"โรงพยาบาล","รวมทั้งปีงบประมาณ แยกรายกลุ่มอายุ(คน)","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"0-14","15-29","30-44","45-59","60+","รวมทุกกลุ่ม","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง"
"ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10866  :  โรงพยาบาลคลองหาด","0","0","0","0","3","3","0","1","1","1","3","4","11","4","15","12","11","23","4","4","2","2","5","5","5","5","2","2","3","3","1","1","1","2"
"10867  :  โรงพยาบาลตาพระยา","6","4","10","4","7","11","11","7","18","21","26","47","62","62","124","104","106","210","34","35","39","40","8","9","14","14","23","24","22","22","39","46","31","34"
"10868  :  โรงพยาบาลวังน้ำเย็น","3","3","6","0","1","1","4","2","6","3","10","13","9","8","17","19","24","43","6","6","4","4","4","4","2","2","5","5","5","5","4","4","13","13"
"10869  :  โรงพยาบาลวัฒนานคร","5","13","18","20","185","205","29","75","104","55","41","96","78","78","156","187","392","579","37","46","95","99","54","68","97","98","55","67","90","91","41","48","110","112"
"10870  :  โรงพยาบาลอรัญประเทศ","14","18","32","19","35","54","49","32","81","90","75","165","206","212","418","378","372","750","108","111","113","115","94","95","77","79","78","81","89","90","98","100","93","98"
"13817  :  โรงพยาบาลเขาฉกรรจ์","7","3","10","3","7","10","7","7","14","20","14","34","30","46","76","67","77","144","8","8","11","12","14","16","18","18","22","22","23","23","23","24","25","25"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","22","8","30","36","79","115","47","85","132","104","126","230","154","177","331","363","475","838","91","98","137","141","118","121","150","156","91","94","104","117","63","66","84","89"
"10871  :  โรงพยาบาลครบุรี","30","37","67","26","143","169","37","114","151","97","89","186","206","233","439","396","616","1,012","101","109","115","119","122","133","188","199","98","104","143","157","75","81","170","181"
"10872  :  โรงพยาบาลเสิงสาง","7","9","16","12","22","34","18","14","32","46","35","81","101","98","199","184","178","362","62","74","42","45","51","59","43","48","38","39","45","50","33","34","48","54"
"10873  :  โรงพยาบาลคง","2","5","7","10","8","18","6","9","15","11","17","28","38","29","67","67","68","135","30","32","32","35","35","39","31","31","0","0","0","0","2","2","5","5"
"10874  :  โรงพยาบาลบ้านเหลื่อม","8","5","13","8","14","22","7","16","23","40","28","68","86","77","163","149","140","289","38","43","36","38","55","65","53","58","23","28","33","34","33","38","18","18"
"10875  :  โรงพยาบาลจักราช","21","21","42","17","149","166","20","60","80","50","59","109","143","195","338","251","484","735","76","68","136","123","64","69","124","129","44","49","94","96","67","73","130","133"
"10876  :  โรงพยาบาลโชคชัย","7","6","13","28","55","83","36","44","80","86","81","167","179","216","395","336","402","738","94","108","127","138","81","86","103","108","78","88","82","91","83","93","90","99"
"10877  :  โรงพยาบาลด่านขุนทด","20","27","47","11","228","239","53","110","163","101","116","217","292","310","602","477","791","1,268","120","133","219","231","142","153","233","251","116","131","162","170","99","113","177","185"
"10878  :  โรงพยาบาลโนนไทย","32","41","73","33","212","245","32","106","138","68","84","152","182","215","397","347","658","1,005","82","94","187","192","111","116","181","187","75","85","138","142","79","86","152","154"
"10879  :  โรงพยาบาลโนนสูง","14","12","26","14","18","32","21","23","44","59","44","103","206","178","384","314","275","589","94","105","74","75","64","70","47","48","65","70","67","75","91","102","87","92"
"10880  :  โรงพยาบาลขามสะแกแสง","0","1","1","0","10","10","0","3","3","3","1","4","3","2","5","6","17","23","6","6","17","17","0","0","0","0","0","0","0","0","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","30","17","47","27","32","59","44","69","113","100","95","195","357","296","653","558","509","1,067","150","143","153","158","157","149","133","128","113","122","98","106","138","160","125","135"
"10882  :  โรงพยาบาลประทาย","5","14","19","10","18","28","21","27","48","60","64","124","147","156","303","243","279","522","62","68","75","79","72","79","90","98","69","77","64","74","40","42","50","52"
"10883  :  โรงพยาบาลปักธงชัย","37","32","69","29","452","481","32","217","249","61","75","136","155","178","333","314","954","1,268","66","71","245","255","100","106","246","256","89","94","248","253","59","66","215","220"
"10884  :  โรงพยาบาลพิมาย","16","8","24","37","208","245","54","116","170","116","118","234","301","283","584","524","733","1,257","105","126","156","161","149","161","228","236","115","137","193","197","155","174","156","161"
"10885  :  โรงพยาบาลห้วยแถลง","40","18","58","24","43","67","27","32","59","49","53","102","184","177","361","324","323","647","64","71","61","67","119","78","135","101","78","91","68","73","63","70","59","61"
"10886  :  โรงพยาบาลชุมพวง","2","13","15","10","241","251","11","90","101","31","44","75","84","90","174","138","478","616","26","26","113","120","50","58","124","127","27","28","126","128","35","36","115","121"
"10887  :  โรงพยาบาลสูงเนิน","28","15","43","35","143","178","43","73","116","71","70","141","146","161","307","323","462","785","76","83","93","96","86","104","120","141","72","80","101","102","89","96","148","161"
"10888  :  โรงพยาบาลขามทะเลสอ","25","22","47","21","29","50","40","33","73","56","52","108","129","127","256","271","263","534","54","58","54","63","87","92","72","74","54","62","67","72","76","81","70","83"
"10889  :  โรงพยาบาลสีคิ้ว","14","15","29","26","86","112","76","65","141","100","73","173","199","232","431","415","471","886","112","129","125","130","123","142","154","162","109","120","124","130","71","75","68","72"
"10890  :  โรงพยาบาลปากช่องนานา","6","7","13","51","456","507","90","252","342","201","157","358","428","454","882","776","1,326","2,102","173","193","303","318","224","247","337","362","149","168","325","348","230","266","361","387"
"10891  :  โรงพยาบาลหนองบุญมาก","65","47","112","39","43","82","41","28","69","44","56","100","119","122","241","308","296","604","64","67","61","62","75","84","68","75","86","93","92","100","83","85","75","78"
"10892  :  โรงพยาบาลแก้งสนามนาง","12","9","21","4","10","14","21","4","25","17","16","33","41","42","83","95","81","176","18","19","17","17","33","34","25","25","18","23","14","15","26","28","25","26"
"10893  :  โรงพยาบาลโนนแดง","11","12","23","9","50","59","16","20","36","29","31","60","99","92","191","164","205","369","25","30","47","51","52","62","67","71","48","60","52","53","39","43","39","40"
"10894  :  โรงพยาบาลวังน้ำเขียว","5","6","11","2","29","31","11","24","35","21","40","61","60","78","138","99","177","276","33","34","54","63","33","35","50","57","15","16","34","35","18","19","39","40"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","4","10","14","2","6","8","12","4","16","15","18","33","42","45","87","75","83","158","14","14","26","27","22","24","21","22","20","22","15","16","19","21","21","20"
"11608  :  โรงพยาบาลลำทะเมนชัย","7","8","15","6","7","13","10","6","16","16","11","27","60","68","128","99","100","199","28","35","35","37","33","42","25","27","27","31","27","28","11","11","13","14"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","9","9","18","13","19","32","8","12","20","11","21","32","8","26","34","49","87","136","3","3","4","4","2","2","13","13","12","12","20","20","32","31","50","51"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","1","2","3","0","2","2","0","1","1","0","0","0","1","0","1","2","5","7","1","1","1","1","1","1","2","2","0","0","2","2","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","13","6","19","6","7","13","7","13","20","22","21","43","31","46","77","79","93","172","23","29","26","28","20","20","30","31","22","22","21","23","14","16","16","16"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","5","8","13","16","37","53","37","37","74","65","86","151","188","258","446","311","426","737","77","80","121","130","84","89","106","116","70","77","109","116","80","88","90","102"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","3","8","11","3","6","9","6","3","9","4","3","7","16","20","36","10","10","10","10","6","6","10","10","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","18","18","36","14","17","31","16","20","36","47","37","84","94","89","183","189","181","370","51","48","27","27","69","76","76","78","26","27","40","40","43","47","38","39"
"27839  :  โรงพยาบาลบัวลาย","0","3","3","3","1","4","1","2","3","2","4","6","22","18","40","28","28","56","5","6","4","4","6","7","8","8","4","4","3","2","13","14","13","13"
"27840  :  โรงพยาบาลสีดา","0","0","0","1","0","1","2","3","5","3","4","7","15","11","26","21","18","39","2","2","5","6","5","6","5","5","12","14","5","5","2","2","3","3"
"27841  :  โรงพยาบาลเทพารักษ์","28","13","41","20","13","33","18","27","45","31","46","77","84","97","181","181","196","377","41","46","53","61","49","53","60","67","39","42","38","43","52","57","45","46"
"10667  :  โรงพยาบาลบุรีรัมย์","2","0","2","0","2","2","7","6","13","11","13","24","14","16","30","34","37","71","10","16","16","17","11","14","10","12","4","4","5","5","9","11","6","7"
"10895  :  โรงพยาบาลคูเมือง","120","88","208","101","141","242","158","103","261","252","239","491","431","505","936","1,062","1,076","2,138","338","254","292","222","244","269","253","274","251","238","276","253","229","219","255","254"
"10896  :  โรงพยาบาลกระสัง","2","0","2","5","5","10","3","6","9","19","13","32","24","32","56","53","56","109","11","11","12","12","23","23","15","15","10","10","20","20","9","10","9","9"
"10897  :  โรงพยาบาลนางรอง","8","5","13","16","36","52","34","47","81","89","85","174","224","230","454","371","403","774","86","86","101","101","96","97","99","98","81","83","97","96","108","113","106","110"
"10898  :  โรงพยาบาลหนองกี่","28","25","53","31","141","172","30","55","85","88","86","174","187","265","452","364","572","936","83","94","144","151","103","115","151","163","97","102","140","147","81","85","137","149"
"10899  :  โรงพยาบาลละหานทราย","15","17","32","30","398","428","33","168","201","73","76","149","178","201","379","329","860","1,189","72","79","189","198","92","103","195","203","78","84","243","247","87","95","233","239"
"10900  :  โรงพยาบาลประโคนชัย","13","10","23","36","56","92","52","45","97","96","136","232","247","340","587","444","587","1,031","114","117","155","162","99","103","122","129","124","125","158","165","107","117","152","156"
"10901  :  โรงพยาบาลบ้านกรวด","73","54","127","30","37","67","32","41","73","44","85","129","159","168","327","338","385","723","64","47","84","55","107","65","107","70","86","70","90","81","81","86","104","107"
"10902  :  โรงพยาบาลพุทไธสง","44","45","89","41","49","90","43","24","67","89","75","164","190","205","395","407","398","805","117","127","130","141","118","134","107","114","111","118","86","90","61","61","75","81"
"10904  :  โรงพยาบาลลำปลายมาศ","172","162","334","32","57","89","56","66","122","115","125","240","310","378","688","685","788","1,473","186","198","253","269","229","251","211","227","111","119","92","99","159","172","232","251"
"10905  :  โรงพยาบาลสตึก","29","24","53","21","46","67","38","37","75","102","91","193","225","248","473","415","446","861","106","114","112","116","111","119","102","102","117","125","129","139","81","91","103","104"
"10906  :  โรงพยาบาลปะคำ","14","15","29","20","28","48","41","25","66","73","84","157","158","198","356","306","350","656","62","64","56","60","64","71","88","91","93","110","106","110","87","97","100","112"
"10907  :  โรงพยาบาลนาโพธิ์","18","11","29","15","9","24","15","18","33","29","45","74","82","102","184","159","185","344","25","25","26","28","38","38","38","39","52","57","62","64","44","46","59","62"
"10908  :  โรงพยาบาลหนองหงส์","21","15","36","8","9","17","19","23","42","40","48","88","112","108","220","200","203","403","63","68","62","66","53","60","54","58","47","52","49","55","37","41","38","39"
"10909  :  โรงพยาบาลพลับพลาชัย","46","48","94","28","38","66","31","27","58","45","78","123","73","112","185","223","303","526","29","28","62","66","47","48","63","61","54","50","53","55","93","97","125","124"
"10910  :  โรงพยาบาลห้วยราช","6","4","10","9","15","24","9","11","20","27","26","53","73","73","146","124","129","253","30","31","32","32","31","36","24","26","31","35","41","43","32","35","32","32"
"10911  :  โรงพยาบาลโนนสุวรรณ","12","13","25","21","31","52","23","24","47","36","49","85","83","71","154","175","188","363","43","46","32","32","34","37","43","44","51","52","64","65","47","52","49","51"
"10912  :  โรงพยาบาลชำนิ","10","8","18","24","28","52","23","34","57","46","75","121","97","155","252","200","300","500","51","51","86","87","61","61","83","86","58","62","74","75","30","31","57","58"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","8","14","22","12","60","72","16","26","42","33","33","66","72","80","152","141","213","354","30","34","42","42","31","32","61","64","38","40","54","58","42","44","56","60"
"10914  :  โรงพยาบาลโนนดินแดง","17","21","38","14","72","86","34","55","89","64","109","173","148","197","345","277","454","731","59","75","110","119","47","64","105","112","83","105","122","136","88","106","117","132"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","12","8","20","8","8","16","13","12","25","33","33","66","105","103","208","171","164","335","38","47","31","34","53","57","56","61","51","61","51","54","29","34","26","26"
"23578  :  โรงพยาบาลแคนดง","20","12","32","26","33","59","29","24","53","57","63","120","81","136","217","213","268","481","29","31","48","50","49","51","52","57","50","52","62","65","85","92","106","110"
"28020  :  โรงพยาบาลบ้านด่าน","27","17","44","25","32","57","25","27","52","39","50","89","79","106","185","195","232","427","36","44","40","42","49","58","55","58","56","58","51","52","54","55","86","87"
"10668  :  โรงพยาบาลสุรินทร์","25","17","42","22","66","88","60","86","146","99","112","211","195","198","393","401","479","880","86","87","112","112","160","165","147","148","71","71","97","100","84","86","123","125"
"10915  :  โรงพยาบาลชุมพลบุรี","7","12","19","12","11","23","9","20","29","31","51","82","84","93","177","143","187","330","43","22","58","29","54","28","49","28","23","24","44","45","23","19","36","27"
"10916  :  โรงพยาบาลท่าตูม","43","26","69","18","33","51","33","33","66","60","64","124","136","189","325","290","345","635","37","38","66","67","114","119","132","136","67","67","69","71","72","74","78","81"
"10917  :  โรงพยาบาลจอมพระ","9","17","26","22","17","39","19","18","37","49","48","97","150","159","309","249","259","508","48","52","65","65","55","62","65","67","67","73","49","49","79","88","80","89"
"10918  :  โรงพยาบาลปราสาท","56","41","97","72","116","188","116","139","255","229","205","434","459","533","992","932","1,034","1,966","217","231","265","287","241","261","243","255","190","201","222","240","284","299","304","315"
"10919  :  โรงพยาบาลกาบเชิง","77","72","149","86","224","310","139","167","306","210","282","492","384","543","927","896","1,288","2,184","196","217","306","339","215","245","274","293","249","277","358","390","236","254","350","375"
"10920  :  โรงพยาบาลรัตนบุรี","125","101","226","55","71","126","57","84","141","93","133","226","189","251","440","519","640","1,159","107","120","148","158","139","148","149","159","112","127","138","148","161","169","205","215"
"10921  :  โรงพยาบาลสนม","41","39","80","26","40","66","71","61","132","115","152","267","246","350","596","499","642","1,141","125","130","149","160","151","160","179","187","118","126","142","147","105","111","172","184"
"10922  :  โรงพยาบาลศีขรภูมิ","199","154","353","95","500","595","135","345","480","455","803","1,258","606","1,021","1,627","1,490","2,823","4,313","156","165","406","418","202","205","470","486","667","680","1,149","1,161","465","475","798","818"
"10923  :  โรงพยาบาลสังขะ","94","117","211","103","403","506","139","231","370","298","364","662","528","713","1,241","1,162","1,828","2,990","267","285","379","403","253","269","457","479","330","372","488","520","312","344","504","537"
"10924  :  โรงพยาบาลลำดวน","71","83","154","100","196","296","123","248","371","380","784","1,164","706","1,303","2,009","1,380","2,614","3,994","307","333","670","727","354","377","745","793","342","368","595","654","378","413","604","689"
"10925  :  โรงพยาบาลสำโรงทาบ","48","34","82","16","24","40","12","13","25","43","40","83","90","106","196","209","217","426","47","50","46","48","56","57","45","48","50","60","59","60","56","60","67","70"
"10926  :  โรงพยาบาลบัวเชด","14","14","28","9","39","48","12","28","40","16","21","37","34","46","80","85","148","233","9","9","32","33","28","29","40","41","19","20","44","46","29","29","32","34"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","14","14","28","8","51","59","21","27","48","31","38","69","55","71","126","129","201","330","21","21","42","44","30","30","56","57","35","37","46","47","43","46","57","60"
"27842  :  โรงพยาบาลเขวาสินรินทร์","5","7","12","8","12","20","9","6","15","12","14","26","25","40","65","59","79","138","13","13","24","25","12","12","13","13","21","21","12","12","13","13","30","30"
"27843  :  โรงพยาบาลศรีณรงค์","62","65","127","78","87","165","141","100","241","205","281","486","364","525","889","850","1,058","1,908","215","224","274","298","205","238","224","254","200","241","254","292","230","278","306","361"
"27844  :  โรงพยาบาลโนนนารายณ์","37","24","61","13","25","38","21","15","36","32","38","70","83","103","186","186","205","391","60","60","49","50","51","53","71","72","42","44","52","52","33","37","33","34"
"10700  :  โรงพยาบาลศรีสะเกษ","4","2","6","1","5","6","6","16","22","5","8","13","9","13","22","25","44","69","6","6","16","16","9","9","11","11","5","5","8","8","5","5","9","9"
"10927  :  โรงพยาบาลยางชุมน้อย","4","9","13","8","23","31","33","25","58","41","35","76","86","60","146","172","152","324","39","45","36","38","40","40","47","50","54","54","34","34","39","41","35","35"
"10928  :  โรงพยาบาลกันทรารมย์","72","79","151","69","61","130","74","50","124","129","115","244","342","334","676","686","639","1,325","152","168","131","152","163","183","158","177","159","194","132","142","212","244","218","240"
"10929  :  โรงพยาบาลกันทรลักษ์","46","42","88","62","1,381","1,443","108","659","767","172","129","301","262","248","510","650","2,459","3,109","177","194","653","659","190","204","644","655","127","136","560","565","156","166","602","612"
"10930  :  โรงพยาบาลขุขันธ์","4","3","7","2","5","7","3","3","6","10","7","17","15","27","42","34","45","79","5","5","11","11","17","12","18","14","7","7","9","10","5","5","7","7"
"10931  :  โรงพยาบาลไพรบึง","8","4","12","4","7","11","17","7","24","30","25","55","78","98","176","137","141","278","29","32","34","36","46","48","42","42","29","30","29","29","33","35","36","37"
"10932  :  โรงพยาบาลปรางค์กู่","29","22","51","20","51","71","35","30","65","76","76","152","177","197","374","337","376","713","70","76","59","66","68","72","82","93","71","82","78","84","128","135","157","174"
"10933  :  โรงพยาบาลขุนหาญ","71","59","130","58","323","381","79","134","213","100","110","210","296","334","630","604","960","1,564","123","144","229","241","168","183","256","270","152","172","181","194","161","181","294","302"
"10934  :  โรงพยาบาลราษีไศล","26","30","56","57","473","530","70","225","295","146","154","300","365","451","816","664","1,333","1,997","139","148","319","335","173","193","301","305","173","189","372","388","179","196","341","348"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","54","41","95","61","80","141","65","64","129","167","127","294","351","389","740","698","701","1,399","162","177","129","139","187","212","210","224","146","160","148","152","203","223","214","230"
"10936  :  โรงพยาบาลบึงบูรพ์","1","1","2","7","6","13","5","5","10","9","13","22","35","50","85","57","75","132","17","18","26","29","15","15","20","20","8","9","14","14","17","18","15","17"
"10937  :  โรงพยาบาลห้วยทับทัน","6","9","15","4","6","10","11","6","17","19","17","36","39","56","95","79","94","173","27","29","28","31","19","20","19","21","18","18","27","28","15","16","20","21"
"10938  :  โรงพยาบาลโนนคูณ","9","13","22","19","26","45","14","15","29","15","25","40","51","60","111","108","139","247","20","20","26","30","28","28","30","30","26","26","36","40","34","36","47","47"
"10939  :  โรงพยาบาลศรีรัตนะ","4","12","16","9","8","17","13","11","24","20","19","39","32","38","70","78","88","166","16","16","18","18","23","23","31","33","23","24","20","20","16","16","19","21"
"10940  :  โรงพยาบาลวังหิน","8","12","20","7","58","65","19","33","52","49","21","70","103","100","203","186","224","410","36","44","66","72","63","72","57","65","45","52","59","68","42","48","42","47"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","4","5","9","6","94","100","13","45","58","14","23","37","71","71","142","108","238","346","23","25","68","71","22","23","49","50","27","28","62","63","36","42","59","61"
"10942  :  โรงพยาบาลภูสิงห์","8","11","19","9","19","28","6","10","16","24","17","41","98","72","170","145","129","274","31","32","25","26","35","36","26","26","44","46","38","40","35","36","40","44"
"10943  :  โรงพยาบาลเมืองจันทร์","8","2","10","15","10","25","17","19","36","27","30","57","66","109","175","133","170","303","19","20","27","28","42","44","63","65","32","35","35","37","40","47","45","46"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1","2","3","3","9","12","6","1","7","5","8","13","17","12","29","32","32","64","4","4","6","6","2","2","5","5","9","10","5","5","17","17","16","18"
"28014  :  โรงพยาบาลพยุห์","18","20","38","11","13","24","22","8","30","40","27","67","77","77","154","168","145","313","41","47","39","42","31","34","31","33","44","49","31","32","52","54","44","48"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","17","11","28","6","9","15","12","15","27","16","26","42","84","103","187","135","164","299","34","35","43","46","34","38","55","62","41","50","34","38","26","30","32","34"
"28016  :  โรงพยาบาลศิลาลาด","2","0","2","3","0","3","8","4","12","21","11","32","41","48","89","75","63","138","16","16","20","22","21","22","16","19","15","17","11","12","23","24","16","17"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","23","22","45","40","78","118","65","130","195","164","184","348","267","299","566","559","713","1,272","158","161","190","202","149","168","203","212","142","161","175","181","110","111","145","150"
"10944  :  โรงพยาบาลศรีเมืองใหม่","23","18","41","19","143","162","18","75","93","39","49","88","124","100","224","223","385","608","44","52","80","81","63","63","93","97","58","59","119","123","58","63","93","96"
"10945  :  โรงพยาบาลโขงเจียม","18","7","25","8","12","20","11","16","27","20","22","42","43","42","85","100","99","199","9","9","11","11","13","13","17","18","23","23","14","15","55","61","57","58"
"10946  :  โรงพยาบาลเขื่องใน","8","6","14","11","12","23","9","7","16","13","19","32","19","40","59","60","84","144","17","17","32","32","19","19","25","26","19","19","21","21","5","5","6","6"
"10947  :  โรงพยาบาลเขมราฐ","6","11","17","3","300","303","4","106","110","12","15","27","25","48","73","50","480","530","16","16","126","126","10","10","127","129","18","18","108","108","6","6","119","119"
"10948  :  โรงพยาบาลนาจะหลวย","31","41","72","12","20","32","15","19","34","27","54","81","46","88","134","131","222","353","26","29","57","60","26","28","38","39","27","28","32","32","52","53","95","96"
"10949  :  โรงพยาบาลน้ำยืน","5","14","19","5","169","174","6","36","42","2","11","13","11","12","23","29","242","271","5","5","79","79","3","3","39","39","10","11","43","43","11","11","81","81"
"10950  :  โรงพยาบาลบุณฑริก","4","13","17","10","202","212","16","69","85","25","44","69","65","89","154","120","417","537","41","41","136","138","42","45","112","114","29","29","105","106","8","9","64","66"
"10951  :  โรงพยาบาลตระการพืชผล","24","11","35","16","68","84","26","57","83","65","59","124","117","129","246","248","324","572","44","46","86","87","62","62","78","78","54","58","61","61","88","93","99","101"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","21","23","44","13","79","92","26","50","76","42","84","126","146","148","294","248","384","632","57","65","93","99","51","54","87","92","66","72","91","101","74","87","113","118"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","2","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","29","16","45","33","75","108","27","66","93","59","110","169","122","165","287","270","432","702","50","52","96","97","89","94","107","111","59","65","92","98","72","77","137","145"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","9","4","13","11","46","57","6","26","32","20","19","39","40","39","79","86","134","220","18","18","28","28","16","17","40","41","17","19","23","24","35","39","43","43"
"10957  :  โรงพยาบาลตาลสุม","5","3","8","4","7","11","9","8","17","9","17","26","22","27","49","49","62","111","1","1","4","4","3","3","3","3","15","18","10","10","30","31","45","47"
"10958  :  โรงพยาบาลโพธิ์ไทร","24","20","44","7","136","143","12","60","72","16","27","43","59","59","118","118","302","420","11","11","54","54","18","18","69","70","49","54","82","82","40","43","97","98"
"10959  :  โรงพยาบาลสำโรง","19","16","35","23","20","43","20","20","40","29","40","69","115","99","214","206","195","401","38","47","43","45","50","56","61","65","54","64","44","53","64","72","47","51"
"10960  :  โรงพยาบาลดอนมดแดง","9","10","19","16","18","34","15","22","37","38","23","61","47","58","105","125","131","256","13","13","19","21","24","24","25","25","40","41","32","33","48","51","55","58"
"10961  :  โรงพยาบาลสิรินธร","7","6","13","7","7","14","11","8","19","11","21","32","51","36","87","87","78","165","26","27","19","24","28","29","23","24","19","23","18","18","14","16","18","18"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","6","7","13","2","8","10","7","7","14","15","17","32","45","50","95","75","89","164","15","17","17","20","13","16","16","17","20","20","15","17","27","27","41","45"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","143","112","255","35","54","89","37","64","101","64","99","163","110","107","217","389","436","825","79","81","91","92","85","86","119","122","151","152","146","147","74","74","80","81"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","28","17","45","26","60","86","42","45","87","75","73","148","137","166","303","308","361","669","80","63","96","83","59","61","71","72","83","84","87","88","86","87","107","111"
"24032  :  โรงพยาบาลนาตาล","6","7","13","3","3","6","2","1","3","4","6","10","11","15","26","26","32","58","6","7","8","8","8","8","2","2","3","3","9","9","9","9","13","13"
"24821  :  โรงพยาบาลนาเยีย","9","7","16","3","12","15","12","13","25","23","57","80","57","86","143","104","175","279","31","34","48","51","20","22","32","34","23","25","38","41","30","30","57","59"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","18","15","33","9","21","30","10","22","32","20","43","63","61","79","140","118","180","298","26","29","38","40","40","45","49","53","29","30","52","54","23","31","41","41"
"27968  :  โรงพยาบาลน้ำขุ่น","82","77","159","68","69","137","78","77","155","86","107","193","93","106","199","407","436","843","46","46","47","47","91","93","86","92","108","114","123","128","162","169","180","186"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","4","5","9","1","4","5","1","3","4","2","7","9","6","5","11","14","24","38","2","2","0","0","5","5","4","4","4","4","7","7","3","3","13","13"
"10701  :  โรงพยาบาลยโสธร","6","2","8","0","0","0","1","2","3","2","2","4","2","2","4","11","8","19","3","3","1","1","4","3","4","3","2","2","2","2","2","2","1","1"
