"โรงพยาบาล","รวมทั้งปีงบประมาณ แยกรายกลุ่มอายุ(คน)","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"0-14","15-29","30-44","45-59","60+","รวมทุกกลุ่ม","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง"
"ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10832  :  โรงพยาบาลปลวกแดง","21","16","37","134","197","331","89","127","216","41","97","138","43","94","137","328","531","859","69","81","138","149","118","124","192","204","77","81","133","139","64","74","68","76"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","76","82","158","140","261","401","152","302","454","218","687","905","522","881","1,403","1,108","2,213","3,321","250","352","536","864","274","388","604","928","262","360","505","724","322","492","568","828"
"23962  :  โรงพยาบาลนิคมพัฒนา","443","375","818","475","528","1,003","402","547","949","349","933","1,282","518","1,177","1,695","2,187","3,560","5,747","439","529","736","927","679","833","1,036","1,291","516","595","901","1,084","553","661","887","1,071"
"10664  :  โรงพยาบาลพระปกเกล้า","258","175","433","222","331","553","323","630","953","695","1,485","2,180","1,069","2,143","3,212","2,567","4,764","7,331","535","735","1,086","1,441","605","814","1,097","1,493","609","810","1,155","1,542","818","1,052","1,426","1,879"
"10834  :  โรงพยาบาลขลุง","101","106","207","131","237","368","168","331","499","288","613","901","664","1,004","1,668","1,352","2,291","3,643","285","413","491","675","369","527","568","795","343","468","582","800","355","509","650","973"
"10835  :  โรงพยาบาลท่าใหม่","18","15","33","56","65","121","69","96","165","95","204","299","194","381","575","432","761","1,193","94","111","176","217","106","122","200","240","112","127","178","217","120","150","207","255"
"10836  :  โรงพยาบาลเขาสุกิม","77","84","161","154","260","414","127","275","402","170","407","577","246","409","655","774","1,435","2,209","150","173","274","351","187","228","354","492","191","205","341","427","246","281","466","598"
"10837  :  โรงพยาบาลสองพี่น้อง","157","111","268","244","311","555","220","298","518","235","486","721","570","858","1,428","1,426","2,064","3,490","324","397","460","562","377","484","591","728","372","457","527","632","353","445","486","588"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","53","49","102","93","135","228","132","246","378","189","395","584","411","592","1,003","878","1,417","2,295","204","232","331","384","187","212","342","375","207","246","350","411","280","345","394","468"
"10839  :  โรงพยาบาลมะขาม","96","92","188","262","296","558","175","277","452","253","398","651","430","600","1,030","1,216","1,663","2,879","266","338","405","501","300","354","429","498","341","396","389","456","309","369","440","535"
"10840  :  โรงพยาบาลแหลมสิงห์","77","76","153","152","178","330","142","169","311","220","398","618","580","712","1,292","1,171","1,533","2,704","285","504","385","614","283","490","361","588","296","480","385","572","307","589","402","695"
"10841  :  โรงพยาบาลสอยดาว","113","97","210","159","182","341","165","342","507","364","573","937","666","874","1,540","1,467","2,068","3,535","365","474","495","688","340","448","497","674","340","462","480","645","422","573","596","838"
"10842  :  โรงพยาบาลแก่งหางแมว","377","251","628","216","309","525","186","406","592","280","574","854","548","670","1,218","1,607","2,210","3,817","316","419","460","607","545","720","731","952","386","493","503","656","360","440","516","668"
"10843  :  โรงพยาบาลนายายอาม","296","213","509","367","526","893","476","735","1,211","643","1,348","1,991","1,230","1,955","3,185","3,012","4,777","7,789","700","923","1,137","1,531","866","1,099","1,309","1,712","707","904","1,118","1,489","739","1,020","1,213","1,711"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","139","109","248","306","404","710","236","447","683","416","831","1,247","759","1,481","2,240","1,856","3,272","5,128","461","554","827","1,015","452","547","789","981","474","540","791","949","469","564","865","1,060"
"10696  :  โรงพยาบาลตราด","113","102","215","207","337","544","301","551","852","511","1,228","1,739","1,049","2,049","3,098","2,181","4,267","6,448","448","570","965","1,255","511","616","1,025","1,318","559","671","1,056","1,320","663","810","1,221","1,505"
"10845  :  โรงพยาบาลคลองใหญ่","112","117","229","108","196","304","145","260","405","234","364","598","204","363","567","803","1,300","2,103","179","260","306","451","143","187","262","371","293","360","414","544","188","296","318","443"
"10846  :  โรงพยาบาลเขาสมิง","138","128","266","191","237","428","220","304","524","333","519","852","546","957","1,503","1,428","2,145","3,573","319","376","528","638","345","395","519","629","397","446","557","635","367","433","541","638"
"10847  :  โรงพยาบาลบ่อไร่","130","107","237","72","94","166","94","159","253","115","286","401","317","514","831","728","1,160","1,888","163","189","246","327","162","205","315","407","207","230","330","399","196","235","269","344"
"10848  :  โรงพยาบาลแหลมงอบ","38","46","84","54","93","147","201","336","537","413","729","1,142","609","812","1,421","1,315","2,016","3,331","328","522","500","773","312","459","508","724","342","510","526","774","333","513","482","697"
"10849  :  โรงพยาบาลเกาะกูด","15","17","32","33","58","91","36","39","75","29","21","50","24","29","53","137","164","301","35","40","39","48","32","36","55","59","20","22","24","25","50","52","46","48"
"13816  :  โรงพยาบาลเกาะช้าง","7","14","21","45","90","135","55","97","152","43","86","129","38","66","104","188","353","541","45","65","88","136","53","69","82","115","45","63","91","122","45","59","92","121"
"10697  :  โรงพยาบาลพุทธโสธร","295","276","571","993","1,355","2,348","829","1,633","2,462","720","1,766","2,486","1,141","2,566","3,707","3,978","7,596","11,574","1,097","1,255","2,230","2,685","1,138","1,289","1,985","2,358","819","929","1,549","1,819","924","1,075","1,832","2,196"
"10833  :  โรงพยาบาลท่าตะเกียบ","376","417","793","243","356","599","278","476","754","428","856","1,284","875","1,319","2,194","2,200","3,424","5,624","504","647","850","1,088","626","739","954","1,126","520","637","771","950","550","707","849","1,054"
"10850  :  โรงพยาบาลบางคล้า","140","114","254","447","515","962","347","525","872","299","710","1,009","800","1,463","2,263","2,033","3,327","5,360","495","616","762","929","568","695","942","1,173","439","564","727","938","531","657","896","1,119"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","522","475","997","356","507","863","251","570","821","295","703","998","484","944","1,428","1,908","3,199","5,107","400","436","639","743","589","650","949","1,078","372","410","678","775","547","603","933","1,075"
"10852  :  โรงพยาบาลบางปะกง","132","103","235","269","363","632","188","299","487","289","507","796","650","1,235","1,885","1,528","2,507","4,035","261","302","435","497","390","456","693","803","365","428","579","668","512","578","800","916"
"10853  :  โรงพยาบาลบ้านโพธิ์","230","189","419","418","536","954","373","577","950","510","901","1,411","1,064","2,158","3,222","2,595","4,361","6,956","641","812","1,089","1,385","701","891","1,192","1,538","552","668","946","1,212","701","851","1,134","1,440"
"10854  :  โรงพยาบาลพนมสารคาม","486","423","909","971","1,333","2,304","1,009","1,323","2,332","1,027","2,101","3,128","2,002","3,608","5,610","5,495","8,788","14,283","1,397","1,747","2,215","2,886","1,432","1,723","2,173","2,873","1,197","1,440","1,950","2,524","1,469","1,758","2,450","3,219"
"10855  :  โรงพยาบาลสนามชัยเขต","160","162","322","269","455","724","305","437","742","298","577","875","679","982","1,661","1,711","2,613","4,324","417","517","656","795","463","593","745","881","408","500","581","688","423","507","631","783"
"10856  :  โรงพยาบาลแปลงยาว","201","170","371","728","811","1,539","576","734","1,310","424","752","1,176","635","1,134","1,769","2,564","3,601","6,165","640","779","953","1,153","709","855","993","1,216","679","787","888","1,048","536","637","767","951"
"13747  :  โรงพยาบาลราชสาส์น","50","45","95","133","185","318","182","294","476","214","499","713","353","766","1,119","932","1,789","2,721","223","322","431","639","255","371","512","746","215","319","412","594","239","341","434","629"
"31327  :  โรงพยาบาลคลองเขื่อน","98","83","181","97","189","286","115","144","259","132","371","503","281","560","841","723","1,347","2,070","207","258","354","460","205","247","363","440","128","153","289","349","183","220","341","398"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","526","448","974","2,595","3,569","6,164","3,475","5,019","8,494","3,636","7,301","10,937","5,487","10,443","15,930","15,719","26,780","42,499","3,884","5,071","6,983","9,553","4,114","5,067","7,235","9,207","3,925","4,959","6,343","8,283","3,796","4,898","6,219","8,224"
"10857  :  โรงพยาบาลกบินทร์บุรี","189","162","351","893","1,440","2,333","1,184","1,779","2,963","1,086","2,310","3,396","1,864","3,259","5,123","5,216","8,950","14,166","1,342","1,624","2,413","2,977","1,435","1,753","2,452","3,009","1,374","1,632","2,293","2,776","1,065","1,250","1,792","2,148"
"10858  :  โรงพยาบาลนาดี","225","224","449","553","757","1,310","484","855","1,339","420","876","1,296","565","894","1,459","2,247","3,606","5,853","377","452","677","819","658","772","1,037","1,257","670","777","1,037","1,225","542","619","855","992"
"10859  :  โรงพยาบาลบ้านสร้าง","107","97","204","168","252","420","151","241","392","169","402","571","304","695","999","899","1,687","2,586","240","270","450","528","231","259","435","513","150","155","290","317","278","320","512","606"
"10860  :  โรงพยาบาลประจันตคาม","123","98","221","349","461","810","275","422","697","301","697","998","589","1,291","1,880","1,637","2,969","4,606","321","365","583","672","360","406","654","772","387","440","720","830","569","656","1,012","1,207"
"10861  :  โรงพยาบาลศรีมหาโพธิ","276","263","539","1,149","1,550","2,699","1,056","1,328","2,384","600","1,068","1,668","747","1,204","1,951","3,828","5,413","9,241","817","918","1,157","1,335","1,150","1,320","1,644","1,914","916","1,064","1,308","1,525","945","1,086","1,304","1,529"
"10862  :  โรงพยาบาลศรีมโหสถ","219","170","389","253","316","569","238","357","595","265","643","908","584","1,094","1,678","1,559","2,580","4,139","448","536","651","843","423","536","685","948","338","425","626","802","350","451","618","813"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","327","321","648","570","1,044","1,614","695","1,464","2,159","1,033","2,383","3,416","2,378","3,889","6,267","5,003","9,101","14,104","1,201","1,633","2,182","3,091","1,270","1,667","2,361","3,216","1,097","1,437","2,067","2,806","1,435","1,900","2,491","3,363"
"10863  :  โรงพยาบาลปากพลี","43","40","83","102","120","222","234","495","729","835","1,449","2,284","1,155","1,623","2,778","2,369","3,727","6,096","535","893","898","1,440","604","1,022","950","1,531","570","1,012","870","1,519","660","1,343","1,009","1,977"
"10864  :  โรงพยาบาลบ้านนา","26","24","50","77","129","206","237","504","741","633","1,174","1,807","962","1,350","2,312","1,935","3,181","5,116","444","726","709","1,132","452","747","780","1,292","443","766","766","1,245","596","1,007","926","1,532"
"10865  :  โรงพยาบาลองครักษ์","34","19","53","101","170","271","149","340","489","383","857","1,240","707","1,090","1,797","1,374","2,476","3,850","322","451","617","879","350","480","659","932","317","441","572","792","385","536","628","912"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","10","71","81","73","105","178","28","120","148","74","230","304","92","522","614","277","1,048","1,325","122","143","312","337","77","86","372","416","43","43","163","170","35","38","201","212"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","6","5","11","79","159","238","182","445","627","421","1,316","1,737","1,241","2,483","3,724","1,929","4,408","6,337","467","555","1,066","1,283","340","367","798","894","533","640","1,264","1,537","589","719","1,280","1,552"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","200","177","377","391","721","1,112","551","966","1,517","710","1,572","2,282","1,390","2,204","3,594","3,242","5,640","8,882","866","1,046","1,536","1,801","756","907","1,409","1,667","715","871","1,184","1,435","905","1,105","1,511","1,795"
"10866  :  โรงพยาบาลคลองหาด","0","1","1","1","3","4","8","9","17","23","21","44","43","35","78","75","69","144","29","40","28","32","24","27","23","26","12","14","9","10","10","12","9","11"
"10867  :  โรงพยาบาลตาพระยา","77","60","137","72","144","216","85","208","293","174","418","592","263","518","781","671","1,348","2,019","292","372","553","666","66","72","176","203","115","142","242","278","198","229","377","464"
"10868  :  โรงพยาบาลวังน้ำเย็น","48","65","113","95","151","246","213","456","669","475","1,331","1,806","863","2,124","2,987","1,694","4,127","5,821","507","649","1,134","1,395","368","429","780","886","332","410","913","1,119","487","597","1,300","1,561"
"10869  :  โรงพยาบาลวัฒนานคร","137","113","250","186","338","524","341","841","1,182","741","1,713","2,454","960","1,845","2,805","2,365","4,850","7,215","574","780","1,217","1,693","585","796","1,245","1,640","554","764","1,123","1,512","652","883","1,265","1,789"
"10870  :  โรงพยาบาลอรัญประเทศ","311","282","593","721","639","1,360","460","515","975","426","852","1,278","1,013","1,331","2,344","2,931","3,619","6,550","715","871","857","1,056","664","949","840","1,062","713","1,103","899","1,145","839","1,122","1,023","1,263"
"13817  :  โรงพยาบาลเขาฉกรรจ์","182","148","330","114","185","299","132","278","410","290","725","1,015","635","1,220","1,855","1,353","2,556","3,909","292","332","548","646","249","278","517","602","331","377","648","752","481","548","843","961"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","161","101","262","567","958","1,525","517","1,068","1,585","495","1,249","1,744","726","1,573","2,299","2,466","4,949","7,415","726","843","1,550","1,787","636","695","1,230","1,365","646","742","1,306","1,508","458","516","863","952"
"10871  :  โรงพยาบาลครบุรี","313","314","627","339","645","984","326","736","1,062","471","1,210","1,681","1,084","1,911","2,995","2,533","4,816","7,349","677","868","1,266","1,568","713","881","1,359","1,667","617","750","1,123","1,387","526","700","1,068","1,346"
"10872  :  โรงพยาบาลเสิงสาง","523","550","1,073","444","632","1,076","414","833","1,247","509","1,145","1,654","754","1,326","2,080","2,644","4,486","7,130","580","686","1,027","1,285","616","775","1,130","1,358","762","896","1,211","1,408","686","875","1,118","1,386"
"10873  :  โรงพยาบาลคง","207","218","425","203","300","503","170","324","494","232","594","826","508","839","1,347","1,320","2,275","3,595","284","342","540","637","411","484","721","833","308","354","492","564","317","355","522","605"
"10874  :  โรงพยาบาลบ้านเหลื่อม","215","172","387","97","193","290","98","252","350","278","553","831","539","778","1,317","1,227","1,948","3,175","299","392","522","633","397","478","583","720","254","320","392","466","277","358","451","525"
"10875  :  โรงพยาบาลจักราช","386","355","741","308","604","912","280","745","1,025","493","1,270","1,763","1,278","2,098","3,376","2,745","5,072","7,817","658","790","1,318","1,652","828","979","1,487","1,845","555","646","1,067","1,287","704","836","1,200","1,504"
"10876  :  โรงพยาบาลโชคชัย","312","317","629","888","1,283","2,171","717","1,163","1,880","604","1,339","1,943","1,093","1,941","3,034","3,614","6,043","9,657","951","1,141","1,666","1,974","998","1,170","1,682","1,993","825","945","1,330","1,534","840","1,004","1,365","1,618"
"10877  :  โรงพยาบาลด่านขุนทด","640","539","1,179","790","1,176","1,966","752","1,366","2,118","1,179","2,905","4,084","2,592","3,973","6,565","5,953","9,959","15,912","1,569","1,883","2,634","3,182","1,668","1,973","2,831","3,365","1,377","1,615","2,299","2,702","1,339","1,555","2,195","2,587"
"10878  :  โรงพยาบาลโนนไทย","276","255","531","318","583","901","305","565","870","418","797","1,215","674","1,270","1,944","1,991","3,470","5,461","486","554","842","945","545","601","1,069","1,189","460","504","757","845","500","568","802","876"
"10879  :  โรงพยาบาลโนนสูง","360","311","671","297","481","778","297","591","888","549","957","1,506","1,398","1,656","3,054","2,901","3,996","6,897","762","970","1,091","1,331","713","858","1,038","1,213","683","826","928","1,109","743","903","939","1,125"
"10880  :  โรงพยาบาลขามสะแกแสง","167","142","309","429","524","953","587","917","1,504","1,373","2,696","4,069","2,401","3,468","5,869","4,957","7,747","12,704","2,176","3,053","3,327","4,799","2,078","2,546","3,220","4,102","376","420","685","820","327","363","515","607"
"10881  :  โรงพยาบาลบัวใหญ่","670","575","1,245","399","662","1,061","468","876","1,344","913","1,857","2,770","2,238","3,516","5,754","4,688","7,486","12,174","1,355","1,703","2,177","2,715","1,144","1,448","1,904","2,451","963","1,243","1,491","2,097","1,226","1,595","1,914","2,807"
"10882  :  โรงพยาบาลประทาย","383","332","715","243","387","630","231","493","724","486","1,078","1,564","1,017","1,652","2,669","2,360","3,942","6,302","595","735","1,058","1,257","701","831","1,124","1,305","504","602","827","945","560","655","933","1,118"
"10883  :  โรงพยาบาลปักธงชัย","496","482","978","688","997","1,685","449","831","1,280","470","1,054","1,524","936","1,362","2,298","3,039","4,726","7,765","703","823","1,137","1,305","892","1,037","1,463","1,674","766","888","1,078","1,221","678","787","1,048","1,218"
"10884  :  โรงพยาบาลพิมาย","245","283","528","555","1,082","1,637","608","1,151","1,759","773","1,887","2,660","1,575","2,641","4,216","3,756","7,044","10,800","738","931","1,480","1,878","1,148","1,432","2,299","2,890","854","1,034","1,542","1,898","1,016","1,228","1,723","2,129"
"10885  :  โรงพยาบาลห้วยแถลง","340","354","694","206","485","691","249","615","864","586","1,421","2,007","1,460","2,276","3,736","2,841","5,151","7,992","749","949","1,439","1,930","847","1,098","1,504","1,974","635","765","1,133","1,385","610","755","1,075","1,367"
"10886  :  โรงพยาบาลชุมพวง","195","176","371","166","274","440","193","419","612","313","762","1,075","682","1,020","1,702","1,549","2,651","4,200","334","360","678","767","450","512","840","943","367","408","561","609","398","450","572","654"
"10887  :  โรงพยาบาลสูงเนิน","383","371","754","1,466","2,261","3,727","1,281","1,863","3,144","969","1,991","2,960","1,401","2,640","4,041","5,500","9,126","14,626","1,376","1,685","2,469","2,983","1,490","1,763","2,583","3,141","1,296","1,569","2,012","2,386","1,338","1,587","2,062","2,480"
"10888  :  โรงพยาบาลขามทะเลสอ","309","290","599","450","568","1,018","515","654","1,169","492","958","1,450","842","1,294","2,136","2,608","3,764","6,372","496","617","692","825","713","864","1,010","1,202","706","849","992","1,176","693","846","1,070","1,336"
"10889  :  โรงพยาบาลสีคิ้ว","208","241","449","565","830","1,395","521","810","1,331","576","1,140","1,716","988","1,721","2,709","2,858","4,742","7,600","795","993","1,352","1,670","851","1,035","1,445","1,820","674","820","1,095","1,353","538","638","850","997"
"10890  :  โรงพยาบาลปากช่องนานา","360","303","663","1,131","1,585","2,716","1,132","1,731","2,863","1,156","2,192","3,348","1,864","3,002","4,866","5,643","8,813","14,456","1,339","1,563","2,095","2,507","1,499","1,734","2,468","2,886","1,316","1,538","1,998","2,320","1,489","1,736","2,252","2,623"
"10891  :  โรงพยาบาลหนองบุญมาก","321","279","600","583","857","1,440","489","955","1,444","578","1,172","1,750","918","1,274","2,192","2,889","4,537","7,426","661","799","1,114","1,461","739","923","1,239","1,590","808","958","1,184","1,464","681","812","1,000","1,199"
"10892  :  โรงพยาบาลแก้งสนามนาง","249","231","480","126","200","326","114","275","389","234","484","718","473","578","1,051","1,196","1,768","2,964","257","300","385","462","379","425","576","668","258","290","380","426","302","342","427","491"
"10893  :  โรงพยาบาลโนนแดง","347","267","614","200","313","513","154","341","495","303","733","1,036","801","1,229","2,030","1,805","2,883","4,688","381","459","666","798","459","577","818","1,009","477","582","679","816","488","578","720","892"
"10894  :  โรงพยาบาลวังน้ำเขียว","102","111","213","126","214","340","137","249","386","159","362","521","257","415","672","781","1,351","2,132","216","262","370","420","243","284","445","507","192","216","337","386","130","155","199","217"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","144","108","252","596","276","872","239","462","701","360","734","1,094","758","1,139","1,897","2,097","2,719","4,816","588","657","735","827","580","632","859","956","505","575","569","644","424","483","556","633"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","123","118","241","79","104","183","57","170","227","129","302","431","322","492","814","710","1,186","1,896","166","199","277","328","214","265","372","443","165","194","244","280","165","195","293","334"
"11608  :  โรงพยาบาลลำทะเมนชัย","175","180","355","85","143","228","99","239","338","140","342","482","311","519","830","810","1,423","2,233","202","234","447","578","237","296","417","512","212","249","313","367","159","182","246","284"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","24","15","39","77","96","173","93","78","171","83","150","233","93","235","328","370","574","944","24","25","56","56","37","41","91","95","118","131","134","147","191","203","293","326"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","1","2","3","0","1","1","1","3","4","0","0","1","1","0","0","1","1","1","1","1","1","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","38","54","92","138","280","418","180","363","543","114","283","397","148","167","315","618","1,147","1,765","136","152","293","322","203","215","372","413","149","166","234","256","130","140","248","268"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","1","0","1","8","19","27","7","43","50","13","29","42","29","91","120","6","6","27","36","4","4","15","24","9","10","28","33","10","12","21","23"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","4","1","5","2","1","3","7","7","14","12","20","32","25","29","54","1","1","7","8","15","16","10","11","5","5","6","6","4","5","6","7"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","257","248","505","186","308","494","155","327","482","232","557","789","374","604","978","1,204","2,044","3,248","288","337","493","622","353","424","588","785","297","359","483","614","266","313","480","611"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","451","430","881","1,240","1,935","3,175","1,078","1,572","2,650","759","1,404","2,163","1,453","2,077","3,530","4,981","7,418","12,399","1,260","1,507","1,894","2,245","1,525","1,807","2,378","2,842","1,035","1,262","1,474","1,780","1,161","1,407","1,672","1,987"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","30","35","65","392","717","1,109","279","507","786","154","308","462","138","202","340","993","1,769","2,762","539","556","940","981","454","463","829","850","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","353","308","661","444","692","1,136","374","611","985","500","1,022","1,522","843","1,328","2,171","2,514","3,961","6,475","653","822","1,078","1,361","845","1,023","1,338","1,677","511","591","737","858","505","587","808","998"
"27839  :  โรงพยาบาลบัวลาย","161","164","325","92","144","236","118","184","302","221","484","705","529","808","1,337","1,121","1,784","2,905","264","341","422","551","268","335","471","582","243","296","405","528","346","433","486","656"
"27840  :  โรงพยาบาลสีดา","75","60","135","118","96","214","202","207","409","435","728","1,163","741","1,166","1,907","1,571","2,257","3,828","176","204","279","379","772","964","997","1,338","449","527","733","921","174","180","248","272"
"27841  :  โรงพยาบาลเทพารักษ์","330","337","667","199","342","541","254","576","830","417","1,196","1,613","797","1,329","2,126","1,997","3,780","5,777","455","620","941","1,292","558","738","1,052","1,417","407","510","827","1,075","577","730","960","1,256"
"10667  :  โรงพยาบาลบุรีรัมย์","340","330","670","1,117","2,160","3,277","689","1,285","1,974","576","1,425","2,001","745","1,280","2,025","3,467","6,480","9,947","719","803","1,438","1,592","852","924","1,634","1,817","805","863","1,407","1,505","1,091","1,186","2,001","2,197"
"10895  :  โรงพยาบาลคูเมือง","1,107","998","2,105","651","1,030","1,681","765","1,173","1,938","1,566","2,736","4,302","2,178","3,610","5,788","6,267","9,547","15,814","1,465","1,852","2,329","2,940","1,546","1,925","2,336","2,972","1,768","2,110","2,686","3,289","1,488","1,825","2,196","2,729"
"10896  :  โรงพยาบาลกระสัง","141","133","274","133","275","408","177","324","501","387","896","1,283","665","1,091","1,756","1,503","2,719","4,222","361","403","688","762","402","457","685","763","369","408","663","717","371","416","683","773"
"10897  :  โรงพยาบาลนางรอง","366","351","717","454","820","1,274","453","953","1,406","593","1,360","1,953","901","1,640","2,541","2,767","5,124","7,891","636","735","1,171","1,388","786","906","1,541","1,803","671","750","1,191","1,399","674","783","1,221","1,395"
"10898  :  โรงพยาบาลหนองกี่","405","349","754","413","603","1,016","522","1,045","1,567","921","2,127","3,048","1,438","2,548","3,986","3,699","6,672","10,371","924","1,169","1,752","2,208","947","1,184","1,732","2,188","891","1,086","1,547","1,885","937","1,140","1,641","2,072"
"10899  :  โรงพยาบาลละหานทราย","567","587","1,154","389","661","1,050","352","756","1,108","564","1,171","1,735","1,018","1,494","2,512","2,890","4,669","7,559","637","759","1,149","1,353","725","885","1,193","1,402","669","778","1,035","1,182","859","1,035","1,292","1,557"
"10900  :  โรงพยาบาลประโคนชัย","201","249","450","365","504","869","536","881","1,417","1,135","2,786","3,921","2,801","5,871","8,672","5,038","10,291","15,329","1,427","1,755","2,945","3,636","1,392","1,674","2,876","3,529","1,208","1,436","2,474","2,915","1,011","1,132","1,996","2,273"
"10901  :  โรงพยาบาลบ้านกรวด","1,317","1,214","2,531","440","931","1,371","442","878","1,320","687","1,586","2,273","1,047","1,788","2,835","3,933","6,397","10,330","916","1,062","1,607","1,935","1,130","1,368","2,080","2,492","874","1,020","1,260","1,440","1,013","1,143","1,450","1,677"
"10902  :  โรงพยาบาลพุทไธสง","409","366","775","231","363","594","229","407","636","509","974","1,483","1,081","1,729","2,810","2,459","3,839","6,298","621","798","967","1,159","706","958","1,134","1,373","589","708","910","1,097","543","645","828","967"
"10904  :  โรงพยาบาลลำปลายมาศ","766","682","1,448","370","660","1,030","379","884","1,263","758","1,768","2,526","1,517","2,473","3,990","3,790","6,467","10,257","1,051","1,344","1,851","2,525","1,066","1,308","1,967","2,496","648","772","1,115","1,350","1,025","1,192","1,534","1,841"
"10905  :  โรงพยาบาลสตึก","462","440","902","317","649","966","366","928","1,294","768","1,664","2,432","1,395","2,243","3,638","3,308","5,924","9,232","831","1,088","1,501","1,915","842","1,104","1,539","1,988","729","930","1,312","1,684","906","1,109","1,572","2,023"
"10906  :  โรงพยาบาลปะคำ","275","249","524","248","317","565","356","582","938","578","1,554","2,132","1,338","2,458","3,796","2,795","5,160","7,955","554","694","1,137","1,446","721","927","1,391","1,779","763","942","1,329","1,645","757","987","1,303","1,638"
"10907  :  โรงพยาบาลนาโพธิ์","300","236","536","194","253","447","209","442","651","664","1,494","2,158","1,515","2,631","4,146","2,882","5,056","7,938","701","882","1,203","1,513","717","931","1,324","1,660","700","901","1,203","1,498","764","950","1,326","1,704"
"10908  :  โรงพยาบาลหนองหงส์","513","454","967","324","543","867","369","833","1,202","657","1,492","2,149","1,359","2,092","3,451","3,222","5,414","8,636","928","1,161","1,482","1,822","890","1,067","1,561","1,890","674","801","1,149","1,373","730","870","1,222","1,448"
"10909  :  โรงพยาบาลพลับพลาชัย","481","455","936","200","319","519","176","374","550","270","536","806","347","541","888","1,474","2,225","3,699","276","309","451","499","329","363","543","609","311","348","448","491","558","615","783","870"
"10910  :  โรงพยาบาลห้วยราช","132","98","230","130","183","313","101","209","310","205","412","617","368","569","937","936","1,471","2,407","228","285","366","452","271","332","427","499","193","231","330","402","244","275","348","412"
"10911  :  โรงพยาบาลโนนสุวรรณ","200","173","373","139","282","421","163","362","525","233","541","774","316","476","792","1,051","1,834","2,885","240","289","413","482","235","266","442","504","296","345","507","580","280","348","472","564"
"10912  :  โรงพยาบาลชำนิ","344","284","628","293","481","774","301","660","961","475","991","1,466","692","1,270","1,962","2,105","3,686","5,791","581","674","1,045","1,237","574","656","1,114","1,319","571","666","947","1,116","379","424","580","691"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","162","164","326","148","253","401","136","263","399","272","486","758","466","647","1,113","1,184","1,813","2,997","253","287","399","461","337","382","510","580","271","308","414","468","323","375","490","572"
"10914  :  โรงพยาบาลโนนดินแดง","284","259","543","262","479","741","332","653","985","527","1,325","1,852","1,121","2,046","3,167","2,526","4,762","7,288","612","825","1,135","1,568","613","844","1,225","1,726","648","859","1,182","1,607","653","829","1,220","1,630"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","6","12","18","67","49","116","71","127","198","315","453","768","327","493","820","786","1,134","1,920","96","102","160","168","322","350","449","479","97","98","125","126","271","302","400","449"
