"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จ่ายยาสมุนไพรทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC"
"ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","8,046","9,387","4,169","4,768","1,956","2,372","1,102","1,339","1,978","2,267","1,075","1,214","1,601","1,864","642","703","2,511","2,884","1,350","1,512"
"10866  :  โรงพยาบาลคลองหาด","198","207","166","173","36","36","29","29","42","45","34","37","55","58","47","49","65","68","56","58"
"10867  :  โรงพยาบาลตาพระยา","2,053","2,232","1,630","1,733","338","362","253","271","488","513","377","390","555","641","438","489","672","716","562","583"
"10868  :  โรงพยาบาลวังน้ำเย็น","4,625","5,657","3,371","4,094","1,219","1,467","850","1,008","1,387","1,705","1,040","1,273","984","1,203","735","898","1,035","1,282","746","915"
"10869  :  โรงพยาบาลวัฒนานคร","8,160","12,196","3,616","5,686","2,288","3,443","1,119","1,742","1,841","2,876","809","1,308","1,685","2,479","695","1,106","2,346","3,398","993","1,530"
"10870  :  โรงพยาบาลอรัญประเทศ","2,862","3,550","1,782","2,200","380","542","214","291","547","760","315","466","862","979","570","640","1,073","1,269","683","803"
"13817  :  โรงพยาบาลเขาฉกรรจ์","2,469","2,604","2,043","2,144","542","570","436","454","602","635","485","507","485","535","398","437","840","864","724","746"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","574","956","223","329","479","856","191","296","45","45","16","16","29","32","8","9","21","23","8","8"
"10895  :  โรงพยาบาลคูเมือง","23,884","38,101","14,177","22,689","5,254","7,718","3,273","4,790","4,837","7,208","3,824","5,630","5,316","8,684","2,639","4,468","8,477","14,491","4,441","7,801"
"10896  :  โรงพยาบาลกระสัง","5,322","5,938","4,310","4,786","1,319","1,498","1,048","1,197","1,307","1,443","1,043","1,143","1,157","1,290","962","1,063","1,539","1,707","1,257","1,383"
"10897  :  โรงพยาบาลนางรอง","9,820","12,288","6,473","7,893","1,949","2,371","1,301","1,549","2,935","3,583","1,858","2,225","2,199","2,744","1,471","1,767","2,737","3,590","1,843","2,352"
"10898  :  โรงพยาบาลหนองกี่","9,198","11,569","6,483","7,836","1,827","2,149","1,215","1,341","2,837","3,581","2,010","2,426","1,728","2,242","1,198","1,489","2,806","3,597","2,060","2,580"
"10899  :  โรงพยาบาลละหานทราย","7,937","9,369","6,400","7,402","2,163","2,360","1,813","1,934","2,401","2,871","1,856","2,157","1,181","1,377","938","1,083","2,192","2,761","1,793","2,228"
"10900  :  โรงพยาบาลประโคนชัย","18,857","21,751","14,472","16,548","3,559","4,052","2,663","2,983","3,962","4,687","2,907","3,396","4,731","5,402","3,713","4,223","6,605","7,610","5,189","5,946"
"10901  :  โรงพยาบาลบ้านกรวด","8,313","11,035","6,611","8,612","2,139","2,739","1,691","2,133","2,518","3,343","1,993","2,599","1,683","2,241","1,307","1,711","1,973","2,712","1,620","2,169"
"10902  :  โรงพยาบาลพุทไธสง","8,786","10,536","6,737","7,949","2,058","2,377","1,544","1,773","2,214","2,713","1,659","1,960","1,677","1,990","1,337","1,575","2,837","3,456","2,197","2,641"
"10904  :  โรงพยาบาลลำปลายมาศ","8,724","10,158","6,323","7,245","2,307","2,647","1,692","1,895","2,666","3,148","1,935","2,263","1,333","1,637","939","1,150","2,418","2,726","1,757","1,937"
"10905  :  โรงพยาบาลสตึก","5,994","6,258","4,481","4,656","1,558","1,641","1,180","1,239","1,417","1,488","1,048","1,092","1,131","1,183","845","876","1,888","1,946","1,408","1,449"
"10906  :  โรงพยาบาลปะคำ","6,767","8,744","5,284","6,867","1,822","2,608","1,373","2,005","1,626","2,003","1,289","1,587","1,624","1,885","1,280","1,482","1,695","2,248","1,342","1,793"
"10907  :  โรงพยาบาลนาโพธิ์","6,964","8,086","5,003","5,723","2,006","2,365","1,445","1,681","1,904","2,261","1,359","1,581","1,378","1,583","948","1,077","1,676","1,877","1,251","1,384"
"10908  :  โรงพยาบาลหนองหงส์","13,543","16,325","10,303","12,070","3,343","3,929","2,513","2,863","3,479","4,367","2,665","3,298","2,932","3,550","2,210","2,586","3,789","4,479","2,915","3,323"
"10909  :  โรงพยาบาลพลับพลาชัย","2,451","2,510","2,085","2,116","646","656","545","552","620","646","512","525","449","459","390","394","736","749","638","645"
"10910  :  โรงพยาบาลห้วยราช","4,634","5,271","3,427","3,855","1,065","1,218","788","880","1,093","1,243","781","873","911","1,037","665","752","1,565","1,773","1,193","1,350"
"10911  :  โรงพยาบาลโนนสุวรรณ","6,152","7,348","5,031","5,970","1,840","2,208","1,504","1,794","1,843","2,328","1,520","1,905","1,265","1,489","1,056","1,228","1,204","1,323","951","1,043"
"10912  :  โรงพยาบาลชำนิ","11,363","14,415","9,223","11,632","2,380","2,799","1,941","2,254","3,179","4,078","2,558","3,263","2,405","3,091","1,967","2,522","3,399","4,447","2,757","3,593"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","9,855","14,169","6,936","9,808","2,938","4,727","2,044","3,248","3,133","4,720","2,162","3,210","1,936","2,594","1,392","1,826","1,848","2,128","1,338","1,524"
"10914  :  โรงพยาบาลโนนดินแดง","10,167","14,090","7,998","10,983","2,569","3,502","2,030","2,737","2,712","3,689","2,172","2,921","2,193","3,118","1,703","2,384","2,693","3,781","2,093","2,941"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","412","461","66","67","120","137","20","20","143","157","12","12","149","167","34","35","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","10,309","11,989","6,476","7,484","3,128","3,577","1,908","2,173","3,346","4,008","2,090","2,466","1,843","2,146","1,209","1,406","1,992","2,258","1,269","1,439"
"23578  :  โรงพยาบาลแคนดง","8,295","10,173","6,983","8,557","1,970","2,646","1,682","2,263","2,117","2,609","1,783","2,183","1,723","1,995","1,395","1,605","2,485","2,923","2,123","2,506"
"28020  :  โรงพยาบาลบ้านด่าน","3,050","3,289","2,402","2,576","416","434","340","356","681","701","531","547","785","864","625","688","1,168","1,290","906","985"
"10668  :  โรงพยาบาลสุรินทร์","4,639","6,489","1,797","2,444","1,070","1,264","497","556","1,032","1,332","396","480","893","1,238","301","417","1,644","2,655","603","991"
"10915  :  โรงพยาบาลชุมพลบุรี","5,194","6,258","4,045","4,773","1,308","1,525","1,006","1,166","1,227","1,616","943","1,216","976","1,232","708","868","1,683","1,885","1,388","1,523"
"10916  :  โรงพยาบาลท่าตูม","9,576","11,599","4,626","5,597","2,017","2,409","636","765","2,282","2,729","671","831","1,571","2,034","483","632","3,706","4,427","2,836","3,369"
"10917  :  โรงพยาบาลจอมพระ","7,020","8,444","5,705","6,834","1,685","2,018","1,399","1,669","1,891","2,321","1,520","1,862","1,440","1,698","1,182","1,390","2,004","2,407","1,604","1,913"
"10918  :  โรงพยาบาลปราสาท","22,448","27,977","16,039","19,526","5,213","6,254","3,673","4,322","6,326","8,100","4,449","5,544","4,476","5,603","3,200","3,886","6,433","8,020","4,717","5,774"
"10919  :  โรงพยาบาลกาบเชิง","20,060","28,311","16,167","22,638","5,062","7,070","4,069","5,635","5,140","7,400","4,178","5,984","4,060","5,605","3,239","4,411","5,798","8,236","4,681","6,608"
"10920  :  โรงพยาบาลรัตนบุรี","16,634","20,505","13,260","16,198","4,379","5,476","3,457","4,278","4,088","5,074","3,244","3,988","3,223","3,904","2,574","3,090","4,944","6,051","3,985","4,842"
"10921  :  โรงพยาบาลสนม","8,011","13,592","6,572","11,076","2,095","3,691","1,724","3,034","2,341","3,966","1,924","3,228","1,458","2,310","1,195","1,866","2,117","3,625","1,729","2,948"
"10922  :  โรงพยาบาลศีขรภูมิ","7,592","8,274","5,888","6,212","2,131","2,235","1,691","1,731","2,130","2,322","1,590","1,662","1,215","1,415","885","984","2,116","2,302","1,722","1,835"
"10923  :  โรงพยาบาลสังขะ","25,055","31,185","19,679","24,095","6,851","8,629","5,442","6,797","6,100","7,739","4,748","5,949","4,822","5,837","3,736","4,389","7,282","8,980","5,753","6,960"
"10924  :  โรงพยาบาลลำดวน","14,819","16,668","12,153","13,576","3,732","4,215","3,054","3,405","3,676","4,229","2,996","3,421","3,204","3,560","2,616","2,898","4,207","4,664","3,487","3,852"
"10925  :  โรงพยาบาลสำโรงทาบ","4,147","4,784","3,283","3,775","550","569","407","411","649","664","495","506","791","871","615","672","2,157","2,680","1,766","2,186"
"10926  :  โรงพยาบาลบัวเชด","4,979","6,356","3,868","4,867","1,257","1,553","997","1,216","1,431","1,871","1,109","1,428","1,168","1,513","916","1,177","1,123","1,419","846","1,046"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","5,125","6,644","3,598","4,444","1,077","1,381","635","750","1,448","1,775","1,060","1,244","1,141","1,541","837","1,081","1,459","1,947","1,066","1,369"
"27842  :  โรงพยาบาลเขวาสินรินทร์","2,380","3,168","1,933","2,563","557","740","468","635","684","932","529","717","420","649","322","499","719","847","614","712"
"27843  :  โรงพยาบาลศรีณรงค์","8,530","13,804","7,525","12,006","2,481","3,955","2,223","3,538","2,449","4,238","2,139","3,628","1,400","2,931","1,228","2,524","2,200","2,680","1,935","2,316"
"27844  :  โรงพยาบาลโนนนารายณ์","4,166","5,967","3,472","4,726","1,142","1,556","984","1,295","1,044","1,252","908","1,070","682","1,076","437","511","1,298","2,083","1,143","1,850"
"10700  :  โรงพยาบาลศรีสะเกษ","8,609","9,077","3,717","3,841","2,268","2,407","990","1,028","2,579","2,718","1,158","1,199","1,563","1,668","792","819","2,199","2,284","777","795"
"10927  :  โรงพยาบาลยางชุมน้อย","8,781","12,972","2,503","3,471","2,499","4,087","68","109","2,275","3,288","58","80","1,978","2,780","927","1,305","2,029","2,817","1,450","1,977"
"10928  :  โรงพยาบาลกันทรารมย์","7,002","7,778","4,678","5,081","1,451","1,569","1,075","1,132","2,148","2,423","1,258","1,369","1,376","1,568","944","1,050","2,027","2,218","1,401","1,530"
"10929  :  โรงพยาบาลกันทรลักษ์","13,400","16,276","5,832","6,884","3,490","4,125","496","574","3,596","4,323","1,993","2,320","2,661","3,342","447","547","3,653","4,486","2,896","3,443"
"10930  :  โรงพยาบาลขุขันธ์","6,842","7,204","5,042","5,250","1,859","1,931","1,341","1,375","2,056","2,201","1,521","1,624","1,238","1,312","896","928","1,689","1,760","1,284","1,323"
"10931  :  โรงพยาบาลไพรบึง","7,161","8,470","6,163","7,272","1,852","2,165","1,593","1,852","1,935","2,351","1,626","1,963","1,315","1,512","1,121","1,289","2,059","2,442","1,823","2,168"
"10932  :  โรงพยาบาลปรางค์กู่","7,579","8,180","5,835","6,274","2,126","2,290","1,732","1,863","2,089","2,316","1,696","1,860","1,574","1,667","1,300","1,378","1,790","1,907","1,107","1,173"
"10933  :  โรงพยาบาลขุนหาญ","13,909","21,022","9,783","15,038","3,322","4,676","2,195","3,110","3,681","5,420","2,622","3,870","3,089","4,912","2,169","3,558","3,817","6,014","2,797","4,500"
"10934  :  โรงพยาบาลราษีไศล","10,359","11,785","5,576","6,291","3,327","3,810","2,601","2,946","2,517","2,917","1,056","1,214","1,963","2,205","618","693","2,552","2,853","1,301","1,438"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","8,845","11,422","4,764","6,151","2,099","2,668","1,429","1,810","2,123","2,748","1,097","1,441","1,633","2,058","1,117","1,413","2,990","3,948","1,121","1,487"
"10936  :  โรงพยาบาลบึงบูรพ์","2,407","2,499","1,601","1,657","471","502","363","385","509","524","289","295","366","390","218","230","1,061","1,083","731","747"
"10937  :  โรงพยาบาลห้วยทับทัน","6,943","7,374","3,754","3,965","1,874","1,999","248","263","1,752","1,888","879","941","1,403","1,481","1,099","1,162","1,914","2,006","1,528","1,599"
"10938  :  โรงพยาบาลโนนคูณ","3,035","3,793","1,809","2,369","581","627","344","376","849","953","549","621","683","898","335","477","922","1,315","581","895"
"10939  :  โรงพยาบาลศรีรัตนะ","191","193","169","169","77","79","66","66","52","52","48","48","36","36","30","30","26","26","25","25"
"10940  :  โรงพยาบาลวังหิน","4,404","9,960","3,070","6,806","1,065","2,058","910","1,748","1,363","3,160","828","1,942","878","2,134","653","1,542","1,098","2,608","679","1,574"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,672","2,732","2,300","2,345","552","557","470","475","737","746","633","638","753","780","670","692","630","649","527","540"
"10942  :  โรงพยาบาลภูสิงห์","2,546","2,561","1,827","1,833","764","779","544","550","763","763","516","516","442","442","351","351","577","577","416","416"
"10943  :  โรงพยาบาลเมืองจันทร์","3,761","4,526","1,885","2,059","974","1,122","646","688","997","1,185","686","750","702","886","171","188","1,088","1,333","382","433"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,050","1,076","547","557","205","210","108","110","366","369","190","193","235","238","122","123","244","259","127","131"
"28014  :  โรงพยาบาลพยุห์","2,900","3,085","2,130","2,215","987","1,026","840","864","1,095","1,164","893","927","323","350","265","283","495","545","132","141"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1,415","1,565","935","1,007","482","560","316","356","427","462","310","324","217","228","159","163","289","315","150","164"
"28016  :  โรงพยาบาลศิลาลาด","3,007","3,434","1,340","1,516","1,004","1,166","489","561","1,122","1,309","610","695","446","503","79","87","435","456","162","173"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10701  :  โรงพยาบาลยโสธร","1,590","2,091","576","737","245","296","104","120","358","466","121","157","467","624","137","174","520","705","214","286"
"10963  :  โรงพยาบาลทรายมูล","1,540","1,903","1,173","1,416","336","427","263","327","395","511","303","376","389","473","300","357","420","492","307","356"
"10964  :  โรงพยาบาลกุดชุม","13,540","16,431","10,729","12,863","3,300","3,914","2,596","3,029","3,535","4,449","2,805","3,497","3,204","3,879","2,524","3,019","3,501","4,189","2,804","3,318"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","6,953","7,467","4,861","5,151","1,633","1,703","1,113","1,149","2,085","2,173","1,441","1,482","1,237","1,313","851","895","1,998","2,278","1,456","1,625"
"10966  :  โรงพยาบาลป่าติ้ว","3,630","4,768","2,687","3,469","994","1,303","734","942","859","1,076","623","779","692","896","480","604","1,085","1,493","850","1,144"
"10967  :  โรงพยาบาลมหาชนะชัย","7,180","8,358","5,917","6,898","1,456","1,692","1,167","1,359","1,740","1,995","1,417","1,634","1,908","2,242","1,594","1,864","2,076","2,429","1,739","2,041"
"10968  :  โรงพยาบาลค้อวัง","1,789","2,149","1,427","1,711","111","116","76","76","107","107","83","83","523","647","397","491","1,048","1,279","871","1,061"
"10969  :  โรงพยาบาลไทยเจริญ","4,087","4,456","3,441","3,743","1,125","1,234","947","1,037","1,396","1,574","1,173","1,314","1,105","1,171","927","982","461","477","394","410"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","5,369","5,953","4,210","4,616","1,635","1,849","1,290","1,451","1,327","1,465","1,027","1,129","1,214","1,280","964","1,011","1,193","1,359","929","1,025"
"11921  :  โรงพยาบาลนายแพทย์หาญ","41","78","40","76","15","30","15","30","18","33","17","31","5","12","5","12","3","3","3","3"
"04007  :  โรงพยาบาลซับใหญ่","1,569","1,623","1,211","1,241","386","396","299","304","506","520","389","398","242","250","192","198","435","457","331","341"
"10702  :  โรงพยาบาลชัยภูมิ","14,759","15,756","9,041","9,442","3,818","4,076","2,365","2,464","4,500","4,784","2,656","2,776","3,044","3,257","1,915","2,013","3,397","3,639","2,105","2,189"
"10970  :  โรงพยาบาลบ้านเขว้า","2,981","3,157","2,146","2,230","800","859","575","605","986","1,044","722","751","487","508","347","354","708","746","502","520"
"10971  :  โรงพยาบาลคอนสวรรค์","4,156","6,640","2,606","3,914","999","1,916","613","1,131","1,377","2,272","878","1,358","759","1,078","464","619","1,021","1,374","651","806"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","7,515","10,053","6,302","8,285","1,610","2,054","1,348","1,694","2,153","2,573","1,797","2,108","1,653","2,148","1,364","1,707","2,099","3,278","1,793","2,776"
"10973  :  โรงพยาบาลหนองบัวแดง","11,702","16,101","9,570","12,822","3,217","4,336","2,665","3,550","3,188","4,481","2,590","3,580","2,343","3,243","1,916","2,561","2,954","4,041","2,399","3,131"
"10974  :  โรงพยาบาลจัตุรัส","15,412","26,247","10,443","17,238","4,004","6,629","2,666","4,359","3,764","6,533","2,564","4,236","3,186","6,057","2,088","3,896","4,458","7,028","3,125","4,747"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","5,493","6,180","4,222","4,694","1,443","1,601","1,106","1,204","1,438","1,592","1,069","1,165","908","1,018","712","792","1,704","1,969","1,335","1,533"
"10976  :  โรงพยาบาลหนองบัวระเหว","1,766","1,791","1,763","1,787","541","547","539","544","566","575","565","574","270","278","270","278","389","391","389","391"
"10977  :  โรงพยาบาลเทพสถิต","5,707","10,481","4,996","9,104","1,404","3,169","1,200","2,731","1,673","3,566","1,473","3,113","1,133","1,573","1,006","1,365","1,497","2,173","1,317","1,895"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","11,991","15,485","8,085","10,279","2,795","3,433","1,935","2,358","2,779","3,545","1,742","2,124","3,239","4,310","2,126","2,794","3,178","4,197","2,282","3,003"
