"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"10860  :  โรงพยาบาลประจันตคาม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","26,877.60","26,474.60","403.00","1.50","2,037.50","2,037.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","24,840.10","24,437.10","403.00","1.62"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","15,229,458.01","15,198,923.76","30,534.25","0.20","3,134,505.50","3,126,323.50","8,182.00","0.26","2,746,152.75","2,739,301.75","6,851.00","0.25","4,015,473.52","4,008,794.77","6,678.75","0.17","5,333,326.24","5,324,503.74","8,822.50","0.17"
"10863  :  โรงพยาบาลปากพลี","322,654.25","322,414.25","240.00","0.07","67,945.00","67,945.00","0.00","0.00","65,654.00","65,654.00","0.00","0.00","91,066.00","91,066.00","0.00","0.00","97,989.25","97,749.25","240.00","0.24"
"10864  :  โรงพยาบาลบ้านนา","1,423,851.00","1,423,211.00","640.00","0.04","360,757.00","360,757.00","0.00","0.00","380,830.00","380,830.00","0.00","0.00","323,314.00","322,834.00","480.00","0.15","358,950.00","358,790.00","160.00","0.04"
"10865  :  โรงพยาบาลองครักษ์","1,814,259.93","1,813,417.93","842.00","0.05","292,104.00","291,464.00","640.00","0.22","331,076.20","330,994.20","82.00","0.02","614,285.14","614,165.14","120.00","0.02","576,794.59","576,794.59","0.00","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","281,637,722.75","281,637,417.75","305.00","0.00","74,953.00","74,953.00","0.00","0.00","6,216,850.00","6,216,850.00","0.00","0.00","142,080,995.00","142,080,995.00","0.00","0.00","133,264,924.75","133,264,619.75","305.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","23,438,422.99","23,429,895.94","8,527.05","0.04","5,189,357.32","5,187,656.32","1,701.00","0.03","4,559,054.02","4,557,450.02","1,604.00","0.04","6,791,884.97","6,789,814.97","2,070.00","0.03","6,898,126.68","6,894,974.63","3,152.05","0.05"
"10866  :  โรงพยาบาลคลองหาด","5,071,948.95","5,057,949.45","13,999.50","0.28","744,210.45","743,646.45","564.00","0.08","1,332,814.50","1,326,904.50","5,910.00","0.44","1,388,844.00","1,383,195.50","5,648.50","0.41","1,606,080.00","1,604,203.00","1,877.00","0.12"
"10867  :  โรงพยาบาลตาพระยา","2,686,817.45","2,676,339.45","10,478.00","0.39","476,467.68","475,999.68","468.00","0.10","799,124.76","794,951.26","4,173.50","0.52","737,966.77","734,738.27","3,228.50","0.44","673,258.24","670,650.24","2,608.00","0.39"
"10868  :  โรงพยาบาลวังน้ำเย็น","4,842,713.90","4,831,789.90","10,924.00","0.23","863,331.40","857,517.40","5,814.00","0.67","1,099,359.50","1,095,169.50","4,190.00","0.38","815,578.00","814,955.00","623.00","0.08","2,064,445.00","2,064,148.00","297.00","0.01"
"10869  :  โรงพยาบาลวัฒนานคร","1,945,394.56","1,923,424.06","21,970.50","1.13","556,334.00","551,596.00","4,738.00","0.85","507,089.00","502,851.00","4,238.00","0.84","477,619.00","470,966.00","6,653.00","1.39","404,352.56","398,011.06","6,341.50","1.57"
"10870  :  โรงพยาบาลอรัญประเทศ","15,760,609.44","15,756,047.44","4,562.00","0.03","3,949,030.41","3,949,030.41","0.00","0.00","4,233,140.01","4,232,927.01","213.00","0.01","3,811,260.85","3,807,558.85","3,702.00","0.10","3,767,178.17","3,766,531.17","647.00","0.02"
"13817  :  โรงพยาบาลเขาฉกรรจ์","1,907,102.86","1,899,475.39","7,627.47","0.40","564,072.77","562,212.54","1,860.23","0.33","466,167.00","462,800.07","3,366.93","0.72","458,208.31","457,242.39","965.92","0.21","418,654.78","417,220.39","1,434.39","0.34"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","848,066.00","848,066.00","0.00","0.00","194,556.00","194,556.00","0.00","0.00","141,352.00","141,352.00","0.00","0.00","256,865.50","256,865.50","0.00","0.00","255,292.50","255,292.50","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10871  :  โรงพยาบาลครบุรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10872  :  โรงพยาบาลเสิงสาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10873  :  โรงพยาบาลคง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10875  :  โรงพยาบาลจักราช","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10876  :  โรงพยาบาลโชคชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10878  :  โรงพยาบาลโนนไทย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10879  :  โรงพยาบาลโนนสูง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10882  :  โรงพยาบาลประทาย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10883  :  โรงพยาบาลปักธงชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10884  :  โรงพยาบาลพิมาย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10886  :  โรงพยาบาลชุมพวง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10887  :  โรงพยาบาลสูงเนิน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10893  :  โรงพยาบาลโนนแดง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27839  :  โรงพยาบาลบัวลาย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27840  :  โรงพยาบาลสีดา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","308,309,836,489,790.00","308,309,810,812,789.00","25,677,001.00","0.00","37,145,693,059,435.00","37,145,668,298,887.00","24,760,548.00","0.00","270,335,492,265,350.00","270,335,491,795,737.00","469,613.00","0.00","828,651,165,005.00","828,650,718,165.00","446,840.00","0.00","0.00","0.00","0.00","0.00"
"10895  :  โรงพยาบาลคูเมือง","2,349,557.18","2,219,115.58","130,441.60","5.55","506,300.76","484,564.96","21,735.80","4.29","583,470.05","554,991.45","28,478.60","4.88","557,703.10","523,568.50","34,134.60","6.12","702,083.27","655,990.67","46,092.60","6.57"
"10896  :  โรงพยาบาลกระสัง","3,596,343.00","3,589,826.50","6,516.50","0.18","903,879.00","903,337.50","541.50","0.06","950,556.00","949,946.00","610.00","0.06","848,741.50","846,230.50","2,511.00","0.30","893,166.50","890,312.50","2,854.00","0.32"
"10897  :  โรงพยาบาลนางรอง","2,983,943.25","2,980,832.75","3,110.50","0.10","112,555.50","112,532.50","23.00","0.02","1,156,107.50","1,154,572.00","1,535.50","0.13","1,402,714.00","1,401,415.00","1,299.00","0.09","312,566.25","312,313.25","253.00","0.08"
"10898  :  โรงพยาบาลหนองกี่","7,154,970.17","7,147,219.42","7,750.75","0.11","1,614,058.00","1,611,339.00","2,719.00","0.17","1,530,280.07","1,527,231.07","3,049.00","0.20","1,917,435.15","1,917,206.65","228.50","0.01","2,093,196.95","2,091,442.70","1,754.25","0.08"
"10899  :  โรงพยาบาลละหานทราย","4,426,797.98","4,397,281.73","29,516.25","0.67","828,214.17","825,183.67","3,030.50","0.37","1,203,448.99","1,197,058.49","6,390.50","0.53","1,164,828.55","1,156,176.55","8,652.00","0.74","1,230,306.27","1,218,863.02","11,443.25","0.93"
"10900  :  โรงพยาบาลประโคนชัย","4,168,325.55","4,138,880.80","29,444.75","0.71","903,074.50","894,990.75","8,083.75","0.90","985,674.00","979,115.00","6,559.00","0.67","1,067,512.25","1,058,659.25","8,853.00","0.83","1,212,064.80","1,206,115.80","5,949.00","0.49"
"10901  :  โรงพยาบาลบ้านกรวด","4,327,028.63","4,272,916.38","54,112.25","1.25","1,113,470.17","1,098,018.92","15,451.25","1.39","1,149,375.88","1,128,681.88","20,694.00","1.80","1,136,431.12","1,124,881.87","11,549.25","1.02","927,751.46","921,333.71","6,417.75","0.69"
"10902  :  โรงพยาบาลพุทไธสง","4,092,953.00","4,047,021.00","45,932.00","1.12","859,939.50","855,861.50","4,078.00","0.47","942,558.00","933,228.00","9,330.00","0.99","973,608.00","963,457.00","10,151.00","1.04","1,316,847.50","1,294,474.50","22,373.00","1.70"
"10904  :  โรงพยาบาลลำปลายมาศ","10,048,517.87","9,948,188.22","100,329.65","1.00","2,536,080.56","2,514,137.36","21,943.20","0.87","2,981,065.56","2,938,550.06","42,515.50","1.43","1,949,597.95","1,939,208.00","10,389.95","0.53","2,581,773.80","2,556,292.80","25,481.00","0.99"
"10905  :  โรงพยาบาลสตึก","2,455,983.85","2,437,084.60","18,899.25","0.77","573,736.25","569,807.25","3,929.00","0.68","583,092.25","579,240.25","3,852.00","0.66","562,268.00","557,060.00","5,208.00","0.93","736,887.35","730,977.10","5,910.25","0.80"
"10906  :  โรงพยาบาลปะคำ","1,740,012.94","1,673,475.28","66,537.66","3.82","434,993.08","411,769.58","23,223.50","5.34","367,599.19","351,853.48","15,745.71","4.28","438,627.53","427,388.17","11,239.36","2.56","498,793.14","482,464.05","16,329.09","3.27"
"10907  :  โรงพยาบาลนาโพธิ์","2,858,181.78","2,814,198.78","43,983.00","1.54","734,167.15","719,776.15","14,391.00","1.96","784,810.52","771,051.52","13,759.00","1.75","687,002.31","679,914.31","7,088.00","1.03","652,201.80","643,456.80","8,745.00","1.34"
"10908  :  โรงพยาบาลหนองหงส์","846,366.60","824,710.85","21,655.75","2.56","271,604.25","262,957.75","8,646.50","3.18","228,672.60","222,386.35","6,286.25","2.75","217,831.00","212,923.75","4,907.25","2.25","128,258.75","126,443.00","1,815.75","1.42"
"10909  :  โรงพยาบาลพลับพลาชัย","2,862,775.10","2,845,157.60","17,617.50","0.62","693,451.35","691,905.35","1,546.00","0.22","819,078.50","815,657.00","3,421.50","0.42","704,047.75","700,180.75","3,867.00","0.55","646,197.50","637,414.50","8,783.00","1.36"
"10910  :  โรงพยาบาลห้วยราช","1,415,424.30","1,392,716.95","22,707.35","1.60","631,242.80","621,247.45","9,995.35","1.58","382,996.75","378,892.50","4,104.25","1.07","180,262.25","176,425.50","3,836.75","2.13","220,922.50","216,151.50","4,771.00","2.16"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,977,738.38","2,876,907.63","100,830.75","3.39","709,912.63","683,931.63","25,981.00","3.66","743,620.50","711,220.25","32,400.25","4.36","782,691.25","759,368.25","23,323.00","2.98","741,514.00","722,387.50","19,126.50","2.58"
"10912  :  โรงพยาบาลชำนิ","2,743,345.81","2,710,016.56","33,329.25","1.21","585,066.57","578,118.57","6,948.00","1.19","653,633.93","645,696.68","7,937.25","1.21","716,751.90","709,458.90","7,293.00","1.02","787,893.41","776,742.41","11,151.00","1.42"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,340,577.35","2,325,288.95","15,288.40","0.65","557,949.00","552,684.60","5,264.40","0.94","713,952.50","712,332.20","1,620.30","0.23","626,635.32","622,723.42","3,911.90","0.62","442,040.53","437,548.73","4,491.80","1.02"
"10914  :  โรงพยาบาลโนนดินแดง","1,039,943.21","1,021,244.21","18,699.00","1.80","317,715.30","312,217.80","5,497.50","1.73","331,424.00","325,498.50","5,925.50","1.79","296,272.60","291,378.60","4,894.00","1.65","94,531.31","92,149.31","2,382.00","2.52"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","2,075.00","2,075.00","0.00","0.00","1,454.50","1,454.50","0.00","0.00","0.00","0.00","0.00","0.00","620.50","620.50","0.00","0.00","0.00","0.00","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","795,507.42","790,594.92","4,912.50","0.62","386,409.00","384,763.50","1,645.50","0.43","130,882.65","129,521.65","1,361.00","1.04","152,766.95","151,476.95","1,290.00","0.84","125,448.82","124,832.82","616.00","0.49"
"23578  :  โรงพยาบาลแคนดง","1,282,937.87","1,267,334.12","15,603.75","1.22","254,980.71","250,308.71","4,672.00","1.83","445,576.70","439,815.95","5,760.75","1.29","327,909.58","325,650.58","2,259.00","0.69","254,470.88","251,558.88","2,912.00","1.14"
"28020  :  โรงพยาบาลบ้านด่าน","231,840.20","229,850.55","1,989.65","0.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50,213.45","49,910.05","303.40","0.60","181,626.75","179,940.50","1,686.25","0.93"
"10668  :  โรงพยาบาลสุรินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10916  :  โรงพยาบาลท่าตูม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10917  :  โรงพยาบาลจอมพระ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10918  :  โรงพยาบาลปราสาท","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10919  :  โรงพยาบาลกาบเชิง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10921  :  โรงพยาบาลสนม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10923  :  โรงพยาบาลสังขะ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10924  :  โรงพยาบาลลำดวน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10926  :  โรงพยาบาลบัวเชด","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","110,005,754.34","109,996,024.43","9,729.91","0.01","16,530,525.69","16,528,497.76","2,027.93","0.01","27,345,217.34","27,342,090.28","3,127.06","0.01","31,857,650.38","31,855,618.47","2,031.91","0.01","34,272,360.93","34,269,817.92","2,543.01","0.01"
"10927  :  โรงพยาบาลยางชุมน้อย","1,451,443.22","1,444,486.21","6,957.01","0.48","304,458.00","302,823.00","1,635.00","0.54","335,669.00","334,526.00","1,143.00","0.34","335,993.57","333,528.57","2,465.00","0.73","475,322.65","473,608.64","1,714.01","0.36"
"10928  :  โรงพยาบาลกันทรารมย์","7,216,300.24","7,170,605.19","45,695.05","0.63","1,969,099.11","1,964,605.11","4,494.00","0.23","2,012,493.00","2,001,869.00","10,624.00","0.53","1,645,858.59","1,627,453.59","18,405.00","1.12","1,588,849.54","1,576,677.49","12,172.05","0.77"
"10929  :  โรงพยาบาลกันทรลักษ์","9,662,156.52","9,432,272.75","229,883.77","2.38","2,376,129.32","2,328,051.58","48,077.74","2.02","2,400,389.25","2,344,927.20","55,462.05","2.31","2,338,963.93","2,276,227.08","62,736.85","2.68","2,546,674.02","2,483,066.89","63,607.13","2.50"
"10930  :  โรงพยาบาลขุขันธ์","2,729,833.05","2,696,153.30","33,679.75","1.23","397,177.43","389,195.68","7,981.75","2.01","472,115.10","465,882.60","6,232.50","1.32","851,522.82","842,347.82","9,175.00","1.08","1,009,017.70","998,727.20","10,290.50","1.02"
"10931  :  โรงพยาบาลไพรบึง","1,824,388.88","1,807,510.29","16,878.59","0.93","483,754.52","482,112.97","1,641.55","0.34","530,802.66","529,522.65","1,280.01","0.24","389,500.95","383,243.95","6,257.00","1.61","420,330.75","412,630.72","7,700.03","1.83"
"10932  :  โรงพยาบาลปรางค์กู่","3,390,583.13","3,305,103.13","85,480.00","2.52","764,924.28","740,228.36","24,695.92","3.23","989,010.83","957,965.81","31,045.02","3.14","741,713.59","720,521.61","21,191.98","2.86","894,934.43","886,387.35","8,547.08","0.96"
"10933  :  โรงพยาบาลขุนหาญ","2,114,257.04","2,090,561.77","23,695.27","1.12","518,541.51","514,322.51","4,219.00","0.81","576,752.65","569,932.36","6,820.29","1.18","465,681.60","461,819.60","3,862.00","0.83","553,281.28","544,487.30","8,793.98","1.59"
"10934  :  โรงพยาบาลราษีไศล","5,886,523.34","5,811,692.42","74,830.92","1.27","1,336,928.06","1,319,034.33","17,893.73","1.34","1,265,991.12","1,246,032.36","19,958.76","1.58","1,541,738.23","1,524,666.68","17,071.55","1.11","1,741,865.93","1,721,959.05","19,906.88","1.14"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","8,979,940.15","8,957,348.94","22,591.21","0.25","2,111,943.36","2,109,797.33","2,146.03","0.10","1,746,623.10","1,734,751.64","11,871.46","0.68","2,522,645.40","2,518,043.65","4,601.75","0.18","2,598,728.29","2,594,756.32","3,971.97","0.15"
