"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10813  :  โรงพยาบาลหนองโดน","325","37","11.38","298","31","10.40","27","6","22.22","0","0","22.22","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","558","38","6.81","558","38","6.81","0","0","0.00","0","0","0.00","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","667","83","12.44","558","66","11.83","109","17","15.60","0","0","15.60","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","523","97","18.55","523","97","18.55","0","0","0.00","0","0","0.00","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","12,428","1,477","11.88","4,311","1","0.02","2,796","429","15.34","4,774","655","15.34","547","392","71.66"
"10817  :  โรงพยาบาลบ้านบึง","2,840","198","6.97","0","0","0.00","0","0","0.00","470","31","0.00","2,370","167","7.05"
"10818  :  โรงพยาบาลหนองใหญ่","1,466","118","8.05","375","21","5.60","353","44","12.46","364","28","12.46","374","25","6.68"
"10819  :  โรงพยาบาลบางละมุง","6,477","313","4.83","372","4","1.08","939","41","4.37","2,489","113","4.37","2,677","155","5.79"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,408","48","3.41","332","10","3.01","377","16","4.24","306","10","4.24","393","12","3.05"
"10821  :  โรงพยาบาลพานทอง","5,779","435","7.53","1,330","123","9.25","1,403","124","8.84","1,460","97","8.84","1,586","91","5.74"
"10822  :  โรงพยาบาลพนัสนิคม","9,587","216","2.25","2,082","107","5.14","2,439","48","1.97","2,382","27","1.97","2,684","34","1.27"
"10823  :  โรงพยาบาลแหลมฉบัง","9,646","288","2.99","2,420","63","2.60","2,604","124","4.76","2,318","40","4.76","2,304","61","2.65"
"10824  :  โรงพยาบาลเกาะสีชัง","339","16","4.72","80","3","3.75","69","7","10.14","84","2","10.14","106","4","3.77"
"10825  :  โรงพยาบาลสัตหีบกม10","2,540","26","1.02","613","4","0.65","639","11","1.72","611","7","1.72","677","4","0.59"
"10826  :  โรงพยาบาลบ่อทอง","4,064","195","4.80","966","58","6.00","1,035","62","5.99","1,015","39","5.99","1,048","36","3.44"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","334","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","331","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","2,586","394","15.24","470","78","16.60","620","90","14.52","695","103","14.52","801","123","15.36"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","669","32","4.78","0","0","0.00","75","8","10.67","266","11","10.67","328","13","3.96"
"10663  :  โรงพยาบาลระยอง","37,944","1,084","2.86","9,214","293","3.18","9,340","265","2.84","9,312","235","2.84","10,078","291","2.89"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,573","126","4.90","609","35","5.75","600","35","5.83","585","22","5.83","779","34","4.36"
"10828  :  โรงพยาบาลบ้านฉาง","3,296","89","2.70","823","10","1.22","855","13","1.52","786","16","1.52","832","50","6.01"
"10829  :  โรงพยาบาลแกลง","12,599","724","5.75","2,887","177","6.13","3,244","176","5.43","3,012","203","5.43","3,456","168","4.86"
"10830  :  โรงพยาบาลวังจันทร์","2,330","12","0.52","640","2","0.31","645","10","1.55","534","0","1.55","511","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","2,732","98","3.59","15","8","53.33","1,021","40","3.92","810","34","3.92","886","16","1.81"
"10832  :  โรงพยาบาลปลวกแดง","3,784","60","1.59","991","10","1.01","1,040","33","3.17","901","10","3.17","852","7","0.82"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","835","55","6.59","205","12","5.85","203","9","4.43","203","15","4.43","224","19","8.48"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,441","29","2.01","266","6","2.26","473","6","1.27","332","8","1.27","370","9","2.43"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","2,766","297","10.74","683","55","8.05","784","87","11.10","660","68","11.10","639","87","13.62"
"10835  :  โรงพยาบาลท่าใหม่","1,028","83","8.07","279","28","10.04","272","38","13.97","219","5","13.97","258","12","4.65"
"10836  :  โรงพยาบาลเขาสุกิม","2,483","218","8.78","198","16","8.08","759","89","11.73","738","38","11.73","788","75","9.52"
"10837  :  โรงพยาบาลสองพี่น้อง","1,067","7","0.66","191","1","0.52","293","6","2.05","278","0","2.05","305","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","4,044","155","3.83","1,073","66","6.15","1,031","40","3.88","908","25","3.88","1,032","24","2.33"
"10839  :  โรงพยาบาลมะขาม","378","188","49.74","34","36","105.88","41","37","90.24","51","43","90.24","252","72","28.57"
"10840  :  โรงพยาบาลแหลมสิงห์","2,466","272","11.03","22","15","68.18","896","82","9.15","747","98","9.15","801","77","9.61"
"10841  :  โรงพยาบาลสอยดาว","4,180","307","7.34","1,135","80","7.05","1,097","87","7.93","1,030","72","7.93","918","68","7.41"
"10842  :  โรงพยาบาลแก่งหางแมว","1,845","72","3.90","390","13","3.33","495","27","5.45","479","15","5.45","481","17","3.53"
"10843  :  โรงพยาบาลนายายอาม","2,209","307","13.90","606","92","15.18","579","101","17.44","538","52","17.44","486","62","12.76"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,886","128","6.79","397","25","6.30","510","39","7.65","493","31","7.65","486","33","6.79"
"10696  :  โรงพยาบาลตราด","14,052","410","2.92","203","116","57.14","4,600","110","2.39","4,578","73","2.39","4,671","111","2.38"
"10845  :  โรงพยาบาลคลองใหญ่","1,379","46","3.34","338","14","4.14","492","17","3.46","384","7","3.46","165","8","4.85"
"10846  :  โรงพยาบาลเขาสมิง","2,087","91","4.36","567","34","6.00","513","26","5.07","502","14","5.07","505","17","3.37"
"10847  :  โรงพยาบาลบ่อไร่","1,943","169","8.70","494","56","11.34","472","43","9.11","464","32","9.11","513","38","7.41"
"10848  :  โรงพยาบาลแหลมงอบ","1,283","25","1.95","246","9","3.66","366","7","1.91","356","4","1.91","315","5","1.59"
"10849  :  โรงพยาบาลเกาะกูด","183","8","4.37","68","2","2.94","45","4","8.89","28","0","8.89","42","2","4.76"
"13816  :  โรงพยาบาลเกาะช้าง","923","16","1.73","217","3","1.38","252","2","0.79","238","7","0.79","216","4","1.85"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","2,692","113","4.20","599","21","3.51","702","31","4.42","643","27","4.42","748","34","4.55"
"10850  :  โรงพยาบาลบางคล้า","3,452","252","7.30","731","51","6.98","826","57","6.90","779","80","6.90","1,116","64","5.73"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","4,833","1,028","21.27","1,158","248","21.42","1,262","260","20.60","1,171","269","20.60","1,242","251","20.21"
"10852  :  โรงพยาบาลบางปะกง","2,812","106","3.77","1,245","13","1.04","852","23","2.70","568","31","2.70","147","39","26.53"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,561","666","18.70","853","153","17.94","883","163","18.46","853","136","18.46","972","214","22.02"
"10854  :  โรงพยาบาลพนมสารคาม","8,569","724","8.45","1,907","174","9.12","2,058","163","7.92","2,095","175","7.92","2,509","212","8.45"
"10855  :  โรงพยาบาลสนามชัยเขต","6,899","456","6.61","1,521","86","5.65","1,665","119","7.15","1,847","112","7.15","1,866","139","7.45"
"10856  :  โรงพยาบาลแปลงยาว","3,333","224","6.72","641","46","7.18","941","78","8.29","834","54","8.29","917","46","5.02"
"13747  :  โรงพยาบาลราชสาส์น","493","32","6.49","107","6","5.61","141","8","5.67","97","9","5.67","148","9","6.08"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","13,939","1,142","8.19","3,599","360","10.00","3,338","341","10.22","3,485","261","10.22","3,517","180","5.12"
"10858  :  โรงพยาบาลนาดี","4,104","7","0.17","1,005","0","0.00","1,083","2","0.18","1,031","1","0.18","985","4","0.41"
"10859  :  โรงพยาบาลบ้านสร้าง","155","9","5.81","0","0","0.00","0","0","0.00","0","0","0.00","155","9","5.81"
"10860  :  โรงพยาบาลประจันตคาม","88","47","53.41","0","0","0.00","0","0","0.00","0","0","0.00","88","47","53.41"
"10861  :  โรงพยาบาลศรีมหาโพธิ","33","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","33","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","129","16","12.40","0","0","0.00","0","0","0.00","0","0","0.00","129","16","12.40"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","108","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","108","0","0.00"
"10698  :  โรงพยาบาลนครนายก","15,756","1,235","7.84","3,122","267","8.55","3,101","281","9.06","4,453","306","9.06","5,080","381","7.50"
"10863  :  โรงพยาบาลปากพลี","1,066","2","0.19","260","0","0.00","241","0","0.00","257","1","0.00","308","1","0.32"
"10864  :  โรงพยาบาลบ้านนา","4,811","11","0.23","1,135","4","0.35","1,299","0","0.00","1,151","1","0.00","1,226","6","0.49"
"10865  :  โรงพยาบาลองครักษ์","1,976","11","0.56","576","4","0.69","291","4","1.37","527","3","1.37","582","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","6,395","11","0.17","2","1","50.00","219","2","0.91","2,853","3","0.91","3,321","5","0.15"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","21,872","662","3.03","5,379","85","1.58","5,413","168","3.10","5,335","181","3.10","5,745","228","3.97"
"10866  :  โรงพยาบาลคลองหาด","2,455","173","7.05","568","11","1.94","705","65","9.22","584","73","9.22","598","24","4.01"
"10867  :  โรงพยาบาลตาพระยา","3,071","132","4.30","688","11","1.60","764","32","4.19","834","53","4.19","785","36","4.59"
"10868  :  โรงพยาบาลวังน้ำเย็น","6,032","309","5.12","1,519","140","9.22","1,460","89","6.10","1,445","45","6.10","1,608","35","2.18"
"10869  :  โรงพยาบาลวัฒนานคร","4,151","325","7.83","1,172","89","7.59","1,022","89","8.71","1,007","78","8.71","950","69","7.26"
"10870  :  โรงพยาบาลอรัญประเทศ","10,547","30","0.28","2,861","0","0.00","2,811","2","0.07","2,524","22","0.07","2,351","6","0.26"
"13817  :  โรงพยาบาลเขาฉกรรจ์","3,944","143","3.63","1,047","36","3.44","991","43","4.34","974","32","4.34","932","32","3.43"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","2,511","1","0.04","670","0","0.00","658","0","0.00","554","1","0.00","629","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10873  :  โรงพยาบาลคง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","12,431","126","1.01","3,284","22","0.67","6,692","75","1.12","2,455","29","1.12","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","4,323","2,354","54.45","1,304","387","29.68","1,151","530","46.05","960","642","46.05","908","795","87.56"
"10896  :  โรงพยาบาลกระสัง","6,296","220","3.49","1,523","40","2.63","1,656","32","1.93","1,571","81","1.93","1,546","67","4.33"
"10897  :  โรงพยาบาลนางรอง","2,399","152","6.34","3","1","33.33","1,056","79","7.48","1,069","56","7.48","271","16","5.90"
"10898  :  โรงพยาบาลหนองกี่","6,052","88","1.45","1,583","24","1.52","1,322","21","1.59","1,307","15","1.59","1,840","28","1.52"
"10899  :  โรงพยาบาลละหานทราย","6,650","467","7.02","1,641","72","4.39","1,749","101","5.77","1,559","127","5.77","1,701","167","9.82"
"10900  :  โรงพยาบาลประโคนชัย","5,717","457","7.99","2,184","117","5.36","1,108","125","11.28","822","99","11.28","1,603","116","7.24"
"10901  :  โรงพยาบาลบ้านกรวด","4,974","515","10.35","1,247","162","12.99","1,316","155","11.78","1,228","105","11.78","1,183","93","7.86"
"10902  :  โรงพยาบาลพุทไธสง","4,728","491","10.38","971","57","5.87","1,027","111","10.81","1,174","120","10.81","1,556","203","13.05"
"10904  :  โรงพยาบาลลำปลายมาศ","15,240","960","6.30","3,734","175","4.69","4,048","244","6.03","3,381","153","6.03","4,077","388","9.52"
"10905  :  โรงพยาบาลสตึก","7,520","555","7.38","1,828","132","7.22","1,694","123","7.26","1,693","145","7.26","2,305","155","6.72"
"10906  :  โรงพยาบาลปะคำ","2,718","905","33.30","667","249","37.33","562","199","35.41","705","214","35.41","784","243","30.99"
"10907  :  โรงพยาบาลนาโพธิ์","2,591","507","19.57","618","131","21.20","691","132","19.10","652","110","19.10","630","134","21.27"
"10908  :  โรงพยาบาลหนองหงส์","2,930","530","18.09","828","182","21.98","728","145","19.92","813","122","19.92","561","81","14.44"
"10909  :  โรงพยาบาลพลับพลาชัย","3,357","207","6.17","849","22","2.59","883","34","3.85","732","49","3.85","893","102","11.42"
"10910  :  โรงพยาบาลห้วยราช","1,123","314","27.96","651","94","14.44","354","61","17.23","45","71","17.23","73","88","120.55"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,244","1,038","46.26","521","266","51.06","548","294","53.65","577","243","53.65","598","235","39.30"
"10912  :  โรงพยาบาลชำนิ","2,719","383","14.09","598","98","16.39","683","96","14.06","709","78","14.06","729","111","15.23"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,803","319","11.38","610","46","7.54","705","40","5.67","711","104","5.67","777","129","16.60"
"10914  :  โรงพยาบาลโนนดินแดง","2,512","450","17.91","761","122","16.03","735","158","21.50","718","121","21.50","298","49","16.44"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","13","0","0.00","7","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1,567","136","8.68","410","24","5.85","412","44","10.68","408","44","10.68","337","24","7.12"
"23578  :  โรงพยาบาลแคนดง","1,391","209","15.03","288","57","19.79","354","65","18.36","339","32","18.36","410","55","13.41"
"28020  :  โรงพยาบาลบ้านด่าน","59","50","84.75","0","0","0.00","0","0","0.00","31","13","0.00","28","37","132.14"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10921  :  โรงพยาบาลสนม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","49,973","353","0.71","12,183","59","0.48","11,866","113","0.95","12,525","85","0.95","13,399","96","0.72"
"10927  :  โรงพยาบาลยางชุมน้อย","2,916","119","4.08","647","26","4.02","675","26","3.85","720","36","3.85","874","31","3.55"
"10928  :  โรงพยาบาลกันทรารมย์","7,336","731","9.96","1,766","120","6.80","1,912","229","11.98","1,739","173","11.98","1,919","209","10.89"
"10929  :  โรงพยาบาลกันทรลักษ์","17,188","15,767","91.73","4,320","3,789","87.71","4,166","3,693","88.65","4,137","3,993","88.65","4,565","4,292","94.02"
"10930  :  โรงพยาบาลขุขันธ์","4,426","498","11.25","0","0","0.00","94","73","77.66","1,997","201","77.66","2,335","224","9.59"
"10931  :  โรงพยาบาลไพรบึง","3,644","251","6.89","984","38","3.86","939","27","2.88","844","80","2.88","877","106","12.09"
"10932  :  โรงพยาบาลปรางค์กู่","3,495","480","13.73","784","134","17.09","787","138","17.53","860","121","17.53","1,064","87","8.18"
"10933  :  โรงพยาบาลขุนหาญ","8,874","316","3.56","2,161","66","3.05","2,130","98","4.60","2,092","57","4.60","2,491","95","3.81"
"10934  :  โรงพยาบาลราษีไศล","7,611","1,500","19.71","1,834","406","22.14","1,838","415","22.58","1,897","320","22.58","2,042","359","17.58"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","8,728","400","4.58","2,140","37","1.73","2,204","138","6.26","2,010","107","6.26","2,374","118","4.97"
"10936  :  โรงพยาบาลบึงบูรพ์","1,927","194","10.07","452","42","9.29","522","57","10.92","450","30","10.92","503","65","12.92"
"10937  :  โรงพยาบาลห้วยทับทัน","2,617","233","8.90","622","54","8.68","621","66","10.63","666","63","10.63","708","50","7.06"
"10938  :  โรงพยาบาลโนนคูณ","2,548","31","1.22","633","5","0.79","684","18","2.63","618","6","2.63","613","2","0.33"
"10939  :  โรงพยาบาลศรีรัตนะ","4,863","533","10.96","1,172","113","9.64","1,139","159","13.96","1,147","131","13.96","1,405","130","9.25"
"10940  :  โรงพยาบาลวังหิน","3,079","199","6.46","783","53","6.77","780","65","8.33","766","42","8.33","750","39","5.20"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,128","247","11.61","489","70","14.31","520","72","13.85","506","53","13.85","613","52","8.48"
"10942  :  โรงพยาบาลภูสิงห์","2,656","128","4.82","653","40","6.13","641","51","7.96","695","18","7.96","667","19","2.85"
"10943  :  โรงพยาบาลเมืองจันทร์","1,709","290","16.97","424","57","13.44","373","76","20.38","411","76","20.38","501","81","16.17"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,855","35","1.89","497","2","0.40","423","12","2.84","447","10","2.84","488","11","2.25"
"28014  :  โรงพยาบาลพยุห์","677","46","6.79","38","1","2.63","177","6","3.39","224","16","3.39","238","23","9.66"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1,307","24","1.84","86","1","1.16","307","8","2.61","406","5","2.61","508","10","1.97"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
