"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ในสถานบริการ","นอกสถานบริการ","รวมในและนอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ"
"บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"10698  :  โรงพยาบาลนครนายก","44,849","174","44,706","159","372","61","263","76","0","0","17","16","17","16","0","0","0","0","0","0","44,866","190","44,723","175","372","61","263","76","0","0","10,948","35","10,921","35","105","11","66","11","0","0","0","0","0","0","0","0","0","0","0","0","10,448","44","10,423","44","67","9","34","9","34","9","0","0","0","0","0","0","0","0","0","0","11,334","43","11,299","33","95","17","85","27","0","0","0","0","0","0","0","0","0","0","0","0","12,119","52","12,063","47","105","24","78","29","0","0","17","16","17","16","0","0","0","0","0","0"
"10863  :  โรงพยาบาลปากพลี","39,935","136","39,353","107","222","0","39,416","110","0","0","44","35","36","27","0","0","37","28","0","0","39,979","171","39,389","134","222","0","39,453","138","0","0","10,004","28","9,853","17","35","0","9,864","19","0","0","7","6","5","4","0","0","5","4","0","0","9,772","62","9,622","56","37","0","9,638","56","9,638","56","33","25","30","22","0","0","31","23","0","0","9,896","27","9,759","18","102","0","9,783","19","0","0","3","3","1","1","0","0","1","1","0","0","10,263","19","10,119","16","48","0","10,131","16","0","0","1","1","0","0","0","0","0","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","16,243","701","16,094","649","274","17","663","649","0","0","370","293","257","207","0","0","239","218","0","0","16,613","994","16,351","856","274","17","902","867","0","0","3,597","178","3,572","174","61","0","169","168","0","0","28","10","3","0","0","0","25","10","0","0","3,786","231","3,760","225","40","0","225","220","225","220","255","209","224","180","0","0","208","202","0","0","4,348","172","4,277","131","104","12","150","143","0","0","31","27","29","27","0","0","3","3","0","0","4,512","120","4,485","119","69","5","119","118","0","0","56","47","1","0","0","0","3","3","0","0"
"10865  :  โรงพยาบาลองครักษ์","16,775","2,816","14,115","1,520","97","59","13,875","1,519","0","0","74","64","11","10","0","0","11","10","0","0","16,849","2,880","14,126","1,530","97","59","13,886","1,529","0","0","4,443","713","3,853","452","22","19","3,769","448","0","0","0","0","0","0","0","0","0","0","0","0","4,028","640","3,446","382","29","20","3,379","383","3,379","383","0","0","0","0","0","0","0","0","0","0","3,713","704","3,055","381","28","20","3,026","380","0","0","7","6","7","6","0","0","7","6","0","0","4,591","759","3,761","305","18","0","3,701","308","0","0","67","58","4","4","0","0","4","4","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","5,924","1,419","5,177","1,173","212","30","1,349","741","0","0","377","98","287","66","29","0","48","31","0","0","6,301","1,517","5,464","1,239","241","30","1,397","772","0","0","1,384","315","882","192","47","8","14","9","0","0","91","21","41","9","5","0","2","0","0","0","1,486","339","1,444","324","36","5","144","73","144","73","84","15","73","10","9","0","3","0","0","0","1,445","358","1,324","285","61","9","516","287","0","0","110","42","94","33","10","0","38","31","0","0","1,609","407","1,527","372","68","8","675","372","0","0","92","20","79","14","5","0","5","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","669","556","608","503","99","98","579","479","0","0","6","6","4","4","0","0","4","4","0","0","675","562","612","507","99","98","583","483","0","0","178","144","134","106","58","58","122","98","0","0","3","3","1","1","0","0","1","1","0","0","207","177","201","171","14","14","181","153","181","153","1","1","1","1","0","0","1","1","0","0","175","150","170","145","14","14","173","149","0","0","0","0","0","0","0","0","0","0","0","0","109","85","103","81","13","12","103","79","0","0","2","2","2","2","0","0","2","2","0","0"
"10867  :  โรงพยาบาลตาพระยา","5,717","3,918","4,394","2,649","151","114","4,350","2,646","0","0","610","594","587","571","341","341","588","572","0","0","6,327","4,512","4,981","3,220","492","455","4,938","3,218","0","0","1,450","995","1,030","591","31","26","1,026","589","0","0","178","171","158","151","83","83","158","151","0","0","1,474","998","1,144","679","29","20","1,127","676","1,127","676","164","155","163","154","77","77","163","154","0","0","1,423","998","1,084","678","39","22","1,065","678","0","0","129","129","128","128","76","76","128","128","0","0","1,370","927","1,136","701","52","46","1,132","703","0","0","139","139","138","138","105","105","139","139","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","10,026","4,560","7,744","3,051","817","181","9,708","4,515","0","0","139","127","104","97","2","1","138","126","0","0","10,165","4,687","7,848","3,148","819","182","9,846","4,641","0","0","3,015","1,676","1,922","909","190","72","2,906","1,667","0","0","10","10","1","1","0","0","10","10","0","0","2,596","1,230","1,950","787","138","56","2,513","1,220","2,513","1,220","18","16","4","4","1","1","17","15","0","0","2,532","1,035","2,175","792","186","15","2,474","1,021","0","0","2","1","1","0","1","0","2","1","0","0","1,883","619","1,697","563","303","38","1,815","607","0","0","109","100","98","92","0","0","109","100","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","10,788","2,160","10,237","2,033","611","77","1,842","932","0","0","1","1","1","1","0","0","0","0","0","0","10,789","2,161","10,238","2,034","611","77","1,842","932","0","0","2,665","589","2,441","521","180","9","484","225","0","0","1","1","1","1","0","0","0","0","0","0","2,713","555","2,581","514","161","39","433","235","433","235","0","0","0","0","0","0","0","0","0","0","2,666","507","2,569","500","127","11","435","225","0","0","0","0","0","0","0","0","0","0","0","0","2,744","509","2,646","498","143","18","490","247","0","0","0","0","0","0","0","0","0","0","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","6,562","4,520","1,317","854","696","462","679","423","0","0","36","26","36","26","0","0","35","25","0","0","6,598","4,546","1,353","880","696","462","714","448","0","0","2,576","1,910","350","205","184","113","184","98","0","0","24","16","24","16","0","0","24","16","0","0","2,059","1,372","382","227","209","121","184","109","184","109","12","10","12","10","0","0","11","9","0","0","1,359","887","313","236","170","130","155","116","0","0","0","0","0","0","0","0","0","0","0","0","568","351","272","186","133","98","156","100","0","0","0","0","0","0","0","0","0","0","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","1,422","1,013","389","154","30","11","394","158","0","0","47","47","27","27","0","0","21","21","0","0","1,469","1,060","416","181","30","11","415","179","0","0","1,013","787","169","59","2","2","173","62","0","0","9","9","2","2","0","0","1","1","0","0","122","58","102","44","10","5","106","47","106","47","0","0","0","0","0","0","0","0","0","0","94","24","77","21","4","2","80","23","0","0","0","0","0","0","0","0","0","0","0","0","193","144","41","30","14","2","35","26","0","0","38","38","25","25","0","0","20","20","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","9,324","1,202","8,908","1,114","138","2","8,808","1,104","0","0","0","0","0","0","0","0","0","0","0","0","9,324","1,202","8,908","1,114","138","2","8,808","1,104","0","0","2,811","386","2,695","364","47","0","2,645","358","0","0","0","0","0","0","0","0","0","0","0","0","2,068","278","1,968","246","32","2","1,943","244","1,943","244","0","0","0","0","0","0","0","0","0","0","2,599","305","2,490","284","29","0","2,476","282","0","0","0","0","0","0","0","0","0","0","0","0","1,846","233","1,755","220","30","0","1,744","220","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","4,646","2,800","3,432","2,158","1,344","591","3,004","1,983","0","0","5","5","5","5","0","0","5","5","0","0","4,651","2,805","3,437","2,163","1,344","591","3,009","1,988","0","0","1,079","630","745","467","380","159","656","431","0","0","5","5","5","5","0","0","5","5","0","0","1,089","683","836","546","318","157","720","494","720","494","0","0","0","0","0","0","0","0","0","0","1,231","697","900","530","336","135","764","472","0","0","0","0","0","0","0","0","0","0","0","0","1,247","790","951","615","310","140","864","586","0","0","0","0","0","0","0","0","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","1,258","721","1,072","606","148","96","1,190","687","0","0","36","31","34","29","0","0","27","23","0","0","1,294","752","1,106","635","148","96","1,217","710","0","0","310","141","260","117","33","15","293","136","0","0","8","5","8","5","0","0","8","5","0","0","341","199","291","170","42","25","321","192","321","192","2","2","2","2","0","0","2","2","0","0","306","201","260","165","54","41","288","186","0","0","18","16","16","14","0","0","9","8","0","0","301","180","261","154","19","15","288","173","0","0","8","8","8","8","0","0","8","8","0","0"
"10873  :  โรงพยาบาลคง","2,470","1,789","1,830","1,185","883","571","904","782","0","0","0","0","0","0","0","0","0","0","0","0","2,470","1,789","1,830","1,185","883","571","904","782","0","0","246","136","238","132","201","122","12","6","0","0","0","0","0","0","0","0","0","0","0","0","511","363","371","232","208","130","196","176","196","176","0","0","0","0","0","0","0","0","0","0","1,007","796","553","359","179","93","272","233","0","0","0","0","0","0","0","0","0","0","0","0","706","494","668","462","295","226","424","367","0","0","0","0","0","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","3,013","2,078","2,421","1,760","496","218","210","207","0","0","126","122","125","122","2","1","1","1","0","0","3,139","2,200","2,546","1,882","498","219","211","208","0","0","868","590","628","472","179","55","45","45","0","0","15","11","14","11","1","0","0","0","0","0","892","591","586","396","163","59","50","49","50","49","19","19","19","19","0","0","0","0","0","0","629","454","609","453","65","43","44","44","0","0","12","12","12","12","1","1","1","1","0","0","624","443","598","439","89","61","71","69","0","0","80","80","80","80","0","0","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","2,708","2,385","1,488","1,424","45","45","420","356","0","0","19","18","12","11","6","6","4","4","0","0","2,727","2,403","1,500","1,435","51","51","424","360","0","0","862","722","313","308","0","0","46","40","0","0","1","1","1","1","0","0","0","0","0","0","596","557","354","353","13","13","135","133","135","133","4","4","4","4","2","2","2","2","0","0","622","570","392","389","29","29","70","68","0","0","0","0","0","0","0","0","0","0","0","0","628","536","429","374","3","3","169","115","0","0","14","13","7","6","4","4","2","2","0","0"
"10876  :  โรงพยาบาลโชคชัย","2,900","1,305","2,717","1,207","148","96","2,754","1,243","0","0","0","0","0","0","0","0","0","0","0","0","2,900","1,305","2,717","1,207","148","96","2,754","1,243","0","0","763","327","723","299","3","3","731","311","0","0","0","0","0","0","0","0","0","0","0","0","706","323","668","303","22","19","670","309","670","309","0","0","0","0","0","0","0","0","0","0","688","322","643","291","39","32","651","305","0","0","0","0","0","0","0","0","0","0","0","0","743","333","683","314","84","42","702","318","0","0","0","0","0","0","0","0","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","2,031","1,243","1,838","1,096","1,557","1,028","1,837","1,097","0","0","19","19","16","16","8","8","12","12","0","0","2,050","1,262","1,854","1,112","1,565","1,036","1,849","1,109","0","0","425","266","399","242","257","171","398","241","0","0","0","0","0","0","0","0","0","0","0","0","545","329","507","304","435","287","507","305","507","305","1","1","1","1","0","0","0","0","0","0","483","306","408","244","392","260","408","244","0","0","10","10","7","7","6","6","6","6","0","0","578","342","524","306","473","310","524","307","0","0","8","8","8","8","2","2","6","6","0","0"
"10878  :  โรงพยาบาลโนนไทย","3,624","2,972","1,089","584","295","203","865","603","0","0","110","104","88","83","0","0","88","84","0","0","3,734","3,076","1,177","667","295","203","953","687","0","0","1,349","1,178","280","135","60","39","177","141","0","0","31","27","16","13","0","0","17","14","0","0","922","748","267","136","99","64","231","138","231","138","19","19","16","16","0","0","16","16","0","0","669","523","267","158","66","45","232","166","0","0","18","17","15","14","0","0","15","14","0","0","684","523","275","155","70","55","225","158","0","0","42","41","41","40","0","0","40","40","0","0"
"10879  :  โรงพยาบาลโนนสูง","8,081","5,610","3,427","2,413","77","30","15","3","0","0","1","0","1","0","0","0","0","0","0","0","8,082","5,610","3,428","2,413","77","30","15","3","0","0","2,180","1,482","845","575","17","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,246","1,553","1,011","722","31","6","8","3","8","3","0","0","0","0","0","0","0","0","0","0","2,101","1,439","902","617","10","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1,554","1,136","669","499","19","10","4","0","0","0","1","0","1","0","0","0","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","4,204","2,616","4,129","2,588","2,704","1,421","4,108","2,571","0","0","2,771","2,262","2,759","2,256","2,749","2,245","2,762","2,258","0","0","6,975","4,878","6,888","4,844","5,453","3,666","6,870","4,829","0","0","945","533","936","528","668","330","935","528","0","0","498","430","495","428","496","429","498","430","0","0","1,214","767","1,182","758","520","225","1,160","740","1,160","740","690","573","687","571","680","564","689","573","0","0","841","502","829","499","635","330","830","500","0","0","810","620","807","620","804","616","806","619","0","0","1,204","814","1,182","803","881","536","1,183","803","0","0","773","639","770","637","769","636","769","636","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","3,772","3,181","3,306","3,123","2,032","1,842","3,303","3,125","0","0","11","11","11","11","6","6","10","10","0","0","3,783","3,192","3,317","3,134","2,038","1,848","3,313","3,135","0","0","743","591","599","536","476","430","598","535","0","0","7","7","7","7","6","6","7","7","0","0","899","736","781","734","600","545","783","736","783","736","4","4","4","4","0","0","3","3","0","0","909","778","814","778","460","430","813","778","0","0","0","0","0","0","0","0","0","0","0","0","1,221","1,076","1,112","1,075","496","437","1,109","1,076","0","0","0","0","0","0","0","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","1,889","994","1,880","986","27","26","974","970","0","0","1","1","1","1","0","0","1","1","0","0","1,890","995","1,881","987","27","26","975","971","0","0","486","303","483","300","5","5","298","296","0","0","0","0","0","0","0","0","0","0","0","0","492","248","488","245","6","5","241","240","241","240","0","0","0","0","0","0","0","0","0","0","466","244","465","243","2","2","239","239","0","0","0","0","0","0","0","0","0","0","0","0","445","199","444","198","14","14","196","195","0","0","1","1","1","1","0","0","1","1","0","0"
"10883  :  โรงพยาบาลปักธงชัย","11,666","9,282","2,320","1,402","976","734","1,590","1,065","0","0","58","56","54","52","54","52","54","52","0","0","11,724","9,338","2,374","1,454","1,030","786","1,644","1,117","0","0","1,907","1,441","497","291","195","137","334","211","0","0","9","7","7","5","7","5","7","5","0","0","3,943","3,135","702","411","327","261","492","323","492","323","4","4","3","3","3","3","3","3","0","0","3,206","2,587","581","380","270","206","389","280","0","0","0","0","0","0","0","0","0","0","0","0","2,610","2,119","540","320","184","130","375","251","0","0","45","45","44","44","44","44","44","44","0","0"
"10884  :  โรงพยาบาลพิมาย","4,250","2,155","2,039","1,533","1,264","593","1,995","1,511","0","0","179","122","127","80","64","31","134","85","0","0","4,429","2,277","2,166","1,613","1,328","624","2,129","1,596","0","0","1,200","617","532","400","391","187","516","390","0","0","0","0","0","0","0","0","0","0","0","0","1,118","603","549","434","360","196","539","430","539","430","75","51","44","25","15","3","51","30","0","0","916","419","424","313","246","98","409","303","0","0","47","36","47","36","20","14","47","36","0","0","1,016","516","534","386","267","112","531","388","0","0","57","35","36","19","29","14","36","19","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","6,447","5,199","2,109","1,426","73","51","2,122","1,438","0","0","17","13","17","13","0","0","17","13","0","0","6,464","5,212","2,126","1,439","73","51","2,139","1,451","0","0","496","329","362","218","11","4","368","224","0","0","0","0","0","0","0","0","0","0","0","0","2,101","1,758","559","403","7","7","559","403","559","403","5","3","5","3","0","0","5","3","0","0","1,766","1,419","560","386","23","18","565","391","0","0","12","10","12","10","0","0","12","10","0","0","2,084","1,693","628","419","32","22","630","420","0","0","0","0","0","0","0","0","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","5,307","3,817","3,633","2,389","2,723","2,327","3,538","3,125","0","0","69","67","63","61","0","0","65","63","0","0","5,376","3,884","3,696","2,450","2,723","2,327","3,603","3,188","0","0","1,694","1,284","991","694","757","677","768","696","0","0","3","2","3","2","0","0","3","2","0","0","1,421","991","961","599","712","574","1,059","916","1,059","916","15","15","12","12","0","0","13","13","0","0","1,117","783","819","520","596","508","866","764","0","0","10","10","7","7","0","0","8","8","0","0","1,075","759","862","576","658","568","845","749","0","0","41","40","41","40","0","0","41","40","0","0"
"10887  :  โรงพยาบาลสูงเนิน","12,093","5,802","3,656","3,463","1,352","240","3,167","3,096","0","0","159","131","126","126","0","0","125","124","0","0","12,252","5,933","3,782","3,589","1,352","240","3,292","3,220","0","0","3,312","1,734","1,013","967","346","80","869","852","0","0","46","37","36","36","0","0","37","36","0","0","3,185","1,502","970","923","421","83","845","825","845","825","68","59","58","58","0","0","58","58","0","0","2,586","1,138","734","704","263","44","629","623","0","0","27","20","18","18","0","0","18","18","0","0","3,010","1,428","939","869","322","33","824","796","0","0","18","15","14","14","0","0","12","12","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","1,860","788","942","438","279","199","672","245","0","0","0","0","0","0","0","0","0","0","0","0","1,860","788","942","438","279","199","672","245","0","0","550","264","114","63","35","25","81","40","0","0","0","0","0","0","0","0","0","0","0","0","617","238","265","121","122","65","145","56","145","56","0","0","0","0","0","0","0","0","0","0","173","77","52","45","49","44","7","5","0","0","0","0","0","0","0","0","0","0","0","0","520","209","511","209","73","65","439","144","0","0","0","0","0","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","3,713","1,925","2,535","1,437","840","700","2,714","1,466","0","0","259","224","235","206","113","110","241","211","0","0","3,972","2,149","2,770","1,643","953","810","2,955","1,677","0","0","1,087","473","710","333","211","134","779","340","0","0","164","152","151","144","93","90","154","146","0","0","984","542","637","388","256","222","684","399","684","399","64","49","56","42","18","18","57","43","0","0","882","506","694","436","206","201","724","442","0","0","23","18","21","16","2","2","22","17","0","0","760","404","494","280","167","143","527","285","0","0","8","5","7","4","0","0","8","5","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","7,905","1,807","6,552","1,252","352","112","2,042","1,235","0","0","15","9","15","9","0","0","14","9","0","0","7,920","1,816","6,567","1,261","352","112","2,056","1,244","0","0","1,913","441","1,613","296","97","24","511","287","0","0","5","5","5","5","0","0","5","5","0","0","2,085","514","1,680","350","79","26","577","345","577","345","9","4","9","4","0","0","9","4","0","0","1,916","430","1,605","316","91","14","491","312","0","0","1","0","1","0","0","0","0","0","0","0","1,991","422","1,654","290","85","48","463","291","0","0","0","0","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","2,294","843","1,924","801","412","194","1,953","834","0","0","25","25","25","25","0","0","25","25","0","0","2,319","868","1,949","826","412","194","1,978","859","0","0","613","233","498","219","119","53","511","229","0","0","0","0","0","0","0","0","0","0","0","0","596","218","503","203","145","47","499","213","499","213","5","5","5","5","0","0","5","5","0","0","506","155","418","150","72","48","428","155","0","0","19","19","19","19","0","0","19","19","0","0","579","237","505","229","76","46","515","237","0","0","1","1","1","1","0","0","1","1","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","3,218","2,831","1,966","1,722","95","85","2,018","1,761","0","0","681","598","672","590","156","156","677","595","0","0","3,899","3,429","2,638","2,312","251","241","2,695","2,356","0","0","1,351","1,139","219","129","4","3","230","142","0","0","131","52","130","51","0","0","130","51","0","0","1,447","1,377","1,370","1,306","17","16","1,386","1,320","1,386","1,320","250","246","246","243","5","5","247","244","0","0","277","227","256","214","30","27","270","221","0","0","202","202","201","201","73","73","202","202","0","0","143","88","121","73","44","39","132","78","0","0","98","98","95","95","78","78","98","98","0","0"
"10893  :  โรงพยาบาลโนนแดง","1,497","1,186","802","520","111","92","614","460","0","0","46","38","45","37","0","0","43","37","0","0","1,543","1,224","847","557","111","92","657","497","0","0","258","174","197","126","6","5","155","101","0","0","0","0","0","0","0","0","0","0","0","0","490","389","230","141","34","28","182","129","182","129","14","14","13","13","0","0","13","13","0","0","382","321","180","121","20","15","115","95","0","0","0","0","0","0","0","0","0","0","0","0","367","302","195","132","51","44","162","135","0","0","32","24","32","24","0","0","30","24","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","4,322","3,418","1,145","418","39","28","4,187","3,395","0","0","0","0","0","0","0","0","0","0","0","0","4,322","3,418","1,145","418","39","28","4,187","3,395","0","0","349","147","313","138","3","0","307","142","0","0","0","0","0","0","0","0","0","0","0","0","721","451","336","108","0","0","686","442","686","442","0","0","0","0","0","0","0","0","0","0","1,967","1,729","249","91","4","2","1,944","1,725","0","0","0","0","0","0","0","0","0","0","0","0","1,285","1,091","247","81","32","26","1,250","1,086","0","0","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","32,006","622","0","0","0","0","32,005","622","0","0","0","0","0","0","0","0","0","0","0","0","32,006","622","0","0","0","0","32,005","622","0","0","7,981","191","0","0","0","0","7,981","191","0","0","0","0","0","0","0","0","0","0","0","0","8,067","110","0","0","0","0","8,067","110","8,067","110","0","0","0","0","0","0","0","0","0","0","7,593","115","0","0","0","0","7,592","115","0","0","0","0","0","0","0","0","0","0","0","0","8,365","206","0","0","0","0","8,365","206","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","3,140","2,675","1,440","1,002","828","574","3,110","2,651","0","0","108","107","107","106","0","0","94","93","0","0","3,248","2,782","1,547","1,108","828","574","3,204","2,744","0","0","806","694","327","220","21","11","805","693","0","0","0","0","0","0","0","0","0","0","0","0","907","808","347","256","247","177","891","792","891","792","75","74","74","73","0","0","61","60","0","0","647","511","369","240","296","188","641","509","0","0","33","33","33","33","0","0","33","33","0","0","780","662","397","286","264","198","773","657","0","0","0","0","0","0","0","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","482","413","410","353","225","194","438","380","0","0","0","0","0","0","0","0","0","0","0","0","482","413","410","353","225","194","438","380","0","0","159","132","147","122","53","46","143","121","0","0","0","0","0","0","0","0","0","0","0","0","126","114","100","93","46","39","111","104","111","104","0","0","0","0","0","0","0","0","0","0","77","71","62","57","29","28","75","69","0","0","0","0","0","0","0","0","0","0","0","0","120","96","101","81","97","81","109","86","0","0","0","0","0","0","0","0","0","0","0","0"
