"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"10871  :  โรงพยาบาลครบุรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10872  :  โรงพยาบาลเสิงสาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10873  :  โรงพยาบาลคง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10875  :  โรงพยาบาลจักราช","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10876  :  โรงพยาบาลโชคชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10878  :  โรงพยาบาลโนนไทย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10879  :  โรงพยาบาลโนนสูง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10882  :  โรงพยาบาลประทาย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10883  :  โรงพยาบาลปักธงชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10884  :  โรงพยาบาลพิมาย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10886  :  โรงพยาบาลชุมพวง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10887  :  โรงพยาบาลสูงเนิน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10893  :  โรงพยาบาลโนนแดง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27839  :  โรงพยาบาลบัวลาย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27840  :  โรงพยาบาลสีดา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","31,912,432,695.09","31,912,273,210.09","159,485.00","0.00","74,119,628.25","73,981,135.25","138,493.00","0.19","31,658,305,758.56","31,658,288,367.81","17,390.75","0.00","71,244,016.03","71,241,659.78","2,356.25","0.00","108,763,292.25","108,762,047.25","1,245.00","0.00"
"10895  :  โรงพยาบาลคูเมือง","32,518,730.99","31,315,022.09","1,203,708.90","3.70","5,613,217.10","5,365,101.60","248,115.50","4.42","5,746,231.89","5,542,589.99","203,641.90","3.54","9,614,944.00","9,325,053.50","289,890.50","3.01","11,544,338.00","11,082,277.00","462,061.00","4.00"
"10896  :  โรงพยาบาลกระสัง","17,115,342.75","16,876,729.25","238,613.50","1.39","3,921,453.50","3,865,841.00","55,612.50","1.42","4,278,830.25","4,223,338.25","55,492.00","1.30","4,376,527.25","4,319,528.75","56,998.50","1.30","4,538,531.75","4,468,021.25","70,510.50","1.55"
"10897  :  โรงพยาบาลนางรอง","94,268,633.00","93,817,774.75","450,858.25","0.48","17,569,320.50","17,492,782.00","76,538.50","0.44","26,860,887.50","26,735,077.50","125,810.00","0.47","26,505,605.00","26,393,685.75","111,919.25","0.42","23,332,820.00","23,196,229.50","136,590.50","0.59"
"10898  :  โรงพยาบาลหนองกี่","26,573,438.25","25,856,595.25","716,843.00","2.70","6,659,133.50","6,535,006.75","124,126.75","1.86","6,624,236.25","6,398,895.50","225,340.75","3.40","6,474,845.75","6,313,960.00","160,885.75","2.48","6,815,222.75","6,608,733.00","206,489.75","3.03"
"10899  :  โรงพยาบาลละหานทราย","25,267,264.97","24,918,269.22","348,995.75","1.38","6,882,193.86","6,782,222.61","99,971.25","1.45","7,432,347.97","7,326,423.97","105,924.00","1.43","5,284,273.89","5,232,179.39","52,094.50","0.99","5,668,449.25","5,577,443.25","91,006.00","1.61"
"10900  :  โรงพยาบาลประโคนชัย","50,154,598.60","48,792,217.10","1,362,381.50","2.72","11,953,896.00","11,651,309.75","302,586.25","2.53","12,890,419.40","12,599,054.90","291,364.50","2.26","12,117,153.90","11,766,138.90","351,015.00","2.90","13,193,129.30","12,775,713.55","417,415.75","3.16"
"10901  :  โรงพยาบาลบ้านกรวด","16,142,200.16","15,792,214.16","349,986.00","2.17","4,190,000.27","4,106,489.02","83,511.25","1.99","4,301,387.83","4,209,894.83","91,493.00","2.13","4,290,361.85","4,204,696.85","85,665.00","2.00","3,360,450.21","3,271,133.46","89,316.75","2.66"
"10902  :  โรงพยาบาลพุทไธสง","30,557,814.00","30,024,901.00","532,913.00","1.74","7,843,350.00","7,715,856.00","127,494.00","1.63","7,658,317.00","7,520,140.00","138,177.00","1.80","7,327,902.00","7,218,356.00","109,546.00","1.49","7,728,245.00","7,570,549.00","157,696.00","2.04"
"10904  :  โรงพยาบาลลำปลายมาศ","23,400,953.44","23,101,220.69","299,732.75","1.28","6,267,136.85","6,197,358.60","69,778.25","1.11","6,116,263.53","6,030,021.28","86,242.25","1.41","5,376,521.96","5,322,241.96","54,280.00","1.01","5,641,031.10","5,551,598.85","89,432.25","1.59"
"10905  :  โรงพยาบาลสตึก","33,974,551.00","33,612,191.75","362,359.25","1.07","8,737,540.50","8,645,009.75","92,530.75","1.06","8,703,020.50","8,620,476.00","82,544.50","0.95","8,716,036.25","8,645,100.25","70,936.00","0.81","7,817,953.75","7,701,605.75","116,348.00","1.49"
"10906  :  โรงพยาบาลปะคำ","14,836,326.85","14,483,472.26","352,854.59","2.38","3,271,043.51","3,164,824.27","106,219.24","3.25","4,203,124.91","4,119,621.80","83,503.11","1.99","3,963,762.86","3,887,259.28","76,503.58","1.93","3,398,395.57","3,311,766.91","86,628.66","2.55"
"10907  :  โรงพยาบาลนาโพธิ์","18,980,081.80","18,630,314.80","349,767.00","1.84","4,738,618.00","4,643,788.00","94,830.00","2.00","4,563,318.50","4,475,894.50","87,424.00","1.92","5,181,569.00","5,107,077.00","74,492.00","1.44","4,496,576.30","4,403,555.30","93,021.00","2.07"
"10908  :  โรงพยาบาลหนองหงส์","12,456,178.25","12,023,421.50","432,756.75","3.47","3,115,744.25","3,004,855.25","110,889.00","3.56","3,106,661.00","2,997,734.00","108,927.00","3.51","2,976,797.50","2,877,363.25","99,434.25","3.34","3,256,975.50","3,143,469.00","113,506.50","3.49"
"10909  :  โรงพยาบาลพลับพลาชัย","11,202,666.10","11,099,791.10","102,875.00","0.92","2,766,913.00","2,742,031.00","24,882.00","0.90","2,795,493.46","2,769,130.46","26,363.00","0.94","2,447,188.00","2,425,193.50","21,994.50","0.90","3,193,071.64","3,163,436.14","29,635.50","0.93"
"10910  :  โรงพยาบาลห้วยราช","10,808,866.50","10,567,871.25","240,995.25","2.23","2,652,100.00","2,598,523.25","53,576.75","2.02","2,635,419.50","2,579,455.50","55,964.00","2.12","2,564,273.00","2,514,966.25","49,306.75","1.92","2,957,074.00","2,874,926.25","82,147.75","2.78"
"10911  :  โรงพยาบาลโนนสุวรรณ","9,548,879.00","9,175,933.00","372,946.00","3.91","2,415,502.75","2,300,949.25","114,553.50","4.74","2,477,106.00","2,353,496.50","123,609.50","4.99","2,209,560.75","2,132,643.75","76,917.00","3.48","2,446,709.50","2,388,843.50","57,866.00","2.37"
"10912  :  โรงพยาบาลชำนิ","10,461,701.75","9,849,499.25","612,202.50","5.85","2,503,543.75","2,385,364.25","118,179.50","4.72","2,613,664.75","2,443,847.25","169,817.50","6.50","2,525,359.00","2,386,250.75","139,108.25","5.51","2,819,134.25","2,634,037.00","185,097.25","6.57"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","9,876,055.30","9,544,669.20","331,386.10","3.36","2,091,451.74","1,988,709.64","102,742.10","4.91","2,466,064.77","2,362,645.17","103,419.60","4.19","2,677,401.87","2,616,192.97","61,208.90","2.29","2,641,136.92","2,577,121.42","64,015.50","2.42"
"10914  :  โรงพยาบาลโนนดินแดง","9,464,549.64","8,900,401.64","564,148.00","5.96","2,377,336.29","2,245,991.79","131,344.50","5.52","2,426,364.75","2,291,761.25","134,603.50","5.55","2,251,318.85","2,116,775.35","134,543.50","5.98","2,409,529.75","2,245,873.25","163,656.50","6.79"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","6,432,373.74","6,358,556.64","73,817.10","1.15","1,731,310.56","1,709,788.48","21,522.08","1.24","2,416,682.33","2,389,545.69","27,136.64","1.12","2,282,657.65","2,257,499.27","25,158.38","1.10","1,723.20","1,723.20","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","12,468,457.44","12,181,282.44","287,175.00","2.30","3,140,884.50","3,053,683.50","87,201.00","2.78","3,371,664.15","3,276,392.15","95,272.00","2.83","2,850,295.70","2,798,620.20","51,675.50","1.81","3,105,613.09","3,052,586.59","53,026.50","1.71"
"23578  :  โรงพยาบาลแคนดง","8,641,889.46","8,360,464.96","281,424.50","3.26","2,039,931.11","1,969,716.11","70,215.00","3.44","2,162,368.28","2,091,518.53","70,849.75","3.28","2,163,150.23","2,106,111.73","57,038.50","2.64","2,276,439.84","2,193,118.59","83,321.25","3.66"
"28020  :  โรงพยาบาลบ้านด่าน","4,018,332.25","3,930,809.50","87,522.75","2.18","656,265.50","646,958.50","9,307.00","1.42","718,194.00","703,431.00","14,763.00","2.06","1,150,362.75","1,125,031.50","25,331.25","2.20","1,493,510.00","1,455,388.50","38,121.50","2.55"
"10668  :  โรงพยาบาลสุรินทร์","464,053,228.25","463,625,734.50","427,493.75","0.09","116,375,423.30","116,315,640.80","59,782.50","0.05","117,388,140.95","117,302,508.20","85,632.75","0.07","112,636,045.15","112,551,117.15","84,928.00","0.08","117,653,618.85","117,456,468.35","197,150.50","0.17"
"10915  :  โรงพยาบาลชุมพลบุรี","19,585,310.00","19,370,560.50","214,749.50","1.10","4,655,261.00","4,597,814.00","57,447.00","1.23","4,547,148.00","4,491,819.50","55,328.50","1.22","5,969,542.75","5,925,407.75","44,135.00","0.74","4,413,358.25","4,355,519.25","57,839.00","1.31"
"10916  :  โรงพยาบาลท่าตูม","50,385,454.41","49,742,232.41","643,222.00","1.28","12,106,862.22","11,950,790.22","156,072.00","1.29","12,429,276.73","12,273,541.73","155,735.00","1.25","12,416,616.96","12,304,207.96","112,409.00","0.91","13,432,698.50","13,213,692.50","219,006.00","1.63"
"10917  :  โรงพยาบาลจอมพระ","16,076,604.75","15,804,726.75","271,878.00","1.69","3,779,637.75","3,719,081.50","60,556.25","1.60","4,030,557.00","3,958,739.75","71,817.25","1.78","3,940,892.50","3,874,949.50","65,943.00","1.67","4,325,517.50","4,251,956.00","73,561.50","1.70"
"10918  :  โรงพยาบาลปราสาท","62,318,979.30","60,673,233.80","1,645,745.50","2.64","16,142,551.88","15,805,178.38","337,373.50","2.09","15,023,356.00","14,604,473.00","418,883.00","2.79","14,591,299.12","14,201,175.12","390,124.00","2.67","16,561,772.30","16,062,407.30","499,365.00","3.02"
"10919  :  โรงพยาบาลกาบเชิง","20,908,342.43","19,544,789.98","1,363,552.45","6.52","5,062,564.02","4,721,448.08","341,115.94","6.74","5,237,008.20","4,902,279.09","334,729.11","6.39","5,083,037.77","4,802,660.70","280,377.07","5.52","5,525,732.44","5,118,402.11","407,330.33","7.37"
"10920  :  โรงพยาบาลรัตนบุรี","37,123,717.34","36,224,316.14","899,401.20","2.42","11,100,352.51","10,861,695.41","238,657.10","2.15","8,870,909.17","8,645,757.29","225,151.88","2.54","9,043,159.92","8,865,057.67","178,102.25","1.97","8,109,295.74","7,851,805.77","257,489.97","3.18"
"10921  :  โรงพยาบาลสนม","7,781,856.07","7,523,505.31","258,350.76","3.32","1,912,897.66","1,844,339.16","68,558.50","3.58","1,987,026.31","1,913,751.53","73,274.78","3.69","1,831,399.21","1,787,393.49","44,005.72","2.40","2,050,532.89","1,978,021.13","72,511.76","3.54"
"10922  :  โรงพยาบาลศีขรภูมิ","51,576,243.20","51,141,533.20","434,710.00","0.84","12,466,195.00","12,357,059.00","109,136.00","0.88","13,203,406.50","13,092,690.50","110,716.00","0.84","12,633,882.50","12,528,069.50","105,813.00","0.84","13,272,759.20","13,163,714.20","109,045.00","0.82"
"10923  :  โรงพยาบาลสังขะ","41,250,585.30","39,218,346.80","2,032,238.50","4.93","10,115,919.15","9,527,956.65","587,962.50","5.81","10,669,231.00","10,120,433.50","548,797.50","5.14","10,010,110.40","9,668,633.40","341,477.00","3.41","10,455,324.75","9,901,323.25","554,001.50","5.30"
"10924  :  โรงพยาบาลลำดวน","12,532,809.78","12,033,804.28","499,005.50","3.98","3,040,458.36","2,917,626.86","122,831.50","4.04","3,095,310.56","2,972,862.06","122,448.50","3.96","3,029,374.87","2,916,468.87","112,906.00","3.73","3,367,665.99","3,226,846.49","140,819.50","4.18"
"10925  :  โรงพยาบาลสำโรงทาบ","12,269,201.60","12,049,313.85","219,887.75","1.79","2,994,147.30","2,972,672.30","21,475.00","0.72","2,536,321.20","2,508,620.45","27,700.75","1.09","3,108,152.45","3,051,598.95","56,553.50","1.82","3,630,580.65","3,516,422.15","114,158.50","3.14"
"10926  :  โรงพยาบาลบัวเชด","10,888,211.75","10,603,064.25","285,147.50","2.62","2,412,159.25","2,355,658.75","56,500.50","2.34","2,568,321.25","2,484,287.25","84,034.00","3.27","2,664,751.75","2,569,929.25","94,822.50","3.56","3,242,979.50","3,193,189.00","49,790.50","1.54"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","27,408,754.50","27,408,754.50","0.00","0.00","2,524,381.50","2,524,381.50","0.00","0.00","7,690,644.25","7,690,644.25","0.00","0.00","8,095,746.50","8,095,746.50","0.00","0.00","9,097,982.25","9,097,982.25","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","7,491,366.17","7,230,087.92","261,278.25","3.49","1,922,912.28","1,860,542.28","62,370.00","3.24","1,828,439.65","1,769,175.40","59,264.25","3.24","1,797,607.78","1,733,626.28","63,981.50","3.56","1,942,406.46","1,866,743.96","75,662.50","3.90"
"27842  :  โรงพยาบาลเขวาสินรินทร์","4,282,390.18","4,165,018.68","117,371.50","2.74","1,024,419.73","1,000,674.23","23,745.50","2.32","1,028,739.12","994,441.12","34,298.00","3.33","1,102,265.98","1,073,068.48","29,197.50","2.65","1,126,965.35","1,096,834.85","30,130.50","2.67"
"27843  :  โรงพยาบาลศรีณรงค์","6,238,299.63","5,673,666.13","564,633.50","9.05","1,557,436.29","1,410,048.29","147,388.00","9.46","1,592,876.32","1,423,616.82","169,259.50","10.63","1,618,699.27","1,474,852.27","143,847.00","8.89","1,469,287.75","1,365,148.75","104,139.00","7.09"
"27844  :  โรงพยาบาลโนนนารายณ์","7,647,744.30","7,396,424.25","251,320.05","3.29","1,733,306.43","1,670,604.43","62,702.00","3.62","1,884,415.83","1,837,585.73","46,830.10","2.49","1,724,212.80","1,673,665.95","50,546.85","2.93","2,305,809.24","2,214,568.14","91,241.10","3.96"
"10700  :  โรงพยาบาลศรีสะเกษ","226,467,904.19","226,059,194.13","408,710.06","0.18","54,962,800.35","54,855,483.80","107,316.55","0.20","57,161,282.64","57,050,263.38","111,019.26","0.19","55,975,393.36","55,886,971.21","88,422.15","0.16","58,368,427.84","58,266,475.74","101,952.10","0.17"
"10927  :  โรงพยาบาลยางชุมน้อย","11,014,460.29","10,154,053.34","860,406.95","7.81","2,770,753.14","2,485,843.19","284,909.95","10.28","2,736,167.57","2,522,739.57","213,428.00","7.80","2,686,414.70","2,500,200.70","186,214.00","6.93","2,821,124.88","2,645,269.88","175,855.00","6.23"
"10928  :  โรงพยาบาลกันทรารมย์","38,093,285.05","37,831,578.27","261,706.78","0.69","8,647,864.60","8,597,990.82","49,873.78","0.58","9,962,043.99","9,882,507.88","79,536.11","0.80","9,546,340.60","9,493,397.70","52,942.90","0.55","9,937,035.86","9,857,681.87","79,353.99","0.80"
"10929  :  โรงพยาบาลกันทรลักษ์","40,260,249.92","39,604,059.07","656,190.85","1.63","9,627,492.12","9,451,118.16","176,373.96","1.83","9,840,188.97","9,670,656.97","169,532.00","1.72","9,816,338.57","9,670,694.40","145,644.17","1.48","10,976,230.26","10,811,589.54","164,640.72","1.50"
"10930  :  โรงพยาบาลขุขันธ์","51,554,979.18","51,241,586.18","313,393.00","0.61","12,882,609.61","12,803,342.36","79,267.25","0.62","12,874,043.60","12,782,344.35","91,699.25","0.71","12,390,559.36","12,328,892.61","61,666.75","0.50","13,407,766.61","13,327,006.86","80,759.75","0.60"
"10931  :  โรงพยาบาลไพรบึง","12,532,130.06","12,283,018.56","249,111.50","1.99","2,997,649.08","2,935,602.08","62,047.00","2.07","3,248,711.59","3,184,596.59","64,115.00","1.97","2,919,404.22","2,872,843.22","46,561.00","1.59","3,366,365.17","3,289,976.67","76,388.50","2.27"
"10932  :  โรงพยาบาลปรางค์กู่","14,390,597.56","14,101,364.06","289,233.50","2.01","3,473,291.50","3,393,763.50","79,528.00","2.29","3,563,712.86","3,481,497.36","82,215.50","2.31","3,505,508.04","3,446,893.54","58,614.50","1.67","3,848,085.16","3,779,209.66","68,875.50","1.79"
"10933  :  โรงพยาบาลขุนหาญ","25,357,638.73","24,425,804.65","931,834.08","3.67","5,883,917.12","5,659,653.98","224,263.14","3.81","5,900,539.54","5,658,806.62","241,732.92","4.10","7,036,323.00","6,819,652.98","216,670.02","3.08","6,536,859.07","6,287,691.07","249,168.00","3.81"
"10934  :  โรงพยาบาลราษีไศล","34,116,325.25","33,606,757.05","509,568.20","1.49","9,345,121.68","9,192,607.08","152,514.60","1.63","8,216,857.76","8,096,361.46","120,496.30","1.47","8,258,341.05","8,156,333.34","102,007.71","1.24","8,296,004.76","8,161,455.17","134,549.59","1.62"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","20,413,584.33","20,134,188.89","279,395.44","1.37","5,565,987.04","5,488,663.70","77,323.34","1.39","5,367,665.69","5,296,675.75","70,989.94","1.32","4,488,167.14","4,435,928.55","52,238.59","1.16","4,991,764.46","4,912,920.89","78,843.57","1.58"
"10936  :  โรงพยาบาลบึงบูรพ์","5,523,445.35","5,461,954.80","61,490.55","1.11","1,579,506.72","1,566,590.66","12,916.06","0.82","1,322,840.99","1,310,883.34","11,957.65","0.90","1,251,514.54","1,241,235.32","10,279.22","0.82","1,369,583.10","1,343,245.48","26,337.62","1.92"
"10937  :  โรงพยาบาลห้วยทับทัน","7,451,461.44","7,195,757.16","255,704.28","3.43","1,834,575.70","1,763,533.27","71,042.43","3.87","1,945,264.01","1,882,677.66","62,586.35","3.22","1,799,509.53","1,744,918.53","54,591.00","3.03","1,872,112.20","1,804,627.70","67,484.50","3.60"
"10938  :  โรงพยาบาลโนนคูณ","8,840,414.62","8,732,630.62","107,784.00","1.22","2,164,810.66","2,148,150.66","16,660.00","0.77","2,172,730.80","2,144,707.80","28,023.00","1.29","2,217,290.98","2,188,352.98","28,938.00","1.31","2,285,582.18","2,251,419.18","34,163.00","1.49"
"10939  :  โรงพยาบาลศรีรัตนะ","16,164,876.92","16,153,724.42","11,152.50","0.07","4,406,480.90","4,402,948.40","3,532.50","0.08","3,631,385.03","3,628,367.03","3,018.00","0.08","4,315,731.82","4,312,932.82","2,799.00","0.06","3,811,279.17","3,809,476.17","1,803.00","0.05"
"10940  :  โรงพยาบาลวังหิน","13,799,740.77","13,350,468.70","449,272.07","3.26","3,022,289.33","2,902,887.95","119,401.38","3.95","3,630,847.64","3,472,402.30","158,445.34","4.36","3,848,969.66","3,761,636.16","87,333.50","2.27","3,297,634.14","3,213,542.29","84,091.85","2.55"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","9,187,140.23","9,082,009.25","105,130.98","1.14","2,182,439.48","2,163,573.42","18,866.06","0.86","2,246,177.14","2,219,479.63","26,697.51","1.19","2,319,345.25","2,286,334.05","33,011.20","1.42","2,439,178.36","2,412,622.15","26,556.21","1.09"
"10942  :  โรงพยาบาลภูสิงห์","15,494,040.24","15,440,438.74","53,601.50","0.35","3,627,625.69","3,610,772.19","16,853.50","0.46","3,932,134.77","3,917,164.27","14,970.50","0.38","4,187,039.48","4,177,579.48","9,460.00","0.23","3,747,240.30","3,734,922.80","12,317.50","0.33"
"10943  :  โรงพยาบาลเมืองจันทร์","3,020,196.27","2,865,297.71","154,898.56","5.13","765,294.84","729,400.56","35,894.28","4.69","725,906.68","686,450.16","39,456.52","5.44","647,019.32","611,341.57","35,677.75","5.51","881,975.43","838,105.42","43,870.01","4.97"
