"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จ่ายยาสมุนไพรทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC"
"ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","316","392","288","360","65","94","61","87","96","117","87","108","155","181","140","165","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","2,279","2,750","467","604","356","480","204","268","1,136","1,375","171","234","787","895","92","102","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","732","1,181","531","653","260","572","189","217","377","509","268","358","95","100","74","78","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","307","333","254","271","102","107","89","93","149","164","123","130","56","62","42","48","0","0","0","0"
"10873  :  โรงพยาบาลคง","203","243","174","206","64","76","52","61","92","114","78","95","47","53","44","50","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","159","178","135","150","65","70","57","61","67","80","54","64","27","28","24","25","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","701","958","527","699","297","437","236","333","349","443","250","309","55","78","41","57","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","557","630","406","458","219","250","165","189","208","228","143","155","130","152","98","114","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","773","1,360","622","1,101","282","503","229","414","301","529","244","428","190","328","149","259","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","388","464","267","314","145","165","110","128","184","225","120","146","59","74","37","40","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","693","972","514","707","256","300","186","215","323","546","237","393","114","126","91","99","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","311","409","172","257","35","70","26","59","157","186","93","118","119","153","53","80","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","680","790","482","555","214","261","165","203","304","346","211","235","162","183","106","117","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","748","945","562","704","192","232","146","174","390","498","291","368","166","215","125","162","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","1,249","1,373","1,050","1,152","430","467","354","383","691","761","589","650","128","145","107","119","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","938","1,020","539","567","324","344","240","255","354","379","210","220","260","297","89","92","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","472","547","387","442","150","173","125","140","154","173","128","144","168","201","134","158","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","519","556","415","440","175","183","144","151","230","245","183","192","114","128","88","97","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","885","1,106","465","565","344","451","203","256","437","522","205","232","104","133","57","77","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","140","156","101","108","51","53","41","42","60","68","39","42","29","35","21","24","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","1,241","1,935","759","1,152","495","786","343","535","626","1,016","342","536","120","133","74","81","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","1,687","1,898","1,176","1,300","632","723","419","473","809","909","584","639","246","266","173","188","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","542","951","388","683","68","100","55","77","363","699","250","491","111","152","83","115","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","291","370","118","127","52","55","45","47","91","107","51","58","148","208","22","22","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","258","317","187","231","92","120","71","94","119","138","82","94","47","59","34","43","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","25","26","14","15","1","1","0","0","24","25","14","15","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","59","71","54","66","26","32","24","30","23","29","21","27","10","10","9","9","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","151","157","117","120","43","48","38","40","82","82","60","60","26","27","19","20","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1,277","1,425","1,195","1,331","391","445","374","426","677","751","622","688","209","229","199","217","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","3","5","0","0","1","1","0","0","0","0","0","0","2","4","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","198","202","163","166","71","72","58","59","100","102","82","84","27","28","23","23","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","158","167","113","119","105","110","86","90","52","55","27","29","1","2","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","2,039","3,793","1,391","2,511","681","1,468","456","951","922","1,554","643","1,062","436","771","292","498","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","81","81","27","27","25","25","9","9","33","33","10","10","23","23","8","8","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","234","265","171","193","98","119","72","86","109","116","78","83","27","30","21","24","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","67","73","49","54","25","26","20","21","34","38","25","28","8","9","4","5","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","125","128","94","96","43","45","30","32","70","71","56","56","12","12","8","8","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","421","468","341","380","39","44","33","37","284","308","226","246","98","116","82","97","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","9,097","12,234","6,863","9,006","628","742","468","545","7,366","10,360","5,632","7,692","1,103","1,132","763","769","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","2,395","3,695","1,910","2,885","388","559","348","501","1,164","2,141","904","1,617","843","995","658","767","0","0","0","0"
"10896  :  โรงพยาบาลกระสัง","852","1,148","719","974","194","238","166","204","413","614","340","513","245","296","213","257","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","1,117","1,244","764","842","224","236","169","179","513","565","354","393","380","443","241","270","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","795","997","565","714","218","278","168","212","358","452","250","323","219","267","147","179","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","677","711","506","528","305","312","236","242","218","239","162","177","154","160","108","109","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","1,901","2,098","1,432","1,573","176","188","120","129","925","1,040","690","765","800","870","622","679","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","267","339","191","233","89","104","71","83","107","136","74","91","71","99","46","59","0","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","511","747","382","555","104","147","86","121","222","378","169","283","185","222","127","151","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","2,288","2,701","1,582","1,879","315","403","250","317","1,238","1,532","879","1,090","735","766","453","472","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","1,150","1,513","864","1,028","193","333","162","207","537","676","414","482","420","504","288","339","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","407","510","323","403","92","121","81","105","160","190","130","154","155","199","112","144","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","1,491","1,644","1,008","1,116","246","307","180","227","521","555","374","403","724","782","454","486","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","321","343","265","283","80","85","69","73","165","174","136","143","76","84","60","67","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","348","442","228","287","66","74","47","54","122","153","84","107","160","215","97","126","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","230","253","175","192","54","61","43","47","106","111","78","81","70","81","54","64","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","354","447","273","334","50","62","40","50","220","297","170","219","84","88","63","65","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","489","545","390","430","68","76","58","65","235","258","196","214","186","211","136","151","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","515","629","371","452","78","99","61","77","265","328","193","239","172","202","117","136","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","777","843","558","610","103","112","79","86","517","533","370","382","157","198","109","142","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","970","1,162","572","673","93","109","53","59","567","670","347","403","310","383","172","211","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","398","434","318","344","72","76","58","61","165","177","139","146","161","181","121","137","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","516","695","339","423","111","139","82","97","268","378","180","232","137","178","77","94","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","6,060","6,898","3,600","3,961","1,136","1,203","764","809","2,267","2,558","1,453","1,603","2,657","3,137","1,383","1,549","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","745","935","576","722","122","144","104","124","376","490","288","375","247","301","184","223","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","639","685","429","458","96","97","70","71","368","399","247","263","175","189","112","124","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","819","962","632","741","200","237","173","206","496","577","377","434","123","148","82","101","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","2,439","3,218","1,499","1,952","674","871","497","623","1,765","2,347","1,002","1,329","0","0","0","0","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","1,959","2,970","955","1,456","605","930","332","512","770","1,121","351","522","584","919","272","422","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","824","890","523","564","171","184","140","152","435","470","254","274","218","236","129","138","0","0","0","0"
"10921  :  โรงพยาบาลสนม","313","324","138","144","84","87","65","68","156","161","53","55","73","76","20","21","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","1,390","1,756","1,120","1,415","392","412","341","359","508","532","398","417","490","812","381","639","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","1,424","1,604","993","1,113","697","777","487","539","576","663","401","459","151","164","105","115","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","3,722","4,632","2,970","3,631","915","1,107","765","919","1,851","2,282","1,476","1,783","956","1,243","729","929","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","530","609","395","449","124","137","98","110","270","311","212","242","136","161","85","97","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","180","213","95","104","40","41","26","27","88","99","49","57","52","73","20","20","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","2","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","704","893","503","626","103","108","86","91","392","505","272","333","209","280","145","202","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","991","1,094","779","853","199","211","165","172","608","669","460","501","184","214","154","180","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","1,803","2,999","1,489","2,517","628","1,055","519","891","836","1,384","701","1,180","339","560","269","446","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","471","581","338","413","76","81","60","63","260","327","187","234","135","173","91","116","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","1,586","1,770","1,059","1,177","486","531","379","418","757","869","435","492","343","370","245","267","0","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","1,128","1,144","443","451","79","83","62","64","821","832","315","321","228","229","66","66","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","1,224","1,366","375","416","303","326","214","232","556","605","96","102","365","435","65","82","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","3,407","3,872","2,670","2,990","2,376","2,607","2,070","2,261","1,031","1,265","600","729","0","0","0","0","0","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","1,129","1,197","887","945","400","421","312","331","468","488","378","394","261","288","197","220","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","535","574","413","437","114","115","98","99","274","294","223","238","147","165","92","100","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","1,091","1,210","628","700","193","219","162","187","544","608","301","341","354","383","165","172","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","1,829","2,442","1,507","2,017","646","858","549","729","759","981","620","808","424","603","338","480","0","0","0","0"
"10934  :  โรงพยาบาลราษีไศล","1,566","2,236","1,096","1,541","454","606","328","447","705","1,075","514","778","407","555","254","316","0","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","945","973","46","46","404","412","25","25","297","303","7","7","244","258","14","14","0","0","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","36","37","22","23","6","6","5","5","23","24","14","15","7","7","3","3","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","719","887","316","358","106","120","92","106","352","429","138","156","261","338","86","96","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","389","471","287","343","93","97","83","86","171","219","132","169","125","155","72","88","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","632","641","185","188","54","57","47","49","300","302","14","15","278","282","124","124","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","275","283","210","216","42","45","39","41","162","166","128","131","71","72","43","44","0","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","343","362","265","280","131","136","107","109","114","121","97","103","98","105","61","68","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","366","384","308","320","217","226","191","198","88","95","68","73","61","63","49","49","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","1,050","1,507","148","177","161","199","17","20","524","813","50","66","365","495","81","91","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","311","342","207","234","59","65","38","43","133","150","85","100","119","127","84","91","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","310","334","99","112","59","65","46","48","94","103","32","39","157","166","21","25","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","110","123","93","103","46","50","41","45","59","68","49","55","5","5","3","3","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","254","292","207","239","96","112","84","97","99","114","82","95","59","66","41","47","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","681","846","397","490","291","358","181","221","326","404","179","220","64","84","37","49","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","271","373","228","312","101","150","86","126","141","179","117","150","29","44","25","36","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","28","33","16","20","11","14","6","8","9","10","5","6","8","9","5","6","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","320","342","205","216","98","108","68","73","154","161","100","105","68","73","37","38","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","164","164","126","126","72","72","51","51","61","61","50","50","31","31","25","25","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","458","468","340","347","132","138","109","112","163","165","126","128","163","165","105","107","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","249","425","176","311","105","202","79","152","47","85","36","67","97","138","61","92","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","174","174","144","144","91","91","79","79","60","60","47","47","23","23","18","18","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","1,231","1,388","940","1,053","214","215","173","174","579","671","448","511","438","502","319","368","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","472","732","363","563","106","190","77","137","276","429","221","346","90","113","65","80","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","5","5","3","3","3","3","2","2","1","1","0","0","1","1","1","1","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","403","416","320","333","141","147","110","116","142","143","113","114","120","126","97","103","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","683","991","523","759","112","159","96","134","436","676","327","508","135","156","100","117","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","74","111","62","88","13","23","12","21","34","59","26","41","27","29","24","26","0","0","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","202","282","154","213","70","102","51","75","92","122","69","91","40","58","34","47","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","413","450","317","344","111","115","84","87","184","192","142","149","118","143","91","108","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","129","151","95","110","29","32","25","28","84","103","60","72","16","16","10","10","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","79","83","35","37","47","50","24","25","32","33","11","12","0","0","0","0","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","52","57","47","49","20","25","19","21","24","24","21","21","8","8","7","7","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","1,290","1,474","975","1,097","443","490","350","385","675","798","501","581","172","186","124","131","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","207","239","36","40","0","0","0","0","23","23","6","6","184","216","30","34","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","19","19","17","17","3","3","3","3","9","9","8","8","7","7","6","6","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","3,325","3,627","2,089","2,269","422","475","282","314","1,899","2,093","1,184","1,301","1,004","1,059","623","654","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","22","32","18","27","9","10","7","8","3","6","2","4","10","16","9","15","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","142","184","103","127","46","52","34","37","57","80","42","55","39","52","27","35","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","122","134","99","108","33","34","32","33","53","60","37","41","36","40","30","34","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","164","177","135","145","73","81","59","64","49","51","42","44","42","45","34","37","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","35","40","27","29","18","20","15","16","11","13","6","6","6","7","6","7","0","0","0","0"
"10701  :  โรงพยาบาลยโสธร","726","735","521","527","150","150","110","110","484","492","353","358","92","93","58","59","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","143","148","58","59","19","19","14","14","50","52","21","22","74","77","23","23","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","268","301","226","250","102","109","88","94","128","148","104","118","38","44","34","38","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","457","547","56","62","63","71","27","32","346","425","23","24","48","51","6","6","0","0","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","101","106","76","80","40","42","38","40","41","42","29","30","20","22","9","10","0","0","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","87","94","65","69","26","27","17","17","39","41","30","31","22","26","18","21","0","0","0","0"
"10968  :  โรงพยาบาลค้อวัง","74","78","54","55","16","16","13","13","43","47","30","31","15","15","11","11","0","0","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","125","133","85","91","26","27","19","19","99","106","66","72","0","0","0","0","0","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","154","182","120","141","36","40","32","36","84","104","65","80","34","38","23","25","0","0","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","170","191","119","136","35","39","32","35","98","113","57","69","37","39","30","32","0","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","3,818","4,092","2,340","2,500","1,112","1,184","799","846","1,544","1,684","895","982","1,162","1,224","646","672","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","707","809","526","591","94","113","75","89","507","572","371","412","106","124","80","90","0","0","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","657","761","457","517","64","64","52","52","463","535","330","372","130","162","75","93","0","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","553","875","447","703","118","185","110","167","291","523","212","390","144","167","125","146","0","0","0","0"
"10973  :  โรงพยาบาลหนองบัวแดง","1,079","1,227","773","862","229","246","189","202","648","749","476","540","202","232","108","120","0","0","0","0"
"10974  :  โรงพยาบาลจัตุรัส","1,838","2,423","1,363","1,748","299","466","216","320","740","1,005","541","720","799","952","606","708","0","0","0","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","197","208","127","132","37","37","29","29","99","105","52","53","61","66","46","50","0","0","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","119","132","83","90","80","90","52","57","39","42","31","33","0","0","0","0","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","697","714","582","591","103","109","84","89","510","518","427","430","84","87","71","72","0","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","5,466","11,036","3,295","6,678","668","1,113","317","518","2,812","6,265","1,671","3,710","1,986","3,658","1,307","2,450","0","0","0","0"
"10979  :  โรงพยาบาลบ้านแท่น","340","482","232","327","60","66","56","62","226","357","142","227","54","59","34","38","0","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","1,075","1,541","769","1,111","348","464","266","360","489","800","350","573","238","277","153","178","0","0","0","0"
"10981  :  โรงพยาบาลคอนสาร","767","1,013","565","729","107","124","87","100","416","557","323","425","244","332","155","204","0","0","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","872","1,347","734","1,136","99","143","90","127","386","600","307","479","387","604","337","530","0","0","0","0"
"10983  :  โรงพยาบาลเนินสง่า","357","604","310","525","109","264","96","234","157","200","135","171","91","140","79","120","0","0","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","355","572","228","337","77","138","70","93","169","258","101","154","109","176","57","90","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","332","436","269","355","111","162","90","132","145","178","114","140","76","96","65","83","0","0","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","457","567","351","426","105","122","84","94","225","265","170","201","127","180","97","131","0","0","0","0"
"10987  :  โรงพยาบาลพนา","509","807","366","564","61","80","51","69","162","218","124","165","286","509","191","330","0","0","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","675","1,022","527","788","160","208","134","175","337","534","257","399","178","280","136","214","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","1,107","1,178","252","264","109","114","84","87","309","340","107","112","689","724","61","65","0","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","1,285","1,361","616","666","482","500","219","232","467","496","225","241","336","365","172","193","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","901","1,170","581","749","158","232","99","138","570","690","369","450","173","248","113","161","0","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","488","523","445","475","205","221","189","204","220","238","199","213","63","64","57","58","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","1,586","2,034","1,068","1,320","519","670","380","476","710","841","482","552","357","523","206","292","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","743","836","441","477","132","149","113","128","401","441","232","247","210","246","96","102","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","618","631","453","460","125","128","90","93","359","366","265","266","134","137","98","101","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","247","327","195","263","47","80","41","69","132","163","101","129","68","84","53","65","0","0","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","389","769","283","547","159","348","115","240","230","421","168","307","0","0","0","0","0","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","1,874","2,281","1,043","1,233","325","346","250","267","1,244","1,608","599","763","305","327","194","203","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","777","893","545","632","211","254","173","208","389","437","257","289","177","202","115","135","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","487","577","390","461","161","189","132","158","238","274","180","202","88","114","78","101","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","207","208","173","174","91","92","72","73","95","95","83","83","21","21","18","18","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","914","928","659","666","132","133","107","108","485","492","355","357","297","303","197","201","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","789","909","617","715","116","156","99","130","466","520","362","406","207","233","156","179","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","848","1,041","366","437","34","44","15","22","573","711","266","316","241","286","85","99","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","342","446","191","246","68","69","40","40","205","287","113","157","69","90","38","49","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","41","47","36","42","0","0","0","0","19","21","17","19","22","26","19","23","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","639","701","497","540","370","400","294","318","257","289","196","215","12","12","7","7","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","1,206","1,422","744","864","292","313","204","219","725","857","436","515","189","252","104","130","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","227","248","118","126","8","8","5","5","126","144","51","57","93","96","62","64","0","0","0","0"
"11000  :  โรงพยาบาลน้ำพอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","468","547","360","417","234","262","185","208","152","185","114","138","82","100","61","71","0","0","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","1,177","1,314","754","834","341","369","265","289","546","619","328","368","290","326","161","177","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","285","330","179","212","103","120","83","98","141","162","73","86","41","48","23","28","0","0","0","0"
"11004  :  โรงพยาบาลพล","1,100","1,190","597","659","486","533","272","307","377","404","202","221","237","253","123","131","0","0","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","244","271","199","223","122","134","105","116","95","108","73","85","27","29","21","22","0","0","0","0"
"11006  :  โรงพยาบาลแวงน้อย","235","324","142","174","66","76","57","65","148","217","72","89","21","31","13","20","0","0","0","0"
