"โรงพยาบาล","รวมทั้งปีงบประมาณ แยกรายกลุ่มอายุ(คน)","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"0-14","15-29","30-44","45-59","60+","รวมทุกกลุ่ม","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง"
"ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10846  :  โรงพยาบาลเขาสมิง","5","3","8","25","17","42","26","34","60","9","12","21","3","6","9","68","72","140","64","64","72","72","4","4","0","0","0","0","0","0","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","10","7","17","56","76","132","64","96","160","49","62","111","59","63","122","238","304","542","95","86","97","93","93","93","145","145","50","50","62","62","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","7","7","14","16","13","29","8","15","23","10","19","29","12","8","20","53","62","115","36","36","26","26","15","15","30","30","2","2","6","6","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","3","4","7","4","13","17","9","10","19","2","3","5","1","0","1","19","30","49","14","14","20","20","4","4","10","10","1","1","0","0","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","5","4","9","28","50","78","20","49","69","7","25","32","4","2","6","64","130","194","3","3","1","1","61","61","129","129","0","0","0","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","89","70","159","359","440","799","485","727","1,212","400","557","957","279","407","686","1,612","2,201","3,813","133","133","137","139","984","988","1,374","1,378","495","497","690","699","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","15","17","32","7","37","44","16","60","76","34","39","73","55","52","107","127","205","332","47","51","45","47","40","46","73","75","40","44","87","87","0","0","0","0"
"10850  :  โรงพยาบาลบางคล้า","18","15","33","68","96","164","89","108","197","66","102","168","85","107","192","326","428","754","97","98","122","122","182","186","243","245","47","47","63","63","0","0","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","1","2","3","9","71","80","11","49","60","12","16","28","15","14","29","48","152","200","10","11","62","63","31","31","73","73","7","7","17","17","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","3","2","5","12","43","55","18","37","55","37","39","76","65","83","148","135","204","339","44","47","61","65","66","66","92","93","25","25","51","51","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","29","44","73","364","464","828","445","633","1,078","231","325","556","107","152","259","1,176","1,618","2,794","99","102","118","120","633","641","872","891","444","425","628","611","0","0","0","0"
"10854  :  โรงพยาบาลพนมสารคาม","25","23","48","268","330","598","321","383","704","195","280","475","251","307","558","1,060","1,323","2,383","275","304","322","343","724","745","897","928","61","65","104","107","0","0","0","0"
"10855  :  โรงพยาบาลสนามชัยเขต","8","7","15","25","56","81","28","62","90","62","66","128","139","148","287","262","339","601","99","104","117","121","124","134","149","156","39","39","73","74","0","0","0","0"
"10856  :  โรงพยาบาลแปลงยาว","18","25","43","538","778","1,316","791","851","1,642","266","314","580","92","124","216","1,705","2,092","3,797","154","154","254","254","986","989","1,035","1,039","565","566","803","803","0","0","0","0"
"13747  :  โรงพยาบาลราชสาส์น","0","0","0","0","5","5","2","1","3","0","4","4","16","5","21","18","15","33","8","8","6","6","6","6","6","6","4","4","3","3","0","0","0","0"
"31327  :  โรงพยาบาลคลองเขื่อน","29","32","61","77","93","170","58","65","123","46","65","111","28","45","73","238","300","538","12","13","8","8","87","88","108","108","139","139","184","185","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","28","23","51","120","639","759","161","552","713","262","263","525","460","421","881","1,031","1,898","2,929","473","492","847","868","400","420","760","788","158","164","291","295","0","0","0","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","26","33","59","334","414","748","345","488","833","297","454","751","238","361","599","1,240","1,750","2,990","695","705","795","800","466","474","756","761","79","79","199","200","0","0","0","0"
"10858  :  โรงพยาบาลนาดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","17","30","47","91","92","183","80","86","166","42","77","119","65","83","148","295","368","663","33","35","16","16","262","262","352","354","0","0","0","0","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","11","6","17","13","21","34","28","21","49","14","18","32","53","54","107","119","120","239","60","60","50","49","43","43","48","48","16","17","22","22","0","0","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","272","231","503","868","949","1,817","958","954","1,912","648","973","1,621","744","968","1,712","3,490","4,075","7,565","426","437","446","449","2,305","2,320","2,532","2,546","759","759","1,097","1,098","0","0","0","0"
"10863  :  โรงพยาบาลปากพลี","4","2","6","3","9","12","5","5","10","1","8","9","10","18","28","23","42","65","5","5","6","6","16","16","27","27","2","2","9","9","0","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","1","1","2","27","20","47","23","30","53","17","19","36","3","3","6","71","73","144","1","1","2","2","67","67","67","67","3","3","4","4","0","0","0","0"
"10865  :  โรงพยาบาลองครักษ์","34","37","71","139","147","286","133","163","296","93","76","169","44","16","60","443","439","882","67","67","52","52","339","347","347","347","37","41","40","41","0","0","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","3","3","2","3","5","3","18","21","5","24","29","4","4","9","9","0","0","10","10","1","1","5","5","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","43","59","102","298","524","822","411","542","953","320","411","731","382","403","785","1,454","1,939","3,393","396","408","443","452","842","864","1,173","1,201","216","220","323","327","0","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","3","3","6","5","15","20","13","16","29","7","10","17","18","16","34","46","60","106","17","19","25","25","24","26","26","26","5","5","9","9","0","0","0","0"
"10867  :  โรงพยาบาลตาพระยา","33","23","56","67","76","143","73","87","160","84","107","191","117","142","259","374","435","809","138","140","115","114","201","204","274","272","35","36","46","48","0","0","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","7","15","22","33","58","91","42","65","107","59","84","143","95","117","212","236","339","575","82","86","98","104","107","111","187","191","47","50","54","60","0","0","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","34","25","59","76","125","201","68","92","160","77","95","172","132","136","268","387","473","860","217","227","243","248","127","139","166","171","43","43","64","65","0","0","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","53","54","107","252","249","501","196","256","452","191","283","474","284","353","637","976","1,195","2,171","366","291","340","282","472","470","632","634","138","139","223","224","0","0","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","27","30","57","103","138","241","115","141","256","90","130","220","134","192","326","469","631","1,100","125","128","125","127","236","241","333","336","108","109","173","175","0","0","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","66","10","76","65","14","79","34","8","42","2","1","3","167","33","200","45","55","9","10","56","75","14","21","66","138","10","16","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","38","33","71","207","329","536","226","399","625","156","333","489","220","276","496","847","1,370","2,217","142","150","183","188","410","411","696","701","295","296","491","491","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","3","4","7","29","180","209","34","148","182","46","59","105","81","122","203","193","513","706","59","59","196","198","103","107","256","259","31","32","61","61","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","1","3","4","18","38","56","15","38","53","24","30","54","53","71","124","111","180","291","47","50","47","51","40","44","103","104","24","26","30","30","0","0","0","0"
"10873  :  โรงพยาบาลคง","2","4","6","4","12","16","10","9","19","12","22","34","46","49","95","74","96","170","23","27","23","34","31","35","47","51","20","20","26","26","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","3","2","5","9","12","21","11","15","26","18","15","33","37","34","71","78","78","156","33","33","31","32","31","33","34","34","14","14","13","13","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","6","5","11","19","153","172","35","93","128","41","78","119","127","93","220","228","422","650","92","108","175","185","118","122","212","225","18","19","35","36","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","1","0","1","7","37","44","17","25","42","42","30","72","129","167","296","196","259","455","79","90","95","113","73","85","95","101","44","48","69","70","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","3","1","4","10","90","100","39","64","103","65","63","128","190","178","368","307","396","703","102","115","153","167","119","126","159","171","86","101","84","88","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","5","10","15","25","72","97","19","50","69","19","45","64","60","61","121","128","238","366","54","63","76","82","61","63","118","120","13","13","44","46","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","34","15","49","65","63","128","46","68","114","73","76","149","181","201","382","399","423","822","116","127","122","128","230","151","248","170","53","59","53","54","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","4","6","10","34","76","110","26","66","92","19","38","57","14","27","41","97","213","310","4","4","31","31","60","60","97","97","33","33","85","86","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","7","12","19","19","33","52","31","48","79","69","67","136","189","185","374","315","345","660","107","106","111","106","142","152","145","150","66","69","89","92","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","15","12","27","60","54","114","47","57","104","54","61","115","155","196","351","331","380","711","94","103","85","87","171","178","203","211","66","69","92","96","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","22","33","55","85","244","329","82","134","216","95","120","215","194","175","369","478","706","1,184","166","184","236","244","266","284","391","405","46","47","79","81","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","4","3","7","29","143","172","48","100","148","51","62","113","199","226","425","331","534","865","103","128","182","196","131","146","197","208","97","99","155","160","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","7","12","19","21","25","46","20","22","42","42","35","77","122","133","255","212","227","439","67","72","72","74","71","78","67","71","74","77","88","89","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","1","2","3","10","143","153","15","51","66","30","32","62","106","98","204","162","326","488","61","66","104","109","63","69","154","159","38","44","68","70","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","12","14","26","123","170","293","81","145","226","66","91","157","103","92","195","385","512","897","148","158","184","184","203","195","261","242","34","37","67","67","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","2","2","4","9","8","17","8","13","21","14","19","33","23","37","60","56","79","135","22","25","26","26","22","22","38","38","12","14","15","15","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","30","27","57","222","267","489","160","231","391","160","152","312","194","200","394","766","877","1,643","350","234","352","260","370","277","451","348","46","46","74","74","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","10","14","24","88","224","312","99","187","286","147","163","310","325","375","700","669","963","1,632","254","266","349","358","317","327","464","480","98","98","150","148","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","27","16","43","34","79","113","38","75","113","51","62","113","56","99","155","206","331","537","36","36","32","32","138","140","220","223","32","32","79","79","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","7","4","11","28","41","69","32","60","92","23","29","52","33","26","59","123","160","283","25","26","23","25","34","36","54","55","64","65","83","83","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","2","1","3","9","39","48","15","19","34","20","23","43","53","64","117","99","146","245","40","45","45","47","46","48","68","71","13","14","33","33","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","1","0","1","2","2","4","1","4","5","1","2","3","11","1","12","16","9","25","0","0","1","1","16","16","8","8","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1","1","2","3","4","7","2","2","4","7","2","9","21","14","35","34","23","57","16","16","10","10","15","17","6","6","3","3","7","7","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","5","2","7","10","25","35","6","13","19","9","17","26","20","30","50","50","87","137","14","16","24","25","31","33","43","44","5","5","20","20","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","60","62","122","179","212","391","145","128","273","74","160","234","73","126","199","531","688","1,219","199","210","169","178","241","247","401","422","91","91","118","118","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","1","0","1","0","0","0","0","0","0","0","2","2","1","2","3","0","0","1","1","0","0","0","0","1","1","1","1","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","36","19","55","31","19","50","26","20","46","1","3","4","94","61","155","34","43","18","27","49","58","30","41","11","12","13","15","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","8","4","12","6","36","42","9","18","27","16","10","26","23","24","47","62","92","154","42","44","59","61","20","20","32","32","0","0","1","1","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","8","6","14","213","326","539","206","246","452","207","209","416","349","368","717","983","1,155","2,138","453","332","424","312","358","376","498","512","172","177","233","240","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","10","13","23","7","16","23","10","9","19","9","7","16","36","45","81","9","9","16","16","13","13","20","20","14","14","9","9","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","12","9","21","29","29","58","22","24","46","16","28","44","32","35","67","111","125","236","50","48","51","50","50","51","58","58","11","11","16","16","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","2","0","2","1","3","4","2","8","10","5","4","9","25","13","38","35","28","63","14","15","9","10","17","18","15","16","4","4","4","4","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","1","1","2","15","18","33","9","16","25","14","19","33","19","11","30","58","65","123","22","22","20","21","32","32","37","37","4","4","8","8","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","11","6","17","45","48","93","33","80","113","42","73","115","27","44","71","158","251","409","15","19","18","20","107","109","172","173","36","36","61","62","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","434","442","876","1,757","1,899","3,656","812","1,099","1,911","604","1,080","1,684","325","519","844","3,932","5,039","8,971","308","314","295","306","3,237","3,250","4,028","4,044","387","387","716","716","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","244","199","443","192","355","547","217","328","545","285","410","695","392","497","889","1,330","1,789","3,119","220","202","212","183","818","514","1,038","640","292","299","539","543","0","0","0","0"
"10896  :  โรงพยาบาลกระสัง","18","15","33","27","40","67","36","51","87","51","96","147","193","279","472","325","481","806","99","106","85","88","152","159","247","251","74","74","149","157","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","13","8","21","60","144","204","80","147","227","98","144","242","188","213","401","439","656","1,095","80","87","132","136","213","216","295","296","146","150","229","230","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","19","26","45","36","116","152","43","105","148","56","90","146","107","155","262","261","492","753","76","80","126","133","112","117","230","238","73","78","136","137","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","2","6","8","5","303","308","20","149","169","34","23","57","84","41","125","145","522","667","69","76","227","227","39","39","182","179","37","40","113","114","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","19","32","51","80","181","261","75","176","251","79","206","285","355","653","1,008","608","1,248","1,856","63","64","106","108","309","315","595","602","236","238","547","552","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","15","17","32","13","24","37","10","22","32","27","22","49","63","46","109","128","131","259","41","45","44","44","46","48","57","59","41","41","30","30","0","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","6","4","10","29","66","95","25","48","73","46","61","107","101","117","218","207","296","503","47","49","53","55","87","89","133","133","73","75","110","110","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","125","130","255","185","283","468","163","283","446","222","339","561","334","471","805","1,029","1,506","2,535","176","158","170","153","635","524","832","711","218","223","504","510","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","101","100","201","39","99","138","64","109","173","86","133","219","168","198","366","458","639","1,097","103","109","76","79","219","227","288","291","136","142","275","277","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","10","2","12","10","64","74","15","40","55","30","44","74","80","88","168","145","238","383","30","33","57","59","62","68","84","89","53","53","97","100","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","53","52","105","71","76","147","89","140","229","113","185","298","248","417","665","574","870","1,444","107","114","123","131","199","205","307","312","268","274","440","448","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","11","9","20","8","23","31","21","18","39","31","41","72","76","71","147","147","162","309","50","52","27","28","67","71","91","94","30","32","44","44","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","3","12","15","12","35","47","17","49","66","33","49","82","50","83","133","115","228","343","26","26","39","40","43","43","76","77","46","46","113","113","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","2","1","3","2","8","10","4","9","13","12","19","31","48","86","134","68","123","191","18","21","26","26","29","30","55","57","21","22","42","43","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","14","14","28","20","38","58","19","46","65","23","56","79","51","68","119","127","222","349","26","26","23","24","72","74","145","144","29","29","54","54","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","11","7","18","30","39","69","26","46","72","47","55","102","88","131","219","202","278","480","25","26","39","41","101","101","130","133","76","77","109","109","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","9","10","19","37","57","94","28","79","107","43","83","126","80","78","158","197","307","504","31","31","43","45","115","118","146","147","51","53","118","119","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","49","35","84","78","104","182","54","115","169","56","97","153","71","108","179","308","459","767","48","50","51","53","208","209","306","307","52","52","102","105","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","38","42","80","70","102","172","63","103","166","59","188","247","104","176","280","334","611","945","47","49","41","43","204","209","345","350","83","84","225","225","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","3","3","6","10","21","31","34","50","84","29","64","93","85","90","175","161","228","389","31","33","35","39","73","73","92","92","57","58","101","101","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","13","13","26","37","59","96","35","65","100","23","77","100","57","127","184","165","341","506","35","40","67","70","85","86","181","180","45","46","93","91","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","137","129","266","805","1,216","2,021","643","910","1,553","399","610","1,009","494","599","1,093","2,478","3,464","5,942","545","566","533","546","908","923","1,315","1,335","1,025","1,033","1,616","1,624","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","15","19","34","40","51","91","45","69","114","47","108","155","131","204","335","278","451","729","56","63","60","59","141","144","226","228","81","82","165","165","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","19","29","48","34","84","118","40","99","139","42","86","128","93","117","210","228","415","643","45","45","50","51","134","130","241","234","49","49","124","124","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","21","24","45","53","74","127","44","62","106","64","92","156","159","194","353","341","446","787","91","97","91","100","196","201","288","291","54","55","67","68","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","63","60","123","249","367","616","231","351","582","205","300","505","250","294","544","998","1,372","2,370","313","323","331","345","685","699","1,041","1,051","0","0","0","0","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","30","34","64","89","213","302","171","255","426","157","237","394","213","299","512","660","1,038","1,698","189","198","294","313","279","297","412","421","192","205","332","339","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","47","36","83","35","100","135","57","126","183","78","107","185","86","130","216","303","499","802","69","70","90","97","162","162","270","271","72","74","139","141","0","0","0","0"
"10921  :  โรงพยาบาลสนม","8","4","12","20","17","37","20","35","55","17","51","68","51","84","135","116","191","307","34","36","45","48","57","57","98","99","25","25","48","48","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","91","69","160","41","191","232","59","118","177","93","160","253","199","350","549","483","888","1,371","129","131","258","261","182","191","310","312","172","170","320","317","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","13","12","25","55","173","228","60","150","210","136","184","320","207","316","523","471","835","1,306","248","253","403","425","185","198","325","348","38","39","107","109","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","42","42","84","151","231","382","165","297","462","279","656","935","506","1,051","1,557","1,143","2,277","3,420","277","298","554","588","565","587","1,126","1,174","301","309","597","607","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","20","24","44","26","47","73","37","59","96","33","64","97","92","113","205","208","307","515","58","62","61","61","103","106","158","160","47","47","88","88","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","1","2","3","17","53","70","13","31","44","16","20","36","12","15","27","59","121","180","12","12","27","28","30","30","58","58","17","16","36","36","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","22","41","63","44","78","122","58","100","158","57","96","153","80","117","197","261","432","693","49","50","51","52","148","147","238","242","64","65","143","144","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","58","43","101","76","89","165","65","79","144","95","129","224","129","176","305","423","516","939","89","94","95","100","270","272","309","311","64","66","112","114","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","34","33","67","77","111","188","112","100","212","181","217","398","268","412","680","672","873","1,545","248","275","292","331","287","341","414","460","137","150","167","181","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","26","23","49","30","55","85","41","58","99","35","68","103","52","76","128","184","280","464","35","38","38","38","111","113","146","147","38","38","96","97","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","21","19","40","137","226","363","110","168","278","163","179","342","258","266","524","689","858","1,547","236","245","233","240","318","332","417","423","135","143","208","210","0","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","38","42","80","103","147","250","106","152","258","106","161","267","115","145","260","468","647","1,115","44","45","33","34","326","333","484","488","98","98","130","130","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","30","40","70","69","98","167","74","96","170","117","134","251","234","271","505","524","639","1,163","132","157","141","145","224","236","311","320","168","186","187","189","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","24","30","54","726","677","1,403","638","447","1,085","254","175","429","196","185","381","1,838","1,514","3,352","1,551","1,556","785","790","287","293","729","735","0","0","0","0","0","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","5","8","13","60","192","252","61","186","247","90","140","230","150","222","372","366","748","1,114","138","141","257","259","143","146","319","321","85","89","172","172","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","17","13","30","38","57","95","37","49","86","44","66","110","73","123","196","209","308","517","52","56","56","57","106","113","160","161","51","55","92","92","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","12","8","20","23","86","109","38","72","110","84","140","224","237","349","586","394","655","1,049","94","111","75","82","185","190","345","350","115","123","235","237","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","46","49","95","90","373","463","93","196","289","127","148","275","291","414","705","647","1,180","1,827","233","257","368","383","251","271","461","484","163","170","351","363","0","0","0","0"
"10934  :  โรงพยาบาลราษีไศล","8","11","19","71","334","405","101","205","306","122","135","257","237","278","515","539","963","1,502","164","175","275","279","251","265","417","435","124","129","271","277","0","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","7","11","18","18","365","383","26","202","228","46","40","86","109","110","219","206","728","934","83","86","315","318","52","59","234","238","71","74","179","179","0","0","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","1","1","2","2","5","7","4","4","8","2","6","8","3","8","11","12","24","36","3","3","3","3","5","5","18","18","4","4","3","3","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","15","8","23","37","83","120","64","101","165","77","83","160","109","104","213","302","379","681","47","52","46","54","151","163","179","188","104","105","154","156","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","5","13","18","37","49","86","27","47","74","43","35","78","50","71","121","162","215","377","51","54","37","38","71","73","97","98","40","41","81","81","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","2","7","9","24","53","77","33","65","98","39","88","127","114","202","316","212","415","627","19","20","34","34","110","113","187","187","83","83","194","194","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","10","4","14","7","40","47","14","36","50","23","23","46","56","54","110","110","157","267","22","24","18","18","65","67","92","95","23","23","47","48","0","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","4","5","9","11","69","80","18","36","54","25","29","54","53","69","122","111","208","319","48","54","76","77","32","39","70","74","31","32","62","65","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","6","5","11","19","23","42","23","28","51","45","43","88","92","72","164","185","171","356","101","104","110","113","54","57","31","31","30","31","30","30","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","30","26","56","89","98","187","100","133","233","90","126","216","116","245","361","425","628","1,053","84","87","72","73","199","201","290","290","142","146","266","267","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","6","4","10","9","29","38","15","46","61","25","47","72","48","67","115","103","193","296","30","32","23","23","43","44","83","85","30","32","87","85","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","0","3","3","32","40","72","34","49","83","34","31","65","41","39","80","141","162","303","32","33","24","26","41","44","50","50","68","68","88","89","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","8","2","10","0","4","4","6","2","8","7","15","22","29","31","60","50","54","104","22","23","22","23","27","27","28","31","1","1","4","4","0","0","0","0"
