"โรงพยาบาล","รวมทั้งปีงบประมาณ แยกรายกลุ่มอายุ(คน)","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"0-14","15-29","30-44","45-59","60+","รวมทุกกลุ่ม","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง"
"ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"13816  :  โรงพยาบาลเกาะช้าง","6","7","13","42","87","129","59","97","156","32","74","106","31","92","123","170","357","527","29","38","106","144","78","89","151","209","31","40","58","84","32","39","42","57"
"10697  :  โรงพยาบาลพุทธโสธร","335","315","650","1,107","1,540","2,647","910","1,672","2,582","811","1,893","2,704","1,185","2,487","3,672","4,348","7,907","12,255","1,469","1,676","2,705","3,161","1,471","1,705","2,683","3,250","570","658","1,062","1,273","838","963","1,457","1,749"
"10833  :  โรงพยาบาลท่าตะเกียบ","153","171","324","177","274","451","210","414","624","435","723","1,158","830","1,278","2,108","1,805","2,860","4,665","472","635","775","992","507","667","861","1,086","384","484","572","721","442","554","652","804"
"10850  :  โรงพยาบาลบางคล้า","77","67","144","347","507","854","289","440","729","285","626","911","806","1,375","2,181","1,804","3,015","4,819","581","749","968","1,204","606","768","1,044","1,356","289","337","455","517","328","376","548","652"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","329","283","612","241","402","643","221","383","604","304","594","898","546","916","1,462","1,641","2,578","4,219","477","530","734","823","563","646","888","995","211","255","333","397","390","447","623","716"
"10852  :  โรงพยาบาลบางปะกง","126","121","247","305","399","704","255","352","607","361","574","935","853","1,430","2,283","1,900","2,876","4,776","585","660","899","1,001","543","602","836","958","324","359","456","518","448","510","685","789"
"10853  :  โรงพยาบาลบ้านโพธิ์","189","144","333","353","420","773","270","424","694","368","618","986","873","1,631","2,504","2,053","3,237","5,290","700","866","1,111","1,407","716","869","1,094","1,333","288","351","481","581","349","422","551","668"
"10854  :  โรงพยาบาลพนมสารคาม","356","296","652","896","1,216","2,112","956","1,274","2,230","1,010","2,127","3,137","1,917","3,506","5,423","5,135","8,419","13,554","1,553","1,898","2,550","3,350","1,665","2,060","2,756","3,648","825","963","1,336","1,622","1,092","1,424","1,777","2,477"
"10855  :  โรงพยาบาลสนามชัยเขต","113","111","224","228","355","583","195","411","606","285","565","850","672","928","1,600","1,493","2,370","3,863","403","511","644","809","522","665","882","1,102","291","360","398","482","277","357","446","564"
"10856  :  โรงพยาบาลแปลงยาว","146","123","269","638","709","1,347","534","707","1,241","366","690","1,056","671","1,136","1,807","2,355","3,365","5,720","805","949","1,050","1,278","709","853","1,073","1,357","323","386","501","592","518","636","741","878"
"13747  :  โรงพยาบาลราชสาส์น","43","48","91","109","167","276","154","253","407","203","460","663","415","703","1,118","924","1,631","2,555","260","396","457","740","340","494","594","927","164","232","299","433","160","254","281","510"
"31327  :  โรงพยาบาลคลองเขื่อน","59","52","111","93","155","248","80","168","248","135","227","362","310","455","765","677","1,057","1,734","191","236","339","434","233","283","355","444","105","129","142","175","148","168","221","269"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","275","244","519","2,727","3,645","6,372","3,535","4,979","8,514","3,287","5,998","9,285","4,765","8,788","13,553","14,589","23,654","38,243","3,803","4,969","6,413","8,434","4,300","5,477","7,262","9,636","2,803","3,454","4,380","5,529","3,683","4,889","5,599","7,825"
"10857  :  โรงพยาบาลกบินทร์บุรี","209","209","418","934","1,455","2,389","1,291","1,858","3,149","1,284","2,371","3,655","2,032","3,561","5,593","5,750","9,454","15,204","1,544","1,858","2,588","3,173","1,877","2,288","3,121","3,826","1,027","1,230","1,639","1,957","1,302","1,599","2,106","2,583"
"10858  :  โรงพยาบาลนาดี","87","85","172","336","509","845","260","520","780","344","611","955","430","770","1,200","1,457","2,495","3,952","339","379","514","605","416","492","738","867","278","331","509","572","424","497","734","875"
"10859  :  โรงพยาบาลบ้านสร้าง","107","93","200","164","238","402","134","243","377","154","407","561","384","806","1,190","943","1,787","2,730","300","347","565","695","359","419","696","851","104","114","202","228","180","210","324","389"
"10860  :  โรงพยาบาลประจันตคาม","119","101","220","442","494","936","394","535","929","404","913","1,317","790","1,534","2,324","2,149","3,577","5,726","641","782","1,033","1,271","582","697","977","1,196","450","513","761","885","476","565","806","920"
"10861  :  โรงพยาบาลศรีมหาโพธิ","187","190","377","839","1,119","1,958","888","1,112","2,000","539","880","1,419","700","1,172","1,872","3,153","4,473","7,626","898","1,033","1,331","1,539","834","935","1,215","1,379","433","477","630","677","988","1,120","1,297","1,481"
"10862  :  โรงพยาบาลศรีมโหสถ","215","234","449","401","595","996","428","547","975","451","1,032","1,483","958","1,822","2,780","2,453","4,230","6,683","814","1,012","1,299","1,652","716","903","1,195","1,573","504","586","1,026","1,182","419","500","710","882"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","138","108","246","480","805","1,285","623","1,282","1,905","858","2,126","2,984","2,268","3,925","6,193","4,367","8,246","12,613","1,326","1,719","2,553","3,493","1,421","1,881","2,654","3,713","735","881","1,322","1,611","885","1,208","1,717","2,419"
"10863  :  โรงพยาบาลปากพลี","35","42","77","96","143","239","214","421","635","624","1,152","1,776","1,083","1,397","2,480","2,052","3,155","5,207","597","1,190","964","1,783","747","1,365","1,206","2,062","202","245","290","363","506","896","695","1,167"
"10864  :  โรงพยาบาลบ้านนา","131","115","246","269","370","639","295","726","1,021","697","1,468","2,165","1,292","1,801","3,093","2,684","4,480","7,164","714","1,064","1,231","1,853","888","1,365","1,571","2,493","460","663","740","1,077","622","915","938","1,389"
"10865  :  โรงพยาบาลองครักษ์","20","22","42","80","161","241","120","358","478","328","781","1,109","686","1,015","1,701","1,234","2,337","3,571","370","570","694","1,012","392","594","710","1,042","172","224","326","426","300","441","607","815"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","2","6","8","109","139","248","217","423","640","440","1,460","1,900","1,460","2,894","4,354","2,228","4,922","7,150","602","738","1,305","1,575","567","688","1,257","1,538","520","587","1,145","1,324","539","644","1,215","1,456"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","179","168","347","429","770","1,199","600","1,058","1,658","893","1,696","2,589","1,768","2,367","4,135","3,869","6,059","9,928","1,171","1,412","2,056","2,438","1,241","1,485","2,003","2,458","694","878","915","1,078","763","946","1,085","1,333"
"10866  :  โรงพยาบาลคลองหาด","1","0","1","5","5","10","5","12","17","20","19","39","30","16","46","61","52","113","18","21","9","11","6","7","14","15","16","18","15","16","21","27","14","18"
"10867  :  โรงพยาบาลตาพระยา","61","59","120","86","163","249","99","231","330","181","465","646","317","524","841","744","1,442","2,186","238","298","508","663","230","264","459","546","81","87","142","158","195","238","333","411"
"10868  :  โรงพยาบาลวังน้ำเย็น","67","46","113","137","222","359","286","619","905","521","1,481","2,002","829","1,905","2,734","1,840","4,273","6,113","429","543","1,145","1,446","530","668","1,337","1,666","360","433","714","851","521","621","1,077","1,337"
"10869  :  โรงพยาบาลวัฒนานคร","136","128","264","281","382","663","413","828","1,241","651","1,445","2,096","837","1,341","2,178","2,318","4,124","6,442","599","832","1,155","1,608","773","1,087","1,349","2,019","432","634","726","1,081","514","741","894","1,350"
"10870  :  โรงพยาบาลอรัญประเทศ","168","131","299","519","578","1,097","364","468","832","502","854","1,356","1,116","1,560","2,676","2,669","3,591","6,260","960","1,718","1,258","1,645","827","1,102","1,123","1,326","402","496","549","659","480","591","661","791"
"13817  :  โรงพยาบาลเขาฉกรรจ์","138","132","270","127","166","293","134","241","375","265","704","969","583","1,037","1,620","1,247","2,280","3,527","438","501","790","920","410","480","812","943","160","188","283","311","239","275","395","449"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","1","1","81","31","112","171","70","241","98","112","210","54","106","160","404","320","724","154","251","129","195","109","131","107","132","59","67","41","45","82","97","43","67"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","120","89","209","450","757","1,207","544","954","1,498","541","1,329","1,870","772","1,720","2,492","2,427","4,849","7,276","716","818","1,403","1,628","791","908","1,529","1,756","411","474","857","976","509","624","1,060","1,298"
"10871  :  โรงพยาบาลครบุรี","210","207","417","257","509","766","277","607","884","337","1,020","1,357","905","1,601","2,506","1,986","3,944","5,930","681","838","1,336","1,622","612","740","1,219","1,507","299","378","608","735","394","489","781","940"
"10872  :  โรงพยาบาลเสิงสาง","400","450","850","449","681","1,130","465","840","1,305","605","1,264","1,869","866","1,453","2,319","2,785","4,688","7,473","901","1,153","1,504","1,913","1,008","1,291","1,697","2,172","378","469","595","729","498","615","892","1,077"
"10873  :  โรงพยาบาลคง","110","162","272","183","322","505","177","282","459","247","617","864","492","912","1,404","1,209","2,295","3,504","396","459","730","850","454","542","875","1,019","143","168","252","279","216","248","438","502"
"10874  :  โรงพยาบาลบ้านเหลื่อม","183","183","366","106","182","288","110","239","349","254","567","821","481","782","1,263","1,134","1,953","3,087","290","367","486","565","467","547","859","992","151","189","232","267","226","262","376","431"
"10875  :  โรงพยาบาลจักราช","304","280","584","294","524","818","275","747","1,022","558","1,282","1,840","1,456","2,292","3,748","2,887","5,125","8,012","949","1,154","1,633","2,078","913","1,190","1,745","2,277","480","643","792","1,030","545","696","955","1,194"
"10876  :  โรงพยาบาลโชคชัย","213","223","436","755","1,118","1,873","623","1,020","1,643","624","1,243","1,867","1,165","1,815","2,980","3,380","5,419","8,799","1,157","1,385","1,928","2,309","1,104","1,323","1,807","2,185","471","570","687","828","648","780","997","1,209"
"10877  :  โรงพยาบาลด่านขุนทด","512","600","1,112","721","1,167","1,888","687","1,212","1,899","984","2,274","3,258","2,045","3,200","5,245","4,949","8,453","13,402","1,584","1,842","2,743","3,271","1,454","1,692","2,515","3,010","724","861","1,134","1,288","1,187","1,386","2,061","2,427"
"10878  :  โรงพยาบาลโนนไทย","211","197","408","360","533","893","273","429","702","375","706","1,081","636","1,008","1,644","1,855","2,873","4,728","554","612","825","922","650","733","1,065","1,214","295","326","414","472","356","406","569","638"
"10879  :  โรงพยาบาลโนนสูง","253","218","471","324","480","804","275","475","750","420","850","1,270","1,081","1,404","2,485","2,353","3,427","5,780","769","919","1,109","1,322","872","1,100","1,430","1,726","306","372","387","459","406","487","501","606"
"10880  :  โรงพยาบาลขามสะแกแสง","63","75","138","150","219","369","186","329","515","237","825","1,062","534","1,002","1,536","1,170","2,450","3,620","320","365","636","734","461","533","1,053","1,292","134","144","273","314","255","292","488","563"
"10881  :  โรงพยาบาลบัวใหญ่","462","384","846","421","679","1,100","459","804","1,263","741","1,427","2,168","1,782","2,673","4,455","3,865","5,967","9,832","1,242","1,660","1,828","2,539","1,486","1,925","2,461","3,239","517","667","735","1,019","620","789","943","1,316"
"10882  :  โรงพยาบาลประทาย","230","238","468","230","316","546","239","385","624","431","858","1,289","825","1,360","2,185","1,955","3,157","5,112","674","837","1,038","1,248","719","873","1,219","1,454","237","301","352","417","325","377","548","648"
"10883  :  โรงพยาบาลปักธงชัย","404","366","770","675","1,014","1,689","456","847","1,303","461","1,045","1,506","1,003","1,498","2,501","2,999","4,770","7,769","1,033","1,189","1,645","1,902","1,028","1,171","1,816","2,084","326","378","493","583","612","694","816","920"
"10884  :  โรงพยาบาลพิมาย","236","210","446","541","950","1,491","562","1,029","1,591","704","1,524","2,228","1,410","2,360","3,770","3,453","6,073","9,526","1,232","1,506","2,315","2,863","1,050","1,316","1,967","2,434","513","630","749","935","658","818","1,042","1,345"
"10885  :  โรงพยาบาลห้วยแถลง","394","387","781","254","557","811","293","535","828","554","1,276","1,830","1,315","1,928","3,243","2,810","4,683","7,493","820","1,016","1,331","1,713","1,029","1,283","1,808","2,348","405","525","661","842","556","700","883","1,116"
"10886  :  โรงพยาบาลชุมพวง","193","175","368","181","308","489","173","397","570","350","743","1,093","767","1,070","1,837","1,664","2,693","4,357","428","483","693","754","619","702","1,028","1,160","246","291","384","433","371","445","588","685"
"10887  :  โรงพยาบาลสูงเนิน","263","265","528","1,204","1,850","3,054","1,213","1,681","2,894","950","1,928","2,878","1,464","2,503","3,967","5,094","8,227","13,321","1,585","1,927","2,655","3,259","1,671","2,014","2,803","3,392","749","912","1,127","1,317","1,089","1,293","1,642","1,982"
"10888  :  โรงพยาบาลขามทะเลสอ","226","213","439","491","597","1,088","552","671","1,223","555","1,106","1,661","912","1,440","2,352","2,736","4,027","6,763","840","1,050","1,199","1,454","861","1,018","1,275","1,567","443","529","668","812","592","697","885","1,083"
"10889  :  โรงพยาบาลสีคิ้ว","295","307","602","615","1,117","1,732","660","955","1,615","610","1,109","1,719","1,091","1,687","2,778","3,271","5,175","8,446","969","1,131","1,594","1,905","1,175","1,398","1,879","2,288","472","572","771","917","655","820","931","1,119"
"10890  :  โรงพยาบาลปากช่องนานา","404","393","797","1,663","2,240","3,903","1,694","2,292","3,986","1,684","2,777","4,461","2,407","3,635","6,042","7,852","11,337","19,189","2,472","2,887","3,456","4,021","2,839","3,311","4,338","5,061","1,298","1,501","1,635","1,911","1,243","1,449","1,908","2,209"
"10891  :  โรงพยาบาลหนองบุญมาก","203","191","394","598","857","1,455","488","874","1,362","555","1,212","1,767","978","1,498","2,476","2,822","4,632","7,454","734","866","1,282","1,577","857","1,028","1,366","1,679","544","635","904","1,061","687","808","1,080","1,340"
"10892  :  โรงพยาบาลแก้งสนามนาง","186","163","349","103","167","270","99","199","298","204","400","604","424","473","897","1,016","1,402","2,418","290","341","420","493","389","451","550","621","136","157","173","196","201","239","259","303"
"10893  :  โรงพยาบาลโนนแดง","239","177","416","192","317","509","180","358","538","298","760","1,058","680","1,146","1,826","1,589","2,758","4,347","559","653","967","1,198","554","671","978","1,189","213","269","337","413","263","299","476","564"
"10894  :  โรงพยาบาลวังน้ำเขียว","39","35","74","51","102","153","80","153","233","88","195","283","145","194","339","403","679","1,082","122","145","210","221","171","201","313","350","68","77","73","83","42","44","83","95"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","89","103","192","855","333","1,188","283","545","828","428","839","1,267","890","1,322","2,212","2,545","3,142","5,687","715","796","955","1,069","906","1,009","1,208","1,360","293","319","374","411","631","690","605","673"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","152","138","290","104","129","233","86","225","311","200","554","754","427","772","1,199","969","1,818","2,787","261","296","484","552","337","392","610","722","118","144","220","265","253","302","504","628"
"11608  :  โรงพยาบาลลำทะเมนชัย","110","156","266","90","144","234","100","202","302","143","323","466","264","517","781","707","1,342","2,049","277","341","491","609","267","309","529","647","77","87","136","155","86","94","186","211"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","73","60","133","139","127","266","124","123","247","118","199","317","183","406","589","637","915","1,552","287","296","269","295","138","148","334","363","112","126","151","172","100","106","161","178"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","26","32","58","115","211","326","184","372","556","141","329","470","176","321","497","642","1,265","1,907","230","256","434","466","286","338","607","720","44","49","66","70","82","89","158","180"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","1","4","5","8","37","45","28","90","118","34","70","104","71","201","272","13","18","36","54","24","35","70","90","16","20","51","66","18","24","44","59"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","1","0","1","2","7","9","6","16","22","9","23","32","2","2","6","7","4","4","9","10","1","1","3","3","2","2","5","5"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","235","246","481","236","405","641","217","430","647","273","640","913","505","872","1,377","1,466","2,593","4,059","439","558","785","1,162","605","753","1,077","1,541","127","155","228","299","295","385","503","768"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","342","366","708","1,109","1,727","2,836","947","1,362","2,309","720","1,311","2,031","1,407","1,916","3,323","4,525","6,682","11,207","1,423","1,713","2,149","2,535","1,674","1,969","2,518","2,988","605","736","836","981","823","1,012","1,179","1,421"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","206","189","395","354","500","854","363","519","882","422","886","1,308","764","1,177","1,941","2,109","3,271","5,380","708","828","1,107","1,398","684","834","1,029","1,281","314","374","502","612","403","492","633","789"
"27839  :  โรงพยาบาลบัวลาย","168","161","329","119","213","332","118","227","345","251","508","759","548","855","1,403","1,204","1,964","3,168","360","443","622","843","446","560","681","958","177","225","282","422","221","286","379","536"
"27840  :  โรงพยาบาลสีดา","27","21","48","91","78","169","224","204","428","614","1,082","1,696","1,106","1,764","2,870","2,062","3,149","5,211","554","654","834","1,022","572","719","828","1,083","571","704","866","1,050","365","431","621","734"
"27841  :  โรงพยาบาลเทพารักษ์","296","316","612","221","353","574","221","533","754","415","1,006","1,421","670","1,152","1,822","1,823","3,360","5,183","519","656","946","1,244","572","725","1,101","1,525","323","405","576","734","409","498","737","903"
"10667  :  โรงพยาบาลบุรีรัมย์","203","187","390","951","1,895","2,846","771","1,462","2,233","665","1,425","2,090","821","1,408","2,229","3,411","6,377","9,788","1,150","1,271","2,100","2,379","1,241","1,383","2,467","2,783","424","471","714","813","596","674","1,096","1,216"
"10895  :  โรงพยาบาลคูเมือง","698","625","1,323","525","926","1,451","655","948","1,603","1,227","2,273","3,500","1,724","2,975","4,699","4,829","7,747","12,576","1,343","1,730","2,165","2,738","1,549","1,963","2,529","3,273","738","932","1,215","1,502","1,199","1,518","1,838","2,299"
"10896  :  โรงพยาบาลกระสัง","165","171","336","150","297","447","174","344","518","412","965","1,377","866","1,521","2,387","1,767","3,298","5,065","661","752","1,246","1,472","396","430","833","917","228","264","406","456","482","523","813","918"
"10897  :  โรงพยาบาลนางรอง","356","319","675","550","971","1,521","483","1,017","1,500","529","1,290","1,819","887","1,592","2,479","2,805","5,189","7,994","881","1,018","1,715","1,973","1,166","1,348","2,184","2,558","319","380","536","610","439","503","754","859"
"10898  :  โรงพยาบาลหนองกี่","324","304","628","437","641","1,078","381","782","1,163","598","1,495","2,093","1,217","2,005","3,222","2,957","5,227","8,184","907","1,093","1,548","1,894","913","1,083","1,573","1,978","484","566","881","1,080","653","809","1,225","1,534"
"10899  :  โรงพยาบาลละหานทราย","289","341","630","305","600","905","332","712","1,044","522","1,134","1,656","939","1,363","2,302","2,387","4,150","6,537","770","923","1,374","1,660","885","1,088","1,589","2,013","279","350","396","498","453","557","791","979"
"10900  :  โรงพยาบาลประโคนชัย","197","184","381","441","562","1,003","462","798","1,260","873","2,137","3,010","2,097","4,236","6,333","4,070","7,917","11,987","1,374","1,654","2,598","3,065","1,241","1,493","2,524","3,030","607","702","1,106","1,269","848","1,003","1,689","2,010"
"10901  :  โรงพยาบาลบ้านกรวด","557","579","1,136","342","725","1,067","318","634","952","517","1,079","1,596","737","1,129","1,866","2,471","4,146","6,617","839","967","1,464","1,719","895","1,078","1,516","1,807","272","313","397","464","465","545","769","864"
"10902  :  โรงพยาบาลพุทไธสง","253","217","470","195","283","478","139","355","494","327","783","1,110","741","1,075","1,816","1,655","2,713","4,368","494","619","923","1,092","635","784","1,073","1,292","213","266","275","317","313","393","442","528"
"10904  :  โรงพยาบาลลำปลายมาศ","480","457","937","364","605","969","310","705","1,015","505","1,238","1,743","1,153","1,780","2,933","2,812","4,785","7,597","878","1,062","1,528","1,920","1,071","1,284","1,850","2,262","269","340","441","576","594","726","966","1,214"
"10905  :  โรงพยาบาลสตึก","261","258","519","285","598","883","311","790","1,101","547","1,303","1,850","1,060","1,777","2,837","2,464","4,726","7,190","844","1,133","1,618","2,191","861","1,083","1,655","2,193","310","385","598","749","449","580","855","1,208"
"10906  :  โรงพยาบาลปะคำ","215","217","432","234","360","594","278","483","761","430","1,094","1,524","1,007","1,706","2,713","2,164","3,860","6,024","777","988","1,513","1,895","824","1,016","1,401","1,763","277","348","451","521","286","348","495","590"
"10907  :  โรงพยาบาลนาโพธิ์","209","206","415","176","257","433","184","379","563","445","1,101","1,546","1,150","1,837","2,987","2,164","3,780","5,944","729","897","1,293","1,669","749","925","1,321","1,683","231","273","413","474","455","553","753","927"
"10908  :  โรงพยาบาลหนองหงส์","321","280","601","274","455","729","282","619","901","517","1,061","1,578","967","1,415","2,382","2,361","3,830","6,191","639","731","1,117","1,381","730","863","1,237","1,493","356","445","560","707","636","790","916","1,148"
"10909  :  โรงพยาบาลพลับพลาชัย","290","284","574","171","336","507","150","313","463","205","519","724","300","472","772","1,116","1,924","3,040","293","331","562","615","496","569","822","909","100","116","161","181","227","268","379","415"
"10910  :  โรงพยาบาลห้วยราช","65","67","132","84","139","223","89","188","277","168","363","531","269","491","760","675","1,248","1,923","243","334","449","646","227","389","430","758","96","133","155","217","109","161","214","355"
"10911  :  โรงพยาบาลโนนสุวรรณ","145","152","297","117","228","345","129","273","402","204","377","581","249","406","655","844","1,436","2,280","269","314","505","610","321","394","509","598","108","131","189","225","146","163","233","262"
"10912  :  โรงพยาบาลชำนิ","349","355","704","274","450","724","259","544","803","394","829","1,223","589","941","1,530","1,865","3,119","4,984","520","627","923","1,060","699","825","1,176","1,382","215","267","356","431","431","496","664","805"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","188","163","351","147","242","389","108","256","364","250","530","780","439","680","1,119","1,132","1,871","3,003","360","409","539","642","379","446","657","774","145","162","225","269","248","287","450","531"
"10914  :  โรงพยาบาลโนนดินแดง","252","258","510","255","488","743","293","629","922","507","1,198","1,705","916","1,573","2,489","2,223","4,146","6,369","724","939","1,407","1,898","774","1,061","1,423","1,926","335","437","568","724","390","502","748","984"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","3","6","9","63","41","104","108","95","203","380","528","908","504","814","1,318","1,058","1,484","2,542","247","269","346","389","369","404","483","528","191","200","303","316","251","260","352","363"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","174","176","350","195","249","444","209","330","539","293","542","835","724","1,024","1,748","1,595","2,321","3,916","532","654","785","952","536","681","869","1,079","214","292","257","324","313","385","410","492"
"23578  :  โรงพยาบาลแคนดง","314","319","633","240","334","574","250","452","702","455","874","1,329","727","1,227","1,954","1,986","3,206","5,192","656","767","987","1,187","572","696","984","1,189","273","327","415","488","485","569","820","990"
"28020  :  โรงพยาบาลบ้านด่าน","250","223","473","196","292","488","198","308","506","237","504","741","491","720","1,211","1,372","2,047","3,419","380","452","589","735","429","554","652","814","167","209","250","298","396","486","556","706"
"10668  :  โรงพยาบาลสุรินทร์","295","263","558","606","1,118","1,724","622","1,402","2,024","629","1,684","2,313","1,124","1,873","2,997","3,276","6,340","9,616","1,028","1,177","2,088","2,522","1,178","1,360","2,288","2,754","515","584","999","1,161","555","661","965","1,143"
"10915  :  โรงพยาบาลชุมพลบุรี","133","144","277","153","248","401","206","396","602","480","704","1,184","678","798","1,476","1,650","2,290","3,940","500","774","704","1,119","614","791","914","1,346","216","270","256","438","320","578","416","723"
"10916  :  โรงพยาบาลท่าตูม","331","275","606","302","546","848","428","822","1,250","671","1,561","2,232","1,273","2,231","3,504","3,005","5,435","8,440","973","1,182","1,716","2,185","1,038","1,299","1,878","2,403","422","498","809","966","572","703","1,032","1,261"
"10917  :  โรงพยาบาลจอมพระ","481","425","906","336","621","957","318","542","860","625","1,328","1,953","1,314","2,038","3,352","3,074","4,954","8,028","994","1,320","1,627","2,241","1,003","1,290","1,595","2,074","481","608","697","841","596","778","1,035","1,410"
"10918  :  โรงพยาบาลปราสาท","657","667","1,324","1,146","1,642","2,788","1,223","2,167","3,390","1,731","3,445","5,176","3,137","4,524","7,661","7,894","12,445","20,339","2,368","2,837","3,704","4,503","2,455","2,977","4,112","5,098","1,344","1,615","2,052","2,472","1,727","2,092","2,577","3,125"
"10919  :  โรงพยาบาลกาบเชิง","600","593","1,193","521","878","1,399","760","1,270","2,030","1,238","2,533","3,771","1,782","2,802","4,584","4,901","8,076","12,977","1,353","1,717","2,256","2,929","1,507","1,962","2,493","3,321","906","1,112","1,470","1,869","1,135","1,443","1,857","2,375"
"10920  :  โรงพยาบาลรัตนบุรี","420","433","853","337","631","968","378","794","1,172","644","1,484","2,128","1,203","1,931","3,134","2,982","5,273","8,255","939","1,188","1,692","2,154","1,006","1,275","1,869","2,325","386","464","674","861","651","789","1,038","1,264"
"10921  :  โรงพยาบาลสนม","247","230","477","256","389","645","310","516","826","663","1,405","2,068","1,092","1,841","2,933","2,568","4,381","6,949","759","1,006","1,335","1,758","861","1,139","1,568","2,198","429","566","653","848","519","654","825","1,075"
"10922  :  โรงพยาบาลศีขรภูมิ","374","366","740","442","713","1,155","460","818","1,278","805","1,682","2,487","1,356","2,248","3,604","3,437","5,827","9,264","999","1,171","1,733","2,057","1,183","1,408","1,987","2,370","474","557","729","855","781","916","1,378","1,628"
"10923  :  โรงพยาบาลสังขะ","604","596","1,200","610","1,242","1,852","762","1,520","2,282","1,314","3,079","4,393","1,996","3,293","5,289","5,286","9,730","15,016","1,686","2,052","2,989","3,754","1,570","1,928","2,926","3,791","806","1,014","1,477","1,830","1,224","1,590","2,338","3,146"
"10924  :  โรงพยาบาลลำดวน","590","573","1,163","626","847","1,473","626","1,027","1,653","1,339","2,763","4,102","2,053","3,702","5,755","5,234","8,912","14,146","1,351","1,715","2,431","3,313","1,551","1,945","2,559","3,387","958","1,160","1,563","1,873","1,374","1,742","2,359","3,069"
"10925  :  โรงพยาบาลสำโรงทาบ","374","381","755","246","450","696","224","456","680","332","782","1,114","594","953","1,547","1,770","3,022","4,792","578","677","1,016","1,250","658","786","1,099","1,337","193","236","338","399","341","411","569","681"
"10926  :  โรงพยาบาลบัวเชด","197","185","382","189","330","519","216","532","748","361","866","1,227","423","675","1,098","1,386","2,588","3,974","368","428","718","848","419","491","826","994","232","273","426","525","367","403","618","727"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","285","300","585","197","409","606","256","558","814","344","696","1,040","481","693","1,174","1,563","2,656","4,219","441","540","756","924","530","640","928","1,176","193","245","344","427","399","506","628","784"
"27842  :  โรงพยาบาลเขวาสินรินทร์","261","267","528","255","395","650","312","566","878","566","1,392","1,958","1,159","2,052","3,211","2,553","4,672","7,225","688","839","1,501","1,768","836","1,051","1,403","1,746","461","575","748","956","568","716","1,020","1,278"
"27843  :  โรงพยาบาลศรีณรงค์","151","189","340","112","246","358","164","279","443","333","773","1,106","555","837","1,392","1,315","2,324","3,639","373","443","680","785","393","466","657","762","212","248","359","404","337","381","628","730"
