"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10875  :  โรงพยาบาลจักราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","48,556","86","0.18","15,283","28","0.18","14,853","30","0.20","8,875","16","0.20","9,545","12","0.13"
"10895  :  โรงพยาบาลคูเมือง","5,911","2,222","37.59","1,395","673","48.24","1,412","547","38.74","1,471","501","38.74","1,633","501","30.68"
"10896  :  โรงพยาบาลกระสัง","4,785","111","2.32","1,240","26","2.10","1,054","27","2.56","1,076","19","2.56","1,415","39","2.76"
"10897  :  โรงพยาบาลนางรอง","15,936","886","5.56","5,333","222","4.16","4,621","254","5.50","645","193","5.50","5,337","217","4.07"
"10898  :  โรงพยาบาลหนองกี่","3,916","283","7.23","1,856","58","3.13","401","43","10.72","942","88","10.72","717","94","13.11"
"10899  :  โรงพยาบาลละหานทราย","7,636","680","8.91","1,749","197","11.26","1,741","213","12.23","1,959","158","12.23","2,187","112","5.12"
"10900  :  โรงพยาบาลประโคนชัย","9,521","543","5.70","2,531","120","4.74","2,639","131","4.96","2,497","117","4.96","1,854","175","9.44"
"10901  :  โรงพยาบาลบ้านกรวด","4,950","464","9.37","1,195","120","10.04","1,125","112","9.96","1,279","105","9.96","1,351","127","9.40"
"10902  :  โรงพยาบาลพุทไธสง","5,020","612","12.19","1,345","178","13.23","1,134","194","17.11","1,176","111","17.11","1,365","129","9.45"
"10904  :  โรงพยาบาลลำปลายมาศ","12,801","1,417","11.07","3,273","378","11.55","3,507","448","12.77","3,313","268","12.77","2,708","323","11.93"
"10905  :  โรงพยาบาลสตึก","5,403","495","9.16","1,658","135","8.14","1,236","112","9.06","1,633","116","9.06","876","132","15.07"
"10906  :  โรงพยาบาลปะคำ","2,003","646","32.25","768","262","34.11","599","154","25.71","590","168","25.71","46","62","134.78"
"10907  :  โรงพยาบาลนาโพธิ์","904","515","56.97","362","131","36.19","75","152","202.67","93","116","202.67","374","116","31.02"
"10908  :  โรงพยาบาลหนองหงส์","3,171","385","12.14","779","84","10.78","765","112","14.64","813","78","14.64","814","111","13.64"
"10909  :  โรงพยาบาลพลับพลาชัย","2,936","149","5.07","754","61","8.09","640","33","5.16","774","29","5.16","768","26","3.39"
"10910  :  โรงพยาบาลห้วยราช","2,265","286","12.63","567","73","12.87","497","76","15.29","510","82","15.29","691","55","7.96"
"10911  :  โรงพยาบาลโนนสุวรรณ","1,979","992","50.13","337","296","87.83","357","242","67.79","632","251","67.79","653","203","31.09"
"10912  :  โรงพยาบาลชำนิ","2,949","534","18.11","703","129","18.35","700","114","16.29","718","128","16.29","828","163","19.69"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,952","752","25.47","724","174","24.03","671","217","32.34","749","205","32.34","808","156","19.31"
"10914  :  โรงพยาบาลโนนดินแดง","3,294","664","20.16","814","138","16.95","760","166","21.84","847","179","21.84","873","181","20.73"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","34","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","34","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,341","340","14.52","639","41","6.42","636","59","9.28","459","42","9.28","607","198","32.62"
"23578  :  โรงพยาบาลแคนดง","1,669","275","16.48","301","46","15.28","264","13","4.92","246","57","4.92","858","159","18.53"
"28020  :  โรงพยาบาลบ้านด่าน","1,247","52","4.17","288","20","6.94","260","6","2.31","273","11","2.31","426","15","3.52"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10921  :  โรงพยาบาลสนม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","49,394","514","1.04","12,644","253","2.00","11,735","158","1.35","12,148","44","1.35","12,867","59","0.46"
"10927  :  โรงพยาบาลยางชุมน้อย","2,894","88","3.04","759","16","2.11","658","23","3.50","735","26","3.50","742","23","3.10"
"10928  :  โรงพยาบาลกันทรารมย์","7,406","716","9.67","1,621","228","14.07","1,754","263","14.99","1,825","199","14.99","2,206","26","1.18"
"10929  :  โรงพยาบาลกันทรลักษ์","15,624","8,298","53.11","3,878","3,064","79.01","3,358","2,016","60.04","3,869","2,093","60.04","4,519","1,125","24.89"
"10930  :  โรงพยาบาลขุขันธ์","9,641","720","7.47","2,286","187","8.18","2,149","166","7.72","2,432","171","7.72","2,774","196","7.07"
"10931  :  โรงพยาบาลไพรบึง","3,317","474","14.29","803","134","16.69","793","157","19.80","849","99","19.80","872","84","9.63"
"10932  :  โรงพยาบาลปรางค์กู่","4,894","453","9.26","1,422","127","8.93","1,576","107","6.79","630","126","6.79","1,266","93","7.35"
"10933  :  โรงพยาบาลขุนหาญ","8,534","416","4.87","1,938","112","5.78","1,784","105","5.89","2,171","74","5.89","2,641","125","4.73"
"10934  :  โรงพยาบาลราษีไศล","7,530","1,243","16.51","1,903","353","18.55","1,830","430","23.50","1,861","345","23.50","1,936","115","5.94"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","8,804","442","5.02","2,184","107","4.90","2,106","115","5.46","2,139","102","5.46","2,375","118","4.97"
"10936  :  โรงพยาบาลบึงบูรพ์","1,817","119","6.55","405","52","12.84","407","23","5.65","469","25","5.65","536","19","3.54"
"10937  :  โรงพยาบาลห้วยทับทัน","2,768","197","7.12","643","50","7.78","702","54","7.69","783","56","7.69","640","37","5.78"
"10938  :  โรงพยาบาลโนนคูณ","2,020","25","1.24","465","12","2.58","423","4","0.95","506","5","0.95","626","4","0.64"
"10939  :  โรงพยาบาลศรีรัตนะ","5,448","25","0.46","1,283","16","1.25","1,151","2","0.17","1,418","1","0.17","1,596","6","0.38"
"10940  :  โรงพยาบาลวังหิน","2,422","201","8.30","624","36","5.77","500","67","13.40","576","56","13.40","722","42","5.82"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,049","230","11.22","521","60","11.52","508","45","8.86","362","59","8.86","658","66","10.03"
"10942  :  โรงพยาบาลภูสิงห์","2,543","41","1.61","650","11","1.69","540","12","2.22","544","7","2.22","809","11","1.36"
"10943  :  โรงพยาบาลเมืองจันทร์","1,755","245","13.96","471","82","17.41","406","65","16.01","451","52","16.01","427","46","10.77"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,865","10","0.54","416","4","0.96","516","4","0.78","479","2","0.78","454","0","0.00"
"28014  :  โรงพยาบาลพยุห์","1,178","77","6.54","278","26","9.35","288","38","13.19","280","7","13.19","332","6","1.81"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","844","34","4.03","333","6","1.80","261","4","1.53","229","12","1.53","21","12","57.14"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","23,909","16","0.07","6,414","11","0.17","4,170","1","0.02","5,205","3","0.02","8,120","1","0.01"
"10963  :  โรงพยาบาลทรายมูล","1,992","52","2.61","434","9","2.07","406","9","2.22","544","12","2.22","608","22","3.62"
"10964  :  โรงพยาบาลกุดชุม","4,017","574","14.29","911","124","13.61","957","118","12.33","1,048","148","12.33","1,101","184","16.71"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3,353","153","4.56","819","56","6.84","722","27","3.74","844","51","3.74","968","19","1.96"
"10966  :  โรงพยาบาลป่าติ้ว","1,721","118","6.86","238","7","2.94","200","20","10.00","441","41","10.00","842","50","5.94"
"10967  :  โรงพยาบาลมหาชนะชัย","4,216","302","7.16","949","70","7.38","1,035","81","7.83","1,054","94","7.83","1,178","57","4.84"
"10968  :  โรงพยาบาลค้อวัง","1,876","33","1.76","431","6","1.39","404","11","2.72","479","10","2.72","562","6","1.07"
"10969  :  โรงพยาบาลไทยเจริญ","1,358","120","8.84","247","13","5.26","279","13","4.66","332","44","4.66","500","50","10.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","9,327","228","2.44","1,920","35","1.82","1,987","47","2.37","2,355","62","2.37","3,065","84","2.74"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","74","2","2.70","0","0","0.00","0","0","0.00","0","0","0.00","74","2","2.70"
"10702  :  โรงพยาบาลชัยภูมิ","42,031","3,012","7.17","10,606","661","6.23","9,190","653","7.11","10,267","749","7.11","11,968","949","7.93"
"10970  :  โรงพยาบาลบ้านเขว้า","4,555","246","5.40","970","73","7.53","1,107","82","7.41","1,187","45","7.41","1,291","46","3.56"
"10971  :  โรงพยาบาลคอนสวรรค์","3,336","119","3.57","700","26","3.71","756","32","4.23","871","21","4.23","1,009","40","3.96"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","6,835","304","4.45","1,593","90","5.65","1,571","71","4.52","1,780","88","4.52","1,891","55","2.91"
"10973  :  โรงพยาบาลหนองบัวแดง","7,194","419","5.82","1,875","71","3.79","1,536","98","6.38","1,713","122","6.38","2,070","128","6.18"
"10974  :  โรงพยาบาลจัตุรัส","6,220","633","10.18","1,529","152","9.94","1,472","162","11.01","1,589","166","11.01","1,630","153","9.39"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","5,083","179","3.52","1,135","49","4.32","1,185","59","4.98","1,322","39","4.98","1,441","32","2.22"
"10976  :  โรงพยาบาลหนองบัวระเหว","3,193","84","2.63","785","20","2.55","792","22","2.78","824","15","2.78","792","27","3.41"
"10977  :  โรงพยาบาลเทพสถิต","2,917","314","10.76","647","89","13.76","692","79","11.42","725","55","11.42","853","91","10.67"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","15,437","1,748","11.32","3,686","488","13.24","3,717","398","10.71","3,952","437","10.71","4,082","425","10.41"
"10979  :  โรงพยาบาลบ้านแท่น","3,632","295","8.12","822","94","11.44","820","50","6.10","942","67","6.10","1,048","84","8.02"
"10980  :  โรงพยาบาลแก้งคร้อ","5,851","161","2.75","1,321","32","2.42","1,284","33","2.57","1,420","41","2.57","1,826","55","3.01"
"10981  :  โรงพยาบาลคอนสาร","3,753","295","7.86","902","97","10.75","801","81","10.11","934","64","10.11","1,116","53","4.75"
"10982  :  โรงพยาบาลภักดีชุมพล","2,374","365","15.37","489","83","16.97","478","78","16.32","662","96","16.32","745","108","14.50"
"10983  :  โรงพยาบาลเนินสง่า","1,930","211","10.93","504","52","10.32","448","69","15.40","458","53","15.40","520","37","7.12"
"10703  :  โรงพยาบาลอำนาจเจริญ","24,640","240","0.97","5,878","39","0.66","5,929","55","0.93","6,169","83","0.93","6,664","63","0.95"
"10985  :  โรงพยาบาลชานุมาน","2,491","533","21.40","498","106","21.29","454","92","20.26","673","137","20.26","866","198","22.86"
"10986  :  โรงพยาบาลปทุมราชวงศา","3,214","373","11.61","741","87","11.74","843","62","7.35","847","107","7.35","783","117","14.94"
"10987  :  โรงพยาบาลพนา","1,753","300","17.11","387","57","14.73","425","71","16.71","437","79","16.71","504","93","18.45"
"10988  :  โรงพยาบาลเสนางคนิคม","2,351","559","23.78","569","104","18.28","602","146","24.25","581","152","24.25","599","157","26.21"
"10989  :  โรงพยาบาลหัวตะพาน","3,874","333","8.60","890","49","5.51","852","46","5.40","1,027","121","5.40","1,105","117","10.59"
"10990  :  โรงพยาบาลลืออำนาจ","2,519","533","21.16","548","116","21.17","590","153","25.93","646","120","25.93","735","144","19.59"
"11040  :  โรงพยาบาลบึงกาฬ","13,571","330","2.43","3,613","25","0.69","3,646","171","4.69","3,462","86","4.69","2,850","48","1.68"
"11041  :  โรงพยาบาลพรเจริญ","3,260","204","6.26","896","51","5.69","737","50","6.78","711","46","6.78","916","57","6.22"
"11043  :  โรงพยาบาลโซ่พิสัย","3,762","454","12.07","924","109","11.80","1,040","138","13.27","918","106","13.27","880","101","11.48"
"11046  :  โรงพยาบาลเซกา","3,692","832","22.54","1,287","180","13.99","1,258","269","21.38","784","214","21.38","363","169","46.56"
"11047  :  โรงพยาบาลปากคาด","3,560","497","13.96","855","121","14.15","885","97","10.96","858","172","10.96","962","107","11.12"
"11048  :  โรงพยาบาลบึงโขงหลง","3,652","316","8.65","855","55","6.43","880","70","7.95","904","77","7.95","1,013","114","11.25"
"11049  :  โรงพยาบาลศรีวิไล","2,535","109","4.30","611","40","6.55","518","31","5.98","669","19","5.98","737","19","2.58"
"11050  :  โรงพยาบาลบุ่งคล้า","1,509","124","8.22","372","31","8.33","395","36","9.11","416","36","9.11","326","21","6.44"
"10704  :  โรงพยาบาลหนองบัวลำภู","17,566","467","2.66","5,018","121","2.41","4,658","128","2.75","4,489","97","2.75","3,401","121","3.56"
"10991  :  โรงพยาบาลนากลาง","1,446","325","22.48","1,094","98","8.96","103","58","56.31","105","78","56.31","144","91","63.19"
"10992  :  โรงพยาบาลโนนสัง","2,175","417","19.17","600","92","15.33","403","112","27.79","603","106","27.79","569","107","18.80"
"10993  :  โรงพยาบาลศรีบุญเรือง","5,712","436","7.63","1,731","102","5.89","966","144","14.91","1,562","102","14.91","1,453","88","6.06"
"10994  :  โรงพยาบาลสุวรรณคูหา","2,366","296","12.51","809","73","9.02","475","70","14.74","505","88","14.74","577","65","11.27"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","2,773","324","11.68","815","72","8.83","748","102","13.64","743","81","13.64","467","69","14.78"
"10670  :  โรงพยาบาลขอนแก่น","75,642","24","0.03","19,032","4","0.02","18,575","13","0.07","18,040","0","0.07","19,995","7","0.04"
"10995  :  โรงพยาบาลบ้านฝาง","5,093","167","3.28","1,282","40","3.12","1,276","42","3.29","1,352","44","3.29","1,183","41","3.47"
"10996  :  โรงพยาบาลพระยืน","2,922","1","0.03","688","1","0.15","700","0","0.00","738","0","0.00","796","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","8,171","348","4.26","1,976","108","5.47","1,923","85","4.42","1,905","70","4.42","2,367","85","3.59"
"10998  :  โรงพยาบาลชุมแพ","16,537","1,096","6.63","4,049","245","6.05","3,124","255","8.16","4,673","284","8.16","4,691","312","6.65"
"10999  :  โรงพยาบาลสีชมพู","3,740","2","0.05","909","0","0.00","924","0","0.00","803","0","0.00","1,104","2","0.18"
"11000  :  โรงพยาบาลน้ำพอง","10,391","0","0.00","2,554","0","0.00","2,660","0","0.00","2,510","0","0.00","2,667","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","4,118","266","6.46","1,086","62","5.71","750","84","11.20","1,164","56","11.20","1,118","64","5.72"
"11002  :  โรงพยาบาลบ้านไผ่","9,362","64","0.68","2,334","47","2.01","2,083","3","0.14","2,234","13","0.14","2,711","1","0.04"
"11003  :  โรงพยาบาลเปือยน้อย","1,987","223","11.22","398","32","8.04","464","57","12.28","494","43","12.28","631","91","14.42"
"11004  :  โรงพยาบาลพล","2,837","801","28.23","901","172","19.09","556","208","37.41","990","289","37.41","390","132","33.85"
"11005  :  โรงพยาบาลแวงใหญ่","1,787","179","10.02","460","49","10.65","415","51","12.29","395","33","12.29","517","46","8.90"
"11006  :  โรงพยาบาลแวงน้อย","2,344","184","7.85","562","45","8.01","579","60","10.36","588","43","10.36","615","36","5.85"
"11007  :  โรงพยาบาลหนองสองห้อง","4,488","185","4.12","1,125","10","0.89","938","29","3.09","1,114","57","3.09","1,311","89","6.79"
"11008  :  โรงพยาบาลภูเวียง","7,261","0","0.00","1,629","0","0.00","1,610","0","0.00","1,838","0","0.00","2,184","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","3,080","573","18.60","756","159","21.03","853","156","18.29","532","111","18.29","939","147","15.65"
"11010  :  โรงพยาบาลชนบท","2,687","271","10.09","275","56","20.36","824","61","7.40","746","85","7.40","842","69","8.19"
"11011  :  โรงพยาบาลเขาสวนกวาง","3,241","125","3.86","789","31","3.93","748","53","7.09","842","26","7.09","862","15","1.74"
"11012  :  โรงพยาบาลภูผาม่าน","2,213","53","2.39","483","9","1.86","570","14","2.46","673","16","2.46","487","14","2.87"
