"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด"
"ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10809  :  โรงพยาบาลวิหารแดง","2,772","3,063","1,101","1,219","1,442","1,549","568","625","0","0","0","0","3,467","3,888","1,430","1,610","626","690","242","264","412","443","173","190","0","0","0","0","831","932","348","387","715","795","272","303","401","435","154","172","0","0","0","0","893","1,010","353","404","632","679","250","268","310","335","116","129","0","0","0","0","812","893","332","366","799","899","337","384","319","336","125","134","0","0","0","0","931","1,053","397","453"
"10810  :  โรงพยาบาลหนองแซง","725","807","342","380","21","27","11","16","0","0","0","0","737","824","348","390","220","246","101","113","5","6","3","4","0","0","0","0","222","248","102","114","184","209","92","103","3","3","1","1","0","0","0","0","186","211","92","103","137","150","65","72","7","8","3","3","0","0","0","0","140","154","67","74","184","202","84","92","6","10","4","8","0","0","0","0","189","211","87","99"
"10811  :  โรงพยาบาลบ้านหมอ","3,740","5,074","2,214","2,737","4,511","5,625","2,455","3,030","72","92","53","73","7,380","9,964","4,252","5,512","1,036","1,374","608","743","1,145","1,413","629","754","14","19","10","15","1,953","2,580","1,124","1,424","921","1,263","545","673","1,174","1,497","617","794","18","21","12","15","1,881","2,574","1,061","1,403","818","1,109","488","600","1,029","1,286","565","691","23","32","19","28","1,675","2,262","974","1,256","965","1,328","573","721","1,163","1,429","644","791","17","20","12","15","1,871","2,548","1,093","1,429"
"10812  :  โรงพยาบาลดอนพุด","1,051","1,202","479","542","796","916","371","435","0","0","0","0","1,622","1,943","766","908","271","299","134","145","192","218","83","99","0","0","0","0","410","475","196","227","250","287","125","147","224","264","104","122","0","0","0","0","420","511","211","255","276","316","109","122","199","233","99","117","0","0","0","0","409","498","181","217","254","300","111","128","181","201","85","97","0","0","0","0","383","459","178","209"
"10813  :  โรงพยาบาลหนองโดน","6,602","8,800","2,862","3,760","3,157","4,372","309","390","0","0","0","0","7,517","10,314","2,994","3,964","1,720","2,347","733","1,000","836","1,182","70","86","0","0","0","0","1,967","2,754","764","1,044","1,694","2,242","771","1,004","775","1,053","85","102","0","0","0","0","1,906","2,597","804","1,053","1,550","2,033","657","830","750","1,039","78","102","0","0","0","0","1,761","2,397","688","883","1,638","2,178","701","926","796","1,098","76","100","0","0","0","0","1,883","2,566","738","984"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","3,367","4,221","751","879","363","463","30","48","327","426","26","29","3,611","4,625","782","931","1,009","1,240","246","283","97","114","12","18","67","97","3","4","1,079","1,348","256","297","911","1,114","203","227","93","109","9","11","66","85","8","8","976","1,214","215","243","669","842","133","161","96","128","5","9","80","104","8","9","734","949","139","174","778","1,025","169","208","77","112","4","10","114","140","7","8","822","1,114","172","217"
"10815  :  โรงพยาบาลมวกเหล็ก","1,715","2,001","1,022","1,188","4,605","5,673","2,672","3,272","0","0","0","0","5,766","7,145","3,448","4,224","398","466","236","273","1,273","1,555","703","857","0","0","0","0","1,527","1,893","877","1,078","426","515","250","305","1,247","1,531","735","887","0","0","0","0","1,507","1,884","907","1,113","498","573","298","341","1,028","1,295","625","782","0","0","0","0","1,399","1,737","868","1,063","393","447","238","269","1,057","1,292","609","746","0","0","0","0","1,333","1,631","796","970"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","1,908","2,328","855","1,097","2,585","3,028","1,079","1,292","1","1","0","0","3,965","4,902","1,771","2,246","686","861","288","372","859","1,027","362","432","0","0","0","0","1,289","1,652","579","741","543","649","223","285","608","717","268","333","1","1","0","0","993","1,232","440","575","401","478","194","248","406","475","170","207","0","0","0","0","737","893","338","428","278","340","150","192","712","809","279","320","0","0","0","0","946","1,125","414","502"
"11485  :  โรงพยาบาลค่ายอดิศร","2,798","3,190","0","0","1,996","2,128","0","0","0","0","0","0","3,636","4,191","0","0","818","962","0","0","509","542","0","0","0","0","0","0","1,129","1,345","0","0","727","803","0","0","520","563","0","0","0","0","0","0","923","1,041","0","0","558","633","0","0","470","499","0","0","0","0","0","0","710","804","0","0","695","792","0","0","497","524","0","0","0","0","0","0","874","1,001","0","0"
"10662  :  โรงพยาบาลชลบุรี","12,302","15,173","8,651","10,870","750","883","599","706","0","0","0","0","12,716","15,777","8,972","11,345","3,062","3,778","2,139","2,704","218","256","179","210","0","0","0","0","3,193","3,953","2,240","2,842","3,134","3,863","2,205","2,759","178","212","140","169","0","0","0","0","3,229","4,005","2,277","2,867","2,983","3,622","2,118","2,623","181","211","140","164","0","0","0","0","3,083","3,776","2,199","2,746","3,123","3,910","2,189","2,784","173","204","140","163","0","0","0","0","3,211","4,043","2,256","2,890"
"10817  :  โรงพยาบาลบ้านบึง","6,954","7,859","3,060","3,683","12,585","14,270","4,316","5,100","134","147","80","88","17,450","20,286","6,675","8,183","1,945","2,171","769","914","3,191","3,603","1,037","1,213","21","22","11","12","4,420","5,131","1,592","1,948","1,779","2,048","730","899","3,074","3,519","1,051","1,273","22","24","12","14","4,242","5,004","1,604","2,009","1,690","1,923","784","960","3,015","3,393","1,056","1,232","45","46","34","35","4,252","4,915","1,670","2,043","1,540","1,717","777","910","3,305","3,755","1,172","1,382","46","55","23","27","4,536","5,236","1,809","2,183"
"10818  :  โรงพยาบาลหนองใหญ่","1,637","1,975","760","1,003","5,748","6,954","2,137","2,768","0","0","0","0","6,525","8,085","2,554","3,408","524","644","223","305","1,630","2,010","581","782","0","0","0","0","1,870","2,368","692","963","392","487","196","272","1,429","1,709","534","704","0","0","0","0","1,621","2,008","643","890","343","401","167","207","1,224","1,449","434","540","0","0","0","0","1,387","1,669","529","667","378","443","174","219","1,465","1,786","588","742","0","0","0","0","1,647","2,040","690","888"
"10819  :  โรงพยาบาลบางละมุง","15,562","19,303","8,213","10,180","7,576","9,274","4,557","5,599","0","0","0","0","22,289","27,649","12,264","15,310","1,118","1,647","627","892","4,835","5,695","2,621","3,139","0","0","0","0","5,709","7,075","3,114","3,893","5,666","6,895","2,954","3,626","911","1,196","650","818","0","0","0","0","6,372","7,875","3,483","4,348","4,038","4,957","2,037","2,462","881","1,184","634","824","0","0","0","0","4,715","5,900","2,538","3,164","4,740","5,804","2,595","3,200","949","1,199","652","818","0","0","0","0","5,493","6,799","3,129","3,905"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,528","3,896","601","1,626","960","1,067","393","450","0","0","0","0","2,295","4,775","933","2,003","348","928","130","382","228","250","74","78","0","0","0","0","527","1,131","196","452","318","884","122","349","167","185","64","72","0","0","0","0","438","1,025","176","411","391","944","151","372","237","263","115","131","0","0","0","0","587","1,166","249","483","471","1,140","198","523","328","369","140","169","0","0","0","0","743","1,453","312","657"
"10821  :  โรงพยาบาลพานทอง","5,570","7,363","2,719","4,047","11,012","13,047","3,961","4,838","0","0","0","0","14,376","18,323","5,857","8,139","1,251","1,704","616","922","3,009","3,588","1,058","1,286","0","0","0","0","3,827","4,884","1,505","2,066","1,574","2,066","702","1,052","2,945","3,556","1,010","1,257","0","0","0","0","3,759","4,860","1,448","2,043","1,401","1,778","701","1,001","2,347","2,732","849","1,035","0","0","0","0","3,194","3,997","1,342","1,844","1,344","1,815","700","1,072","2,711","3,171","1,044","1,260","0","0","0","0","3,596","4,582","1,562","2,186"
"10822  :  โรงพยาบาลพนัสนิคม","9,278","15,905","4,608","9,837","2,984","3,193","1,277","1,363","11","13","7","8","11,397","18,357","5,516","10,865","1,824","3,395","943","2,212","762","813","308","326","11","13","7","8","2,417","4,072","1,180","2,480","2,101","3,721","1,050","2,294","788","854","313","337","0","0","0","0","2,717","4,432","1,294","2,569","2,452","4,147","1,212","2,526","709","756","316","341","0","0","0","0","2,949","4,723","1,431","2,775","2,901","4,642","1,403","2,805","725","770","340","359","0","0","0","0","3,314","5,130","1,611","3,041"
"10823  :  โรงพยาบาลแหลมฉบัง","3,518","6,710","2,099","3,972","4,921","5,611","2,964","3,398","14","14","10","10","7,487","11,470","4,557","6,915","918","1,770","539","1,054","1,385","1,578","799","909","7","7","4","4","2,071","3,154","1,224","1,864","969","1,760","586","1,050","1,303","1,502","789","916","1","1","1","1","2,015","3,038","1,236","1,849","776","1,520","469","896","1,136","1,297","683","783","2","2","1","1","1,725","2,647","1,053","1,585","855","1,660","505","972","1,097","1,234","693","790","4","4","4","4","1,676","2,631","1,044","1,617"
"10824  :  โรงพยาบาลเกาะสีชัง","1,354","2,958","880","2,152","530","655","341","430","20","24","11","15","1,725","3,517","1,124","2,525","383","808","249","582","153","191","99","125","1","1","1","1","486","960","318","684","351","802","225","593","144","191","102","139","4","4","1","1","440","955","290","706","325","701","203","492","122","139","74","83","6","10","3","7","418","830","260","571","295","647","203","485","111","134","66","83","9","9","6","6","381","772","256","564"
"10825  :  โรงพยาบาลสัตหีบกม10","1,602","2,979","1,221","2,425","2,349","2,794","1,587","1,893","8","14","4","7","3,428","5,159","2,485","3,913","492","916","366","738","676","802","449","535","3","6","2","5","997","1,526","722","1,164","461","855","353","707","745","901","520","633","1","1","1","1","1,050","1,572","768","1,203","325","637","252","518","509","598","340","403","1","1","0","0","735","1,110","526","836","324","571","250","462","419","493","278","322","3","6","1","1","646","951","469","710"
"10826  :  โรงพยาบาลบ่อทอง","2,852","3,585","1,725","2,275","2,436","2,802","1,324","1,537","0","0","0","0","4,729","5,900","2,764","3,563","607","834","384","557","714","838","350","416","0","0","0","0","1,171","1,536","660","901","731","944","432","595","614","701","333","383","0","0","0","0","1,194","1,515","691","918","694","845","420","525","502","582","273","321","0","0","0","0","1,082","1,324","639","800","820","962","489","598","606","681","368","417","0","0","0","0","1,282","1,525","774","944"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,053","1,200","25","28","3","5","0","0","0","0","0","0","1,054","1,203","25","28","239","271","6","6","0","0","0","0","0","0","0","0","239","271","6","6","264","307","6","7","0","0","0","0","0","0","0","0","264","307","6","7","276","308","5","6","0","0","0","0","0","0","0","0","276","308","5","6","274","314","8","9","3","5","0","0","0","0","0","0","275","317","8","9"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","1,130","1,229","20","24","3,156","3,481","185","195","106","107","0","0","4,005","4,494","197","212","201","217","3","4","710","780","43","44","106","107","0","0","900","1,014","44","47","242","256","3","3","761","831","39","40","0","0","0","0","925","1,022","42","43","337","360","8","9","781","866","51","53","0","0","0","0","1,029","1,151","57","60","350","396","6","8","904","1,004","52","58","0","0","0","0","1,151","1,307","54","62"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","244","283","7","7","138","175","1","1","78","99","2","2","378","474","9","9","121","142","3","3","54","65","1","1","0","0","0","0","145","180","3","3","39","42","1","1","18","21","0","0","0","0","0","0","48","53","1","1","21","24","0","0","19","26","0","0","71","92","2","2","90","119","2","2","63","75","3","3","47","63","0","0","7","7","0","0","95","122","3","3"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","315","429","182","241","0","0","0","0","315","429","182","241","0","0","0","0","75","114","48","66","0","0","0","0","75","114","48","66","0","0","0","0","77","115","46","64","0","0","0","0","77","115","46","64","0","0","0","0","85","109","44","59","0","0","0","0","85","109","44","59","0","0","0","0","78","91","44","52","0","0","0","0","78","91","44","52"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1,814","2,065","152","174","5,024","5,667","952","1,050","0","0","0","0","6,446","7,450","1,098","1,222","396","451","31","37","1,536","1,758","286","318","0","0","0","0","1,862","2,162","316","355","286","321","13","15","1,112","1,217","227","245","0","0","0","0","1,351","1,508","239","260","482","553","35","41","1,079","1,231","190","215","0","0","0","0","1,437","1,701","224","256","650","740","73","81","1,297","1,461","249","272","0","0","0","0","1,796","2,079","319","351"
"28005  :  โรงพยาบาลเมืองพัทยา","3,411","3,594","2,074","2,202","4,295","4,460","2,462","2,564","78","96","52","65","7,490","7,934","4,418","4,701","945","1,000","576","614","925","964","550","577","39","44","28","33","1,829","1,950","1,111","1,192","912","952","535","565","748","772","459","476","26","39","18","26","1,656","1,750","995","1,058","898","951","539","572","1,130","1,170","616","644","13","13","6","6","1,971","2,089","1,121","1,197","656","691","424","451","1,492","1,554","837","867","0","0","0","0","2,034","2,145","1,191","1,254"
"28006  :  โรงพยาบาลเกาะจันทร์","2,432","3,049","1,424","1,811","3,178","3,775","1,893","2,311","914","3,006","490","1,669","5,394","8,680","3,117","5,078","666","870","362","495","760","915","451","562","223","744","122","407","1,341","2,198","752","1,263","642","849","354","482","756","919","451","559","237","748","125","401","1,330","2,178","747","1,230","501","592","315","370","666","773","423","500","212","706","114","405","1,173","1,882","718","1,158","623","738","393","464","996","1,168","568","690","242","808","129","456","1,550","2,422","900","1,427"
"10663  :  โรงพยาบาลระยอง","12,285","13,803","5,236","5,831","7,725","8,556","2,431","2,624","98","99","17","17","18,520","21,077","7,364","8,214","1,645","1,832","598","673","1,853","2,072","607","660","0","0","0","0","3,142","3,571","1,137","1,269","2,829","3,150","1,205","1,331","1,992","2,212","679","729","0","0","0","0","4,422","5,019","1,804","1,999","3,501","3,931","1,562","1,730","1,769","1,967","521","573","20","20","8","8","4,921","5,605","2,025","2,266","4,310","4,890","1,871","2,097","2,111","2,305","624","662","78","79","9","9","6,035","6,882","2,398","2,680"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,213","1,437","542","645","4,833","5,443","1,717","1,938","12","13","4","4","5,591","6,402","2,139","2,472","340","416","150","189","1,635","1,874","567","651","3","4","0","0","1,826","2,135","675","798","312","361","147","171","1,287","1,447","456","515","7","7","3","3","1,492","1,694","576","660","275","313","127","142","1,083","1,188","386","424","1","1","0","0","1,245","1,390","482","540","286","347","118","143","828","934","308","348","1","1","1","1","1,028","1,183","406","474"
"10828  :  โรงพยาบาลบ้านฉาง","677","846","392","521","1,190","1,360","559","673","24","28","16","16","1,622","1,957","800","1,028","275","373","200","274","373","431","235","272","24","28","16","16","587","745","397","505","121","158","85","118","254","308","141","181","0","0","0","0","286","372","160","229","176","202","81","102","288","317","117","140","0","0","0","0","391","440","153","189","105","113","26","27","275","304","66","80","0","0","0","0","358","400","90","105"
"10829  :  โรงพยาบาลแกลง","4,942","5,959","3,482","4,216","2,763","3,190","1,579","1,826","0","0","0","0","7,057","8,518","4,734","5,729","1,280","1,577","904","1,112","691","820","407","481","0","0","0","0","1,797","2,217","1,218","1,502","1,208","1,552","859","1,103","769","935","437","540","0","0","0","0","1,817","2,332","1,217","1,564","1,141","1,331","825","963","590","655","328","357","0","0","0","0","1,602","1,860","1,095","1,267","1,313","1,499","894","1,038","713","780","407","448","0","0","0","0","1,841","2,109","1,204","1,396"
"10830  :  โรงพยาบาลวังจันทร์","1,758","2,089","854","976","0","0","0","0","0","0","0","0","1,758","2,089","854","976","434","540","185","212","0","0","0","0","0","0","0","0","434","540","185","212","533","641","286","333","0","0","0","0","0","0","0","0","533","641","286","333","392","453","181","209","0","0","0","0","0","0","0","0","392","453","181","209","399","455","202","222","0","0","0","0","0","0","0","0","399","455","202","222"
"10831  :  โรงพยาบาลบ้านค่าย","1,920","2,355","882","1,012","4,045","4,689","1,874","2,087","33","35","3","4","5,446","6,554","2,598","2,952","232","336","85","116","1,102","1,329","509","580","1","1","0","0","1,240","1,566","568","668","431","556","179","210","1,014","1,168","463","511","5","5","0","0","1,309","1,584","604","684","500","599","207","230","883","1,018","402","450","10","11","1","2","1,276","1,528","576","651","757","864","411","456","1,046","1,174","500","546","17","18","2","2","1,621","1,876","850","949"
"10832  :  โรงพยาบาลปลวกแดง","208","263","29","31","1,587","1,668","143","145","0","0","0","0","1,765","1,913","171","175","40","49","4","4","515","542","59","61","0","0","0","0","547","589","63","65","41","53","5","5","494","519","39","39","0","0","0","0","530","571","44","44","61","77","5","7","445","470","33","33","0","0","0","0","501","542","37","39","66","84","15","15","133","137","12","12","0","0","0","0","187","211","27","27"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","3,644","5,315","2,966","4,342","1,091","1,482","833","1,127","29","31","12","13","3,947","5,822","3,199","4,730","920","1,330","750","1,073","362","459","277","344","12","12","9","9","1,048","1,534","852","1,236","921","1,396","757","1,160","291","401","230","316","5","6","0","0","999","1,535","822","1,272","902","1,290","727","1,048","237","328","175","244","8","8","1","1","949","1,374","764","1,112","901","1,299","732","1,061","201","294","151","223","4","5","2","3","951","1,379","761","1,110"
"23962  :  โรงพยาบาลนิคมพัฒนา","2,894","3,685","1,832","2,426","4,235","5,185","2,516","3,160","0","0","0","0","5,743","7,394","3,508","4,671","767","998","479","642","905","1,122","524","652","0","0","0","0","1,381","1,791","821","1,093","723","929","464","624","991","1,206","613","774","0","0","0","0","1,348","1,746","846","1,145","712","900","455","592","1,164","1,418","681","861","0","0","0","0","1,530","1,961","925","1,230","692","858","434","568","1,175","1,439","698","873","0","0","0","0","1,484","1,896","916","1,203"
"10664  :  โรงพยาบาลพระปกเกล้า","3,775","4,972","1,763","2,282","2,036","2,912","639","884","1,869","2,324","843","986","5,550","7,625","2,456","3,228","935","1,315","273","367","514","767","49","68","370","491","68","87","1,287","1,882","319","439","884","1,206","241","308","481","704","45","56","388","513","99","115","1,249","1,797","326","414","1,036","1,260","578","727","563","728","244","308","490","576","265","298","1,515","1,924","791","1,000","920","1,191","671","880","478","713","301","452","621","744","411","486","1,499","2,022","1,020","1,375"
"10834  :  โรงพยาบาลขลุง","1,480","2,182","768","1,019","2,595","3,584","1,633","2,151","213","272","102","133","3,613","5,162","2,248","3,041","456","686","234","321","701","1,003","432","587","84","115","41","56","1,017","1,510","627","880","445","636","251","314","737","1,017","465","595","71","91","32","44","1,040","1,472","658","871","292","426","154","205","578","787","361","480","43","48","26","30","797","1,118","498","669","287","434","129","179","579","777","375","489","15","18","3","3","759","1,062","465","621"
"10835  :  โรงพยาบาลท่าใหม่","1,272","1,540","805","1,007","37","39","10","10","227","242","93","102","1,514","1,812","896","1,115","293","344","173","207","12","13","4","4","70","79","33","39","362","429","203","247","326","379","205","242","5","5","4","4","60","63","21","22","386","446","228","268","362","437","231","295","13","13","2","2","48","49","18","19","420","499","249","316","291","380","196","263","7","8","0","0","49","51","21","22","346","438","216","284"
"10836  :  โรงพยาบาลเขาสุกิม","1,459","1,975","986","1,256","528","551","340","355","118","160","73","97","1,788","2,377","1,227","1,539","369","524","251","337","141","148","94","99","42","56","30","43","462","633","321","417","329","444","232","295","115","119","75","77","30","45","20","31","416","551","295","372","299","398","193","234","83","86","55","57","26","36","14","14","355","465","234","281","462","609","310","390","189","198","116","122","20","23","9","9","555","728","377","469"
"10837  :  โรงพยาบาลสองพี่น้อง","1,297","1,555","738","895","301","333","151","161","0","0","0","0","1,523","1,835","860","1,038","262","319","134","167","57","67","26","29","0","0","0","0","309","378","159","195","251","307","137","169","58","64","28","30","0","0","0","0","296","360","162","195","391","461","221","264","58","63","32","33","0","0","0","0","429","514","244","294","393","468","246","295","128","139","65","69","0","0","0","0","489","583","295","354"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","635","722","409","440","1,977","2,236","1,380","1,554","0","0","0","0","2,513","2,888","1,741","1,969","181","207","113","121","699","791","495","559","0","0","0","0","832","968","586","671","160","174","102","110","490","564","350","397","0","0","0","0","630","720","443","500","168","194","117","125","386","433","250","276","0","0","0","0","540","617","359","398","126","147","77","84","402","448","285","322","0","0","0","0","511","583","353","400"
"10839  :  โรงพยาบาลมะขาม","421","568","157","204","1,998","2,355","1,159","1,379","0","0","0","0","2,293","2,808","1,293","1,561","95","136","38","54","244","278","126","143","0","0","0","0","319","392","161","194","102","138","37","49","522","631","302","368","0","0","0","0","593","743","335","411","113","152","40","48","563","662","329","387","0","0","0","0","641","782","364","433","111","142","42","53","669","784","402","481","0","0","0","0","740","891","433","523"
"10840  :  โรงพยาบาลแหลมสิงห์","3,346","5,018","1,920","2,403","789","1,128","370","421","0","0","0","0","3,631","5,519","2,092","2,639","1,096","1,604","665","850","189","291","83","92","0","0","0","0","1,161","1,737","701","902","1,004","1,495","579","695","203","310","91","103","0","0","0","0","1,069","1,619","622","754","602","900","320","403","171","229","76","91","0","0","0","0","656","998","352","449","644","1,019","356","455","226","298","120","135","0","0","0","0","745","1,165","417","534"
"10841  :  โรงพยาบาลสอยดาว","1,561","2,176","970","1,308","2,573","3,056","1,794","2,130","3","3","3","3","3,859","4,980","2,602","3,294","427","591","282","373","904","1,086","612","738","1","1","1","1","1,255","1,610","846","1,074","404","544","258","345","690","813","498","586","2","2","2","2","1,033","1,300","718","898","366","489","222","289","488","583","337","407","0","0","0","0","787","1,010","519","656","364","552","208","301","491","574","347","399","0","0","0","0","784","1,060","519","666"
"10842  :  โรงพยาบาลแก่งหางแมว","1,553","1,948","1,171","1,429","2,468","2,985","1,891","2,280","0","0","0","0","3,386","4,303","2,624","3,290","524","642","402","487","341","392","240","268","0","0","0","0","733","907","559","682","365","469","265","329","585","705","441","533","0","0","0","0","745","975","564","726","408","502","309","366","578","694","440","521","0","0","0","0","800","999","618","753","256","335","195","247","964","1,194","770","958","0","0","0","0","1,108","1,422","883","1,129"
"10843  :  โรงพยาบาลนายายอาม","3,800","4,743","2,603","3,271","5,314","6,863","3,720","4,815","58","66","10","10","7,419","9,906","5,207","6,973","951","1,216","648","824","1,380","1,829","953","1,273","7","8","0","0","1,861","2,562","1,295","1,793","970","1,231","669","850","1,306","1,662","927","1,167","12","15","3","3","1,849","2,467","1,316","1,740","815","1,002","560","699","1,238","1,588","885","1,135","24","27","4","4","1,713","2,242","1,212","1,590","1,064","1,294","726","898","1,390","1,784","955","1,240","15","16","3","3","1,996","2,635","1,384","1,850"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","4,791","5,973","3,381","4,207","0","0","0","0","8","8","5","5","4,792","5,974","3,382","4,208","1,220","1,588","862","1,117","0","0","0","0","0","0","0","0","1,220","1,588","862","1,117","1,044","1,285","714","872","0","0","0","0","0","0","0","0","1,044","1,285","714","872","1,214","1,474","868","1,056","0","0","0","0","3","3","1","1","1,214","1,474","868","1,056","1,313","1,626","937","1,162","0","0","0","0","5","5","4","4","1,314","1,627","938","1,163"
"10696  :  โรงพยาบาลตราด","1,490","1,966","700","937","4,457","5,427","2,395","2,974","0","0","0","0","5,314","6,732","2,809","3,600","290","384","128","178","1,070","1,283","555","674","0","0","0","0","1,249","1,545","639","801","313","395","151","184","1,073","1,329","553","693","0","0","0","0","1,255","1,589","647","822","402","526","204","270","1,081","1,318","604","752","0","0","0","0","1,297","1,651","712","917","485","661","217","305","1,233","1,497","683","855","0","0","0","0","1,513","1,947","811","1,060"
"10845  :  โรงพยาบาลคลองใหญ่","1,917","3,126","557","651","224","243","105","114","0","0","0","0","2,011","3,249","607","707","391","675","84","96","40","46","18","21","0","0","0","0","406","700","96","108","502","781","149","166","42","49","17","19","0","0","0","0","524","809","159","178","434","731","108","124","53","53","27","27","0","0","0","0","459","758","120","136","590","939","216","265","89","95","43","47","0","0","0","0","622","982","232","285"
"10846  :  โรงพยาบาลเขาสมิง","2,410","2,966","1,411","1,629","1,361","1,545","819","934","0","0","0","0","3,545","4,377","2,128","2,497","596","734","367","426","333","382","194","222","0","0","0","0","875","1,081","529","623","564","714","321","379","361","412","223","257","0","0","0","0","862","1,102","521","628","589","751","323","375","282","322","162","186","0","0","0","0","824","1,033","467","546","661","767","400","449","385","429","240","269","0","0","0","0","984","1,161","611","700"
"10847  :  โรงพยาบาลบ่อไร่","752","963","415","474","1,373","1,653","850","1,002","12","12","1","1","1,954","2,498","1,178","1,400","216","293","108","129","466","577","307","373","0","0","0","0","629","832","397","485","168","217","87","98","225","272","125","146","7","7","0","0","364","475","202","237","137","170","74","79","235","267","126","139","3","3","1","1","342","415","182","203","231","283","146","168","447","537","292","344","2","2","0","0","619","776","397","475"
"10848  :  โรงพยาบาลแหลมงอบ","3,672","5,211","74","84","3,608","5,190","265","309","24","26","7","9","4,466","6,834","330","391","1,034","1,468","19","22","1,164","1,718","75","92","10","12","2","4","1,296","2,018","92","114","1,027","1,512","22","24","1,082","1,616","85","101","11","11","5","5","1,253","1,986","103","124","833","1,116","15","18","582","726","37","43","2","2","0","0","939","1,291","50","60","778","1,115","18","20","780","1,130","68","73","1","1","0","0","978","1,539","85","93"
"10849  :  โรงพยาบาลเกาะกูด","419","458","153","173","513","566","223","248","0","0","0","0","696","782","283","322","118","132","41","48","157","169","71","78","0","0","0","0","195","220","83","96","206","224","75","84","207","233","85","99","0","0","0","0","294","333","113","132","72","79","29","33","93","104","43","46","0","0","0","0","136","153","57","62","23","23","8","8","56","60","24","25","0","0","0","0","71","76","30","32"
"13816  :  โรงพยาบาลเกาะช้าง","294","387","110","149","268","326","103","111","6","6","1","1","500","667","198","253","82","104","29","38","42","52","19","19","0","0","0","0","110","147","42","54","84","102","34","42","100","115","40","44","1","1","0","0","166","202","71","84","59","79","25","35","50","56","20","21","1","1","0","0","102","131","42","55","69","102","22","34","76","103","24","27","4","4","1","1","122","187","43","60"
"10697  :  โรงพยาบาลพุทธโสธร","6,324","7,234","1,647","1,842","2,930","3,265","770","858","25","27","6","6","7,846","9,049","2,183","2,460","1,308","1,360","292","303","511","523","94","96","2","2","0","0","1,508","1,584","357","372","2,032","2,396","495","556","913","1,021","245","273","7","7","2","2","2,517","2,974","671","755","1,723","2,009","445","504","836","951","210","242","9","9","3","3","2,152","2,538","584","677","1,261","1,469","415","479","670","770","221","247","7","9","1","1","1,669","1,953","571","656"
