"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10870  :  โรงพยาบาลอรัญประเทศ","8,641","167","1.93","2,456","7","0.29","2,367","26","1.10","1,841","74","1.10","1,977","60","3.03"
"13817  :  โรงพยาบาลเขาฉกรรจ์","2,935","107","3.65","958","25","2.61","1,090","25","2.29","661","29","2.29","226","28","12.39"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10873  :  โรงพยาบาลคง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","55,324","103","0.19","16,701","42","0.25","14,606","27","0.18","9,325","5","0.18","14,692","29","0.20"
"10895  :  โรงพยาบาลคูเมือง","6,177","2,109","34.14","1,462","414","28.32","1,583","495","31.27","1,298","466","31.27","1,834","734","40.02"
"10896  :  โรงพยาบาลกระสัง","5,927","179","3.02","1,479","64","4.33","1,537","38","2.47","1,309","30","2.47","1,602","47","2.93"
"10897  :  โรงพยาบาลนางรอง","21,103","1,022","4.84","4,285","269","6.28","5,505","253","4.60","5,527","173","4.60","5,786","327","5.65"
"10898  :  โรงพยาบาลหนองกี่","6,071","529","8.71","1,451","92","6.34","1,590","197","12.39","1,481","109","12.39","1,549","131","8.46"
"10899  :  โรงพยาบาลละหานทราย","8,896","603","6.78","2,071","163","7.87","2,123","120","5.65","2,095","97","5.65","2,607","223","8.55"
"10900  :  โรงพยาบาลประโคนชัย","11,630","1,161","9.98","2,885","225","7.80","3,116","280","8.99","2,887","316","8.99","2,742","340","12.40"
"10901  :  โรงพยาบาลบ้านกรวด","4,395","348","7.92","1,314","95","7.23","1,261","102","8.09","1,098","75","8.09","722","76","10.53"
"10902  :  โรงพยาบาลพุทไธสง","4,437","644","14.51","1,102","120","10.89","1,002","152","15.17","1,112","134","15.17","1,221","238","19.49"
"10904  :  โรงพยาบาลลำปลายมาศ","14,272","1,308","9.16","3,699","391","10.57","3,615","353","9.76","3,104","185","9.76","3,854","379","9.83"
"10905  :  โรงพยาบาลสตึก","7,230","479","6.63","2,196","158","7.19","1,971","135","6.85","1,539","100","6.85","1,524","86","5.64"
"10906  :  โรงพยาบาลปะคำ","3,673","805","21.92","857","237","27.65","917","150","16.36","975","203","16.36","924","215","23.27"
"10907  :  โรงพยาบาลนาโพธิ์","1,832","424","23.14","585","123","21.03","416","105","25.24","313","103","25.24","518","93","17.95"
"10908  :  โรงพยาบาลหนองหงส์","4,377","923","21.09","993","210","21.15","1,217","243","19.97","1,196","245","19.97","971","225","23.17"
"10909  :  โรงพยาบาลพลับพลาชัย","3,393","194","5.72","797","25","3.14","691","20","2.89","795","59","2.89","1,110","90","8.11"
"10910  :  โรงพยาบาลห้วยราช","2,524","308","12.20","680","51","7.50","568","51","8.98","570","88","8.98","706","118","16.71"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,682","727","27.11","629","177","28.14","712","183","25.70","689","187","25.70","652","180","27.61"
"10912  :  โรงพยาบาลชำนิ","3,404","935","27.47","734","163","22.21","988","352","35.63","789","212","35.63","893","208","23.29"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","3,127","735","23.50","697","213","30.56","688","235","34.16","799","151","34.16","943","136","14.42"
"10914  :  โรงพยาบาลโนนดินแดง","3,000","692","23.07","783","185","23.63","695","159","22.88","750","155","22.88","772","193","25.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","65","6","9.23","30","0","0.00","15","1","6.67","18","1","6.67","2","4","200.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,708","562","20.75","662","198","29.91","625","166","26.56","677","91","26.56","744","107","14.38"
"23578  :  โรงพยาบาลแคนดง","3,371","596","17.68","790","142","17.97","853","126","14.77","831","149","14.77","897","179","19.96"
"28020  :  โรงพยาบาลบ้านด่าน","2,553","250","9.79","448","11","2.46","546","30","5.49","597","73","5.49","962","136","14.14"
"10668  :  โรงพยาบาลสุรินทร์","62,689","155","0.25","16,036","34","0.21","15,529","28","0.18","14,624","44","0.18","16,500","49","0.30"
"10915  :  โรงพยาบาลชุมพลบุรี","4,846","245","5.06","1,133","67","5.91","1,156","46","3.98","1,264","40","3.98","1,293","92","7.12"
"10916  :  โรงพยาบาลท่าตูม","7,653","533","6.96","1,809","154","8.51","1,869","181","9.68","1,812","50","9.68","2,163","148","6.84"
"10917  :  โรงพยาบาลจอมพระ","3,817","561","14.70","826","144","17.43","939","149","15.87","936","121","15.87","1,116","147","13.17"
"10918  :  โรงพยาบาลปราสาท","16,313","1,529","9.37","4,279","372","8.69","4,093","412","10.07","3,904","388","10.07","4,037","357","8.84"
"10919  :  โรงพยาบาลกาบเชิง","5,719","2,253","39.39","1,361","599","44.01","1,313","508","38.69","1,388","495","38.69","1,657","651","39.29"
"10920  :  โรงพยาบาลรัตนบุรี","10,893","2,421","22.23","2,413","634","26.27","2,708","610","22.53","2,723","515","22.53","3,049","662","21.71"
"10921  :  โรงพยาบาลสนม","2,931","466","15.90","713","130","18.23","661","129","19.52","756","115","19.52","801","92","11.49"
"10922  :  โรงพยาบาลศีขรภูมิ","18,809","1,168","6.21","4,399","260","5.91","4,192","273","6.51","4,444","262","6.51","5,774","373","6.46"
"10923  :  โรงพยาบาลสังขะ","11,032","1,704","15.45","2,851","416","14.59","2,886","374","12.96","2,589","379","12.96","2,706","535","19.77"
"10924  :  โรงพยาบาลลำดวน","12,946","4,902","37.86","3,084","1,125","36.48","3,081","1,146","37.20","3,255","1,299","37.20","3,526","1,332","37.78"
"10925  :  โรงพยาบาลสำโรงทาบ","4,956","222","4.48","1,267","29","2.29","1,194","25","2.09","1,130","29","2.09","1,365","139","10.18"
"10926  :  โรงพยาบาลบัวเชด","3,510","164","4.67","971","63","6.49","829","48","5.79","780","37","5.79","930","16","1.72"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","388","0","0.00","48","0","0.00","91","0","0.00","144","0","0.00","105","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2,815","281","9.98","703","53","7.54","656","83","12.65","678","70","12.65","778","75","9.64"
"27842  :  โรงพยาบาลเขวาสินรินทร์","2,143","62","2.89","458","13","2.84","469","18","3.84","479","14","3.84","737","17","2.31"
"27843  :  โรงพยาบาลศรีณรงค์","2,352","449","19.09","612","140","22.88","541","117","21.63","532","110","21.63","667","82","12.29"
"27844  :  โรงพยาบาลโนนนารายณ์","2,241","174","7.76","552","71","12.86","541","28","5.18","521","25","5.18","627","50","7.97"
"10700  :  โรงพยาบาลศรีสะเกษ","45,992","107","0.23","12,696","25","0.20","12,592","17","0.14","11,048","32","0.14","9,656","33","0.34"
"10927  :  โรงพยาบาลยางชุมน้อย","2,573","152","5.91","671","49","7.30","712","27","3.79","625","37","3.79","565","39","6.90"
"10928  :  โรงพยาบาลกันทรารมย์","7,836","772","9.85","1,950","152","7.79","2,038","246","12.07","1,818","178","12.07","2,030","196","9.66"
"10929  :  โรงพยาบาลกันทรลักษ์","17,618","9,681","54.95","4,105","1,101","26.82","4,460","2,680","60.09","4,220","3,170","60.09","4,833","2,730","56.49"
"10930  :  โรงพยาบาลขุขันธ์","9,848","792","8.04","2,531","217","8.57","2,675","202","7.55","2,328","168","7.55","2,314","205","8.86"
"10931  :  โรงพยาบาลไพรบึง","3,184","494","15.52","810","126","15.56","709","107","15.09","737","125","15.09","928","136","14.66"
"10932  :  โรงพยาบาลปรางค์กู่","5,341","503","9.42","1,430","167","11.68","1,297","135","10.41","1,248","106","10.41","1,366","95","6.95"
"10933  :  โรงพยาบาลขุนหาญ","9,135","465","5.09","2,727","96","3.52","2,382","99","4.16","2,086","108","4.16","1,940","162","8.35"
"10934  :  โรงพยาบาลราษีไศล","7,620","1,290","16.93","1,808","375","20.74","1,883","308","16.36","1,806","275","16.36","2,123","332","15.64"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","8,787","580","6.60","2,164","138","6.38","2,064","114","5.52","1,914","91","5.52","2,645","237","8.96"
"10936  :  โรงพยาบาลบึงบูรพ์","1,636","99","6.05","421","16","3.80","391","16","4.09","314","13","4.09","510","54","10.59"
"10937  :  โรงพยาบาลห้วยทับทัน","2,229","183","8.21","570","43","7.54","552","54","9.78","487","35","9.78","620","51","8.23"
"10938  :  โรงพยาบาลโนนคูณ","2,365","96","4.06","571","10","1.75","527","29","5.50","572","20","5.50","695","37","5.32"
"10939  :  โรงพยาบาลศรีรัตนะ","5,221","12","0.23","1,128","2","0.18","1,380","8","0.58","1,385","1","0.58","1,328","1","0.08"
"10940  :  โรงพยาบาลวังหิน","2,996","268","8.95","702","57","8.12","773","88","11.38","685","55","11.38","836","68","8.13"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,195","343","15.63","529","81","15.31","568","95","16.73","525","94","16.73","573","73","12.74"
"10942  :  โรงพยาบาลภูสิงห์","2,223","35","1.57","736","12","1.63","630","12","1.90","493","3","1.90","364","8","2.20"
"10943  :  โรงพยาบาลเมืองจันทร์","1,471","194","13.19","319","35","10.97","303","45","14.85","315","41","14.85","534","73","13.67"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,961","10","0.51","494","2","0.40","479","3","0.63","484","5","0.63","504","0","0.00"
"28014  :  โรงพยาบาลพยุห์","1,214","74","6.10","274","13","4.74","356","25","7.02","171","6","7.02","413","30","7.26"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","2,424","117","4.83","603","29","4.81","626","44","7.03","593","27","7.03","602","17","2.82"
"28016  :  โรงพยาบาลศิลาลาด","60","7","11.67","0","0","0.00","0","0","0.00","0","0","0.00","60","7","11.67"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","32,856","23","0.07","7,729","0","0.00","8,269","0","0.00","7,743","7","0.00","9,115","16","0.18"
"10963  :  โรงพยาบาลทรายมูล","2,027","99","4.88","471","16","3.40","571","25","4.38","499","32","4.38","486","26","5.35"
"10964  :  โรงพยาบาลกุดชุม","4,491","803","17.88","1,027","181","17.62","1,021","214","20.96","1,147","220","20.96","1,296","188","14.51"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","4,315","95","2.20","874","24","2.75","1,069","14","1.31","1,019","10","1.31","1,353","47","3.47"
"10966  :  โรงพยาบาลป่าติ้ว","2,375","114","4.80","607","40","6.59","553","30","5.42","565","7","5.42","650","37","5.69"
"10967  :  โรงพยาบาลมหาชนะชัย","4,150","285","6.87","984","34","3.46","1,060","57","5.38","925","89","5.38","1,181","105","8.89"
"10968  :  โรงพยาบาลค้อวัง","1,794","27","1.51","441","1","0.23","470","5","1.06","425","10","1.06","458","11","2.40"
"10969  :  โรงพยาบาลไทยเจริญ","1,920","249","12.97","412","78","18.93","400","69","17.25","521","88","17.25","587","14","2.39"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","11,084","147","1.33","2,593","47","1.81","2,941","31","1.05","2,803","40","1.05","2,747","29","1.06"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","631","37","5.86","138","5","3.62","154","7","4.55","160","12","4.55","179","13","7.26"
"10702  :  โรงพยาบาลชัยภูมิ","44,061","3,157","7.17","11,193","802","7.17","10,824","837","7.73","10,764","794","7.73","11,280","724","6.42"
"10970  :  โรงพยาบาลบ้านเขว้า","3,687","158","4.29","1,142","49","4.29","1,134","28","2.47","738","26","2.47","673","55","8.17"
"10971  :  โรงพยาบาลคอนสวรรค์","4,389","178","4.06","1,008","39","3.87","1,186","69","5.82","1,082","37","5.82","1,113","33","2.96"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","5,850","344","5.88","1,379","50","3.63","1,437","83","5.78","1,352","111","5.78","1,682","100","5.95"
"10973  :  โรงพยาบาลหนองบัวแดง","7,887","788","9.99","1,957","200","10.22","1,914","197","10.29","1,841","166","10.29","2,175","225","10.34"
"10974  :  โรงพยาบาลจัตุรัส","6,266","834","13.31","1,449","169","11.66","1,482","172","11.61","1,470","188","11.61","1,865","305","16.35"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","4,490","207","4.61","1,297","28","2.16","1,222","32","2.62","1,082","37","2.62","889","110","12.37"
"10976  :  โรงพยาบาลหนองบัวระเหว","2,790","96","3.44","756","30","3.97","696","16","2.30","550","21","2.30","788","29","3.68"
"10977  :  โรงพยาบาลเทพสถิต","2,910","446","15.33","835","120","14.37","740","115","15.54","638","93","15.54","697","118","16.93"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","15,838","1,937","12.23","3,837","487","12.69","4,039","475","11.76","3,912","463","11.76","4,050","512","12.64"
"10979  :  โรงพยาบาลบ้านแท่น","3,880","360","9.28","1,014","90","8.88","878","101","11.50","958","76","11.50","1,030","93","9.03"
"10980  :  โรงพยาบาลแก้งคร้อ","5,794","269","4.64","1,592","64","4.02","1,479","86","5.81","1,458","48","5.81","1,265","71","5.61"
"10981  :  โรงพยาบาลคอนสาร","4,383","465","10.61","1,015","102","10.05","1,050","105","10.00","1,029","129","10.00","1,289","129","10.01"
"10982  :  โรงพยาบาลภักดีชุมพล","2,569","433","16.85","634","118","18.61","630","106","16.83","677","105","16.83","628","104","16.56"
"10983  :  โรงพยาบาลเนินสง่า","2,143","280","13.07","613","68","11.09","541","81","14.97","514","68","14.97","475","63","13.26"
"10703  :  โรงพยาบาลอำนาจเจริญ","24,987","1,117","4.47","5,683","112","1.97","6,012","117","1.95","6,204","406","1.95","7,088","482","6.80"
"10985  :  โรงพยาบาลชานุมาน","3,122","685","21.94","687","151","21.98","762","173","22.70","786","172","22.70","887","189","21.31"
"10986  :  โรงพยาบาลปทุมราชวงศา","3,223","586","18.18","649","156","24.04","768","159","20.70","780","146","20.70","1,026","125","12.18"
"10987  :  โรงพยาบาลพนา","1,980","344","17.37","489","100","20.45","455","90","19.78","452","70","19.78","584","84","14.38"
"10988  :  โรงพยาบาลเสนางคนิคม","2,436","837","34.36","531","176","33.15","579","166","28.67","555","180","28.67","771","315","40.86"
"10989  :  โรงพยาบาลหัวตะพาน","3,998","240","6.00","1,010","78","7.72","971","52","5.36","918","59","5.36","1,099","51","4.64"
"10990  :  โรงพยาบาลลืออำนาจ","2,496","535","21.43","624","146","23.40","535","119","22.24","624","118","22.24","713","152","21.32"
"11040  :  โรงพยาบาลบึงกาฬ","15,047","688","4.57","3,665","134","3.66","3,565","118","3.31","3,836","220","3.31","3,981","216","5.43"
"11041  :  โรงพยาบาลพรเจริญ","3,490","255","7.31","777","45","5.79","840","90","10.71","962","67","10.71","911","53","5.82"
"11043  :  โรงพยาบาลโซ่พิสัย","3,366","367","10.90","821","76","9.26","721","104","14.42","877","85","14.42","947","102","10.77"
"11046  :  โรงพยาบาลเซกา","5,203","1,171","22.51","1,631","374","22.93","728","208","28.57","1,488","276","28.57","1,356","313","23.08"
"11047  :  โรงพยาบาลปากคาด","3,010","343","11.40","798","97","12.16","721","74","10.26","768","98","10.26","723","74","10.24"
"11048  :  โรงพยาบาลบึงโขงหลง","3,877","375","9.67","854","99","11.59","871","78","8.96","1,042","85","8.96","1,110","113","10.18"
"11049  :  โรงพยาบาลศรีวิไล","2,951","86","2.91","691","25","3.62","681","22","3.23","801","18","3.23","778","21","2.70"
"11050  :  โรงพยาบาลบุ่งคล้า","1,256","116","9.24","324","35","10.80","261","24","9.20","338","24","9.20","333","33","9.91"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","78,027","153","0.20","19,666","11","0.06","19,835","34","0.17","18,737","39","0.17","19,789","69","0.35"
"10995  :  โรงพยาบาลบ้านฝาง","4,412","269","6.10","1,126","53","4.71","1,027","62","6.04","1,097","56","6.04","1,162","98","8.43"
"10996  :  โรงพยาบาลพระยืน","2,504","0","0.00","669","0","0.00","617","0","0.00","644","0","0.00","574","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","8,674","701","8.08","2,363","100","4.23","2,254","105","4.66","2,033","157","4.66","2,024","339","16.75"
"10998  :  โรงพยาบาลชุมแพ","19,394","1,252","6.46","4,540","277","6.10","3,919","310","7.91","4,901","305","7.91","6,034","360","5.97"
"10999  :  โรงพยาบาลสีชมพู","4,044","4","0.10","1,169","0","0.00","1,157","0","0.00","472","0","0.00","1,246","4","0.32"
"11000  :  โรงพยาบาลน้ำพอง","10,336","0","0.00","2,633","0","0.00","2,608","0","0.00","2,551","0","0.00","2,544","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","4,822","366","7.59","1,129","77","6.82","1,130","70","6.19","1,180","96","6.19","1,383","123","8.89"
