"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ในสถานบริการ","นอกสถานบริการ","รวมในและนอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ"
"บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"10883  :  โรงพยาบาลปักธงชัย","6,229","5,513","1,229","645","290","208","738","397","711","374","71","60","133","130","91","91","116","115","113","112","6,300","5,573","1,362","775","381","299","854","512","824","486","3,533","3,150","578","330","178","132","355","211","352","209","43","36","88","85","50","50","70","69","68","67","1,705","1,486","464","258","105","69","270","146","270","146","12","9","44","44","40","40","45","45","44","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","991","877","187","57","7","7","113","40","108","36","16","15","1","1","1","1","1","1","1","1"
"10884  :  โรงพยาบาลพิมาย","2,017","818","569","317","540","206","554","316","546","311","14","8","41","14","41","12","41","14","41","14","2,031","826","610","331","581","218","595","330","587","325","791","339","406","245","241","88","396","243","393","241","13","7","25","9","25","7","25","9","25","9","721","279","114","52","182","70","108","50","108","50","1","1","7","2","7","2","7","2","7","2","207","81","1","1","1","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","298","119","48","19","116","48","47","21","44","19","0","0","9","3","9","3","9","3","9","3"
"10885  :  โรงพยาบาลห้วยแถลง","4,681","4,010","2,120","1,355","149","144","2,114","1,352","2,112","1,351","2","2","0","0","0","0","0","0","0","0","4,683","4,012","2,120","1,355","149","144","2,114","1,352","2,112","1,351","2,903","2,554","615","385","5","5","611","382","611","382","0","0","0","0","0","0","0","0","0","0","1,603","1,386","559","347","10","5","558","347","558","347","2","2","0","0","0","0","0","0","0","0","165","70","315","189","35","35","315","189","0","189","0","0","0","0","0","0","0","0","0","0","10","0","631","434","99","99","630","434","630","434","0","0","0","0","0","0","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","3,345","2,312","3,065","2,104","2,155","1,993","3,313","3,018","2,335","2,100","173","169","22","18","159","159","26","25","19","18","3,518","2,481","3,087","2,122","2,314","2,152","3,339","3,043","2,354","2,118","1,077","768","831","545","642","550","1,020","913","629","545","10","8","10","8","0","0","9","8","9","8","1,268","954","878","607","674","618","1,171","1,076","1,171","1,076","161","159","12","10","159","159","15","15","10","10","291","160","513","383","330","323","425","384","0","382","0","0","0","0","0","0","0","0","0","0","709","430","843","569","509","502","697","645","619","568","2","2","0","0","0","0","2","2","0","0"
"10887  :  โรงพยาบาลสูงเนิน","6,534","3,059","3,208","2,267","659","78","2,975","2,200","2,910","2,161","112","87","96","84","0","0","99","84","96","84","6,646","3,146","3,304","2,351","659","78","3,074","2,284","3,006","2,245","2,120","1,037","765","692","303","40","684","657","661","640","36","29","28","28","0","0","28","28","28","28","2,051","1,046","976","711","278","32","904","687","904","687","44","37","40","35","0","0","41","35","40","35","970","365","558","311","26","0","509","309","0","306","13","10","12","10","0","0","13","10","12","10","1,393","611","909","553","52","6","878","547","857","537","19","11","16","11","0","0","17","11","16","11"
"10888  :  โรงพยาบาลขามทะเลสอ","403","131","1,185","550","139","100","1,047","452","1,043","450","0","0","0","0","0","0","0","0","0","0","403","131","1,185","550","139","100","1,047","452","1,043","450","227","76","505","199","71","55","433","143","432","143","0","0","0","0","0","0","0","0","0","0","158","53","282","160","64","41","217","120","217","120","0","0","0","0","0","0","0","0","0","0","6","0","96","51","0","0","96","51","0","51","0","0","0","0","0","0","0","0","0","0","12","2","302","140","4","4","301","138","299","137","0","0","0","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","1,855","756","1,944","1,079","791","656","1,996","1,100","1,890","1,077","26","16","46","33","25","23","46","33","46","33","1,881","772","1,990","1,112","816","679","2,042","1,133","1,936","1,110","665","346","639","347","317","241","672","358","625","347","12","6","17","9","4","2","17","9","17","9","449","171","502","288","203","182","503","295","503","295","6","3","25","21","18","18","25","21","25","21","342","105","209","84","55","30","215","84","0","84","6","6","0","0","0","0","0","0","0","0","399","134","594","360","216","203","606","363","588","360","2","1","4","3","3","3","4","3","4","3"
"10890  :  โรงพยาบาลปากช่องนานา","2,236","839","5,080","799","190","47","1,398","845","1,255","771","0","0","4","0","0","0","4","0","4","0","2,236","839","5,084","799","190","47","1,402","845","1,259","771","942","312","1,845","296","92","28","475","281","470","278","0","0","0","0","0","0","0","0","0","0","1,188","488","1,555","238","46","2","389","234","389","234","0","0","0","0","0","0","0","0","0","0","53","15","350","48","16","0","79","48","0","47","0","0","0","0","0","0","0","0","0","0","53","24","1,330","217","36","17","455","282","318","212","0","0","4","0","0","0","4","0","4","0"
"10891  :  โรงพยาบาลหนองบุญมาก","151","4","1,206","517","162","122","1,226","527","1,190","513","0","0","0","0","0","0","0","0","0","0","151","4","1,206","517","162","122","1,226","527","1,190","513","57","3","482","209","61","38","500","217","477","209","0","0","0","0","0","0","0","0","0","0","53","1","399","195","72","58","400","195","400","195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","325","113","29","26","326","115","320","113","0","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","1,127","1,046","2,880","2,719","297","293","2,019","1,855","1,993","1,833","18","18","23","23","0","0","23","23","23","23","1,145","1,064","2,903","2,742","297","293","2,042","1,878","2,016","1,856","442","423","598","565","232","230","606","571","597","564","18","18","23","23","0","0","23","23","23","23","378","351","1,418","1,377","61","59","553","513","553","513","0","0","0","0","0","0","0","0","0","0","202","190","660","630","1","1","655","625","0","619","0","0","0","0","0","0","0","0","0","0","105","82","204","147","3","3","205","146","203","146","0","0","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","813","563","860","620","440","432","722","651","671","610","0","0","0","0","0","0","0","0","0","0","813","563","860","620","440","432","722","651","671","610","329","264","352","288","248","244","308","286","301","281","0","0","0","0","0","0","0","0","0","0","204","158","176","135","94","90","165","144","165","144","0","0","0","0","0","0","0","0","0","0","99","39","127","66","32","32","84","70","0","65","0","0","0","0","0","0","0","0","0","0","181","102","205","131","66","66","165","151","142","131","0","0","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","2,161","1,708","628","261","15","12","2,137","1,720","596","258","7","6","2","1","0","0","5","5","0","0","2,168","1,714","630","262","15","12","2,142","1,725","596","258","1,023","804","216","23","5","2","1,008","807","202","23","0","0","0","0","0","0","0","0","0","0","902","713","181","47","10","10","896","722","896","722","7","6","2","1","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","236","191","231","191","0","0","233","191","228","191","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","25,077","664","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25,077","664","0","0","0","0","0","0","0","0","8,021","189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7,456","189","7,456","189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,301","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6,299","171","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","508","309","1,223","816","497","397","1,782","1,572","987","803","53","53","53","53","0","0","0","0","0","0","561","362","1,276","869","497","397","1,782","1,572","987","803","298","178","352","227","203","139","741","663","280","224","53","53","53","53","0","0","0","0","0","0","210","131","402","273","216","189","440","378","440","378","0","0","0","0","0","0","0","0","0","0","0","0","205","129","42","35","264","213","0","128","0","0","0","0","0","0","0","0","0","0","0","0","264","187","36","34","337","318","202","183","0","0","0","0","0","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","193","188","624","501","350","289","569","471","541","451","10","9","24","23","0","0","24","23","24","23","203","197","648","524","350","289","593","494","565","474","85","84","206","169","141","119","205","177","193","168","0","0","0","0","0","0","0","0","0","0","91","87","272","220","145","116","242","200","242","200","10","9","24","23","0","0","24","23","24","23","7","7","81","67","12","12","82","66","0","63","0","0","0","0","0","0","0","0","0","0","10","10","65","45","52","42","40","28","39","27","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1,707","1,582","322","319","18","16","320","317","318","315","596","582","230","230","11","10","228","228","228","228","2,303","2,164","552","549","29","26","548","545","546","543","597","515","24","24","3","3","25","25","24","24","236","224","79","79","2","2","79","79","79","79","457","443","141","140","9","9","139","138","139","138","195","194","101","101","8","7","99","99","99","99","355","338","105","104","3","1","106","105","0","104","110","110","34","34","1","1","34","34","34","34","298","286","52","51","3","3","50","49","50","49","55","54","16","16","0","0","16","16","16","16"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","2,762","1,974","2,166","1,637","581","515","2,522","1,929","2,157","1,634","1","1","0","0","0","0","1","1","0","0","2,763","1,975","2,166","1,637","581","515","2,523","1,930","2,157","1,634","891","667","637","476","146","138","799","622","634","476","1","1","0","0","0","0","1","1","0","0","793","584","662","500","111","97","752","577","752","577","0","0","0","0","0","0","0","0","0","0","347","209","282","220","137","131","321","246","0","219","0","0","0","0","0","0","0","0","0","0","731","514","585","441","187","149","650","484","584","440","0","0","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","376","62","1,395","272","66","16","1,374","292","1,332","266","1","1","10","9","0","0","9","8","9","8","377","63","1,405","281","66","16","1,383","300","1,341","274","244","39","452","87","24","11","470","107","445","86","1","1","2","2","0","0","1","1","1","1","79","2","449","90","21","2","448","94","448","94","0","0","8","7","0","0","8","7","8","7","31","14","182","32","0","0","153","31","0","30","0","0","0","0","0","0","0","0","0","0","22","7","312","63","21","3","303","60","296","60","0","0","0","0","0","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","9","1","3,193","1,022","467","76","3,195","1,037","3,138","1,004","0","0","3","3","0","0","3","3","3","3","9","1","3,196","1,025","467","76","3,198","1,040","3,141","1,007","6","1","1,051","305","217","27","1,049","318","1,025","297","0","0","0","0","0","0","0","0","0","0","1","0","935","340","116","26","942","346","942","346","0","0","0","0","0","0","0","0","0","0","2","0","490","148","0","0","488","146","0","145","0","0","0","0","0","0","0","0","0","0","0","0","717","229","134","23","716","227","704","225","0","0","3","3","0","0","3","3","3","3"
"27839  :  โรงพยาบาลบัวลาย","4","4","1,547","1,140","82","69","1,734","1,281","1,529","1,122","0","0","24","22","0","0","32","30","24","22","4","4","1,571","1,162","82","69","1,766","1,311","1,553","1,144","0","0","415","325","20","19","472","364","413","323","0","0","20","20","0","0","27","27","20","20","2","2","427","314","56","46","457","339","457","339","0","0","2","0","0","0","2","0","2","0","2","2","353","245","0","0","385","276","0","244","0","0","1","1","0","0","2","2","1","1","0","0","352","256","6","4","420","302","341","245","0","0","1","1","0","0","1","1","1","1"
"27840  :  โรงพยาบาลสีดา","0","0","739","450","4","0","513","449","485","430","0","0","1","1","0","0","1","1","1","1","0","0","740","451","4","0","514","450","486","431","0","0","173","102","1","0","113","93","110","93","0","0","0","0","0","0","0","0","0","0","0","0","244","156","1","0","172","162","172","162","0","0","1","1","0","0","1","1","1","1","0","0","150","86","2","0","104","88","0","85","0","0","0","0","0","0","0","0","0","0","0","0","172","106","0","0","124","106","122","104","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","2,224","1,771","2,233","1,780","818","692","2,242","1,786","2,215","1,765","247","241","247","241","236","230","246","240","246","240","2,471","2,012","2,480","2,021","1,054","922","2,488","2,026","2,461","2,005","735","608","739","612","673","570","750","618","737","610","232","227","232","227","232","227","231","226","231","226","691","557","696","562","123","103","685","553","685","553","15","14","15","14","4","3","15","14","15","14","299","250","292","243","0","0","300","251","0","243","0","0","0","0","0","0","0","0","0","0","499","356","506","363","22","19","507","364","505","362","0","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","11,945","3,276","939","323","10,452","2,848","10,441","2,845","0","0","0","0","0","0","0","0","0","0","0","0","11,945","3,276","939","323","10,452","2,848","10,441","2,845","0","0","3,780","1,027","380","132","3,764","1,025","3,763","1,024","0","0","0","0","0","0","0","0","0","0","0","0","3,687","1,046","384","134","3,663","1,037","3,663","1,037","0","0","0","0","0","0","0","0","0","0","0","0","961","251","0","0","505","112","0","111","0","0","0","0","0","0","0","0","0","0","0","0","3,517","952","175","57","2,520","674","2,515","673","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","1,040","472","2,030","1,554","1,439","982","2,035","1,565","2,010","1,549","1","1","4","4","3","3","4","4","4","4","1,041","473","2,034","1,558","1,442","985","2,039","1,569","2,014","1,553","740","343","772","580","570","379","777","584","767","578","1","1","1","1","1","1","1","1","1","1","300","129","633","447","338","176","633","453","633","453","0","0","1","1","0","0","1","1","1","1","0","0","197","162","147","116","198","162","0","162","0","0","1","1","1","1","1","1","1","1","0","0","428","365","384","311","427","366","425","364","0","0","1","1","1","1","1","1","1","1"
"10896  :  โรงพยาบาลกระสัง","746","712","930","818","52","39","711","617","681","592","2","2","2","2","0","0","0","0","0","0","748","714","932","820","52","39","711","617","681","592","280","268","366","329","24","21","233","207","226","200","2","2","2","2","0","0","0","0","0","0","263","253","335","291","12","6","296","255","296","255","0","0","0","0","0","0","0","0","0","0","72","65","49","42","1","1","36","32","0","31","0","0","0","0","0","0","0","0","0","0","131","126","180","156","15","11","146","123","143","121","0","0","0","0","0","0","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","341","120","1,786","1,113","181","127","1,759","1,125","1,725","1,100","0","0","0","0","0","0","0","0","0","0","341","120","1,786","1,113","181","127","1,759","1,125","1,725","1,100","113","30","408","235","59","26","388","238","380","233","0","0","0","0","0","0","0","0","0","0","119","51","585","373","118","97","567","373","567","373","0","0","0","0","0","0","0","0","0","0","46","18","144","58","0","0","145","58","0","58","0","0","0","0","0","0","0","0","0","0","63","21","649","447","4","4","659","456","646","446","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","1,531","192","4,367","326","235","64","4,057","328","4,053","325","213","201","5","5","0","0","1","1","0","0","1,744","393","4,372","331","235","64","4,058","329","4,053","325","445","43","1,213","26","122","1","1,069","25","1,069","25","56","54","0","0","0","0","0","0","0","0","450","34","1,087","43","73","23","976","45","976","45","19","19","0","0","0","0","0","0","0","0","247","44","769","90","0","0","769","90","0","90","95","87","4","4","0","0","1","1","0","0","389","71","1,298","167","40","40","1,243","168","1,242","167","43","41","1","1","0","0","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","1","1","2,750","1,680","308","269","1,209","746","1,201","740","8","8","9","9","0","0","0","0","0","0","9","9","2,759","1,689","308","269","1,209","746","1,201","740","0","0","804","486","42","26","26","13","24","12","0","0","0","0","0","0","0","0","0","0","1","1","820","523","84","75","66","65","66","65","0","0","0","0","0","0","0","0","0","0","0","0","165","122","75","75","163","122","0","122","0","0","0","0","0","0","0","0","0","0","0","0","961","549","107","93","954","546","950","542","8","8","9","9","0","0","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","389","339","2,156","1,125","115","52","2,151","1,123","2,139","1,118","0","0","110","88","0","0","107","85","107","85","389","339","2,266","1,213","115","52","2,258","1,208","2,246","1,203","14","10","679","359","48","26","678","359","676","358","0","0","23","6","0","0","23","6","23","6","27","11","715","360","47","17","716","362","716","362","0","0","0","0","0","0","0","0","0","0","137","120","92","51","0","0","92","51","0","51","0","0","0","0","0","0","0","0","0","0","211","198","670","355","20","9","665","351","660","349","0","0","87","82","0","0","84","79","84","79"
"10901  :  โรงพยาบาลบ้านกรวด","13,152","12,389","2,308","1,838","1,403","1,362","2,210","1,741","2,201","1,733","1","1","1","1","0","0","1","1","1","1","13,153","12,390","2,309","1,839","1,403","1,362","2,211","1,742","2,202","1,734","2,769","2,640","795","680","708","694","800","684","794","679","1","1","1","1","0","0","1","1","1","1","3,997","3,754","1,066","887","615","597","1,060","881","1,060","881","0","0","0","0","0","0","0","0","0","0","3,321","3,143","68","36","17","13","68","36","0","35","0","0","0","0","0","0","0","0","0","0","3,065","2,852","379","235","63","58","282","140","282","140","0","0","0","0","0","0","0","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","1,055","670","1,088","683","73","15","1,154","733","1,070","673","0","0","1","0","0","0","1","0","1","0","1,055","670","1,089","683","73","15","1,155","733","1,071","673","416","293","463","324","41","13","464","323","453","319","0","0","0","0","0","0","0","0","0","0","403","290","408","282","27","2","452","322","452","322","0","0","1","0","0","0","1","0","1","0","61","29","56","22","0","0","64","28","0","22","0","0","0","0","0","0","0","0","0","0","175","58","161","55","5","0","174","60","157","52","0","0","0","0","0","0","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","2,428","1,520","783","422","1,955","1,255","1,873","1,229","0","0","1","1","0","0","1","1","1","1","0","0","2,429","1,521","783","422","1,956","1,256","1,874","1,230","0","0","697","501","383","219","453","354","439","348","0","0","0","0","0","0","0","0","0","0","0","0","840","525","400","203","560","396","560","396","0","0","0","0","0","0","0","0","0","0","0","0","229","103","0","0","245","107","0","102","0","0","0","0","0","0","0","0","0","0","0","0","662","391","0","0","697","398","662","391","0","0","1","1","0","0","1","1","1","1"
"10905  :  โรงพยาบาลสตึก","0","0","6,840","3,451","767","430","3,207","2,350","3,204","2,347","0","0","1","1","0","0","1","1","1","1","0","0","6,841","3,452","767","430","3,208","2,351","3,205","2,348","0","0","2,099","1,147","374","179","1,001","773","1,001","773","0","0","0","0","0","0","0","0","0","0","0","0","1,861","943","61","49","883","642","883","642","0","0","1","1","0","0","1","1","1","1","0","0","856","382","11","11","321","215","0","215","0","0","0","0","0","0","0","0","0","0","0","0","2,024","979","321","191","1,002","720","1,000","718","0","0","0","0","0","0","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","89","36","1,775","832","211","177","2,150","1,158","1,748","815","0","0","8","8","0","0","8","8","7","7","89","36","1,783","840","211","177","2,158","1,166","1,755","822","34","13","544","247","49","33","692","371","528","237","0","0","5","5","0","0","5","5","5","5","25","14","555","269","72","64","659","350","659","350","0","0","2","2","0","0","2","2","2","2","18","6","58","22","15","13","57","22","0","22","0","0","0","0","0","0","0","0","0","0","12","3","618","294","75","67","742","415","613","291","0","0","1","1","0","0","1","1","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","3","2","703","487","241","169","497","336","494","335","1","1","9","7","0","0","9","7","9","7","4","3","712","494","241","169","506","343","503","342","2","2","227","161","138","103","94","60","94","60","1","1","4","3","0","0","4","3","4","3","1","0","173","104","98","62","98","53","98","53","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","302","222","5","4","304","223","301","222","0","0","5","4","0","0","5","4","5","4"
"10908  :  โรงพยาบาลหนองหงส์","1,252","648","1,274","758","503","265","1,273","760","1,271","758","0","0","5","5","4","4","5","5","5","5","1,252","648","1,279","763","507","269","1,278","765","1,276","763","272","103","292","130","268","121","292","131","291","130","0","0","0","0","0","0","0","0","0","0","275","98","311","152","170","90","310","153","310","153","0","0","2","2","2","2","2","2","2","2","218","122","145","105","1","1","145","105","0","105","0","0","1","1","0","0","1","1","1","1","487","325","526","371","64","53","526","371","526","371","0","0","2","2","2","2","2","2","2","2"
"10909  :  โรงพยาบาลพลับพลาชัย","2","1","244","173","23","10","248","178","239","171","0","0","0","0","2","2","0","0","0","0","2","1","244","173","25","12","248","178","239","171","0","0","114","82","18","8","113","83","111","81","0","0","0","0","2","2","0","0","0","0","2","1","75","53","5","2","77","56","77","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","38","0","0","58","39","54","37","0","0","0","0","0","0","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","13","4","1,471","1,236","89","71","1,479","1,248","1,457","1,234","0","0","32","32","0","0","24","24","24","24","13","4","1,503","1,268","89","71","1,503","1,272","1,481","1,258","0","0","514","429","0","0","521","434","511","428","0","0","29","29","0","0","22","22","22","22","0","0","520","484","0","0","522","485","522","485","0","0","0","0","0","0","0","0","0","0","0","0","161","147","0","0","168","152","0","147","0","0","0","0","0","0","0","0","0","0","13","4","276","176","89","71","268","177","266","176","0","0","3","3","0","0","2","2","2","2"
