"ชื่อยาสมุนไพร","จำนวนจ่ายรวมทุกสิทธิ(ครั้ง)","จำนวนจ่ายรวมสิทธิ UC(ครั้ง)","จำนวนที่จ่ายรวมทุกสิทธิ(หน่วยนับ)","มูลค่ารวมทุกสิทธิ(บาท)"
"แคปซูลหญ้าปักกิ่ง ตราธงทอง, ยาแคปซูล","544","232","39,198","86,286.56"
"อายุวัฒนะ, ยาลูกกลอน","527","330","10,590","48,345.50"
"แคปซูลสมุนไพรผสมเพชรสังฆาต, ยาแคปซูล","525","225","24,746","53,276.25"
"น้ำมันมะกอก, ยาเข้าน้ำมัน","522","429","6,845","38,298.31"
"พอกสมุนไพร, ยาพอก","508","154","6,734","42,752.00"
"ชะเอมเทศ, ยาชง","504","463","9,646","11,994.00"
"แคปซูลหญ้าปักกิ่ง, ยาแคปซูล","481","288","9,278","60,597.70"
"กำจัดเหา, ยาน้ำแขวนตะกอน","478","469","498","34,706.00"
"แก้ไอตราเอ็มบาซิน, ยาน้ำ","476","401","589","14,998.50"
"แช่เท้าสมุนไพร, ยาแช่","475","382","479","19,020.00"
"ระย่อมลมสูง, ยาแคปซูล","467","213","1,264","151,680.00"
"ผสมเพชรสังฆาตสูตรตำรับที่ 1, ยาแคปซูล","463","283","23,228","37,485.00"
"พลูคาว, ยาแคปซูล","463","9","55,149","230,625.80"
"แก้ไข้หวัด, ยาแคปซูล","456","402","11,392","18,493.00"
"ตำรับหญ้าหนวดแมว สูตร 2, ยาต้ม","454","375","726","33,671.00"
"ผสมโคคลาน สูตรตำรับที่ 3, ยาต้ม","450","392","674","30,530.00"
"ช่วยย่อยอาหาร สูตร 1, ยาแคปซูล","441","391","511","6,075.00"
"พอนส์ทั่ม, ยาแคปซูล","437","277","14,255","24,282.00"
"มหาจักรใหญ่, ยาผง","433","0","37,404","24,439.10"
"ตำรับมะระรวม  , ยาแคปซูล","418","345","11,179","23,748.50"
"ลดไข้เบอร์ 1, ยาแคปซูล","413","367","5,895","8,795.00"
"หลังคลอด (รพ.กาบเชิง), ยาต้ม","408","266","586","58,985.00"
"ธาตุผสมอบเชย, ยาน้ำ","403","221","578","21,611.50"
"ประสะน้ำนม (บริษัทพาราฟาร์มาซูติคอล จำกัด), ยาเม็ด","399","291","7,645","14,967.80"
"แก้กษัยแคปซูลสูตร 1, ยาแคปซูล","399","347","4,506","10,012.50"
"ขี้ผึ้งเสลดพังพอนตราบักส์, ขี้ผึ้ง","394","325","430","12,102.50"
"ยากระเพาะอาหาร, ยาแคปซูล","392","355","9,270","23,372.90"
"บรรเทาริดสีดวงทวาร ชนิดแคปซูล, ยาแคปซูล","388","327","10,228","20,467.90"
"ดมสมุนไพร, ยาดม","386","313","400","11,997.50"
"หม่องสมุนไพร หนองฉางบาล์ม, ขี้ผึ้ง","386","2","6,748","114,000.00"
"ประสะเจตพังคี, ยาผง","386","253","15,094","38,039.50"
"ขี้ผึ้งผสมพญายอ, ขี้ผึ้ง","370","248","389","15,128.00"
"อมสมุนไพร, ยาเม็ด","367","325","368","18,400.00"
"ยาระบายชนิดน้ำผสมฝักคูณ, ยาน้ำ","366","166","1,075","37,649.90"
"ภูมิชีวา  , ยาแคปซูล","366","4","79,967","81,074.00"
"ยาธาตุชนิดแคปซูล ร้านเจริญสุขกรุ๊ป, ยาแคปซูล","364","286","20,011","35,201.75"
"ผสมถั่วเหลือง, ยาแคปซูล","353","273","33,798","49,359.00"
"ตำรับกษัยเส้น, ยาต้ม","348","0","26,541","15,924.60"
"ผสมโคคลาน สูตรตำรับที่ ๒, ยาต้ม","347","264","379","15,207.00"
"พนาเพรียว , ยาแคปซูล","344","268","6,689","10,163.50"
"ดมส้มมือจรุงจิต ตรามงกุฎพญานาคคู่, ยาผง","337","313","337","7,700.00"
"แคปซูลอบเชย ตราธงทอง, ยาแคปซูล","337","203","1,614","17,955.00"
"เทพธารา (รพ.อู่ทอง), ยาแคปซูล","332","176","22,003","27,028.50"
"น้ำมันคลายกล้ามเนื้อ, ยาเข้าน้ำมัน","326","308","326","19,392.00"
"เทพรังษี  , ยาต้ม","325","92","1,380","491,280.00"
"บำรุงธาตุ, ยาแคปซูล","324","318","340","5,145.00"
"แอนดิแลค, ยาแคปซูล","321","255","15,199","101,327.00"
"ไพลซาบาล์ม , ขี้ผึ้ง","320","218","371","36,815.00"
"แก้ไข้(รพ.ราชสาส์น), ยาแคปซูล","320","296","6,577","11,781.64"
"แก้ปิหกังพิการ, ยาแคปซูล","315","82","82,141","205,352.50"
"ลูกใต้ใบ เครื่องหมายการค้าดอกว่าน, ยาเม็ด","301","219","68,689","106,797.00"
"บำรุงเลือด (รพ.บ้านนา), ยาแคปซูล","299","16","638","79,750.00"
"คลายกล้ามเนื้อ, ยาต้ม","296","35","603","29,510.00"
"บรรเทาริดสีดวงทวาร (รพ.ห้วยยอด), ยาลูกกลอน","287","158","48,297","85,617.00"
"แฮงคนชาย, ยาแคปซูล","285","39","896","134,400.00"
"แคปซูลดอกคำฝอย ตราธงทอง, ยาแคปซูล","285","244","8,021","11,830.75"
"ผสมเถาวัลย์เปรียง สูตรตำรับที่ ๒, ยาแคปซูล","279","268","5,760","6,708.98"
"มะรุม/ผักอีสุม, ยาแคปซูล","279","2","1,032","101,690.00"
"ทองพันชั่ง, ยาชง","272","229","775","5,010.00"
"มหานิลแท่งทอง, ยาผง","265","1","27,024","10,538.41"
"ผิดสำแดง, ยาต้ม","264","236","282","5,163.50"
"หญ้าลูกใต้ใบ, ยาแคปซูล","260","149","8,964","21,016.90"
"หม่องไพล/บาล์มไพล/ไพลบาล์ม/ขี้ผึ้งไพล, ขี้ผึ้ง","260","109","262","8,233.50"
"แคปซูลผสมเพชรสังฆาต ตราปาริฉัตร, ยาแคปซูล","259","166","9,362","50,391.40"
"น้ำมันพริกไพล, ยาเข้าน้ำมัน","257","205","257","12,096.00"
"แคปซูลผสมหญ้าปักกิ่ง ตราพระอินทร์, ยาแคปซูล","256","221","9,653","24,894.90"
"บรรเทาริดสีดวงทวาร (รพ.พล), ยาแคปซูล","255","163","9,121","16,614.75"
"ประสะน้ำนม ตราห้วยเฮิร์บ, ยาแคปซูล","250","214","9,346","13,826.50"
"สเปรย์รางจืด, ยาน้ำ","243","41","292","58,400.00"
"อัมรินทร์, ยาแคปซูล","237","180","9,786","11,509.30"
"ประสะน้ำนม 1, ยาแคปซูล","237","111","9,096","18,079.50"
"แก้ปวดเมื่อย สูตรอภัยภูเบศร, ยาต้ม","236","117","781","78,100.00"
"ขับลมเบอร์ 1    , ยาแคปซูล","227","210","5,930","7,889.70"
"แคปซูลขิง ตราช่อเขียวมะกอก, ยาแคปซูล","226","204","4,437","8,533.82"
"บำรุงน้ำนม (รพ.ขุนหาญ), ยาต้ม","225","35","349","25,670.00"
"แก้พัทธะปิตตะ , ยาต้ม","224","23","1,042","370,952.00"
"แคปซูลขับลมบำรุงธาตุ, ยาแคปซูล","224","192","5,372","5,639.70"
"หม่องฟ้าทะลายโจร, ขี้ผึ้ง","217","0","448","14,810.00"
"ผสมเถาวัลย์เปรียง, ยาแคปซูล","215","189","2,551","4,922.00"
"พอกดองดึง, ยาน้ำ","211","153","1,203","30,075.00"
"สเปรย์หญ้าดอกขาว, ยาน้ำ","211","101","241","22,835.00"
"แก้โรคผิวหนัง ตำรับที่ 2, ยาน้ำ","206","28","1,187","72,407.00"
"ยาพอกดูดพิษ, ยาพอก","204","187","233","17,375.50"
"แก้ประจำเดือนจะหมด, ยาแคปซูล","201","36","569","56,900.00"
"ผสมโคคลาน สูตรตำรับที่ ๓, ยาต้ม","197","10","204","10,269.00"
"บรรเทาริดสีดวงทวาร (รพ.เทิง), ยาแคปซูล","195","181","7,448","11,298.00"
"ขับพิษสูตร 2, ยาผง","192","183","204","7,247.00"
"แก้ไอผสมมาลัคคา, ยาน้ำ","188","121","219","3,634.78"
"หม่องผสมไพล ตราพรีราน่า, ขี้ผึ้ง","187","156","264","14,040.00"
"ริดสีดวงทวารแคปซูล สูตร 2, ยาแคปซูล","186","150","7,562","13,723.00"
"ผสมเพชรสังฆาต สูตรตำรับที่ ๒, ยาแคปซูล","182","129","4,924","8,637.00"
"แก้ลมขัดในข้อ (รพ.ห้วยยอด), ยาลูกกลอน","178","110","4,537","4,532.00"
"หลังคลอด (รพ.เอราวัณ), ยาต้ม","173","163","188","7,520.00"
"หม่องสุคนธ์ทิพย์, ขี้ผึ้ง","171","138","171","5,154.00"
"น้ำมันสมุนไพร, ยาเข้าน้ำมัน","169","145","2,205","15,921.00"
"กรีนครีม, ครีม","166","93","600","7,293.00"
"ยาระบายส้มแขกชนิดเม็ด เครื่องหมายการค้าดอกว่าน, ยาเม็ด","166","149","4,631","12,301.00"
"เพกา, ยาแคปซูล","165","31","1,225","33,618.00"
"แคปซูลขี้เหล็ก, ยาแคปซูล","164","163","1,365","6,817.50"
"ศุขไสยาศน์, ยาผง","163","51","2,270","6,010.04"
"แก้ท้องเสีย, อื่นๆ","163","138","1,381","2,421.00"
"แก้น้ำนมพิการ(รพ.กุดชุม), ยาผง","162","137","967","6,208.00"
"หม่องสูตรไพล ตราบี-บาล์ม, ขี้ผึ้ง","162","70","263","12,560.00"
"เหงือกปลาหมอ, ยาแคปซูล","161","68","368","13,576.00"
"มธุรเมหะ (รพ.อู่ทอง), ยาแคปซูล","159","100","29,266","59,092.00"
"แก้หวัด-แพ้อากาศ, ยาแคปซูล","157","130","4,710","4,770.00"
"แคปซูลบำรุงน้ำนม, ยาแคปซูล","157","63","9,933","24,363.50"
"อมแก้ไอมะขามป้อม, ยาลูกกลอน","156","125","191","3,947.00"
"หญ้ายุ่ม/หญ้าฮี๋ยุ่ม, ยาแคปซูล","156","32","420","75,600.00"
"แก้เริม งูสวัด /แก้เริม งูสวัด สุกใส, ยาน้ำ","155","112","230","8,143.25"
"แคปซูลกระชายดำ, ยาแคปซูล","154","104","5,392","9,873.30"
"วาโย 6, ยาแคปซูล","151","40","2,403","14,799.00"
"ขมิ้นชัน-มะขามป้อม, ยาแคปซูล","149","38","586","52,740.00"
"ยาระบาย ตราพรีราน่า, ยาแคปซูล","147","127","1,967","9,860.00"
"ลมปะกัง, ยาต้ม","146","20","209","13,049.00"
"นมนาง, ยาต้ม","145","1","1,080","22,015.00"
"ดองมะกรูด แผนไทย, ยาน้ำ","143","0","571","51,390.00"
"แก้โรคผิวหนัง ตำรับที่ 1, ยาแคปซูล","141","28","40,900","102,250.00"
"จิตรารมณ์, ยาแคปซูล","139","40","10,970","21,940.00"
"ยาทาสะเก็ดเงิน, ขี้ผึ้ง","138","90","622","36,920.00"
"ประสะมะแว้ง ตราหินทอง ชนิดเม็ด, ยาลูกกลอน","138","127","250","1,375.00"
"ชงผสมมะขามป้อม ตราธงทอง, ยาชง","137","110","306","2,640.00"
"แก้โลหิตตังพิการ (รพ.ตระการพืชผล), ยาแคปซูล","137","127","852","10,842.50"
"กวาดสมานลิ้นขาวละออเภสัช ชนิดเม็ด, ยาเม็ด","137","124","244","1,617.20"
"แคปซูลบัวบก, ยาแคปซูล","136","77","2,411","2,431.00"
"แก้กษัย, ยาแคปซูล","136","107","5,570","16,180.00"
"เผาไพล, ยาผง","135","10","963","24,075.00"
"แก้แผลร้อนใน ทีเอฟดี, ยาผง","134","114","4,052","6,078.00"
"แคปซูลพริกไทยดำ, ยาแคปซูล","133","61","8,033","11,304.50"
"ข่า, เจล","131","117","155","2,275.00"
"ขับลม, ยาน้ำ","131","88","750","2,867.50"
"ขี้ผึ้งตราโอสถทิพย์, ขี้ผึ้ง","130","122","132","5,912.00"
"บรรเทาริดสีดวงทวาร , ยาเม็ด","130","46","9,941","16,166.50"
"วรรณฉวี , ยาต้ม","130","15","674","183,994.00"
"ตำรับโลดทะนงแดง  , ยาผง","129","61","286","18,900.00"
"หลังคลอด, ยาต้ม","128","96","188","24,087.00"
"อมแก้ไอชะเอม, ยาลูกกลอน","126","113","258","2,580.00"
"เบญจอำมฤตย์ , ยาแคปซูล","122","12","10,254","58,891.50"
"แก้เรื้อนมูลนก, ยาเข้าน้ำมัน","122","33","779","47,519.00"
"แคปซูลส้มแขก, ยาแคปซูล","120","88","4,581","109,962.00"
"ขมิ้นชันคาลาไมน์, โลชั่น","113","82","390","10,630.00"
"ผงโยคี ของบริษัทโยคี (1997) จำกัด, ยาผง","110","0","6,782","4,408.30"
"คลายเส้น (รพ.ห้วยทับทัน), ยาต้ม","110","99","110","7,054.00"
"วาโยสมุฏฐาน, ยาต้ม","108","82","112","16,590.00"
"แคปซูลมะระขี้นก, ยาแคปซูล","106","98","2,210","4,560.00"
"สามสิบ, ยาแคปซูล","105","31","271","27,100.00"
"หลังคลอด (รพ.สูงเนิน), ยาต้ม","105","14","169","11,830.00"
"แก้ไอมะขามป้อม ตราอภัยภูเบศร สูตร 2, ยาลูกกลอน","103","79","120","2,716.00"
"แก้ยกนังพิการสูตร 1 , ยาลูกกลอน","103","1","35,375","229,937.50"
"ประสะเปราะใหญ่, ยาแคปซูล","102","44","4,989","8,469.26"
"กวาดสมานลิ้นขาวละออเภสัช ชนิดผง, ยาผง","101","91","127","1,061.58"
"ยาน้ำสะเก็ดเงิน, ยาน้ำ","99","66","375","21,780.00"
"น้ำมันมะพร้าว, ยาเข้าน้ำมัน","98","35","135","13,040.00"
"หม่องขาว ตราวังหลัง , ขี้ผึ้ง","96","5","195","5,070.00"
"ย่านางแดง, ยาชง","95","57","820","2,935.00"
"ธาตุเปลือกอบเชย, ยาน้ำ","95","86","99","2,475.00"
"น้ำมันทาถูนวด , ยาเข้าน้ำมัน","94","89","94","5,110.00"
"คลายเส้น (รพ.กุดชุม), ยาลูกกลอน","93","58","2,103","3,093.00"
"น้ำแก้ไอมะแว้ง ตราไอยรา เออีซี, ยาน้ำ","87","84","85","1,020.00"
"แก้ลิ้นเป็นฝ้า, อื่นๆ","86","83","89","1,184.00"
"ผงแป้งรักษาเชื้อรา, ยาผง","85","80","86","675.00"
"อมหญ้าดอกขาว, ยาลูกกลอน","85","75","188","4,700.00"
"กานพลู, อื่นๆ","85","59","126","1,399.09"
"บำรุงเลือด (รพ.บางซ้าย), ยาแคปซูล","83","62","1,514","6,470.00"
"ตำรับบัวบก, ยาลูกกลอน","81","59","1,237","4,808.50"
"แก้ยกนังพิการสูตร 2, ยาแคปซูล","78","26","23,120","57,800.00"
"ตวงกนก, ยาน้ำแขวนตะกอน","78","19","170","10,370.00"
"กษัยเส้นแสงสว่างตราค้างคาว, ยาแคปซูล","77","39","1,695","2,015.00"
"กานพลูผสมหญ้าดอกขาว, ยาน้ำ","76","64","124","4,011.70"
"แก้ผื่นคัน/แก้ผื่นคันน้ำเหลืองเสีย, ยาต้ม","75","49","110","6,246.00"
"ส้มโอมือ, ยาผง","74","1","74","4,366.00"
"ประสะน้ำนม, ยาต้ม","74","27","134","6,225.00"
"ยาดมโบราณ, ยาดม","74","54","86","1,696.00"
"นันทไกรวาทใหญ่, ยาแคปซูล","72","20","16,540","41,350.00"
"บำรุงเลือด (รพ.สรรคบุรี), ยาแคปซูล","71","9","8,700","10,875.00"
"บำรุงเลือด (รพ.พนัสนิคม), ยาแคปซูล","70","62","1,302","3,349.00"
"แก้นหารูพิการ , ยาแคปซูล","69","36","19,645","49,112.50"
"ขี้ผึ้งไพล สูตรตำรับที่ ๒, ขี้ผึ้ง","69","62","102","2,060.00"
"พลาสเตอร์ไพล, ยาพอก","67","59","67","3,350.00"
"โมกหลวง, ยาแคปซูล","66","25","2,876","4,314.00"
"แก้ไอสมุนไพรสูตร 1, ยาเม็ด","66","65","70","1,400.00"
"แก้ไอมะกรูด, ยาน้ำ","65","23","121","3,155.00"
"มธุรเมหะ (รพ.กาบเชิง), ยาต้ม","64","61","77","3,440.00"
"แก้ท้องเสียเบอร์ 6, ยาเม็ด","63","24","625","906.00"
"แก้กษัยสูตร 1 , ยาต้ม","63","56","1,374","2,794.00"
"อมรสกานพลู, ยาลูกกลอน","62","53","70","1,885.00"
"ประสะน้ำนม 2, ยาเม็ด","61","48","2,680","6,192.00"
"แช่อาบสะเก็ดเงิน, ยาต้ม","60","41","219","10,950.00"
"บรรเทาริดสีดวงทวาร (รพ.แม่แจ่ม), ยาลูกกลอน","60","43","1,837","28,607.00"
"น้ำมันทาแก้คัน, ยาเข้าน้ำมัน","60","8","69","3,450.00"
"ตรีกฏุก, ยาแคปซูล","58","6","155","13,710.00"
"ตำรับกระเทียมแคปซูล, ยาแคปซูล","58","13","6,518","13,914.60"
"กล่อมนางนอน, ยาแคปซูล","58","6","6,750","13,540.00"
"แก้โรคผิวหนัง, ครีม","56","46","530","4,700.00"
"น้ำนมราชสีห์, ยาต้ม","56","13","172","7,305.00"
"พรายเลือดพรายลม, ยาต้ม","55","39","79","4,299.50"
"ประสะน้ำนม (รพ.หนองสองห้อง), ยาต้ม","55","25","64","3,983.00"
"บำรุงเลือด (รพ.ห้วยยอด), ยาลูกกลอน","55","53","1,155","3,958.00"
"พอกสมุนไพร สูตร 2, ยาพอก","54","52","54","5,400.00"
"บรรเทาริดสีดวงทวาร (อายุรเวทศิริราช), ยาผง","53","2","2,614","1,990.50"
"ฝรั่ง, ยาชง","52","47","152","2,500.00"
"มหาหิงคุ์ศิริบัญชา ชนิดน้ำ, ยาน้ำ","47","46","51","436.25"
"บำรุงโลหิตเบอร์ 71, ยาแคปซูล","47","16","1,330","1,965.00"
"ขามแสง Herb Life, ยาแคปซูล","46","22","324","7,363.00"
"มธุรเมหะ (รพ.พล), ยาแคปซูล","46","1","1,858","6,830.00"
"แก้อัมพฤกษ์ อัมพาตสูตร 1 (รพ.พระปกเกล้า), ยาแคปซูล","45","19","14,940","37,350.00"
"ชงสมุนไพรผสมช้าพลู, ยาผง","43","4","155","4,030.00"
"วาตาพินาศ (รพ.พระปกเกล้า), ยาแคปซูล","43","15","6,610","16,525.00"
"ผสมเถาวัลย์เปรียง สูตรตำรับที่ ๑, ยาแคปซูล","43","4","1,050","2,100.00"
"บำรุงเลือด (รพ.กาบเชิง), ยาต้ม","42","24","43","1,352.00"
"ตำรับหญ้าขัดมอญ สูตร 1, ยาต้ม","40","33","267","4,295.00"
"แก้มดลูกอักเสบ , ยาแคปซูล","40","11","11,811","29,527.50"
"ขี้ผึ้งน้ำมันกระเบา, ขี้ผึ้ง","39","26","218","5,450.00"
"แก้โรคผิวหนังตำรับที่ 3, ยาน้ำ","39","6","212","12,932.00"
"แก้ปวดเมื่อย (รพ.ชำนิ), ยาต้ม","39","38","203","1,218.00"
"รักษาวัยทอง, ยาต้ม","39","21","48","2,254.00"
"แคปซี บาล์ม, ขี้ผึ้ง","39","35","40","1,971.00"
"กวาดสมานลิ้น(ยาสามัญประจำบ้าน), ยาผง","39","37","61","474.05"
"ยาต้มสะเก็ดเงิน, ยาต้ม","38","25","63","11,960.00"
"ทำลายพระสุเมรุ, ยาผง","38","14","980","3,364.00"
"บำรุงโลหิตสำหรับสตรี, ยาแคปซูล","37","31","40","5,448.00"
"แก้ร้อนใน, อื่นๆ","37","25","5,631","6,419.00"
"ยาถ่าย (รพ.ประโคนชัย), ยาแคปซูล","37","29","1,113","2,850.00"
"สามว่าน, ยาต้ม","36","28","41","1,749.00"
"แก้ลูกอ่อน / ลูกแก่ , ยาต้ม","36","3","1,755","9,842.25"
"บรรเทาอาการปวดเมื่อยและแมลงกัดต่อย, ขี้ผึ้ง","35","33","37","740.00"
"มธุรเมหะ (อายุรเวทศิริราช), ยาแคปซูล","35","32","1,142","4,167.00"
"ชากระตุ้นน้ำนม, ยาชง","34","29","1,452","2,974.00"
"กระตุ้นน้ำนม, ยาต้ม","34","6","46","1,380.00"
"เตโชสมุฏฐาน, ยาต้ม","34","31","34","5,926.00"
"ต้มสะเก็ดเงิน, ยาต้ม","33","17","62","6,200.00"
"ตำรับยาสะเก็ดเงิน, ยาต้ม","33","27","39","7,176.00"
"หม่องน้ำมันว่าน, ขี้ผึ้ง","33","29","37","1,821.85"
"พระขรรค์ชัย สูตร 1, ยาลูกกลอน","31","0","3,780","24,570.00"
"อมผสมมะแว้งมะขามป้อม ตราอินทนนท์, ยาเม็ด","31","31","87","847.00"
"คลายเส้น สูตร 2, ยาแคปซูล","31","8","3,960","5,010.00"
"ตำรับเถาเลือดแรด, ยาแคปซูล","30","23","635","967.50"
"ตรีเกสรมาศ / พิกัดเกสรมาศ, ยาชง","30","0","2,760","1,908.54"
"บำรุงน้ำนม (รพ.พนา), ยาชง","29","10","79","2,550.00"
"ฮีโมรินชนิดเม็ด, ยาเม็ด","29","24","443","664.50"
"แก้ไอมาลัคคาคัฟ, ยาน้ำ","29","0","54","1,890.00"
"บรรเทาริดสีดวงทวาร (รพ.ลี้), ยาแคปซูล","29","27","630","705.60"
"สมุนไพรพอกเข่า, ยาพอก","29","14","80","1,712.00"
"ผงชาพยัพเมฆ ตราลูกไก่คู่, ยาผง","28","0","302","4,775.88"
"กษัยเบอร์ 2, ยาเม็ด","28","25","720","1,800.00"
"เดมม่าครีม, ครีม","27","24","26","1,588.00"
"แก้ปัสสาวะพิการ, ยาต้ม","27","0","2,034","1,322.10"
"โคเพนครีม, ครีม","27","21","27","607.50"
"บำรุงโลหิตสตรี, ยาแคปซูล","27","21","38","760.00"
"บรรเทาริดสีดวงทวาร (วิทยาลัยการแพทย์แผนไทย ม.ราชมงคลธัญบุรี), ยาแคปซูล","26","16","711","1,066.50"
"เซนน่า, ยาแคปซูล","25","25","540","810.00"
"บรรเทาริดสีดวงทวาร (รพ.พระปกเกล้า), ยาแคปซูล","25","17","1,010","2,020.00"
"อาบสมุนไพร, ยาต้ม","25","0","75","4,075.00"
"ทับทิม, ยาชง","25","19","67","546.50"
"ผสมกระเทียมสกัดชนิดเม็ดเครื่องหมายกการค้าขาวละออ, ยาเม็ด","23","6","2,155","5,700.00"
"บรรเทาริดสีดวงทวาร (ร้านเกรียงไกรเภสัช), ยาแคปซูล","22","14","737","1,340.00"
"แคปซูลผสมมะรุม, ยาแคปซูล","21","4","1,310","2,050.00"
"สว่างรมณ์, ยาต้ม","20","15","21","3,864.00"
"คลายเส้น สูตร 1, ยาแคปซูล","20","7","1,640","2,050.00"
"ยาถ่าย (รพ.พนัสนิคม), ยาแคปซูล","20","3","36","2,880.00"
"น้ำมันกระเบา, ยาเข้าน้ำมัน","20","4","52","3,728.00"
"แคปซูลหญ้าหนวดแมว ตราธันยพรสมุนไพร, ยาแคปซูล","20","12","1,960","2,940.00"
"วัฒนะ, ยาแคปซูล","19","8","990","940.50"
"หม่องสมุนไพรวังพรมตราหมอเฉลิม, ขี้ผึ้ง","19","11","36","2,835.00"
"ยาดมสมุนไพร เมืองศรีภูมิ, ยาดม","19","6","50","1,010.00"
"อาโปสมุฏฐาน, ยาต้ม","19","18","19","2,831.00"
"ประสะน้ำนม (รพ.ชำนิ), ยาต้ม","19","5","23","2,300.00"
"แคปซูลว่านชักมดลูก, ยาแคปซูล","19","11","86","3,006.00"
"แก้หทัยวาตะ, ยาแคปซูล","18","4","4,800","14,400.00"
"ยากระตุ้นน้ำนม, ยาต้ม","18","17","1,440","2,160.00"
"ทิงเจอร์พญายอ, ทิงเจอร์","18","15","20","1,404.00"
"เกสรทั้ง ๕, ยาต้ม","17","0","27","1,350.00"
"ต้มแก้ปวดเมื่อย, ยาต้ม","17","5","33","858.00"
"ตรีผลา/พิกัดตรีผลา, ยาต้ม","16","4","24","2,280.00"
"แก้โรคเชื้อราที่เล็บ, ยาน้ำแขวนตะกอน","16","11","19","0.00"
"บรรเทาริดสีดวงทวาร (รพ.กบินทร์บุรี), ยาลูกกลอน","16","16","30","510.00"
"ทาใบแก้วเย็น, ยาน้ำ","16","4","150","3,750.00"
"น้ำมันสนั่นไตรภพ, ยาเข้าน้ำมัน","16","11","540","0.00"
"ทิพย์เกสร, ยาแคปซูล","16","7","3,370","8,425.00"
"สมุนไพรคำฝอย โกฐหัวบัว, ยาชง","16","16","46","525.00"
"มหาวัฒนะ   , ยาแคปซูล","16","12","732","1,464.00"
"มธุรเมหะ (รพ.สมเด็จพระยุพราชสายบุรี), ยาต้ม","15","7","22","878.00"
"สมุนไพรคำฝอยผสมเก๊กฮวย, ยาชง","14","0","370","2,015.00"
"อินทรีย์ธาตุประชุม, ยาแคปซูล","14","2","1,680","3,360.00"
"ตำรับมะเร็ง, ยาต้ม","13","5","13","2,070.00"
"บอระเพ็ดพุงช้าง, ยาแคปซูล","13","0","601","1,250.00"
"แก้ทุราวาสา , ยาต้ม","13","9","52","7,748.00"
"ปถวีสมุฏฐาน, ยาต้ม","12","12","12","1,641.00"
"วิสัมพญาใหญ่, ยาผง","12","7","491","1,124.56"
"เขียว เบอร์ 15, ยาชง","12","0","1,673","418.25"
"ลดไขมันในเส้นเลือด สูตร 2, ยาแคปซูล","12","2","1,160","1,740.00"
"สตรีลูกกลอน, ยาลูกกลอน","12","10","1,470","723.00"
"สมุนไพรแช่เท้า, ยาต้ม","11","0","336","1,915.20"
"แคปซูลสมุนไพรตราฟิตเน่, ยาแคปซูล","11","10","74","705.00"
"หอมชนิดผง ตราหินทอง, ยาผง","11","10","11","330.00"
"แคปซูลผสมกระเทียม ตราพระอินทร์, ยาแคปซูล","11","11","58","17.40"
"โลวิเริม, ครีม","11","11","13","1,010.00"
"แคปซูลเพชรสังฆาต ตราธันยพรสมุนไพร, ยาแคปซูล","11","10","280","420.00"
"พอกสมุนไพรสูตรร้อน, ยาผง","11","1","50","730.00"
"บำรุงเลือด, ยาต้ม","11","10","520","764.00"
"แคปซูลอบเชย ตราธันยพรสมุนไพร, ยาแคปซูล","10","10","619","1,857.00"
"ระบายเบอร์ 9 , ยาแคปซูล","10","9","87","200.00"
"พอก สูตร 1, ยาพอก","9","2","10","490.00"
"พอกร้อน, ยาน้ำแขวนตะกอน","9","0","30","600.00"
"สี่ว่าน, ยาแคปซูล","9","9","9","7.81"
"ถอนพิษประดง, ยาผง","9","7","28","1,680.00"
"เกษราธิคุณ/เกสราธิคุณ, ยาต้ม","9","1","1,698","2,096.44"
"ทารักษาแผลในปาก, เจล","9","2","21","285.00"
"ยาถ่าย สูตร 3, ยาผง","8","6","64","320.00"
"แก้เวียนศีรษะ, ยาแคปซูล","8","5","160","280.00"
"หอมเทพเกษร ตราหินทอง เบอร์ 99, ยาผง","8","6","8","320.00"
"ทัพยาธิคุณ, ยาผง","8","0","245","1,592.50"
"กระชาย, ยาแคปซูล","8","5","8","280.00"
"จิตรสว่าง , ยาต้ม","7","7","7","1,288.00"
"แก้ไอมะขามป้อม ตราปาริฉัตร, ยาน้ำ","7","6","7","70.00"
"บำรุงเลือด (รพ.เทิง), ยาแคปซูล","7","2","196","318.00"
"ผสมมะขามแขก, ยาแคปซูล","7","6","143","257.40"
"ล้างไส้, ยาต้ม","7","1","19","2,850.00"
"บำรุงน้ำนม สูตรอภัยภูเบศร, ยาต้ม","7","0","85","1,605.00"
"แคปไซ-ไพลบาล์ม, ขี้ผึ้ง","6","1","6","900.00"
"ขมิ้นอ้อย, ยาแคปซูล","6","3","300","420.00"
"แก้ไอมะขามป้อม สูตรเย็น, ยาน้ำ","6","6","6","72.00"
"พอกสมุนไพรสูตรเย็น, ยาผง","6","0","36","690.00"
"เสริมภูมิลูกกลอน, ยาลูกกลอน","6","4","900","450.00"
"ริดสีดวงแคปซูล, ยาแคปซูล","6","5","73","255.00"
"ตรีหอม , ยาแคปซูล","6","1","356","534.00"
"อบสมุนไพร ตราพรีราน่า, ยาประคบ","6","4","7","350.00"
"อบหลังคลอด, ยาต้ม","5","1","8","610.00"
"แคปซูลเถาวัลย์เปรียง ตราไทรทอง, ยาแคปซูล","5","4","50","40.00"
"แก้ไข้ตราลีลา, ยาเม็ด","5","4","110","165.00"
