"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด"
"ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","492","536","119","127","601","631","267","281","1,416","1,475","599","613","2,272","2,431","926","967","70","72","18","18","122","130","61","65","370","382","132","132","515","539","200","205","262","292","61","65","310","328","130","137","798","838","360","372","1,242","1,352","521","548","154","166","36","40","128","128","50","50","248","255","107","109","470","491","175","181","6","6","4","4","41","45","26","29","0","0","0","0","45","49","30","33"
"10895  :  โรงพยาบาลคูเมือง","14,078","19,659","11,111","15,534","328","358","253","279","1,700","1,853","1,263","1,363","14,651","20,445","11,565","16,139","2,860","3,814","2,324","3,080","38","39","29","30","366","398","266","284","3,031","4,049","2,462","3,260","3,273","4,402","2,618","3,461","58","61","50","53","517","558","378","403","3,471","4,657","2,772","3,654","3,524","4,935","2,720","3,842","77","91","64","74","310","337","228","246","3,605","5,060","2,783","3,938","4,421","6,508","3,449","5,151","155","167","110","122","507","560","391","430","4,544","6,679","3,548","5,287"
"10896  :  โรงพยาบาลกระสัง","3,720","4,392","2,892","3,359","2,183","2,462","1,665","1,844","103","112","68","76","4,083","4,840","3,160","3,678","691","811","505","574","613","681","463","502","56","60","37","41","832","977","617","706","860","988","664","742","606","676","449","486","17","19","10","11","1,021","1,195","780","880","950","1,141","756","894","489","562","380","429","13","15","9","11","986","1,187","779","924","1,219","1,452","967","1,149","475","543","373","427","17","18","12","13","1,244","1,481","984","1,168"
"10897  :  โรงพยาบาลนางรอง","877","900","668","686","1,564","1,666","1,043","1,104","0","0","0","0","2,341","2,472","1,650","1,734","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","570","581","453","462","1,004","1,073","663","701","0","0","0","0","1,513","1,598","1,078","1,128","307","319","215","224","560","593","380","403","0","0","0","0","828","874","572","606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","1,146","1,477","490","551","2,979","3,277","1,876","2,021","60","72","3","3","3,886","4,554","2,309","2,535","200","261","70","80","591","636","351","368","3","3","0","0","745","855","406","435","337","442","163","183","966","1,069","599","650","37","44","3","3","1,233","1,458","741","822","258","341","94","106","686","758","442","477","10","13","0","0","885","1,048","523","576","351","433","163","182","736","814","484","526","10","12","0","0","1,023","1,193","639","702"
"10899  :  โรงพยาบาลละหานทราย","7,606","8,902","6,241","7,258","236","244","197","204","0","0","0","0","7,617","8,948","6,249","7,293","1,603","1,855","1,259","1,447","0","0","0","0","0","0","0","0","1,603","1,855","1,259","1,447","2,020","2,350","1,633","1,859","236","244","197","204","0","0","0","0","2,031","2,396","1,641","1,894","1,695","1,983","1,415","1,661","0","0","0","0","0","0","0","0","1,695","1,983","1,415","1,661","2,288","2,714","1,934","2,291","0","0","0","0","0","0","0","0","2,288","2,714","1,934","2,291"
"10900  :  โรงพยาบาลประโคนชัย","4,529","5,651","3,236","4,032","5,657","7,280","4,028","5,138","189","224","128","156","9,150","11,972","6,635","8,587","1,035","1,290","723","898","1,580","2,084","1,127","1,486","90","111","59","77","2,397","3,180","1,729","2,272","1,240","1,512","888","1,079","1,599","2,060","1,119","1,404","99","113","69","79","2,560","3,339","1,839","2,348","1,039","1,332","740","956","1,213","1,573","868","1,125","0","0","0","0","1,992","2,654","1,450","1,927","1,215","1,517","885","1,099","1,265","1,563","914","1,123","0","0","0","0","2,201","2,799","1,617","2,040"
"10901  :  โรงพยาบาลบ้านกรวด","8,770","10,829","7,109","8,737","3,667","4,273","2,966","3,445","89","93","73","77","8,872","10,977","7,186","8,851","2,392","3,044","1,907","2,399","1,229","1,471","993","1,175","11","11","5","5","2,414","3,076","1,919","2,418","2,816","3,466","2,282","2,789","1,637","1,932","1,327","1,559","21","22","21","22","2,856","3,528","2,313","2,836","1,740","2,142","1,437","1,778","537","602","433","494","43","45","36","38","1,777","2,188","1,468","1,818","1,822","2,177","1,483","1,771","264","268","213","217","14","15","11","12","1,825","2,185","1,486","1,779"
"10902  :  โรงพยาบาลพุทไธสง","3,704","4,559","2,557","3,008","2,369","2,930","1,687","1,944","0","0","0","0","5,275","6,759","3,769","4,526","505","615","327","389","522","596","362","407","0","0","0","0","886","1,080","609","723","818","997","532","616","845","989","608","694","0","0","0","0","1,376","1,699","976","1,148","1,186","1,468","866","1,022","451","610","317","376","0","0","0","0","1,466","1,929","1,075","1,307","1,195","1,479","832","981","551","735","400","467","0","0","0","0","1,547","2,051","1,109","1,348"
"10904  :  โรงพยาบาลลำปลายมาศ","4,224","4,755","3,182","3,517","971","1,062","713","777","1,918","2,101","1,429","1,552","5,053","5,793","3,821","4,293","907","1,038","728","821","205","222","158","171","0","0","0","0","1,048","1,206","845","957","1,264","1,438","880","966","239","271","152","169","369","382","261","267","1,417","1,641","989","1,100","618","674","458","496","221","235","170","183","514","577","367","407","917","1,038","681","764","1,435","1,605","1,116","1,234","306","334","233","254","1,035","1,142","801","878","1,671","1,908","1,306","1,472"
"10905  :  โรงพยาบาลสตึก","7,702","10,317","5,552","6,841","413","624","198","294","0","0","0","0","7,744","10,462","5,581","6,926","2,043","2,709","1,500","1,869","221","395","109","194","0","0","0","0","2,060","2,792","1,511","1,921","2,179","2,908","1,529","1,870","161","195","82","92","0","0","0","0","2,196","2,954","1,543","1,896","1,798","2,476","1,308","1,670","18","20","3","3","0","0","0","0","1,803","2,484","1,310","1,673","1,682","2,224","1,215","1,432","13","14","4","5","0","0","0","0","1,685","2,232","1,217","1,436"
"10906  :  โรงพยาบาลปะคำ","7,873","10,604","6,189","8,355","4,383","5,151","3,436","4,046","0","0","0","0","8,385","11,479","6,573","9,027","2,169","2,685","1,699","2,108","1,708","2,038","1,344","1,615","0","0","0","0","2,297","2,863","1,799","2,253","2,089","2,772","1,658","2,198","1,397","1,617","1,072","1,243","0","0","0","0","2,320","3,145","1,823","2,479","1,778","2,924","1,382","2,291","629","723","496","568","0","0","0","0","1,852","3,121","1,435","2,436","1,837","2,223","1,450","1,758","649","773","524","620","0","0","0","0","1,916","2,350","1,516","1,859"
"10907  :  โรงพยาบาลนาโพธิ์","6,266","8,283","4,526","5,811","964","1,017","687","722","521","628","365","433","6,782","8,970","4,914","6,310","1,440","1,932","1,017","1,313","234","243","159","165","237","286","159","187","1,568","2,094","1,112","1,425","1,770","2,285","1,281","1,598","245","260","165","174","284","342","206","246","1,897","2,474","1,371","1,728","1,358","1,744","975","1,253","207","217","160","168","0","0","0","0","1,508","1,933","1,094","1,399","1,698","2,322","1,253","1,647","278","297","203","215","0","0","0","0","1,809","2,469","1,337","1,758"
"10908  :  โรงพยาบาลหนองหงส์","7,765","9,690","6,123","7,526","1,545","1,743","1,170","1,318","1,745","1,910","1,357","1,460","8,588","10,778","6,814","8,403","2,220","2,760","1,732","2,109","1,115","1,287","866","997","275","287","207","215","2,327","2,911","1,824","2,230","2,317","2,988","1,815","2,290","427","453","304","321","756","865","570","627","2,642","3,444","2,081","2,635","1,918","2,409","1,512","1,891","1","1","0","0","468","502","371","401","2,156","2,706","1,712","2,142","1,310","1,533","1,064","1,236","2","2","0","0","246","256","209","217","1,463","1,717","1,197","1,396"
"10909  :  โรงพยาบาลพลับพลาชัย","4,085","4,633","3,489","3,920","478","504","386","409","0","0","0","0","4,098","4,653","3,495","3,929","555","623","448","493","76","81","57","62","0","0","0","0","557","627","449","496","1,004","1,116","845","928","262","281","214","231","0","0","0","0","1,007","1,121","846","929","830","917","711","781","133","134","113","114","0","0","0","0","833","921","713","784","1,696","1,977","1,485","1,718","7","8","2","2","0","0","0","0","1,701","1,984","1,487","1,720"
"10910  :  โรงพยาบาลห้วยราช","3,093","4,263","1,086","1,452","942","1,001","323","342","0","0","0","0","3,673","4,943","1,291","1,689","928","1,366","677","938","231","246","160","170","0","0","0","0","1,054","1,519","773","1,051","837","1,097","409","514","305","318","163","172","0","0","0","0","1,032","1,319","518","638","676","934","0","0","189","198","0","0","0","0","0","0","798","1,070","0","0","652","866","0","0","217","239","0","0","0","0","0","0","789","1,035","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","6,942","9,199","5,765","7,644","2,490","3,049","2,064","2,536","2","2","1","1","8,075","10,938","6,699","9,068","1,833","2,418","1,515","1,978","507","627","415","514","0","0","0","0","2,033","2,750","1,680","2,244","2,050","2,752","1,706","2,290","470","571","380","465","2","2","1","1","2,245","3,044","1,863","2,521","1,435","1,905","1,195","1,596","724","887","599","736","0","0","0","0","1,785","2,426","1,479","2,020","1,624","2,124","1,349","1,780","789","964","670","821","0","0","0","0","2,012","2,718","1,677","2,283"
"10912  :  โรงพยาบาลชำนิ","6,982","8,966","5,747","7,369","3,121","3,484","2,438","2,663","67","68","48","49","9,016","11,472","7,401","9,333","2,408","3,068","1,994","2,524","546","618","402","435","47","48","35","36","2,512","3,214","2,068","2,618","1,612","2,141","1,315","1,748","1,006","1,117","788","840","20","20","13","13","2,271","2,929","1,855","2,362","1,332","1,689","1,094","1,386","670","750","512","572","0","0","0","0","1,870","2,358","1,516","1,900","1,630","2,068","1,344","1,711","899","999","736","816","0","0","0","0","2,363","2,971","1,962","2,453"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","4,159","5,169","2,684","3,333","1,504","1,655","916","991","1","1","0","0","5,127","6,316","3,301","4,048","770","895","476","559","44","46","22","22","0","0","0","0","793","923","487","571","614","743","379","447","655","732","421","460","1","1","0","0","1,156","1,373","740","857","1,145","1,483","741","941","290","312","167","175","0","0","0","0","1,350","1,722","868","1,087","1,630","2,048","1,088","1,386","515","565","306","334","0","0","0","0","1,828","2,298","1,206","1,533"
"10914  :  โรงพยาบาลโนนดินแดง","2,055","2,512","1,416","1,726","450","492","222","232","1,771","2,063","1,123","1,279","3,477","4,313","2,319","2,823","608","792","465","613","189","207","125","133","379","428","280","305","860","1,113","651","828","590","685","314","350","202","226","59","61","861","1,002","437","494","1,304","1,594","683","804","578","741","412","526","44","44","29","29","356","438","271","332","883","1,135","645","823","279","294","225","237","15","15","9","9","175","195","135","148","430","471","340","368"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","202","215","0","0","0","0","0","0","0","0","0","0","202","215","0","0","114","123","0","0","0","0","0","0","0","0","0","0","114","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88","92","0","0","0","0","0","0","0","0","0","0","88","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","4,325","5,416","2,648","3,244","162","182","85","95","228","237","146","150","4,329","5,424","2,648","3,248","863","1,085","480","573","158","178","85","95","89","92","52","53","866","1,089","480","574","1,186","1,472","710","861","4","4","0","0","139","145","94","97","1,187","1,476","710","864","974","1,220","624","763","0","0","0","0","0","0","0","0","974","1,220","624","763","1,302","1,639","834","1,047","0","0","0","0","0","0","0","0","1,302","1,639","834","1,047"
"23578  :  โรงพยาบาลแคนดง","3,736","4,440","3,215","3,813","4,730","5,511","4,037","4,698","0","0","0","0","6,810","8,340","5,854","7,147","1,007","1,222","867","1,049","1,131","1,314","962","1,114","0","0","0","0","1,629","2,024","1,398","1,729","1,009","1,186","863","1,015","1,325","1,565","1,121","1,314","0","0","0","0","1,780","2,193","1,515","1,853","808","959","690","819","919","1,037","780","886","0","0","0","0","1,449","1,733","1,239","1,490","912","1,073","795","930","1,355","1,595","1,174","1,384","0","0","0","0","1,952","2,390","1,702","2,075"
"28020  :  โรงพยาบาลบ้านด่าน","1,772","2,113","1,537","1,826","383","412","338","364","0","0","0","0","1,878","2,255","1,631","1,953","635","778","546","665","116","122","101","107","0","0","0","0","662","813","571","698","914","1,098","807","968","205","222","189","204","0","0","0","0","966","1,174","854","1,037","221","235","182","191","61","67","47","52","0","0","0","0","247","265","203","215","2","2","2","2","1","1","1","1","0","0","0","0","3","3","3","3"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10921  :  โรงพยาบาลสนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","2,203","2,680","1,177","1,438","5,368","5,846","2,718","2,947","185","220","102","119","7,404","8,471","3,856","4,397","470","596","252","324","1,262","1,390","603","662","39","42","25","26","1,695","1,964","855","990","628","759","337","405","1,892","2,081","928","1,017","48","56","25","30","2,436","2,797","1,238","1,417","507","613","292","350","909","976","473","510","41","53","23","28","1,404","1,602","760","866","598","712","296","359","1,305","1,399","714","758","57","69","29","35","1,869","2,108","1,003","1,124"
"10927  :  โรงพยาบาลยางชุมน้อย","3,437","5,583","2,736","4,356","1,006","1,407","803","1,143","0","0","0","0","3,979","6,340","3,172","4,973","791","1,239","637","976","210","302","168","248","0","0","0","0","901","1,413","723","1,119","787","1,184","617","947","270","392","208","304","0","0","0","0","912","1,368","716","1,092","839","1,404","665","1,106","222","319","174","255","0","0","0","0","938","1,524","742","1,201","1,020","1,756","817","1,327","304","394","253","336","0","0","0","0","1,228","2,035","991","1,561"
"10928  :  โรงพยาบาลกันทรารมย์","3,588","3,880","2,530","2,719","3,505","3,896","2,468","2,736","0","0","0","0","5,740","6,482","4,099","4,608","859","954","645","712","646","735","469","528","0","0","0","0","1,321","1,528","1,005","1,144","1,271","1,395","899","974","1,331","1,494","928","1,037","0","0","0","0","1,991","2,297","1,405","1,613","794","847","555","592","851","949","644","717","0","0","0","0","1,317","1,482","972","1,094","664","684","431","441","677","718","427","454","0","0","0","0","1,111","1,175","717","757"
"10929  :  โรงพยาบาลกันทรลักษ์","9,740","11,607","7,532","8,915","2,925","3,169","2,181","2,315","939","1,063","702","804","11,270","13,557","8,724","10,376","2,163","2,594","1,613","1,907","875","991","645","706","289","340","216","263","2,615","3,186","1,953","2,332","2,642","3,143","2,010","2,364","832","898","595","620","266","293","197","214","3,068","3,690","2,340","2,759","2,282","2,715","1,794","2,134","594","622","461","481","218","233","158","170","2,598","3,092","2,039","2,422","2,653","3,155","2,115","2,510","624","658","480","508","166","197","131","157","2,989","3,589","2,392","2,863"
"10930  :  โรงพยาบาลขุขันธ์","2,178","2,728","1,651","1,999","1,130","1,247","865","945","0","0","0","0","3,043","3,740","2,319","2,762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","20","10","10","5","5","4","4","0","0","0","0","24","25","14","14","1,070","1,355","813","997","504","567","383","432","0","0","0","0","1,455","1,815","1,103","1,345","1,089","1,353","828","992","621","675","478","509","0","0","0","0","1,564","1,900","1,202","1,403"
