"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด"
"ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10761  :  โรงพยาบาลคลองหลวง","1,430","2,105","1,186","1,798","4,309","5,195","3,311","4,018","250","301","235","285","5,384","6,992","4,244","5,588","381","629","318","553","1,249","1,481","940","1,134","75","96","70","91","1,557","2,070","1,212","1,668","454","639","375","544","1,332","1,641","1,037","1,278","76","95","70","88","1,618","2,130","1,284","1,706","355","512","301","447","766","913","605","721","59","65","56","62","1,050","1,358","855","1,112","240","325","192","254","962","1,160","729","885","40","45","39","44","1,159","1,434","893","1,102"
"10762  :  โรงพยาบาลธัญบุรี","235","242","132","138","1,227","1,272","669","697","0","0","0","0","1,400","1,457","761","798","62","62","26","26","360","372","147","153","0","0","0","0","406","418","166","172","58","61","36","38","266","280","153","161","0","0","0","0","319","337","186","197","38","41","24","27","178","187","121","127","0","0","0","0","202","215","135","144","77","78","46","47","423","433","248","256","0","0","0","0","473","487","274","285"
"10763  :  โรงพยาบาลประชาธิปัตย์","1,465","1,615","933","1,046","2,413","2,590","1,341","1,475","0","0","0","0","3,356","3,699","1,933","2,186","394","437","187","212","770","811","293","317","0","0","0","0","1,022","1,110","417","466","457","506","341","383","817","877","533","584","0","0","0","0","1,103","1,212","735","827","253","283","177","200","347","383","214","242","0","0","0","0","517","590","330","387","361","389","228","251","479","519","301","332","0","0","0","0","714","787","451","506"
"10764  :  โรงพยาบาลหนองเสือ","232","347","128","204","39","53","23","29","0","0","0","0","246","381","139","227","55","76","28","41","12","12","5","5","0","0","0","0","59","84","30","46","56","76","29","38","8","8","4","4","0","0","0","0","61","82","33","42","81","135","52","95","7","18","5","9","0","0","0","0","82","150","53","104","40","60","19","30","12","15","9","11","0","0","0","0","44","65","23","35"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","2,127","2,427","1,093","1,226","562","635","310","343","1","1","0","0","2,438","2,823","1,278","1,446","659","729","332","365","170","193","99","110","0","0","0","0","752","841","384","428","735","845","392","437","167","186","85","91","0","0","0","0","806","945","434","487","302","353","152","174","79","90","44","51","1","1","0","0","356","420","184","213","431","500","217","250","146","166","82","91","0","0","0","0","524","617","276","318"
"10766  :  โรงพยาบาลลำลูกกา","3,388","4,516","1,922","2,401","183","287","69","86","44","44","25","25","3,521","4,748","1,976","2,468","775","1,049","418","527","33","54","11","15","14","14","9","9","805","1,094","430","540","827","1,117","465","589","59","87","20","24","15","15","8","8","871","1,187","480","608","608","819","343","413","42","67","23","27","8","8","5","5","641","875","363","436","1,178","1,531","696","872","49","79","15","20","7","7","3","3","1,204","1,592","703","884"
"10767  :  โรงพยาบาลสามโคก","268","331","193","238","973","1,172","659","818","0","0","0","0","1,191","1,474","815","1,038","63","90","38","53","162","184","110","129","0","0","0","0","215","269","140","179","67","81","52","63","190","221","136","166","0","0","0","0","245","295","178","224","84","99","61","74","148","179","104","130","0","0","0","0","221","274","158","202","54","61","42","48","473","588","309","393","0","0","0","0","510","636","339","433"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10688  :  โรงพยาบาลเสนา","4,724","6,508","2,842","3,937","6,773","7,948","2,688","3,169","189","230","72","95","11,255","14,377","5,435","7,071","1,168","1,651","703","994","1,858","2,183","738","868","49","61","16","21","2,970","3,826","1,415","1,851","1,194","1,688","722","1,038","2,214","2,635","913","1,072","48","58","15","23","3,317","4,279","1,602","2,096","1,164","1,569","718","965","1,044","1,242","440","547","46","54","19","23","2,165","2,793","1,135","1,503","1,198","1,600","699","940","1,657","1,888","597","682","46","57","22","28","2,803","3,479","1,283","1,621"
"10768  :  โรงพยาบาลท่าเรือ","3,655","4,560","2,048","2,624","1,363","1,530","577","629","6","6","4","4","4,656","5,782","2,474","3,133","953","1,176","532","676","476","523","188","205","0","0","0","0","1,299","1,598","672","843","877","1,075","475","598","491","552","206","227","2","2","1","1","1,254","1,542","635","789","800","1,017","454","594","187","212","79","86","3","3","2","2","935","1,174","508","658","1,025","1,292","587","756","209","243","104","111","1","1","1","1","1,168","1,468","659","843"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","1,502","2,103","1,134","1,609","3,653","4,800","2,489","3,365","0","0","0","0","4,816","6,507","3,364","4,659","380","534","283","407","1,019","1,323","685","907","0","0","0","0","1,308","1,755","902","1,236","358","501","272","383","1,117","1,474","743","1,009","0","0","0","0","1,385","1,866","944","1,304","376","538","280","405","687","961","500","726","0","0","0","0","984","1,402","720","1,053","388","530","299","414","830","1,042","561","723","0","0","0","0","1,139","1,484","798","1,066"
"10770  :  โรงพยาบาลบางไทร","496","585","148","173","2,031","2,447","1,036","1,267","0","0","0","0","2,242","2,749","1,099","1,355","87","107","22","27","525","630","269","322","0","0","0","0","576","704","283","341","138","158","38","46","603","731","293","368","0","0","0","0","659","811","307","390","90","112","28","36","326","406","193","245","0","0","0","0","368","469","204","264","181","208","60","64","577","680","281","332","0","0","0","0","639","765","305","360"
"10771  :  โรงพยาบาลบางบาล","1,124","1,513","717","1,000","0","0","0","0","0","0","0","0","1,124","1,513","717","1,000","386","506","242","327","0","0","0","0","0","0","0","0","386","506","242","327","285","379","174","238","0","0","0","0","0","0","0","0","285","379","174","238","212","290","140","204","0","0","0","0","0","0","0","0","212","290","140","204","241","338","161","231","0","0","0","0","0","0","0","0","241","338","161","231"
"10772  :  โรงพยาบาลบางปะอิน","671","731","318","343","1,778","1,970","831","885","0","0","0","0","2,248","2,507","1,062","1,140","114","129","58","65","521","563","237","252","0","0","0","0","605","662","280","301","172","192","78","87","532","579","257","270","0","0","0","0","652","724","312","334","89","98","52","56","259","294","108","117","0","0","0","0","330","376","152","165","296","312","130","135","466","534","229","246","0","0","0","0","661","745","318","340"
"10773  :  โรงพยาบาลบางปะหัน","3,305","4,170","1,908","2,453","456","594","250","319","1","1","1","1","3,644","4,634","2,089","2,699","901","1,126","498","632","91","121","47","59","0","0","0","0","968","1,217","534","678","845","1,073","497","653","79","104","40","49","1","1","1","1","900","1,149","523","686","576","748","369","485","119","145","79","98","0","0","0","0","668","862","427","560","983","1,223","544","683","167","224","84","113","0","0","0","0","1,108","1,406","605","775"
"10774  :  โรงพยาบาลผักไห่","286","380","182","247","5,606","7,149","4,055","5,241","94","118","75","96","5,838","7,491","4,220","5,487","58","77","34","43","1,351","1,736","983","1,275","54","70","43","58","1,419","1,837","1,032","1,348","72","99","49","70","1,484","1,907","1,057","1,388","40","48","32","38","1,558","2,017","1,112","1,470","81","106","52","69","1,274","1,601","954","1,203","0","0","0","0","1,318","1,664","984","1,246","75","98","47","65","1,497","1,905","1,061","1,375","0","0","0","0","1,543","1,973","1,092","1,423"
"10775  :  โรงพยาบาลภาชี","976","1,390","608","879","982","1,204","503","622","16","35","3","4","1,838","2,504","1,045","1,430","276","424","155","257","289","354","99","119","7","15","3","4","530","755","238","361","263","369","165","235","210","264","112","140","5","14","0","0","441","614","260","353","229","305","152","208","155","196","99","125","2","3","0","0","366","484","239","320","208","292","136","179","328","390","193","238","2","3","0","0","501","651","308","396"
"10776  :  โรงพยาบาลลาดบัวหลวง","501","718","277","413","1,181","1,407","663","811","1","3","1","3","1,531","1,980","885","1,167","115","182","55","96","300","361","167","213","0","0","0","0","377","508","209","297","107","157","55","84","287","338","161","191","0","0","0","0","361","462","206","264","148","202","90","130","238","280","137","164","0","0","0","0","338","436","207","273","131","177","77","103","356","428","198","243","1","3","1","3","455","574","263","333"
"10777  :  โรงพยาบาลวังน้อย","1,730","1,955","1,283","1,456","2,650","2,839","1,671","1,787","138","165","90","105","4,120","4,585","2,825","3,145","455","493","329","358","819","871","517","553","27","30","17","19","1,194","1,298","807","881","460","518","340","385","926","1,008","600","647","45","56","30","36","1,305","1,463","895","998","408","477","304","358","390","413","242","253","35","43","24","28","755","857","528","599","407","467","310","355","515","547","312","334","31","36","19","22","866","967","595","667"
"10778  :  โรงพยาบาลบางซ้าย","1,504","2,085","835","1,220","709","859","299","363","0","0","0","0","1,908","2,625","1,029","1,477","342","478","199","280","122","148","47","55","0","0","0","0","398","554","226","316","420","590","270","396","105","131","53","69","0","0","0","0","453","641","286","420","342","479","196","294","109","135","43","54","0","0","0","0","394","555","223","332","400","538","170","250","373","445","156","185","0","0","0","0","663","875","294","409"
"10779  :  โรงพยาบาลอุทัย","2,041","3,384","827","1,197","3,879","4,517","1,508","1,708","363","416","112","117","5,550","7,640","2,237","2,828","409","599","174","244","1,095","1,289","410","468","127","158","33","35","1,419","1,829","561","696","447","628","187","270","1,157","1,332","426","475","173","188","63","66","1,475","1,863","581","713","556","794","236","313","610","701","255","291","48","55","13","13","1,107","1,472","466","587","629","1,363","230","370","1,017","1,195","417","474","15","15","3","3","1,549","2,476","629","832"
"10780  :  โรงพยาบาลมหาราช","3,293","3,951","1,547","1,823","62","77","29","39","221","253","119","139","3,465","4,180","1,645","1,958","976","1,198","449","553","22","30","9","16","65","73","35","39","1,027","1,266","477","595","934","1,108","407","471","15","15","10","10","53","61","26","32","971","1,161","431","504","575","675","310","357","8","11","3","5","51","55","29","32","616","723","333","385","808","970","381","442","17","21","7","8","52","64","29","36","851","1,030","404","474"
"10781  :  โรงพยาบาลบ้านแพรก","1,596","2,079","758","1,048","1,235","1,455","513","616","0","0","0","0","2,354","3,076","1,088","1,488","357","493","170","252","350","428","143","177","0","0","0","0","612","826","277","392","467","586","228","304","425","496","182","214","0","0","0","0","722","923","337","448","287","383","149","200","219","251","101","119","0","0","0","0","434","566","220","292","485","617","211","292","241","280","87","106","0","0","0","0","586","761","254","356"
"10689  :  โรงพยาบาลอ่างทอง","924","1,029","404","445","74","80","19","21","0","0","0","0","962","1,074","411","453","269","301","116","128","15","16","4","5","0","0","0","0","276","308","117","129","303","341","140","161","31","33","10","11","0","0","0","0","320","362","145","167","110","123","48","52","16","17","3","3","0","0","0","0","119","133","49","53","242","264","100","104","12","14","2","2","0","0","0","0","247","271","100","104"
"10782  :  โรงพยาบาลไชโย","1,824","2,104","1,310","1,495","911","998","715","778","0","0","0","0","1,853","2,148","1,329","1,524","401","473","264","302","261","287","193","208","0","0","0","0","408","483","268","307","558","639","390","447","429","476","319","355","0","0","0","0","563","646","393","450","474","545","383","437","212","219","196","202","0","0","0","0","484","558","390","447","391","447","273","309","9","16","7","13","0","0","0","0","398","461","278","320"
"10784  :  โรงพยาบาลป่าโมก","2,112","2,617","1,147","1,486","455","504","221","237","0","0","0","0","2,425","3,003","1,315","1,683","588","721","306","391","368","414","176","192","0","0","0","0","844","1,042","438","547","562","691","281","364","87","90","45","45","0","0","0","0","619","756","317","405","329","419","182","251","0","0","0","0","0","0","0","0","329","419","182","251","633","786","378","480","0","0","0","0","0","0","0","0","633","786","378","480"
"10785  :  โรงพยาบาลโพธิ์ทอง","2,120","2,550","1,307","1,581","2,351","2,589","1,415","1,553","20","25","7","7","3,957","4,712","2,434","2,887","625","737","400","482","638","698","383","420","7","9","2","2","1,120","1,324","698","834","665","814","411","498","765","857","494","551","3","5","1","1","1,247","1,519","794","954","345","427","200","249","347","379","197","216","3","4","1","1","630","754","369","437","485","572","296","352","601","655","341","366","7","7","3","3","960","1,115","573","662"
"10786  :  โรงพยาบาลแสวงหา","2,062","2,956","1,635","2,380","2,583","3,501","1,891","2,626","0","0","0","0","4,134","5,893","3,155","4,599","513","697","404","558","769","1,000","560","729","0","0","0","0","1,125","1,520","856","1,165","537","739","422","587","818","1,069","608","808","0","0","0","0","1,190","1,633","907","1,269","513","717","415","580","467","636","345","484","0","0","0","0","890","1,251","691","988","499","803","394","655","529","796","378","605","0","0","0","0","929","1,489","701","1,177"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","12,774","20,946","5,847","9,238","2,957","4,271","242","301","816","951","50","55","13,572","22,944","6,010","9,494","2,931","4,734","1,407","2,220","617","874","59","73","164","181","10","10","3,096","5,152","1,441","2,277","4,557","7,242","2,027","3,102","1,039","1,467","78","100","245","282","15","17","4,852","7,933","2,087","3,198","2,470","4,144","1,095","1,767","662","991","53","63","191","228","10","12","2,646","4,616","1,128","1,819","2,816","4,826","1,318","2,149","639","939","52","65","216","260","15","16","2,978","5,243","1,354","2,200"
"10788  :  โรงพยาบาลสามโก้","1,092","1,948","468","715","195","272","70","92","906","1,682","350","624","1,560","2,984","700","1,174","295","542","137","213","59","86","19","27","235","440","86","143","380","763","166","265","239","392","82","109","46","58","16","20","226","437","90","160","379","707","153","247","238","404","101","140","53","77","22","31","198","356","70","120","376","674","180","276","320","610","148","253","37","51","13","14","247","449","104","201","425","840","201","386"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","3,262","3,840","1,280","1,468","14,290","16,433","5,614","6,305","384","406","156","169","17,011","19,843","6,848","7,790","798","1,010","290","360","4,219","4,916","1,671","1,903","90","94","32","34","4,847","5,774","1,947","2,264","802","902","311","343","4,182","4,813","1,569","1,736","99","105","44","47","4,789","5,554","1,847","2,056","773","890","322","367","2,311","2,632","887","1,000","101","107","41","44","3,026","3,492","1,207","1,378","889","1,038","357","398","3,578","4,072","1,487","1,666","94","100","39","44","4,349","5,023","1,847","2,092"
"10691  :  โรงพยาบาลบ้านหมี่","1,331","1,527","566","639","1,957","2,318","1,072","1,317","35","42","19","25","2,914","3,484","1,471","1,799","336","378","175","201","470","594","279","363","12","14","6","7","718","885","405","516","330","378","140","155","518","602","266","323","12","15","7","10","751","882","373","446","226","250","108","123","343","402","183","226","5","6","4","5","499","584","256","316","439","521","143","160","626","720","344","405","6","7","2","3","946","1,133","437","521"
"10789  :  โรงพยาบาลพัฒนานิคม","1,890","1,992","1,048","1,118","5,977","6,708","3,361","3,806","0","0","0","0","7,555","8,531","4,253","4,837","540","572","324","348","1,837","2,079","1,100","1,259","0","0","0","0","2,267","2,596","1,369","1,574","560","592","313","336","1,753","1,990","1,015","1,160","0","0","0","0","2,218","2,533","1,281","1,473","368","386","226","236","978","1,084","588","654","0","0","0","0","1,295","1,443","784","874","422","442","185","198","1,409","1,555","658","733","0","0","0","0","1,775","1,959","819","916"
"10790  :  โรงพยาบาลโคกสำโรง","6,756","8,161","4,583","5,534","258","331","173","225","24","25","9","9","6,873","8,357","4,663","5,664","1,775","2,138","1,196","1,447","68","93","42","60","3","3","1","1","1,809","2,194","1,218","1,484","2,033","2,445","1,305","1,542","55","72","39","48","14","15","6","6","2,061","2,499","1,326","1,576","1,318","1,574","938","1,126","56","69","41","52","2","2","2","2","1,342","1,608","956","1,151","1,630","2,004","1,144","1,419","79","97","51","65","5","5","0","0","1,661","2,056","1,163","1,453"
"10791  :  โรงพยาบาลชัยบาดาล","3,112","4,086","2,313","3,016","3,707","4,210","2,224","2,502","0","0","0","0","6,522","8,083","4,365","5,394","733","966","542","713","951","1,087","590","665","0","0","0","0","1,614","1,996","1,087","1,339","752","982","565","733","1,235","1,403","718","808","0","0","0","0","1,913","2,337","1,241","1,513","767","991","593","750","559","618","318","354","0","0","0","0","1,272","1,570","876","1,079","860","1,147","613","820","962","1,102","598","675","0","0","0","0","1,723","2,180","1,161","1,463"
"10792  :  โรงพยาบาลท่าวุ้ง","1,443","1,939","784","997","2,950","3,526","1,846","2,148","0","0","0","0","4,096","5,168","2,540","3,072","334","433","193","245","859","1,017","545","640","0","0","0","0","1,124","1,389","715","869","394","540","222","287","911","1,100","566","668","0","0","0","0","1,209","1,545","757","928","351","457","187","236","435","506","278","312","0","0","0","0","727","906","450","538","364","509","182","229","745","903","457","528","0","0","0","0","1,036","1,328","618","737"
"10793  :  โรงพยาบาลท่าหลวง","2,733","3,567","2,044","2,728","721","828","504","583","0","0","0","0","3,091","4,021","2,280","3,030","586","766","421","571","122","143","91","111","0","0","0","0","652","849","471","635","558","778","408","578","119","158","69","93","0","0","0","0","610","854","438","622","674","871","524","699","214","236","157","176","0","0","0","0","780","997","599","790","915","1,152","691","880","266","291","187","203","0","0","0","0","1,049","1,321","772","983"
"10794  :  โรงพยาบาลสระโบสถ์","674","909","451","597","974","1,164","534","669","155","214","111","157","1,647","2,169","998","1,350","156","220","99","138","267","312","140","167","42","58","31","45","425","557","245","327","155","223","109","153","231","282","127","165","53","76","41","63","396","553","245","361","195","264","132","172","195","238","120","155","28","39","15","20","384","512","248","333","168","202","111","134","281","332","147","182","32","41","24","29","442","547","260","329"
"10795  :  โรงพยาบาลโคกเจริญ","816","959","578","680","1,797","2,260","1,337","1,681","0","0","0","0","2,344","2,974","1,751","2,215","328","385","229","273","557","704","405","510","0","0","0","0","758","965","561","709","218","244","141","153","455","577","316","408","0","0","0","0","605","766","417","531","153","185","121","142","325","395","253","308","0","0","0","0","438","545","345","427","117","145","87","112","460","584","363","455","0","0","0","0","543","698","428","548"
"10796  :  โรงพยาบาลลำสนธิ","33","35","15","17","1,954","2,352","1,483","1,788","0","0","0","0","1,970","2,376","1,492","1,802","9","9","4","4","453","552","342","423","0","0","0","0","457","558","345","427","8","10","5","7","477","580","353","431","0","0","0","0","483","589","357","438","8","8","3","3","334","397","261","311","0","0","0","0","337","401","263","313","8","8","3","3","690","823","527","623","0","0","0","0","693","828","527","624"
"10797  :  โรงพยาบาลหนองม่วง","548","752","417","576","1,354","1,578","876","1,043","6","7","6","7","1,845","2,269","1,256","1,575","157","229","122","182","448","536","288","356","4","5","4","5","585","741","397","519","121","169","94","135","336","403","212","258","2","2","2","2","446","562","298","385","116","165","85","119","177","194","114","127","0","0","0","0","283","349","191","238","154","189","116","140","393","445","262","302","0","0","0","0","531","617","370","433"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","4,445","5,786","1,674","2,040","4,796","6,348","1,730","2,171","4,367","5,512","1,425","1,695","8,478","11,638","2,876","3,672","1,041","1,374","415","512","1,345","1,787","470","580","1,309","1,674","427","511","2,278","3,208","772","998","1,001","1,267","402","485","1,260","1,648","488","618","1,528","1,876","501","599","2,501","3,333","855","1,089","895","1,127","320","387","961","1,237","339","437","891","1,123","293","344","1,641","2,224","549","718","1,508","2,018","537","656","1,230","1,676","433","536","639","839","204","241","2,058","2,873","700","867"
"10693  :  โรงพยาบาลอินทร์บุรี","364","420","97","118","1,394","1,650","521","633","3","3","1","1","1,682","2,014","600","733","71","82","15","17","461","553","166","197","0","0","0","0","513","618","176","207","57","66","13","18","417","477","168","195","1","1","1","1","460","533","177","209","79","83","21","23","216","256","87","108","0","0","0","0","280","326","103","126","157","189","48","60","300","364","100","133","2","2","0","0","429","537","144","191"
"10798  :  โรงพยาบาลบางระจัน","1,016","1,295","777","987","1,619","1,923","1,137","1,361","5","6","2","2","2,475","3,082","1,805","2,252","289","379","221","287","469","559","329","400","3","4","2","2","714","901","518","660","304","380","230","289","544","655","382","455","0","0","0","0","786","987","574","713","206","266","168","216","302","360","217","258","2","2","0","0","480","600","362","451","217","270","158","195","304","349","209","248","0","0","0","0","495","594","351","428"
"10799  :  โรงพยาบาลค่ายบางระจัน","1,106","1,398","808","1,027","1,175","1,420","771","925","6","6","2","2","1,972","2,514","1,390","1,778","294","363","194","246","420","514","258","320","2","2","1","1","600","768","388","507","347","425","249","303","426","511","287","339","1","1","0","0","633","791","445","552","200","272","163","222","85","105","58","67","2","2","0","0","267","360","207","278","265","338","202","256","244","290","168","199","1","1","1","1","472","595","350","441"
"10800  :  โรงพยาบาลพรหมบุรี","684","1,052","463","762","905","1,096","386","469","0","0","0","0","1,526","2,091","828","1,216","173","247","114","175","276","335","130","157","0","0","0","0","433","568","236","327","164","243","110","170","187","222","69","85","0","0","0","0","329","444","171","249","170","278","118","211","137","175","56","72","0","0","0","0","299","444","171","280","177","284","121","206","305","364","131","155","0","0","0","0","465","635","250","360"
"10801  :  โรงพยาบาลท่าช้าง","625","917","295","433","1,777","2,413","858","1,167","20","24","3","3","2,231","3,161","1,102","1,547","157","233","73","107","450","608","215","284","4","4","1","1","552","788","269","373","142","211","67","103","485","648","229","310","4","4","1","1","587","817","286","399","153","216","69","97","340","464","165","223","6","6","1","1","461","650","227","316","173","257","86","126","502","693","249","350","6","10","0","0","631","906","320","459"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","627","819","132","151","1,186","1,486","310","342","144","164","14","15","1,491","1,932","422","473","308","412","96","112","231","343","31","44","0","0","0","0","358","531","109","137","126","170","9","10","144","208","13","13","22","22","0","0","193","285","18","19","81","95","8","9","145","175","27","27","48","51","2","2","192","239","36","37","112","142","19","20","666","760","239","258","74","91","12","13","748","877","259","280"
"10802  :  โรงพยาบาลมโนรมย์","947","1,062","564","640","2,684","3,186","1,795","2,125","0","0","0","0","3,238","3,911","2,155","2,588","277","305","166","187","869","1,025","579","683","0","0","0","0","1,017","1,221","678","812","247","288","143","169","756","939","498","620","0","0","0","0","896","1,134","587","739","158","179","105","121","416","467","294","333","0","0","0","0","528","606","371","429","265","290","150","163","643","755","424","489","0","0","0","0","797","950","519","608"
"10803  :  โรงพยาบาลวัดสิงห์","483","664","190","244","668","798","367","416","21","30","2","2","1,074","1,424","544","654","124","171","43","50","124","146","70","82","16","23","1","1","237","320","111","132","128","184","43","59","192","225","105","114","5","7","1","1","291","391","144","171","105","137","49","61","160","185","87","98","0","0","0","0","251","312","132","156","126","172","55","74","192","242","105","122","0","0","0","0","295","401","157","195"
"10804  :  โรงพยาบาลสรรพยา","857","1,101","412","505","690","762","418","459","21","26","8","10","1,406","1,740","758","892","203","248","111","137","317","356","200","226","0","0","0","0","417","497","250","296","191","236","70","85","159","171","88","93","5","6","2","3","329","400","152","177","167","244","66","89","71","83","40","47","13","17","4","5","232","323","105","135","296","373","165","194","143","152","90","93","3","3","2","2","428","520","251","284"
"10805  :  โรงพยาบาลสรรคบุรี","6,044","8,477","3,753","5,082","1,429","1,744","715","834","56","73","30","42","6,729","9,508","4,238","5,744","1,206","1,656","679","894","185","238","8","8","17","23","13","18","1,251","1,739","693","916","1,399","1,951","824","1,100","277","360","65","67","16","21","7","10","1,484","2,101","863","1,150","1,508","2,143","951","1,328","300","355","172","200","10","15","5","9","1,671","2,373","1,068","1,482","1,931","2,727","1,299","1,760","667","791","470","559","13","14","5","5","2,323","3,295","1,614","2,196"
"10806  :  โรงพยาบาลหันคา","1,826","3,173","1,096","1,844","2,663","4,052","1,676","2,468","156","200","96","133","3,607","6,090","2,303","3,732","427","719","241","391","699","1,065","441","645","31","41","12","16","905","1,508","571","899","472","812","279","476","898","1,337","565","812","61","68","28","34","1,127","1,825","722","1,121","441","730","268","423","508","768","327","478","21","35","18","32","763","1,268","494","784","486","912","308","554","558","882","343","533","43","56","38","51","812","1,489","516","928"
"27974  :  โรงพยาบาลหนองมะโมง","1,041","1,350","850","1,103","517","639","416","518","0","0","0","0","1,380","1,840","1,131","1,507","63","73","56","66","98","109","82","92","0","0","0","0","154","179","133","157","283","347","234","287","138","164","113","133","0","0","0","0","375","476","315","396","338","453","263","355","108","134","81","104","0","0","0","0","393","540","307","424","357","477","297","395","173","232","140","189","0","0","0","0","458","645","376","530"
"27975  :  โรงพยาบาลเนินขาม","198","288","169","245","363","426","302","349","3","3","3","3","512","663","433","558","24","30","19","24","89","99","77","87","0","0","0","0","112","129","95","111","31","41","27","37","131","144","111","121","0","0","0","0","161","184","137","157","9","9","8","8","42","48","33","36","0","0","0","0","51","57","41","44","134","208","115","176","101","135","81","105","3","3","3","3","188","293","160","246"
"10661  :  โรงพยาบาลสระบุรี","17,747","20,865","4,376","5,243","0","0","0","0","2,280","2,952","992","1,340","19,772","23,555","5,276","6,489","4,714","5,664","1,858","2,308","0","0","0","0","559","770","396","569","5,201","6,355","2,212","2,830","4,967","5,651","709","727","0","0","0","0","636","733","169","179","5,528","6,308","861","890","3,785","4,514","0","0","0","0","0","0","483","641","0","0","4,211","5,094","0","0","4,281","5,036","1,809","2,208","0","0","0","0","602","808","427","592","4,832","5,798","2,203","2,769"
"10695  :  โรงพยาบาลพระพุทธบาท","3,503","3,745","840","884","4,831","5,256","911","954","0","0","0","0","7,202","7,989","1,587","1,700","918","981","169","181","1,237","1,335","255","261","0","0","0","0","1,899","2,093","390","412","1,121","1,193","250","259","1,410","1,553","238","252","0","0","0","0","2,158","2,416","436","468","559","607","157","169","755","820","153","159","0","0","0","0","1,145","1,273","279","303","905","964","264","275","1,429","1,548","265","282","0","0","0","0","2,000","2,207","482","517"
