"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"10852  :  โรงพยาบาลบางปะกง","5,075,632.40","5,052,835.65","22,796.75","0.45","1,313,285.30","1,306,867.30","6,418.00","0.49","1,302,933.55","1,297,165.80","5,767.75","0.44","902,453.45","899,207.70","3,245.75","0.36","1,556,960.10","1,549,594.85","7,365.25","0.47"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,027,100.05","2,954,489.55","72,610.50","2.40","1,001,979.19","996,770.19","5,209.00","0.52","658,653.86","654,643.36","4,010.50","0.61","646,074.50","640,296.50","5,778.00","0.89","720,392.50","662,779.50","57,613.00","8.00"
"10854  :  โรงพยาบาลพนมสารคาม","12,087,466.33","11,960,526.83","126,939.50","1.05","2,524,786.82","2,508,430.32","16,356.50","0.65","2,138,857.70","2,126,273.70","12,584.00","0.59","2,544,594.91","2,532,556.41","12,038.50","0.47","4,879,226.90","4,793,266.40","85,960.50","1.76"
"10855  :  โรงพยาบาลสนามชัยเขต","9,849,673.20","9,826,078.20","23,595.00","0.24","1,830,447.50","1,824,453.00","5,994.50","0.33","2,261,371.15","2,255,884.65","5,486.50","0.24","2,221,960.55","2,217,302.80","4,657.75","0.21","3,535,894.00","3,528,437.75","7,456.25","0.21"
"10856  :  โรงพยาบาลแปลงยาว","4,546,503.80","4,467,524.30","78,979.50","1.74","848,438.70","843,070.20","5,368.50","0.63","558,449.10","553,906.60","4,542.50","0.81","590,587.45","584,982.95","5,604.50","0.95","2,549,028.55","2,485,564.55","63,464.00","2.49"
"13747  :  โรงพยาบาลราชสาส์น","1,301,249.09","1,298,637.59","2,611.50","0.20","293,243.25","292,647.25","596.00","0.20","308,327.65","307,994.65","333.00","0.11","198,269.44","197,919.94","349.50","0.18","501,408.75","500,075.75","1,333.00","0.27"
"31327  :  โรงพยาบาลคลองเขื่อน","481,476.80","455,876.05","25,600.75","5.32","146,470.00","145,177.50","1,292.50","0.88","104,642.00","103,934.00","708.00","0.68","95,424.05","94,670.05","754.00","0.79","134,940.75","112,094.50","22,846.25","16.93"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","115,066,548.25","114,440,810.50","625,737.75","0.54","26,617,848.95","26,485,391.95","132,457.00","0.50","25,445,795.40","25,321,344.65","124,450.75","0.49","25,971,480.05","25,810,417.55","161,062.50","0.62","37,031,423.85","36,823,656.35","207,767.50","0.56"
"10857  :  โรงพยาบาลกบินทร์บุรี","39,350,399.62","39,222,052.93","128,346.69","0.33","6,629,584.63","6,612,965.24","16,619.39","0.25","5,915,907.86","5,901,688.31","14,219.55","0.24","6,327,807.48","6,311,634.23","16,173.25","0.26","20,477,099.65","20,395,765.15","81,334.50","0.40"
"10858  :  โรงพยาบาลนาดี","13,256.11","13,256.11","0.00","0.00","13,256.11","13,256.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","631,488.75","588,700.75","42,788.00","6.78","145,166.25","143,671.75","1,494.50","1.03","149,575.50","147,678.00","1,897.50","1.27","177,183.75","174,975.75","2,208.00","1.25","159,563.25","122,375.25","37,188.00","23.31"
"10860  :  โรงพยาบาลประจันตคาม","99,758.25","87,006.25","12,752.00","12.78","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","99,758.25","87,006.25","12,752.00","12.78"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","566,212.50","561,322.50","4,890.00","0.86","453,828.50","449,997.50","3,831.00","0.84","112,384.00","111,325.00","1,059.00","0.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","59,756,499.69","59,649,143.94","107,355.75","0.18","14,988,428.02","14,973,319.77","15,108.25","0.10","14,984,610.98","14,966,924.23","17,686.75","0.12","14,157,295.54","14,137,555.79","19,739.75","0.14","15,626,165.15","15,571,344.15","54,821.00","0.35"
"10863  :  โรงพยาบาลปากพลี","504,394.75","479,007.75","25,387.00","5.03","122,352.75","122,168.75","184.00","0.15","136,049.75","135,459.75","590.00","0.43","135,735.00","135,015.00","720.00","0.53","110,257.25","86,364.25","23,893.00","21.67"
"10864  :  โรงพยาบาลบ้านนา","2,297,591.20","2,297,261.20","330.00","0.01","566,684.75","566,309.75","375.00","0.07","486,647.47","486,647.47","0.00","0.00","443,221.41","443,266.41","-45.00","-0.01","801,037.57","801,037.57","0.00","0.00"
"10865  :  โรงพยาบาลองครักษ์","1,719,000.56","1,634,240.56","84,760.00","4.93","560,030.62","558,655.37","1,375.25","0.25","418,734.98","415,120.98","3,614.00","0.86","308,776.84","306,135.59","2,641.25","0.86","431,458.12","354,328.62","77,129.50","17.88"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","479,494,176.75","479,486,336.75","7,840.00","0.00","99,090,068.00","99,088,070.00","1,998.00","0.00","148,917,951.75","148,915,180.75","2,771.00","0.00","87,755,213.00","87,754,404.00","809.00","0.00","143,730,944.00","143,728,682.00","2,262.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","55,631,342.94","55,541,435.70","89,907.24","0.16","18,069,191.87","18,049,981.12","19,210.75","0.11","18,566,788.67","18,549,725.92","17,062.75","0.09","8,565,774.66","8,553,317.30","12,457.36","0.15","10,429,587.74","10,388,411.36","41,176.38","0.39"
"10866  :  โรงพยาบาลคลองหาด","1,225,777.75","1,222,788.75","2,989.00","0.24","347,477.20","347,173.70","303.50","0.09","296,421.50","296,244.50","177.00","0.06","327,434.25","327,145.75","288.50","0.09","254,444.80","252,224.80","2,220.00","0.87"
"10867  :  โรงพยาบาลตาพระยา","2,459,287.00","2,443,179.25","16,107.75","0.65","669,082.50","667,388.75","1,693.75","0.25","529,040.25","527,338.75","1,701.50","0.32","633,766.50","631,486.50","2,280.00","0.36","627,397.75","616,965.25","10,432.50","1.66"
"10868  :  โรงพยาบาลวังน้ำเย็น","3,391,310.34","3,342,123.50","49,186.84","1.45","687,586.31","679,421.25","8,165.06","1.19","624,378.07","615,689.50","8,688.57","1.39","926,687.50","919,555.50","7,132.00","0.77","1,152,658.46","1,127,457.25","25,201.21","2.19"
"10869  :  โรงพยาบาลวัฒนานคร","2,841,484.87","2,773,505.87","67,979.00","2.39","689,689.51","674,831.01","14,858.50","2.15","675,941.16","663,544.16","12,397.00","1.83","671,580.41","653,703.91","17,876.50","2.66","804,273.79","781,426.79","22,847.00","2.84"
"10870  :  โรงพยาบาลอรัญประเทศ","35,088,905.84","34,997,644.16","91,261.68","0.26","7,301,896.32","7,290,058.66","11,837.66","0.16","6,764,179.73","6,755,862.48","8,317.25","0.12","7,800,434.61","7,791,660.26","8,774.35","0.11","13,222,395.18","13,160,062.76","62,332.42","0.47"
"13817  :  โรงพยาบาลเขาฉกรรจ์","2,692,449.08","2,679,024.33","13,424.75","0.50","830,403.43","828,328.18","2,075.25","0.25","511,710.04","509,974.54","1,735.50","0.34","636,175.54","635,120.54","1,055.00","0.17","714,160.07","705,601.07","8,559.00","1.20"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","1,677,662.25","1,595,004.25","82,658.00","4.93","315,487.00","299,360.75","16,126.25","5.11","367,817.75","353,545.25","14,272.50","3.88","483,688.50","459,676.00","24,012.50","4.96","510,669.00","482,422.25","28,246.75","5.53"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","768,732,244,397.64","768,716,212,363.39","16,032,034.25","0.00","372,558,840,620.02","372,557,573,413.52","1,267,206.50","0.00","262,639,480,469.10","262,631,463,747.60","8,016,721.50","0.00","103,498,496,559.92","103,496,675,991.67","1,820,568.25","0.00","30,035,426,748.60","30,030,499,210.60","4,927,538.00","0.02"
"10871  :  โรงพยาบาลครบุรี","10,735,068.52","10,656,920.02","78,148.50","0.73","2,475,322.10","2,463,702.10","11,620.00","0.47","2,077,097.39","2,066,826.39","10,271.00","0.49","2,089,686.50","2,078,551.50","11,135.00","0.53","4,092,962.53","4,047,840.03","45,122.50","1.10"
"10872  :  โรงพยาบาลเสิงสาง","6,078,326.99","6,044,630.21","33,696.78","0.55","883,482.45","880,482.07","3,000.38","0.34","842,934.99","840,978.99","1,956.00","0.23","732,694.55","730,645.15","2,049.40","0.28","3,619,215.00","3,592,524.00","26,691.00","0.74"
"10873  :  โรงพยาบาลคง","5,765,022.16","5,751,642.66","13,379.50","0.23","602,399.69","600,559.19","1,840.50","0.31","675,198.51","673,006.01","2,192.50","0.32","573,283.55","570,023.55","3,260.00","0.57","3,914,140.41","3,908,053.91","6,086.50","0.16"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,801,440.05","1,790,326.85","11,113.20","0.62","397,622.50","396,520.50","1,102.00","0.28","462,692.00","461,638.00","1,054.00","0.23","437,669.80","436,286.80","1,383.00","0.32","503,455.75","495,881.55","7,574.20","1.50"
"10875  :  โรงพยาบาลจักราช","10,812,571.09","10,753,880.59","58,690.50","0.54","2,914,487.59","2,902,218.84","12,268.75","0.42","1,765,339.57","1,752,134.82","13,204.75","0.75","1,932,556.93","1,916,489.93","16,067.00","0.83","4,200,187.00","4,183,037.00","17,150.00","0.41"
"10876  :  โรงพยาบาลโชคชัย","16,221,250.75","16,194,453.25","26,797.50","0.17","4,039,821.50","4,032,034.50","7,787.00","0.19","3,871,761.50","3,864,093.00","7,668.50","0.20","3,470,573.00","3,464,002.00","6,571.00","0.19","4,839,094.75","4,834,323.75","4,771.00","0.10"
"10877  :  โรงพยาบาลด่านขุนทด","13,879,304.42","13,837,849.92","41,454.50","0.30","3,059,158.50","3,047,600.50","11,558.00","0.38","2,077,521.04","2,068,483.54","9,037.50","0.44","2,637,072.09","2,627,270.09","9,802.00","0.37","6,105,552.79","6,094,495.79","11,057.00","0.18"
"10878  :  โรงพยาบาลโนนไทย","5,853,080.97","5,789,769.97","63,311.00","1.08","1,553,356.69","1,547,083.69","6,273.00","0.40","1,334,582.49","1,328,555.49","6,027.00","0.45","1,533,337.79","1,526,156.79","7,181.00","0.47","1,431,804.00","1,387,974.00","43,830.00","3.06"
"10879  :  โรงพยาบาลโนนสูง","12,591,521.34","12,535,578.84","55,942.50","0.44","2,669,304.25","2,664,096.25","5,208.00","0.20","2,315,824.88","2,310,547.88","5,277.00","0.23","2,405,817.65","2,400,267.15","5,550.50","0.23","5,200,574.56","5,160,667.56","39,907.00","0.77"
"10880  :  โรงพยาบาลขามสะแกแสง","6,853,064.35","6,827,625.35","25,439.00","0.37","1,424,956.10","1,422,349.10","2,607.00","0.18","1,212,863.68","1,209,114.93","3,748.75","0.31","1,204,430.93","1,202,583.68","1,847.25","0.15","3,010,813.64","2,993,577.64","17,236.00","0.57"
"10881  :  โรงพยาบาลบัวใหญ่","35,525,410.82","35,446,816.82","78,594.00","0.22","8,950,706.94","8,933,811.94","16,895.00","0.19","8,565,789.53","8,542,225.53","23,564.00","0.28","7,936,854.65","7,919,836.65","17,018.00","0.21","10,072,059.70","10,050,942.70","21,117.00","0.21"
"10882  :  โรงพยาบาลประทาย","10,155,853.75","10,126,565.75","29,288.00","0.29","2,532,719.50","2,528,947.50","3,772.00","0.15","2,006,919.25","2,002,646.25","4,273.00","0.21","1,676,157.00","1,673,275.00","2,882.00","0.17","3,940,058.00","3,921,697.00","18,361.00","0.47"
"10883  :  โรงพยาบาลปักธงชัย","9,688,738.50","9,565,693.25","123,045.25","1.27","1,652,228.25","1,631,215.75","21,012.50","1.27","1,503,318.00","1,483,508.00","19,810.00","1.32","1,283,108.25","1,265,335.00","17,773.25","1.39","5,250,084.00","5,185,634.50","64,449.50","1.23"
"10884  :  โรงพยาบาลพิมาย","27,384,486.16","27,320,558.66","63,927.50","0.23","5,932,020.22","5,920,500.72","11,519.50","0.19","8,615,911.44","8,602,013.44","13,898.00","0.16","5,561,733.99","5,552,141.99","9,592.00","0.17","7,274,820.51","7,245,902.51","28,918.00","0.40"
"10885  :  โรงพยาบาลห้วยแถลง","6,090,946.13","6,063,741.63","27,204.50","0.45","1,520,694.61","1,516,300.11","4,394.50","0.29","1,368,474.39","1,363,354.89","5,119.50","0.37","1,450,348.78","1,445,175.78","5,173.00","0.36","1,751,428.35","1,738,910.85","12,517.50","0.71"
"10886  :  โรงพยาบาลชุมพวง","5,696,001.25","5,664,470.50","31,530.75","0.55","1,436,156.25","1,430,117.25","6,039.00","0.42","1,384,152.50","1,376,454.50","7,698.00","0.56","855,520.55","849,569.05","5,951.50","0.70","2,020,171.95","2,008,329.70","11,842.25","0.59"
"10887  :  โรงพยาบาลสูงเนิน","12,953,623.30","12,915,453.30","38,170.00","0.29","3,778,773.00","3,771,197.00","7,576.00","0.20","4,338,224.30","4,328,777.30","9,447.00","0.22","3,871,534.00","3,863,570.00","7,964.00","0.21","965,092.00","951,909.00","13,183.00","1.37"
"10888  :  โรงพยาบาลขามทะเลสอ","3,399,394.16","3,383,947.16","15,447.00","0.45","488,431.85","485,152.85","3,279.00","0.67","588,114.02","584,886.02","3,228.00","0.55","629,891.79","626,273.79","3,618.00","0.57","1,692,956.50","1,687,634.50","5,322.00","0.31"
"10889  :  โรงพยาบาลสีคิ้ว","13,237,526.00","13,143,570.50","93,955.50","0.71","4,268,455.60","4,257,924.60","10,531.00","0.25","2,991,713.00","2,982,527.50","9,185.50","0.31","2,924,347.90","2,911,138.40","13,209.50","0.45","3,053,009.50","2,991,980.00","61,029.50","2.00"
"10890  :  โรงพยาบาลปากช่องนานา","31,798,341.75","31,716,032.75","82,309.00","0.26","8,150,632.25","8,132,358.25","18,274.00","0.22","7,309,185.25","7,288,472.00","20,713.25","0.28","6,584,548.25","6,563,125.50","21,422.75","0.33","9,753,976.00","9,732,077.00","21,899.00","0.22"
"10891  :  โรงพยาบาลหนองบุญมาก","7,000,759.68","6,985,420.18","15,339.50","0.22","1,750,717.42","1,749,092.42","1,625.00","0.09","2,077,509.24","2,075,790.74","1,718.50","0.08","1,837,271.43","1,835,423.93","1,847.50","0.10","1,335,261.59","1,325,113.09","10,148.50","0.76"
"10892  :  โรงพยาบาลแก้งสนามนาง","2,808,193.02","2,794,101.02","14,092.00","0.50","732,988.85","730,975.35","2,013.50","0.27","755,553.55","753,666.55","1,887.00","0.25","591,578.40","589,579.90","1,998.50","0.34","728,072.22","719,879.22","8,193.00","1.13"
"10893  :  โรงพยาบาลโนนแดง","5,038,697.73","5,001,899.98","36,797.75","0.73","876,956.99","868,069.24","8,887.75","1.01","969,486.09","958,805.84","10,680.25","1.10","795,046.46","791,016.46","4,030.00","0.51","2,397,208.19","2,384,008.44","13,199.75","0.55"
"10894  :  โรงพยาบาลวังน้ำเขียว","1,405,924.50","1,403,933.50","1,991.00","0.14","724,126.25","723,334.25","792.00","0.11","681,798.25","680,599.25","1,199.00","0.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,472,533.62","1,467,308.37","5,225.25","0.35","417,234.72","416,238.97","995.75","0.24","391,899.17","390,140.42","1,758.75","0.45","352,066.88","350,791.13","1,275.75","0.36","311,332.85","310,137.85","1,195.00","0.38"
"11608  :  โรงพยาบาลลำทะเมนชัย","2,270,476.76","2,263,124.76","7,352.00","0.32","724,610.07","722,827.57","1,782.50","0.25","476,436.65","475,061.15","1,375.50","0.29","470,043.26","468,003.26","2,040.00","0.43","599,386.78","597,232.78","2,154.00","0.36"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","2,409,591.30","2,366,932.00","42,659.30","1.77","501,137.00","496,089.00","5,048.00","1.01","834,273.00","820,565.00","13,708.00","1.64","435,071.30","427,439.00","7,632.30","1.75","639,110.00","622,839.00","16,271.00","2.55"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","6,410,399.00","6,410,399.00","0.00","0.00","2,014,448.00","2,014,448.00","0.00","0.00","1,786,744.00","1,786,744.00","0.00","0.00","1,511,039.00","1,511,039.00","0.00","0.00","1,098,168.00","1,098,168.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","89,999.00","89,581.00","418.00","0.46","18,983.00","18,881.00","102.00","0.54","24,604.00","24,457.00","147.00","0.60","26,259.00","26,175.00","84.00","0.32","20,153.00","20,068.00","85.00","0.42"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","4,811,721.60","4,803,377.60","8,344.00","0.17","1,225,944.65","1,225,944.65","0.00","0.00","1,496,106.45","1,495,798.45","308.00","0.02","1,121,521.80","1,118,664.80","2,857.00","0.25","968,148.70","962,969.70","5,179.00","0.53"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","3,105,225.50","3,093,891.50","11,334.00","0.36","1,520,752.00","1,517,090.00","3,662.00","0.24","987,042.50","984,408.50","2,634.00","0.27","0.00","0.00","0.00","0.00","597,431.00","592,393.00","5,038.00","0.84"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","31,335,811.25","31,243,075.75","92,735.50","0.30","8,734,967.85","8,729,003.60","5,964.25","0.07","7,156,859.50","7,150,189.75","6,669.75","0.09","7,034,060.95","7,023,752.70","10,308.25","0.15","8,409,922.95","8,340,129.70","69,793.25","0.83"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","63,972,617.58","63,966,635.58","5,982.00","0.01","17,713,892.10","17,712,770.10","1,122.00","0.01","9,693,540.04","9,692,948.04","592.00","0.01","16,548,087.44","16,546,805.44","1,282.00","0.01","20,017,098.00","20,014,112.00","2,986.00","0.01"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,853,356.95","1,836,771.95","16,585.00","0.89","351,899.10","349,696.10","2,203.00","0.63","331,385.65","330,077.15","1,308.50","0.39","385,819.55","384,663.55","1,156.00","0.30","784,252.65","772,335.15","11,917.50","1.52"
"27839  :  โรงพยาบาลบัวลาย","2,085,979.10","2,080,519.10","5,460.00","0.26","418,633.59","417,951.59","682.00","0.16","394,019.90","392,192.90","1,827.00","0.46","299,443.91","298,995.91","448.00","0.15","973,881.70","971,378.70","2,503.00","0.26"
"27840  :  โรงพยาบาลสีดา","1,492,163.50","1,484,008.50","8,155.00","0.55","450,216.00","449,567.00","649.00","0.14","502,358.50","502,041.50","317.00","0.06","334,338.00","333,990.00","348.00","0.10","205,251.00","198,410.00","6,841.00","3.33"
"27841  :  โรงพยาบาลเทพารักษ์","1,119,482.42","1,114,226.92","5,255.50","0.47","245,331.40","245,112.40","219.00","0.09","235,154.40","234,672.40","482.00","0.20","322,190.87","321,196.37","994.50","0.31","316,805.75","313,245.75","3,560.00","1.12"
"10667  :  โรงพยาบาลบุรีรัมย์","436,710,556.14","436,470,004.14","240,552.00","0.06","146,178,639.90","146,161,185.90","17,454.00","0.01","132,157,268.45","132,139,028.45","18,240.00","0.01","81,620,181.85","81,602,969.85","17,212.00","0.02","76,754,465.94","76,566,819.94","187,646.00","0.24"
"10895  :  โรงพยาบาลคูเมือง","13,286,466.50","13,113,847.25","172,619.25","1.30","2,779,476.25","2,746,070.75","33,405.50","1.20","1,971,074.93","1,933,986.93","37,088.00","1.88","2,108,034.97","2,074,934.22","33,100.75","1.57","6,427,880.35","6,358,855.35","69,025.00","1.07"
"10896  :  โรงพยาบาลกระสัง","8,870,144.00","8,779,284.00","90,860.00","1.02","2,168,986.75","2,159,429.25","9,557.50","0.44","2,152,090.50","2,142,602.00","9,488.50","0.44","1,514,809.75","1,509,723.25","5,086.50","0.34","3,034,257.00","2,967,529.50","66,727.50","2.20"
"10897  :  โรงพยาบาลนางรอง","51,906,911.25","51,850,578.00","56,333.25","0.11","13,434,299.25","13,415,795.75","18,503.50","0.14","11,914,611.75","11,905,890.75","8,721.00","0.07","12,176,880.25","12,166,137.00","10,743.25","0.09","14,381,120.00","14,362,754.50","18,365.50","0.13"
"10898  :  โรงพยาบาลหนองกี่","3,218,816.80","3,191,729.80","27,087.00","0.84","1,150,587.90","1,141,374.40","9,213.50","0.80","1,118,208.65","1,108,688.15","9,520.50","0.85","950,020.25","941,667.25","8,353.00","0.88","0.00","0.00","0.00","0.00"
"10899  :  โรงพยาบาลละหานทราย","8,376,430.66","8,318,587.41","57,843.25","0.69","1,679,258.79","1,664,866.54","14,392.25","0.86","1,562,159.70","1,544,513.70","17,646.00","1.13","1,650,592.82","1,634,811.82","15,781.00","0.96","3,484,419.35","3,474,395.35","10,024.00","0.29"
"10900  :  โรงพยาบาลประโคนชัย","21,716,821.53","21,670,646.53","46,175.00","0.21","5,478,761.75","5,463,221.75","15,540.00","0.28","3,856,292.50","3,847,457.50","8,835.00","0.23","3,031,627.64","3,024,532.64","7,095.00","0.23","9,350,139.64","9,335,434.64","14,705.00","0.16"
"10901  :  โรงพยาบาลบ้านกรวด","4,629,931.95","4,599,960.20","29,971.75","0.65","1,164,441.15","1,162,323.90","2,117.25","0.18","1,043,922.45","1,041,830.20","2,092.25","0.20","771,103.05","768,709.80","2,393.25","0.31","1,650,465.30","1,627,096.30","23,369.00","1.42"
"10902  :  โรงพยาบาลพุทไธสง","5,292,465.00","5,228,791.00","63,674.00","1.20","1,513,838.00","1,503,567.00","10,271.00","0.68","1,358,566.00","1,352,156.00","6,410.00","0.47","1,075,878.00","1,071,253.00","4,625.00","0.43","1,344,183.00","1,301,815.00","42,368.00","3.15"
"10904  :  โรงพยาบาลลำปลายมาศ","14,217,235.36","14,034,703.61","182,531.75","1.28","2,643,842.52","2,627,977.27","15,865.25","0.60","2,745,874.33","2,727,996.58","17,877.75","0.65","2,755,918.15","2,742,410.65","13,507.50","0.49","6,071,600.36","5,936,319.11","135,281.25","2.23"
"10905  :  โรงพยาบาลสตึก","10,039,318.05","9,980,556.80","58,761.25","0.59","3,090,196.66","3,082,181.16","8,015.50","0.26","2,686,797.91","2,678,372.41","8,425.50","0.31","2,135,991.15","2,129,323.40","6,667.75","0.31","2,126,332.33","2,090,679.83","35,652.50","1.68"
"10906  :  โรงพยาบาลปะคำ","4,554,552.97","4,462,822.71","91,730.26","2.01","960,012.06","937,340.78","22,671.28","2.36","1,043,493.11","1,022,721.95","20,771.16","1.99","1,393,802.29","1,369,802.25","24,000.04","1.72","1,157,245.51","1,132,957.73","24,287.78","2.10"
"10907  :  โรงพยาบาลนาโพธิ์","2,876,382.80","2,836,603.80","39,779.00","1.38","713,122.50","711,113.50","2,009.00","0.28","673,883.20","670,325.20","3,558.00","0.53","402,021.10","396,376.10","5,645.00","1.40","1,087,356.00","1,058,789.00","28,567.00","2.63"
"10908  :  โรงพยาบาลหนองหงส์","7,045,937.45","7,011,226.20","34,711.25","0.49","931,947.25","927,430.25","4,517.00","0.48","945,223.08","939,405.33","5,817.75","0.62","853,127.17","844,989.17","8,138.00","0.95","4,315,639.95","4,299,401.45","16,238.50","0.38"
"10909  :  โรงพยาบาลพลับพลาชัย","2,536,206.03","2,531,431.28","4,774.75","0.19","666,689.46","665,678.96","1,010.50","0.15","500,947.25","499,118.50","1,828.75","0.37","516,791.57","515,548.32","1,243.25","0.24","851,777.75","851,085.50","692.25","0.08"
"10910  :  โรงพยาบาลห้วยราช","2,795,044.26","2,789,057.71","5,986.55","0.21","718,379.59","717,423.54","956.05","0.13","718,746.03","717,609.78","1,136.25","0.16","528,057.56","527,001.56","1,056.00","0.20","829,861.08","827,022.83","2,838.25","0.34"
"10911  :  โรงพยาบาลโนนสุวรรณ","4,196,830.75","4,138,886.75","57,944.00","1.38","1,131,798.50","1,128,151.00","3,647.50","0.32","739,859.50","737,241.00","2,618.50","0.35","658,046.50","654,303.50","3,743.00","0.57","1,667,126.25","1,619,191.25","47,935.00","2.88"
"10912  :  โรงพยาบาลชำนิ","5,274,155.04","5,214,580.54","59,574.50","1.13","1,423,801.25","1,420,228.25","3,573.00","0.25","1,252,326.00","1,246,547.00","5,779.00","0.46","882,243.75","879,282.75","2,961.00","0.34","1,715,784.04","1,668,522.54","47,261.50","2.75"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,811,198.32","2,762,302.47","48,895.85","1.74","599,334.40","595,310.72","4,023.68","0.67","544,450.78","538,082.40","6,368.38","1.17","526,658.59","521,076.35","5,582.24","1.06","1,140,754.55","1,107,833.00","32,921.55","2.89"
"10914  :  โรงพยาบาลโนนดินแดง","2,836,183.75","2,796,771.25","39,412.50","1.39","699,284.50","692,377.00","6,907.50","0.99","726,324.00","720,298.00","6,026.00","0.83","758,454.25","753,284.75","5,169.50","0.68","652,121.00","630,811.50","21,309.50","3.27"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","551.13","488.22","62.91","11.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","151.21","151.21","0.00","0.00","399.92","337.01","62.91","15.73"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","4,475,308.40","4,389,703.40","85,605.00","1.91","589,784.70","585,874.70","3,910.00","0.66","644,440.25","639,723.25","4,717.00","0.73","783,618.65","780,047.15","3,571.50","0.46","2,457,464.80","2,384,058.30","73,406.50","2.99"
"23578  :  โรงพยาบาลแคนดง","2,252,390.38","2,194,742.13","57,648.25","2.56","607,314.23","601,069.98","6,244.25","1.03","682,413.83","674,566.08","7,847.75","1.15","586,035.76","580,345.76","5,690.00","0.97","376,626.56","338,760.31","37,866.25","10.05"
"28020  :  โรงพยาบาลบ้านด่าน","3,645,693.50","3,612,105.00","33,588.50","0.92","828,423.50","825,311.50","3,112.00","0.38","897,263.00","892,882.50","4,380.50","0.49","755,485.50","750,106.50","5,379.00","0.71","1,164,521.50","1,143,804.50","20,717.00","1.78"
