"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"แผนไทย","ทางเลือก","บริการทั้งหมด","แผนไทย","ทางเลือก","บริการทั้งหมด","แผนไทย","ทางเลือก","บริการทั้งหมด","แผนไทย","ทางเลือก","บริการทั้งหมด","แผนไทย","ทางเลือก","บริการทั้งหมด"
"รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC","รวมทุกสิทธิ","UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","728","2,022","357","1,052","120","155","51","71","848","2,177","408","1,123","232","770","106","437","4","4","0","0","236","774","106","437","181","592","91","303","31","40","13","17","212","632","104","320","206","297","106","151","48","56","21","28","254","353","127","179","109","363","54","161","37","55","17","26","146","418","71","187"
"28006  :  โรงพยาบาลเกาะจันทร์","621","2,202","528","1,957","0","0","0","0","621","2,202","528","1,957","170","745","152","689","0","0","0","0","170","745","152","689","194","687","168","600","0","0","0","0","194","687","168","600","99","230","79","196","0","0","0","0","99","230","79","196","158","540","129","472","0","0","0","0","158","540","129","472"
"10663  :  โรงพยาบาลระยอง","140","140","107","107","249","377","79","119","389","517","186","226","110","110","84","84","89","130","44","63","199","240","128","147","20","20","14","14","133","167","28","36","153","187","42","50","10","10","9","9","16","44","4","9","26","54","13","18","0","0","0","0","11","36","3","11","11","36","3","11"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","673","1,074","390","557","1","1","1","1","674","1,075","391","558","239","394","145","218","0","0","0","0","239","394","145","218","141","248","66","101","0","0","0","0","141","248","66","101","48","65","13","14","1","1","1","1","49","66","14","15","245","367","166","224","0","0","0","0","245","367","166","224"
"10828  :  โรงพยาบาลบ้านฉาง","52","55","26","28","35","44","17","22","87","99","43","50","21","22","9","9","19","21","8","8","40","43","17","17","14","15","9","10","7","8","5","5","21","23","14","15","10","10","3","3","6","10","2","5","16","20","5","8","7","8","5","6","3","5","2","4","10","13","7","10"
"10829  :  โรงพยาบาลแกลง","156","216","106","135","432","1,635","236","1,003","588","1,851","342","1,138","156","216","106","135","176","747","101","496","332","963","207","631","0","0","0","0","152","495","93","346","152","495","93","346","0","0","0","0","33","91","12","38","33","91","12","38","0","0","0","0","71","302","30","123","71","302","30","123"
"10830  :  โรงพยาบาลวังจันทร์","2,021","4,803","571","696","12","12","5","5","2,033","4,815","576","701","958","1,766","446","483","3","3","2","2","961","1,769","448","485","458","1,165","62","98","3","3","2","2","461","1,168","64","100","243","655","22","26","2","2","0","0","245","657","22","26","362","1,217","41","89","4","4","1","1","366","1,221","42","90"
"10831  :  โรงพยาบาลบ้านค่าย","3","3","1","1","0","0","0","0","3","3","1","1","2","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","1","1","1"
"10832  :  โรงพยาบาลปลวกแดง","0","0","0","0","1,305","4,528","394","1,203","1,305","4,528","394","1,203","0","0","0","0","392","1,307","111","300","392","1,307","111","300","0","0","0","0","366","1,430","126","494","366","1,430","126","494","0","0","0","0","194","475","55","102","194","475","55","102","0","0","0","0","353","1,316","102","307","353","1,316","102","307"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","899","2,792","401","835","412","619","322","476","1,311","3,411","723","1,311","228","778","117","269","99","181","82","141","327","959","199","410","278","889","119","237","150","209","112","163","428","1,098","231","400","154","411","58","111","48","88","38","67","202","499","96","178","239","714","107","218","115","141","90","105","354","855","197","323"
"23962  :  โรงพยาบาลนิคมพัฒนา","896","2,063","540","1,372","106","112","65","69","1,002","2,175","605","1,441","249","648","148","440","42","46","28","31","291","694","176","471","219","525","124","330","19","20","13","14","238","545","137","344","237","441","146","295","27","28","16","16","264","469","162","311","191","449","122","307","18","18","8","8","209","467","130","315"
"10664  :  โรงพยาบาลพระปกเกล้า","4,710","18,466","293","757","0","0","0","0","4,710","18,466","293","757","1,388","5,398","93","244","0","0","0","0","1,388","5,398","93","244","1,260","5,162","95","249","0","0","0","0","1,260","5,162","95","249","846","2,563","47","91","0","0","0","0","846","2,563","47","91","1,216","5,343","58","173","0","0","0","0","1,216","5,343","58","173"
"10834  :  โรงพยาบาลขลุง","1,267","2,761","224","355","1,407","4,924","288","635","2,674","7,685","512","990","485","1,165","73","136","190","242","5","5","675","1,407","78","141","510","1,169","81","138","541","1,879","83","186","1,051","3,048","164","324","63","79","19","21","201","759","38","92","264","838","57","113","209","348","51","60","475","2,044","162","352","684","2,392","213","412"
"10835  :  โรงพยาบาลท่าใหม่","491","2,066","19","40","14","20","7","9","505","2,086","26","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195","548","8","10","1","1","0","0","196","549","8","10","296","1,518","11","30","13","19","7","9","309","1,537","18","39"
"10836  :  โรงพยาบาลเขาสุกิม","175","178","146","149","102","102","91","91","277","280","237","240","1","1","0","0","0","0","0","0","1","1","0","0","1","1","1","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","173","176","145","148","102","102","91","91","275","278","236","239"
"10837  :  โรงพยาบาลสองพี่น้อง","490","1,739","145","355","27","30","2","2","517","1,769","147","357","158","534","64","153","11","12","1","1","169","546","65","154","128","547","32","109","6","6","0","0","134","553","32","109","85","172","25","28","3","3","0","0","88","175","25","28","119","486","24","65","7","9","1","1","126","495","25","66"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","68","96","14","17","0","0","0","0","68","96","14","17","34","50","10","13","0","0","0","0","34","50","10","13","21","30","4","4","0","0","0","0","21","30","4","4","2","2","0","0","0","0","0","0","2","2","0","0","11","14","0","0","0","0","0","0","11","14","0","0"
"10839  :  โรงพยาบาลมะขาม","589","2,437","20","24","0","0","0","0","589","2,437","20","24","161","687","3","3","0","0","0","0","161","687","3","3","162","728","7","8","0","0","0","0","162","728","7","8","97","296","2","3","0","0","0","0","97","296","2","3","169","726","8","10","0","0","0","0","169","726","8","10"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","3,037","6,750","1,627","2,224","3","3","2","2","3,040","6,753","1,629","2,226","1,212","2,292","702","928","0","0","0","0","1,212","2,292","702","928","1,429","2,514","858","1,074","2","2","2","2","1,431","2,516","860","1,076","147","610","17","40","1","1","0","0","148","611","17","40","249","1,334","50","182","0","0","0","0","249","1,334","50","182"
"10842  :  โรงพยาบาลแก่งหางแมว","818","2,575","182","333","6","6","5","5","824","2,581","187","338","239","784","56","109","0","0","0","0","239","784","56","109","225","715","54","83","6","6","5","5","231","721","59","88","124","319","22","34","0","0","0","0","124","319","22","34","230","757","50","107","0","0","0","0","230","757","50","107"
"10843  :  โรงพยาบาลนายายอาม","834","5,253","78","174","4","4","1","1","838","5,257","79","175","255","1,631","42","102","2","2","1","1","257","1,633","43","103","233","1,534","15","33","0","0","0","0","233","1,534","15","33","136","793","1","2","0","0","0","0","136","793","1","2","210","1,295","20","37","2","2","0","0","212","1,297","20","37"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,559","4,574","586","753","1,460","4,124","523","662","3,019","8,698","1,109","1,415","297","1,097","27","27","276","985","16","16","573","2,082","43","43","373","1,145","121","143","326","921","90","98","699","2,066","211","241","320","823","131","185","307","787","120","171","627","1,610","251","356","569","1,509","307","398","551","1,431","297","377","1,120","2,940","604","775"
"10696  :  โรงพยาบาลตราด","1,865","5,058","144","188","1","1","0","0","1,866","5,059","144","188","681","1,837","58","77","0","0","0","0","681","1,837","58","77","694","2,026","64","88","1","1","0","0","695","2,027","64","88","135","206","3","3","0","0","0","0","135","206","3","3","355","989","19","20","0","0","0","0","355","989","19","20"
"10845  :  โรงพยาบาลคลองใหญ่","2,398","10,593","238","361","32","42","4","12","2,430","10,635","242","373","654","2,882","111","182","6","10","1","5","660","2,892","112","187","655","2,547","93","114","22","28","3","7","677","2,575","96","121","523","2,451","28","47","1","1","0","0","524","2,452","28","47","566","2,713","6","18","3","3","0","0","569","2,716","6","18"
"10846  :  โรงพยาบาลเขาสมิง","1,454","8,088","430","1,185","88","100","20","20","1,542","8,188","450","1,205","314","1,847","79","279","62","74","14","14","376","1,921","93","293","297","1,703","79","232","17","17","6","6","314","1,720","85","238","424","2,277","88","268","6","6","0","0","430","2,283","88","268","419","2,261","184","406","3","3","0","0","422","2,264","184","406"
"10847  :  โรงพยาบาลบ่อไร่","1,324","6,009","111","210","14","14","2","2","1,338","6,023","113","212","396","1,637","52","93","3","3","2","2","399","1,640","54","95","333","1,477","27","57","3","3","0","0","336","1,480","27","57","237","1,110","15","30","1","1","0","0","238","1,111","15","30","358","1,785","17","30","7","7","0","0","365","1,792","17","30"
"10848  :  โรงพยาบาลแหลมงอบ","2","2","2","2","0","0","0","0","2","2","2","2","2","2","2","2","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","0","0","0","0","35","42","15","18","35","42","15","18","0","0","0","0","7","7","4","4","7","7","4","4","0","0","0","0","12","14","6","8","12","14","6","8","0","0","0","0","9","11","2","3","9","11","2","3","0","0","0","0","7","10","3","3","7","10","3","3"
"10697  :  โรงพยาบาลพุทธโสธร","42","58","32","48","0","0","0","0","42","58","32","48","40","56","32","48","0","0","0","0","40","56","32","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","2","2","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","3,051","4,017","2,784","3,481","746","794","730","778","3,797","4,811","3,514","4,259","470","573","439","539","12","12","12","12","482","585","451","551","688","1,089","556","806","0","0","0","0","688","1,089","556","806","781","833","760","811","168","169","164","165","949","1,002","924","976","1,112","1,522","1,029","1,325","566","613","554","601","1,678","2,135","1,583","1,926"
"10850  :  โรงพยาบาลบางคล้า","675","1,443","222","408","0","0","0","0","675","1,443","222","408","207","524","78","158","0","0","0","0","207","524","78","158","195","410","59","108","0","0","0","0","195","410","59","108","103","176","27","39","0","0","0","0","103","176","27","39","170","333","58","103","0","0","0","0","170","333","58","103"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","3,332","5,456","2,284","3,293","14","14","0","0","3,346","5,470","2,284","3,293","477","1,302","273","710","9","9","0","0","486","1,311","273","710","427","1,077","226","540","4","4","0","0","431","1,081","226","540","108","197","22","42","1","1","0","0","109","198","22","42","2,320","2,880","1,763","2,001","0","0","0","0","2,320","2,880","1,763","2,001"
"10852  :  โรงพยาบาลบางปะกง","188","257","151","200","0","0","0","0","188","257","151","200","6","6","3","3","0","0","0","0","6","6","3","3","2","2","1","1","0","0","0","0","2","2","1","1","60","82","49","66","0","0","0","0","60","82","49","66","120","167","98","130","0","0","0","0","120","167","98","130"
"10853  :  โรงพยาบาลบ้านโพธิ์","364","410","259","304","0","0","0","0","364","410","259","304","55","70","44","59","0","0","0","0","55","70","44","59","65","94","57","85","0","0","0","0","65","94","57","85","2","2","2","2","0","0","0","0","2","2","2","2","242","244","156","158","0","0","0","0","242","244","156","158"
"10854  :  โรงพยาบาลพนมสารคาม","3,065","5,921","1,277","2,046","141","153","54","54","3,206","6,074","1,331","2,100","848","1,393","317","429","22","24","2","2","870","1,417","319","431","979","1,933","393","619","35","39","6","6","1,014","1,972","399","625","619","888","308","398","13","13","6","6","632","901","314","404","619","1,707","259","600","71","77","40","40","690","1,784","299","640"
"10855  :  โรงพยาบาลสนามชัยเขต","359","1,294","63","179","18","19","3","3","377","1,313","66","182","332","1,265","59","175","18","19","3","3","350","1,284","62","178","27","29","4","4","0","0","0","0","27","29","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10856  :  โรงพยาบาลแปลงยาว","99","104","35","38","46","48","4","5","145","152","39","43","0","0","0","0","1","1","0","0","1","1","0","0","47","50","21","24","3","3","0","0","50","53","21","24","35","36","9","9","24","24","1","1","59","60","10","10","17","18","5","5","18","20","3","4","35","38","8","9"
"13747  :  โรงพยาบาลราชสาส์น","1,009","2,280","232","769","27","44","6","7","1,036","2,324","238","776","255","621","52","193","3","3","1","1","258","624","53","194","325","669","59","203","4","6","2","2","329","675","61","205","161","294","49","107","14","26","2","3","175","320","51","110","268","696","72","266","6","9","1","1","274","705","73","267"
"31327  :  โรงพยาบาลคลองเขื่อน","230","496","159","351","24","24","18","18","254","520","177","369","37","37","31","31","17","17","13","13","54","54","44","44","29","36","22","28","1","1","0","0","30","37","22","28","18","24","12","18","1","1","1","1","19","25","13","19","146","399","94","274","5","5","4","4","151","404","98","278"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","1,096","1,920","572","919","13","13","6","6","1,109","1,933","578","925","375","767","202","369","8","8","5","5","383","775","207","374","274","461","136","214","3","3","1","1","277","464","137","215","136","164","64","78","1","1","0","0","137","165","64","78","311","528","170","258","1","1","0","0","312","529","170","258"
"10858  :  โรงพยาบาลนาดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","209","595","158","480","0","0","0","0","209","595","158","480","135","278","110","228","0","0","0","0","135","278","110","228","31","186","24","160","0","0","0","0","31","186","24","160","21","63","11","45","0","0","0","0","21","63","11","45","22","68","13","47","0","0","0","0","22","68","13","47"
"10860  :  โรงพยาบาลประจันตคาม","3,211","3,923","1,862","2,227","49","49","36","36","3,260","3,972","1,898","2,263","386","511","218","289","1","1","1","1","387","512","219","290","699","833","377","443","0","0","0","0","699","833","377","443","1,150","1,379","711","824","44","44","33","33","1,194","1,423","744","857","976","1,200","556","671","4","4","2","2","980","1,204","558","673"
"10861  :  โรงพยาบาลศรีมหาโพธิ","2,228","2,527","1,361","1,528","0","0","0","0","2,228","2,527","1,361","1,528","73","105","25","33","0","0","0","0","73","105","25","33","1,513","1,651","903","986","0","0","0","0","1,513","1,651","903","986","16","19","2","2","0","0","0","0","16","19","2","2","626","752","431","507","0","0","0","0","626","752","431","507"
"10862  :  โรงพยาบาลศรีมโหสถ","470","1,081","208","460","0","0","0","0","470","1,081","208","460","214","498","90","184","0","0","0","0","214","498","90","184","236","520","106","222","0","0","0","0","236","520","106","222","16","47","8","38","0","0","0","0","16","47","8","38","4","16","4","16","0","0","0","0","4","16","4","16"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","809","1,289","1","1","0","0","0","0","809","1,289","1","1","305","467","1","1","0","0","0","0","305","467","1","1","249","401","0","0","0","0","0","0","249","401","0","0","47","61","0","0","0","0","0","0","47","61","0","0","208","360","0","0","0","0","0","0","208","360","0","0"
"10863  :  โรงพยาบาลปากพลี","7,774","23,173","108","138","464","1,578","3","3","8,238","24,751","111","141","2,472","8,594","22","30","144","579","1","1","2,616","9,173","23","31","2,586","7,728","72","89","141","451","2","2","2,727","8,179","74","91","792","1,237","4","6","52","76","0","0","844","1,313","4","6","1,924","5,614","10","13","127","472","0","0","2,051","6,086","10","13"
"10864  :  โรงพยาบาลบ้านนา","3,278","9,449","292","410","0","0","0","0","3,278","9,449","292","410","1,229","3,623","192","252","0","0","0","0","1,229","3,623","192","252","1,008","3,020","85","126","0","0","0","0","1,008","3,020","85","126","349","703","5","11","0","0","0","0","349","703","5","11","692","2,103","10","21","0","0","0","0","692","2,103","10","21"
"10865  :  โรงพยาบาลองครักษ์","3,209","6,387","1,182","1,888","200","232","18","19","3,409","6,619","1,200","1,907","1,129","2,543","427","733","68","81","2","2","1,197","2,624","429","735","886","1,582","410","679","58","70","2","2","944","1,652","412","681","217","291","30","58","4","4","1","1","221","295","31","59","977","1,971","315","418","70","77","13","14","1,047","2,048","328","432"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1,242","4,276","300","740","88","103","60","65","1,330","4,379","360","805","376","1,404","88","221","23","25","16","18","399","1,429","104","239","343","1,278","76","181","31","36","19","19","374","1,314","95","200","164","418","41","93","18","21","14","16","182","439","55","109","359","1,176","95","245","16","21","11","12","375","1,197","106","257"
"10866  :  โรงพยาบาลคลองหาด","40","40","40","40","0","0","0","0","40","40","40","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","40","40","40","0","0","0","0","40","40","40","40","0","0","0","0","0","0","0","0","0","0","0","0"
"10867  :  โรงพยาบาลตาพระยา","1,671","2,913","1,280","1,626","0","0","0","0","1,671","2,913","1,280","1,626","634","1,055","514","664","0","0","0","0","634","1,055","514","664","618","1,026","498","607","0","0","0","0","618","1,026","498","607","88","154","48","71","0","0","0","0","88","154","48","71","331","678","220","284","0","0","0","0","331","678","220","284"
"10868  :  โรงพยาบาลวังน้ำเย็น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","46","49","6","6","0","0","0","0","46","49","6","6","14","14","2","2","0","0","0","0","14","14","2","2","7","7","1","1","0","0","0","0","7","7","1","1","4","4","0","0","0","0","0","0","4","4","0","0","21","24","3","3","0","0","0","0","21","24","3","3"
"10870  :  โรงพยาบาลอรัญประเทศ","622","1,936","377","1,090","0","0","0","0","622","1,936","377","1,090","311","1,128","167","480","0","0","0","0","311","1,128","167","480","211","537","164","446","0","0","0","0","211","537","164","446","33","54","10","21","0","0","0","0","33","54","10","21","67","217","36","143","0","0","0","0","67","217","36","143"
"13817  :  โรงพยาบาลเขาฉกรรจ์","269","422","163","231","66","97","29","44","335","519","192","275","92","124","65","79","1","1","1","1","93","125","66","80","86","123","56","67","0","0","0","0","86","123","56","67","3","4","2","3","0","0","0","0","3","4","2","3","88","171","40","82","65","96","28","43","153","267","68","125"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","197","279","158","229","7","7","5","5","204","286","163","234","125","193","99","156","5","5","3","3","130","198","102","159","64","77","55","68","2","2","2","2","66","79","57","70","5","6","2","3","0","0","0","0","5","6","2","3","3","3","2","2","0","0","0","0","3","3","2","2"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","56","71","34","41","0","0","0","0","56","71","34","41","56","71","34","41","0","0","0","0","56","71","34","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","0","0","0","0","192","193","136","137","192","193","136","137","0","0","0","0","61","61","43","43","61","61","43","43","0","0","0","0","33","33","21","21","33","33","21","21","0","0","0","0","37","37","27","27","37","37","27","27","0","0","0","0","61","62","45","46","61","62","45","46"
"10876  :  โรงพยาบาลโชคชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","434","1,381","260","828","11","11","1","1","445","1,392","261","829","137","552","81","311","2","2","0","0","139","554","81","311","171","477","113","312","6","6","0","0","177","483","113","312","71","221","38","127","3","3","1","1","74","224","39","128","55","131","28","78","0","0","0","0","55","131","28","78"
"10878  :  โรงพยาบาลโนนไทย","1,965","2,043","1,962","2,040","0","0","0","0","1,965","2,043","1,962","2,040","1,091","1,140","1,089","1,138","0","0","0","0","1,091","1,140","1,089","1,138","711","735","710","734","0","0","0","0","711","735","710","734","19","19","19","19","0","0","0","0","19","19","19","19","144","149","144","149","0","0","0","0","144","149","144","149"
"10879  :  โรงพยาบาลโนนสูง","1,593","1,700","1,095","1,178","0","0","0","0","1,593","1,700","1,095","1,178","823","853","564","586","0","0","0","0","823","853","564","586","770","847","531","592","0","0","0","0","770","847","531","592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","1,784","3,562","1,507","2,948","1,139","1,878","938","1,500","2,923","5,440","2,445","4,448","201","251","157","197","32","32","25","25","233","283","182","222","956","1,929","811","1,610","718","1,167","603","951","1,674","3,096","1,414","2,561","0","0","0","0","0","0","0","0","0","0","0","0","627","1,382","539","1,141","389","679","310","524","1,016","2,061","849","1,665"
"10881  :  โรงพยาบาลบัวใหญ่","481","1,914","425","1,838","0","0","0","0","481","1,914","425","1,838","162","827","149","804","0","0","0","0","162","827","149","804","121","485","99","456","0","0","0","0","121","485","99","456","94","257","85","245","0","0","0","0","94","257","85","245","104","345","92","333","0","0","0","0","104","345","92","333"
"10882  :  โรงพยาบาลประทาย","34","42","34","42","1","1","1","1","35","43","35","43","31","39","31","39","1","1","1","1","32","40","32","40","3","3","3","3","0","0","0","0","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","3,228","3,285","2,953","3,005","1,994","2,014","1,814","1,832","5,222","5,299","4,767","4,837","1,625","1,652","1,500","1,526","1,398","1,416","1,258","1,274","3,023","3,068","2,758","2,800","977","1,002","888","910","340","340","309","309","1,317","1,342","1,197","1,219","0","0","0","0","0","0","0","0","0","0","0","0","626","631","565","569","256","258","247","249","882","889","812","818"
"10884  :  โรงพยาบาลพิมาย","996","1,941","450","788","38","39","16","16","1,034","1,980","466","804","388","786","183","336","5","5","4","4","393","791","187","340","336","683","151","264","21","22","10","10","357","705","161","274","133","197","53","77","3","3","1","1","136","200","54","78","139","275","63","111","9","9","1","1","148","284","64","112"
"10885  :  โรงพยาบาลห้วยแถลง","293","1,311","168","779","2,924","3,300","2,798","3,166","3,217","4,611","2,966","3,945","137","606","89","380","1,878","2,243","1,764","2,121","2,015","2,849","1,853","2,501","102","542","62","336","1,043","1,054","1,032","1,043","1,145","1,596","1,094","1,379","48","154","17","63","3","3","2","2","51","157","19","65","6","9","0","0","0","0","0","0","6","9","0","0"
"10886  :  โรงพยาบาลชุมพวง","2,029","3,521","1,582","2,499","5","5","4","4","2,034","3,526","1,586","2,503","649","1,081","511","775","1","1","0","0","650","1,082","511","775","954","1,444","809","1,137","4","4","4","4","958","1,448","813","1,141","118","291","62","160","0","0","0","0","118","291","62","160","308","705","200","427","0","0","0","0","308","705","200","427"
"10887  :  โรงพยาบาลสูงเนิน","424","433","325","328","22","22","4","4","446","455","329","332","235","243","169","171","0","0","0","0","235","243","169","171","165","166","138","139","22","22","4","4","187","188","142","143","17","17","13","13","0","0","0","0","17","17","13","13","7","7","5","5","0","0","0","0","7","7","5","5"
