"โรงพยาบาล","รวมทั้งปีงบประมาณ แยกรายกลุ่มอายุ(คน)","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"0-14","15-29","30-44","45-59","60+","รวมทุกกลุ่ม","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง"
"ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","6","3","9","13","13","26","15","16","31","53","30","83","99","95","194","186","157","343","57","64","57","59","67","80","53","55","31","35","24","26","31","32","23","24"
"27839  :  โรงพยาบาลบัวลาย","13","1","14","4","8","12","5","4","9","17","14","31","41","18","59","80","45","125","31","30","16","17","29","33","17","18","10","9","7","7","10","10","5","4"
"27840  :  โรงพยาบาลสีดา","1","1","2","1","0","1","2","0","2","6","7","13","15","16","31","25","24","49","4","4","4","4","9","9","7","7","7","7","7","7","5","6","6","7"
"27841  :  โรงพยาบาลเทพารักษ์","14","14","28","14","22","36","18","18","36","28","43","71","68","92","160","142","189","331","46","47","65","67","48","54","67","72","27","30","35","35","21","22","22","24"
"10667  :  โรงพยาบาลบุรีรัมย์","3","4","7","7","19","26","8","30","38","19","31","50","29","34","63","66","118","184","7","8","33","38","7","11","25","32","8","10","21","23","44","47","39","39"
"10895  :  โรงพยาบาลคูเมือง","88","87","175","62","115","177","95","93","188","251","183","434","408","505","913","904","983","1,887","238","267","261","282","284","322","294","327","156","174","189","214","226","252","239","261"
"10896  :  โรงพยาบาลกระสัง","18","12","30","7","10","17","21","17","38","24","31","55","90","103","193","160","173","333","57","60","87","92","13","15","14","14","22","22","17","17","68","71","55","58"
"10897  :  โรงพยาบาลนางรอง","6","3","9","27","29","56","52","40","92","109","83","192","297","239","536","491","394","885","189","197","152","158","151","154","148","151","48","49","45","48","103","107","49","49"
"10898  :  โรงพยาบาลหนองกี่","13","20","33","20","130","150","26","64","90","62","70","132","174","211","385","295","495","790","90","102","145","156","70","76","119","126","52","57","107","113","83","88","124","132"
"10899  :  โรงพยาบาลละหานทราย","12","23","35","13","512","525","34","175","209","72","97","169","143","178","321","274","985","1,259","82","90","310","329","93","96","251","265","40","45","168","171","59","71","256","259"
"10900  :  โรงพยาบาลประโคนชัย","8","13","21","21","94","115","39","61","100","75","123","198","196","283","479","339","574","913","113","119","200","203","106","106","182","191","71","73","100","109","49","50","92","94"
"10901  :  โรงพยาบาลบ้านกรวด","54","36","90","24","24","48","15","19","34","35","44","79","88","99","187","216","222","438","99","104","119","128","75","79","63","67","23","23","23","23","19","19","17","17"
"10902  :  โรงพยาบาลพุทไธสง","30","14","44","36","49","85","25","28","53","59","80","139","160","190","350","310","361","671","94","104","159","171","125","147","107","113","53","62","55","59","38","41","40","44"
"10904  :  โรงพยาบาลลำปลายมาศ","30","28","58","31","36","67","47","59","106","82","79","161","293","323","616","483","525","1,008","166","175","184","192","155","160","177","190","75","79","63","67","87","91","101","108"
"10905  :  โรงพยาบาลสตึก","11","6","17","22","28","50","49","39","88","92","77","169","273","255","528","447","405","852","137","149","130","146","140","151","124","137","80","93","66","75","90","95","85","95"
"10906  :  โรงพยาบาลปะคำ","15","17","32","27","114","141","36","66","102","80","68","148","173","186","359","331","451","782","129","142","152","156","100","114","160","176","42","46","73","76","60","67","66","67"
"10907  :  โรงพยาบาลนาโพธิ์","8","7","15","16","16","32","14","12","26","25","26","51","89","100","189","152","161","313","49","50","63","66","42","42","45","46","25","28","24","26","36","37","29","29"
"10908  :  โรงพยาบาลหนองหงส์","12","6","18","11","13","24","18","23","41","45","47","92","114","83","197","200","172","372","56","68","49","51","49","56","54","56","46","52","31","30","49","53","38","40"
"10909  :  โรงพยาบาลพลับพลาชัย","18","22","40","20","39","59","27","28","55","49","63","112","99","122","221","213","274","487","71","74","91","94","76","89","109","112","26","28","43","43","40","42","31","31"
"10910  :  โรงพยาบาลห้วยราช","3","1","4","8","7","15","9","9","18","14","20","34","40","65","105","74","102","176","24","24","45","49","32","34","32","34","10","10","12","12","8","8","13","13"
"10911  :  โรงพยาบาลโนนสุวรรณ","7","5","12","5","14","19","11","15","26","24","34","58","48","54","102","95","122","217","35","40","48","51","34","41","35","36","11","15","22","22","15","15","17","19"
"10912  :  โรงพยาบาลชำนิ","7","9","16","11","27","38","18","36","54","44","50","94","93","125","218","173","247","420","56","59","93","97","53","52","76","78","23","24","44","43","41","42","34","34"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","17","9","26","15","70","85","14","32","46","24","25","49","82","71","153","152","207","359","45","54","52","53","43","45","62","64","29","30","36","36","35","38","57","59"
"10914  :  โรงพยาบาลโนนดินแดง","20","20","40","22","72","94","31","48","79","57","100","157","132","160","292","262","400","662","97","107","149","163","71","78","121","132","48","49","74","77","46","52","56","58"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","4","2","6","2","8","10","8","15","23","32","26","58","95","98","193","141","149","290","45","53","59","65","51","59","53","58","16","25","17","18","29","36","20","20"
"23578  :  โรงพยาบาลแคนดง","35","37","72","21","25","46","40","36","76","66","66","132","114","161","275","276","325","601","96","101","115","121","64","70","86","91","49","53","62","65","67","67","62","63"
"28020  :  โรงพยาบาลบ้านด่าน","17","6","23","16","15","31","14","16","30","36","42","78","62","132","194","145","211","356","45","45","58","60","33","34","51","52","21","21","36","43","46","46","66","70"
"10668  :  โรงพยาบาลสุรินทร์","37","28","65","18","64","82","53","82","135","87","97","184","199","213","412","394","484","878","132","133","166","172","105","108","131","133","67","72","83","91","90","91","104","111"
"10915  :  โรงพยาบาลชุมพลบุรี","0","5","5","9","12","21","15","7","22","23","24","47","88","96","184","135","144","279","37","38","32","34","36","38","39","41","30","32","27","28","32","33","46","49"
"10916  :  โรงพยาบาลท่าตูม","19","18","37","25","38","63","38","25","63","53","47","100","106","131","237","241","259","500","81","83","90","94","77","79","97","98","27","29","28","28","56","58","44","46"
"10917  :  โรงพยาบาลจอมพระ","18","10","28","17","36","53","39","23","62","72","54","126","166","181","347","312","304","616","90","100","77","81","67","81","65","75","74","80","67","79","81","89","95","102"
"10918  :  โรงพยาบาลปราสาท","28","26","54","80","94","174","137","131","268","237","225","462","507","589","1,096","989","1,065","2,054","302","318","384","403","253","270","282","295","202","215","194","210","232","243","205","216"
"10919  :  โรงพยาบาลกาบเชิง","51","40","91","58","190","248","116","153","269","180","208","388","346","467","813","751","1,058","1,809","229","250","316","332","204","230","285","321","160","173","196","219","158","174","261","279"
"10920  :  โรงพยาบาลรัตนบุรี","56","59","115","27","74","101","31","68","99","53","101","154","157","220","377","324","522","846","96","100","162","167","100","101","158","167","37","41","58","59","91","93","144","148"
"10921  :  โรงพยาบาลสนม","10","18","28","23","38","61","47","46","93","79","107","186","150","263","413","309","472","781","87","89","158","171","109","122","167","179","62","70","70","73","51","54","77","81"
"10922  :  โรงพยาบาลศีขรภูมิ","170","137","307","188","385","573","135","211","346","169","274","443","287","540","827","949","1,547","2,496","317","330","533","543","333","347","523","532","143","146","220","224","156","159","271","276"
"10923  :  โรงพยาบาลสังขะ","52","38","90","66","392","458","129","186","315","204","333","537","455","675","1,130","906","1,624","2,530","285","301","535","577","255","290","491","514","174","196","302","319","192","215","296","318"
"10924  :  โรงพยาบาลลำดวน","149","142","291","126","190","316","181","230","411","472","791","1,263","842","1,552","2,394","1,770","2,905","4,675","427","477","721","812","505","561","878","954","365","396","588","636","473","517","718","790"
"10925  :  โรงพยาบาลสำโรงทาบ","51","36","87","11","24","35","19","18","37","30","38","68","91","115","206","202","231","433","81","86","84","87","67","69","81","84","25","25","19","20","29","30","47","51"
"10926  :  โรงพยาบาลบัวเชด","7","3","10","7","39","46","10","15","25","16","20","36","41","45","86","81","122","203","16","17","31","31","32","32","35","35","25","25","32","33","8","8","24","24"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","7","12","19","10","56","66","19","28","47","40","49","89","88","89","177","164","234","398","46","48","62","64","35","35","49","52","39","39","56","57","44","49","67","69"
"27842  :  โรงพยาบาลเขวาสินรินทร์","7","7","14","8","12","20","17","8","25","23","27","50","54","100","154","109","154","263","31","32","41","44","21","21","34","35","21","23","35","38","36","36","44","49"
"27843  :  โรงพยาบาลศรีณรงค์","81","84","165","91","89","180","151","92","243","252","262","514","418","571","989","993","1,098","2,091","287","347","291","352","256","301","271","328","210","262","242","300","240","273","294","341"
"27844  :  โรงพยาบาลโนนนารายณ์","8","13","21","13","15","28","17","16","33","44","27","71","73","104","177","155","175","330","43","47","62","64","38","43","50","52","32","35","24","26","42","49","39","42"
"10700  :  โรงพยาบาลศรีสะเกษ","4","0","4","5","6","11","2","8","10","9","17","26","14","12","26","34","43","77","14","14","15","15","9","9","12","12","5","6","7","7","6","6","9","9"
"10927  :  โรงพยาบาลยางชุมน้อย","5","7","12","9","19","28","19","11","30","29","29","58","71","62","133","133","128","261","35","39","37","39","42","46","44","48","26","29","17","18","30","31","30","31"
"10928  :  โรงพยาบาลกันทรารมย์","86","70","156","62","77","139","75","66","141","131","103","234","347","334","681","701","650","1,351","219","251","177","193","212","252","217","238","143","160","139","149","127","139","117","124"
"10929  :  โรงพยาบาลกันทรลักษ์","17","24","41","97","1,255","1,352","165","641","806","162","95","257","198","224","422","639","2,239","2,878","119","126","570","576","206","220","528","530","131","139","487","488","183","188","654","662"
"10930  :  โรงพยาบาลขุขันธ์","0","0","0","1","10","11","3","8","11","6","4","10","14","12","26","24","34","58","5","5","5","5","4","4","6","6","11","11","6","6","4","4","17","17"
"10931  :  โรงพยาบาลไพรบึง","4","3","7","6","9","15","8","8","16","31","19","50","76","74","150","125","113","238","42","47","45","47","50","56","39","43","16","16","13","15","17","18","16","17"
"10932  :  โรงพยาบาลปรางค์กู่","55","44","99","32","94","126","54","77","131","124","108","232","268","366","634","533","689","1,222","156","184","225","256","153","178","212","245","99","111","134","152","125","141","118","128"
"10933  :  โรงพยาบาลขุนหาญ","53","57","110","51","463","514","57","226","283","120","126","246","378","353","731","659","1,225","1,884","207","233","340","371","180","215","328","350","101","119","245","253","171","194","312","336"
"10934  :  โรงพยาบาลราษีไศล","14","25","39","56","474","530","76","217","293","136","105","241","336","391","727","618","1,212","1,830","172","198","339","370","187","217","334","358","136","146","286","294","123","128","253","264"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","24","27","51","37","165","202","62","104","166","91","88","179","267","340","607","481","724","1,205","177","199","238","255","167","180","178","194","77","83","89","93","60","63","219","222"
"10936  :  โรงพยาบาลบึงบูรพ์","0","3","3","4","7","11","5","9","14","9","6","15","29","42","71","47","67","114","17","18","29","30","15","16","24","26","8","9","10","11","7","7","4","4"
"10937  :  โรงพยาบาลห้วยทับทัน","5","7","12","6","6","12","14","6","20","28","25","53","62","63","125","115","107","222","22","25","27","29","40","42","35","37","17","18","16","17","36","38","29","30"
"10938  :  โรงพยาบาลโนนคูณ","5","6","11","11","28","39","13","23","36","25","23","48","33","55","88","87","135","222","29","31","44","45","31","34","38","38","16","18","27","28","11","12","26","26"
"10939  :  โรงพยาบาลศรีรัตนะ","8","5","13","7","11","18","11","12","23","35","23","58","37","88","125","98","139","237","11","11","27","32","25","25","36","38","22","23","28","29","40","40","48","48"
"10940  :  โรงพยาบาลวังหิน","7","5","12","13","76","89","24","20","44","44","35","79","112","117","229","200","253","453","56","64","65","73","94","106","96","110","20","24","35","45","30","37","57","63"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","3","4","7","7","83","90","7","39","46","30","38","68","86","84","170","133","248","381","32","38","52","56","40","46","67","78","24","26","59","60","37","44","70","80"
"10942  :  โรงพยาบาลภูสิงห์","5","9","14","8","21","29","16","19","35","43","29","72","83","109","192","155","187","342","36","42","49","52","34","39","59","68","44","48","36","40","41","45","43","48"
"10943  :  โรงพยาบาลเมืองจันทร์","2","3","5","9","5","14","11","8","19","24","15","39","75","89","164","121","120","241","45","50","50","54","34","40","32","33","19","26","20","22","23","28","18","19"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","0","1","1","5","9","14","3","5","8","4","8","12","8","17","25","20","40","60","9","9","13","13","3","3","7","7","2","2","10","11","6","6","10","10"
"28014  :  โรงพยาบาลพยุห์","14","17","31","12","13","25","21","12","33","46","32","78","95","71","166","188","145","333","53","66","54","59","55","59","37","39","29","33","23","26","51","62","31","33"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","4","4","8","4","8","12","6","6","12","21","13","34","40","56","96","75","87","162","20","22","27","31","26","30","30","31","18","21","21","22","11","11","9","9"
"28016  :  โรงพยาบาลศิลาลาด","4","1","5","5","2","7","15","5","20","23","24","47","58","55","113","105","87","192","15","15","26","29","16","19","20","22","28","32","19","19","46","49","22","24"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","17","22","39","43","70","113","55","103","158","157","143","300","252","252","504","524","590","1,114","174","183","181","199","157","213","200","271","119","129","123","127","74","76","86","87"
"10944  :  โรงพยาบาลศรีเมืองใหม่","5","7","12","13","122","135","16","59","75","43","54","97","106","120","226","183","362","545","56","60","84","88","43","44","90","91","33","35","80","80","51","53","108","112"
"10945  :  โรงพยาบาลโขงเจียม","12","8","20","12","16","28","13","24","37","21","25","46","76","67","143","134","140","274","38","41","42","46","54","67","50","53","26","32","25","26","16","16","23","23"
"10946  :  โรงพยาบาลเขื่องใน","9","10","19","8","13","21","5","14","19","9","16","25","21","16","37","52","69","121","16","16","18","19","15","15","27","27","11","11","16","16","10","10","8","8"
"10947  :  โรงพยาบาลเขมราฐ","7","7","14","5","237","242","6","109","115","18","20","38","38","35","73","74","408","482","11","11","115","115","12","12","104","104","18","18","78","78","33","36","111","111"
"10948  :  โรงพยาบาลนาจะหลวย","8","12","20","14","24","38","36","43","79","52","99","151","98","136","234","208","314","522","38","40","53","55","35","37","85","86","58","62","71","76","77","81","105","114"
"10949  :  โรงพยาบาลน้ำยืน","4","2","6","2","189","191","2","64","66","7","9","16","19","19","38","34","283","317","12","12","71","71","13","19","62","62","5","5","79","79","4","4","71","71"
"10950  :  โรงพยาบาลบุณฑริก","1","3","4","3","182","185","7","63","70","9","9","18","12","26","38","32","283","315","5","5","75","75","9","9","63","63","12","12","76","76","6","7","69","72"
"10951  :  โรงพยาบาลตระการพืชผล","11","8","19","26","37","63","35","47","82","85","67","152","178","220","398","335","379","714","105","112","122","126","114","126","122","131","57","59","50","55","59","61","85","86"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","24","13","37","30","76","106","42","54","96","81","81","162","170","190","360","347","414","761","101","119","120","131","105","128","113","127","46","53","55","62","95","110","126","145"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0","1","1","2","1","0","1","0","0","0","0","2","2","2","3","5","0","0","1","1","0","0","0","0","0","0","0","0","2","2","2","2"
"10954  :  โรงพยาบาลวารินชำราบ","20","12","32","33","60","93","36","68","104","40","82","122","119","161","280","248","383","631","78","81","113","117","57","57","124","127","55","55","73","74","58","60","73","73"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","6","3","9","7","39","46","13","15","28","22","22","44","58","66","124","106","145","251","41","42","40","40","19","20","35","36","24","24","31","32","22","22","39","42"
"10957  :  โรงพยาบาลตาลสุม","2","2","4","4","4","8","3","9","12","7","15","22","20","25","45","36","55","91","12","12","24","24","6","6","8","8","8","8","7","8","10","11","16","16"
"10958  :  โรงพยาบาลโพธิ์ไทร","8","11","19","12","156","168","20","49","69","19","30","49","90","66","156","149","312","461","23","28","77","77","59","66","91","95","40","45","74","74","27","29","70","73"
"10959  :  โรงพยาบาลสำโรง","4","6","10","24","10","34","19","11","30","33","29","62","72","83","155","152","139","291","36","40","41","43","41","44","41","42","36","40","27","32","39","39","30","33"
"10960  :  โรงพยาบาลดอนมดแดง","13","9","22","13","22","35","19","21","40","32","21","53","44","72","116","121","145","266","41","46","44","48","35","38","42","43","18","18","27","27","27","28","32","35"
"10961  :  โรงพยาบาลสิรินธร","4","0","4","4","7","11","11","10","21","14","10","24","24","42","66","57","69","126","11","11","11","11","15","17","19","20","15","15","20","20","16","17","19","20"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","2","1","3","3","5","8","5","5","10","11","16","27","56","59","115","77","86","163","18","25","19","22","25","29","28","32","12","12","8","8","22","23","31","35"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","152","133","285","54","239","293","54","155","209","68","96","164","104","92","196","432","715","1,147","80","79","149","149","109","111","202","200","99","101","160","164","144","146","204","206"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","2","0","2","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","19","15","34","41","42","83","57","54","111","90","82","172","183","181","364","390","374","764","90","92","90","92","104","110","120","126","74","79","81","83","122","132","83","85"
"24032  :  โรงพยาบาลนาตาล","2","2","4","2","1","3","1","4","5","5","4","9","4","7","11","14","18","32","6","6","3","3","2","2","4","4","4","4","8","8","2","2","3","3"
"24821  :  โรงพยาบาลนาเยีย","11","9","20","5","7","12","6","14","20","22","37","59","59","76","135","103","143","246","37","40","52","56","28","30","34","37","11","13","22","22","27","34","35","36"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","15","13","28","15","9","24","5","11","16","19","25","44","45","55","100","99","113","212","28","31","30","30","29","31","38","41","20","26","18","21","22","23","27","27"
"27968  :  โรงพยาบาลน้ำขุ่น","19","17","36","37","27","64","39","29","68","54","75","129","65","72","137","214","220","434","57","60","72","74","39","40","52","52","67","71","47","47","51","55","49","50"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1","3","4","4","8","12","2","3","5","7","5","12","12","14","26","26","33","59","2","2","3","3","3","3","6","6","5","5","4","4","16","18","20","20"
"10701  :  โรงพยาบาลยโสธร","2","1","3","3","4","7","4","7","11","25","15","40","44","57","101","78","84","162","10","14","18","22","22","46","25","61","20","45","25","63","26","54","16","37"
"10963  :  โรงพยาบาลทรายมูล","0","1","1","0","2","2","6","4","10","8","7","15","25","24","49","39","38","77","9","10","9","9","11","15","9","11","10","11","8","8","9","10","12","12"
"10964  :  โรงพยาบาลกุดชุม","4","7","11","11","15","26","22","18","40","43","44","87","67","110","177","147","194","341","36","37","56","61","17","18","27","27","37","39","36","37","57","62","75","77"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","2","2","4","4","8","12","6","10","16","12","23","35","23","53","76","47","96","143","12","12","33","34","15","17","36","37","7","7","11","11","13","13","16","16"
"10966  :  โรงพยาบาลป่าติ้ว","1","4","5","4","8","12","3","8","11","11","14","25","45","52","97","64","86","150","17","17","21","21","21","26","27","29","14","14","18","18","12","12","20","23"
"10967  :  โรงพยาบาลมหาชนะชัย","1","5","6","6","11","17","11","5","16","24","32","56","56","96","152","98","149","247","44","47","72","76","21","22","25","27","15","18","9","9","18","18","43","49"
"10968  :  โรงพยาบาลค้อวัง","0","1","1","0","1","1","0","1","1","1","7","8","7","14","21","8","24","32","2","2","7","7","2","2","8","9","2","2","4","4","2","2","5","5"
"10969  :  โรงพยาบาลไทยเจริญ","1","4","5","3","5","8","6","9","15","2","15","17","12","27","39","24","60","84","8","8","20","22","6","6","24","24","7","7","9","9","3","3","7","7"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","11","11","22","8","8","16","5","7","12","19","25","44","29","50","79","72","101","173","17","17","23","23","19","19","37","37","9","9","14","14","27","32","27","28"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","6","6","12","7","8","15","6","8","14","14","8","22","46","15","61","79","45","124","17","19","14","15","26","33","7","7","17","18","13","14","19","20","11","11"
"10702  :  โรงพยาบาลชัยภูมิ","15","18","33","82","176","258","140","186","326","386","337","723","965","954","1,919","1,588","1,671","3,259","493","552","464","504","399","431","413","423","280","303","350","381","416","448","444","480"
"10970  :  โรงพยาบาลบ้านเขว้า","3","4","7","3","7","10","11","8","19","25","16","41","70","74","144","112","109","221","28","29","28","31","37","41","38","39","21","24","25","27","26","27","18","22"
"10971  :  โรงพยาบาลคอนสวรรค์","13","10","23","9","6","15","3","4","7","13","16","29","36","34","70","74","70","144","21","21","23","23","21","21","19","20","16","16","12","12","16","16","16","17"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","30","29","59","22","29","51","30","25","55","97","73","170","226","263","489","405","419","824","123","129","116","123","122","138","154","171","69","77","60","64","91","102","89","100"
"10973  :  โรงพยาบาลหนองบัวแดง","21","18","39","19","89","108","25","70","95","72","63","135","221","224","445","358","464","822","121","129","142","151","112","125","141","149","72","82","95","102","53","62","86","92"
"10974  :  โรงพยาบาลจัตุรัส","27","20","47","22","192","214","27","87","114","77","65","142","193","186","379","346","550","896","108","116","150","157","113","129","150","157","58","61","114","117","67","69","136","141"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","9","5","14","7","21","28","16","19","35","14","27","41","93","90","183","139","162","301","44","50","63","68","41","42","49","49","22","25","20","21","32","33","30","30"
"10976  :  โรงพยาบาลหนองบัวระเหว","9","1","10","13","17","30","15","11","26","25","26","51","89","62","151","151","117","268","59","62","47","51","59","66","45","48","19","19","12","12","14","14","13","14"
"10977  :  โรงพยาบาลเทพสถิต","5","1","6","10","7","17","7","10","17","21","31","52","87","61","148","130","110","240","21","21","15","15","54","58","43","47","27","28","28","31","28","31","24","29"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","39","32","71","39","283","322","73","221","294","208","247","455","443","498","941","802","1,281","2,083","280","298","419","442","269","291","361","382","114","120","254","263","139","152","247","259"
"10979  :  โรงพยาบาลบ้านแท่น","9","5","14","19","14","33","19","17","36","43","27","70","109","122","231","199","185","384","60","59","61","66","52","54","43","43","48","53","39","47","39","41","42","46"
"10980  :  โรงพยาบาลแก้งคร้อ","7","16","23","4","286","290","17","112","129","33","53","86","131","134","265","192","601","793","63","70","155","158","50","54","174","178","47","52","133","134","32","37","139","142"
"10981  :  โรงพยาบาลคอนสาร","11","8","19","8","12","20","13","15","28","54","35","89","86","77","163","172","147","319","65","73","52","60","47","52","40","43","25","27","23","27","35","42","32","32"
"10982  :  โรงพยาบาลภักดีชุมพล","7","3","10","4","79","83","8","34","42","20","12","32","50","35","85","89","163","252","26","28","51","52","26","25","47","34","19","20","29","29","18","21","36","37"
"10983  :  โรงพยาบาลเนินสง่า","2","5","7","1","16","17","6","9","15","29","14","43","53","59","112","91","103","194","34","36","23","26","22","26","28","31","15","14","22","23","20","22","30","31"
"10703  :  โรงพยาบาลอำนาจเจริญ","24","16","40","11","31","42","37","31","68","52","59","111","132","103","235","256","240","496","57","60","55","55","82","89","94","94","46","51","30","30","71","74","61","64"
"10985  :  โรงพยาบาลชานุมาน","18","19","37","10","156","166","17","52","69","24","36","60","77","76","153","146","339","485","52","53","112","113","38","42","81","84","32","35","67","72","24","27","79","84"
"10986  :  โรงพยาบาลปทุมราชวงศา","21","30","51","26","47","73","24","29","53","44","48","92","83","90","173","198","244","442","48","51","63","64","50","55","74","76","49","53","57","57","51","60","50","53"
"10987  :  โรงพยาบาลพนา","14","12","26","5","30","35","11","16","27","20","16","36","50","45","95","100","119","219","28","29","30","33","31","35","29","30","15","16","33","35","26","28","27","27"
"10988  :  โรงพยาบาลเสนางคนิคม","24","23","47","20","43","63","27","38","65","66","71","137","93","146","239","230","321","551","54","57","90","93","74","74","87","90","47","47","61","64","55","60","83","89"
"10989  :  โรงพยาบาลหัวตะพาน","31","28","59","21","63","84","19","27","46","34","50","84","89","127","216","194","295","489","67","76","76","81","51","52","75","82","30","34","56","58","46","46","88","91"
"10990  :  โรงพยาบาลลืออำนาจ","8","2","10","17","16","33","32","14","46","43","46","89","100","112","212","200","190","390","56","61","46","47","57","65","57","63","51","56","46","48","36","43","41","42"
"11040  :  โรงพยาบาลบึงกาฬ","4","7","11","26","539","565","39","374","413","112","118","230","166","234","400","347","1,272","1,619","69","70","280","282","121","123","338","345","68","73","308","311","89","96","346","363"
"11041  :  โรงพยาบาลพรเจริญ","0","3","3","6","8","14","11","5","16","27","14","41","72","70","142","116","100","216","36","39","30","30","35","38","27","27","23","28","21","21","22","22","22","22"
"11043  :  โรงพยาบาลโซ่พิสัย","16","11","27","11","10","21","34","18","52","41","56","97","158","139","297","260","234","494","75","85","57","68","86","104","86","99","52","67","44","48","47","58","47","51"
"11046  :  โรงพยาบาลเซกา","31","25","56","22","170","192","49","121","170","132","107","239","309","285","594","543","708","1,251","156","184","177","188","155","179","197","217","98","117","125","135","134","157","209","223"
"11047  :  โรงพยาบาลปากคาด","3","0","3","4","7","11","13","13","26","29","21","50","64","64","128","113","105","218","30","31","34","27","20","21","18","19","32","27","33","34","31","33","20","22"
"11048  :  โรงพยาบาลบึงโขงหลง","7","6","13","8","173","181","26","115","141","60","70","130","142","127","269","243","491","734","71","86","134","144","72","81","134","137","50","60","104","105","50","62","119","119"
"11049  :  โรงพยาบาลศรีวิไล","0","3","3","2","61","63","7","24","31","21","14","35","63","57","120","93","159","252","32","37","42","46","24","30","40","43","16","23","38","42","21","25","39","48"
"11050  :  โรงพยาบาลบุ่งคล้า","17","7","24","12","15","27","11","14","25","12","29","41","38","59","97","90","124","214","29","33","22","25","22","22","24","29","18","20","36","36","21","25","42","44"
"10704  :  โรงพยาบาลหนองบัวลำภู","17","14","31","16","32","48","40","38","78","60","56","116","138","117","255","271","257","528","70","71","67","69","76","76","96","97","45","46","41","41","80","84","53","55"
"10991  :  โรงพยาบาลนากลาง","10","15","25","16","14","30","34","28","62","64","60","124","197","164","361","321","281","602","99","112","80","97","81","91","85","92","77","98","57","65","64","73","59","71"
"10992  :  โรงพยาบาลโนนสัง","19","19","38","32","0","32","27","19","46","60","50","110","79","77","156","217","165","382","51","52","43","47","64","65","51","55","50","51","33","35","52","58","38","41"
