"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด"
"ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10921  :  โรงพยาบาลสนม","339","350","288","298","23","23","14","14","0","0","0","0","353","365","297","308","87","91","73","77","5","5","3","3","0","0","0","0","90","95","75","80","56","56","46","46","13","13","8","8","0","0","0","0","64","64","51","51","108","113","92","96","2","2","2","2","0","0","0","0","109","114","93","97","88","90","77","79","3","3","1","1","0","0","0","0","90","92","78","80"
"10922  :  โรงพยาบาลศีขรภูมิ","1,031","1,074","867","894","647","653","494","499","262","278","234","245","1,877","1,946","1,546","1,594","263","273","223","229","170","171","130","131","74","75","64","65","458","470","376","384","195","203","159","167","168","172","128","131","58","61","54","57","418","435","339","354","207","218","173","180","138","138","105","105","59","66","51","56","401","421","327","341","366","380","312","318","171","172","131","132","71","76","65","67","600","620","504","515"
"10923  :  โรงพยาบาลสังขะ","3,441","3,737","2,780","3,029","256","257","188","189","3","3","1","1","3,566","3,864","2,874","3,125","596","640","475","511","115","115","85","85","1","1","0","0","643","687","512","548","753","812","625","678","80","81","62","63","0","0","0","0","779","839","647","701","939","1,033","762","841","24","24","14","14","1","1","1","1","959","1,053","775","854","1,153","1,252","918","999","37","37","27","27","1","1","0","0","1,185","1,285","940","1,022"
"10924  :  โรงพยาบาลลำดวน","1,314","1,401","1,075","1,147","2,506","2,690","2,065","2,210","0","0","0","0","3,494","3,820","2,900","3,169","422","449","339","363","548","589","439","470","0","0","0","0","866","948","704","771","282","302","232","248","563","598","460","486","0","0","0","0","783","851","646","699","309","329","261","275","670","726","555","599","0","0","0","0","907","998","762","837","301","321","243","261","725","777","611","655","0","0","0","0","938","1,023","788","862"
"10925  :  โรงพยาบาลสำโรงทาบ","31","31","29","29","534","559","466","489","0","0","0","0","561","586","491","514","5","5","5","5","136","141","120","125","0","0","0","0","140","145","124","129","6","6","5","5","132","139","111","117","0","0","0","0","138","145","116","122","4","4","4","4","113","119","104","110","0","0","0","0","116","122","107","113","16","16","15","15","153","160","131","137","0","0","0","0","167","174","144","150"
"10926  :  โรงพยาบาลบัวเชด","29","30","23","24","55","56","39","40","0","0","0","0","81","83","60","62","5","5","4","4","13","13","8","8","0","0","0","0","17","17","12","12","1","1","1","1","14","14","10","10","0","0","0","0","15","15","11","11","7","7","6","6","12","13","8","9","0","0","0","0","19","20","14","15","16","17","12","13","16","16","13","13","0","0","0","0","30","31","23","24"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","99","101","88","90","249","256","220","227","40","40","34","34","331","342","291","302","21","22","19","20","79","81","70","72","7","7","6","6","97","101","86","90","43","43","39","39","62","65","57","60","8","8","6","6","99","103","90","94","16","17","16","17","31","31","26","26","7","7","6","6","44","45","39","40","19","19","14","14","77","79","67","69","18","18","16","16","91","93","76","78"
"27842  :  โรงพยาบาลเขวาสินรินทร์","31","31","30","30","32","32","30","30","0","0","0","0","61","61","58","58","8","8","8","8","13","13","12","12","0","0","0","0","21","21","20","20","10","10","10","10","9","9","8","8","0","0","0","0","18","18","17","17","3","3","3","3","4","4","4","4","0","0","0","0","6","6","6","6","10","10","9","9","6","6","6","6","0","0","0","0","16","16","15","15"
"27843  :  โรงพยาบาลศรีณรงค์","579","623","523","567","46","48","44","46","0","0","0","0","595","641","538","584","113","122","101","110","11","12","11","12","0","0","0","0","115","124","103","112","131","144","118","132","11","11","11","11","0","0","0","0","136","150","123","138","127","139","118","129","11","12","10","11","0","0","0","0","133","145","123","134","208","218","186","196","13","13","12","12","0","0","0","0","211","222","189","200"
"27844  :  โรงพยาบาลโนนนารายณ์","10","10","9","9","192","200","167","175","0","0","0","0","202","210","176","184","1","1","1","1","38","39","33","34","0","0","0","0","39","40","34","35","0","0","0","0","31","32","26","27","0","0","0","0","31","32","26","27","1","1","1","1","38","40","32","34","0","0","0","0","39","41","33","35","8","8","7","7","85","89","76","80","0","0","0","0","93","97","83","87"
"10700  :  โรงพยาบาลศรีสะเกษ","45","47","13","13","61","61","12","12","0","0","0","0","106","108","25","25","11","11","2","2","12","12","1","1","0","0","0","0","23","23","3","3","12","12","2","2","18","18","6","6","0","0","0","0","30","30","8","8","12","12","5","5","15","15","2","2","0","0","0","0","27","27","7","7","10","12","4","4","16","16","3","3","0","0","0","0","26","28","7","7"
"10927  :  โรงพยาบาลยางชุมน้อย","132","135","83","86","18","18","7","7","0","0","0","0","141","145","85","89","29","29","16","16","2","2","1","1","0","0","0","0","31","31","17","17","30","31","16","17","9","9","2","2","0","0","0","0","34","35","17","18","27","27","9","9","3","3","0","0","0","0","0","0","30","30","9","9","46","48","42","44","4","4","4","4","0","0","0","0","46","49","42","45"
"10928  :  โรงพยาบาลกันทรารมย์","211","216","139","142","953","1,040","597","662","0","0","0","0","1,083","1,182","679","752","44","46","27","29","259","284","134","148","0","0","0","0","285","314","150","167","24","26","16","17","208","231","114","132","0","0","0","0","221","249","123","144","83","84","44","44","195","206","109","115","0","0","0","0","254","268","138","146","60","60","52","52","291","319","240","267","0","0","0","0","323","351","268","295"
"10929  :  โรงพยาบาลกันทรลักษ์","3,962","4,084","997","1,015","314","316","103","103","0","0","0","0","4,039","4,166","1,020","1,039","1,058","1,093","281","286","96","96","36","36","0","0","0","0","1,083","1,119","285","291","911","946","230","233","65","66","18","18","0","0","0","0","926","964","234","237","934","952","258","263","73","74","26","26","0","0","0","0","954","972","266","271","1,059","1,093","228","233","80","80","23","23","0","0","0","0","1,076","1,111","235","240"
"10930  :  โรงพยาบาลขุขันธ์","110","112","96","98","99","99","75","75","0","0","0","0","204","206","167","169","29","30","26","27","33","34","23","24","0","0","0","0","61","63","49","51","28","28","23","23","25","25","21","21","0","0","0","0","53","53","44","44","26","25","22","21","20","19","16","15","0","0","0","0","45","43","37","35","27","29","25","27","21","21","15","15","0","0","0","0","45","47","37","39"
"10931  :  โรงพยาบาลไพรบึง","35","37","31","33","390","425","351","383","0","0","0","0","419","455","377","410","8","9","7","8","124","136","111","122","0","0","0","0","129","141","115","126","10","10","9","9","93","101","88","96","0","0","0","0","101","109","95","103","8","9","8","9","71","77","61","66","0","0","0","0","79","86","69","75","9","9","7","7","102","111","91","99","0","0","0","0","110","119","98","106"
"10932  :  โรงพยาบาลปรางค์กู่","269","278","178","185","395","414","299","311","52","52","31","31","669","704","476","502","64","64","36","36","61","63","29","29","11","11","4","4","126","129","65","66","73","74","39","40","82","82","50","50","12","12","5","5","160","163","89","92","62","68","48","54","86","90","73","75","13","13","12","12","152","162","128","136","70","72","55","55","166","179","147","157","16","16","10","10","231","250","194","208"
"10933  :  โรงพยาบาลขุนหาญ","235","236","181","182","821","908","718","796","32","33","29","30","1,052","1,143","897","979","20","20","14","14","214","223","180","189","0","0","0","0","231","240","192","201","27","27","19","19","164","186","144","165","0","0","0","0","189","211","162","183","46","46","38","38","169","193","149","170","2","2","1","1","215","239","188","209","142","143","110","111","274","306","245","272","30","31","28","29","417","453","355","386"
"10934  :  โรงพยาบาลราษีไศล","97","98","34","35","1,106","1,142","349","357","0","0","0","0","1,179","1,221","372","384","15","15","6","6","258","265","58","58","0","0","0","0","272","279","63","63","13","13","4","4","229","236","93","93","0","0","0","0","241","248","97","97","21","22","14","15","253","258","81","84","0","0","0","0","268","275","91","95","48","48","10","10","366","383","117","122","0","0","0","0","398","419","121","129"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","131","135","94","95","1,087","1,165","876","936","0","0","0","0","1,187","1,272","949","1,011","17","19","13","14","248","269","205","222","0","0","0","0","263","286","216","234","34","34","24","24","233","245","199","209","0","0","0","0","261","274","219","230","37","39","26","26","266","294","203","223","0","0","0","0","294","326","224","244","43","43","31","31","340","357","269","282","0","0","0","0","369","386","290","303"
"10936  :  โรงพยาบาลบึงบูรพ์","90","91","55","56","0","0","0","0","0","0","0","0","90","91","55","56","32","33","21","22","0","0","0","0","0","0","0","0","32","33","21","22","7","7","0","0","0","0","0","0","0","0","0","0","7","7","0","0","13","13","6","6","0","0","0","0","0","0","0","0","13","13","6","6","38","38","28","28","0","0","0","0","0","0","0","0","38","38","28","28"
"10937  :  โรงพยาบาลห้วยทับทัน","239","257","133","144","8","8","5","5","0","0","0","0","241","259","134","145","46","48","40","42","2","2","2","2","0","0","0","0","46","48","40","42","49","55","30","36","4","4","3","3","0","0","0","0","50","56","31","37","62","64","30","30","1","1","0","0","0","0","0","0","63","65","30","30","82","90","33","36","1","1","0","0","0","0","0","0","82","90","33","36"
"10938  :  โรงพยาบาลโนนคูณ","5","5","2","2","98","99","69","70","0","0","0","0","102","103","71","72","1","1","1","1","10","10","6","6","0","0","0","0","11","11","7","7","1","1","0","0","10","10","7","7","0","0","0","0","11","11","7","7","1","1","0","0","14","14","11","11","0","0","0","0","15","15","11","11","2","2","1","1","64","65","45","46","0","0","0","0","65","66","46","47"
"10939  :  โรงพยาบาลศรีรัตนะ","7","7","7","7","0","0","0","0","0","0","0","0","7","7","7","7","3","3","3","3","0","0","0","0","0","0","0","0","3","3","3","3","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","2","0","0","0","0","0","0","0","0","2","2","2","2"
"10940  :  โรงพยาบาลวังหิน","238","260","171","189","66","66","49","49","0","0","0","0","268","290","196","214","72","77","38","39","14","14","6","6","0","0","0","0","72","77","38","39","66","72","59","65","1","1","1","1","0","0","0","0","66","72","59","65","45","49","24","28","24","24","19","19","0","0","0","0","61","65","36","40","55","62","50","57","27","27","23","23","0","0","0","0","69","76","63","70"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","12","13","11","12","280","283","242","245","0","0","0","0","292","296","253","257","6","7","6","7","98","98","84","84","0","0","0","0","104","105","90","91","0","0","0","0","57","59","51","53","0","0","0","0","57","59","51","53","2","2","2","2","56","57","49","50","0","0","0","0","58","59","51","52","4","4","3","3","69","69","58","58","0","0","0","0","73","73","61","61"
"10942  :  โรงพยาบาลภูสิงห์","18","18","16","16","208","216","189","197","62","63","54","55","269","282","243","255","1","1","1","1","49","50","42","43","20","20","16","16","67","68","57","58","4","4","4","4","44","47","38","41","17","17","16","16","60","64","54","57","1","1","1","1","49","50","48","49","18","19","16","17","63","67","60","64","12","12","10","10","66","69","61","64","7","7","6","6","79","83","72","76"
"10943  :  โรงพยาบาลเมืองจันทร์","6","6","4","4","228","247","192","208","0","0","0","0","234","253","196","212","1","1","1","1","68","74","54","60","0","0","0","0","69","75","55","61","0","0","0","0","40","47","34","39","0","0","0","0","40","47","34","39","3","3","2","2","49","51","42","43","0","0","0","0","52","54","44","45","2","2","1","1","71","75","62","66","0","0","0","0","73","77","63","67"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","4","4","3","3","11","11","7","7","0","0","0","0","15","15","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","2","0","0","0","0","3","3","3","3","2","2","1","1","2","2","0","0","0","0","0","0","4","4","1","1","1","1","1","1","7","7","5","5","0","0","0","0","8","8","6","6"
"28014  :  โรงพยาบาลพยุห์","168","174","141","147","23","23","19","19","0","0","0","0","179","185","151","157","27","27","22","22","6","6","6","6","0","0","0","0","31","31","26","26","17","17","9","9","0","0","0","0","0","0","0","0","17","17","9","9","37","40","32","35","5","5","3","3","0","0","0","0","40","43","35","38","87","90","78","81","12","12","10","10","0","0","0","0","91","94","81","84"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","113","126","72","77","0","0","0","0","0","0","0","0","113","126","72","77","36","39","34","37","0","0","0","0","0","0","0","0","36","39","34","37","29","31","27","28","0","0","0","0","0","0","0","0","29","31","27","28","18","21","11","12","0","0","0","0","0","0","0","0","18","21","11","12","30","35","0","0","0","0","0","0","0","0","0","0","30","35","0","0"
"28016  :  โรงพยาบาลศิลาลาด","44","44","41","41","64","66","62","64","0","0","0","0","103","105","98","100","6","6","5","5","9","9","8","8","0","0","0","0","14","14","12","12","14","14","13","13","8","9","8","9","0","0","0","0","21","22","20","21","16","16","16","16","12","13","12","13","0","0","0","0","25","26","25","26","8","8","7","7","35","35","34","34","0","0","0","0","43","43","41","41"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","852","882","612","633","639","652","460","472","96","97","80","81","1,555","1,605","1,130","1,170","232","239","165","171","229","237","164","171","22","23","18","19","470","487","338","353","201","203","139","141","134","137","104","107","26","26","23","23","358","363","263","268","200","212","146","153","126","127","88","89","18","18","14","14","335","351","242","253","219","228","162","168","150","151","104","105","30","30","25","25","392","404","287","296"
"10944  :  โรงพยาบาลศรีเมืองใหม่","74","74","63","63","415","416","341","342","245","245","198","198","472","476","389","393","11","11","10","10","105","106","85","86","76","76","60","60","112","113","91","92","40","40","31","31","90","90","69","69","51","51","41","41","124","126","96","98","15","15","14","14","104","104","90","90","68","68","56","56","114","114","99","99","8","8","8","8","116","116","97","97","50","50","41","41","122","123","103","104"
"10945  :  โรงพยาบาลโขงเจียม","14","14","11","11","3","3","3","3","0","0","0","0","17","17","14","14","4","4","3","3","2","2","2","2","0","0","0","0","6","6","5","5","2","2","1","1","0","0","0","0","0","0","0","0","2","2","1","1","2","2","2","2","1","1","1","1","0","0","0","0","3","3","3","3","6","6","5","5","0","0","0","0","0","0","0","0","6","6","5","5"
"10946  :  โรงพยาบาลเขื่องใน","11","11","10","10","196","196","151","151","0","0","0","0","206","206","160","160","2","2","2","2","48","48","34","34","0","0","0","0","50","50","36","36","2","2","2","2","55","55","41","41","0","0","0","0","57","57","43","43","5","5","4","4","44","44","37","37","0","0","0","0","49","49","41","41","2","2","2","2","49","49","39","39","0","0","0","0","50","50","40","40"
"10947  :  โรงพยาบาลเขมราฐ","547","547","352","352","36","39","29","32","0","0","0","0","582","585","380","383","152","152","92","92","10","12","7","9","0","0","0","0","162","164","99","101","133","133","87","87","8","8","8","8","0","0","0","0","141","141","95","95","126","126","84","84","9","10","6","7","0","0","0","0","135","136","90","91","136","136","89","89","9","9","8","8","0","0","0","0","144","144","96","96"
"10948  :  โรงพยาบาลนาจะหลวย","162","164","121","123","5","6","5","6","0","0","0","0","166","169","125","128","41","41","28","28","1","1","1","1","0","0","0","0","41","41","28","28","47","49","36","38","1","2","1","2","0","0","0","0","48","51","37","40","33","33","25","25","1","1","1","1","0","0","0","0","34","34","26","26","41","41","32","32","2","2","2","2","0","0","0","0","43","43","34","34"
"10949  :  โรงพยาบาลน้ำยืน","391","393","336","338","400","400","351","351","0","0","0","0","439","441","379","381","112","112","103","103","120","120","109","109","0","0","0","0","129","129","116","116","98","98","84","84","101","101","88","88","0","0","0","0","109","109","95","95","101","101","85","85","102","102","90","90","0","0","0","0","112","112","95","95","80","82","64","66","77","77","64","64","0","0","0","0","89","91","73","75"
"10950  :  โรงพยาบาลบุณฑริก","682","702","572","589","233","244","204","212","0","0","0","0","856","892","725","754","188","193","160","163","52","54","44","45","0","0","0","0","223","230","191","195","162","166","128","132","50","54","43","46","0","0","0","0","197","205","158","165","160","163","133","136","43","45","36","37","0","0","0","0","192","199","160","165","172","180","151","158","88","91","81","84","0","0","0","0","244","258","216","229"
"10951  :  โรงพยาบาลตระการพืชผล","103","109","79","83","327","327","223","223","0","0","0","0","429","435","302","306","49","54","37","41","106","106","68","68","0","0","0","0","155","160","105","109","27","27","22","22","80","80","50","50","0","0","0","0","107","107","72","72","20","20","15","15","63","63","50","50","0","0","0","0","82","82","65","65","7","8","5","5","78","78","55","55","0","0","0","0","85","86","60","60"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","345","361","284","299","133","150","114","130","0","0","0","0","439","473","361","393","60","61","44","45","2","2","1","1","0","0","0","0","61","62","45","46","49","51","37","39","7","8","6","7","0","0","0","0","56","59","43","46","86","88","68","69","51","55","44","48","0","0","0","0","131","137","106","111","150","161","135","146","73","85","63","74","0","0","0","0","191","215","167","190"
"10953  :  โรงพยาบาลม่วงสามสิบ","70","73","65","68","184","195","162","171","9","9","7","7","258","272","229","241","15","15","15","15","44","44","37","37","0","0","0","0","59","59","52","52","15","16","14","15","39","44","37","42","1","1","1","1","52","58","49","55","17","18","15","16","27","27","24","24","4","4","4","4","47","48","42","43","23","24","21","22","74","80","64","68","4","4","2","2","100","107","86","91"
"10954  :  โรงพยาบาลวารินชำราบ","226","226","186","186","426","441","365","379","5","5","5","5","642","663","542","561","77","77","67","67","125","129","104","108","0","0","0","0","195","203","164","172","49","49","38","38","71","77","58","63","1","1","1","1","118","125","94","100","56","56","40","40","61","65","56","60","1","1","1","1","117","121","96","100","44","44","41","41","169","170","147","148","3","3","3","3","212","214","188","189"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","38","39","29","30","82","82","57","57","0","0","0","0","94","95","67","68","22","22","17","17","25","25","19","19","0","0","0","0","28","28","22","22","9","10","7","8","18","18","11","11","0","0","0","0","21","22","14","15","5","5","3","3","14","14","9","9","0","0","0","0","19","19","12","12","2","2","2","2","25","25","18","18","0","0","0","0","26","26","19","19"
"10957  :  โรงพยาบาลตาลสุม","30","32","26","28","76","77","66","67","0","0","0","0","105","108","91","94","4","4","3","3","13","14","12","13","0","0","0","0","17","18","15","16","13","14","13","14","23","23","21","21","0","0","0","0","35","36","33","34","5","5","3","3","17","17","15","15","0","0","0","0","22","22","18","18","8","9","7","8","23","23","18","18","0","0","0","0","31","32","25","26"
"10958  :  โรงพยาบาลโพธิ์ไทร","206","207","166","167","197","197","156","156","0","0","0","0","232","234","185","187","69","69","51","51","64","64","47","47","0","0","0","0","78","79","58","59","51","52","45","46","48","48","41","41","0","0","0","0","56","57","49","50","39","39","31","31","37","37","30","30","0","0","0","0","44","44","35","35","47","47","39","39","48","48","38","38","0","0","0","0","54","54","43","43"
"10959  :  โรงพยาบาลสำโรง","56","57","55","56","322","350","283","308","0","0","0","0","366","396","326","353","9","9","9","9","106","113","95","102","0","0","0","0","111","119","100","108","9","9","9","9","53","64","50","61","0","0","0","0","60","71","57","68","7","7","7","7","57","63","50","55","0","0","0","0","63","69","56","61","31","32","30","31","106","110","88","90","0","0","0","0","132","137","113","116"
"10960  :  โรงพยาบาลดอนมดแดง","131","136","116","121","81","84","70","73","0","0","0","0","207","215","182","190","29","30","28","29","13","13","13","13","0","0","0","0","42","43","41","42","29","31","25","27","16","16","14","14","0","0","0","0","44","47","38","41","44","46","37","39","20","22","17","19","0","0","0","0","62","65","52","55","29","29","26","26","32","33","26","27","0","0","0","0","59","60","51","52"
"10961  :  โรงพยาบาลสิรินธร","144","162","125","141","61","62","44","45","0","0","0","0","196","215","160","177","21","24","17","20","17","17","12","12","0","0","0","0","35","38","26","29","37","40","33","36","9","10","6","7","0","0","0","0","43","47","36","40","40","46","35","41","7","7","4","4","0","0","0","0","46","52","38","44","46","52","40","44","28","28","22","22","0","0","0","0","72","78","60","64"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","13","14","11","12","151","160","134","143","0","0","0","0","163","174","144","155","11","12","10","11","34","36","31","33","0","0","0","0","44","48","40","44","1","1","0","0","18","18","15","15","0","0","0","0","19","19","15","15","1","1","1","1","34","38","30","34","0","0","0","0","35","39","31","35","0","0","0","0","65","68","58","61","0","0","0","0","65","68","58","61"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","465","470","192","193","335","338","160","161","0","0","0","0","771","784","343","347","125","129","58","61","97","97","50","51","0","0","0","0","214","220","104","109","77","79","31","33","76","77","37","37","0","0","0","0","151","155","68","70","97","95","45","40","64","65","22","22","0","0","0","0","155","155","64","60","166","167","58","59","98","99","51","51","0","0","0","0","251","254","107","108"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","11","11","10","10","0","0","0","0","11","11","10","10","0","0","0","0","2","2","1","1","0","0","0","0","2","2","1","1","0","0","0","0","3","3","3","3","0","0","0","0","3","3","3","3","0","0","0","0","4","4","4","4","0","0","0","0","4","4","4","4","0","0","0","0","2","2","2","2","0","0","0","0","2","2","2","2"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","158","154","108","106","335","328","214","206","2","2","0","0","479","468","310","300","23","23","18","18","56","49","41","35","1","1","0","0","78","71","57","51","35","29","22","19","50","43","41","36","0","0","0","0","80","68","60","52","44","44","35","35","65","66","51","52","0","0","0","0","106","107","83","84","56","58","33","34","164","170","81","83","1","1","0","0","215","222","110","113"
"24032  :  โรงพยาบาลนาตาล","19","19","16","16","5","5","5","5","0","0","0","0","24","24","21","21","4","4","3","3","0","0","0","0","0","0","0","0","4","4","3","3","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","2","2","2","2","2","0","0","0","0","4","4","4","4","12","12","10","10","3","3","3","3","0","0","0","0","15","15","13","13"
"24821  :  โรงพยาบาลนาเยีย","297","311","269","282","227","245","206","223","0","0","0","0","489","524","446","480","39","39","34","34","47","51","41","45","0","0","0","0","80","84","70","74","37","38","34","35","22","25","21","24","0","0","0","0","57","62","53","58","114","124","102","111","60","66","55","60","0","0","0","0","159","177","146","163","107","110","99","102","98","103","89","94","0","0","0","0","193","201","177","185"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","219","234","208","223","234","250","213","228","0","0","0","0","405","439","376","409","24","26","22","24","36","39","32","35","0","0","0","0","59","64","53","58","52","54","52","54","55","59","50","54","0","0","0","0","101","108","96","103","51","60","48","57","45","53","42","49","0","0","0","0","85","103","79","96","92","94","86","88","98","99","89","90","0","0","0","0","160","164","148","152"
"27968  :  โรงพยาบาลน้ำขุ่น","158","161","143","144","40","40","40","40","0","0","0","0","171","175","156","158","32","33","28","29","3","3","3","3","0","0","0","0","34","35","30","31","34","35","31","31","9","9","9","9","0","0","0","0","37","38","34","34","45","46","39","39","11","11","11","11","0","0","0","0","50","51","44","44","47","47","45","45","17","17","17","17","0","0","0","0","50","51","48","49"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","5","5","4","4","1","1","1","1","0","0","0","0","6","6","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","1","1","1","1","0","0","0","0","3","3","3","3","2","2","2","2","0","0","0","0","0","0","0","0","2","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"10701  :  โรงพยาบาลยโสธร","2","2","0","0","12","12","11","11","2","2","1","1","15","15","12","12","0","0","0","0","12","12","11","11","0","0","0","0","12","12","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","2","1","1","2","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"10963  :  โรงพยาบาลทรายมูล","78","92","72","83","17","17","13","13","0","0","0","0","95","109","85","96","17","22","16","18","3","3","3","3","0","0","0","0","20","25","19","21","18","20","16","18","3","3","3","3","0","0","0","0","21","23","19","21","26","33","24","31","2","2","1","1","0","0","0","0","28","35","25","32","17","17","16","16","9","9","6","6","0","0","0","0","26","26","22","22"
"10964  :  โรงพยาบาลกุดชุม","509","541","417","444","8","8","8","8","2","2","2","2","516","548","424","451","115","120","96","101","2","2","2","2","2","2","2","2","118","123","99","104","104","107","85","87","3","3","3","3","0","0","0","0","106","109","87","89","124","134","97","104","0","0","0","0","0","0","0","0","124","134","97","104","166","180","139","152","3","3","3","3","0","0","0","0","168","182","141","154"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","109","111","99","101","16","16","12","12","0","0","0","0","124","126","110","112","19","20","16","17","0","0","0","0","0","0","0","0","19","20","16","17","29","30","28","29","0","0","0","0","0","0","0","0","29","30","28","29","28","28","24","24","0","0","0","0","0","0","0","0","28","28","24","24","33","33","31","31","16","16","12","12","0","0","0","0","48","48","42","42"
"10966  :  โรงพยาบาลป่าติ้ว","130","138","114","120","72","73","68","69","0","0","0","0","195","206","175","184","36","38","32","34","37","38","36","37","0","0","0","0","69","72","64","67","46","49","42","44","10","10","9","9","0","0","0","0","56","59","51","53","28","31","23","25","13","13","11","11","0","0","0","0","41","44","34","36","20","20","17","17","12","12","12","12","0","0","0","0","29","31","26","28"
