"ชื่อยาสมุนไพร","จำนวนจ่ายรวมทุกสิทธิ(ครั้ง)","จำนวนจ่ายรวมสิทธิ UC(ครั้ง)","จำนวนที่จ่ายรวมทุกสิทธิ(หน่วยนับ)","มูลค่ารวมทุกสิทธิ(บาท)"
"ผสมถั่วเหลือง, ยาแคปซูล","557","396","54,811","80,446.50"
"แก้แพ้อากาศ, ยาลูกกลอน","556","322","45,900","57,251.50"
"อภัยสาลี, ยาลูกกลอน","556","394","21,548","42,292.30"
"ประสะเจตพังคี, ยาแคปซูล","553","346","18,883","56,713.60"
"พอนส์ทั่ม, ยาแคปซูล","546","427","19,152","29,171.00"
"เทพธารา (รพ.อู่ทอง), ยาแคปซูล","546","381","16,816","37,112.00"
"ยากระเพาะอาหาร, ยาแคปซูล","537","447","10,435","31,433.30"
"สเปรย์ตะไคร้หอม, ยาน้ำ","534","348","669","41,377.77"
"ลดไข้เบอร์ 1, ยาเม็ด","524","463","7,470","10,388.00"
"แอนดิแลค, ยาแคปซูล","507","369","34,453","51,127.00"
"พลูคาว, ยาแคปซูล","493","7","60,795","259,092.40"
"ขมิ้นชันคาลาไมน์, โลชั่น","477","389","1,106","439,060.00"
"น้ำยาบ้วนปากสมุนไพร, ยาน้ำ","476","376","647","18,697.60"
"ลูกใต้ใบ เครื่องหมายการค้าดอกว่าน, ยาเม็ด","476","357","79,869","172,422.50"
"เหงือกปลาหมอ, ยาชง","468","264","2,981","34,878.60"
"เฮโมลอน, ยาแคปซูล","465","343","19,522","32,613.30"
"แคปซูลสมุนไพรผสมเพชรสังฆาต, ยาแคปซูล","460","234","22,994","50,142.00"
"ตำรับกษัยเส้น, ยาต้ม","453","0","34,211","20,526.60"
"ขี้ผึ้งผสมพญายอ, ขี้ผึ้ง","447","346","509","16,687.00"
"แก้ไอตราเอ็มบาซิน, ยาน้ำ","425","360","616","14,320.50"
"พอกสมุนไพร, ยาพอก","423","132","6,991","30,062.05"
"บรรเทาริดสีดวงทวาร (รพ.ห้วยยอด), ยาลูกกลอน","420","278","44,491","65,119.50"
"ขี้ผึ้งเสลดพังพอนตราบักส์, ขี้ผึ้ง","415","328","429","12,559.00"
"บำรุงเลือด (รพ.บ้านนา), ยาแคปซูล","411","14","808","77,150.00"
"ขับลมเบอร์ 1    , ยาแคปซูล","401","375","11,474","14,385.40"
"คลายเส้น (รพ.ห้วยทับทัน), ยาต้ม","400","317","406","26,668.00"
"กำจัดเหา, ยาน้ำแขวนตะกอน","396","375","410","18,411.00"
"ขี้ผึ้งไพล สูตรตำรับที่ ๒, ขี้ผึ้ง","395","356","412","13,290.00"
"อมแก้ไอมะขามป้อม, ยาลูกกลอน","388","305","504","12,022.00"
"อัมรินทร์, ยาแคปซูล","385","244","12,873","36,639.65"
"แก้เริม งูสวัด /แก้เริม งูสวัด สุกใส, ยาน้ำ","385","305","495","12,798.00"
"หลังคลอด (รพ.กาบเชิง), ยาต้ม","382","205","538","57,509.00"
"ตำรับหญ้าหนวดแมว สูตร 2, ยาต้ม","382","315","791","25,256.00"
"น้ำมันมะกอก, ยาเข้าน้ำมัน","380","305","2,708","28,904.70"
"พนาเพรียว , ยาแคปซูล","380","280","6,334","12,648.00"
"แคปซูลอบเชย ตราธงทอง, ยาแคปซูล","380","234","5,449","21,030.40"
"บรรเทาริดสีดวงทวาร ชนิดแคปซูล, ยาแคปซูล","373","315","9,764","18,746.70"
"สมุนไพรคำฝอยผสมเก๊กฮวย, ยาชง","366","4","10,480","56,820.00"
"หญ้าลูกใต้ใบ, ยาแคปซูล","363","91","14,429","39,594.70"
"อมสมุนไพร, ยาเม็ด","356","336","357","17,900.00"
"แก้ปวดเมื่อย สูตรอภัยภูเบศร, ยาต้ม","355","172","1,067","106,700.00"
"พอกเข่า, ยาพอก","353","205","534","42,043.00"
"แก้คัน, ยาน้ำแขวนตะกอน","352","212","383","42,408.50"
"แก้ไข้(รพ.ราชสาส์น), ยาแคปซูล","352","313","6,985","11,504.15"
"น้ำมันคลายกล้ามเนื้อ, ยาเข้าน้ำมัน","352","324","353","21,180.00"
"แก้ปิหกังพิการ, ยาแคปซูล","350","106","85,880","214,700.00"
"หม่องสมุนไพร หนองฉางบาล์ม, ขี้ผึ้ง","337","4","756","25,220.00"
"แคปซูลหญ้าปักกิ่ง, ยาแคปซูล","337","197","8,584","43,288.95"
"บำรุงน้ำนม (รพ.ขุนหาญ), ยาต้ม","331","154","433","28,615.00"
"บรรเทาริดสีดวงทวาร (รพ.เทิง), ยาแคปซูล","324","264","16,293","25,082.75"
"แคปซูลขับลมบำรุงธาตุ, ยาแคปซูล","319","288","9,560","15,875.55"
"แช่เท้าสมุนไพร, ยาแช่","316","216","316","9,480.00"
"ดองมะกรูด แผนไทย, ยาน้ำ","305","0","1,158","104,220.00"
"ขมิ้นชัน-มะขามป้อม, ยาแคปซูล","302","158","3,108","66,318.00"
"มหานิลแท่งทอง, ยาผง","299","0","27,809","11,823.73"
"มธุรเมหะ (รพ.อู่ทอง), ยาแคปซูล","294","196","55,730","111,220.00"
"ยาธาตุชนิดแคปซูล ร้านเจริญสุขกรุ๊ป, ยาแคปซูล","292","177","15,721","24,469.50"
"อายุวัฒนะ, ยาลูกกลอน","285","206","9,950","27,135.50"
"แคปซูลผสมเพชรสังฆาต ตราปาริฉัตร, ยาแคปซูล","280","169","10,182","38,873.80"
"แก้พัทธะปิตตะ , ยาต้ม","279","47","1,208","430,048.00"
"บรรเทาริดสีดวงทวาร (รพ.พล), ยาแคปซูล","278","207","11,426","19,468.95"
"หม่องฟ้าทะลายโจร, ขี้ผึ้ง","277","0","603","19,655.00"
"แก้ตะโจพิการ , ยาผง","271","263","545","16,115.00"
"น้ำมันสมุนไพร, ยาเข้าน้ำมัน","269","254","4,167","16,599.00"
"ผสมเพชรสังฆาตสูตรตำรับที่ 1, ยาแคปซูล","267","149","14,497","23,975.50"
"แฮงคนชาย, ยาแคปซูล","256","55","760","114,000.00"
"เพกา, ยาแคปซูล","254","79","1,278","52,317.60"
"แคปซูลดอกคำฝอย ตราธงทอง, ยาแคปซูล","254","158","9,434","13,742.00"
"เบญจอำมฤตย์ , ยาแคปซูล","247","46","19,603","105,681.25"
"คลายกล้ามเนื้อ, ยาแคปซูล","246","51","1,236","23,653.50"
"ผิดสำแดง, ยาต้ม","244","212","252","4,736.50"
"หม่องสูตรไพล ตราบี-บาล์ม, ขี้ผึ้ง","238","80","322","15,230.00"
"แก้โรคผิวหนัง ตำรับที่ 2, ยาน้ำ","234","36","1,549","94,489.00"
"แก้กษัยแคปซูลสูตร 1, ยาแคปซูล","233","219","2,390","2,810.00"
"ผสมเพชรสังฆาต สูตรตำรับที่ ๑, ยาแคปซูล","229","191","6,307","11,465.80"
"ยาระบายส้มแขกชนิดเม็ด เครื่องหมายการค้าดอกว่าน, ยาเม็ด","229","208","11,711","18,753.15"
"ตำรับมะระรวม  , ยาแคปซูล","228","206","7,680","19,596.25"
"เทพรังษี  , ยาต้ม","227","65","908","323,248.00"
"สเปรย์หญ้าดอกขาว, ยาน้ำ","213","96","239","23,900.00"
"หลังคลอด, ยาต้ม","213","163","376","38,446.00"
"ทองพันชั่ง, ยาชง","211","150","1,340","6,590.00"
"วรรณฉวี , ยาต้ม","208","39","955","230,155.00"
"ผสมเพชรสังฆาต สูตรตำรับที่ ๒, ยาแคปซูล","208","130","4,697","13,204.00"
"แก้แผลร้อนใน ทีเอฟดี, ยาผง","207","187","3,116","4,674.00"
"ริดสีดวงทวารแคปซูล สูตร 2, ยาแคปซูล","202","140","7,027","13,467.50"
"ธาตุผสมอบเชย, ยาน้ำ","202","86","327","12,567.90"
"ยาถ่าย (รพ.ประโคนชัย), ยาแคปซูล","202","140","6,738","17,940.00"
"คลายเส้น (รพ.กุดชุม), ยาลูกกลอน","201","133","5,890","5,890.00"
"แก้ไอมะกรูด, ยาน้ำ","198","77","356","10,630.00"
"ผสมโคคลาน สูตรตำรับที่ ๒, ยาต้ม","196","165","221","8,177.00"
"น้ำมันทาถูนวด , ยาเข้าน้ำมัน","193","159","217","9,120.00"
"แก้ประจำเดือนจะหมด, ยาแคปซูล","193","26","506","50,600.00"
"กานพลู, อื่นๆ","192","119","298","3,926.26"
"บรรเทาริดสีดวงทวาร , ยาเม็ด","189","77","15,406","24,060.50"
"ดมส้มมือจรุงจิต ตรามงกุฎพญานาคคู่, ยาผง","188","105","188","3,760.00"
"วัฒนะ, ยาแคปซูล","187","55","7,334","18,236.65"
"แก้ลมขัดในข้อ (รพ.ห้วยยอด), ยาลูกกลอน","186","120","557","13,954.00"
"ยาดมโบราณ, ยาดม","179","145","202","3,804.00"
"ผสมโคคลาน สูตรตำรับที่ 3, ยาต้ม","177","132","238","10,760.00"
"แคปซูลส้มแขก , ยาแคปซูล","176","90","9,959","175,095.00"
"ตำรับตะแบกป่า , ยาต้ม","174","147","2,971","10,228.50"
"อายุวัตนะ , ยาแคปซูล","174","103","6,665","9,792.93"
"ผสมเถาวัลย์เปรียง, ยาแคปซูล","173","142","1,875","4,540.00"
"กวาดสมานลิ้นขาวละออเภสัช ชนิดเม็ด, ยาเม็ด","166","150","256","1,539.60"
"ขับลม, ยาน้ำ","165","129","1,171","3,261.00"
"หญ้ายุ่ม/หญ้าฮี๋ยุ่ม, ยาแคปซูล","164","23","440","79,200.00"
"ประสะน้ำนม 1, ยาแคปซูล","159","68","5,658","9,185.70"
"แก้หวัด-แพ้อากาศ, ยาแคปซูล","158","128","4,830","4,830.00"
"หลังคลอด (รพ.สูงเนิน), ยาต้ม","157","22","266","18,620.00"
"แก้โรคผิวหนัง ตำรับที่ 1, ยาแคปซูล","149","34","36,253","90,632.50"
"นมนาง, ยาต้ม","148","1","1,094","22,332.00"
"แก้เรื้อนมูลนก, ยาเข้าน้ำมัน","146","44","809","49,349.00"
"แก้ท้องเสีย, อื่นๆ","146","137","399","2,289.00"
"บำรุงเลือด (รพ.บางซ้าย), ยาแคปซูล","142","84","2,284","13,140.00"
"สเปรย์รางจืด, ยาน้ำ","140","17","143","28,600.00"
"แก้โลหิตตังพิการ (รพ.ตระการพืชผล), ยาแคปซูล","138","88","2,322","10,457.00"
"โบโม่ ออรัลเจล, เจล","138","100","280","2,842.00"
"จิตรารมณ์, ยาแคปซูล","138","41","9,230","18,460.00"
"แก้โรคเชื้อราที่เล็บ, ยาน้ำแขวนตะกอน","137","71","138","1,643.00"
"แคปซูลกระชายดำ, ยาแคปซูล","136","93","3,798","7,650.00"
"สามสิบ, ยาแคปซูล","135","18","363","36,300.00"
"เกสรทั้ง 5, ยาชง","133","0","253","7,590.00"
"บรรเทาอาการปวดเมื่อยและแมลงกัดต่อย, ขี้ผึ้ง","129","112","143","4,385.00"
"แคปซูลขิง ตราช่อเขียวมะกอก, ยาแคปซูล","128","111","2,840","5,502.92"
"โรคภูมิแพ้, ยาแคปซูล","128","97","235","10,590.00"
"ตรีกฏุก, ยาแคปซูล","128","46","314","28,260.00"
"ย่านางแดง, ยาชง","127","68","981","4,588.50"
"แก้น้ำนมพิการ(รพ.กุดชุม), ยาผง","127","75","1,583","5,944.60"
"วาโย 6, ยาแคปซูล","126","41","1,347","13,163.00"
"ประสะเปราะใหญ่, ยาผง","125","79","6,354","10,875.10"
"บำรุงธาตุ, ยาแคปซูล","124","117","150","2,155.00"
"ยาทาสะเก็ดเงิน, ขี้ผึ้ง","122","90","498","29,880.00"
"กานพลูผสมหญ้าดอกขาว, ยาน้ำ","119","91","133","2,328.90"
"บำรุงเลือด (รพ.พนัสนิคม), ยาแคปซูล","119","83","2,079","5,140.50"
"แคปซูลขี้เหล็ก, ยาแคปซูล","119","114","1,941","8,085.50"
"แคปซูลผสมหญ้าปักกิ่ง ตราพระอินทร์, ยาแคปซูล","116","80","3,042","13,423.35"
"ผงโยคี ของบริษัทโยคี (1997) จำกัด, ยาผง","112","0","7,183","4,668.95"
"ผสมเถาวัลย์เปรียง สูตรตำรับที่ ๒, ยาแคปซูล","110","97","1,514","1,759.94"
"นันทไกรวาทใหญ่, ยาแคปซูล","110","43","17,989","44,972.50"
"หม่องไพล/บาล์มไพล/ไพลบาล์ม/ขี้ผึ้งไพล, ขี้ผึ้ง","108","72","169","6,562.50"
"โมกหลวง, ยาแคปซูล","107","23","5,683","8,524.50"
"ประสะน้ำนม (รพ.หนองสองห้อง), ยาต้ม","106","76","115","7,460.00"
"ตำรับโลดทะนงแดง  , ยาผง","104","43","362","23,653.00"
"แก้นหารูพิการ , ยาแคปซูล","102","58","16,397","41,093.50"
"ชงสมุนไพรผสมช้าพลู, ยาผง","102","34","403","10,478.00"
"ชงผสมมะขามป้อม ตราธงทอง, ยาชง","102","54","179","1,473.50"
"ยาน้ำสะเก็ดเงิน, ยาน้ำ","101","75","218","13,080.00"
"บรรเทาริดสีดวงทวาร (อายุรเวทศิริราช), ยาผง","101","17","3,575","4,727.80"
"แก้ไอสมุนไพรบ๊วย, ยาลูกกลอน","100","5","232","2,363.50"
"กวาดสมานลิ้นขาวละออเภสัช ชนิดผง, ยาผง","98","80","139","1,050.74"
"แก้กษัย, ยาแคปซูล","97","65","4,950","9,900.00"
"บำรุงสมองกลีบบัวแดง, ยาแคปซูล","97","18","196","19,600.00"
"ฝรั่ง, ยาแคปซูล","97","90","319","4,999.50"
"หม่องขาว ตราวังหลัง , ขี้ผึ้ง","96","8","159","4,134.00"
"แก้กษัยสูตร 1 , ยาต้ม","93","62","2,009","13,429.00"
"แก้ไอสมุนไพรสูตร 1, ยาเม็ด","92","85","118","2,370.00"
"วาตาพินาศ (รพ.พระปกเกล้า), ยาแคปซูล","90","31","11,765","29,412.50"
"ส้มโอมือ, ยาผง","88","4","91","5,369.00"
"แก้โลหิตตังพิการ (รพ.เรณูนคร), ยาแคปซูล","88","31","274","27,320.00"
"ตำรับบัวบก, ยาลูกกลอน","87","72","1,972","6,131.90"
"มธุรเมหะ (รพ.กาบเชิง), ยาต้ม","87","67","119","4,510.00"
"แก้อัมพฤกษ์ อัมพาตสูตร 1 (รพ.พระปกเกล้า), ยาแคปซูล","87","29","20,870","52,175.00"
"แคปซูลบำรุงน้ำนม, ยาแคปซูล","83","32","5,144","11,699.50"
"แก้ยกนังพิการสูตร 2, ยาแคปซูล","82","29","24,540","61,350.00"
"ฮีโมรินชนิดเม็ด, ยาเม็ด","82","77","1,362","2,043.00"
"ขี้ผึ้งตราโอสถทิพย์, ขี้ผึ้ง","81","71","81","3,091.00"
"ข่า, เจล","81","64","126","2,045.00"
"ตรีเกสรมาศ / พิกัดเกสรมาศ, ยาชง","80","0","6,258","6,104.28"
"ประสะน้ำนม, ยาแคปซูล","80","48","595","10,114.00"
"หลังคลอด (รพ.เอราวัณ), ยาต้ม","80","66","89","3,560.00"
"แก้ลิ้นเป็นฝ้า, อื่นๆ","75","68","76","953.05"
"ตวงกนก, ยาน้ำแขวนตะกอน","74","27","181","11,041.00"
"กล่อมนางนอน, ยาแคปซูล","73","4","8,220","16,320.00"
"บำรุงโลหิตเบอร์ 71, ยาแคปซูล","68","65","1,346","1,346.00"
"มธุรเมหะ (อายุรเวทศิริราช), ยาแคปซูล","68","52","643","4,231.50"
"ยาระบาย ตราพรีราน่า, ยาแคปซูล","67","49","629","3,634.00"
"วาโยหย่อน, ยาลูกกลอน","66","3","7,654","49,751.00"
"พระขรรค์ชัย สูตร 1, ยาลูกกลอน","66","5","7,710","50,115.00"
"น้ำมันมะพร้าว, ยาเข้าน้ำมัน","65","24","74","7,400.00"
"แก้ลูกอ่อน / ลูกแก่ , ยาต้ม","63","10","1,379","33,006.75"
"แคปซูลผสมมะรุม, ยาแคปซูล","63","6","4,224","10,677.00"
"ผสมมะขามแขก, ยาแคปซูล","63","62","1,270","2,286.00"
"แก้ไอผสมมะแว้ง ตราวังหลัง, ยาน้ำ","62","60","64","640.00"
"ตรีผลา/พิกัดตรีผลา, ยาต้ม","61","14","251","7,865.00"
"แก้โรคผิวหนัง, ครีม","60","44","241","2,010.00"
"วิสัมพญาใหญ่, ยาผง","59","53","1,818","4,105.88"
"ต้มแก้ปวดเมื่อย, ยาต้ม","58","44","97","2,522.00"
"อมรสกานพลู, ยาลูกกลอน","58","52","85","2,344.00"
"บำรุงเลือด (รพ.สรรคบุรี), ยาแคปซูล","57","5","9,095","11,363.75"
"ประสะมะแว้ง ตราหินทอง ชนิดเม็ด, ยาลูกกลอน","57","49","161","615.50"
"บำรุงโลหิตสำหรับสตรี, ยาแคปซูล","57","53","76","13,180.00"
"พรายเลือดพรายลม, ยาต้ม","57","23","143","7,337.50"
"กษัยเส้นแสงสว่างตราค้างคาว, ยาแคปซูล","56","42","562","1,140.00"
"แก้ร้อนใน, อื่นๆ","55","40","6,513","9,043.00"
"บำรุงเลือด (รพ.ห้วยยอด), ยาลูกกลอน","54","51","1,332","1,024.00"
"แก้ท้องเสียเบอร์ 12, ยาแคปซูล","54","44","102","1,880.00"
"แก้โรคผิวหนังตำรับที่ 3, ยาน้ำ","54","7","352","21,472.00"
"บรรเทาริดสีดวงทวาร (รพ.แม่แจ่ม), ยาลูกกลอน","53","28","2,722","9,087.50"
"แช่อาบสะเก็ดเงิน, ยาต้ม","52","42","201","10,050.00"
"มธุรเมหะ (รพ.สมเด็จพระยุพราชสายบุรี), ยาต้ม","52","35","83","3,708.00"
"ต้มสะเก็ดเงิน, ยาต้ม","51","40","97","9,700.00"
"ขมเม็ดน้ำเต้าทอง, ยาเม็ด","49","34","941","941.00"
"ยาต้มสะเก็ดเงิน, ยาต้ม","49","40","77","14,770.00"
"รักษาวัยทอง, ยาต้ม","48","30","58","2,694.00"
"แก้มดลูกอักเสบ , ยาแคปซูล","47","12","11,635","29,087.50"
"แคปซี บาล์ม, ขี้ผึ้ง","45","38","48","2,334.00"
"พลาสเตอร์ไพล, ยาพอก","44","43","44","2,200.00"
"บรรเทาริดสีดวงทวาร (วิทยาลัยการแพทย์แผนไทย ม.ราชมงคลธัญบุรี), ยาแคปซูล","43","34","1,345","2,045.00"
"ยาถ่าย สูตร 3, ยาผง","42","31","76","380.00"
"แก้ไอผสมมาลัคคา, ยาน้ำ","42","22","49","1,772.33"
"หม่องสุคนธ์ทิพย์, ขี้ผึ้ง","42","32","43","1,261.00"
"ประสะน้ำนม 2, ยาเม็ด","41","9","2,314","5,612.70"
"น้ำมันทาแก้คัน, ยาเข้าน้ำมัน","41","3","49","2,450.00"
"โคเพนครีม, ครีม","40","36","40","1,013.00"
"สมุนไพรพอกเข่า, ยาพอก","40","12","100","1,884.00"
"กวาดสมานลิ้น(ยาสามัญประจำบ้าน), ยาผง","40","36","69","515.25"
"ยาถ่าย (รพ.พนัสนิคม), ยาแคปซูล","40","9","44","3,540.00"
"แคปซูลอบเชย ตราธันยพรสมุนไพร, ยาแคปซูล","39","36","1,518","7,718.55"
"เดมม่าครีม, ครีม","37","34","37","2,337.00"
"ตำรับกระเทียมแคปซูล, ยาแคปซูล","37","13","4,954","10,239.80"
"มธุรเมหะ (รพ.พล), ยาแคปซูล","37","8","2,062","6,990.00"
"แคปซูลพริกไทยดำ, ยาแคปซูล","37","21","3,030","3,738.50"
"หม่องน้ำมันว่าน, ขี้ผึ้ง","36","31","48","2,043.00"
"บอระเพ็ดพุงช้าง, ยาแคปซูล","36","0","1,800","3,600.00"
"แก้ไอเบอร์ 8, ยาแคปซูล","35","25","168","84.00"
"คลายเส้น สูตร 1, ยาแคปซูล","35","17","2,910","3,605.00"
"แก้ปัสสาวะพิการ, ยาต้ม","35","0","3,861","2,509.65"
"ชาชงลาไพน์, ยาชง","35","16","35","4,025.00"
"ผสมกระเทียมสกัดชนิดเม็ดเครื่องหมายกการค้าขาวละออ, ยาเม็ด","34","12","2,815","8,505.00"
"ตำรับข่อย, ยาลูกกลอน","34","24","103","1,413.00"
"ระบายเบอร์ 9 , ยาแคปซูล","34","25","253","4,580.00"
"ผสมโคคลาน สูตรตำรับที่ ๓, ยาต้ม","33","30","33","868.00"
"ทิงเจอร์พญายอ, ทิงเจอร์","33","26","35","1,892.00"
"ผงชาพยัพเมฆ ตราลูกไก่คู่, ยาผง","33","0","144","5,420.04"
"บำรุงน้ำนม (รพ.พนา), ยาชง","33","15","53","1,590.00"
"เกษราธิคุณ/เกสราธิคุณ, ยาต้ม","32","2","1,571","14,889.36"
"ทาแก้ปวดตามข้อ, ยาดอง","32","5","57","1,710.00"
"น้ำมันพริกไพล, ยาเข้าน้ำมัน","31","25","33","1,877.00"
"แก้ไอ สูตร 1, ยาลูกกลอน","31","14","69","1,362.00"
"ตำรับมะเร็ง, ยาต้ม","31","6","34","2,856.00"
"ขับพิษสูตร 2, ยาผง","30","26","30","1,603.00"
"สามว่าน, ยาต้ม","30","10","64","2,856.00"
"บรรเทาริดสีดวงทวาร (ร้านเกรียงไกรเภสัช), ยาแคปซูล","30","23","1,056","1,785.00"
"คลายเส้น สูตร 2, ยาแคปซูล","30","7","3,750","4,800.00"
"เทพประธาน สูตร 1, ยาต้ม","28","2","106","37,736.00"
"มหาหิงคุ์ศิริบัญชา ชนิดน้ำ, ยาน้ำ","28","26","35","235.46"
"อาบสมุนไพร, ยาต้ม","28","1","100","3,750.00"
"ชากระตุ้นน้ำนม, ยาชง","28","18","415","2,055.00"
"ขี้ผึ้งน้ำมันกระเบา, ขี้ผึ้ง","27","20","117","2,925.00"
"บรรเทาริดสีดวงทวาร (รพ.พระปกเกล้า), ยาแคปซูล","27","19","1,206","2,412.00"
"เกสรทั้ง ๕, ยาต้ม","26","1","37","1,850.00"
"น้ำนมราชสีห์, ยาต้ม","26","6","117","5,020.00"
"บรรเทาอาการขัดเบา, ยาผง","25","15","606","1,176.20"
"หม่องสมุนไพรวังพรมตราหมอเฉลิม, ขี้ผึ้ง","25","7","79","7,401.00"
"แคปซูลบัวบก, ยาแคปซูล","24","1","2,184","3,276.00"
"สตรีลูกกลอน, ยาลูกกลอน","24","24","932","372.80"
"กระตุ้นน้ำนม, ยาต้ม","23","6","34","1,020.00"
"แคปซูลเพชรสังฆาต ตราธันยพรสมุนไพร, ยาแคปซูล","23","20","660","1,090.00"
"บำรุงเลือด (รพ.เทิง), ยาแคปซูล","23","16","504","792.00"
"แก้ผื่นคัน/แก้ผื่นคันน้ำเหลืองเสีย, ยาต้ม","23","17","23","1,369.00"
"เทพรังษี สูตร 2, ยาต้ม","22","0","101","35,956.00"
"บรรเทาริดสีดวงทวาร (รพ.ลี้), ยาแคปซูล","22","20","413","463.76"
"กษัยเบอร์ 50, ยาลูกกลอน","22","14","1,085","1,085.00"
"ตำรับหญ้าขัดมอญ สูตร 1, ยาต้ม","20","12","94","2,075.00"
"เซนน่า, ยาแคปซูล","20","20","390","585.00"
"แคปซูลดอกคำฝอย, ยาแคปซูล","20","20","1,440","4,600.80"
"แห้ม/แฮ่ม, ยาแคปซูล","19","17","454","705.00"
"ทิพย์เกสร, ยาแคปซูล","18","8","4,680","11,700.00"
"ทศเบญจกูล  , ยาแคปซูล","18","12","360","1,479.00"
"แก้หทัยวาตะ, ยาแคปซูล","17","2","3,970","11,910.00"
"ลมปะกัง, ยาต้ม","16","9","48","2,245.00"
"อมผสมมะแว้งมะขามป้อม ตราอินทนนท์, ยาเม็ด","15","11","18","171.00"
"บำรุงโลหิตสตรี, ยาแคปซูล","15","9","20","400.00"
"ทับทิม, ยาชง","15","12","16","120.00"
"แก้ไข้ตราลีลา, ยาเม็ด","14","11","280","1,090.00"
"แก้พัทธปิตตะกำเริบ สูตร 3, ยาต้ม","14","1","60","21,360.00"
"ขมิ้นอ้อย, ยาแคปซูล","13","7","650","910.00"
"แคปซูลสมุนไพรตราฟิตเน่, ยาแคปซูล","13","13","219","1,750.00"
"ลดไขมันในเส้นเลือด สูตร 2, ยาแคปซูล","13","6","1,300","1,880.00"
"หอมหทัยทิพย์, ยาผง","13","10","14","984.00"
"อินทรีย์ธาตุประชุม, ยาแคปซูล","13","6","1,456","2,912.00"
"แก้ลมขัดในข้อ (รพ.นาจะหลวย), ยาแคปซูล","13","12","357","1,050.00"
"ขามแสง Herb Life, ยาแคปซูล","13","0","23","1,610.00"
"เทพรังษี สูตร 3, ยาต้ม","13","0","40","14,240.00"
"แก้ยกนังหย่อน สูตร 1, ยาลูกกลอน","12","0","3,245","21,092.50"
"หม่องพญายอ, ขี้ผึ้ง","12","1","12","300.00"
"แคปซูลว่านชักมดลูก, ยาแคปซูล","12","0","18","3,240.00"
"สมุนไพรคำฝอย โกฐหัวบัว, ยาชง","12","12","223","961.50"
"คลายเส้น สูตร ๑, ยาต้ม","12","11","71","2,662.50"
"ผสมขมิ้นชัน, ยาแคปซูล","11","9","220","246.40"
"เจลผสมพญายอ ตราไตรแว็ก, เจล","11","10","13","704.00"
"สเปรย์ตะไคร้หอมกันยุง, ยาน้ำ","11","7","14","696.00"
"แคปซูลหญ้าหนวดแมว ตราธันยพรสมุนไพร, ยาแคปซูล","11","3","1,100","1,650.00"
"หอมชนิดผง ตราหินทอง, ยาผง","11","11","11","330.00"
"สมุนไพรแช่เท้า, ยาต้ม","11","0","334","1,903.80"
"แคปซูลเถาวัลย์เปรียง ตราไทรทอง, ยาแคปซูล","10","10","154","123.20"
"แก้ทุราวาสา , ยาต้ม","10","6","39","5,811.00"
"ทารักษาแผลในปาก, เจล","10","0","29","435.00"
"แก้มังสังพิการ, ยาแคปซูล","10","0","2,745","6,862.50"
"มะกรูด, ยาพอก","9","9","9","135.00"
"บำรุงเลือด, ยาต้ม","9","7","560","938.00"
"แก้ไข้บอระเพ็ด แคปซูล, ยาแคปซูล","9","5","250","475.00"
"โลวิเริม, ครีม","9","9","11","910.00"
"แก้พัทธปิตตะกำเริบ สูตร 2, ยาต้ม","9","0","38","13,528.00"
"แก้ท้องเสียเบอร์ 6, ยาเม็ด","9","4","185","277.50"
"แก้อันตังพิการ , ยาแคปซูล","9","3","1,600","4,800.00"
"แก้ลมจับโปงหย่อน, ยาต้ม","8","1","33","11,748.00"
"แคปไซ-ไพลบาล์ม, ขี้ผึ้ง","8","5","8","1,010.00"
"ทับทิมไทย, ยาแคปซูล","7","3","7","101.50"
"ประคบใบหน้า/เต้านม, ยาประคบ","7","1","18","940.00"
"บำรุงน้ำนม สูตรอภัยภูเบศร, ยาต้ม","7","1","19","1,555.00"
"บรรเทาริดสีดวงทวาร (รพ.กบินทร์บุรี), ยาลูกกลอน","7","7","9","153.00"
"ริดสีดวงแคปซูล, ยาแคปซูล","7","7","154","341.00"
"แก้ไอมะขามป้อม สูตรเย็น, ยาน้ำ","7","6","7","84.00"
"กระชาย, ยาแคปซูล","7","6","12","810.00"
"เขียวหอมใหญ่, ยาผง","7","3","12","540.00"
"พอกสมุนไพรสูตรเย็น, ยาผง","7","0","50","1,500.00"
"แคปซูลมะระขี้นก, ยาแคปซูล","7","7","120","1,020.00"
"น้ำมันกระเบา, ยาเข้าน้ำมัน","7","2","8","640.00"
"เขียว เบอร์ 15, ยาชง","6","0","233","58.25"
"แก้ทรางตานขโมย, อื่นๆ","6","2","63","315.00"
"แคปซูลว่านชักมดลูก ตราสามหมี, ยาแคปซูล","6","6","150","150.00"
"อบหลังคลอด, ยาต้ม","6","2","10","770.00"
"เสริมภูมิลูกกลอน, ยาลูกกลอน","5","4","142","142.00"
"แก้พัทธปิตตะพิการ สูตร 2, ยาต้ม","5","0","20","7,120.00"
"มหานิล, ยาเม็ด","5","4","170","170.00"
"ประสะน้ำนม (รพ.ชำนิ), ยาต้ม","5","4","6","600.00"
"แองเจลิน่า แคปซูล, ยาแคปซูล","5","4","5","200.00"
"แคปซูลชุมเห็ดเทศ ตราช่อเขียวมะกอก, ยาแคปซูล","5","5","5","101.00"
"บำรุงเลือด (รพ.กาบเชิง), ยาต้ม","5","2","11","665.00"
