"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10890  :  โรงพยาบาลปากช่องนานา","3,850","6,179","935","1,242","1,382","2,226","317","420","1,256","1,948","327","398","348","503","89","128","864","1,502","202","296"
"10891  :  โรงพยาบาลหนองบุญมาก","982","1,540","373","635","386","613","146","255","322","513","131","230","21","23","19","21","253","391","77","129"
"10892  :  โรงพยาบาลแก้งสนามนาง","2,541","3,177","2,419","2,986","477","681","444","640","1,460","1,521","1,426","1,469","461","737","438","705","143","238","111","172"
"10893  :  โรงพยาบาลโนนแดง","1,221","1,586","953","1,230","422","547","338","447","401","483","340","414","185","240","123","153","213","316","152","216"
"10894  :  โรงพยาบาลวังน้ำเขียว","3,558","4,842","3,197","4,166","1,277","1,822","1,120","1,494","1,257","1,711","1,120","1,463","615","706","585","670","409","603","372","539"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","3,124","11,368","58","74","973","3,913","15","23","1,099","3,766","20","27","328","864","8","8","724","2,825","15","16"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","5,574","7,724","5,023","7,026","1,829","2,370","1,631","2,129","1,563","2,108","1,404","1,908","1,075","1,715","989","1,589","1,107","1,531","999","1,400"
"11608  :  โรงพยาบาลลำทะเมนชัย","335","399","267","314","108","134","86","101","112","143","89","115","70","74","58","61","45","48","34","37"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","7","9","7","9","0","0","0","0","3","4","3","4","3","4","3","4","1","1","1","1"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","1,789","3,358","1,276","2,489","646","1,118","499","872","494","1,012","361","758","242","387","149","256","407","841","267","603"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","2,715","8,659","1,047","4,524","812","2,408","304","1,175","740","2,750","286","1,509","495","1,430","192","714","668","2,071","265","1,126"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","2,187","4,538","848","1,663","689","1,423","244","465","604","1,201","250","486","337","602","130","220","557","1,312","224","492"
"27839  :  โรงพยาบาลบัวลาย","1,512","2,090","1,147","1,601","448","583","354","460","329","531","238","403","335","467","251","353","400","509","304","385"
"27840  :  โรงพยาบาลสีดา","371","860","227","544","81","190","45","112","112","282","74","186","98","193","60","119","80","195","48","127"
"27841  :  โรงพยาบาลเทพารักษ์","1,915","3,063","1,596","2,510","826","1,190","709","1,014","612","959","513","792","187","363","159","306","290","551","215","398"
"10667  :  โรงพยาบาลบุรีรัมย์","5,543","13,181","1,609","3,783","1,722","4,221","480","1,194","1,696","4,134","497","1,216","678","1,030","194","297","1,447","3,796","438","1,076"
"10895  :  โรงพยาบาลคูเมือง","2,725","4,551","1,188","2,208","907","1,488","468","760","874","1,427","377","647","252","474","116","269","692","1,162","227","532"
"10896  :  โรงพยาบาลกระสัง","1,305","1,585","939","1,130","415","518","301","370","474","557","326","376","146","172","111","131","270","338","201","253"
"10897  :  โรงพยาบาลนางรอง","1,931","4,451","605","1,416","470","1,071","131","293","614","1,380","215","488","310","581","85","129","537","1,419","174","506"
"10898  :  โรงพยาบาลหนองกี่","3,234","5,723","594","808","888","1,568","129","146","848","1,491","93","127","668","1,086","209","256","830","1,578","163","279"
"10899  :  โรงพยาบาลละหานทราย","13,140","17,813","10,276","13,751","3,673","4,890","2,971","3,864","3,953","5,599","3,121","4,365","3,130","4,030","2,415","3,131","2,384","3,294","1,769","2,391"
"10900  :  โรงพยาบาลประโคนชัย","1,727","2,732","998","1,480","551","907","308","502","509","833","259","420","131","166","68","88","536","826","363","470"
"10901  :  โรงพยาบาลบ้านกรวด","13,457","18,047","12,607","16,867","2,997","4,143","2,843","3,915","3,794","5,446","3,531","5,069","3,209","4,100","3,012","3,849","3,457","4,358","3,221","4,034"
"10902  :  โรงพยาบาลพุทไธสง","1,286","1,564","909","1,034","526","649","384","455","467","559","367","406","119","130","84","90","174","226","74","83"
"10904  :  โรงพยาบาลลำปลายมาศ","2,798","4,853","992","1,768","803","1,509","305","578","858","1,512","340","605","379","552","102","140","758","1,280","245","445"
"10905  :  โรงพยาบาลสตึก","4,687","8,066","2,707","4,567","1,595","2,789","955","1,645","1,287","2,229","692","1,161","621","983","343","543","1,184","2,065","717","1,218"
"10906  :  โรงพยาบาลปะคำ","1,832","3,133","1,244","1,937","629","1,053","439","662","600","1,016","423","657","146","180","90","104","457","884","292","514"
"10907  :  โรงพยาบาลนาโพธิ์","821","1,131","655","877","250","370","192","284","214","313","159","231","63","66","61","64","294","382","243","298"
"10908  :  โรงพยาบาลหนองหงส์","1,038","1,525","529","824","236","351","94","153","256","372","109","159","192","251","96","138","354","551","230","374"
"10909  :  โรงพยาบาลพลับพลาชัย","527","703","300","373","210","292","120","155","166","219","106","125","17","18","12","13","134","174","62","80"
"10910  :  โรงพยาบาลห้วยราช","771","1,710","542","1,353","258","611","192","493","187","583","149","518","115","178","94","154","211","338","107","188"
"10911  :  โรงพยาบาลโนนสุวรรณ","1,544","2,765","1,115","1,501","380","718","248","380","402","731","273","360","252","502","180","237","510","814","414","524"
"10912  :  โรงพยาบาลชำนิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","814","1,247","532","783","252","378","170","250","218","315","140","195","96","152","61","89","248","402","161","249"
"10914  :  โรงพยาบาลโนนดินแดง","1,783","2,592","1,261","1,720","408","583","253","336","452","626","306","396","295","371","224","259","628","1,012","478","729"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","697","1,171","246","416","208","342","84","142","227","339","82","127","76","101","20","23","186","389","60","124"
"23578  :  โรงพยาบาลแคนดง","723","1,002","489","672","170","244","117","173","172","243","119","163","82","109","51","70","299","406","202","266"
"28020  :  โรงพยาบาลบ้านด่าน","1,255","2,223","841","1,415","317","693","185","390","381","702","265","456","126","180","78","105","431","648","313","464"
"10668  :  โรงพยาบาลสุรินทร์","2,396","3,687","632","1,066","790","1,332","214","381","694","1,074","177","293","323","372","62","70","589","909","179","322"
"10915  :  โรงพยาบาลชุมพลบุรี","1,882","3,729","1,097","2,242","618","1,316","398","903","556","1,018","350","658","265","429","116","161","443","966","233","520"
"10916  :  โรงพยาบาลท่าตูม","2,574","4,661","1,480","2,588","760","1,566","402","860","707","1,474","396","820","453","553","309","354","654","1,068","373","554"
"10917  :  โรงพยาบาลจอมพระ","1,572","2,434","1,013","1,669","595","932","365","619","471","713","326","501","153","175","93","112","353","614","229","437"
"10918  :  โรงพยาบาลปราสาท","3,708","8,236","1,298","2,581","1,242","2,600","513","883","1,046","2,368","363","774","646","1,430","190","357","774","1,838","232","567"
"10919  :  โรงพยาบาลกาบเชิง","2,972","5,023","1,980","3,352","913","1,796","612","1,229","736","1,225","508","844","461","683","317","465","862","1,319","543","814"
"10920  :  โรงพยาบาลรัตนบุรี","7,898","14,260","5,565","9,229","2,274","4,288","1,613","2,884","2,170","4,064","1,558","2,695","1,630","2,594","1,106","1,561","1,824","3,314","1,288","2,089"
"10921  :  โรงพยาบาลสนม","1,702","2,687","1,153","1,770","594","879","421","596","580","917","440","672","209","343","111","177","319","548","181","325"
"10922  :  โรงพยาบาลศีขรภูมิ","2,458","3,697","1,350","1,993","854","1,302","512","758","761","1,190","432","686","359","455","189","227","484","750","217","322"
"10923  :  โรงพยาบาลสังขะ","9,034","13,612","6,617","8,297","1,833","2,367","1,316","1,701","3,269","4,575","2,479","3,108","1,795","3,045","1,351","1,642","2,137","3,625","1,471","1,846"
"10924  :  โรงพยาบาลลำดวน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","2,424","4,008","1,679","2,618","528","1,009","267","493","527","976","341","617","629","794","496","556","740","1,229","575","952"
"10926  :  โรงพยาบาลบัวเชด","6,134","7,549","4,732","5,545","1,863","2,330","1,475","1,761","1,679","2,065","1,265","1,447","1,531","1,781","1,171","1,345","1,061","1,373","821","992"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","3,927","7,815","38","64","1,194","2,498","9","13","1,033","2,015","11","20","351","604","4","4","1,349","2,698","14","27"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","5,271","6,768","3,882","4,848","1,445","1,895","1,058","1,325","1,511","2,060","1,085","1,459","1,059","1,265","823","980","1,256","1,548","916","1,084"
"27842  :  โรงพยาบาลเขวาสินรินทร์","2,451","3,199","1,877","2,366","943","1,120","747","860","493","726","359","503","390","562","287","402","625","791","484","601"
"27843  :  โรงพยาบาลศรีณรงค์","9,468","10,787","8,432","9,317","2,195","2,572","1,909","2,147","2,704","3,218","2,407","2,781","2,037","2,167","1,870","1,973","2,532","2,830","2,246","2,416"
"27844  :  โรงพยาบาลโนนนารายณ์","4,750","6,279","4,191","5,449","1,094","1,418","952","1,213","1,246","1,650","1,080","1,409","1,025","1,337","936","1,201","1,385","1,874","1,223","1,626"
"10700  :  โรงพยาบาลศรีสะเกษ","2,589","3,869","893","1,229","841","1,245","307","395","732","1,140","248","376","375","480","168","205","641","1,004","170","253"
"10927  :  โรงพยาบาลยางชุมน้อย","4,974","5,452","2,899","3,049","1,342","1,515","542","588","1,356","1,474","782","819","1,222","1,310","979","1,011","1,054","1,153","596","631"
"10928  :  โรงพยาบาลกันทรารมย์","1,941","2,582","1,331","1,784","598","823","338","469","675","860","496","635","235","321","149","214","433","578","348","466"
"10929  :  โรงพยาบาลกันทรลักษ์","12,092","13,959","8,353","9,212","3,344","4,070","2,308","2,655","2,980","3,504","1,935","2,154","1,523","1,666","1,102","1,184","4,245","4,719","3,008","3,219"
"10930  :  โรงพยาบาลขุขันธ์","2,443","3,224","2,006","2,607","633","801","490","586","598","816","460","619","562","713","513","660","650","894","543","742"
"10931  :  โรงพยาบาลไพรบึง","1,533","1,912","1,175","1,490","481","619","386","500","447","586","385","498","202","235","105","134","403","472","299","358"
"10932  :  โรงพยาบาลปรางค์กู่","450","660","188","258","125","182","35","43","135","195","59","80","73","122","54","83","117","161","40","52"
"10933  :  โรงพยาบาลขุนหาญ","12,976","20,116","4,297","5,728","3,161","5,160","951","1,416","3,996","6,164","1,226","1,552","1,985","3,250","766","1,102","3,834","5,542","1,354","1,658"
"10934  :  โรงพยาบาลราษีไศล","1,424","2,720","745","1,607","398","666","193","341","386","761","180","407","301","662","204","513","339","631","168","346"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","3,181","4,369","1,909","2,529","840","1,258","510","722","843","1,096","464","559","548","652","390","459","950","1,363","545","789"
"10936  :  โรงพยาบาลบึงบูรพ์","272","350","93","141","8","8","5","5","75","88","26","33","38","54","11","24","151","200","51","79"
"10937  :  โรงพยาบาลห้วยทับทัน","850","1,269","383","566","263","377","114","159","292","447","161","244","73","115","28","41","222","330","80","122"
"10938  :  โรงพยาบาลโนนคูณ","2,975","3,653","1,988","2,301","808","1,014","444","529","1,076","1,251","825","931","341","413","209","229","750","975","510","612"
"10939  :  โรงพยาบาลศรีรัตนะ","737","1,547","718","1,502","188","422","185","412","247","393","240","376","99","270","96","263","203","462","197","451"
"10940  :  โรงพยาบาลวังหิน","5,508","6,645","4,694","5,706","2,827","3,189","2,496","2,800","1,556","1,908","1,237","1,531","563","747","492","674","562","801","469","701"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,037","2,467","1,461","1,728","346","456","127","160","1,198","1,359","1,010","1,147","105","135","55","70","388","517","269","351"
"10942  :  โรงพยาบาลภูสิงห์","2,004","2,422","1,867","2,242","82","118","45","71","833","895","796","852","312","322","298","307","777","1,087","728","1,012"
"10943  :  โรงพยาบาลเมืองจันทร์","2,407","2,942","2,071","2,387","976","1,163","883","1,007","856","1,051","757","890","138","185","73","90","437","543","358","400"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,797","2,744","698","1,097","565","943","240","418","503","729","253","374","285","412","82","126","444","660","123","179"
"28014  :  โรงพยาบาลพยุห์","750","1,017","617","863","215","288","166","229","281","360","226","300","80","150","65","130","174","219","160","204"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1,433","2,514","865","1,410","374","639","247","400","457","739","320","490","258","503","154","281","344","633","144","239"
"28016  :  โรงพยาบาลศิลาลาด","1,020","1,270","481","549","113","157","43","57","323","406","161","191","56","76","17","22","528","631","260","279"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","5,602","10,788","1,053","2,018","2,150","4,496","464","1,006","1,631","3,133","310","569","550","856","138","212","1,271","2,303","141","231"
"10944  :  โรงพยาบาลศรีเมืองใหม่","6,371","7,742","5,872","7,017","1,620","2,117","1,454","1,862","1,746","2,151","1,578","1,900","1,607","1,734","1,560","1,676","1,398","1,740","1,280","1,579"
"10945  :  โรงพยาบาลโขงเจียม","5,735","8,787","4,810","7,438","1,444","2,455","1,203","2,080","1,513","2,460","1,231","2,039","1,057","1,390","884","1,160","1,721","2,482","1,492","2,159"
"10946  :  โรงพยาบาลเขื่องใน","2,924","4,701","1,916","2,955","1,371","2,068","1,114","1,555","695","1,291","404","756","148","208","42","60","710","1,134","356","584"
"10947  :  โรงพยาบาลเขมราฐ","132","413","108","370","57","192","49","177","30","79","25","70","10","14","5","9","35","128","29","114"
"10948  :  โรงพยาบาลนาจะหลวย","2,238","2,993","1,244","1,726","574","825","296","452","638","843","341","470","393","496","227","300","633","829","380","504"
"10949  :  โรงพยาบาลน้ำยืน","537","744","323","497","157","171","84","86","93","157","52","106","44","83","36","74","243","333","151","231"
"10950  :  โรงพยาบาลบุณฑริก","1,839","3,978","745","1,763","588","1,487","365","924","613","1,383","379","838","140","239","1","1","498","869","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","8,196","10,862","6,767","9,158","3,242","4,107","2,821","3,615","3,058","3,771","2,570","3,192","757","1,033","504","718","1,139","1,951","872","1,633"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3,089","5,754","1,929","3,190","882","1,681","548","915","1,266","2,123","860","1,263","183","282","73","142","758","1,668","448","870"
"10953  :  โรงพยาบาลม่วงสามสิบ","3,643","5,664","2,526","3,960","1,251","1,927","950","1,465","1,005","1,392","693","953","415","753","197","416","972","1,592","686","1,126"
"10954  :  โรงพยาบาลวารินชำราบ","3,083","5,736","2,607","4,813","929","1,807","774","1,503","915","1,749","778","1,457","367","507","313","433","872","1,673","742","1,420"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","4,391","7,388","1,953","3,443","1,103","1,835","419","732","1,058","1,789","401","757","798","1,332","404","765","1,432","2,432","729","1,189"
"10957  :  โรงพยาบาลตาลสุม","1,093","1,496","681","1,002","349","500","232","365","387","523","230","333","72","129","39","90","285","344","180","214"
"10958  :  โรงพยาบาลโพธิ์ไทร","116","423","110","406","37","168","35","158","31","111","31","111","8","21","8","21","40","123","36","116"
"10959  :  โรงพยาบาลสำโรง","125","260","70","197","45","101","28","82","38","63","15","35","13","13","6","6","29","83","21","74"
"10960  :  โรงพยาบาลดอนมดแดง","1,628","1,814","1,281","1,356","360","410","264","280","406","456","305","314","326","344","273","287","536","604","439","475"
"10961  :  โรงพยาบาลสิรินธร","4,150","7,873","3,284","6,526","1,345","2,429","1,015","1,888","1,024","2,206","780","1,829","690","956","595","843","1,091","2,282","894","1,966"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","2,848","3,681","2,375","3,013","1,275","1,597","1,099","1,354","1,044","1,323","908","1,134","0","0","0","0","529","761","368","525"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","9,132","16,849","4,019","7,904","2,634","4,720","1,186","2,218","2,525","4,618","1,135","2,265","1,584","2,776","597","1,122","2,389","4,735","1,101","2,299"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","4,412","9,854","78","115","1,114","2,645","25","37","1,679","3,321","28","36","294","578","7","15","1,325","3,310","18","27"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","52","66","1","1","52","66","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","5,557","9,089","1,454","2,341","1,912","3,119","586","964","1,436","2,499","383","695","492","659","125","153","1,717","2,812","360","529"
"24032  :  โรงพยาบาลนาตาล","1,025","1,373","822","1,128","478","738","415","658","179","204","140","156","208","238","172","202","160","193","95","112"
"24821  :  โรงพยาบาลนาเยีย","1,191","2,014","610","1,030","326","649","142","259","355","574","178","320","149","227","86","120","361","564","204","331"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1,812","2,351","1,352","1,662","570","714","438","522","567","758","440","556","223","256","131","142","452","623","343","442"
"27968  :  โรงพยาบาลน้ำขุ่น","2,237","2,698","2,187","2,643","632","829","615","812","620","724","604","704","12","16","12","16","973","1,129","956","1,111"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1,185","2,110","449","711","329","618","116","200","381","654","159","235","122","207","30","62","353","631","144","214"
"10701  :  โรงพยาบาลยโสธร","57,766","73,270","39,107","47,784","12,830","17,001","7,813","9,685","16,329","20,991","11,640","14,516","14,119","17,141","9,851","11,677","14,488","18,137","9,803","11,906"
"10963  :  โรงพยาบาลทรายมูล","2,552","3,214","2,317","2,924","1,255","1,557","1,189","1,478","702","932","631","849","328","372","282","321","267","353","215","276"
"10964  :  โรงพยาบาลกุดชุม","3,007","3,760","1,580","2,013","1,082","1,407","597","792","888","1,058","470","577","278","336","127","166","759","959","386","478"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","1,773","2,038","1,692","1,950","578","693","564","677","289","336","277","321","54","59","46","50","852","950","805","902"
"10966  :  โรงพยาบาลป่าติ้ว","2,183","2,507","1,824","2,090","649","737","535","596","673","822","530","656","522","590","470","536","339","358","289","302"
"10967  :  โรงพยาบาลมหาชนะชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10968  :  โรงพยาบาลค้อวัง","3,274","4,321","2,394","3,187","960","1,244","739","933","1,079","1,468","748","1,039","437","621","363","523","798","988","544","692"
"10969  :  โรงพยาบาลไทยเจริญ","9,379","11,781","8,303","10,522","1,243","1,482","1,100","1,316","2,447","2,743","2,190","2,461","2,532","3,211","2,224","2,853","3,157","4,345","2,789","3,892"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","2,997","4,476","722","934","1,081","1,647","222","269","971","1,482","230","305","249","293","81","92","696","1,054","189","268"
"11921  :  โรงพยาบาลนายแพทย์หาญ","928","1,096","905","1,070","178","209","173","204","224","255","217","248","256","288","250","279","270","344","265","339"
"04007  :  โรงพยาบาลซับใหญ่","257","368","181","268","63","108","47","84","115","155","85","112","18","25","9","15","61","80","40","57"
"10702  :  โรงพยาบาลชัยภูมิ","4,239","9,864","1,626","4,169","1,395","3,618","587","1,659","1,243","2,785","508","1,220","561","1,168","170","418","1,040","2,293","361","872"
"10970  :  โรงพยาบาลบ้านเขว้า","1,666","2,170","861","969","427","661","98","129","887","1,061","570","611","61","64","41","41","291","384","152","188"
"10971  :  โรงพยาบาลคอนสวรรค์","3,454","4,522","2,064","2,404","994","1,231","623","683","1,017","1,321","635","738","265","407","88","123","1,178","1,563","718","860"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","6,133","7,460","4,690","5,683","1,776","2,183","1,352","1,661","2,094","2,625","1,566","1,984","787","931","602","704","1,476","1,721","1,170","1,334"
"10973  :  โรงพยาบาลหนองบัวแดง","8,801","11,645","6,986","8,766","3,305","3,563","2,920","3,048","2,533","2,896","2,114","2,215","1,417","2,168","897","1,379","1,546","3,018","1,055","2,124"
"10974  :  โรงพยาบาลจัตุรัส","6,195","8,103","3,653","4,516","2,027","2,665","1,170","1,465","2,186","2,815","1,459","1,795","875","1,067","496","560","1,107","1,556","528","696"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","1,323","2,327","773","1,410","611","957","410","620","333","596","194","363","115","177","25","36","264","597","144","391"
"10976  :  โรงพยาบาลหนองบัวระเหว","1,576","1,985","1,560","1,969","780","955","772","947","325","430","324","429","114","161","109","156","357","439","355","437"
"10977  :  โรงพยาบาลเทพสถิต","752","925","443","548","248","312","163","199","307","349","190","215","84","105","29","41","113","159","61","93"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","7,797","14,086","3,429","6,114","2,379","4,344","1,134","2,067","2,112","3,613","961","1,536","1,254","2,268","474","820","2,052","3,861","860","1,691"
"10979  :  โรงพยาบาลบ้านแท่น","2,554","2,919","2,040","2,299","820","944","630","703","1,433","1,632","1,159","1,311","189","217","147","168","112","126","104","117"
"10980  :  โรงพยาบาลแก้งคร้อ","1,478","2,241","929","1,474","463","683","276","416","426","641","280","431","152","183","84","100","437","734","289","527"
"10981  :  โรงพยาบาลคอนสาร","3,337","5,245","1,368","1,887","260","283","120","125","1,201","1,761","594","781","733","1,124","223","301","1,143","2,077","431","680"
"10982  :  โรงพยาบาลภักดีชุมพล","4,412","5,377","3,486","3,989","1,596","1,837","1,290","1,436","1,537","1,891","1,238","1,433","307","444","174","227","972","1,205","784","893"
"10983  :  โรงพยาบาลเนินสง่า","2,693","3,806","1,841","2,413","1,044","1,420","648","861","914","1,442","633","836","270","360","199","271","465","584","361","445"
"10703  :  โรงพยาบาลอำนาจเจริญ","5,730","9,392","2,276","3,283","1,541","2,552","632","922","1,915","3,207","755","1,133","611","844","186","248","1,663","2,789","703","980"
"10985  :  โรงพยาบาลชานุมาน","2,518","3,598","1,313","1,758","907","1,338","484","668","762","1,034","406","511","302","385","136","172","547","841","287","407"
"10986  :  โรงพยาบาลปทุมราชวงศา","675","1,138","337","641","246","419","133","247","200","342","99","172","84","131","40","81","145","246","65","141"
"10987  :  โรงพยาบาลพนา","11,516","15,857","2,636","3,225","3,388","4,795","663","841","3,749","5,203","931","1,147","1,832","2,210","443","503","2,547","3,649","599","734"
"10988  :  โรงพยาบาลเสนางคนิคม","1,604","2,167","1,174","1,492","340","505","217","317","637","862","486","624","242","272","207","232","385","528","264","319"
"10989  :  โรงพยาบาลหัวตะพาน","6,506","7,682","5,684","6,524","2,612","3,111","2,346","2,756","2,044","2,356","1,754","1,948","562","657","484","564","1,288","1,558","1,100","1,256"
"10990  :  โรงพยาบาลลืออำนาจ","3,509","4,588","2,642","3,403","810","1,129","571","764","926","1,164","662","821","843","1,081","673","855","930","1,214","736","963"
"11040  :  โรงพยาบาลบึงกาฬ","5,647","7,464","3,657","4,704","1,693","2,188","1,116","1,371","1,598","2,163","1,051","1,414","755","1,064","386","552","1,601","2,049","1,104","1,367"
"11041  :  โรงพยาบาลพรเจริญ","4,586","5,491","3,445","4,057","1,415","1,663","1,030","1,192","1,362","1,632","990","1,184","412","470","321","360","1,397","1,726","1,104","1,321"
"11043  :  โรงพยาบาลโซ่พิสัย","82","84","60","61","25","26","23","24","27","27","21","21","7","7","5","5","23","24","11","11"
"11046  :  โรงพยาบาลเซกา","1,524","1,877","1,200","1,467","585","726","493","609","225","277","147","168","81","94","55","65","633","780","505","625"
"11047  :  โรงพยาบาลปากคาด","6,186","9,623","4,036","4,960","1,288","2,355","804","1,067","2,141","2,939","1,457","1,675","1,583","2,183","1,151","1,366","1,174","2,146","624","852"
"11048  :  โรงพยาบาลบึงโขงหลง","3,464","6,074","788","1,889","1,025","1,916","227","656","988","1,681","245","532","402","640","66","185","1,049","1,837","250","516"
"11049  :  โรงพยาบาลศรีวิไล","6,114","8,052","4,603","5,601","1,646","1,978","1,337","1,531","1,669","2,241","1,283","1,628","1,219","1,596","931","1,127","1,580","2,237","1,052","1,315"
"11050  :  โรงพยาบาลบุ่งคล้า","803","1,334","578","1,013","217","375","158","291","184","281","130","211","111","140","82","99","291","538","208","412"
"10704  :  โรงพยาบาลหนองบัวลำภู","7,423","12,149","2,642","3,520","2,449","3,691","1,101","1,330","2,529","3,929","1,088","1,412","790","1,286","121","190","1,655","3,243","332","588"
"10991  :  โรงพยาบาลนากลาง","5,785","8,572","3,474","4,277","1,635","2,524","946","1,192","1,594","2,433","967","1,214","963","1,331","574","709","1,593","2,284","987","1,162"
"10992  :  โรงพยาบาลโนนสัง","5,315","7,454","4,617","6,572","1,313","1,941","1,022","1,599","1,074","1,618","964","1,476","1,329","1,524","1,190","1,352","1,599","2,371","1,441","2,145"
"10993  :  โรงพยาบาลศรีบุญเรือง","2,407","3,018","1,587","1,959","627","809","365","466","688","871","456","561","366","413","255","283","726","925","511","649"
"10994  :  โรงพยาบาลสุวรรณคูหา","2,676","3,627","2,206","3,020","1,063","1,287","916","1,102","806","1,157","678","992","366","490","312","425","441","693","300","501"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","29,222","45,097","8,122","9,854","9,014","14,115","2,298","2,822","10,730","15,387","3,857","4,566","1,946","2,737","112","223","7,532","12,858","1,855","2,243"
"10995  :  โรงพยาบาลบ้านฝาง","3,942","5,798","2,093","2,752","1,356","2,075","804","1,162","1,237","1,835","657","829","557","649","344","378","792","1,239","288","383"
"10996  :  โรงพยาบาลพระยืน","421","593","267","390","176","255","116","174","116","164","81","120","33","45","22","32","96","129","48","64"
"10997  :  โรงพยาบาลหนองเรือ","4,828","5,262","3,557","3,883","1,572","1,735","1,127","1,258","2,127","2,302","1,548","1,676","736","777","570","596","393","448","312","353"
"10998  :  โรงพยาบาลชุมแพ","4,519","9,271","470","683","1,511","2,955","217","253","1,156","2,420","52","118","551","929","49","87","1,301","2,967","152","225"
"10999  :  โรงพยาบาลสีชมพู","1,044","1,501","633","936","486","728","350","547","260","364","154","224","49","56","18","19","249","353","111","146"
