"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10882  :  โรงพยาบาลประทาย","113,797","9,895","8.70","27,990","2,601","9.29","30,315","2,759","9.10","27,899","2,164","7.76","27,593","2,371","8.59"
"10883  :  โรงพยาบาลปักธงชัย","177,275","34,743","19.60","45,170","7,725","17.10","43,750","9,587","21.91","43,164","8,793","20.37","45,191","8,638","19.11"
"10884  :  โรงพยาบาลพิมาย","190,107","15,984","8.41","45,531","3,531","7.76","51,738","4,919","9.51","45,185","3,512","7.77","47,653","4,022","8.44"
"10885  :  โรงพยาบาลห้วยแถลง","103,613","16,948","16.36","27,144","3,449","12.71","26,158","4,862","18.59","24,800","4,208","16.97","25,511","4,429","17.36"
"10886  :  โรงพยาบาลชุมพวง","107,572","10,252","9.53","26,701","2,708","10.14","28,751","2,843","9.89","26,337","2,261","8.58","25,783","2,440","9.46"
"10887  :  โรงพยาบาลสูงเนิน","145,363","29,855","20.54","35,834","7,940","22.16","37,143","8,141","21.92","35,253","6,690","18.98","37,133","7,084","19.08"
"10888  :  โรงพยาบาลขามทะเลสอ","65,458","9,247","14.13","16,601","1,965","11.84","16,869","2,580","15.29","15,636","2,151","13.76","16,352","2,551","15.60"
"10889  :  โรงพยาบาลสีคิ้ว","157,418","12,156","7.72","43,072","3,563","8.27","43,364","3,618","8.34","41,429","2,783","6.72","29,553","2,192","7.42"
"10890  :  โรงพยาบาลปากช่องนานา","276,710","23,462","8.48","67,775","5,719","8.44","70,803","6,252","8.83","68,650","5,463","7.96","69,482","6,028","8.68"
"10891  :  โรงพยาบาลหนองบุญมาก","92,048","11,203","12.17","23,259","2,742","11.79","22,696","3,006","13.24","22,922","2,898","12.64","23,171","2,557","11.04"
"10892  :  โรงพยาบาลแก้งสนามนาง","60,182","7,459","12.39","14,771","2,221","15.04","16,757","2,804","16.73","14,247","1,301","9.13","14,407","1,133","7.86"
"10893  :  โรงพยาบาลโนนแดง","51,431","6,945","13.50","13,449","1,496","11.12","13,173","1,978","15.02","12,103","1,672","13.81","12,706","1,799","14.16"
"10894  :  โรงพยาบาลวังน้ำเขียว","67,335","7,454","11.07","17,509","1,037","5.92","16,436","1,507","9.17","16,880","2,732","16.18","16,510","2,178","13.19"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","44,825","6,457","14.40","11,391","1,406","12.34","11,226","1,746","15.55","10,545","1,553","14.73","11,663","1,752","15.02"
"11608  :  โรงพยาบาลลำทะเมนชัย","42,135","3,164","7.51","11,457","956","8.34","11,774","932","7.92","10,639","700","6.58","8,265","576","6.97"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","23,959","1,932","8.06","5,770","474","8.21","5,731","628","10.96","5,756","422","7.33","6,702","408","6.09"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","80,850","148","0.18","20,059","42","0.21","19,662","28","0.14","19,686","43","0.22","21,443","35","0.16"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","62,095","6,480","10.44","17,018","1,568","9.21","17,367","2,042","11.76","16,235","1,558","9.60","11,475","1,312","11.43"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","192,787","17,108","8.87","45,622","4,381","9.60","48,280","5,213","10.80","47,189","3,614","7.66","51,696","3,900","7.54"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","64,631","11,569","17.90","18,454","3,144","17.04","16,972","3,534","20.82","14,368","2,374","16.52","14,837","2,517","16.96"
"27839  :  โรงพยาบาลบัวลาย","31,799","4,653","14.63","8,163","1,185","14.52","7,929","1,190","15.01","7,357","1,009","13.71","8,350","1,269","15.20"
"27840  :  โรงพยาบาลสีดา","35,254","6,098","17.30","8,672","1,056","12.18","8,780","2,659","30.28","9,140","1,631","17.84","8,662","752","8.68"
"27841  :  โรงพยาบาลเทพารักษ์","41,703","9,897","23.73","10,609","2,576","24.28","10,644","2,771","26.03","9,143","2,033","22.24","11,307","2,517","22.26"
"10667  :  โรงพยาบาลบุรีรัมย์","495,913","25,923","5.23","120,558","6,045","5.01","120,181","6,258","5.21","122,146","6,125","5.01","133,028","7,495","5.63"
"10895  :  โรงพยาบาลคูเมือง","103,630","22,179","21.40","24,132","5,400","22.38","25,823","5,524","21.39","27,700","6,086","21.97","25,975","5,169","19.90"
"10896  :  โรงพยาบาลกระสัง","108,135","6,661","6.16","27,149","1,577","5.81","26,039","1,710","6.57","26,557","1,723","6.49","28,390","1,651","5.82"
"10897  :  โรงพยาบาลนางรอง","242,768","12,625","5.20","63,641","3,007","4.72","61,570","3,607","5.86","59,648","2,916","4.89","57,909","3,095","5.34"
"10898  :  โรงพยาบาลหนองกี่","100,136","16,692","16.67","25,018","4,240","16.95","24,485","4,294","17.54","24,584","3,904","15.88","26,049","4,254","16.33"
"10899  :  โรงพยาบาลละหานทราย","120,821","12,421","10.28","29,529","2,924","9.90","28,411","3,179","11.19","29,757","2,798","9.40","33,124","3,520","10.63"
"10900  :  โรงพยาบาลประโคนชัย","148,879","20,368","13.68","37,731","5,799","15.37","39,221","5,694","14.52","38,166","4,888","12.81","33,761","3,987","11.81"
"10901  :  โรงพยาบาลบ้านกรวด","170,604","19,539","11.45","44,170","4,241","9.60","53,800","5,249","9.76","37,779","4,183","11.07","34,855","5,866","16.83"
"10902  :  โรงพยาบาลพุทไธสง","92,154","11,590","12.58","23,931","3,706","15.49","24,673","3,541","14.35","21,485","2,262","10.53","22,065","2,081","9.43"
"10904  :  โรงพยาบาลลำปลายมาศ","171,613","15,928","9.28","42,936","4,413","10.28","41,694","4,547","10.91","40,902","2,842","6.95","46,081","4,126","8.95"
"10905  :  โรงพยาบาลสตึก","124,630","17,164","13.77","30,634","4,309","14.07","31,409","4,290","13.66","28,977","3,829","13.21","33,610","4,736","14.09"
"10906  :  โรงพยาบาลปะคำ","62,836","13,251","21.09","15,645","2,869","18.34","15,606","3,402","21.80","15,526","3,409","21.96","16,059","3,571","22.24"
"10907  :  โรงพยาบาลนาโพธิ์","62,009","10,962","17.68","14,507","2,648","18.25","15,127","2,835","18.74","15,477","2,645","17.09","16,898","2,834","16.77"
"10908  :  โรงพยาบาลหนองหงส์","87,716","11,020","12.56","23,166","3,118","13.46","21,088","3,136","14.87","20,683","2,287","11.06","22,779","2,479","10.88"
"10909  :  โรงพยาบาลพลับพลาชัย","63,980","5,981","9.35","14,710","1,057","7.19","15,709","1,860","11.84","15,187","1,216","8.01","18,374","1,848","10.06"
"10910  :  โรงพยาบาลห้วยราช","39,213","3,592","9.16","10,717","966","9.01","9,762","1,153","11.81","10,434","722","6.92","8,300","751","9.05"
"10911  :  โรงพยาบาลโนนสุวรรณ","42,894","5,428","12.65","10,627","1,473","13.86","10,309","1,425","13.82","10,583","1,238","11.70","11,375","1,292","11.36"
"10912  :  โรงพยาบาลชำนิ","62,079","9,362","15.08","16,405","2,603","15.87","15,913","2,558","16.07","16,664","2,404","14.43","13,097","1,797","13.72"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","51,401","5,016","9.76","12,456","1,126","9.04","13,492","1,423","10.55","12,618","1,176","9.32","12,835","1,291","10.06"
"10914  :  โรงพยาบาลโนนดินแดง","56,353","11,477","20.37","12,694","2,693","21.21","14,409","2,991","20.76","14,099","2,853","20.24","15,151","2,940","19.40"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","63,074","7,296","11.57","16,763","1,805","10.77","15,189","2,082","13.71","15,146","1,722","11.37","15,976","1,687","10.56"
"23578  :  โรงพยาบาลแคนดง","51,572","7,217","13.99","12,524","1,575","12.58","12,926","1,750","13.54","12,083","1,595","13.20","14,039","2,297","16.36"
"28020  :  โรงพยาบาลบ้านด่าน","50,379","5,717","11.35","11,274","1,179","10.46","13,015","1,423","10.93","12,104","1,191","9.84","13,986","1,924","13.76"
"10668  :  โรงพยาบาลสุรินทร์","524,293","16,816","3.21","131,728","4,183","3.18","129,367","4,596","3.55","128,045","3,792","2.96","135,153","4,245","3.14"
"10915  :  โรงพยาบาลชุมพลบุรี","143,040","19,521","13.65","44,755","6,413","14.33","44,572","6,184","13.87","22,054","2,749","12.46","31,659","4,175","13.19"
"10916  :  โรงพยาบาลท่าตูม","163,806","17,512","10.69","38,823","3,972","10.23","41,877","5,086","12.15","39,357","3,935","10.00","43,749","4,519","10.33"
"10917  :  โรงพยาบาลจอมพระ","83,241","12,436","14.94","19,942","2,521","12.64","19,271","2,805","14.56","24,018","3,485","14.51","20,010","3,625","18.12"
"10918  :  โรงพยาบาลปราสาท","253,323","34,708","13.70","60,462","8,146","13.47","61,805","8,711","14.09","61,219","8,258","13.49","69,837","9,593","13.74"
"10919  :  โรงพยาบาลกาบเชิง","80,598","21,029","26.09","20,534","4,646","22.63","19,295","4,723","24.48","19,043","5,135","26.97","21,726","6,525","30.03"
"10920  :  โรงพยาบาลรัตนบุรี","179,876","34,373","19.11","68,973","13,439","19.48","36,056","7,166","19.87","35,329","6,333","17.93","39,518","7,435","18.81"
"10921  :  โรงพยาบาลสนม","68,756","11,309","16.45","17,204","2,532","14.72","17,085","2,545","14.90","16,827","2,549","15.15","17,640","3,683","20.88"
"10922  :  โรงพยาบาลศีขรภูมิ","197,553","17,673","8.95","50,172","4,272","8.51","50,858","4,933","9.70","45,493","3,881","8.53","51,030","4,587","8.99"
"10923  :  โรงพยาบาลสังขะ","175,732","32,314","18.39","42,162","8,313","19.72","42,745","8,217","19.22","42,737","7,722","18.07","48,088","8,062","16.77"
"10924  :  โรงพยาบาลลำดวน","98,848","18,557","18.77","23,232","4,320","18.60","25,827","4,113","15.93","23,978","4,554","18.99","25,811","5,570","21.58"
"10925  :  โรงพยาบาลสำโรงทาบ","77,093","9,122","11.83","19,689","2,595","13.18","19,418","2,271","11.70","19,204","2,089","10.88","18,782","2,167","11.54"
"10926  :  โรงพยาบาลบัวเชด","73,151","11,539","15.77","18,548","3,686","19.87","18,004","2,458","13.65","18,370","2,321","12.63","18,229","3,074","16.86"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","62,239","12,509","20.10","15,348","3,271","21.31","15,574","3,248","20.86","14,701","2,837","19.30","16,616","3,153","18.98"
"27842  :  โรงพยาบาลเขวาสินรินทร์","48,968","6,869","14.03","11,467","1,713","14.94","13,476","1,669","12.38","11,499","1,547","13.45","12,526","1,940","15.49"
"27843  :  โรงพยาบาลศรีณรงค์","50,499","9,258","18.33","13,172","2,466","18.72","13,883","2,334","16.81","12,677","2,175","17.16","10,767","2,283","21.20"
"27844  :  โรงพยาบาลโนนนารายณ์","47,278","7,278","15.39","11,214","1,450","12.93","11,081","1,800","16.24","12,298","1,824","14.83","12,685","2,204","17.37"
"10700  :  โรงพยาบาลศรีสะเกษ","463,665","24,794","5.35","116,817","12,766","10.93","114,295","4,798","4.20","112,460","3,671","3.26","120,093","3,559","2.96"
"10927  :  โรงพยาบาลยางชุมน้อย","63,197","10,461","16.55","14,199","2,138","15.06","15,918","2,335","14.67","15,769","2,738","17.36","17,311","3,250","18.77"
"10928  :  โรงพยาบาลกันทรารมย์","137,476","16,588","12.07","34,969","4,059","11.61","35,028","4,566","13.04","30,190","3,355","11.11","37,289","4,608","12.36"
"10929  :  โรงพยาบาลกันทรลักษ์","180,907","21,613","11.95","41,074","4,417","10.75","41,617","6,362","15.29","52,121","4,799","9.21","46,095","6,035","13.09"
"10930  :  โรงพยาบาลขุขันธ์","147,154","5,583","3.79","36,719","1,944","5.29","36,813","1,436","3.90","37,178","1,102","2.96","36,444","1,101","3.02"
"10931  :  โรงพยาบาลไพรบึง","72,385","6,204","8.57","17,980","1,251","6.96","19,199","1,873","9.76","17,421","1,457","8.36","17,785","1,623","9.13"
"10932  :  โรงพยาบาลปรางค์กู่","85,953","11,672","13.58","20,598","2,334","11.33","21,392","2,501","11.69","21,203","2,465","11.63","22,760","4,372","19.21"
"10933  :  โรงพยาบาลขุนหาญ","159,207","22,744","14.29","38,148","5,213","13.67","41,023","6,313","15.39","38,446","5,108","13.29","41,590","6,110","14.69"
"10934  :  โรงพยาบาลราษีไศล","121,589","13,622","11.20","29,456","3,500","11.88","29,390","3,698","12.58","29,549","3,045","10.30","33,194","3,379","10.18"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","151,831","15,307","10.08","36,084","3,441","9.54","38,487","4,106","10.67","37,009","3,590","9.70","40,251","4,170","10.36"
"10936  :  โรงพยาบาลบึงบูรพ์","37,068","7,359","19.85","8,906","1,596","17.92","10,040","2,043","20.35","8,710","1,938","22.25","9,412","1,782","18.93"
"10937  :  โรงพยาบาลห้วยทับทัน","56,178","9,737","17.33","14,309","2,212","15.46","14,437","2,491","17.25","12,839","2,193","17.08","14,593","2,841","19.47"
"10938  :  โรงพยาบาลโนนคูณ","64,223","6,087","9.48","15,452","1,342","8.68","15,970","1,642","10.28","15,898","1,368","8.60","16,903","1,735","10.26"
"10939  :  โรงพยาบาลศรีรัตนะ","89,803","6,826","7.60","21,445","1,695","7.90","21,676","1,698","7.83","22,570","1,696","7.51","24,112","1,737","7.20"
"10940  :  โรงพยาบาลวังหิน","59,157","6,861","11.60","14,823","1,401","9.45","14,667","2,144","14.62","14,559","1,560","10.72","15,108","1,756","11.62"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","63,944","5,095","7.97","15,352","1,163","7.58","15,456","1,301","8.42","15,379","1,160","7.54","17,757","1,471","8.28"
"10942  :  โรงพยาบาลภูสิงห์","82,163","6,157","7.49","20,122","1,406","6.99","21,334","1,610","7.55","19,902","1,486","7.47","20,805","1,655","7.95"
"10943  :  โรงพยาบาลเมืองจันทร์","36,821","4,813","13.07","9,531","817","8.57","9,486","1,488","15.69","8,653","1,001","11.57","9,151","1,507","16.47"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","60,234","4,642","7.71","14,258","1,140","8.00","14,496","1,045","7.21","14,916","1,139","7.64","16,564","1,318","7.96"
"28014  :  โรงพยาบาลพยุห์","52,687","6,512","12.36","12,541","1,440","11.48","12,885","1,634","12.68","12,899","1,336","10.36","14,362","2,102","14.64"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","28,619","3,301","11.53","6,853","793","11.57","7,090","975","13.75","6,991","736","10.53","7,685","797","10.37"
"28016  :  โรงพยาบาลศิลาลาด","28,277","3,816","13.50","8,164","1,079","13.22","8,312","1,105","13.29","6,811","831","12.20","4,990","801","16.05"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","530,028","45,954","8.67","136,680","12,199","8.93","133,764","12,556","9.39","129,164","10,387","8.04","130,420","10,812","8.29"
"10944  :  โรงพยาบาลศรีเมืองใหม่","122,692","15,929","12.98","27,206","3,449","12.68","29,046","3,574","12.30","31,131","3,484","11.19","35,309","5,422","15.36"
"10945  :  โรงพยาบาลโขงเจียม","58,357","8,966","15.36","13,348","2,481","18.59","14,276","1,978","13.86","14,701","1,820","12.38","16,032","2,687","16.76"
"10946  :  โรงพยาบาลเขื่องใน","130,469","15,759","12.08","39,473","4,741","12.01","35,238","5,436","15.43","36,547","3,951","10.81","19,211","1,631","8.49"
"10947  :  โรงพยาบาลเขมราฐ","129,054","11,598","8.99","30,567","2,626","8.59","31,774","2,943","9.26","33,631","2,877","8.55","33,082","3,152","9.53"
"10948  :  โรงพยาบาลนาจะหลวย","85,961","10,991","12.79","21,524","2,490","11.57","18,992","2,539","13.37","22,595","2,465","10.91","22,850","3,497","15.30"
"10949  :  โรงพยาบาลน้ำยืน","103,888","6,962","6.70","26,750","1,978","7.39","25,593","1,927","7.53","25,477","1,534","6.02","26,068","1,523","5.84"
"10950  :  โรงพยาบาลบุณฑริก","115,451","14,361","12.44","27,720","5,219","18.83","27,986","4,201","15.01","27,338","2,440","8.93","32,407","2,501","7.72"
"10951  :  โรงพยาบาลตระการพืชผล","172,352","22,220","12.89","40,951","5,245","12.81","43,431","5,150","11.86","42,303","5,146","12.16","45,667","6,679","14.63"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","73,044","14,377","19.68","17,369","3,623","20.86","18,107","3,641","20.11","17,737","3,465","19.54","19,831","3,648","18.40"
"10953  :  โรงพยาบาลม่วงสามสิบ","127,444","13,557","10.64","27,908","3,882","13.91","31,779","4,007","12.61","32,667","2,399","7.34","35,090","3,269","9.32"
"10954  :  โรงพยาบาลวารินชำราบ","258,410","18,099","7.00","64,455","4,071","6.32","64,239","4,833","7.52","62,623","4,390","7.01","67,093","4,805","7.16"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","211,961","28,102","13.26","47,385","6,476","13.67","51,069","6,040","11.83","52,465","7,111","13.55","61,042","8,475","13.88"
"10957  :  โรงพยาบาลตาลสุม","51,550","8,928","17.32","13,245","2,406","18.17","12,052","1,958","16.25","12,894","2,009","15.58","13,359","2,555","19.13"
"10958  :  โรงพยาบาลโพธิ์ไทร","69,157","8,193","11.85","15,459","1,536","9.94","16,053","2,109","13.14","17,125","2,278","13.30","20,520","2,270","11.06"
"10959  :  โรงพยาบาลสำโรง","90,635","9,778","10.79","19,408","2,572","13.25","21,731","2,145","9.87","25,004","2,367","9.47","24,492","2,694","11.00"
"10960  :  โรงพยาบาลดอนมดแดง","47,693","7,970","16.71","11,479","1,675","14.59","11,854","1,927","16.26","12,050","1,958","16.25","12,310","2,410","19.58"
"10961  :  โรงพยาบาลสิรินธร","86,290","14,117","16.36","19,829","3,389","17.09","19,843","3,726","18.78","22,916","3,684","16.08","23,702","3,318","14.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","55,358","8,633","15.59","12,885","2,450","19.01","12,935","2,177","16.83","14,049","1,858","13.23","15,489","2,148","13.87"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","236,275","23,709","10.03","60,497","6,968","11.52","61,802","5,772","9.34","66,048","5,806","8.79","47,928","5,163","10.77"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","97,435","43","0.04","24,032","13","0.05","23,975","16","0.07","24,562","9","0.04","24,866","5","0.02"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","13,282","1,117","8.41","3,368","166","4.93","3,719","189","5.08","3,147","147","4.67","3,048","615","20.18"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","239,317","26,355","11.01","66,552","6,821","10.25","58,116","5,921","10.19","58,058","5,594","9.64","56,591","8,019","14.17"
"24032  :  โรงพยาบาลนาตาล","55,933","5,915","10.58","12,595","2,186","17.36","13,224","1,545","11.68","14,128","764","5.41","15,986","1,420","8.88"
"24821  :  โรงพยาบาลนาเยีย","50,288","12,591","25.04","11,476","2,826","24.63","12,062","2,762","22.90","12,794","3,114","24.34","13,956","3,889","27.87"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","42,986","10,459","24.33","9,795","2,478","25.30","9,842","2,650","26.93","10,553","2,435","23.07","12,796","2,896","22.63"
"27968  :  โรงพยาบาลน้ำขุ่น","44,343","5,783","13.04","9,001","1,679","18.65","10,169","1,478","14.53","12,384","1,380","11.14","12,789","1,246","9.74"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","37,603","6,421","17.08","8,349","1,362","16.31","8,793","1,617","18.39","9,532","1,611","16.90","10,929","1,831","16.75"
"10701  :  โรงพยาบาลยโสธร","262,172","32,568","12.42","60,740","2,596","4.27","78,840","5,074","6.44","62,631","11,578","18.49","59,961","13,320","22.21"
"10963  :  โรงพยาบาลทรายมูล","46,215","6,171","13.35","11,271","1,572","13.95","10,708","1,574","14.70","12,058","1,898","15.74","12,178","1,127","9.25"
"10964  :  โรงพยาบาลกุดชุม","91,197","22,017","24.14","21,337","5,500","25.78","22,871","5,927","25.91","22,637","5,046","22.29","24,352","5,544","22.77"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","101,431","11,953","11.78","25,497","3,039","11.92","25,321","2,953","11.66","25,110","2,824","11.25","25,503","3,137","12.30"
"10966  :  โรงพยาบาลป่าติ้ว","62,114","5,339","8.60","14,858","1,150","7.74","15,476","1,336","8.63","15,812","1,282","8.11","15,968","1,571","9.84"
"10967  :  โรงพยาบาลมหาชนะชัย","82,634","12,606","15.26","19,601","3,355","17.12","22,555","3,665","16.25","20,573","2,791","13.57","19,905","2,795","14.04"
"10968  :  โรงพยาบาลค้อวัง","41,800","6,234","14.91","9,901","1,829","18.47","11,370","1,827","16.07","9,765","1,421","14.55","10,764","1,157","10.75"
"10969  :  โรงพยาบาลไทยเจริญ","45,453","5,732","12.61","10,940","1,849","16.90","11,436","1,400","12.24","11,247","1,290","11.47","11,830","1,193","10.08"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","156,834","10,229","6.52","37,094","2,669","7.20","39,014","2,425","6.22","39,204","2,292","5.85","41,522","2,843","6.85"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","28,538","3,104","10.88","7,239","1,003","13.86","7,039","825","11.72","7,066","598","8.46","7,194","678","9.42"
"10702  :  โรงพยาบาลชัยภูมิ","420,677","25,776","6.13","110,322","6,087","5.52","105,187","6,661","6.33","100,644","6,181","6.14","104,524","6,847","6.55"
"10970  :  โรงพยาบาลบ้านเขว้า","100,054","12,986","12.98","23,787","6,205","26.09","27,938","4,099","14.67","24,160","1,329","5.50","24,169","1,353","5.60"
"10971  :  โรงพยาบาลคอนสวรรค์","91,083","7,859","8.63","22,948","1,663","7.25","23,578","2,345","9.95","22,643","1,886","8.33","21,914","1,965","8.97"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","167,484","18,408","10.99","41,847","4,932","11.79","42,168","4,534","10.75","40,595","4,281","10.55","42,874","4,661","10.87"
"10973  :  โรงพยาบาลหนองบัวแดง","151,924","21,715","14.29","36,380","5,918","16.27","36,497","6,286","17.22","39,332","4,559","11.59","39,715","4,952","12.47"
"10974  :  โรงพยาบาลจัตุรัส","131,048","24,684","18.84","32,268","7,114","22.05","35,734","6,912","19.34","30,667","5,071","16.54","32,379","5,587","17.26"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","103,663","11,467","11.06","24,725","3,173","12.83","27,885","2,332","8.36","25,350","2,938","11.59","25,703","3,024","11.77"
"10976  :  โรงพยาบาลหนองบัวระเหว","74,141","3,532","4.76","18,302","915","5.00","19,097","963","5.04","17,567","515","2.93","19,175","1,139","5.94"
"10977  :  โรงพยาบาลเทพสถิต","51,609","8,571","16.61","12,422","1,871","15.06","12,440","2,378","19.12","12,759","2,206","17.29","13,988","2,116","15.13"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","203,782","33,765","16.57","49,465","8,464","17.11","51,981","9,226","17.75","49,539","7,799","15.74","52,797","8,276","15.68"
"10979  :  โรงพยาบาลบ้านแท่น","96,539","12,440","12.89","21,978","2,782","12.66","24,374","2,840","11.65","23,341","2,840","12.17","26,846","3,978","14.82"
"10980  :  โรงพยาบาลแก้งคร้อ","132,561","12,218","9.22","34,716","3,244","9.34","35,026","3,678","10.50","31,419","3,041","9.68","31,400","2,255","7.18"
"10981  :  โรงพยาบาลคอนสาร","106,466","14,372","13.50","26,686","3,285","12.31","25,493","3,576","14.03","26,366","3,406","12.92","27,921","4,105","14.70"
"10982  :  โรงพยาบาลภักดีชุมพล","61,844","12,783","20.67","14,787","3,327","22.50","16,565","3,394","20.49","15,258","2,773","18.17","15,234","3,289","21.59"
"10983  :  โรงพยาบาลเนินสง่า","49,791","6,996","14.05","12,232","1,666","13.62","12,606","1,912","15.17","11,594","1,562","13.47","13,359","1,856","13.89"
"10703  :  โรงพยาบาลอำนาจเจริญ","280,897","29,806","10.61","67,836","7,497","11.05","68,471","6,985","10.20","70,762","7,136","10.08","73,828","8,188","11.09"
"10985  :  โรงพยาบาลชานุมาน","65,265","15,961","24.46","16,168","4,061","25.12","14,978","3,974","26.53","17,622","3,417","19.39","16,497","4,509","27.33"
"10986  :  โรงพยาบาลปทุมราชวงศา","81,304","14,659","18.03","18,408","4,755","25.83","19,600","3,552","18.12","20,770","2,832","13.64","22,526","3,520","15.63"
"10987  :  โรงพยาบาลพนา","67,710","21,044","31.08","16,939","5,595","33.03","16,519","4,909","29.72","16,946","5,292","31.23","17,306","5,248","30.32"
"10988  :  โรงพยาบาลเสนางคนิคม","56,006","11,680","20.85","14,187","2,676","18.86","13,677","2,902","21.22","13,867","2,797","20.17","14,275","3,305","23.15"
"10989  :  โรงพยาบาลหัวตะพาน","86,361","18,060","20.91","21,283","3,798","17.85","20,804","4,610","22.16","22,260","4,773","21.44","22,014","4,879","22.16"
"10990  :  โรงพยาบาลลืออำนาจ","54,573","12,351","22.63","14,070","2,921","20.76","14,165","3,211","22.67","13,420","2,972","22.15","12,918","3,247","25.14"
"11040  :  โรงพยาบาลบึงกาฬ","192,542","16,437","8.54","45,117","3,535","7.84","45,527","4,332","9.52","49,919","4,158","8.33","51,979","4,412","8.49"
"11041  :  โรงพยาบาลพรเจริญ","78,536","9,994","12.73","19,621","1,663","8.48","19,383","2,324","11.99","19,948","2,520","12.63","19,584","3,487","17.81"
"11043  :  โรงพยาบาลโซ่พิสัย","85,537","10,971","12.83","20,357","3,110","15.28","21,281","2,410","11.32","21,882","2,550","11.65","22,017","2,901","13.18"
"11046  :  โรงพยาบาลเซกา","97,078","10,853","11.18","23,355","2,310","9.89","22,342","3,087","13.82","23,629","2,431","10.29","27,752","3,025","10.90"
