"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด"
"ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10835  :  โรงพยาบาลท่าใหม่","1,580","1,709","988","1,053","982","1,051","636","680","0","0","0","0","2,283","2,505","1,447","1,568","302","329","176","190","83","95","41","51","0","0","0","0","366","413","209","235","622","700","382","418","523","568","346","372","0","0","0","0","993","1,125","627","695","656","680","430","445","376","388","249","257","0","0","0","0","924","967","611","638","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","2,248","2,432","1,802","1,941","1,235","1,267","1,010","1,031","24","25","18","18","3,124","3,372","2,543","2,732","1,230","1,298","993","1,045","72","75","63","66","2","2","1","1","1,290","1,370","1,044","1,108","655","764","533","614","527","543","429","438","20","21","16","16","1,019","1,161","836","941","363","370","276","282","636","649","518","527","2","2","1","1","815","841","663","683","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","1,128","1,293","732","829","1,199","1,349","826","942","0","0","0","0","2,228","2,578","1,500","1,737","270","329","172","210","142","177","103","132","0","0","0","0","389","492","261","334","335","413","208","251","889","964","619","680","0","0","0","0","1,171","1,347","797","915","523","551","352","368","168","208","104","130","0","0","0","0","668","739","442","488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","1,053","1,255","726","759","1,626","1,790","1,272","1,391","0","0","0","0","2,416","2,801","1,804","1,961","102","117","60","69","365","428","279","328","0","0","0","0","453","534","334","393","639","819","423","443","655","741","521","581","0","0","0","0","1,174","1,451","861","942","312","319","243","247","606","621","472","482","0","0","0","0","789","816","609","626","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","262","290","166","172","851","987","552","645","1","1","0","0","1,023","1,196","668","771","45","52","22","26","214","265","128","172","1","1","0","0","249","309","148","195","174","192","120","122","567","648","393","442","0","0","0","0","673","776","472","526","43","46","24","24","70","74","31","31","0","0","0","0","101","111","48","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","3,930","4,327","2,755","2,819","655","789","387","412","0","0","0","0","4,471","5,010","3,117","3,220","152","179","97","114","64","75","43","53","0","0","0","0","211","251","136","165","1,351","1,705","886","919","533","651","322","333","0","0","0","0","1,794","2,263","1,194","1,246","2,427","2,443","1,772","1,786","58","63","22","26","0","0","0","0","2,466","2,496","1,787","1,809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","3,148","3,791","2,138","2,364","935","1,126","613","727","4","5","2","3","3,839","4,699","2,637","2,988","754","978","463","520","345","416","220","259","1","1","0","0","1,020","1,319","652","755","1,312","1,686","890","1,034","436","545","300","369","2","2","1","1","1,631","2,125","1,131","1,341","1,082","1,127","785","810","154","165","93","99","1","2","1","2","1,188","1,255","854","892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","409","545","264","339","2,325","2,545","1,416","1,579","0","0","0","0","2,607","2,947","1,617","1,851","130","177","93","122","288","336","226","259","0","0","0","0","387","475","302","363","200","273","128","163","1,254","1,386","911","1,010","0","0","0","0","1,385","1,586","1,002","1,137","79","95","43","54","783","823","279","310","0","0","0","0","835","886","313","351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","2,644","3,026","1,851","2,020","3,124","3,585","2,223","2,471","5","5","0","0","4,806","5,709","3,436","3,896","650","805","413","486","737","926","513","616","2","2","0","0","1,224","1,579","825","1,015","1,067","1,235","765","832","1,688","1,921","1,202","1,327","2","2","0","0","2,244","2,672","1,620","1,831","927","986","673","702","699","738","508","528","1","1","0","0","1,338","1,458","991","1,050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","4,861","5,516","3,866","4,084","1","1","0","0","18","19","8","8","4,874","5,532","3,874","4,092","919","1,240","622","725","0","0","0","0","7","7","5","5","924","1,247","627","730","1,172","1,406","893","955","0","0","0","0","11","12","3","3","1,180","1,415","896","958","2,770","2,870","2,351","2,404","1","1","0","0","0","0","0","0","2,770","2,870","2,351","2,404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10696  :  โรงพยาบาลตราด","1,371","1,469","704","737","4,486","5,091","2,766","3,160","48","64","21","28","5,383","6,138","3,244","3,695","233","266","107","121","988","1,147","629","732","9","9","5","5","1,160","1,351","714","827","674","729","354","372","2,161","2,481","1,340","1,548","25","39","12","19","2,567","2,979","1,561","1,807","464","474","243","244","1,337","1,463","797","880","14","16","4","4","1,656","1,808","969","1,061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","459","957","67","70","32","45","13","15","2","2","0","0","477","997","79","84","112","189","15","15","5","10","2","4","0","0","0","0","114","197","17","19","203","495","33","36","19","24","7","7","0","0","0","0","215","517","40","43","144","273","19","19","8","11","4","4","2","2","0","0","148","283","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","445","485","283","305","802","868","517","551","5","10","1","1","1,202","1,314","784","835","176","190","119","129","48","54","32","37","1","1","0","0","217","235","148","161","162","183","105","115","246","277","150","169","4","9","1","1","392","452","249","276","107","112","59","61","508","537","335","345","0","0","0","0","593","627","387","398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","126","162","48","54","2,996","3,299","2,469","2,711","14","15","4","4","3,081","3,427","2,514","2,765","43","52","23","26","183","212","150","173","0","0","0","0","216","253","173","199","47","64","13","15","1,359","1,560","1,149","1,308","10","10","3","3","1,394","1,614","1,163","1,325","36","46","12","13","1,454","1,527","1,170","1,230","4","5","1","1","1,471","1,560","1,178","1,241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","1,687","2,238","7","8","2,322","2,915","636","692","0","0","0","0","2,701","3,565","643","700","468","626","3","3","483","639","59","68","0","0","0","0","569","776","62","71","718","996","1","2","1,178","1,475","432","473","0","0","0","0","1,359","1,813","433","475","501","616","3","3","661","801","145","151","0","0","0","0","773","976","148","154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","160","164","76","79","470","488","240","247","1","1","1","1","535","561","266","279","10","12","5","7","34","35","19","20","0","0","0","0","43","46","23","26","95","97","50","51","366","383","191","197","1","1","1","1","378","400","196","206","55","55","21","21","70","70","30","30","0","0","0","0","114","115","47","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","503","548","291","318","11","13","4","4","0","0","0","0","511","560","295","322","57","66","33","39","3","3","2","2","0","0","0","0","60","69","35","41","429","460","252","271","5","7","0","0","0","0","0","0","432","467","252","271","17","22","6","8","3","3","2","2","0","0","0","0","19","24","8","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","10,016","10,604","5,178","5,371","1,783","2,034","709","799","58","65","20","25","11,278","12,120","5,747","6,046","942","1,156","281","346","617","696","249","288","16","20","5","7","1,394","1,682","488","588","5,330","5,638","2,871","2,968","860","1,015","348","395","33","36","12","15","5,946","6,407","3,156","3,314","3,744","3,810","2,026","2,057","306","323","112","116","9","9","3","3","3,938","4,031","2,103","2,144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","1,391","1,570","1,160","1,307","1,113","1,212","928","1,011","600","626","454","478","2,381","2,701","1,982","2,251","409","481","349","410","428","485","349","402","0","0","0","0","725","858","613","729","622","715","534","610","490","529","432","460","221","226","175","179","1,016","1,162","879","998","360","374","277","287","195","198","147","149","379","400","279","299","640","681","490","524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10850  :  โรงพยาบาลบางคล้า","2,660","2,855","1,240","1,361","2,434","2,582","964","1,013","53","58","12","12","4,036","4,428","1,820","2,010","528","611","303","354","334","387","132","148","22","25","2","2","777","934","403","476","1,256","1,345","591","647","1,222","1,298","534","557","27","29","9","9","1,953","2,137","924","1,011","876","899","346","360","878","897","298","308","4","4","1","1","1,306","1,357","493","523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","1,758","1,880","1,067","1,161","454","466","184","191","0","0","0","0","2,117","2,260","1,210","1,313","430","488","308","360","78","85","45","51","0","0","0","0","498","564","348","407","825","880","481","518","249","253","66","66","0","0","0","0","1,007","1,073","518","556","503","512","278","283","127","128","73","74","0","0","0","0","612","623","344","350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","4,109","4,295","1,022","1,147","3,064","3,084","244","248","0","0","0","0","4,280","4,482","1,101","1,236","633","728","485","563","85","87","48","49","0","0","0","0","666","762","500","579","1,741","1,798","342","374","1,430","1,440","124","126","0","0","0","0","1,849","1,915","385","421","1,735","1,769","195","210","1,549","1,557","72","73","0","0","0","0","1,765","1,805","216","236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","6,796","7,292","1,378","1,604","2","2","1","1","0","0","0","0","6,798","7,294","1,379","1,605","804","949","534","633","2","2","1","1","0","0","0","0","806","951","535","634","3,123","3,343","591","693","0","0","0","0","0","0","0","0","3,123","3,343","591","693","2,869","3,000","253","278","0","0","0","0","0","0","0","0","2,869","3,000","253","278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10854  :  โรงพยาบาลพนมสารคาม","7,354","9,297","5,144","6,099","11","13","1","1","0","0","0","0","7,354","9,297","5,144","6,099","1,891","2,507","1,150","1,444","8","10","0","0","0","0","0","0","1,891","2,507","1,150","1,444","4,127","5,156","3,103","3,628","3","3","1","1","0","0","0","0","4,127","5,156","3,103","3,628","1,336","1,634","891","1,027","0","0","0","0","0","0","0","0","1,336","1,634","891","1,027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10855  :  โรงพยาบาลสนามชัยเขต","1,835","2,213","1,282","1,590","0","0","0","0","0","0","0","0","1,835","2,213","1,282","1,590","591","747","429","559","0","0","0","0","0","0","0","0","591","747","429","559","849","1,044","576","733","0","0","0","0","0","0","0","0","849","1,044","576","733","395","422","277","298","0","0","0","0","0","0","0","0","395","422","277","298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10856  :  โรงพยาบาลแปลงยาว","2,090","2,323","1,455","1,631","4,536","4,816","3,019","3,201","0","0","0","0","5,799","6,346","3,842","4,227","503","617","311","392","344","395","143","177","0","0","0","0","815","984","436","553","973","1,088","708","800","2,416","2,570","1,589","1,690","0","0","0","0","2,901","3,196","1,898","2,111","614","618","436","439","1,776","1,851","1,287","1,334","0","0","0","0","2,083","2,166","1,508","1,563","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13747  :  โรงพยาบาลราชสาส์น","614","772","349","441","15","15","4","4","15","18","5","6","614","773","349","441","221","276","136","174","9","9","3","3","0","0","0","0","221","277","136","174","281","366","155","201","3","3","1","1","15","18","5","6","281","366","155","201","112","130","58","66","3","3","0","0","0","0","0","0","112","130","58","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31327  :  โรงพยาบาลคลองเขื่อน","1,106","1,516","723","1,015","41","59","23","35","0","0","0","0","1,120","1,560","729","1,042","381","520","246","341","11","14","4","6","0","0","0","0","385","530","248","345","472","695","306","467","24","38","15","24","0","0","0","0","479","724","308","486","253","301","171","207","6","7","4","5","0","0","0","0","256","306","173","211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","12,454","14,915","2,739","3,461","12,260","16,163","5,037","6,877","3,258","3,772","390","493","22,821","29,457","7,130","9,717","4,386","5,459","955","1,281","4,577","6,402","1,850","2,717","1,113","1,351","141","189","8,180","11,175","2,559","3,766","5,674","6,871","1,226","1,575","4,724","6,577","1,924","2,800","1,502","1,741","160","208","9,784","12,944","2,892","4,116","2,394","2,585","558","605","2,959","3,184","1,263","1,360","643","680","89","96","4,857","5,338","1,679","1,835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","19,328","20,044","2,641","3,031","4,039","4,302","1,067","1,185","6","6","3","3","22,218","23,307","3,428","3,942","1,330","1,539","843","987","678","762","337","387","1","1","0","0","1,887","2,179","1,106","1,298","8,596","8,965","1,296","1,511","2,216","2,360","500","557","4","4","3","3","10,150","10,719","1,631","1,909","9,402","9,540","502","533","1,145","1,180","230","241","1","1","0","0","10,181","10,409","691","735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10858  :  โรงพยาบาลนาดี","3,030","3,162","1,577","1,642","1,599","1,729","860","938","28","41","10","13","4,344","4,657","2,303","2,455","428","476","260","290","491","557","275","324","0","0","0","0","845","970","493","575","784","848","370","393","963","1,024","495","523","25","38","8","11","1,573","1,729","796","850","1,818","1,838","947","959","145","148","90","91","3","3","2","2","1,926","1,958","1,014","1,030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","511","654","411","532","1,298","1,424","771","864","1","1","1","1","1,751","2,039","1,140","1,368","258","336","203","271","231","280","163","207","0","0","0","0","462","596","346","463","253","318","208","261","1,067","1,144","608","657","1","1","1","1","1,289","1,443","794","905","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","6,356","6,762","4,039","4,224","0","0","0","0","1","2","0","0","6,356","6,764","4,039","4,224","592","649","334","360","0","0","0","0","0","0","0","0","592","649","334","360","3,736","4,051","2,332","2,474","0","0","0","0","1","2","0","0","3,736","4,053","2,332","2,474","2,028","2,062","1,373","1,390","0","0","0","0","0","0","0","0","2,028","2,062","1,373","1,390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","1,541","1,671","889","960","3,292","3,322","1,652","1,666","1","1","0","0","4,743","4,926","2,498","2,591","653","725","370","410","87","92","44","47","0","0","0","0","723","804","407","450","656","705","373","398","1,520","1,536","835","841","1","1","0","0","2,108","2,190","1,173","1,212","232","241","146","152","1,685","1,694","773","778","0","0","0","0","1,912","1,932","918","929","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","1,862","2,334","1,128","1,459","2,282","2,899","1,175","1,495","14","14","1","1","3,592","4,587","2,002","2,565","488","660","296","417","354","576","198","318","0","0","0","0","734","1,082","430","637","713","918","433","583","1,256","1,554","627","782","4","4","0","0","1,630","2,086","883","1,142","661","756","399","459","672","769","350","395","10","10","1","1","1,228","1,419","689","786","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","1,185","1,187","601","602","0","0","0","0","0","0","0","0","1,185","1,187","601","602","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","582","584","304","305","0","0","0","0","0","0","0","0","582","584","304","305","603","603","297","297","0","0","0","0","0","0","0","0","603","603","297","297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","4,119","5,101","1,993","2,351","7,069","8,370","2,852","2,977","33","41","5","6","10,235","12,734","4,731","5,236","1,478","1,871","755","902","1,070","1,571","198","226","8","10","0","0","2,268","3,224","921","1,105","1,659","2,116","800","981","2,915","3,507","1,243","1,306","18","22","5","6","4,193","5,333","1,990","2,241","982","1,114","438","468","3,084","3,292","1,411","1,445","7","9","0","0","3,774","4,177","1,820","1,890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10863  :  โรงพยาบาลปากพลี","2,402","3,450","265","275","882","993","270","283","4","4","1","1","2,882","4,225","476","501","690","1,160","28","34","288","343","83","92","0","0","0","0","848","1,468","106","122","983","1,369","222","226","412","457","157","161","1","1","1","1","1,198","1,701","328","337","729","921","15","15","182","193","30","30","3","3","0","0","836","1,056","42","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","731","765","353","355","439","587","155","213","1,020","1,246","567","638","1,800","2,191","926","1,046","46","51","6","6","156","200","13","23","235","293","94","107","323","429","101","122","381","385","261","263","189","276","99","138","661","812","385","434","1,080","1,296","669","746","304","329","86","86","94","111","43","52","124","141","88","97","397","466","156","178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10865  :  โรงพยาบาลองครักษ์","4,761","5,731","1,231","1,283","2,205","2,923","177","199","497","587","23","24","5,593","6,905","1,382","1,460","726","1,088","24","26","753","1,063","44","53","142","185","4","5","1,002","1,511","66","78","1,994","2,457","623","659","843","1,163","75","82","216","255","12","12","2,328","2,942","684","729","2,041","2,186","584","598","609","697","58","64","139","147","7","7","2,263","2,452","632","653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","3,975","4,551","636","728","0","0","0","0","0","0","0","0","3,975","4,551","636","728","1,513","1,762","247","290","0","0","0","0","0","0","0","0","1,513","1,762","247","290","1,637","1,918","255","296","0","0","0","0","0","0","0","0","1,637","1,918","255","296","825","871","134","142","0","0","0","0","0","0","0","0","825","871","134","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","2,768","3,394","1,739","2,129","8,452","8,951","5,842","6,080","31","43","14","19","10,826","12,065","7,402","8,082","1,131","1,415","751","939","713","825","411","469","14","21","4","6","1,772","2,195","1,126","1,380","1,240","1,562","773","971","4,248","4,521","3,030","3,165","15","20","8","11","5,246","5,905","3,695","4,058","397","417","215","219","3,491","3,605","2,401","2,446","2","2","2","2","3,808","3,965","2,581","2,644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","167","193","147","170","234","257","181","201","0","0","0","0","398","438","326","360","46","52","38","44","83","97","63","76","0","0","0","0","128","142","100","113","95","110","86","98","90","98","73","79","0","0","0","0","183","203","158","173","26","31","23","28","61","62","45","46","0","0","0","0","87","93","68","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10867  :  โรงพยาบาลตาพระยา","4,421","4,773","3,620","3,856","205","234","86","97","34","34","29","29","4,529","4,935","3,663","3,919","973","1,096","867","961","99","113","44","48","17","17","15","15","1,037","1,187","895","1,001","2,280","2,433","1,860","1,969","69","80","31","36","11","11","9","9","2,309","2,479","1,871","1,988","1,168","1,244","893","926","37","41","11","13","6","6","5","5","1,183","1,269","897","930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","5,671","6,728","4,005","4,639","4,436","5,453","3,163","3,834","5","6","3","4","8,431","10,530","6,101","7,477","1,144","1,494","837","1,073","1,672","2,084","1,211","1,495","0","0","0","0","2,264","3,022","1,680","2,228","2,453","2,924","1,741","2,015","1,721","2,175","1,215","1,510","2","2","2","2","3,511","4,427","2,543","3,116","2,074","2,310","1,427","1,551","1,043","1,194","737","829","3","4","1","2","2,656","3,081","1,878","2,133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","9,036","11,759","4,987","5,354","300","424","35","58","27","37","4","4","9,114","12,028","4,996","5,367","1,350","2,357","574","707","64","88","12","19","9","13","3","3","1,365","2,418","576","712","4,333","5,717","2,509","2,695","136","215","9","24","12","17","0","0","4,360","5,841","2,510","2,696","3,353","3,685","1,904","1,952","100","121","14","15","6","7","1","1","3,389","3,769","1,910","1,959","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","1,112","1,341","844","1,008","3,621","3,966","2,395","2,630","0","0","0","0","4,633","5,231","3,173","3,591","427","538","322","398","699","803","479","556","0","0","0","0","1,094","1,311","779","935","444","536","329","398","2,157","2,359","1,410","1,540","0","0","0","0","2,551","2,864","1,709","1,920","241","267","193","212","765","804","506","534","0","0","0","0","988","1,056","685","736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","3,777","4,102","2,764","3,034","109","118","92","100","0","0","0","0","3,848","4,184","2,828","3,107","800","911","663","759","41","47","35","40","0","0","0","0","833","952","693","796","1,427","1,578","1,192","1,319","52","55","48","51","0","0","0","0","1,455","1,608","1,217","1,346","1,550","1,613","909","956","16","16","9","9","0","0","0","0","1,560","1,624","918","965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","240","289","145","174","240","289","145","174","0","0","0","0","0","0","0","0","101","124","61","76","101","124","61","76","0","0","0","0","0","0","0","0","79","93","50","60","79","93","50","60","0","0","0","0","0","0","0","0","60","72","34","38","60","72","34","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","2,007","2,475","565","695","99","111","40","46","38","50","12","14","2,118","2,621","616","754","955","1,118","283","329","48","54","17","22","22","30","7","8","1,011","1,194","307","359","1,052","1,357","282","366","51","57","23","24","16","20","5","6","1,107","1,427","309","395","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","1,768","2,082","1,015","1,273","1,980","2,228","977","1,162","4","4","0","0","3,553","4,133","1,904","2,343","593","746","442","575","521","631","365","455","2","2","0","0","1,055","1,324","770","991","888","1,042","436","556","1,108","1,231","439","524","1","1","0","0","1,898","2,186","838","1,042","287","294","137","142","351","366","173","183","1","1","0","0","600","623","296","310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","3,447","3,672","3,198","3,395","1,301","1,469","976","1,091","9","11","3","3","4,564","4,986","4,028","4,370","462","562","378","464","529","593","401","446","5","7","1","1","935","1,110","732","876","2,053","2,164","1,923","2,020","636","735","477","543","4","4","2","2","2,591","2,813","2,322","2,496","932","946","897","911","136","141","98","102","0","0","0","0","1,038","1,063","974","998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","1,029","1,151","844","938","1,169","1,253","939","1,016","0","0","0","0","1,915","2,129","1,548","1,725","420","485","351","403","243","280","208","245","0","0","0","0","540","645","455","546","442","495","360","401","521","564","421","460","0","0","0","0","831","931","669","752","167","171","133","134","405","409","310","311","0","0","0","0","544","553","424","427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,625","1,836","1,241","1,399","162","192","120","138","22","28","12","14","1,757","2,015","1,342","1,527","512","621","410","493","73","86","57","66","12","17","6","8","569","700","454","552","704","789","537","602","68","83","49","58","7","8","4","4","761","869","579","656","409","426","294","304","21","23","14","14","3","3","2","2","427","446","309","319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","1,144","1,465","887","1,142","1,648","2,034","1,272","1,564","1","1","0","0","2,577","3,279","1,994","2,537","564","720","439","568","808","981","644","776","0","0","0","0","1,271","1,603","1,004","1,266","580","745","448","574","840","1,053","628","788","1","1","0","0","1,306","1,676","990","1,271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","1,524","1,656","917","1,005","2,377","2,789","1,648","1,980","13","18","1","1","3,454","4,022","2,312","2,731","463","524","298","346","955","1,139","684","834","5","5","0","0","1,254","1,499","873","1,069","839","903","501","539","1,089","1,304","738","910","8","13","1","1","1,713","2,012","1,133","1,343","222","229","118","120","333","346","226","236","0","0","0","0","487","511","306","319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","4,167","4,493","2,972","3,200","3,910","4,337","2,886","3,198","0","0","0","0","7,262","8,091","5,330","5,936","1,494","1,640","1,053","1,148","1,278","1,464","962","1,111","0","0","0","0","2,486","2,846","1,842","2,107","2,041","2,206","1,467","1,588","1,546","1,733","1,200","1,333","0","0","0","0","3,163","3,554","2,378","2,670","632","647","452","464","1,086","1,140","724","754","0","0","0","0","1,613","1,691","1,110","1,159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","3,577","3,822","2,391","2,545","4","11","4","11","0","0","0","0","3,577","3,822","2,391","2,545","647","727","433","491","2","7","2","7","0","0","0","0","647","727","433","491","1,867","1,999","1,257","1,337","1","3","1","3","0","0","0","0","1,867","1,999","1,257","1,337","1,063","1,096","701","717","1","1","1","1","0","0","0","0","1,063","1,096","701","717","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
