"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ในสถานบริการ","นอกสถานบริการ","รวมในและนอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ"
"บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","6,133","1,462","1,847","491","124","58","1,718","468","0","0","1,221","181","202","26","29","0","323","1","0","0","7,354","1,643","2,049","517","153","58","2,041","469","0","0","1,648","393","1,288","317","49","13","1,261","313","0","0","337","27","151","17","22","0","248","1","0","0","1,470","339","412","108","16","1","404","108","404","108","289","24","50","8","6","0","75","0","0","0","1,491","370","68","30","28","21","25","22","0","0","329","78","1","1","0","0","0","0","0","0","1,524","360","79","36","31","23","28","25","0","0","266","52","0","0","1","0","0","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","10,816","9,342","2,452","2,031","578","578","2,246","1,882","0","0","1,392","1,335","891","837","6","6","888","834","0","0","12,208","10,677","3,343","2,868","584","584","3,134","2,716","0","0","2,815","2,517","1,072","904","289","289","990","858","0","0","391","385","192","188","1","1","192","188","0","0","3,866","3,296","722","582","135","135","643","519","643","519","664","614","552","502","4","4","550","500","0","0","2,685","2,293","513","454","136","136","474","420","0","0","330","329","141","141","1","1","140","140","0","0","1,450","1,236","145","91","18","18","139","85","0","0","7","7","6","6","0","0","6","6","0","0"
"10867  :  โรงพยาบาลตาพระยา","8,998","5,995","5,973","3,289","198","130","5,947","3,291","0","0","931","882","925","879","364","364","925","879","0","0","9,929","6,877","6,898","4,168","562","494","6,872","4,170","0","0","2,050","1,076","1,816","882","78","54","1,814","886","0","0","456","428","456","428","148","148","456","428","0","0","2,492","1,596","1,854","1,061","71","39","1,837","1,060","1,837","1,060","257","245","256","244","110","110","256","244","0","0","2,314","1,723","1,130","685","27","23","1,123","685","0","0","74","69","71","68","27","27","71","68","0","0","2,142","1,600","1,173","661","22","14","1,173","660","0","0","144","140","142","139","79","79","142","139","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","14,758","7,860","10,763","5,653","588","225","14,281","7,745","0","0","307","259","200","168","0","0","302","259","0","0","15,065","8,119","10,963","5,821","588","225","14,583","8,004","0","0","5,024","2,765","3,688","2,182","190","68","4,848","2,715","0","0","301","253","195","163","0","0","296","253","0","0","4,681","2,610","3,140","1,599","165","74","4,558","2,581","4,558","2,581","5","5","4","4","0","0","5","5","0","0","2,664","1,358","1,954","896","122","49","2,570","1,334","0","0","0","0","0","0","0","0","0","0","0","0","2,389","1,127","1,981","976","111","34","2,305","1,115","0","0","1","1","1","1","0","0","1","1","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","15,279","3,982","14,241","3,836","1,348","272","4,469","2,341","0","0","70","63","70","63","0","0","3","3","0","0","15,349","4,045","14,311","3,899","1,348","272","4,472","2,344","0","0","4,810","1,304","4,509","1,265","364","87","1,316","723","0","0","54","50","54","50","0","0","2","2","0","0","3,927","1,122","3,651","1,095","384","81","1,186","672","1,186","672","8","5","8","5","0","0","1","1","0","0","3,068","706","2,879","685","250","44","933","426","0","0","7","7","7","7","0","0","0","0","0","0","3,474","850","3,202","791","350","60","1,034","520","0","0","1","1","1","1","0","0","0","0","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","963","683","844","597","315","262","661","463","0","0","14","8","13","8","0","0","14","8","0","0","977","691","857","605","315","262","675","471","0","0","165","102","125","77","7","6","124","75","0","0","0","0","0","0","0","0","0","0","0","0","175","115","156","106","58","35","105","74","105","74","0","0","0","0","0","0","0","0","0","0","267","191","212","141","94","76","158","102","0","0","9","5","8","5","0","0","9","5","0","0","356","275","351","273","156","145","274","212","0","0","5","3","5","3","0","0","5","3","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","2,323","1,638","825","307","43","33","775","255","0","0","87","83","55","55","0","0","53","53","0","0","2,410","1,721","880","362","43","33","828","308","0","0","415","175","289","94","26","20","283","89","0","0","34","32","16","16","0","0","14","14","0","0","247","95","227","79","9","9","229","78","229","78","38","36","26","26","0","0","26","26","0","0","358","264","151","70","3","2","138","54","0","0","0","0","0","0","0","0","0","0","0","0","1,303","1,104","158","64","5","2","125","34","0","0","15","15","13","13","0","0","13","13","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","62","15","54","12","7","0","40","6","0","0","0","0","0","0","0","0","0","0","0","0","62","15","54","12","7","0","40","6","0","0","62","15","54","12","7","0","40","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","10,347","1,642","8,820","1,129","173","2","7,061","1,025","0","0","0","0","0","0","0","0","0","0","0","0","10,347","1,642","8,820","1,129","173","2","7,061","1,025","0","0","2,883","456","2,361","275","76","1","1,876","258","0","0","0","0","0","0","0","0","0","0","0","0","2,930","455","2,468","315","53","0","2,023","302","2,023","302","0","0","0","0","0","0","0","0","0","0","2,772","424","2,412","297","29","0","1,896","262","0","0","0","0","0","0","0","0","0","0","0","0","1,762","307","1,579","242","15","1","1,266","203","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","4,578","2,745","3,488","2,221","1,135","475","3,015","1,953","0","0","54","54","50","50","0","0","53","53","0","0","4,632","2,799","3,538","2,271","1,135","475","3,068","2,006","0","0","1,083","678","868","578","218","87","762","518","0","0","13","13","13","13","0","0","13","13","0","0","1,108","638","824","514","295","111","738","456","738","456","17","17","14","14","0","0","17","17","0","0","1,248","724","967","584","353","156","798","491","0","0","14","14","13","13","0","0","13","13","0","0","1,139","705","829","545","269","121","717","488","0","0","10","10","10","10","0","0","10","10","0","0"
"10872  :  โรงพยาบาลเสิงสาง","3,121","2,180","1,315","712","90","59","1,451","811","0","0","43","33","43","33","0","0","43","33","0","0","3,164","2,213","1,358","745","90","59","1,494","844","0","0","633","413","325","160","41","31","350","178","0","0","18","12","18","12","0","0","18","12","0","0","1,482","1,136","300","156","28","21","318","171","318","171","25","21","25","21","0","0","25","21","0","0","628","411","377","219","0","0","420","247","0","0","0","0","0","0","0","0","0","0","0","0","378","220","313","177","21","7","363","215","0","0","0","0","0","0","0","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","2,399","1,868","1,101","623","957","558","174","107","0","0","0","0","0","0","0","0","0","0","0","0","2,399","1,868","1,101","623","957","558","174","107","0","0","349","198","300","155","270","142","45","16","0","0","0","0","0","0","0","0","0","0","0","0","280","158","269","154","236","136","10","2","10","2","0","0","0","0","0","0","0","0","0","0","466","352","285","181","247","160","99","84","0","0","0","0","0","0","0","0","0","0","0","0","1,304","1,160","247","133","204","120","20","5","0","0","0","0","0","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","6,220","4,798","2,841","2,085","388","184","2,084","1,573","0","0","4","4","1","1","0","0","1","1","0","0","6,224","4,802","2,842","2,086","388","184","2,085","1,574","0","0","2,346","1,854","1,027","772","33","28","1,025","771","0","0","2","2","0","0","0","0","0","0","0","0","1,280","1,026","705","526","68","64","698","520","698","520","1","1","0","0","0","0","0","0","0","0","1,233","967","591","424","79","44","337","263","0","0","1","1","1","1","0","0","1","1","0","0","1,361","951","518","363","208","48","24","19","0","0","0","0","0","0","0","0","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","5,849","4,753","1,625","1,532","19","12","629","554","0","0","130","120","113","105","1","1","2","1","0","0","5,979","4,873","1,738","1,637","20","13","631","555","0","0","1,866","1,544","430","414","14","7","32","26","0","0","107","100","102","96","0","0","1","0","0","0","1,580","1,309","544","512","4","4","216","191","216","191","7","6","4","3","1","1","1","1","0","0","1,349","1,111","441","416","0","0","309","285","0","0","10","8","4","3","0","0","0","0","0","0","1,054","789","210","190","1","1","72","52","0","0","6","6","3","3","0","0","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","5,836","3,311","3,403","1,623","17","1","3,301","1,569","0","0","0","0","0","0","0","0","0","0","0","0","5,836","3,311","3,403","1,623","17","1","3,301","1,569","0","0","1,901","1,134","868","429","7","0","826","401","0","0","0","0","0","0","0","0","0","0","0","0","1,926","1,164","891","450","10","1","848","428","848","428","0","0","0","0","0","0","0","0","0","0","1,266","674","922","420","0","0","916","414","0","0","0","0","0","0","0","0","0","0","0","0","743","339","722","324","0","0","711","326","0","0","0","0","0","0","0","0","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","2,735","1,693","1,792","926","1,103","644","1,783","925","0","0","0","0","0","0","0","0","0","0","0","0","2,735","1,693","1,792","926","1,103","644","1,783","925","0","0","648","378","392","180","201","102","389","180","0","0","0","0","0","0","0","0","0","0","0","0","771","453","461","219","299","148","455","218","455","218","0","0","0","0","0","0","0","0","0","0","667","412","524","288","339","220","524","288","0","0","0","0","0","0","0","0","0","0","0","0","649","450","415","239","264","174","415","239","0","0","0","0","0","0","0","0","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","10,994","8,849","930","568","222","126","858","704","0","0","63","58","34","32","0","0","33","32","0","0","11,057","8,907","964","600","222","126","891","736","0","0","3,071","2,439","204","115","42","23","211","184","0","0","10","9","10","9","0","0","9","9","0","0","3,114","2,461","174","90","59","29","196","151","196","151","12","10","7","7","0","0","7","7","0","0","2,875","2,258","242","148","38","18","188","150","0","0","20","19","9","9","0","0","9","9","0","0","1,934","1,691","310","215","83","56","263","219","0","0","21","20","8","7","0","0","8","7","0","0"
"10879  :  โรงพยาบาลโนนสูง","9,695","6,187","3,644","2,110","57","22","7","1","0","0","0","0","0","0","0","0","0","0","0","0","9,695","6,187","3,644","2,110","57","22","7","1","0","0","2,432","1,517","846","472","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,329","1,491","895","509","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,585","1,681","1,036","642","19","6","7","1","0","0","0","0","0","0","0","0","0","0","0","0","2,349","1,498","867","487","26","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","5,216","3,490","5,119","3,436","3,901","2,519","5,091","3,405","0","0","310","288","308","286","205","187","310","288","0","0","5,526","3,778","5,427","3,722","4,106","2,706","5,401","3,693","0","0","1,062","719","1,012","689","865","569","989","665","0","0","0","0","0","0","0","0","0","0","0","0","1,220","873","1,207","866","652","436","1,201","861","1,201","861","0","0","0","0","0","0","0","0","0","0","1,252","794","1,236","786","960","578","1,240","787","0","0","146","133","144","131","125","114","146","133","0","0","1,682","1,104","1,664","1,095","1,424","936","1,661","1,092","0","0","164","155","164","155","80","73","164","155","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","3,107","2,196","1,509","1,218","776","695","1,508","1,218","0","0","23","18","21","17","3","2","18","16","0","0","3,130","2,214","1,530","1,235","779","697","1,526","1,234","0","0","862","601","334","269","121","108","333","269","0","0","8","7","8","7","0","0","8","7","0","0","855","594","357","288","121","106","356","287","356","287","6","6","6","6","0","0","6","6","0","0","744","514","349","287","179","162","350","288","0","0","3","1","3","1","0","0","0","0","0","0","646","487","469","374","355","319","469","374","0","0","6","4","4","3","3","2","4","3","0","0"
"10882  :  โรงพยาบาลประทาย","1,914","951","1,880","935","40","28","931","910","0","0","0","0","0","0","0","0","0","0","0","0","1,914","951","1,880","935","40","28","931","910","0","0","403","175","401","175","3","3","173","169","0","0","0","0","0","0","0","0","0","0","0","0","491","249","485","245","2","1","253","247","253","247","0","0","0","0","0","0","0","0","0","0","453","234","449","232","13","12","219","215","0","0","0","0","0","0","0","0","0","0","0","0","567","293","545","283","22","12","286","279","0","0","0","0","0","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","6,661","4,674","1,646","679","333","171","934","351","0","0","0","0","0","0","0","0","0","0","0","0","6,661","4,674","1,646","679","333","171","934","351","0","0","1,352","905","368","137","73","32","143","37","0","0","0","0","0","0","0","0","0","0","0","0","3,123","2,386","386","131","74","28","220","67","220","67","0","0","0","0","0","0","0","0","0","0","1,252","820","417","171","69","36","250","96","0","0","0","0","0","0","0","0","0","0","0","0","934","563","475","240","117","75","321","151","0","0","0","0","0","0","0","0","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","4,454","2,546","1,455","1,006","1,035","475","1,412","981","0","0","0","0","0","0","0","0","0","0","0","0","4,454","2,546","1,455","1,006","1,035","475","1,412","981","0","0","760","312","363","234","204","80","347","221","0","0","0","0","0","0","0","0","0","0","0","0","763","337","336","229","256","125","325","221","325","221","0","0","0","0","0","0","0","0","0","0","864","398","382","262","277","116","378","260","0","0","0","0","0","0","0","0","0","0","0","0","2,067","1,499","374","281","298","154","362","279","0","0","0","0","0","0","0","0","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","10,840","8,755","2,107","1,274","50","24","2,117","1,279","0","0","12","11","0","0","0","0","0","0","0","0","10,852","8,766","2,107","1,274","50","24","2,117","1,279","0","0","3,128","2,490","538","310","8","6","539","310","0","0","0","0","0","0","0","0","0","0","0","0","2,514","1,975","515","297","18","4","519","301","519","301","2","2","0","0","0","0","0","0","0","0","2,836","2,288","534","317","7","4","539","320","0","0","10","9","0","0","0","0","0","0","0","0","2,362","2,002","520","350","17","10","520","348","0","0","0","0","0","0","0","0","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","19,187","15,801","2,686","1,626","1,905","1,640","1,895","1,630","0","0","83","78","61","58","0","0","58","57","0","0","19,270","15,879","2,747","1,684","1,905","1,640","1,953","1,687","0","0","4,441","3,711","451","270","292","268","295","269","0","0","17","15","13","12","0","0","11","11","0","0","5,599","4,706","545","335","389","330","401","338","401","338","43","41","29","28","0","0","29","28","0","0","5,637","4,633","791","462","543","470","538","462","0","0","17","17","13","13","0","0","13","13","0","0","3,510","2,751","899","559","681","572","661","561","0","0","6","5","6","5","0","0","5","5","0","0"
"10887  :  โรงพยาบาลสูงเนิน","13,210","6,690","708","416","1,456","102","454","274","0","0","87","67","1","1","0","0","2","1","0","0","13,297","6,757","709","417","1,456","102","456","275","0","0","2,635","1,182","93","52","376","22","19","16","0","0","29","22","0","0","0","0","0","0","0","0","3,494","1,826","103","53","355","19","42","34","42","34","19","12","0","0","0","0","2","1","0","0","3,475","1,823","86","51","304","17","35","24","0","0","27","22","0","0","0","0","0","0","0","0","3,606","1,859","426","260","421","44","358","200","0","0","12","11","1","1","0","0","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","1,964","908","1,013","491","386","207","637","287","0","0","0","0","0","0","0","0","0","0","0","0","1,964","908","1,013","491","386","207","637","287","0","0","474","192","136","67","134","69","8","0","0","0","0","0","0","0","0","0","0","0","0","0","481","218","90","38","95","39","1","0","1","0","0","0","0","0","0","0","0","0","0","0","457","222","333","158","81","46","250","112","0","0","0","0","0","0","0","0","0","0","0","0","552","276","454","228","76","53","378","175","0","0","0","0","0","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","5,015","2,683","2,635","1,460","1,054","844","2,724","1,519","0","0","201","164","183","153","22","18","184","154","0","0","5,216","2,847","2,818","1,613","1,076","862","2,908","1,673","0","0","568","320","453","274","207","139","474","297","0","0","0","0","0","0","0","0","0","0","0","0","1,479","964","934","664","603","553","926","677","926","677","75","68","69","62","14","14","68","61","0","0","1,543","735","628","255","127","100","644","265","0","0","70","48","65","47","0","0","65","47","0","0","1,425","664","620","267","117","52","680","280","0","0","56","48","49","44","8","4","51","46","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","30,253","16,486","6,763","1,382","347","129","2,067","1,245","0","0","3","1","2","0","0","0","0","0","0","0","30,256","16,487","6,765","1,382","347","129","2,067","1,245","0","0","13,519","7,735","2,309","582","97","21","885","509","0","0","2","0","2","0","0","0","0","0","0","0","5,605","2,880","1,492","290","81","33","434","275","434","275","1","1","0","0","0","0","0","0","0","0","6,447","3,465","1,443","252","86","43","339","226","0","0","0","0","0","0","0","0","0","0","0","0","4,682","2,406","1,519","258","83","32","409","235","0","0","0","0","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","3,240","1,601","2,196","950","580","354","2,212","949","0","0","0","0","0","0","0","0","0","0","0","0","3,240","1,601","2,196","950","580","354","2,212","949","0","0","1,064","584","504","209","181","105","503","194","0","0","0","0","0","0","0","0","0","0","0","0","735","407","498","212","52","43","504","213","504","213","0","0","0","0","0","0","0","0","0","0","712","324","615","277","143","102","623","278","0","0","0","0","0","0","0","0","0","0","0","0","729","286","579","252","204","104","582","264","0","0","0","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","9,239","8,140","715","549","10","4","598","439","0","0","11","8","9","8","0","0","9","8","0","0","9,250","8,148","724","557","10","4","607","447","0","0","2,210","1,934","105","72","2","0","109","74","0","0","11","8","9","8","0","0","9","8","0","0","1,246","1,100","126","99","5","2","124","100","124","100","0","0","0","0","0","0","0","0","0","0","4,729","4,205","208","145","3","2","187","132","0","0","0","0","0","0","0","0","0","0","0","0","1,054","901","276","233","0","0","178","133","0","0","0","0","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","4,076","3,494","540","389","3","3","305","241","0","0","4","4","0","0","0","0","0","0","0","0","4,080","3,498","540","389","3","3","305","241","0","0","1,649","1,407","179","141","0","0","90","75","0","0","0","0","0","0","0","0","0","0","0","0","391","326","98","70","0","0","67","49","67","49","0","0","0","0","0","0","0","0","0","0","1,274","1,109","124","83","2","2","73","57","0","0","0","0","0","0","0","0","0","0","0","0","762","652","139","95","1","1","75","60","0","0","4","4","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","4,470","3,460","949","319","18","1","917","340","0","0","428","348","1","0","0","0","1","0","0","0","4,898","3,808","950","319","18","1","918","340","0","0","234","67","215","55","0","0","201","59","0","0","428","348","1","0","0","0","1","0","0","0","1,500","1,181","257","66","5","1","259","75","259","75","0","0","0","0","0","0","0","0","0","0","1,876","1,586","207","83","0","0","202","88","0","0","0","0","0","0","0","0","0","0","0","0","860","626","270","115","13","0","255","118","0","0","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","27,014","696","0","0","0","0","27,014","696","0","0","0","0","0","0","0","0","0","0","0","0","27,014","696","0","0","0","0","27,014","696","0","0","8,169","159","0","0","0","0","8,169","159","0","0","0","0","0","0","0","0","0","0","0","0","8,222","216","0","0","0","0","8,222","216","8,222","216","0","0","0","0","0","0","0","0","0","0","7,963","219","0","0","0","0","7,963","219","0","0","0","0","0","0","0","0","0","0","0","0","2,660","102","0","0","0","0","2,660","102","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","4,439","4,018","1,563","1,158","74","55","1,567","1,164","0","0","1","1","0","0","0","0","0","0","0","0","4,440","4,019","1,563","1,158","74","55","1,567","1,164","0","0","1,986","1,875","393","286","8","8","393","286","0","0","1","1","0","0","0","0","0","0","0","0","1,269","1,183","368","286","19","17","374","292","374","292","0","0","0","0","0","0","0","0","0","0","779","670","405","304","30","15","404","305","0","0","0","0","0","0","0","0","0","0","0","0","405","290","397","282","17","15","396","281","0","0","0","0","0","0","0","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","504","377","434","335","392","302","434","335","0","0","2","2","2","2","0","0","2","2","0","0","506","379","436","337","392","302","436","337","0","0","132","105","113","93","110","87","112","92","0","0","0","0","0","0","0","0","0","0","0","0","157","127","137","112","124","108","138","112","138","112","0","0","0","0","0","0","0","0","0","0","123","91","110","83","85","64","107","82","0","0","2","2","2","2","0","0","2","2","0","0","92","54","74","47","73","43","77","49","0","0","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","338","277","42","36","30","21","50","42","0","0","108","107","3","3","2","2","3","3","0","0","446","384","45","39","32","23","53","45","0","0","57","47","21","19","9","6","20","16","0","0","0","0","0","0","0","0","0","0","0","0","45","39","14","11","4","2","21","18","21","18","0","0","0","0","0","0","0","0","0","0","190","151","2","2","9","8","4","4","0","0","91","91","1","1","0","0","0","0","0","0","46","40","5","4","8","5","5","4","0","0","17","16","2","2","2","2","3","3","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
