"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","2,476,811.00","2,473,875.00","2,936.00","0.12","778,800.00","777,214.00","1,586.00","0.20","1,304,321.00","1,303,471.00","850.00","0.07","137,045.00","136,785.00","260.00","0.19","256,645.00","256,405.00","240.00","0.09"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","181,327,228.00","179,964,693.25","1,362,534.75","0.75","46,324,808.50","45,968,547.50","356,261.00","0.77","50,437,774.50","50,081,672.50","356,102.00","0.71","43,131,394.25","42,804,882.50","326,511.75","0.76","41,433,250.75","41,109,590.75","323,660.00","0.78"
"28005  :  โรงพยาบาลเมืองพัทยา","51,948,481.81","50,616,658.81","1,331,823.00","2.56","14,221,292.75","13,849,181.75","372,111.00","2.62","14,054,224.75","13,665,102.75","389,122.00","2.77","11,026,272.06","10,775,394.06","250,878.00","2.28","12,646,692.25","12,326,980.25","319,712.00","2.53"
"28006  :  โรงพยาบาลเกาะจันทร์","13,027,297.34","12,795,903.34","231,394.00","1.78","3,301,644.42","3,235,128.67","66,515.75","2.01","3,597,418.70","3,524,447.95","72,970.75","2.03","3,022,128.57","2,987,712.57","34,416.00","1.14","3,106,105.65","3,048,614.15","57,491.50","1.85"
"10663  :  โรงพยาบาลระยอง","496,691,076.58","494,429,299.83","2,261,776.75","0.46","125,557,242.10","124,921,575.10","635,667.00","0.51","131,649,910.33","130,984,538.58","665,371.75","0.51","117,086,559.98","116,640,368.98","446,191.00","0.38","122,397,364.17","121,882,817.17","514,547.00","0.42"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","37,102,395.19","36,639,454.94","462,940.25","1.25","9,485,149.43","9,375,695.18","109,454.25","1.15","9,627,866.59","9,435,645.09","192,221.50","2.00","8,730,036.14","8,656,098.39","73,937.75","0.85","9,259,343.03","9,172,016.28","87,326.75","0.94"
"10828  :  โรงพยาบาลบ้านฉาง","26,618,544.27","26,312,350.51","306,193.76","1.15","7,156,633.94","7,065,116.60","91,517.34","1.28","6,986,089.00","6,900,791.99","85,297.01","1.22","6,142,569.62","6,083,512.36","59,057.26","0.96","6,333,251.71","6,262,929.56","70,322.15","1.11"
"10829  :  โรงพยาบาลแกลง","62,064,178.37","61,260,452.41","803,725.96","1.29","17,286,470.42","17,079,250.16","207,220.26","1.20","16,086,035.91","15,854,203.99","231,831.92","1.44","13,017,969.83","12,872,686.52","145,283.31","1.12","15,673,702.21","15,454,311.74","219,390.47","1.40"
"10830  :  โรงพยาบาลวังจันทร์","21,088,812.00","20,930,328.00","158,484.00","0.75","5,056,750.50","5,017,651.50","39,099.00","0.77","5,592,649.50","5,546,306.00","46,343.50","0.83","4,991,135.50","4,959,096.50","32,039.00","0.64","5,448,276.50","5,407,274.00","41,002.50","0.75"
"10831  :  โรงพยาบาลบ้านค่าย","31,605,430.55","31,107,217.30","498,213.25","1.58","7,965,624.15","7,833,063.65","132,560.50","1.66","7,879,279.00","7,759,352.00","119,927.00","1.52","8,010,533.15","7,899,669.65","110,863.50","1.38","7,749,994.25","7,615,132.00","134,862.25","1.74"
"10832  :  โรงพยาบาลปลวกแดง","22,535,636.73","22,488,874.73","46,762.00","0.21","5,615,215.49","5,611,422.49","3,793.00","0.07","5,945,259.11","5,934,640.11","10,619.00","0.18","5,450,857.49","5,438,857.49","12,000.00","0.22","5,524,304.64","5,503,954.64","20,350.00","0.37"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","12,684,290.95","12,313,002.95","371,288.00","2.93","3,149,621.35","3,054,345.35","95,276.00","3.02","3,379,485.30","3,265,676.30","113,809.00","3.37","2,995,010.33","2,933,466.08","61,544.25","2.05","3,160,173.97","3,059,515.22","100,658.75","3.19"
"23962  :  โรงพยาบาลนิคมพัฒนา","12,653,492.75","12,196,737.50","456,755.25","3.61","3,263,507.25","3,125,978.25","137,529.00","4.21","3,410,391.75","3,290,445.25","119,946.50","3.52","3,140,540.00","3,050,583.25","89,956.75","2.86","2,839,053.75","2,729,730.75","109,323.00","3.85"
"10664  :  โรงพยาบาลพระปกเกล้า","369,357,409.65","364,363,451.80","4,993,957.85","1.35","99,856,302.90","98,428,053.70","1,428,249.20","1.43","97,858,675.52","96,474,749.90","1,383,925.62","1.41","83,691,238.88","82,706,392.70","984,846.18","1.18","87,951,192.35","86,754,255.50","1,196,936.85","1.36"
"10834  :  โรงพยาบาลขลุง","14,459,114.94","13,922,290.44","536,824.50","3.71","3,504,273.36","3,372,457.36","131,816.00","3.76","3,690,576.41","3,531,118.91","159,457.50","4.32","3,361,264.08","3,247,704.58","113,559.50","3.38","3,903,001.09","3,771,009.59","131,991.50","3.38"
"10835  :  โรงพยาบาลท่าใหม่","19,281,641.55","19,195,485.05","86,156.50","0.45","4,660,455.80","4,640,807.05","19,648.75","0.42","4,879,891.35","4,851,363.35","28,528.00","0.58","6,484,411.45","6,465,051.20","19,360.25","0.30","3,256,882.95","3,238,263.45","18,619.50","0.57"
"10836  :  โรงพยาบาลเขาสุกิม","11,215,930.22","11,078,425.22","137,505.00","1.23","2,843,976.22","2,808,410.97","35,565.25","1.25","3,086,786.50","3,042,478.50","44,308.00","1.44","2,518,546.50","2,501,530.50","17,016.00","0.68","2,766,621.00","2,726,005.25","40,615.75","1.47"
"10837  :  โรงพยาบาลสองพี่น้อง","12,075,014.95","11,923,678.95","151,336.00","1.25","3,743,560.90","3,694,825.40","48,735.50","1.30","3,044,986.80","2,991,850.30","53,136.50","1.75","2,796,141.00","2,773,206.50","22,934.50","0.82","2,490,326.25","2,463,796.75","26,529.50","1.07"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","18,183,458.00","18,053,169.00","130,289.00","0.72","4,784,973.00","4,744,035.50","40,937.50","0.86","4,656,443.00","4,609,819.50","46,623.50","1.00","4,385,245.50","4,367,183.00","18,062.50","0.41","4,356,796.50","4,332,131.00","24,665.50","0.57"
"10839  :  โรงพยาบาลมะขาม","12,448,976.81","12,267,807.06","181,169.75","1.46","3,060,251.72","3,010,867.22","49,384.50","1.61","3,262,918.32","3,204,466.32","58,452.00","1.79","3,120,127.86","3,091,279.61","28,848.25","0.92","3,005,678.91","2,961,193.91","44,485.00","1.48"
"10840  :  โรงพยาบาลแหลมสิงห์","19,849,081.76","19,549,321.26","299,760.50","1.51","4,795,286.10","4,714,199.60","81,086.50","1.69","5,120,673.50","5,036,547.50","84,126.00","1.64","5,194,263.00","5,141,556.00","52,707.00","1.01","4,738,859.16","4,657,018.16","81,841.00","1.73"
"10841  :  โรงพยาบาลสอยดาว","18,160,335.00","17,856,709.75","303,625.25","1.67","4,427,675.00","4,354,712.00","72,963.00","1.65","4,790,692.00","4,697,366.75","93,325.25","1.95","4,295,607.25","4,242,517.75","53,089.50","1.24","4,646,360.75","4,562,113.25","84,247.50","1.81"
"10842  :  โรงพยาบาลแก่งหางแมว","14,629,552.31","14,396,653.31","232,899.00","1.59","4,020,322.00","3,951,486.00","68,836.00","1.71","3,995,185.31","3,925,174.31","70,011.00","1.75","3,345,131.00","3,302,404.00","42,727.00","1.28","3,268,914.00","3,217,589.00","51,325.00","1.57"
"10843  :  โรงพยาบาลนายายอาม","20,496,668.25","20,193,052.50","303,615.75","1.48","5,058,811.50","4,975,018.25","83,793.25","1.66","5,159,115.50","5,080,659.00","78,456.50","1.52","4,784,748.50","4,727,704.50","57,044.00","1.19","5,493,992.75","5,409,670.75","84,322.00","1.53"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","14,109,408.50","13,608,703.25","500,705.25","3.55","3,428,790.75","3,308,782.50","120,008.25","3.50","3,726,713.50","3,603,974.50","122,739.00","3.29","3,330,642.75","3,234,204.75","96,438.00","2.90","3,623,261.50","3,461,741.50","161,520.00","4.46"
"10696  :  โรงพยาบาลตราด","132,897,156.00","132,269,488.00","627,668.00","0.47","31,658,682.00","31,488,993.00","169,689.00","0.54","34,224,141.00","34,030,571.00","193,570.00","0.57","33,211,156.50","33,094,774.50","116,382.00","0.35","33,803,176.50","33,655,149.50","148,027.00","0.44"
"10845  :  โรงพยาบาลคลองใหญ่","14,915,302.83","14,727,199.88","188,102.95","1.26","3,816,207.82","3,769,026.27","47,181.55","1.24","3,942,778.67","3,882,871.47","59,907.20","1.52","3,914,109.67","3,870,053.87","44,055.80","1.13","3,242,206.67","3,205,248.27","36,958.40","1.14"
"10846  :  โรงพยาบาลเขาสมิง","17,218,486.50","17,067,259.00","151,227.50","0.88","3,842,687.75","3,810,207.25","32,480.50","0.85","4,013,497.50","3,965,252.00","48,245.50","1.20","5,853,154.00","5,815,784.50","37,369.50","0.64","3,509,147.25","3,476,015.25","33,132.00","0.94"
"10847  :  โรงพยาบาลบ่อไร่","14,162,644.14","14,066,562.39","96,081.75","0.68","3,527,321.85","3,502,557.60","24,764.25","0.70","3,895,422.70","3,869,532.70","25,890.00","0.66","3,144,973.70","3,129,383.70","15,590.00","0.50","3,594,925.89","3,565,088.39","29,837.50","0.83"
"10848  :  โรงพยาบาลแหลมงอบ","11,541,735.10","10,400,691.25","1,141,043.85","9.89","3,155,660.02","2,831,129.77","324,530.25","10.28","3,160,081.34","2,902,077.59","258,003.75","8.16","2,651,038.30","2,387,557.80","263,480.50","9.94","2,574,955.44","2,279,926.09","295,029.35","11.46"
"10849  :  โรงพยาบาลเกาะกูด","1,402,621.75","1,391,077.00","11,544.75","0.82","378,801.00","374,112.75","4,688.25","1.24","422,373.50","418,075.25","4,298.25","1.02","303,130.75","301,954.75","1,176.00","0.39","298,316.50","296,934.25","1,382.25","0.46"
"13816  :  โรงพยาบาลเกาะช้าง","4,502,709.95","4,440,367.20","62,342.75","1.38","1,164,751.50","1,146,344.75","18,406.75","1.58","1,263,156.75","1,237,992.75","25,164.00","1.99","1,088,252.60","1,076,555.35","11,697.25","1.07","986,549.10","979,474.35","7,074.75","0.72"
"10697  :  โรงพยาบาลพุทธโสธร","283,930,277.25","282,562,430.25","1,367,847.00","0.48","89,973,935.75","89,494,523.75","479,412.00","0.53","70,332,151.00","69,943,112.50","389,038.50","0.55","59,851,180.25","59,613,576.75","237,603.50","0.40","63,773,010.25","63,511,217.25","261,793.00","0.41"
"10833  :  โรงพยาบาลท่าตะเกียบ","21,224,997.50","20,903,272.50","321,725.00","1.52","5,443,179.55","5,357,002.55","86,177.00","1.58","5,301,699.30","5,213,818.30","87,881.00","1.66","5,349,677.15","5,277,402.15","72,275.00","1.35","5,130,441.50","5,055,049.50","75,392.00","1.47"
"10850  :  โรงพยาบาลบางคล้า","20,820,627.25","20,465,195.75","355,431.50","1.71","5,430,923.00","5,320,055.00","110,868.00","2.04","6,158,027.25","6,039,859.50","118,167.75","1.92","4,463,736.00","4,408,775.50","54,960.50","1.23","4,767,941.00","4,696,505.75","71,435.25","1.50"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","27,185,615.85","26,944,791.85","240,824.00","0.89","6,708,134.75","6,639,552.75","68,582.00","1.02","7,232,922.13","7,160,791.63","72,130.50","1.00","6,373,127.11","6,331,453.86","41,673.25","0.65","6,871,431.86","6,812,993.61","58,438.25","0.85"
"10852  :  โรงพยาบาลบางปะกง","35,652,165.50","35,315,315.25","336,850.25","0.94","9,693,012.50","9,601,197.50","91,815.00","0.95","9,474,909.70","9,380,677.20","94,232.50","0.99","7,913,058.00","7,843,321.25","69,736.75","0.88","8,571,185.30","8,490,119.30","81,066.00","0.95"
"10853  :  โรงพยาบาลบ้านโพธิ์","28,111,854.50","27,633,389.50","478,465.00","1.70","7,068,177.00","6,883,406.50","184,770.50","2.61","7,544,650.00","7,416,083.50","128,566.50","1.70","6,278,043.00","6,195,807.00","82,236.00","1.31","7,220,984.50","7,138,092.50","82,892.00","1.15"
"10854  :  โรงพยาบาลพนมสารคาม","40,442,307.50","39,607,166.00","835,141.50","2.07","11,655,361.15","11,354,313.65","301,047.50","2.58","10,429,728.89","10,198,826.89","230,902.00","2.21","9,182,389.73","9,058,811.73","123,578.00","1.35","9,174,827.73","8,995,213.73","179,614.00","1.96"
"10855  :  โรงพยาบาลสนามชัยเขต","23,588,736.75","23,403,067.00","185,669.75","0.79","5,615,016.75","5,571,594.50","43,422.25","0.77","6,243,403.75","6,187,089.25","56,314.50","0.90","5,438,632.50","5,397,352.00","41,280.50","0.76","6,291,683.75","6,247,031.25","44,652.50","0.71"
"10856  :  โรงพยาบาลแปลงยาว","23,595,876.50","23,314,412.00","281,464.50","1.19","5,720,798.75","5,640,943.25","79,855.50","1.40","6,266,284.25","6,180,579.25","85,705.00","1.37","5,583,570.00","5,537,867.50","45,702.50","0.82","6,025,223.50","5,955,022.00","70,201.50","1.17"
"13747  :  โรงพยาบาลราชสาส์น","6,825,743.73","6,109,934.73","715,809.00","10.49","1,690,104.69","1,467,529.69","222,575.00","13.17","1,848,034.08","1,606,312.83","241,721.25","13.08","1,550,706.72","1,436,510.47","114,196.25","7.36","1,736,898.24","1,599,581.74","137,316.50","7.91"
"31327  :  โรงพยาบาลคลองเขื่อน","4,213,797.75","4,124,975.25","88,822.50","2.11","1,076,264.00","1,047,521.25","28,742.75","2.67","1,086,151.75","1,059,318.50","26,833.25","2.47","1,103,400.75","1,090,085.25","13,315.50","1.21","947,981.25","928,050.25","19,931.00","2.10"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","208,871,125.31","199,136,139.06","9,734,986.25","4.66","53,423,384.86","50,735,622.11","2,687,762.75","5.03","56,658,284.34","53,923,147.09","2,735,137.25","4.83","45,683,321.00","43,787,119.75","1,896,201.25","4.15","53,106,135.11","50,690,250.11","2,415,885.00","4.55"
"10857  :  โรงพยาบาลกบินทร์บุรี","86,459,674.75","85,219,336.07","1,240,338.68","1.43","20,712,993.51","20,397,009.31","315,984.20","1.53","23,109,998.61","22,743,059.97","366,938.64","1.59","20,877,974.09","20,639,397.36","238,576.73","1.14","21,758,708.54","21,439,869.43","318,839.11","1.47"
"10858  :  โรงพยาบาลนาดี","15,306,025.75","15,013,861.50","292,164.25","1.91","3,660,803.32","3,595,018.57","65,784.75","1.80","4,193,766.49","4,111,775.99","81,990.50","1.96","3,966,061.00","3,906,746.00","59,315.00","1.50","3,485,394.94","3,400,320.94","85,074.00","2.44"
"10859  :  โรงพยาบาลบ้านสร้าง","15,552,926.75","15,370,005.75","182,921.00","1.18","3,873,709.00","3,815,581.00","58,128.00","1.50","4,449,535.25","4,385,752.75","63,782.50","1.43","3,479,494.50","3,456,638.00","22,856.50","0.66","3,750,188.00","3,712,034.00","38,154.00","1.02"
"10860  :  โรงพยาบาลประจันตคาม","13,306,312.75","12,994,518.75","311,794.00","2.34","3,401,008.25","3,306,895.75","94,112.50","2.77","3,243,077.75","3,144,034.25","99,043.50","3.05","3,282,973.50","3,213,518.00","69,455.50","2.12","3,379,253.25","3,330,070.75","49,182.50","1.46"
"10861  :  โรงพยาบาลศรีมหาโพธิ","15,152,639.25","14,745,998.25","406,641.00","2.68","4,793,354.75","4,686,119.25","107,235.50","2.24","3,016,687.50","2,913,204.50","103,483.00","3.43","2,476,637.75","2,412,181.00","64,456.75","2.60","4,865,959.25","4,734,493.50","131,465.75","2.70"
"10862  :  โรงพยาบาลศรีมโหสถ","17,453,576.40","17,141,731.50","311,844.90","1.79","4,331,912.40","4,235,615.00","96,297.40","2.22","4,867,701.10","4,781,581.50","86,119.60","1.77","4,954,652.30","4,880,039.50","74,612.80","1.51","3,299,310.60","3,244,495.50","54,815.10","1.66"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","92,167,910.50","92,167,910.50","0.00","0.00","17,020,360.50","17,020,360.50","0.00","0.00","26,038,621.25","26,038,621.25","0.00","0.00","24,207,747.00","24,207,747.00","0.00","0.00","24,901,181.75","24,901,181.75","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","125,151,852.24","123,846,917.74","1,304,934.50","1.04","33,376,420.16","33,027,231.41","349,188.75","1.05","32,999,506.34","32,611,311.34","388,195.00","1.18","28,144,194.34","27,912,491.84","231,702.50","0.82","30,631,731.40","30,295,883.15","335,848.25","1.10"
"10863  :  โรงพยาบาลปากพลี","14,027,688.25","12,489,723.75","1,537,964.50","10.96","3,722,299.50","3,154,478.50","567,821.00","15.25","3,739,097.50","3,177,429.50","561,668.00","15.02","3,162,329.50","3,053,188.00","109,141.50","3.45","3,403,961.75","3,104,627.75","299,334.00","8.79"
"10864  :  โรงพยาบาลบ้านนา","22,740,511.25","20,990,341.25","1,750,170.00","7.70","6,196,811.50","5,736,536.50","460,275.00","7.43","5,912,668.50","5,295,438.50","617,230.00","10.44","5,147,257.75","4,841,282.75","305,975.00","5.94","5,483,773.50","5,117,083.50","366,690.00","6.69"
"10865  :  โรงพยาบาลองครักษ์","18,383,801.23","17,229,451.58","1,154,349.65","6.28","4,987,601.65","4,677,398.90","310,202.75","6.22","4,672,566.58","4,359,043.38","313,523.20","6.71","3,999,921.64","3,827,118.59","172,803.05","4.32","4,723,711.36","4,365,890.71","357,820.65","7.57"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","31,393,599,882.25","31,390,987,944.25","2,611,938.00","0.01","6,880,296,157.25","6,879,659,331.25","636,826.00","0.01","8,004,752,165.00","8,004,087,285.00","664,880.00","0.01","10,359,736,606.75","10,359,039,079.75","697,527.00","0.01","6,148,814,953.25","6,148,202,248.25","612,705.00","0.01"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","139,010,989.83","135,197,377.48","3,813,612.35","2.74","35,655,533.73","34,618,587.94","1,036,945.79","2.91","36,937,608.73","36,280,002.29","657,606.44","1.78","32,859,075.50","32,112,900.52","746,174.98","2.27","33,558,771.87","32,185,886.73","1,372,885.14","4.09"
"10866  :  โรงพยาบาลคลองหาด","12,201,402.75","12,192,057.75","9,345.00","0.08","2,870,331.50","2,867,961.50","2,370.00","0.08","3,097,317.50","3,095,532.50","1,785.00","0.06","3,204,958.10","3,203,008.10","1,950.00","0.06","3,028,795.65","3,025,555.65","3,240.00","0.11"
"10867  :  โรงพยาบาลตาพระยา","14,079,340.75","13,961,639.25","117,701.50","0.84","3,650,601.00","3,605,093.50","45,507.50","1.25","3,756,698.00","3,723,565.50","33,132.50","0.88","3,287,320.75","3,276,770.75","10,550.00","0.32","3,384,721.00","3,356,209.50","28,511.50","0.84"
"10868  :  โรงพยาบาลวังน้ำเย็น","19,934,579.57","19,341,401.59","593,177.98","2.98","4,885,894.68","4,720,782.34","165,112.34","3.38","4,971,591.19","4,786,036.50","185,554.69","3.73","4,918,523.03","4,823,336.00","95,187.03","1.94","5,158,570.67","5,011,246.75","147,323.92","2.86"
"10869  :  โรงพยาบาลวัฒนานคร","26,115,545.36","25,358,782.36","756,763.00","2.90","6,224,753.03","6,058,353.53","166,399.50","2.67","7,061,201.64","6,812,765.14","248,436.50","3.52","6,870,495.95","6,706,258.95","164,237.00","2.39","5,959,094.74","5,781,404.74","177,690.00","2.98"
"10870  :  โรงพยาบาลอรัญประเทศ","62,216,990.15","61,810,106.11","406,884.04","0.65","16,036,089.47","15,887,245.57","148,843.90","0.93","15,977,335.00","15,868,468.50","108,866.50","0.68","14,379,810.37","14,309,352.21","70,458.16","0.49","15,823,755.31","15,745,039.83","78,715.48","0.50"
"13817  :  โรงพยาบาลเขาฉกรรจ์","16,270,252.39","16,041,502.39","228,750.00","1.41","4,041,017.90","3,964,640.65","76,377.25","1.89","4,425,873.92","4,343,851.42","82,022.50","1.85","4,079,842.19","4,049,080.19","30,762.00","0.75","3,723,518.38","3,683,930.13","39,588.25","1.06"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","18,543,743.00","18,288,269.00","255,474.00","1.38","7,114,009.50","7,000,913.00","113,096.50","1.59","3,843,360.00","3,777,846.25","65,513.75","1.70","3,686,475.75","3,655,140.50","31,335.25","0.85","3,899,897.75","3,854,369.25","45,528.50","1.17"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","873,738,510.36","872,267,659.11","1,470,851.25","0.17","222,157,881.01","221,772,881.01","385,000.00","0.17","238,994,046.33","238,577,402.33","416,644.00","0.17","198,574,612.25","198,255,864.25","318,748.00","0.16","214,011,970.77","213,661,511.52","350,459.25","0.16"
"10871  :  โรงพยาบาลครบุรี","41,043,045.87","40,722,228.62","320,817.25","0.78","10,430,455.22","10,330,355.47","100,099.75","0.96","10,826,674.17","10,732,100.42","94,573.75","0.87","9,439,688.29","9,385,094.04","54,594.25","0.58","10,346,228.19","10,274,678.69","71,549.50","0.69"
"10872  :  โรงพยาบาลเสิงสาง","23,567,475.18","23,044,817.78","522,657.40","2.22","5,936,785.44","5,781,807.46","154,977.98","2.61","6,227,268.83","6,039,629.83","187,639.00","3.01","5,568,350.77","5,487,891.45","80,459.32","1.44","5,835,070.14","5,735,489.04","99,581.10","1.71"
"10873  :  โรงพยาบาลคง","25,776,723.35","25,563,280.85","213,442.50","0.83","6,649,850.25","6,582,576.25","67,274.00","1.01","7,006,015.30","6,922,990.80","83,024.50","1.19","5,701,339.05","5,675,622.05","25,717.00","0.45","6,419,518.75","6,382,091.75","37,427.00","0.58"
"10874  :  โรงพยาบาลบ้านเหลื่อม","12,752,274.76","12,639,672.26","112,602.50","0.88","3,629,849.83","3,597,703.33","32,146.50","0.89","3,244,106.81","3,199,267.81","44,839.00","1.38","2,960,368.39","2,946,232.39","14,136.00","0.48","2,917,949.73","2,896,468.73","21,481.00","0.74"
"10875  :  โรงพยาบาลจักราช","32,590,647.85","32,099,581.85","491,066.00","1.51","6,300,727.30","6,166,254.05","134,473.25","2.13","14,671,535.90","14,509,769.15","161,766.75","1.10","5,737,663.95","5,640,358.70","97,305.25","1.70","5,880,720.70","5,783,199.95","97,520.75","1.66"
"10876  :  โรงพยาบาลโชคชัย","42,931,837.60","42,504,556.60","427,281.00","1.00","11,402,542.90","11,268,023.90","134,519.00","1.18","11,714,214.40","11,578,446.40","135,768.00","1.16","9,618,196.15","9,548,180.15","70,016.00","0.73","10,196,884.15","10,109,906.15","86,978.00","0.85"
"10877  :  โรงพยาบาลด่านขุนทด","56,063,166.25","55,376,163.25","687,003.00","1.23","13,913,248.75","13,710,082.25","203,166.50","1.46","14,889,126.75","14,696,392.75","192,734.00","1.29","13,405,292.25","13,302,707.25","102,585.00","0.77","13,855,498.50","13,666,981.00","188,517.50","1.36"
"10878  :  โรงพยาบาลโนนไทย","32,093,529.87","31,875,310.87","218,219.00","0.68","7,829,291.79","7,771,172.79","58,119.00","0.74","8,620,740.20","8,543,880.20","76,860.00","0.89","7,679,341.22","7,637,029.22","42,312.00","0.55","7,964,156.66","7,923,228.66","40,928.00","0.51"
"10879  :  โรงพยาบาลโนนสูง","38,548,760.75","38,327,098.75","221,662.00","0.58","9,429,445.50","9,363,044.50","66,401.00","0.70","10,465,346.75","10,378,289.75","87,057.00","0.83","9,350,523.00","9,317,633.00","32,890.00","0.35","9,303,445.50","9,268,131.50","35,314.00","0.38"
"10880  :  โรงพยาบาลขามสะแกแสง","24,251,996.07","24,002,879.07","249,117.00","1.03","5,827,890.98","5,760,067.73","67,823.25","1.16","6,845,352.93","6,748,952.18","96,400.75","1.41","5,828,470.35","5,795,094.35","33,376.00","0.57","5,750,281.81","5,698,764.81","51,517.00","0.90"
"10881  :  โรงพยาบาลบัวใหญ่","66,462,239.91","65,885,595.91","576,644.00","0.87","15,929,833.13","15,756,669.13","173,164.00","1.09","18,067,414.59","17,855,299.59","212,115.00","1.17","16,032,737.52","15,947,912.52","84,825.00","0.53","16,432,254.67","16,325,714.67","106,540.00","0.65"
"10882  :  โรงพยาบาลประทาย","31,565,515.00","31,407,118.00","158,397.00","0.50","7,969,944.00","7,919,376.00","50,568.00","0.63","8,952,870.50","8,896,241.50","56,629.00","0.63","7,384,017.50","7,364,027.50","19,990.00","0.27","7,258,683.00","7,227,473.00","31,210.00","0.43"
"10883  :  โรงพยาบาลปักธงชัย","54,469,487.25","54,255,694.75","213,792.50","0.39","13,738,068.25","13,671,778.25","66,290.00","0.48","13,561,204.00","13,490,445.50","70,758.50","0.52","12,088,413.25","12,059,349.75","29,063.50","0.24","15,081,801.75","15,034,121.25","47,680.50","0.32"
"10884  :  โรงพยาบาลพิมาย","72,369,815.66","71,869,569.66","500,246.00","0.69","18,843,413.00","18,673,513.50","169,899.50","0.90","19,872,392.59","19,717,663.59","154,729.00","0.78","15,529,621.30","15,456,326.30","73,295.00","0.47","18,124,388.77","18,022,066.27","102,322.50","0.56"
"10885  :  โรงพยาบาลห้วยแถลง","25,774,736.54","25,364,799.04","409,937.50","1.59","6,594,215.22","6,475,651.22","118,564.00","1.80","7,797,965.40","7,654,175.40","143,790.00","1.84","5,601,664.07","5,533,452.07","68,212.00","1.22","5,780,891.85","5,701,520.35","79,371.50","1.37"
"10886  :  โรงพยาบาลชุมพวง","29,068,953.89","28,945,398.89","123,555.00","0.43","7,154,846.33","7,122,146.58","32,699.75","0.46","7,465,484.05","7,424,693.05","40,791.00","0.55","6,709,940.17","6,689,066.42","20,873.75","0.31","7,738,683.34","7,709,492.84","29,190.50","0.38"
"10887  :  โรงพยาบาลสูงเนิน","56,014,729.50","55,371,287.50","643,442.00","1.15","13,145,817.10","12,938,263.10","207,554.00","1.58","14,336,560.10","14,140,052.10","196,508.00","1.37","15,729,236.30","15,617,815.30","111,421.00","0.71","12,803,116.00","12,675,157.00","127,959.00","1.00"
"10888  :  โรงพยาบาลขามทะเลสอ","19,061,153.78","18,762,045.78","299,108.00","1.57","9,106,132.52","9,015,239.02","90,893.50","1.00","3,745,860.66","3,653,653.66","92,207.00","2.46","3,211,661.72","3,159,767.72","51,894.00","1.62","2,997,498.88","2,933,385.38","64,113.50","2.14"
"10889  :  โรงพยาบาลสีคิ้ว","49,356,400.67","49,026,930.17","329,470.50","0.67","12,321,531.77","12,233,196.77","88,335.00","0.72","13,344,698.42","13,237,110.42","107,588.00","0.81","11,967,427.38","11,910,644.88","56,782.50","0.47","11,722,743.10","11,645,978.10","76,765.00","0.65"
"10890  :  โรงพยาบาลปากช่องนานา","134,359,944.00","132,943,710.25","1,416,233.75","1.05","35,426,559.50","35,001,436.25","425,123.25","1.20","36,216,307.75","35,676,586.50","539,721.25","1.49","33,401,862.25","33,181,419.00","220,443.25","0.66","29,315,214.50","29,084,268.50","230,946.00","0.79"
