"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,494,968.91","1,482,969.66","11,999.25","0.80","320,907.25","318,336.00","2,571.25","0.80","339,677.42","336,445.17","3,232.25","0.95","415,021.84","411,795.34","3,226.50","0.78","419,362.40","416,393.15","2,969.25","0.71"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,321,291.75","1,314,279.75","7,012.00","0.53","365,293.56","363,185.56","2,108.00","0.58","331,010.94","329,371.94","1,639.00","0.50","338,676.00","337,287.00","1,389.00","0.41","286,311.25","284,435.25","1,876.00","0.66"
"10664  :  โรงพยาบาลพระปกเกล้า","59,698,131.28","59,679,049.90","19,081.38","0.03","14,270,252.66","14,269,543.50","709.16","0.00","13,922,727.78","13,921,181.10","1,546.68","0.01","13,626,949.60","13,624,945.50","2,004.10","0.01","17,878,201.24","17,863,379.80","14,821.44","0.08"
"10834  :  โรงพยาบาลขลุง","1,777,067.76","1,759,576.76","17,491.00","0.98","339,370.54","335,997.54","3,373.00","0.99","412,728.88","408,836.88","3,892.00","0.94","565,441.40","559,895.90","5,545.50","0.98","459,526.94","454,846.44","4,680.50","1.02"
"10835  :  โรงพยาบาลท่าใหม่","1,488,532.04","1,487,638.29","893.75","0.06","337,924.47","337,624.72","299.75","0.09","292,736.66","292,444.66","292.00","0.10","331,672.86","331,440.86","232.00","0.07","526,198.05","526,128.05","70.00","0.01"
"10836  :  โรงพยาบาลเขาสุกิม","1,130,516.75","1,116,514.75","14,002.00","1.24","264,505.25","259,803.25","4,702.00","1.78","264,512.25","260,204.25","4,308.00","1.63","309,350.50","306,915.50","2,435.00","0.79","292,148.75","289,591.75","2,557.00","0.88"
"10837  :  โรงพยาบาลสองพี่น้อง","2,002,510.80","1,989,881.30","12,629.50","0.63","359,400.65","357,331.65","2,069.00","0.58","466,577.65","463,189.90","3,387.75","0.73","351,309.35","348,479.60","2,829.75","0.81","825,223.15","820,880.15","4,343.00","0.53"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","2,618,846.50","2,611,061.00","7,785.50","0.30","544,588.50","543,524.50","1,064.00","0.20","607,929.00","606,525.00","1,404.00","0.23","770,309.00","767,878.00","2,431.00","0.32","696,020.00","693,133.50","2,886.50","0.41"
"10839  :  โรงพยาบาลมะขาม","1,826,787.50","1,821,404.00","5,383.50","0.29","490,118.25","489,314.25","804.00","0.16","415,225.25","414,371.25","854.00","0.21","414,102.00","412,917.00","1,185.00","0.29","507,342.00","504,801.50","2,540.50","0.50"
"10840  :  โรงพยาบาลแหลมสิงห์","1,932,658.09","1,922,623.59","10,034.50","0.52","446,880.50","443,226.50","3,654.00","0.82","490,774.14","488,903.14","1,871.00","0.38","551,194.95","548,382.45","2,812.50","0.51","443,808.50","442,111.50","1,697.00","0.38"
"10841  :  โรงพยาบาลสอยดาว","3,170,444.00","3,154,799.50","15,644.50","0.49","694,509.25","690,793.75","3,715.50","0.53","776,227.50","772,198.50","4,029.00","0.52","821,654.75","816,447.25","5,207.50","0.63","878,052.50","875,360.00","2,692.50","0.31"
"10842  :  โรงพยาบาลแก่งหางแมว","2,197,806.27","2,187,931.77","9,874.50","0.45","634,181.63","631,566.13","2,615.50","0.41","558,110.04","554,365.04","3,745.00","0.67","560,128.60","557,616.60","2,512.00","0.45","445,386.00","444,384.00","1,002.00","0.22"
"10843  :  โรงพยาบาลนายายอาม","3,739,162.50","3,709,885.00","29,277.50","0.78","907,007.50","899,442.50","7,565.00","0.83","763,831.50","753,392.00","10,439.50","1.37","1,135,225.50","1,128,483.00","6,742.50","0.59","933,098.00","928,567.50","4,530.50","0.49"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,404,557.75","1,387,002.75","17,555.00","1.25","359,386.75","354,293.75","5,093.00","1.42","317,663.75","313,607.50","4,056.25","1.28","411,855.25","406,960.50","4,894.75","1.19","315,652.00","312,141.00","3,511.00","1.11"
"10696  :  โรงพยาบาลตราด","44,045,464.75","43,996,165.25","49,299.50","0.11","10,971,507.09","10,959,247.09","12,260.00","0.11","11,164,692.57","11,151,609.57","13,083.00","0.12","11,554,730.25","11,542,788.25","11,942.00","0.10","10,354,534.84","10,342,520.34","12,014.50","0.12"
"10845  :  โรงพยาบาลคลองใหญ่","980,601.50","978,876.90","1,724.60","0.18","243,386.87","243,146.87","240.00","0.10","224,562.32","224,328.32","234.00","0.10","311,461.71","310,685.91","775.80","0.25","201,190.60","200,715.80","474.80","0.24"
"10846  :  โรงพยาบาลเขาสมิง","857,825.00","849,577.50","8,247.50","0.96","206,118.75","204,068.75","2,050.00","0.99","199,553.75","197,129.75","2,424.00","1.21","241,628.00","239,332.00","2,296.00","0.95","210,524.50","209,047.00","1,477.50","0.70"
"10847  :  โรงพยาบาลบ่อไร่","1,907,431.90","1,902,122.90","5,309.00","0.28","453,282.90","451,883.90","1,399.00","0.31","546,304.25","544,950.25","1,354.00","0.25","496,476.75","494,851.25","1,625.50","0.33","411,368.00","410,437.50","930.50","0.23"
"10848  :  โรงพยาบาลแหลมงอบ","1,083,621.46","1,082,965.51","655.95","0.06","334,743.62","334,689.37","54.25","0.02","206,040.71","206,017.46","23.25","0.01","264,506.65","264,284.45","222.20","0.08","278,330.48","277,974.23","356.25","0.13"
"10849  :  โรงพยาบาลเกาะกูด","118,646.60","117,862.60","784.00","0.66","31,717.00","31,632.50","84.50","0.27","45,798.85","45,334.85","464.00","1.01","20,438.50","20,219.50","219.00","1.07","20,692.25","20,675.75","16.50","0.08"
"13816  :  โรงพยาบาลเกาะช้าง","614,924.65","613,890.65","1,034.00","0.17","108,549.50","108,445.50","104.00","0.10","151,389.75","151,165.50","224.25","0.15","196,671.25","196,404.75","266.50","0.14","158,314.15","157,874.90","439.25","0.28"
"10697  :  โรงพยาบาลพุทธโสธร","133,099,725.26","133,073,030.76","26,694.50","0.02","51,706,033.00","51,697,254.00","8,779.00","0.02","26,815,225.75","26,807,263.75","7,962.00","0.03","26,021,126.50","26,015,604.50","5,522.00","0.02","28,557,340.01","28,552,908.51","4,431.50","0.02"
"10833  :  โรงพยาบาลท่าตะเกียบ","2,905,228.15","2,892,306.15","12,922.00","0.44","669,427.60","666,259.60","3,168.00","0.47","760,194.75","757,391.75","2,803.00","0.37","765,024.05","761,113.05","3,911.00","0.51","710,581.75","707,541.75","3,040.00","0.43"
"10850  :  โรงพยาบาลบางคล้า","1,999,518.50","1,970,196.50","29,322.00","1.47","465,071.50","456,589.25","8,482.25","1.82","454,504.25","447,229.25","7,275.00","1.60","514,262.00","508,315.00","5,947.00","1.16","565,680.75","558,063.00","7,617.75","1.35"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","4,358,829.14","4,345,703.64","13,125.50","0.30","1,168,186.02","1,163,667.02","4,519.00","0.39","971,035.97","968,303.47","2,732.50","0.28","1,032,104.91","1,030,208.41","1,896.50","0.18","1,187,502.24","1,183,524.74","3,977.50","0.33"
"10852  :  โรงพยาบาลบางปะกง","6,239,354.90","6,221,998.65","17,356.25","0.28","1,650,836.00","1,647,191.75","3,644.25","0.22","1,629,577.85","1,623,388.35","6,189.50","0.38","1,237,813.30","1,235,145.55","2,667.75","0.22","1,721,127.75","1,716,273.00","4,854.75","0.28"
"10853  :  โรงพยาบาลบ้านโพธิ์","4,074,045.48","4,042,114.08","31,931.40","0.78","1,161,656.60","1,153,202.20","8,454.40","0.73","1,177,512.62","1,168,959.62","8,553.00","0.73","800,697.50","794,677.50","6,020.00","0.75","934,178.76","925,274.76","8,904.00","0.95"
"10854  :  โรงพยาบาลพนมสารคาม","9,720,216.48","9,658,006.98","62,209.50","0.64","2,482,868.94","2,466,868.44","16,000.50","0.64","2,524,383.88","2,505,599.88","18,784.00","0.74","2,571,401.92","2,555,373.42","16,028.50","0.62","2,141,561.74","2,130,165.24","11,396.50","0.53"
"10855  :  โรงพยาบาลสนามชัยเขต","8,443,939.50","8,411,972.75","31,966.75","0.38","1,560,695.75","1,552,333.00","8,362.75","0.54","2,536,631.50","2,525,396.00","11,235.50","0.44","2,593,777.25","2,587,117.75","6,659.50","0.26","1,752,835.00","1,747,126.00","5,709.00","0.33"
"10856  :  โรงพยาบาลแปลงยาว","4,389,301.05","4,371,234.55","18,066.50","0.41","966,601.95","961,986.45","4,615.50","0.48","1,222,596.70","1,217,453.20","5,143.50","0.42","1,282,212.10","1,278,090.10","4,122.00","0.32","917,890.30","913,704.80","4,185.50","0.46"
"13747  :  โรงพยาบาลราชสาส์น","677,794.80","673,819.05","3,975.75","0.59","267,605.50","266,695.00","910.50","0.34","182,826.75","181,098.50","1,728.25","0.95","108,739.20","108,291.20","448.00","0.41","118,623.35","117,734.35","889.00","0.75"
"31327  :  โรงพยาบาลคลองเขื่อน","386,553.75","383,174.75","3,379.00","0.87","89,701.25","88,654.00","1,047.25","1.17","83,285.75","82,454.75","831.00","1.00","100,519.00","99,696.50","822.50","0.82","113,047.75","112,369.50","678.25","0.60"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","55,514,148.34","55,206,780.59","307,367.75","0.55","648,696.75","645,883.75","2,813.00","0.43","6,232,562.50","6,212,182.75","20,379.75","0.33","24,874,454.04","24,720,731.29","153,722.75","0.62","23,758,435.05","23,627,982.80","130,452.25","0.55"
"10857  :  โรงพยาบาลกบินทร์บุรี","22,707,407.55","22,641,711.91","65,695.64","0.29","5,688,218.49","5,670,379.01","17,839.48","0.31","5,733,091.93","5,714,705.34","18,386.59","0.32","5,744,653.39","5,730,612.35","14,041.04","0.24","5,541,443.74","5,526,015.21","15,428.53","0.28"
"10858  :  โรงพยาบาลนาดี","1,098,870.52","1,081,467.72","17,402.80","1.58","429.70","429.70","0.00","0.00","296,993.79","290,353.64","6,640.15","2.24","423,245.38","416,335.08","6,910.30","1.63","378,201.65","374,349.30","3,852.35","1.02"
"10859  :  โรงพยาบาลบ้านสร้าง","923,539.75","916,537.75","7,002.00","0.76","194,941.00","194,062.00","879.00","0.45","205,473.00","204,685.75","787.25","0.38","226,872.25","225,512.25","1,360.00","0.60","296,253.50","292,277.75","3,975.75","1.34"
"10860  :  โรงพยาบาลประจันตคาม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","1,336,266.50","1,326,744.00","9,522.50","0.71","356,592.00","353,068.00","3,524.00","0.99","343,018.50","340,960.50","2,058.00","0.60","364,315.50","361,952.00","2,363.50","0.65","272,340.50","270,763.50","1,577.00","0.58"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","59,507,620.51","59,411,056.76","96,563.75","0.16","15,864,377.33","15,834,254.33","30,123.00","0.19","15,747,856.53","15,722,864.78","24,991.75","0.16","13,970,703.91","13,948,512.66","22,191.25","0.16","13,924,682.74","13,905,424.99","19,257.75","0.14"
"10863  :  โรงพยาบาลปากพลี","766,459.75","759,072.75","7,387.00","0.96","186,224.75","182,960.75","3,264.00","1.75","187,497.50","186,397.50","1,100.00","0.59","191,911.25","191,172.25","739.00","0.39","200,826.25","198,542.25","2,284.00","1.14"
"10864  :  โรงพยาบาลบ้านนา","2,831,642.86","2,830,087.86","1,555.00","0.05","498,645.16","498,375.16","270.00","0.05","623,998.75","623,338.75","660.00","0.11","749,461.88","749,291.88","170.00","0.02","959,537.07","959,082.07","455.00","0.05"
"10865  :  โรงพยาบาลองครักษ์","2,317,151.42","2,303,673.17","13,478.25","0.58","554,775.35","553,132.35","1,643.00","0.30","591,522.68","589,340.43","2,182.25","0.37","523,324.87","514,703.87","8,621.00","1.65","647,528.52","646,496.52","1,032.00","0.16"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","518,820,189.50","518,812,684.50","7,505.00","0.00","121,618,716.00","121,617,127.00","1,589.00","0.00","125,538,524.25","125,537,500.25","1,024.00","0.00","128,059,773.25","128,057,381.25","2,392.00","0.00","143,603,176.00","143,600,676.00","2,500.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","69,160,286.06","69,094,998.81","65,287.25","0.09","17,544,018.50","17,530,746.75","13,271.75","0.08","18,180,602.99","18,169,116.49","11,486.50","0.06","18,386,269.97","18,360,630.72","25,639.25","0.14","15,049,394.60","15,034,504.85","14,889.75","0.10"
"10866  :  โรงพยาบาลคลองหาด","1,389,783.46","1,388,972.56","810.90","0.06","388,898.38","388,802.38","96.00","0.02","348,425.83","348,046.93","378.90","0.11","375,110.65","374,918.65","192.00","0.05","277,348.60","277,204.60","144.00","0.05"
"10867  :  โรงพยาบาลตาพระยา","2,260,531.25","2,254,817.25","5,714.00","0.25","472,765.00","470,821.50","1,943.50","0.41","590,793.00","590,250.00","543.00","0.09","514,231.75","513,179.25","1,052.50","0.20","682,741.50","680,566.50","2,175.00","0.32"
"10868  :  โรงพยาบาลวังน้ำเย็น","3,352,676.87","3,350,616.87","2,060.00","0.06","768,233.16","767,748.16","485.00","0.06","889,993.05","889,698.05","295.00","0.03","938,778.16","938,233.16","545.00","0.06","755,672.50","754,937.50","735.00","0.10"
"10869  :  โรงพยาบาลวัฒนานคร","3,420,902.09","3,342,751.09","78,151.00","2.28","884,755.90","864,949.90","19,806.00","2.24","891,660.27","861,876.27","29,784.00","3.34","791,432.22","775,934.72","15,497.50","1.96","853,053.70","839,990.20","13,063.50","1.53"
"10870  :  โรงพยาบาลอรัญประเทศ","23,995,851.47","23,964,982.47","30,869.00","0.13","6,941,402.20","6,931,823.95","9,578.25","0.14","6,127,605.73","6,120,610.73","6,995.00","0.11","6,160,329.50","6,152,496.50","7,833.00","0.13","4,766,514.04","4,760,051.29","6,462.75","0.14"
"13817  :  โรงพยาบาลเขาฉกรรจ์","2,704,434.46","2,699,306.67","5,127.79","0.19","692,409.85","691,673.07","736.78","0.11","778,467.90","777,682.14","785.76","0.10","680,925.78","679,066.53","1,859.25","0.27","552,630.93","550,884.93","1,746.00","0.32"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","612,624.25","612,624.25","0.00","0.00","147,724.75","147,724.75","0.00","0.00","120,039.50","120,039.50","0.00","0.00","166,148.75","166,148.75","0.00","0.00","178,711.25","178,711.25","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","766,322,476,949.09","766,305,690,598.59","16,786,350.50","0.00","368,174,649,515.05","368,169,931,867.55","4,717,647.50","0.00","162,889,057,725.01","162,881,815,737.01","7,241,988.00","0.00","170,166,478,424.11","170,162,740,665.86","3,737,758.25","0.00","65,092,291,284.92","65,091,202,328.17","1,088,956.75","0.00"
"10871  :  โรงพยาบาลครบุรี","10,450,665.28","10,390,150.28","60,515.00","0.58","2,895,465.02","2,879,452.02","16,013.00","0.55","2,618,695.67","2,600,586.17","18,109.50","0.69","2,747,438.20","2,734,506.70","12,931.50","0.47","2,189,066.39","2,175,605.39","13,461.00","0.61"
"10872  :  โรงพยาบาลเสิงสาง","3,661,405.57","3,643,671.17","17,734.40","0.48","993,069.24","986,644.24","6,425.00","0.65","820,143.88","816,833.88","3,310.00","0.40","818,196.41","814,976.07","3,220.34","0.39","1,029,996.04","1,025,216.98","4,779.06","0.46"
"10873  :  โรงพยาบาลคง","1,512,012.46","1,500,386.46","11,626.00","0.77","716,149.50","710,587.00","5,562.50","0.78","637,580.77","631,898.27","5,682.50","0.89","0.00","0.00","0.00","0.00","158,282.19","157,901.19","381.00","0.24"
"10874  :  โรงพยาบาลบ้านเหลื่อม","2,096,907.95","2,089,108.95","7,799.00","0.37","579,358.70","577,403.70","1,955.00","0.34","554,420.65","551,487.15","2,933.50","0.53","510,528.35","508,880.35","1,648.00","0.32","452,600.25","451,337.75","1,262.50","0.28"
"10875  :  โรงพยาบาลจักราช","8,047,296.56","8,015,729.50","31,567.06","0.39","2,204,197.50","2,195,058.50","9,139.00","0.41","1,718,651.25","1,711,048.00","7,603.25","0.44","1,785,212.00","1,778,804.75","6,407.25","0.36","2,339,235.81","2,330,818.25","8,417.56","0.36"
"10876  :  โรงพยาบาลโชคชัย","12,642,022.90","12,613,782.40","28,240.50","0.22","3,350,026.40","3,340,764.90","9,261.50","0.28","3,095,881.50","3,088,983.00","6,898.50","0.22","3,050,760.75","3,044,808.25","5,952.50","0.20","3,145,354.25","3,139,226.25","6,128.00","0.19"
"10877  :  โรงพยาบาลด่านขุนทด","10,550,602.35","10,519,516.85","31,085.50","0.29","2,504,187.25","2,496,726.75","7,460.50","0.30","2,971,510.10","2,961,762.60","9,747.50","0.33","2,385,597.25","2,378,708.25","6,889.00","0.29","2,689,307.75","2,682,319.25","6,988.50","0.26"
"10878  :  โรงพยาบาลโนนไทย","7,311,367.25","7,260,786.75","50,580.50","0.69","1,751,967.95","1,738,122.45","13,845.50","0.79","2,131,606.70","2,116,033.70","15,573.00","0.73","1,708,060.20","1,698,369.20","9,691.00","0.57","1,719,732.40","1,708,261.40","11,471.00","0.67"
"10879  :  โรงพยาบาลโนนสูง","10,226,594.25","10,210,094.25","16,500.00","0.16","2,482,798.25","2,478,473.25","4,325.00","0.17","2,653,482.00","2,650,690.00","2,792.00","0.11","2,630,257.75","2,626,298.75","3,959.00","0.15","2,460,056.25","2,454,632.25","5,424.00","0.22"
"10880  :  โรงพยาบาลขามสะแกแสง","533,386.14","531,010.89","2,375.25","0.45","533,386.14","531,010.89","2,375.25","0.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","31,636,246.22","31,585,623.22","50,623.00","0.16","9,056,175.27","9,040,668.27","15,507.00","0.17","8,633,505.68","8,621,031.68","12,474.00","0.14","6,951,395.48","6,941,587.48","9,808.00","0.14","6,995,169.79","6,982,335.79","12,834.00","0.18"
"10882  :  โรงพยาบาลประทาย","7,195,863.00","7,181,282.00","14,581.00","0.20","1,961,159.50","1,957,029.50","4,130.00","0.21","2,161,231.50","2,156,453.50","4,778.00","0.22","1,699,635.00","1,695,974.00","3,661.00","0.22","1,373,837.00","1,371,825.00","2,012.00","0.15"
"10883  :  โรงพยาบาลปักธงชัย","7,669,697.75","7,587,999.25","81,698.50","1.07","1,790,905.25","1,769,119.25","21,786.00","1.22","2,003,419.00","1,983,217.50","20,201.50","1.01","1,924,984.50","1,904,993.00","19,991.50","1.04","1,950,389.00","1,930,669.50","19,719.50","1.01"
"10884  :  โรงพยาบาลพิมาย","25,141,899.61","25,080,988.36","60,911.25","0.24","7,986,157.29","7,968,786.79","17,370.50","0.22","6,247,052.72","6,227,201.97","19,850.75","0.32","6,004,442.88","5,992,725.38","11,717.50","0.20","4,904,246.72","4,892,274.22","11,972.50","0.24"
"10885  :  โรงพยาบาลห้วยแถลง","8,317,559.01","8,294,138.51","23,420.50","0.28","1,930,411.59","1,924,946.09","5,465.50","0.28","3,172,908.14","3,164,121.14","8,787.00","0.28","1,946,888.40","1,941,964.90","4,923.50","0.25","1,267,350.88","1,263,106.38","4,244.50","0.33"
"10886  :  โรงพยาบาลชุมพวง","5,148,065.65","5,111,478.40","36,587.25","0.71","1,297,618.90","1,288,417.40","9,201.50","0.71","1,375,229.25","1,365,982.25","9,247.00","0.67","1,299,951.50","1,291,967.75","7,983.75","0.61","1,175,266.00","1,165,111.00","10,155.00","0.86"
"10887  :  โรงพยาบาลสูงเนิน","11,478,452.10","11,449,016.10","29,436.00","0.26","2,840,407.20","2,833,135.20","7,272.00","0.26","3,035,794.80","3,028,360.80","7,434.00","0.24","3,014,894.80","3,008,411.80","6,483.00","0.22","2,587,355.30","2,579,108.30","8,247.00","0.32"
"10888  :  โรงพยาบาลขามทะเลสอ","2,197,320.44","2,176,202.89","21,117.55","0.96","588,445.36","584,960.16","3,485.20","0.59","564,724.27","558,982.22","5,742.05","1.02","538,226.15","532,717.35","5,508.80","1.02","505,924.66","499,543.16","6,381.50","1.26"
"10889  :  โรงพยาบาลสีคิ้ว","13,629,461.64","13,596,605.64","32,856.00","0.24","2,890,568.08","2,881,481.58","9,086.50","0.31","5,209,914.69","5,198,909.69","11,005.00","0.21","3,361,178.58","3,353,681.08","7,497.50","0.22","2,167,800.29","2,162,533.29","5,267.00","0.24"
"10890  :  โรงพยาบาลปากช่องนานา","30,161,592.75","30,076,224.25","85,368.50","0.28","7,082,307.50","7,064,126.50","18,181.00","0.26","7,649,624.50","7,624,874.75","24,749.75","0.32","7,552,391.50","7,532,785.50","19,606.00","0.26","7,877,269.25","7,854,437.50","22,831.75","0.29"
"10891  :  โรงพยาบาลหนองบุญมาก","6,898,610.43","6,878,654.18","19,956.25","0.29","1,662,738.51","1,658,026.51","4,712.00","0.28","1,772,729.35","1,767,158.85","5,570.50","0.31","1,874,435.29","1,869,273.54","5,161.75","0.28","1,588,707.28","1,584,195.28","4,512.00","0.28"
"10892  :  โรงพยาบาลแก้งสนามนาง","2,572,441.93","2,564,547.93","7,894.00","0.31","706,592.92","704,988.42","1,604.50","0.23","743,625.74","740,931.74","2,694.00","0.36","526,516.88","524,984.88","1,532.00","0.29","595,706.39","593,642.89","2,063.50","0.35"
"10893  :  โรงพยาบาลโนนแดง","2,672,306.46","2,643,791.96","28,514.50","1.07","571,733.65","564,407.40","7,326.25","1.28","600,231.50","591,395.25","8,836.25","1.47","664,137.85","658,495.10","5,642.75","0.85","836,203.46","829,494.21","6,709.25","0.80"
"10894  :  โรงพยาบาลวังน้ำเขียว","2,818,523.74","2,806,934.99","11,588.75","0.41","781,498.04","779,232.29","2,265.75","0.29","711,295.73","708,013.23","3,282.50","0.46","666,069.47","664,308.22","1,761.25","0.26","659,660.50","655,381.25","4,279.25","0.65"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,584,851.36","1,575,527.45","9,323.91","0.59","404,788.27","402,419.27","2,369.00","0.59","362,994.84","361,139.84","1,855.00","0.51","321,878.96","319,858.55","2,020.41","0.63","495,189.29","492,109.79","3,079.50","0.62"
"11608  :  โรงพยาบาลลำทะเมนชัย","2,523,052.74","2,513,314.74","9,738.00","0.39","671,681.74","668,157.74","3,524.00","0.52","698,756.01","695,332.01","3,424.00","0.49","703,165.28","701,391.78","1,773.50","0.25","449,449.71","448,433.21","1,016.50","0.23"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","7,873,962.90","7,860,630.90","13,332.00","0.17","1,987,632.50","1,985,762.50","1,870.00","0.09","1,636,877.40","1,633,767.40","3,110.00","0.19","1,774,057.00","1,771,285.00","2,772.00","0.16","2,475,396.00","2,469,816.00","5,580.00","0.23"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","11,109,245.00","11,106,795.00","2,450.00","0.02","2,834,252.00","2,834,102.00","150.00","0.01","3,230,903.00","3,229,323.00","1,580.00","0.05","2,813,214.00","2,812,494.00","720.00","0.03","2,230,876.00","2,230,876.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","4,624,989.65","4,624,989.65","0.00","0.00","1,460,384.70","1,460,384.70","0.00","0.00","1,306,771.15","1,306,771.15","0.00","0.00","1,297,723.50","1,297,723.50","0.00","0.00","560,110.30","560,110.30","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","3,753,481.00","3,745,967.00","7,514.00","0.20","1,087,051.50","1,084,729.50","2,322.00","0.21","1,164,587.50","1,162,597.50","1,990.00","0.17","884,992.50","882,789.50","2,203.00","0.25","616,849.50","615,850.50","999.00","0.16"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","27,256,848.26","27,226,855.51","29,992.75","0.11","6,339,919.92","6,331,686.17","8,233.75","0.13","6,693,599.65","6,685,595.40","8,004.25","0.12","6,311,482.94","6,304,367.44","7,115.50","0.11","7,911,845.75","7,905,206.50","6,639.25","0.08"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","6,350,360.00","6,349,364.00","996.00","0.02","3,777,147.00","3,776,611.00","536.00","0.01","2,573,213.00","2,572,753.00","460.00","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,492,679.95","1,480,383.95","12,296.00","0.82","391,809.80","388,925.80","2,884.00","0.74","451,970.20","446,896.70","5,073.50","1.12","321,962.55","320,118.05","1,844.50","0.57","326,937.40","324,443.40","2,494.00","0.76"
"27839  :  โรงพยาบาลบัวลาย","1,116,969.45","1,113,922.45","3,047.00","0.27","239,468.00","238,842.00","626.00","0.26","310,599.75","310,020.75","579.00","0.19","217,272.75","217,086.75","186.00","0.09","349,628.95","347,972.95","1,656.00","0.47"
"27840  :  โรงพยาบาลสีดา","1,279,768.30","1,278,731.30","1,037.00","0.08","301,050.50","300,936.50","114.00","0.04","320,562.30","320,186.30","376.00","0.12","337,647.00","337,184.00","463.00","0.14","320,508.50","320,424.50","84.00","0.03"
"27841  :  โรงพยาบาลเทพารักษ์","1,574,273.85","1,557,910.35","16,363.50","1.04","386,804.25","382,446.25","4,358.00","1.13","356,684.75","351,601.75","5,083.00","1.43","364,759.45","360,716.95","4,042.50","1.11","466,025.40","463,145.40","2,880.00","0.62"
"10667  :  โรงพยาบาลบุรีรัมย์","303,082,064.50","303,075,570.50","6,494.00","0.00","87,648,601.50","87,645,888.50","2,713.00","0.00","92,569,711.50","92,568,009.50","1,702.00","0.00","63,304,501.75","63,303,632.75","869.00","0.00","59,559,249.75","59,558,039.75","1,210.00","0.00"
