"ชื่อยาสมุนไพร","จำนวนจ่ายรวมทุกสิทธิ(ครั้ง)","จำนวนจ่ายรวมสิทธิ UC(ครั้ง)","จำนวนที่จ่ายรวมทุกสิทธิ(หน่วยนับ)","มูลค่ารวมทุกสิทธิ(บาท)"
"แคปซูลสมุนไพรผสมเพชรสังฆาต, ยาแคปซูล","283","55","19,772","37,864.00"
"อภัยสาลี, ยาลูกกลอน","282","166","11,719","25,126.00"
"แคปซูลหญ้าปักกิ่ง, ยาแคปซูล","276","145","11,610","66,965.50"
"มธุรเมหะ (รพ.บางกระทุ่ม), ยาชง","268","0","1,187","35,610.00"
"สามสิบ, ยาต้ม","263","116","517","37,135.00"
"แคปซูลผสมเพชรสังฆาต, ยาแคปซูล","262","154","10,752","16,817.00"
"แก้อัมพฤกษ์ อัมพาต(กาบเชิง), ยาผง","259","237","409","16,771.00"
"ภูมิชีวา  , ยาแคปซูล","258","0","60,781","60,781.00"
"ตำรับระบายสมุนไพร, ยาแคปซูล","254","233","6,418","10,055.80"
"คลายเส้น (รพ.ตระการพืชผล), ยาแคปซูล","249","231","642","19,964.00"
"พระขรรค์ชัย, ยาลูกกลอน","248","2","38,810","252,265.00"
"บำรุงน้ำนม, ยาต้ม","246","208","837","16,596.00"
"เสลดพังพอนคาลาไมน์, โลชั่น","243","211","265","7,575.50"
"เฮโมลอน, ยาแคปซูล","239","172","10,218","15,721.00"
"ดองมะกรูด แผนไทย, ยาน้ำ","236","0","933","83,970.00"
"ทัพยาธิคุณ, ยาผง","235","136","6,430","95,765.00"
"แก้กษัย, ยาแคปซูล","226","208","7,261","19,844.00"
"น้ำมันสะเก็ดเงิน, ยาเข้าน้ำมัน","224","12","1,421","136,900.00"
"บรรเทาริดสีดวงทวาร (รพ.พล), ยาแคปซูล","221","155","13,299","17,023.30"
"แก้ไอผสมมาลัคคา, ยาน้ำ","221","122","225","2,987.50"
"ตำรับเถาเลือดแรด, ยาแคปซูล","217","19","4,490","6,835.00"
"กลีเซอรีนว่านตีนตะขาบ, ทิงเจอร์","216","44","237","15,330.00"
"บรรเทาริดสีดวงทวาร ชนิดแคปซูล, ยาแคปซูล","215","187","5,858","10,987.30"
"ผสมโคคลาน สูตรตำรับที่ 3, ยาต้ม","213","166","265","13,555.00"
"ธาตุผสมอบเชย, ยาน้ำ","210","101","523","11,859.80"
"ประสะน้ำนม ตราห้วยเฮิร์บ, ยาแคปซูล","208","195","8,561","12,815.00"
"แก้แพ้อากาศ, ยาลูกกลอน","208","148","11,750","33,757.50"
"เหงือกปลาหมอพริกไทย, ยาแคปซูล","204","68","27,778","29,011.00"
"ทาริดสีดวงทวารหนักและโรคผิวหนัง, ยาผง","198","91","2,549","68,139.00"
"ขี้ผึ้งตราโอสถทิพย์, ขี้ผึ้ง","197","181","202","6,147.00"
"ผสมเถาวัลย์เปรียง สูตรตำรับที่ ๒, ยาแคปซูล","196","186","3,994","4,113.28"
"ผสมรางจืด, ยาชง","196","73","1,895","11,239.25"
"แก้ไอมะขามป้อม สูตรเย็น, ยาน้ำ","193","139","201","3,012.00"
"พนาเพรียว , ยาแคปซูล","187","79","4,311","6,466.50"
"ผสมมะขามแขก, ยาแคปซูล","187","184","3,372","6,744.00"
"อมหญ้าดอกขาว, ยาลูกกลอน","185","173","624","15,600.00"
"ตำรับมะระรวม  , ยาแคปซูล","181","113","5,843","12,821.00"
"ยาผสมหมามุ่ย, ยาแคปซูล","177","0","40,020","100,050.00"
"สเปรย์ตะไคร้หอม, ยาน้ำ","175","121","257","14,632.66"
"แก้ไข้หวัด, ยาแคปซูล","175","137","4,541","8,489.00"
"แก้ประจำเดือนจะหมด, ยาแคปซูล","174","7","593","59,300.00"
"น้ำมันมะกอก, ยาเข้าน้ำมัน","171","152","665","8,699.50"
"บรรเทาริดสีดวงทวาร (รพ.ห้วยยอด), ยาลูกกลอน","171","84","29,838","26,958.50"
"ลดไข้เบอร์ 1, ยาเม็ด","167","126","2,030","4,060.00"
"แคปซูลหญ้าปักกิ่ง ตราธงทอง, ยาแคปซูล","162","44","12,987","25,717.50"
"ยาถ่าย (รพ.ห้วยพูล), ยาแคปซูล","162","115","562","23,538.00"
"สูดไอน้ำสมุนไพร, ยาต้ม","160","158","161","7,850.00"
"แก้พัทธะปิตตะ , ยาต้ม","158","3","835","297,260.00"
"ประสะเจตพังคี, ยาผง","155","48","8,696","23,960.58"
"ตำรับชุมเห็ดเทศ, ยาชง","153","141","329","7,491.40"
"ผสมเพชรสังฆาตสูตรตำรับที่ 1, ยาแคปซูล","152","94","7,662","11,708.20"
"แก้นอนไม่หลับ/ยาแก้ไข้ผอมเหลือง, ยาผง","149","61","2,404","77,607.25"
"ยากระเพาะอาหาร, ยาแคปซูล","146","123","3,173","5,211.20"
"หม่องสมุนไพร หนองฉางบาล์ม, ขี้ผึ้ง","146","2","340","10,040.00"
"หม่องสมุนไพรวังพรมตราหมอเฉลิม, ขี้ผึ้ง","146","100","148","7,831.00"
"มหาจักรใหญ่, ยาแคปซูล","143","1","11,232","12,129.25"
"หอมเทพเกษร ตราหินทอง เบอร์ 99, ยาผง","140","138","140","5,600.00"
"ธาตุเปลือกอบเชย, ยาน้ำ","137","121","155","3,875.00"
"ผักเชียงดา, ยาชง","136","102","191","19,125.00"
"อมแก้ไอมะแว้ง, ยาลูกกลอน","135","94","162","1,806.00"
"หญ้ายุ่ม/หญ้าฮี๋ยุ่ม, ยาแคปซูล","134","5","360","64,800.00"
"ชะเอมเทศ, ยาชง","131","102","2,620","3,144.00"
"ยาทาสะเก็ดเงิน, ขี้ผึ้ง","129","86","354","20,184.00"
"ยาธาตุชนิดแคปซูล ร้านเจริญสุขกรุ๊ป, ยาแคปซูล","125","84","5,623","13,503.75"
"ยาระบาย ตราพรีราน่า, ยาแคปซูล","121","108","1,723","13,685.00"
"บรรเทาริดสีดวงทวาร (รพ.ลี้), ยาแคปซูล","120","120","2,286","2,560.32"
"แก้ยกนังพิการสูตร 1 , ยาลูกกลอน","119","0","44,604","289,926.00"
"แก้ไอมะขามป้อม ตราอภัยภูเบศร สูตร 2, ยาลูกกลอน","119","56","369","3,740.00"
"น้ำมันสมุนไพร, ยาเข้าน้ำมัน","118","102","1,052","10,444.00"
"ยาถ่าย, ยาต้ม","117","111","2,172","3,164.65"
"ตำรับกระชายดำ, ยาแคปซูล","117","0","10,490","220,290.00"
"ตำรับกษัยเส้น, ยาต้ม","115","0","9,406","6,774.21"
"ตรีธารทิพย์/พิกัดตรีธารทิพย์, ยาต้ม","113","109","116","6,960.00"
"พอกสมุนไพรสูตรเย็น, ยาผง","113","57","524","7,756.25"
"มธุรเมหะ (รพ.อู่ทอง), ยาแคปซูล","113","8","27,415","73,647.50"
"คลายเส้น, ยาแคปซูล","112","36","10,165","17,788.75"
"กรีนครีม, ครีม","110","76","269","5,134.50"
"แคปซูลบำรุงน้ำนม, ยาแคปซูล","109","65","6,210","14,070.00"
"แก้ไอตราเอ็มบาซิน, ยาน้ำ","106","96","137","3,425.00"
"วิสัมพญาใหญ่, ยาผง","106","74","1,531","13,663.60"
"แก้โรคผิวหนัง ตำรับที่ 2, ยาน้ำ","102","11","757","46,177.00"
"ขี้ผึ้งผสมพญายอ, ขี้ผึ้ง","101","5","137","3,999.00"
"ชงผสมมะขามป้อม ตราธงทอง, ยาชง","101","89","179","1,790.00"
"ผสมโคคลาน สูตรตำรับที่ 1, ยาชง","99","67","1,514","5,315.73"
"กษัยเบอร์ 2, ยาเม็ด","99","96","1,026","10,008.00"
"เทพธารา (รพ.อู่ทอง), ยาแคปซูล","98","44","7,290","11,169.40"
"ขมิ้นชัน-มะขามป้อม, ยาแคปซูล","97","1","346","31,140.00"
"ยาระบายชนิดน้ำผสมฝักคูณ, ยาน้ำ","96","37","163","5,805.00"
"สเปรย์รางจืด, ยาน้ำ","94","12","89","17,800.00"
"แก้ท้องเสีย, อื่นๆ","91","83","190","2,339.50"
"ผสมถั่วเหลือง, ยาแคปซูล","91","65","6,600","11,870.00"
"เพกา, ยาแคปซูล","89","8","1,025","17,823.30"
"มหานิลแท่งทอง, ยาผง","86","0","8,645","6,684.40"
"แก้ปิหกังพิการ, ยาแคปซูล","86","0","31,195","77,987.50"
"น้ำยาบ้วนปากสมุนไพร, ยาน้ำ","86","69","113","2,950.50"
"ปถวีสมุฏฐาน, ยาต้ม","85","85","85","12,665.00"
"แก้สัณฑฆาต กล่อนแห้ง, ยาแคปซูล","84","28","2,987","47,822.00"
"เทพรังษี  , ยาต้ม","83","15","359","138,603.00"
"นันทไกรวาทใหญ่, ยาแคปซูล","79","1","27,455","68,637.50"
"แคปซูลผสมรางจืด ตราเอสบีเค, ยาแคปซูล","78","65","828","1,616.00"
"มธุรเมหะ (รพ.กาบเชิง), ยาต้ม","78","70","85","4,110.00"
"บำรุงน้ำนม (รพ.ขุนหาญ), ยาต้ม","78","26","131","9,130.00"
"สุขไสยาต, ยาแคปซูล","76","38","1,406","24,853.50"
"แก้ท้องเสียเบอร์ 6, ยาเม็ด","76","33","1,533","2,136.60"
"ลูกใต้ใบ เครื่องหมายการค้าดอกว่าน, ยาเม็ด","75","54","25,820","38,730.00"
"คลายเส้น (รพ.ห้วยทับทัน), ยาต้ม","73","66","73","4,527.00"
"บรรเทาริดสีดวงทวาร (รพ.เทิง), ยาแคปซูล","70","52","2,830","4,215.00"
"ผสมเถาวัลย์เปรียง, ยาแคปซูล","70","58","1,251","2,117.00"
"พอก สูตร 1, ยาพอก","69","15","133","6,517.00"
"หญ้าลูกใต้ใบ, ยาชง","69","42","2,673","3,128.75"
"นมนาง, ยาต้ม","68","2","438","9,214.50"
"แก้โลหิตตังพิการ (รพ.ตระการพืชผล), ยาแคปซูล","68","53","130","4,725.20"
"ประสะน้ำนม 1, ยาเม็ด","68","49","2,561","5,027.00"
"กวาดสมานลิ้นขาวละออเภสัช ชนิดผง, ยาผง","67","65","70","543.00"
"เหงือกปลาหมอ, ยาแคปซูล","65","55","68","2,688.00"
"ยาน้ำสะเก็ดเงิน, ยาน้ำ","65","36","163","9,616.00"
"ครีมพริกไพล, ครีม","64","37","107","2,135.00"
"แก้ไอมาลัคคาคัฟ, ยาน้ำ","64","45","95","1,486.00"
"น้ำมันสนั่นไตรภพ, ยาเข้าน้ำมัน","63","26","3,263","7,261.50"
"แก้โรคผิวหนัง ตำรับที่ 1, ยาแคปซูล","63","3","18,838","47,095.00"
"แก้ไอมะขาม , ยาน้ำ","63","59","101","2,014.00"
"แก้ลมสุคนธวาต, ยาผง","63","5","83","8,051.00"
"แคปซูลขี้เหล็ก, ยาแคปซูล","63","55","64","1,412.30"
"ประสะน้ำนม (บริษัทพาราฟาร์มาซูติคอล จำกัด), ยาเม็ด","62","51","1,336","36,973.50"
"แก้กษัยสูตร 2, ยาเม็ด","61","4","7,360","25,760.00"
"วรรณฉวี , ยาต้ม","60","1","335","104,601.00"
"แก้เริม งูสวัด /แก้เริม งูสวัด สุกใส, ยาน้ำ","58","29","82","3,426.20"
"ดมสมุนไพร, ยาดม","58","6","82","2,866.00"
"น้ำแก้ไอผสมมะขามป้อม, ยาน้ำ","58","46","79","1,027.00"
"วาโยสมุฏฐาน, ยาต้ม","58","55","58","8,642.00"
"ทาพระเส้น, ยาน้ำ","57","7","143","9,220.00"
"อมแก้ไอมะขามป้อม, ยาลูกกลอน","56","40","74","962.00"
"แก้น้ำนมพิการ(รพ.กุดชุม), ยาผง","56","47","157","1,329.50"
"แก้ไอสมุนไพรฟ้าทะลายโจร, ยาลูกกลอน","55","41","57","2,000.00"
"หม่องสุคนธ์ทิพย์, ขี้ผึ้ง","54","53","54","1,620.00"
"คลายเส้น สูตร 1, ยาแคปซูล","54","35","2,535","4,425.00"
"ผสมเพชรสังฆาต สูตรตำรับที่ ๒, ยาแคปซูล","53","42","1,611","2,713.50"
"หลังคลอด (รพ.เอราวัณ), ยาต้ม","52","52","52","2,080.00"
"แคปซูลขิง ตราช่อเขียวมะกอก, ยาแคปซูล","52","40","950","2,590.80"
"สมุนไพรคำฝอย โกฐหัวบัว, ยาชง","51","50","51","11,539.50"
"ขับลมเบอร์ 1    , ยาแคปซูล","50","43","1,544","2,392.40"
"น้ำมันทาแก้คัน, ยาเข้าน้ำมัน","50","4","62","3,100.00"
"บำรุงโลหิตสำหรับสตรี, ยาแคปซูล","50","43","50","5,450.00"
"แก้ไข้(รพ.ราชสาส์น), ยาแคปซูล","48","41","910","1,365.00"
"ประสะน้ำนม, ยาต้ม","47","27","100","5,000.00"
"พอนส์ทั่ม, ยาแคปซูล","47","34","2,601","3,136.00"
"บำรุงน้ำนม (รพ.พนา), ยาชง","46","31","128","2,956.00"
"ตวงกนก, ยาน้ำแขวนตะกอน","46","0","109","6,649.00"
"แคปซูลขับลมบำรุงธาตุ, ยาแคปซูล","45","40","839","1,309.40"
"น้ำนมราชสีห์, ยาต้ม","45","14","90","3,535.00"
"พลาสเตอร์ไพล, ยาพอก","45","44","45","2,250.00"
"แก้ลมขัดในข้อ (รพ.ห้วยยอด), ยาลูกกลอน","44","25","3,735","3,735.00"
"ริดสีดวงทวารแคปซูล สูตร 2, ยาแคปซูล","44","36","2,681","4,156.40"
"แก้กษัยสูตร 1 , ยาต้ม","44","39","1,488","7,168.00"
"ทิพย์เกสร, ยาแคปซูล","44","1","11,010","27,525.00"
"ประสะมะแว้ง ตราหินทอง ชนิดเม็ด, ยาลูกกลอน","44","40","66","363.00"
"หอมชนิดผง ตราหินทอง, ยาผง","43","38","76","2,280.00"
"ขี้ผึ้งน้ำมันกระเบา, ขี้ผึ้ง","43","35","287","7,175.00"
"แช่อาบสะเก็ดเงิน, ยาต้ม","41","23","179","8,950.00"
"ขลู่, ยาชง","41","4","1,381","5,981.00"
"ฝรั่ง, ยาน้ำ","41","34","97","1,230.00"
"ตรีผลาผสมชะเอมเทศ, ยาชง","40","26","142","1,007.75"
"วัฒนะ, ยาแคปซูล","40","12","3,000","3,000.00"
"แคปซูลส้มแขก, ยาแคปซูล","39","37","1,110","2,100.00"
"หม่องผสมไพล ตราพรีราน่า, ขี้ผึ้ง","39","33","40","1,815.00"
"รักษาวัยทอง, ยาต้ม","37","27","37","1,739.00"
"อัมรินทร์, ยาแคปซูล","36","28","1,380","1,330.20"
"กวาดสมานลิ้นขาวละออเภสัช ชนิดเม็ด, ยาเม็ด","35","31","54","345.19"
"บรรเทาริดสีดวงทวาร , ยาเม็ด","35","17","2,564","4,047.00"
"หลังคลอด, ยาต้ม","35","29","61","8,610.00"
"ตำรับโลดทะนงแดง  , ยาผง","34","16","51","3,589.00"
"กานพลู, อื่นๆ","34","24","45","729.16"
"ข่า, ทิงเจอร์","33","30","46","679.50"
"ขับลม, ยาน้ำ","33","31","36","731.00"
"กำจัดเหา, ยาน้ำแขวนตะกอน","33","17","259","22,343.50"
"ตรีกฏุก, ยาแคปซูล","32","0","85","7,650.00"
"ขับพิษสูตร 2, ยาผง","32","19","49","1,631.00"
"ไฟอาวุธ, ยาผง","32","13","645","16,715.00"
"น้ำมันทาถูนวด , ยาเข้าน้ำมัน","32","32","33","1,134.00"
"บำรุงเลือด (รพ.กาบเชิง), ยาต้ม","31","20","35","1,213.00"
"แก้ผื่นคัน/แก้ผื่นคันน้ำเหลืองเสีย, ยาต้ม","31","20","38","2,280.00"
"อายุวัตนะ , ยาแคปซูล","30","7","1,994","2,991.00"
"อมบ้วนปากกานพลู, ยาน้ำ","30","16","35","875.00"
"แคปซูลกระชายดำ, ยาแคปซูล","30","18","1,287","2,310.00"
"ทารักษาแผลในปาก, เจล","28","26","34","276.00"
"ผงโยคี ของบริษัทโยคี (1997) จำกัด, ยาผง","26","0","2,443","2,232.20"
"ทองพันชั่ง, ยาชง","25","25","25","300.00"
"อายุวัฒนะ, ยาลูกกลอน","25","10","972","1,982.50"
"ต้มสะเก็ดเงิน, ยาต้ม","25","12","61","5,820.00"
"แก้ไอสมุนไพรสูตร 1, ยาเม็ด","25","21","29","261.00"
"กวาดสมานลิ้น(ยาสามัญประจำบ้าน), ยาผง","24","22","34","329.50"
"คลายเส้น สูตร 2, ยาแคปซูล","23","13","1,170","2,175.00"
"เบญจอำมฤตย์ , ยาแคปซูล","22","13","1,112","5,957.00"
"แก้มดลูกอักเสบ , ยาแคปซูล","21","1","7,110","17,775.00"
"บำรุงน้ำนม (รพ.บ้านไผ่), ยาต้ม","21","21","21","2,625.00"
"วาตาพินาศ (รพ.พระปกเกล้า), ยาแคปซูล","21","0","3,690","9,225.00"
"ชงสมุนไพรผสมใบมะขามแขก, ยาผง","21","13","177","495.00"
"เซนน่า, ยาแคปซูล","21","20","420","609.00"
"ลูกประคบ ตราพรีราน่า, ยาประคบ","20","17","28","1,400.00"
"ไพลขี้ผึ้ง, ขี้ผึ้ง","20","19","20","820.00"
"ยาดมโบราณ, ยาดม","20","10","31","615.00"
"มหาวัฒนะ   , ยาแคปซูล","19","11","736","1,743.00"
"ห้าราก/แก้ไข้ห้าราก/แก้วห้าดวง/เบญจโลกวิเชียร, ยาแคปซูล","19","16","415","622.50"
"บรรเทาริดสีดวงทวาร (รพ.พระปกเกล้า), ยาแคปซูล","19","12","2,866","6,887.00"
"ต้มแก้สรรพกุฏฐโรค, ยาต้ม","19","12","55","13,970.00"
"ตำรับบัวบก, ยาลูกกลอน","19","18","429","1,121.00"
"ประสะน้ำนม 2, ยาแคปซูล","19","14","853","1,756.00"
"บำรุงเลือด (รพ.ห้วยยอด), ยาลูกกลอน","19","19","380","395.00"
"แก้นหารูพิการ , ยาแคปซูล","18","0","5,630","14,075.00"
"แก้ยกนังพิการสูตร 2, ยาแคปซูล","18","0","7,590","18,975.00"
"ทับทิม, ยาชง","17","6","19","188.00"
"ประดง ตราทีเอฟดี, ยาแคปซูล","17","0","2,720","4,080.00"
"แก้ปวดเมื่อย สูตรอภัยภูเบศร, ยาต้ม","17","3","80","8,000.00"
"สามว่าน, ยาต้ม","17","13","24","1,156.00"
"หลังคลอด (รพ.สูงเนิน), ยาต้ม","16","5","28","1,960.00"
"สว่างรมณ์, ยาต้ม","16","16","16","2,384.00"
"ลดไขมันในเส้นเลือด, ยาแคปซูล","16","11","48","2,640.00"
"ย่านางแดง, ยาชง","16","11","57","346.00"
"ปัญจขันธ์, ยาแคปซูล","16","13","382","984.00"
"หม่องน้ำมันว่าน, ขี้ผึ้ง","16","15","19","1,013.00"
"ตำรับหญ้าขัดมอญ สูตร 1, ยาต้ม","16","7","197","1,135.00"
"แก้ปัสสาวะพิการ, ยาต้ม","16","0","1,631","906.50"
"กษัยเส้นแสงสว่างตราค้างคาว, ยาแคปซูล","16","10","340","680.00"
"ยาดมทีเอฟดี, อื่นๆ","16","3","16","2,400.00"
"สมุนไพรพอกเข่า, ยาพอก","15","2","54","1,318.00"
"แคปซูลผสมหญ้าปักกิ่ง ตราพระอินทร์, ยาแคปซูล","15","14","360","667.50"
"เจลว่านหางจระเข้, เจล","15","11","15","1,730.00"
"น้ำมันผสมไพล ตราสุภาพโอสถ, ยาเข้าน้ำมัน","15","10","15","675.00"
"แก้อัมพฤกษ์ อัมพาตสูตร 1 (รพ.พระปกเกล้า), ยาแคปซูล","15","0","7,200","18,000.00"
"ยาระบายส้มแขกชนิดเม็ด เครื่องหมายการค้าดอกว่าน, ยาเม็ด","15","14","92","292.00"
"ขี้ผึ้งไพล สูตรตำรับที่ ๒, ขี้ผึ้ง","15","10","15","300.00"
"พอก สูตร 2, ยาพอก","15","2","34","2,006.00"
"แก้ไอสมุนไพร (รพ.วังน้ำเย็น), ยาลูกกลอน","15","12","19","583.40"
"ตำรับกระเทียมแคปซูล, ยาแคปซูล","15","2","1,182","2,393.40"
"ผิดสำแดง, ยาต้ม","14","10","15","523.00"
"แก้ลูกอ่อน / ลูกแก่ , ยาต้ม","14","0","387","9,017.10"
"แก้เรื้อนมูลนก, ยาเข้าน้ำมัน","14","1","117","7,137.00"
"แก้ทุราวาสา , ยาต้ม","13","1","54","8,046.00"
"ธาตุน้ำขิง, ยาน้ำแขวนตะกอน","13","9","13","208.00"
"ประสระน้ำนม ตราพารา, ยาเม็ด","13","7","27","1,080.00"
"อมผสมมะแว้งรสมะนาว ตราไอยรา, ยาเม็ด","13","10","13","195.00"
"พอกเย็น, ยาน้ำแขวนตะกอน","12","7","14","280.00"
"บำรุงเลือด (รพ.สรรคบุรี), ยาแคปซูล","12","1","1,080","2,430.00"
"ชลบาล์มแก้ปวด, ขี้ผึ้ง","12","11","12","252.00"
"พอกเข่า, ยาพอก","12","9","12","415.00"
"แช่เท้าสมุนไพร, ยาแช่","12","0","12","360.00"
"คลายเส้น (รพ.กุดชุม), ยาลูกกลอน","11","7","254","443.00"
"บรรเทาริดสีดวงทวาร (วิทยาลัยการแพทย์แผนไทย ม.ราชมงคลธัญบุรี), ยาแคปซูล","11","11","310","515.00"
"บำรุงน้ำนม ตราพรีราน่า สูตร 2, ยาแคปซูล","11","6","218","1,310.00"
"ชาชงลาไพน์, ยาชง","11","5","11","1,243.00"
"หอมเบอร์ 24, ยาแคปซูล","11","1","420","1,260.00"
"ยาต้มสมุนไพร, ยาต้ม","11","10","13","390.00"
"ผสมกระเทียมสกัดชนิดเม็ดเครื่องหมายกการค้าขาวละออ, ยาเม็ด","10","3","764","2,000.00"
"แก้ริดสีดวงจมูก  , ยาแคปซูล","10","0","3,240","8,100.00"
"เตโชสมุฏฐาน, ยาต้ม","10","10","10","1,720.00"
"สตรีลูกกลอน, ยาลูกกลอน","10","7","710","338.00"
"ทิงเจอร์พญายอ, ทิงเจอร์","9","3","10","727.00"
"บรรเทาริดสีดวงทวาร (รพ.แม่แจ่ม), ยาลูกกลอน","9","7","134","249.16"
"หอมแก้ลมวิงเวียน, ยาผง","9","6","27","305.00"
"ยาอมบ้วนปากอดบุหรี่ ตราห้วยเฮิร์บ, ยาน้ำ","9","7","15","421.00"
"กล่อมนางนอน, ยาแคปซูล","9","2","1,000","2,030.00"
"อมแก้ไอผสมมะขามป้อม, ยาเม็ด","8","8","10","165.00"
"ตำรับยาสะเก็ดเงิน, ยาต้ม","8","7","13","2,392.00"
"มธุรเมหะ (อายุรเวทศิริราช), ยาแคปซูล","8","5","750","1,901.25"
"แคปซูลพริกไทยดำ, ยาแคปซูล","8","5","402","391.50"
"บรรเทาริดสีดวงทวาร (อายุรเวทศิริราช), ยาผง","8","0","292","266.28"
"ผสมโคคลาน สูตรตำรับที่ ๑ , ยาต้ม","8","3","8","560.00"
"แก้อันตังพิการ , ยาแคปซูล","8","1","1,482","4,446.00"
"แก้ไอมะแว้งสูตร 2, ยาน้ำ","7","6","12","330.00"
"ทับทิมไทย, ยาแคปซูล","7","7","7","101.50"
"หลังคลอด (รพ.แม่ลาว), ยาต้ม","7","5","15","645.00"
"ประสะเปราะใหญ่, ยาแคปซูล","7","2","191","477.20"
"ยาถ่าย (รพ.พานทอง), ยาแคปซูล","6","5","121","166.03"
"พรายเลือดพรายลม, ยาต้ม","6","1","17","850.00"
"แก้หทัยวาตะ, ยาแคปซูล","6","0","1,800","5,400.00"
"ไพสาลี, ยาผง","6","3","155","56,185.00"
"ประสะน้ำนมเบอร์ 1 , ยาต้ม","5","1","5","110.00"
"อมรสกานพลู, ยาลูกกลอน","5","5","5","104.00"
"อไภยสาลี, ยาผง","5","2","53","839.00"
"ตรีเกสรมาศ / พิกัดเกสรมาศ, ยาชง","5","0","269","157.34"
"ล้างไส้, ยาต้ม","5","3","8","1,200.00"
"ฟอกโลหิต , ยาต้ม","5","0","15","3,615.00"
"แคปซูลผสมมะรุม, ยาแคปซูล","5","0","500","850.00"
"มัสคูล สเปรย์, ยาน้ำ","5","1","9","1,080.00"
"ทีเอฟดี ชนิดแคปซูล, ยาแคปซูล","5","0","315","630.00"
"แก้ลมเนาวนารีวาโย, ยาผง","5","3","104","1,352.00"
"ทากุฏฐโรค, ยาเข้าน้ำมัน","4","2","4","1,856.00"
"ผงชาพยัพเมฆ ตราลูกไก่คู่, ยาผง","4","0","4","800.00"
"โลวิเริม, ครีม","4","4","4","360.00"
"บรรเทาริดสีดวงทวาร (ร้านเกรียงไกรเภสัช), ยาแคปซูล","4","3","150","225.00"
"สุมสมุนไพร (รพ.เลย), อื่นๆ","4","2","15","915.00"
"หม่องขาว ตราวังหลัง , ขี้ผึ้ง","4","2","6","156.00"
"แคปซูลหญ้าหนวดแมว ตราธันยพรสมุนไพร, ยาแคปซูล","4","3","400","600.00"
"กานพลูผสมหญ้าดอกขาว, ยาน้ำ","4","4","6","227.40"
"ถอนพิษไข้, ยาแคปซูล","4","4","80","80.00"
"ทัพยาธิคุณ 1, ยาผง","4","0","84","1,201.20"
"แก้ไข้(ยาสามัญประจำบ้าน), ยาเม็ด","4","3","23","74.75"
"แคปซูลชุมเห็ดเทศ ตราช่อเขียวมะกอก, ยาแคปซูล","4","4","4","136.00"
"แก้เวียนศีรษะ, ยาแคปซูล","4","2","170","255.00"
"ชงสมุนไพรผสมช้าพลู, ยาผง","4","0","12","312.00"
"ยาดมสมุนไพร เมืองศรีภูมิ, ยาดม","3","0","11","220.00"
"แก้ไอผสมมะแว้ง ตราวังหลัง, ยาน้ำ","3","2","3","25.50"
"อาโปสมุฏฐาน, ยาต้ม","3","3","3","447.00"
"เสริมภูมิลูกกลอน, ยาลูกกลอน","3","3","61","42.66"
"แองเจลิน่า แคปซูล, ยาแคปซูล","3","1","3","144.00"
"เดมม่าครีม, ครีม","3","3","7","200.00"
"แก้ไข้ตราลีลา, ยาเม็ด","3","2","60","90.00"
"กระตุ้นน้ำนม, ยาต้ม","3","2","8","240.00"
"แก้ลิ้นเป็นฝ้า, อื่นๆ","3","3","3","21.60"
"ช้าพลู, ยาชง","2","2","7","455.00"
"แคปซูลบัวบก, ยาแคปซูล","2","0","40","40.00"
"ตำรับมะเร็ง, ยาต้ม","2","1","2","0.00"
"ยาถ่าย สูตร 3, ยาผง","2","1","30","150.00"
"หม่อง ตราลูกประคบ, ขี้ผึ้ง","2","1","3","180.00"
"ครอบไข้, ยาต้ม","2","2","2","180.00"
"บำรุงโลหิตสตรี, ยาแคปซูล","2","2","2","40.00"
"แก้น้ำนมพิการสูตร 2, ยาต้ม","2","0","2","60.00"
"ยาพอก, ยาพอก","2","0","4","400.00"
"แคปซูลมะระขี้นก, ยาแคปซูล","2","2","60","517.50"
"ยาต้มสะเก็ดเงิน, ยาต้ม","2","1","3","570.00"
"อัมฤตโอสถ, ยาผง","2","1","40","1,100.00"
"ชาชงสมุนไพร, ยาชง","2","2","2","80.00"
"ขามแสง Herb Life, ยาแคปซูล","2","0","11","240.00"
"เขียว เบอร์ 15, ยาชง","2","0","420","243.60"
"เจลผสมพญายอ ตราไตรแว็ก, เจล","2","1","2","100.00"
"อาบสมุนไพร, ยาต้ม","2","1","3","18.20"
"ชาชงตะไคร้ใบเตย, ยาชง","2","2","2","90.00"
"อบสมุนไพร ตราพรีราน่า, ยาประคบ","1","1","1","50.00"
"บำรุงโลหิตเบอร์ 71, ยาแคปซูล","1","1","20","20.00"
"ต้มแก้ปวดเมื่อย, ยาต้ม","1","0","2","52.00"
"เกษราธิคุณ/เกสราธิคุณ, ยาต้ม","1","0","63","17.01"
"แก้โรคเชื้อราที่เล็บ, ยาน้ำแขวนตะกอน","1","0","2","70.00"
"แคปซูลอบเชย ตราธันยพรสมุนไพร, ยาแคปซูล","1","0","60","15,000.00"
"ตำรับลูกใต้ใบ  , ยาต้ม","1","1","1","13.00"
"มหาหิงคุ์ศิริบัญชา ชนิดน้ำ, ยาน้ำ","1","0","1","11.00"
"มหานิล, ยาเม็ด","1","1","2","2.00"
"ผสมเถาวัลย์เปรียง สูตรตำรับที่ ๑, ยาแคปซูล","1","0","50","75.00"
