"โรงพยาบาล","รวมทั้งปีงบประมาณ แยกรายกลุ่มอายุ(คน)","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"0-14","15-29","30-44","45-59","60+","รวมทุกกลุ่ม","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง"
"ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10910  :  โรงพยาบาลห้วยราช","229","239","468","469","635","1,104","296","592","888","413","866","1,279","500","853","1,353","1,907","3,185","5,092","123","157","233","290","690","728","1,114","1,215","1,094","1,119","1,838","1,894","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","133","116","249","151","249","400","134","221","355","151","289","440","139","195","334","708","1,070","1,778","122","148","219","250","379","412","503","550","207","214","348","359","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","182","156","338","207","315","522","197","385","582","298","665","963","440","723","1,163","1,324","2,244","3,568","296","346","536","647","498","595","839","1,057","530","577","869","978","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","51","63","114","126","195","321","109","180","289","190","330","520","220","362","582","696","1,130","1,826","142","165","216","251","187","212","298","323","367","379","616","646","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","130","121","251","117","227","344","136","259","395","237","452","689","444","679","1,123","1,064","1,738","2,802","348","467","584","763","496","621","772","975","220","264","382","455","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","200","210","410","344","389","733","264","437","701","346","587","933","498","657","1,155","1,652","2,280","3,932","213","260","297","352","591","664","737","824","848","920","1,246","1,344","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","124","121","245","187","285","472","193","338","531","308","524","832","392","571","963","1,204","1,839","3,043","277","329","466","520","483","554","647","753","444","512","726","804","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","228","198","426","324","420","744","269","406","675","341","615","956","417","693","1,110","1,579","2,332","3,911","227","279","335","399","535","595","728","818","817","857","1,269","1,354","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","321","281","602","1,589","2,340","3,929","1,328","2,064","3,392","1,043","1,857","2,900","1,139","1,782","2,921","5,420","8,324","13,744","722","888","1,224","1,492","3,409","3,872","5,054","5,706","1,289","1,348","2,046","2,136","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","141","162","303","304","372","676","288","501","789","439","847","1,286","647","945","1,592","1,819","2,827","4,646","243","373","422","730","736","883","1,120","1,532","840","923","1,285","1,432","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","238","215","453","397","605","1,002","512","747","1,259","533","1,071","1,604","921","1,542","2,463","2,601","4,180","6,781","436","515","829","1,031","954","1,098","1,426","1,716","1,211","1,274","1,925","2,042","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","234","216","450","264","424","688","267","417","684","392","765","1,157","776","1,296","2,072","1,933","3,118","5,051","487","610","857","1,124","844","1,009","1,351","1,658","602","636","910","961","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","406","463","869","963","1,450","2,413","917","1,534","2,451","1,221","2,193","3,414","2,128","3,208","5,336","5,635","8,848","14,483","1,334","1,688","1,952","2,434","2,901","3,408","4,473","5,276","1,400","1,556","2,423","2,664","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","399","430","829","636","878","1,514","721","1,137","1,858","1,039","1,854","2,893","1,318","1,976","3,294","4,113","6,275","10,388","895","1,141","1,366","1,774","1,590","1,856","2,432","2,903","1,628","1,784","2,477","2,754","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","294","260","554","480","636","1,116","416","712","1,128","542","905","1,447","663","1,078","1,741","2,395","3,591","5,986","486","947","775","1,527","848","989","1,234","1,481","1,061","1,115","1,582","1,676","0","0","0","0"
"10921  :  โรงพยาบาลสนม","297","232","529","312","415","727","311","406","717","390","752","1,142","513","908","1,421","1,823","2,713","4,536","332","389","542","652","688","779","1,008","1,186","803","846","1,163","1,258","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","410","355","765","867","1,139","2,006","798","1,110","1,908","807","1,592","2,399","759","1,283","2,042","3,641","5,479","9,120","373","459","711","939","1,389","1,471","2,033","2,246","1,879","1,907","2,735","2,779","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","169","144","313","340","514","854","384","643","1,027","707","1,542","2,249","1,254","1,890","3,144","2,854","4,733","7,587","1,058","1,331","1,856","2,399","1,327","1,560","2,114","2,495","469","499","763","816","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","233","240","473","409","494","903","464","602","1,066","791","1,369","2,160","1,145","1,915","3,060","3,042","4,620","7,662","981","1,189","1,495","1,857","1,080","1,318","1,718","2,109","981","1,043","1,407","1,523","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","129","162","291","180","304","484","219","358","577","316","639","955","496","706","1,202","1,340","2,169","3,509","367","480","650","846","487","620","740","931","486","541","779","865","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","87","96","183","194","247","441","209","403","612","315","760","1,075","421","614","1,035","1,226","2,120","3,346","412","486","717","916","297","327","544","607","517","591","859","1,032","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","55","6","61","22","10","32","20","14","34","3","10","13","100","40","140","1","1","6","6","25","25","13","13","74","74","21","21","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","263","242","505","285","435","720","316","532","848","385","775","1,160","558","834","1,392","1,807","2,818","4,625","317","378","522","652","583","694","837","1,031","907","989","1,459","1,616","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","186","191","377","347","453","800","374","505","879","421","815","1,236","717","1,265","1,982","2,045","3,229","5,274","454","556","769","917","788","903","1,259","1,440","803","850","1,201","1,290","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","196","236","432","331","544","875","334","618","952","467","975","1,442","594","909","1,503","1,922","3,282","5,204","385","462","633","775","608","709","1,104","1,340","929","981","1,545","1,675","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","136","105","241","199","328","527","261","412","673","428","769","1,197","529","857","1,386","1,553","2,471","4,024","331","391","570","675","610","734","1,008","1,237","612","666","893","989","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","496","470","966","1,843","2,635","4,478","1,387","1,835","3,222","1,159","1,827","2,986","1,184","1,825","3,009","6,069","8,592","14,661","736","866","1,134","1,358","2,046","2,269","3,043","3,423","3,287","3,407","4,416","4,659","0","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","52","37","89","357","373","730","621","679","1,300","987","1,273","2,260","854","1,188","2,042","2,871","3,550","6,421","1,694","2,040","2,021","2,600","975","1,125","1,174","1,438","202","247","355","435","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","217","194","411","357","407","764","311","532","843","601","1,004","1,605","1,041","1,556","2,597","2,527","3,693","6,220","523","622","767","875","1,124","1,281","1,609","1,830","880","954","1,317","1,414","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","606","603","1,209","981","1,309","2,290","885","1,372","2,257","906","1,512","2,418","779","1,209","1,988","4,157","6,005","10,162","510","633","744","868","3,647","3,936","5,261","5,649","0","0","0","0","0","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","153","137","290","428","824","1,252","424","791","1,215","592","1,368","1,960","915","1,724","2,639","2,512","4,844","7,356","389","448","1,075","1,339","1,166","1,262","2,180","2,552","957","995","1,589","1,679","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","179","163","342","215","404","619","296","490","786","410","705","1,115","569","814","1,383","1,669","2,576","4,245","240","287","404","475","658","742","1,065","1,246","771","815","1,107","1,202","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","104","91","195","171","240","411","173","278","451","408","680","1,088","810","1,158","1,968","1,666","2,447","4,113","544","679","763","940","555","654","773","906","567","611","911","986","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","1,273","1,243","2,516","1,395","1,782","3,177","1,272","2,032","3,304","1,779","3,232","5,011","2,166","3,367","5,533","7,885","11,656","19,541","980","1,746","1,701","3,029","2,307","3,844","3,457","6,241","4,598","5,830","6,498","8,406","0","0","0","0"
"10934  :  โรงพยาบาลราษีไศล","199","166","365","313","419","732","439","561","1,000","705","1,394","2,099","1,813","2,901","4,714","3,469","5,441","8,910","920","1,259","1,417","1,957","1,221","1,578","1,809","2,284","1,328","1,492","2,215","2,497","0","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","162","149","311","261","342","603","260","374","634","374","711","1,085","621","1,004","1,625","1,678","2,580","4,258","481","592","783","984","492","593","785","993","705","779","1,012","1,135","0","0","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","33","31","64","99","88","187","72","134","206","109","211","320","148","258","406","461","722","1,183","60","86","88","109","177","209","266","320","224","235","368","397","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","358","336","694","333","450","783","315","559","874","507","999","1,506","985","1,467","2,452","2,498","3,811","6,309","424","517","649","794","1,025","1,214","1,438","1,726","1,049","1,173","1,724","1,913","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","101","99","200","170","247","417","205","389","594","346","762","1,108","630","1,072","1,702","1,452","2,569","4,021","275","339","462","558","538","621","886","1,007","639","689","1,221","1,336","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","46","46","92","71","107","178","107","180","287","196","403","599","326","674","1,000","746","1,410","2,156","215","264","379","484","311","374","605","829","220","235","426","460","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","73","58","131","98","143","241","103","171","274","158","289","447","216","244","460","648","905","1,553","135","155","196","251","319","374","432","482","194","211","277","300","0","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","44","54","98","87","157","244","114","213","327","152","348","500","297","400","697","694","1,172","1,866","162","200","245","291","272","312","459","568","260","284","468","531","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","80","76","156","140","221","361","207","322","529","424","745","1,169","789","997","1,786","1,640","2,361","4,001","578","681","765","887","676","903","1,022","1,307","386","446","574","612","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","69","55","124","101","108","209","88","151","239","120","165","285","112","175","287","490","654","1,144","123","189","175","292","153","198","232","331","214","239","247","289","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","106","82","188","163","299","462","225","428","653","270","585","855","335","427","762","1,099","1,821","2,920","163","217","232","377","320","413","449","590","616","680","1,140","1,229","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","84","69","153","146","195","341","122","230","352","212","415","627","386","574","960","950","1,483","2,433","236","285","339","397","320","362","461","517","394","408","683","714","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","39","29","68","41","52","93","34","57","91","48","68","116","99","118","217","261","324","585","83","100","116","128","165","197","193","222","13","13","15","15","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","67","63","130","104","140","244","122","171","293","211","404","615","601","828","1,429","1,105","1,606","2,711","371","500","575","739","399","541","530","704","335","383","501","541","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","56","38","94","277","535","812","527","961","1,488","1,092","2,415","3,507","2,336","4,720","7,056","4,288","8,669","12,957","1,779","2,029","3,577","4,089","1,845","2,095","3,652","4,209","664","683","1,440","1,512","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","140","116","256","449","654","1,103","363","675","1,038","406","891","1,297","357","604","961","1,715","2,940","4,655","293","353","597","917","542","599","960","1,216","880","911","1,383","1,465","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","22","40","62","180","314","494","250","460","710","237","507","744","232","336","568","921","1,657","2,578","252","376","481","901","265","389","476","956","404","454","700","930","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","36","38","74","110","178","288","94","169","263","122","261","383","176","270","446","538","916","1,454","192","200","296","331","217","232","396","421","129","130","224","227","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","35","34","69","98","113","211","128","225","353","140","355","495","246","439","685","647","1,166","1,813","210","250","403","474","220","239","382","410","217","222","381","393","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","167","208","375","315","439","754","355","633","988","580","1,153","1,733","575","840","1,415","1,992","3,273","5,265","455","559","744","1,025","720","822","1,091","1,321","817","847","1,438","1,532","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","22","16","38","26","56","82","30","98","128","45","100","145","72","67","139","195","337","532","99","117","160","183","57","58","97","119","39","44","80","95","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","4","12","16","25","66","91","40","128","168","65","185","250","72","164","236","206","555","761","89","145","223","504","77","132","229","386","40","40","103","131","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","612","601","1,213","969","1,510","2,479","923","1,536","2,459","1,185","2,205","3,390","1,346","2,220","3,566","5,035","8,072","13,107","751","900","1,284","1,588","1,487","1,678","2,235","2,598","2,797","2,909","4,553","4,805","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","77","67","144","226","319","545","195","333","528","228","412","640","206","323","529","932","1,454","2,386","205","226","340","395","368","409","566","658","359","368","548","561","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","37","34","71","81","175","256","121","189","310","192","430","622","339","501","840","770","1,329","2,099","343","408","695","793","261","300","335","381","166","188","299","314","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","171","191","362","1,174","1,630","2,804","996","1,414","2,410","725","1,249","1,974","568","960","1,528","3,634","5,444","9,078","506","562","885","969","2,027","2,116","2,782","2,951","1,101","1,128","1,777","1,845","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","526","583","1,109","1,118","1,574","2,692","935","1,479","2,414","960","1,703","2,663","824","1,347","2,171","4,363","6,686","11,049","457","640","930","1,525","1,639","1,821","2,469","2,916","2,267","2,355","3,287","3,438","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","54","41","95","177","242","419","182","256","438","158","340","498","131","321","452","702","1,200","1,902","87","101","180","229","163","182","295","348","452","480","725","786","0","0","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","88","97","185","127","204","331","137","245","382","158","337","495","290","415","705","800","1,298","2,098","215","248","418","486","325","384","469","530","260","268","411","425","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","421","363","784","698","985","1,683","603","992","1,595","630","1,136","1,766","607","985","1,592","2,959","4,461","7,420","317","398","517","744","843","970","1,273","1,474","1,799","1,869","2,671","2,793","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","59","43","102","132","201","333","144","231","375","189","417","606","319","458","777","843","1,350","2,193","268","362","460","602","327","400","522","656","248","269","368","451","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","22","12","34","28","58","86","29","51","80","37","65","102","64","98","162","180","284","464","76","88","134","151","104","112","150","171","0","0","0","0","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","91","93","184","183","251","434","162","300","462","213","439","652","263","429","692","912","1,512","2,424","165","199","304","369","306","358","519","585","441","446","689","708","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","178","140","318","480","937","1,417","535","933","1,468","588","1,221","1,809","668","1,262","1,930","2,449","4,493","6,942","637","966","1,311","2,577","1,028","1,324","1,862","2,993","784","829","1,320","1,542","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","5","10","15","164","83","247","183","231","414","250","477","727","396","520","916","998","1,321","2,319","373","445","446","566","268","316","417","501","357","373","458","483","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","3","3","1","9","10","7","30","37","11","69","80","16","37","53","35","148","183","11","16","40","65","10","15","46","95","14","17","62","84","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","75","57","132","268","427","695","309","526","835","436","869","1,305","716","1,096","1,812","1,804","2,975","4,779","687","902","1,063","1,494","624","856","1,094","1,584","493","584","818","986","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","26","18","44","132","79","211","97","136","233","102","289","391","167","293","460","524","815","1,339","104","119","196","212","169","216","352","455","251","266","267","306","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","213","193","406","202","379","581","296","457","753","442","839","1,281","567","786","1,353","1,720","2,654","4,374","515","760","779","1,182","632","784","925","1,250","573","641","950","1,127","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","85","92","177","212","289","501","239","296","535","254","436","690","323","501","824","1,113","1,614","2,727","329","427","499","665","382","466","582","735","402","438","533","619","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","135","140","275","263","427","690","294","516","810","314","583","897","216","278","494","1,222","1,944","3,166","111","135","152","179","248","279","426","552","863","904","1,366","1,454","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","23","31","54","135","207","342","152","251","403","215","365","580","215","357","572","740","1,211","1,951","137","215","241","382","299","324","453","529","304","317","517","589","0","0","0","0"
"10701  :  โรงพยาบาลยโสธร","102","107","209","251","343","594","268","426","694","263","552","815","290","424","714","1,174","1,852","3,026","235","298","453","606","408","478","697","886","531","534","702","725","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","54","37","91","246","301","547","213","331","544","287","637","924","352","729","1,081","1,152","2,035","3,187","164","217","403","547","352","444","676","878","636","660","956","1,000","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","232","237","469","602","686","1,288","536","768","1,304","695","1,310","2,005","699","1,087","1,786","2,764","4,088","6,852","615","773","1,020","1,321","1,257","1,430","1,832","2,183","892","925","1,236","1,272","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","139","114","253","373","422","795","265","476","741","424","839","1,263","440","774","1,214","1,641","2,625","4,266","264","338","587","747","718","803","1,090","1,282","659","677","948","987","0","0","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","27","22","49","162","206","368","144","259","403","216","484","700","252","482","734","801","1,453","2,254","206","278","406","642","245","291","463","707","350","391","584","714","0","0","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","194","181","375","328","391","719","284","465","749","437","805","1,242","468","822","1,290","1,711","2,664","4,375","445","624","646","910","546","720","883","1,170","720","836","1,135","1,254","0","0","0","0"
"10968  :  โรงพยาบาลค้อวัง","80","46","126","118","143","261","124","178","302","200","364","564","315","633","948","837","1,364","2,201","153","192","343","458","271","316","414","552","413","427","607","650","0","0","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","78","72","150","159","203","362","139","289","428","271","524","795","265","426","691","912","1,514","2,426","116","133","276","348","490","548","750","864","306","332","488","521","0","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","76","97","173","302","380","682","275","456","731","337","708","1,045","433","816","1,249","1,423","2,457","3,880","222","267","450","559","971","1,034","1,579","1,678","230","243","428","461","0","0","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","1","1","2","10","5","15","11","6","17","5","11","4","4","4","6","1","1","2","2","1","1","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","128","105","233","152","179","331","123","192","315","117","237","354","190","222","412","710","935","1,645","135","157","157","172","196","225","242","256","379","402","536","561","0","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","92","79","171","544","631","1,175","572","704","1,276","960","1,346","2,306","1,805","2,385","4,190","3,973","5,145","9,118","1,112","1,374","1,450","1,770","1,523","1,835","2,118","2,520","1,338","1,460","1,577","1,715","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","162","131","293","304","374","678","249","380","629","352","638","990","617","904","1,521","1,684","2,427","4,111","220","282","239","284","338","398","547","618","1,126","1,166","1,641","1,686","0","0","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","129","131","260","239","332","571","306","565","871","941","2,215","3,156","1,989","3,851","5,840","3,604","7,094","10,698","747","884","1,600","2,020","1,464","1,841","2,827","3,829","1,393","1,489","2,667","2,979","0","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","301","310","611","418","578","996","377","632","1,009","640","1,276","1,916","1,105","1,742","2,847","2,841","4,538","7,379","586","712","951","1,107","1,051","1,222","1,693","1,945","1,204","1,272","1,894","1,998","0","0","0","0"
"10973  :  โรงพยาบาลหนองบัวแดง","339","252","591","404","523","927","291","492","783","449","825","1,274","676","972","1,648","2,159","3,064","5,223","465","617","723","957","833","1,011","1,175","1,461","861","890","1,166","1,214","0","0","0","0"
"10974  :  โรงพยาบาลจัตุรัส","238","259","497","435","638","1,073","452","619","1,071","664","1,039","1,703","1,218","1,943","3,161","3,007","4,498","7,505","694","873","1,039","1,250","851","1,013","1,281","1,485","1,462","1,527","2,178","2,291","0","0","0","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","156","151","307","285","367","652","238","405","643","286","509","795","458","725","1,183","1,423","2,157","3,580","221","264","300","355","266","297","449","492","936","968","1,408","1,459","0","0","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","346","316","662","352","437","789","250","502","752","311","684","995","453","738","1,191","1,712","2,677","4,389","239","331","399","520","443","525","696","822","1,030","1,079","1,582","1,667","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","230","174","404","325","518","843","271","540","811","360","583","943","361","532","893","1,547","2,347","3,894","173","220","213","247","429","496","706","782","945","982","1,428","1,510","0","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","690","587","1,277","1,146","1,211","2,357","1,042","1,298","2,340","1,213","2,146","3,359","1,583","2,268","3,851","5,674","7,510","13,184","806","1,002","1,178","1,467","1,959","2,229","2,264","2,595","2,909","3,037","4,068","4,259","0","0","0","0"
"10979  :  โรงพยาบาลบ้านแท่น","120","118","238","296","445","741","278","515","793","515","1,112","1,627","828","1,487","2,315","2,037","3,677","5,714","603","786","1,132","1,494","790","1,004","1,424","1,779","644","712","1,121","1,251","0","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","228","242","470","297","403","700","234","401","635","319","622","941","432","584","1,016","1,510","2,252","3,762","251","304","376","448","522","577","771","847","737","753","1,105","1,124","0","0","0","0"
"10981  :  โรงพยาบาลคอนสาร","117","110","227","224","269","493","206","328","534","334","608","942","565","671","1,236","1,446","1,986","3,432","367","429","467","582","709","807","1,010","1,157","370","433","509","568","0","0","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","772","770","1,542","1,632","1,731","3,363","1,762","2,118","3,880","2,439","3,033","5,472","2,150","2,691","4,841","8,755","10,343","19,098","5,632","7,794","6,482","9,307","2,312","2,685","2,902","3,603","811","908","959","1,140","0","0","0","0"
"10983  :  โรงพยาบาลเนินสง่า","101","88","189","115","195","310","131","223","354","166","265","431","287","349","636","800","1,120","1,920","180","231","226","291","297","360","425","516","323","343","469","497","0","0","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","264","251","515","988","1,452","2,440","1,046","1,752","2,798","1,008","2,022","3,030","943","1,743","2,686","4,249","7,220","11,469","292","353","585","737","1,696","1,853","2,605","2,891","2,261","2,350","4,030","4,212","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","78","77","155","109","194","303","147","291","438","229","473","702","390","565","955","953","1,600","2,553","263","325","464","670","347","477","543","778","343","409","593","698","0","0","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","411","364","775","458","638","1,096","422","708","1,130","484","977","1,461","590","1,006","1,596","2,365","3,693","6,058","397","453","699","841","776","840","1,080","1,243","1,192","1,250","1,914","2,035","0","0","0","0"
"10987  :  โรงพยาบาลพนา","209","166","375","357","466","823","491","739","1,230","797","1,412","2,209","917","1,305","2,222","2,771","4,088","6,859","724","1,279","1,143","1,884","953","1,482","1,298","2,091","1,094","1,501","1,647","2,229","0","0","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","228","222","450","426","577","1,003","357","603","960","534","1,068","1,602","607","1,275","1,882","2,152","3,745","5,897","421","527","765","928","693","777","1,126","1,280","1,038","1,104","1,854","1,998","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","313","302","615","371","449","820","286","453","739","488","959","1,447","614","1,088","1,702","2,072","3,251","5,323","342","421","604","722","561","665","865","1,007","1,169","1,226","1,782","1,884","0","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","240","253","493","403","426","829","369","522","891","567","1,117","1,684","844","1,458","2,302","2,423","3,776","6,199","491","630","889","1,130","885","995","1,314","1,575","1,047","1,095","1,573","1,690","0","0","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","171","161","332","955","940","1,895","1,102","1,236","2,338","1,003","1,954","2,957","1,290","2,269","3,559","4,521","6,560","11,081","659","812","1,291","1,521","1,246","1,465","2,244","2,678","2,616","2,730","3,025","3,284","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","97","82","179","286","321","607","272","294","566","330","516","846","434","562","996","1,419","1,775","3,194","415","653","469","663","466","696","532","720","538","615","774","884","0","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","178","171","349","103","222","325","109","227","336","146","342","488","214","309","523","750","1,271","2,021","181","221","309","375","365","402","621","685","204","210","341","357","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","170","138","308","341","491","832","355","576","931","427","737","1,164","643","829","1,472","1,936","2,771","4,707","390","513","486","570","734","883","1,005","1,139","812","889","1,280","1,378","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","169","138","307","304","511","815","299","565","864","425","918","1,343","645","959","1,604","1,842","3,091","4,933","436","578","829","1,278","819","964","1,319","1,625","587","655","943","1,119","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","81","72","153","184","244","428","141","275","416","241","437","678","339","488","827","986","1,516","2,502","163","183","213","239","478","496","705","754","345","358","598","625","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","50","34","84","102","173","275","131","214","345","143","293","436","239","283","522","665","997","1,662","147","181","213","297","324","377","462","594","194","224","322","404","0","0","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","40","46","86","42","63","105","57","82","139","100","176","276","155","220","375","394","587","981","167","225","256","373","227","266","331","394","0","0","0","0","0","0","0","0"
