"โรงพยาบาล","รวมทั้งปีงบประมาณ แยกรายกลุ่มอายุ(คน)","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"0-14","15-29","30-44","45-59","60+","รวมทุกกลุ่ม","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง"
"ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11485  :  โรงพยาบาลค่ายอดิศร","63","66","129","1,005","139","1,144","253","205","458","502","593","1,095","332","318","650","2,155","1,321","3,476","733","835","393","506","571","642","348","394","430","469","276","329","421","467","304","379"
"10662  :  โรงพยาบาลชลบุรี","30","32","62","312","554","866","575","1,343","1,918","1,064","2,723","3,787","1,628","4,419","6,047","3,609","9,071","12,680","900","1,086","2,288","2,867","937","1,166","2,280","2,832","890","1,068","2,179","2,704","882","1,093","2,324","2,947"
"10817  :  โรงพยาบาลบ้านบึง","701","621","1,322","2,106","2,659","4,765","1,849","2,406","4,255","1,138","1,882","3,020","1,425","2,554","3,979","7,219","10,122","17,341","1,781","2,024","2,547","3,018","1,766","2,081","2,471","2,921","1,812","2,055","2,432","2,859","1,860","2,128","2,672","3,108"
"10818  :  โรงพยาบาลหนองใหญ่","200","175","375","884","1,048","1,932","762","901","1,663","497","771","1,268","554","809","1,363","2,897","3,704","6,601","826","997","1,092","1,370","702","869","937","1,139","649","780","742","889","720","884","933","1,156"
"10819  :  โรงพยาบาลบางละมุง","831","760","1,591","1,852","2,908","4,760","1,593","2,698","4,291","1,583","3,563","5,146","2,063","4,372","6,435","7,922","14,301","22,223","2,052","2,451","3,646","4,624","2,217","2,694","4,131","5,180","1,706","2,079","2,996","3,819","1,947","2,350","3,528","4,448"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","73","68","141","174","227","401","212","280","492","201","458","659","252","356","608","912","1,389","2,301","203","460","326","671","168","416","272","609","233","461","355","705","308","572","436","881"
"10821  :  โรงพยาบาลพานทอง","400","418","818","1,842","2,195","4,037","1,440","1,877","3,317","966","1,687","2,653","1,180","2,334","3,514","5,828","8,511","14,339","1,547","1,953","2,270","2,931","1,547","1,930","2,202","2,923","1,294","1,572","1,889","2,425","1,440","1,786","2,150","2,796"
"10822  :  โรงพยาบาลพนัสนิคม","210","222","432","718","1,091","1,809","884","1,372","2,256","928","2,145","3,073","1,387","2,881","4,268","4,127","7,711","11,838","841","1,314","1,702","2,756","1,021","1,450","1,955","2,980","1,082","1,605","1,890","3,115","1,183","1,661","2,164","3,469"
"10823  :  โรงพยาบาลแหลมฉบัง","344","285","629","604","835","1,439","480","900","1,380","449","1,282","1,731","727","1,579","2,306","2,604","4,881","7,485","743","1,029","1,326","2,125","722","972","1,294","2,064","590","835","1,134","1,812","549","780","1,127","1,851"
"10824  :  โรงพยาบาลเกาะสีชัง","54","76","130","76","148","224","95","202","297","187","396","583","161","338","499","573","1,160","1,733","159","318","336","642","140","316","303","639","142","280","275","550","132","279","246","493"
"10825  :  โรงพยาบาลสัตหีบกม10","72","87","159","128","238","366","127","359","486","225","624","849","511","1,020","1,531","1,063","2,328","3,391","324","456","663","1,061","319","440","725","1,127","228","335","492","760","192","275","448","671"
"10826  :  โรงพยาบาลบ่อทอง","176","176","352","324","531","855","327","603","930","303","710","1,013","589","985","1,574","1,719","3,005","4,724","429","564","738","972","428","532","766","983","387","470","695","854","475","552","806","973"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1","1","2","36","21","57","53","40","93","165","215","380","227","295","522","482","572","1,054","107","122","132","149","122","140","142","167","123","134","153","174","130","144","145","173"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","79","49","128","349","215","564","346","322","668","556","690","1,246","644","728","1,372","1,974","2,004","3,978","432","488","468","526","463","510","462","512","500","560","520","582","579","647","554","641"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0","2","4","6","9","40","49","40","133","173","36","111","147","87","288","375","38","41","107","139","9","9","39","44","15","18","73","94","25","27","69","93"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","4","0","4","7","3","10","16","37","53","22","33","55","49","73","122","10","22","15","26","18","28","22","40","13","18","23","31","8","13","13","15"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","44","40","84","431","887","1,318","251","502","753","362","871","1,233","864","2,173","3,037","1,952","4,473","6,425","596","682","1,266","1,480","406","453","945","1,055","433","504","1,004","1,197","517","584","1,258","1,474"
"28005  :  โรงพยาบาลเมืองพัทยา","138","176","314","1,014","2,155","3,169","655","1,546","2,201","293","848","1,141","194","449","643","2,294","5,174","7,468","533","573","1,292","1,372","488","510","1,163","1,236","618","667","1,345","1,415","655","689","1,374","1,449"
"28006  :  โรงพยาบาลเกาะจันทร์","177","182","359","411","540","951","352","592","944","426","898","1,324","658","1,190","1,848","2,024","3,402","5,426","510","786","833","1,412","490","767","849","1,411","439","675","733","1,207","585","881","987","1,541"
"10663  :  โรงพยาบาลระยอง","320","266","586","1,528","1,931","3,459","1,802","2,542","4,344","1,330","2,981","4,311","1,778","3,638","5,416","6,758","11,358","18,116","1,158","1,303","1,948","2,231","1,579","1,783","2,771","3,155","1,797","2,033","2,991","3,425","2,224","2,499","3,648","4,191"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","233","186","419","653","845","1,498","695","915","1,610","425","642","1,067","367","619","986","2,373","3,207","5,580","773","901","1,049","1,233","607","692","881","1,002","556","610","688","780","437","488","589","695"
"10828  :  โรงพยาบาลบ้านฉาง","65","76","141","125","168","293","84","176","260","88","244","332","151","351","502","513","1,015","1,528","168","211","378","490","85","118","184","239","134","149","234","269","126","144","219","246"
"10829  :  โรงพยาบาลแกลง","113","124","237","284","438","722","339","535","874","500","1,032","1,532","1,299","2,337","3,636","2,535","4,466","7,001","633","788","1,146","1,412","664","859","1,143","1,463","579","684","1,015","1,169","659","769","1,162","1,333"
"10830  :  โรงพยาบาลวังจันทร์","74","58","132","119","244","363","142","270","412","146","298","444","175","229","404","656","1,099","1,755","163","187","271","353","189","223","343","418","148","166","244","287","156","171","241","284"
"10831  :  โรงพยาบาลบ้านค่าย","165","142","307","356","525","881","414","665","1,079","324","828","1,152","503","972","1,475","1,762","3,132","4,894","399","484","713","952","385","478","789","967","426","515","689","848","552","641","941","1,105"
"10832  :  โรงพยาบาลปลวกแดง","28","25","53","315","326","641","184","274","458","98","207","305","87","201","288","712","1,033","1,745","233","251","309","338","204","215","322","356","203","218","295","324","72","80","107","131"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","65","66","131","111","267","378","166","331","497","293","886","1,179","633","1,116","1,749","1,268","2,666","3,934","333","465","715","1,069","324","483","673","1,050","298","416","646","951","313","438","632","934"
"23962  :  โรงพยาบาลนิคมพัฒนา","304","279","583","399","528","927","440","541","981","424","975","1,399","605","1,221","1,826","2,172","3,544","5,716","534","667","849","1,124","515","629","829","1,112","560","699","976","1,258","563","693","890","1,158"
"10664  :  โรงพยาบาลพระปกเกล้า","12","12","24","134","151","285","241","442","683","655","1,212","1,867","802","1,731","2,533","1,844","3,548","5,392","447","650","833","1,230","453","670","787","1,126","461","640","923","1,283","483","677","1,005","1,345"
"10834  :  โรงพยาบาลขลุง","85","59","144","127","187","314","178","324","502","316","641","957","678","1,009","1,687","1,384","2,220","3,604","373","574","642","936","395","581","643","891","313","431","481","687","303","415","454","646"
"10835  :  โรงพยาบาลท่าใหม่","19","23","42","72","104","176","82","139","221","122","269","391","214","467","681","509","1,002","1,511","128","147","233","282","132","147","254","299","134","162","284","337","115","138","231","300"
"10836  :  โรงพยาบาลเขาสุกิม","72","54","126","97","180","277","99","238","337","151","323","474","224","344","568","643","1,139","1,782","142","177","320","456","160","182","255","369","152","171","202","294","189","214","362","514"
"10837  :  โรงพยาบาลสองพี่น้อง","53","40","93","109","169","278","113","150","263","132","214","346","200","306","506","607","879","1,486","115","147","183","209","112","136","174","209","185","229","232","270","195","226","290","354"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","44","42","86","141","166","307","139","287","426","244","428","672","402","611","1,013","970","1,534","2,504","319","359","507","603","251","282","378","438","209","234","330","382","191","210","319","373"
"10839  :  โรงพยาบาลมะขาม","73","73","146","183","200","383","145","210","355","235","302","537","362","506","868","998","1,291","2,289","130","155","189","237","241","285","351","458","277","341","364","441","350","426","387","465"
"10840  :  โรงพยาบาลแหลมสิงห์","72","53","125","128","137","265","144","201","345","306","646","952","794","1,139","1,933","1,444","2,176","3,620","441","679","716","1,058","421","673","644","944","283","440","372","557","299","489","444","674"
"10841  :  โรงพยาบาลสอยดาว","99","77","176","141","191","332","201","354","555","378","645","1,023","764","978","1,742","1,583","2,245","3,828","544","711","697","886","419","535","599","753","309","402","477","608","311","425","472","635"
"10842  :  โรงพยาบาลแก่งหางแมว","303","263","566","161","290","451","202","387","589","221","493","714","438","609","1,047","1,325","2,042","3,367","278","336","454","570","266","355","476","617","311","407","481","586","470","606","631","809"
"10843  :  โรงพยาบาลนายายอาม","123","128","251","296","448","744","419","723","1,142","624","1,213","1,837","1,298","2,122","3,420","2,760","4,634","7,394","669","921","1,186","1,640","662","872","1,178","1,594","648","832","1,063","1,409","781","994","1,207","1,639"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","76","65","141","212","350","562","252","388","640","452","829","1,281","722","1,423","2,145","1,714","3,055","4,769","440","539","777","1,049","365","449","673","836","416","495","795","978","493","601","810","1,016"
"10696  :  โรงพยาบาลตราด","113","78","191","171","320","491","246","584","830","401","990","1,391","816","1,647","2,463","1,747","3,619","5,366","415","477","843","1,068","428","548","836","1,041","391","487","923","1,164","513","648","1,017","1,299"
"10845  :  โรงพยาบาลคลองใหญ่","44","33","77","87","133","220","164","258","422","300","368","668","207","382","589","802","1,174","1,976","153","275","250","421","216","328","300","467","174","285","272","454","259","407","352","561"
"10846  :  โรงพยาบาลเขาสมิง","58","91","149","177","209","386","217","313","530","303","524","827","549","1,033","1,582","1,304","2,170","3,474","332","406","538","672","302","389","540","699","298","354","508","664","372","436","584","698"
"10847  :  โรงพยาบาลบ่อไร่","71","66","137","83","106","189","111","167","278","151","293","444","407","489","896","823","1,121","1,944","259","344","363","484","151","196","211","278","160","188","182","227","253","315","365","456"
"10848  :  โรงพยาบาลแหลมงอบ","10","27","37","100","101","201","279","535","814","607","994","1,601","729","1,082","1,811","1,725","2,739","4,464","494","770","801","1,245","492","795","761","1,190","359","489","579","799","380","612","598","927"
"10849  :  โรงพยาบาลเกาะกูด","32","21","53","62","93","155","66","87","153","48","50","98","41","47","88","249","298","547","59","67","77","90","96","108","109","129","58","62","77","90","36","37","35","39"
"13816  :  โรงพยาบาลเกาะช้าง","6","9","15","27","83","110","51","101","152","44","74","118","39","64","103","167","331","498","41","50","69","97","51","60","115","142","35","44","65","87","40","54","82","133"
"10697  :  โรงพยาบาลพุทธโสธร","120","111","231","610","969","1,579","606","1,173","1,779","476","1,315","1,791","771","1,686","2,457","2,583","5,254","7,837","482","508","1,025","1,075","811","948","1,703","2,026","729","833","1,419","1,705","561","629","1,107","1,324"
"10833  :  โรงพยาบาลท่าตะเกียบ","255","310","565","234","395","629","316","542","858","568","1,088","1,656","1,061","1,641","2,702","2,434","3,976","6,410","538","762","883","1,197","605","882","981","1,380","527","723","874","1,109","764","984","1,238","1,580"
"10850  :  โรงพยาบาลบางคล้า","138","150","288","499","638","1,137","387","599","986","331","746","1,077","710","1,267","1,977","2,065","3,400","5,465","566","661","864","1,056","499","581","844","1,041","454","531","769","918","546","666","923","1,137"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","396","302","698","332","489","821","353","593","946","418","1,016","1,434","818","1,733","2,551","2,317","4,133","6,450","959","1,180","1,800","2,212","562","608","1,014","1,110","328","359","555","629","468","504","764","845"
"10852  :  โรงพยาบาลบางปะกง","104","107","211","225","298","523","166","276","442","243","401","644","673","1,181","1,854","1,411","2,263","3,674","428","482","712","823","338","420","509","600","305","351","512","601","340","391","530","600"
"10853  :  โรงพยาบาลบ้านโพธิ์","177","156","333","474","571","1,045","470","612","1,082","512","842","1,354","906","1,823","2,729","2,539","4,004","6,543","627","822","1,002","1,245","567","693","940","1,187","616","745","943","1,141","729","894","1,119","1,457"
"10854  :  โรงพยาบาลพนมสารคาม","443","412","855","1,031","1,324","2,355","1,052","1,483","2,535","1,026","2,075","3,101","1,927","3,378","5,305","5,479","8,672","14,151","1,431","1,845","2,180","2,913","1,247","1,613","2,116","2,768","1,293","1,589","2,026","2,648","1,508","1,892","2,350","3,038"
"10855  :  โรงพยาบาลสนามชัยเขต","103","134","237","325","412","737","288","505","793","340","662","1,002","700","920","1,620","1,756","2,633","4,389","476","590","654","820","421","508","659","814","384","451","600","741","475","593","720","865"
"10856  :  โรงพยาบาลแปลงยาว","200","177","377","763","857","1,620","699","856","1,555","459","790","1,249","694","1,097","1,791","2,815","3,777","6,592","807","987","1,036","1,258","700","846","984","1,217","607","731","833","1,045","701","843","924","1,133"
"13747  :  โรงพยาบาลราชสาส์น","60","75","135","176","230","406","207","331","538","273","673","946","470","974","1,444","1,186","2,283","3,469","342","495","647","943","306","417","563","827","291","416","531","814","247","343","542","770"
"31327  :  โรงพยาบาลคลองเขื่อน","77","74","151","127","204","331","137","222","359","195","508","703","350","638","988","886","1,646","2,532","214","282","424","577","226","302","448","620","221","275","398","530","225","291","376","506"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","592","576","1,168","2,039","3,245","5,284","2,989","4,924","7,913","3,731","7,868","11,599","5,850","11,282","17,132","15,201","27,895","43,096","3,566","4,583","6,618","8,911","3,863","4,975","6,984","9,333","3,660","4,669","6,846","9,243","4,112","5,252","7,447","9,909"
"10857  :  โรงพยาบาลกบินทร์บุรี","320","263","583","1,292","2,008","3,300","1,535","2,617","4,152","1,541","3,114","4,655","2,167","3,969","6,136","6,855","11,971","18,826","1,756","2,106","3,176","3,846","1,871","2,226","3,225","3,880","1,592","1,925","2,776","3,350","1,636","1,929","2,794","3,385"
"10858  :  โรงพยาบาลนาดี","157","121","278","329","534","863","341","550","891","338","638","976","401","663","1,064","1,566","2,506","4,072","402","474","658","817","373","443","592","698","339","389","507","607","452","506","749","897"
"10859  :  โรงพยาบาลบ้านสร้าง","97","83","180","152","276","428","135","286","421","190","469","659","374","778","1,152","948","1,892","2,840","257","300","516","605","224","260","477","555","191","205","371","440","276","308","528","620"
"10860  :  โรงพยาบาลประจันตคาม","32","29","61","176","219","395","125","231","356","192","416","608","366","720","1,086","891","1,615","2,506","175","214","314","384","195","220","387","447","171","180","318","364","350","390","596","678"
"10861  :  โรงพยาบาลศรีมหาโพธิ","218","202","420","1,124","1,626","2,750","1,048","1,385","2,433","541","1,040","1,581","777","1,231","2,008","3,708","5,484","9,192","941","1,080","1,438","1,693","905","1,055","1,348","1,578","895","1,021","1,273","1,467","967","1,108","1,425","1,640"
"10862  :  โรงพยาบาลศรีมโหสถ","190","167","357","335","392","727","327","400","727","251","609","860","577","1,014","1,591","1,680","2,582","4,262","420","506","703","844","383","455","575","679","403","484","577","675","474","567","727","861"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","289","254","543","559","897","1,456","673","1,410","2,083","1,068","2,503","3,571","2,333","3,817","6,150","4,922","8,881","13,803","1,156","1,528","2,140","2,834","1,275","1,702","2,390","3,238","1,127","1,469","2,033","2,707","1,364","1,783","2,318","3,131"
"10863  :  โรงพยาบาลปากพลี","53","59","112","133","141","274","246","473","719","830","1,480","2,310","1,179","1,644","2,823","2,441","3,797","6,238","559","867","885","1,317","700","1,216","1,127","1,836","578","877","847","1,282","604","1,071","938","1,547"
"10864  :  โรงพยาบาลบ้านนา","8","10","18","55","84","139","205","395","600","641","990","1,631","924","1,290","2,214","1,833","2,769","4,602","519","1,557","803","2,316","500","1,030","723","1,430","400","609","575","882","414","653","668","1,063"
"10865  :  โรงพยาบาลองครักษ์","31","33","64","64","160","224","136","360","496","361","945","1,306","575","981","1,556","1,167","2,479","3,646","239","329","555","740","251","364","560","802","264","359","572","783","413","540","792","1,079"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","79","79","0","191","191","0","178","178","0","433","433","0","722","722","0","1,603","1,603","0","0","442","504","0","0","326","366","0","0","389","433","0","0","446","492"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","8","6","14","61","91","152","150","323","473","318","976","1,294","988","1,960","2,948","1,525","3,356","4,881","334","401","684","812","317","370","764","907","409","485","887","1,076","465","545","1,021","1,178"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","166","172","338","467","751","1,218","634","1,236","1,870","915","2,031","2,946","1,472","2,517","3,989","3,654","6,707","10,361","1,132","1,307","2,174","2,497","884","1,043","1,585","1,867","781","941","1,442","1,765","857","1,053","1,506","1,778"
"10866  :  โรงพยาบาลคลองหาด","0","0","0","13","10","23","26","36","62","30","49","79","76","92","168","145","187","332","34","56","48","58","55","66","67","80","33","50","46","54","23","31","26","29"
"10867  :  โรงพยาบาลตาพระยา","182","182","364","101","263","364","158","366","524","308","771","1,079","492","898","1,390","1,241","2,480","3,721","418","494","809","958","177","213","526","593","242","276","509","622","404","477","636","745"
"10868  :  โรงพยาบาลวังน้ำเย็น","105","68","173","153","267","420","344","686","1,030","800","1,875","2,675","1,403","2,837","4,240","2,805","5,733","8,538","653","768","1,303","1,601","886","1,082","1,709","2,130","676","868","1,461","1,853","590","766","1,260","1,613"
"10869  :  โรงพยาบาลวัฒนานคร","120","133","253","285","551","836","610","1,556","2,166","1,152","2,988","4,140","1,568","2,632","4,200","3,735","7,860","11,595","1,378","1,896","2,841","3,947","1,069","1,435","2,271","3,050","630","869","1,363","1,859","658","867","1,385","1,898"
"10870  :  โรงพยาบาลอรัญประเทศ","296","262","558","356","496","852","353","539","892","467","874","1,341","922","1,324","2,246","2,394","3,495","5,889","559","691","864","1,058","604","750","892","1,069","573","704","792","990","658","785","947","1,126"
"13817  :  โรงพยาบาลเขาฉกรรจ์","173","164","337","115","210","325","195","404","599","358","908","1,266","795","1,571","2,366","1,636","3,257","4,893","521","570","1,091","1,257","403","443","833","955","291","336","543","628","421","484","790","914"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","127","111","238","571","1,085","1,656","561","1,303","1,864","609","1,675","2,284","833","1,770","2,603","2,701","5,944","8,645","793","931","1,817","2,189","786","919","1,716","2,013","666","770","1,429","1,662","456","503","982","1,092"
"10871  :  โรงพยาบาลครบุรี","299","314","613","386","688","1,074","394","936","1,330","571","1,526","2,097","1,139","2,057","3,196","2,789","5,521","8,310","716","868","1,412","1,746","783","983","1,548","1,945","633","801","1,263","1,610","657","799","1,298","1,637"
"10872  :  โรงพยาบาลเสิงสาง","389","415","804","449","672","1,121","436","853","1,289","480","1,040","1,520","682","1,178","1,860","2,436","4,158","6,594","645","773","1,122","1,391","673","823","1,149","1,429","527","632","857","1,034","591","734","1,030","1,259"
"10873  :  โรงพยาบาลคง","187","198","385","170","294","464","176","401","577","274","727","1,001","533","900","1,433","1,340","2,520","3,860","376","432","751","897","315","383","623","744","259","300","470","567","390","465","676","774"
"10874  :  โรงพยาบาลบ้านเหลื่อม","188","155","343","125","206","331","129","316","445","351","685","1,036","528","839","1,367","1,321","2,201","3,522","392","499","662","806","302","365","535","659","272","340","440","504","355","430","564","679"
"10875  :  โรงพยาบาลจักราช","384","353","737","303","653","956","372","900","1,272","545","1,374","1,919","1,248","2,126","3,374","2,852","5,406","8,258","757","911","1,439","1,788","782","938","1,482","1,836","629","743","1,210","1,492","684","824","1,275","1,576"
"10876  :  โรงพยาบาลโชคชัย","373","377","750","1,175","1,647","2,822","934","1,594","2,528","867","1,817","2,684","1,312","2,297","3,609","4,661","7,732","12,393","1,385","1,709","2,253","2,786","1,247","1,522","2,047","2,515","950","1,166","1,664","2,043","1,079","1,304","1,768","2,132"
"10877  :  โรงพยาบาลด่านขุนทด","858","806","1,664","914","1,487","2,401","1,019","1,771","2,790","1,545","3,742","5,287","3,089","4,893","7,982","7,425","12,699","20,124","1,893","2,228","3,227","3,905","1,856","2,217","3,194","3,828","1,706","2,021","2,816","3,365","1,970","2,310","3,462","4,143"
"10878  :  โรงพยาบาลโนนไทย","321","357","678","330","564","894","385","664","1,049","485","1,080","1,565","768","1,518","2,286","2,289","4,183","6,472","655","762","1,156","1,387","645","722","1,218","1,444","478","544","889","998","511","574","920","1,061"
"10879  :  โรงพยาบาลโนนสูง","449","377","826","460","803","1,263","532","1,010","1,542","914","1,921","2,835","2,069","3,006","5,075","4,424","7,117","11,541","1,232","1,650","2,106","2,732","1,241","1,639","2,054","2,668","1,023","1,332","1,607","2,016","928","1,226","1,350","1,709"
"10880  :  โรงพยาบาลขามสะแกแสง","168","154","322","388","534","922","636","1,129","1,765","1,829","3,752","5,581","3,568","4,957","8,525","6,589","10,526","17,115","1,859","2,683","2,874","4,361","1,656","2,497","2,643","4,034","1,535","2,138","2,509","3,634","1,539","2,259","2,500","3,634"
"10881  :  โรงพยาบาลบัวใหญ่","888","707","1,595","399","684","1,083","542","1,010","1,552","1,137","2,247","3,384","2,561","4,016","6,577","5,527","8,664","14,191","1,494","1,978","2,372","3,097","1,470","1,944","2,304","2,996","1,294","1,636","2,063","2,583","1,269","1,586","1,925","2,415"
"10882  :  โรงพยาบาลประทาย","308","283","591","261","396","657","284","586","870","604","1,464","2,068","1,166","2,109","3,275","2,623","4,838","7,461","690","822","1,324","1,611","685","868","1,326","1,654","565","730","1,012","1,269","683","817","1,176","1,425"
"10883  :  โรงพยาบาลปักธงชัย","349","332","681","544","915","1,459","513","979","1,492","615","1,336","1,951","1,157","1,792","2,949","3,178","5,354","8,532","880","1,036","1,574","1,856","818","963","1,356","1,607","699","829","1,156","1,376","781","912","1,268","1,495"
"10884  :  โรงพยาบาลพิมาย","167","138","305","298","553","851","349","680","1,029","485","1,179","1,664","959","1,812","2,771","2,258","4,362","6,620","549","636","1,083","1,276","536","658","1,207","1,460","694","843","1,195","1,477","479","582","877","1,034"
"10885  :  โรงพยาบาลห้วยแถลง","604","564","1,168","199","518","717","333","720","1,053","894","2,111","3,005","1,961","3,118","5,079","3,991","7,031","11,022","1,188","1,584","2,104","2,924","964","1,235","1,748","2,356","819","1,032","1,456","1,917","1,020","1,255","1,723","2,263"
"10886  :  โรงพยาบาลชุมพวง","188","198","386","181","270","451","216","458","674","380","937","1,317","735","1,230","1,965","1,700","3,093","4,793","394","447","711","810","418","475","829","980","420","472","695","773","468","520","858","965"
"10887  :  โรงพยาบาลสูงเนิน","335","303","638","1,504","2,308","3,812","1,346","2,099","3,445","1,004","2,575","3,579","1,574","3,304","4,878","5,763","10,589","16,352","1,669","2,013","3,055","3,664","1,547","1,860","3,018","3,680","1,179","1,406","2,062","2,437","1,368","1,615","2,454","2,902"
"10888  :  โรงพยาบาลขามทะเลสอ","264","197","461","426","585","1,011","393","618","1,011","392","760","1,152","659","983","1,642","2,134","3,143","5,277","590","658","908","1,074","569","654","777","924","493","573","712","856","482","587","746","909"
"10889  :  โรงพยาบาลสีคิ้ว","234","275","509","670","1,157","1,827","725","1,041","1,766","792","1,370","2,162","1,202","1,866","3,068","3,623","5,709","9,332","1,244","1,465","1,946","2,277","889","1,063","1,402","1,691","756","933","1,111","1,298","734","887","1,250","1,510"
"10890  :  โรงพยาบาลปากช่องนานา","273","264","537","1,072","1,567","2,639","1,242","1,745","2,987","1,279","2,566","3,845","2,013","3,074","5,087","5,879","9,216","15,095","1,754","2,087","2,757","3,298","1,365","1,620","2,147","2,591","1,267","1,509","1,963","2,341","1,493","1,737","2,349","2,744"
"10891  :  โรงพยาบาลหนองบุญมาก","262","256","518","557","961","1,518","561","1,098","1,659","634","1,232","1,866","841","1,301","2,142","2,855","4,848","7,703","790","985","1,273","1,679","759","950","1,241","1,594","594","707","1,049","1,328","712","860","1,285","1,616"
"10892  :  โรงพยาบาลแก้งสนามนาง","160","147","307","122","197","319","114","235","349","242","411","653","491","552","1,043","1,129","1,542","2,671","296","349","419","486","283","324","381","438","260","282","317","366","290","317","425","480"
"10893  :  โรงพยาบาลโนนแดง","222","200","422","97","253","350","129","288","417","212","517","729","507","815","1,322","1,167","2,073","3,240","271","305","524","602","186","209","393","460","275","318","442","505","435","516","714","868"
"10894  :  โรงพยาบาลวังน้ำเขียว","131","129","260","119","226","345","172","290","462","196","398","594","281","416","697","899","1,459","2,358","213","240","389","425","188","216","336","380","201","230","309","336","297","339","425","501"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","110","129","239","914","441","1,355","342","650","992","544","1,053","1,597","772","1,201","1,973","2,682","3,474","6,156","973","1,067","1,224","1,387","915","995","1,266","1,435","687","784","787","906","107","111","197","206"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","176","165","341","82","132","214","88","207","295","159","448","607","367","635","1,002","872","1,587","2,459","269","324","459","547","270","334","534","655","159","196","309","360","174","212","285","317"
"11608  :  โรงพยาบาลลำทะเมนชัย","98","144","242","86","193","279","104","275","379","211","516","727","379","614","993","878","1,742","2,620","290","348","526","644","216","243","447","549","199","234","417","512","173","195","352","409"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","8","0","8","2","15","17","8","14","22","12","34","46","9","48","57","39","111","150","12","13","25","37","9","9","30","33","6","6","27","27","12","12","29","31"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","2","2","0","2","2","0","0","0","0","2","2","0","0","0","0","6","6","0","0","2","6","0","0","1","3","0","0","2","2","0","0","1","1"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","36","51","87","178","343","521","244","443","687","144","325","469","141","190","331","743","1,352","2,095","225","246","386","442","247","271","454","504","116","129","270","301","155","174","242","264"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","2","2","3","12","15","4","30","34","4","29","33","11","73","84","0","0","11","14","4","4","23","29","4","4","19","26","3","3","20","25"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","1","0","1","7","6","13","1","20","21","9","26","35","0","0","3","3","3","3","7","8","3","3","9","9","3","3","7","7"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","290","265","555","187","394","581","217","426","643","316","789","1,105","492","953","1,445","1,502","2,827","4,329","491","607","898","1,144","401","478","733","939","320","389","595","793","290","351","601","755"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","515","511","1,026","1,315","2,403","3,718","1,278","1,894","3,172","849","1,590","2,439","1,371","1,941","3,312","5,328","8,339","13,667","1,493","1,809","2,320","2,795","1,475","1,780","2,348","2,859","1,180","1,396","1,775","2,120","1,180","1,394","1,896","2,203"
