"โรงพยาบาล","รวมทั้งปีงบประมาณ แยกรายกลุ่มอายุ(คน)","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"0-14","15-29","30-44","45-59","60+","รวมทุกกลุ่ม","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง"
"ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10882  :  โรงพยาบาลประทาย","18","17","35","13","14","27","31","34","65","69","70","139","170","199","369","301","334","635","94","103","100","117","66","75","98","106","60","67","64","76","81","91","72","77"
"10883  :  โรงพยาบาลปักธงชัย","9","14","23","20","491","511","47","226","273","67","93","160","231","251","482","374","1,075","1,449","93","96","305","315","130","149","271","281","86","90","247","266","65","71","252","267"
"10884  :  โรงพยาบาลพิมาย","7","7","14","31","43","74","39","39","78","78","75","153","196","186","382","351","350","701","85","87","62","64","86","92","78","85","100","108","129","143","80","84","81","84"
"10885  :  โรงพยาบาลห้วยแถลง","85","81","166","11","22","33","21","28","49","72","42","114","152","169","321","341","342","683","129","140","117","125","92","99","87","88","51","61","66","68","69","71","72","75"
"10886  :  โรงพยาบาลชุมพวง","8","11","19","12","257","269","11","74","85","33","32","65","81","93","174","145","467","612","37","38","144","156","37","43","116","116","35","35","105","106","36","40","102","103"
"10887  :  โรงพยาบาลสูงเนิน","7","12","19","28","165","193","50","100","150","57","91","148","164","176","340","306","544","850","94","105","195","202","85","90","138","144","63","74","99","105","64","68","112","117"
"10888  :  โรงพยาบาลขามทะเลสอ","22","11","33","17","24","41","23","15","38","41","53","94","103","95","198","206","198","404","54","53","62","62","46","48","36","41","46","53","49","56","60","63","51","55"
"10889  :  โรงพยาบาลสีคิ้ว","8","6","14","20","120","140","91","94","185","125","92","217","223","211","434","467","523","990","131","136","164","171","125","126","134","135","111","119","106","105","100","108","119","130"
"10890  :  โรงพยาบาลปากช่องนานา","12","11","23","40","420","460","89","299","388","218","178","396","497","552","1,049","856","1,460","2,316","234","172","446","322","198","227","307","336","187","192","293","301","237","211","414","332"
"10891  :  โรงพยาบาลหนองบุญมาก","4","6","10","13","12","25","19","26","45","30","35","65","95","72","167","161","151","312","46","47","31","31","36","40","33","35","38","39","32","34","41","45","55","57"
"10892  :  โรงพยาบาลแก้งสนามนาง","4","4","8","4","3","7","10","6","16","23","15","38","39","24","63","80","52","132","21","21","7","7","19","21","12","12","16","16","17","17","24","24","16","16"
"10893  :  โรงพยาบาลโนนแดง","4","3","7","3","53","56","7","25","32","17","16","33","47","58","105","78","155","233","8","8","47","47","21","23","30","31","21","22","38","41","28","28","40","43"
"10894  :  โรงพยาบาลวังน้ำเขียว","4","6","10","5","42","47","22","30","52","34","51","85","55","64","119","120","193","313","29","31","50","54","19","23","38","41","28","31","42","44","44","51","63","69"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","14","9","23","4","8","12","14","14","28","13","15","28","57","75","132","102","121","223","32","33","42","47","39","44","34","37","18","20","24","24","13","14","21","23"
"11608  :  โรงพยาบาลลำทะเมนชัย","1","2","3","3","13","16","7","12","19","16","16","32","69","63","132","96","106","202","37","40","42","44","18","19","19","20","22","23","26","27","19","23","19","21"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","2","0","2","1","2","3","0","1","1","6","5","11","1","8","9","10","16","26","5","5","2","2","0","0","0","0","3","4","6","7","2","2","8","10"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","6","6","12","6","12","18","13","11","24","20","11","31","16","39","55","61","79","140","24","25","31","32","21","21","18","18","11","11","10","11","5","7","20","20"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","5","5","10","30","57","87","52","58","110","79","87","166","212","310","522","378","517","895","88","91","144","154","101","103","131","144","102","114","121","132","87","92","121","128"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","2","1","3","6","14","20","7","11","18","15","9","24","6","13","19","36","48","84","12","12","21","21","7","7","11","11","8","8","10","10","9","9","6","6"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","20","16","36","17","8","25","12","17","29","47","40","87","89","80","169","185","161","346","45","40","42","41","64","66","38","41","47","50","33","37","29","29","48","50"
"27839  :  โรงพยาบาลบัวลาย","0","1","1","1","4","5","2","1","3","8","11","19","32","21","53","43","38","81","23","31","8","10","11","12","10","14","6","7","7","7","3","3","13","12"
"27840  :  โรงพยาบาลสีดา","2","3","5","0","1","1","1","3","4","4","1","5","12","9","21","19","17","36","4","4","4","4","2","3","2","2","5","5","5","5","8","7","6","6"
"27841  :  โรงพยาบาลเทพารักษ์","3","5","8","7","6","13","11","10","21","20","27","47","43","55","98","84","103","187","12","13","15","15","13","15","14","15","28","29","30","33","31","31","44","49"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","223","201","424","186","263","449","352","221","573","537","441","978","839","978","1,817","2,137","2,104","4,241","601","354","640","342","627","362","595","332","500","340","465","300","409","291","404","276"
"10896  :  โรงพยาบาลกระสัง","1","2","3","4","8","12","11","15","26","21","19","40","36","50","86","73","94","167","30","31","31","33","11","11","25","26","12","14","13","13","20","21","25","25"
"10897  :  โรงพยาบาลนางรอง","5","6","11","16","38","54","29","40","69","51","80","131","197","248","445","298","412","710","82","87","90","93","84","93","131","138","54","53","69","67","78","67","122","97"
"10898  :  โรงพยาบาลหนองกี่","31","24","55","36","102","138","39","60","99","82","114","196","211","266","477","399","566","965","96","83","157","146","102","83","161","126","89","84","118","108","112","123","130","137"
"10899  :  โรงพยาบาลละหานทราย","16","21","37","30","175","205","53","100","153","92","90","182","198","232","430","389","618","1,007","107","121","159","167","119","132","184","202","85","98","144","150","78","86","131","143"
"10900  :  โรงพยาบาลประโคนชัย","10","17","27","50","48","98","79","51","130","139","126","265","267","350","617","545","592","1,137","142","148","148","160","123","130","135","138","144","149","127","135","136","142","182","193"
"10901  :  โรงพยาบาลบ้านกรวด","32","17","49","13","16","29","21","21","42","38","48","86","76","69","145","180","171","351","52","54","51","51","31","31","38","41","29","30","28","28","68","70","54","56"
"10902  :  โรงพยาบาลพุทไธสง","50","35","85","37","82","119","42","67","109","86","95","181","181","244","425","396","523","919","107","114","177","186","107","124","131","135","91","94","93","99","91","103","122","131"
"10904  :  โรงพยาบาลลำปลายมาศ","222","208","430","53","114","167","75","93","168","132","192","324","378","517","895","860","1,124","1,984","196","204","321","340","228","240","281","309","204","211","242","266","232","244","280","305"
"10905  :  โรงพยาบาลสตึก","22","19","41","25","28","53","42","44","86","96","79","175","170","204","374","355","374","729","111","116","125","129","77","81","64","67","72","81","72","75","95","103","113","117"
"10906  :  โรงพยาบาลปะคำ","8","8","16","36","32","68","28","35","63","54","75","129","129","199","328","255","349","604","89","97","127","137","62","70","74","83","45","49","70","73","59","62","78","83"
"10907  :  โรงพยาบาลนาโพธิ์","14","7","21","9","16","25","28","11","39","41","43","84","99","123","222","191","200","391","76","84","78","81","52","54","50","55","39","41","42","47","24","25","30","32"
"10908  :  โรงพยาบาลหนองหงส์","28","45","73","18","29","47","33","36","69","76","69","145","188","210","398","343","389","732","88","97","118","128","92","109","103","112","85","96","76","82","78","84","92","100"
"10909  :  โรงพยาบาลพลับพลาชัย","14","13","27","10","5","15","14","12","26","39","42","81","69","76","145","146","148","294","31","33","37","37","46","49","53","55","42","44","35","35","27","28","23","23"
"10910  :  โรงพยาบาลห้วยราช","4","5","9","8","5","13","11","7","18","29","32","61","74","98","172","126","147","273","32","38","40","44","30","34","32","36","22","22","32","33","42","45","43","46"
"10911  :  โรงพยาบาลโนนสุวรรณ","44","30","74","13","10","23","26","28","54","29","35","64","72","69","141","184","172","356","40","42","30","33","64","64","53","54","41","46","54","54","39","43","35","36"
"10912  :  โรงพยาบาลชำนิ","8","9","17","21","28","49","25","33","58","51","65","116","117","154","271","222","289","511","62","65","56","58","57","58","78","76","55","59","76","80","48","50","79","81"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","26","20","46","12","63","75","13","42","55","43","48","91","107","113","220","201","286","487","57","61","91","97","64","68","62","66","49","58","64","67","31","34","69","73"
"10914  :  โรงพยาบาลโนนดินแดง","40","25","65","13","97","110","38","70","108","58","116","174","137","171","308","286","479","765","57","58","101","103","80","78","129","130","86","93","114","117","63","65","135","136"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","5","3","8","13","7","20","18","19","37","41","43","84","104","108","212","181","180","361","42","46","54","57","35","39","42","42","42","47","33","34","62","65","51","56"
"23578  :  โรงพยาบาลแคนดง","16","15","31","19","37","56","40","27","67","69","90","159","121","181","302","265","350","615","69","75","77","83","77","84","103","115","60","66","86","92","59","60","84","90"
"28020  :  โรงพยาบาลบ้านด่าน","15","20","35","20","24","44","17","22","39","38","49","87","69","97","166","159","212","371","11","11","9","9","28","31","41","41","62","64","88","92","58","59","74","77"
"10668  :  โรงพยาบาลสุรินทร์","6","9","15","28","89","117","18","115","133","44","51","95","85","94","179","181","358","539","43","44","80","80","58","59","113","115","34","34","70","70","46","46","95","95"
"10915  :  โรงพยาบาลชุมพลบุรี","3","15","18","20","15","35","26","22","48","51","45","96","94","124","218","194","221","415","40","20","62","31","54","28","44","23","73","37","71","41","27","27","44","44"
"10916  :  โรงพยาบาลท่าตูม","41","36","77","17","47","64","28","47","75","61","72","133","167","204","371","314","406","720","94","84","141","121","96","100","112","117","55","57","71","72","69","70","82","84"
"10917  :  โรงพยาบาลจอมพระ","33","25","58","23","18","41","14","21","35","45","59","104","154","146","300","269","269","538","70","56","89","65","87","93","75","65","58","64","40","45","54","57","65","68"
"10918  :  โรงพยาบาลปราสาท","30","25","55","52","112","164","115","154","269","240","256","496","556","579","1,135","993","1,126","2,119","288","315","309","324","258","287","312","331","225","258","226","244","222","232","279","302"
"10919  :  โรงพยาบาลกาบเชิง","67","60","127","86","255","341","147","178","325","229","284","513","372","510","882","901","1,287","2,188","212","242","326","356","216","242","321","347","231","264","283","317","242","262","357","387"
"10920  :  โรงพยาบาลรัตนบุรี","93","89","182","27","54","81","42","69","111","74","130","204","210","346","556","446","688","1,134","117","122","161","165","79","81","150","155","133","136","179","183","117","120","198","213"
"10921  :  โรงพยาบาลสนม","28","24","52","10","30","40","30","29","59","60","63","123","134","156","290","262","302","564","38","40","41","44","22","24","28","29","58","59","66","70","144","153","167","178"
"10922  :  โรงพยาบาลศีขรภูมิ","177","158","335","52","447","499","80","214","294","154","219","373","241","391","632","704","1,429","2,133","131","135","386","405","176","181","324","347","149","152","269","276","248","265","450","461"
"10923  :  โรงพยาบาลสังขะ","203","174","377","92","445","537","166","243","409","320","476","796","576","817","1,393","1,357","2,155","3,512","361","402","595","648","344","365","591","637","338","385","436","463","314","329","533","581"
"10924  :  โรงพยาบาลลำดวน","70","37","107","67","195","262","104","209","313","345","671","1,016","643","1,248","1,891","1,229","2,360","3,589","272","293","449","486","315","346","599","660","372","376","728","781","270","248","584","534"
"10925  :  โรงพยาบาลสำโรงทาบ","72","48","120","13","31","44","14","28","42","41","72","113","101","166","267","241","345","586","66","75","84","90","57","59","82","87","51","54","76","79","67","70","103","109"
"10926  :  โรงพยาบาลบัวเชด","4","9","13","7","40","47","7","21","28","9","13","22","26","25","51","53","108","161","9","10","35","35","14","15","25","25","15","14","12","12","15","15","36","36"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","13","6","19","10","53","63","18","32","50","17","32","49","69","81","150","127","204","331","21","21","46","49","39","41","49","51","30","33","59","61","37","38","50","50"
"27842  :  โรงพยาบาลเขวาสินรินทร์","9","3","12","5","7","12","3","7","10","12","18","30","23","29","52","52","64","116","5","5","2","2","9","10","13","13","8","8","11","12","30","30","38","39"
"27843  :  โรงพยาบาลศรีณรงค์","4","7","11","12","10","22","25","23","48","46","75","121","99","164","263","186","279","465","73","79","94","106","50","59","80","90","26","26","62","65","37","37","43","44"
"27844  :  โรงพยาบาลโนนนารายณ์","25","20","45","15","14","29","17","22","39","21","27","48","43","73","116","121","156","277","26","27","24","24","23","23","25","27","29","31","41","42","43","45","66","66"
"10700  :  โรงพยาบาลศรีสะเกษ","16","13","29","2","16","18","7","18","25","4","23","27","13","20","33","42","90","132","16","18","26","34","6","7","19","24","4","4","15","17","16","16","30","30"
"10927  :  โรงพยาบาลยางชุมน้อย","13","7","20","12","28","40","25","22","47","48","44","92","59","76","135","157","177","334","38","41","47","47","40","41","46","48","32","32","38","38","47","50","46","47"
"10928  :  โรงพยาบาลกันทรารมย์","47","33","80","32","49","81","62","55","117","134","110","244","307","357","664","582","604","1,186","153","178","168","179","144","176","142","155","125","142","131","141","160","174","163","180"
"10929  :  โรงพยาบาลกันทรลักษ์","58","75","133","98","1,449","1,547","178","678","856","239","199","438","397","466","863","970","2,867","3,837","255","285","818","836","257","293","639","655","250","286","641","648","208","236","769","793"
"10930  :  โรงพยาบาลขุขันธ์","1","3","4","6","7","13","10","16","26","28","28","56","46","63","109","91","117","208","32","34","28","28","25","25","46","47","32","32","38","38","2","2","5","5"
"10931  :  โรงพยาบาลไพรบึง","4","7","11","8","13","21","16","13","29","39","27","66","94","106","200","161","166","327","53","57","54","55","44","46","39","41","29","30","26","26","35","38","47","51"
"10932  :  โรงพยาบาลปรางค์กู่","32","27","59","20","72","92","47","47","94","87","105","192","176","245","421","362","496","858","91","100","124","131","81","88","111","116","82","100","111","121","108","116","150","166"
"10933  :  โรงพยาบาลขุนหาญ","42","37","79","27","298","325","79","126","205","119","118","237","273","298","571","540","877","1,417","136","159","231","239","130","143","217","224","123","133","152","159","151","160","277","300"
"10934  :  โรงพยาบาลราษีไศล","13","17","30","30","150","180","74","97","171","102","132","234","376","423","799","595","819","1,414","139","147","186","194","178","203","176","186","135","149","190","202","143","154","267","281"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","37","24","61","47","62","109","74","64","138","127","158","285","348","404","752","633","712","1,345","165","180","206","211","141","152","153","164","146","158","129","137","181","200","224","244"
"10936  :  โรงพยาบาลบึงบูรพ์","4","1","5","6","10","16","12","4","16","15","21","36","28","43","71","65","79","144","22","24","22","22","7","7","12","12","15","15","15","15","21","21","30","33"
"10937  :  โรงพยาบาลห้วยทับทัน","7","5","12","7","12","19","11","11","22","41","42","83","69","79","148","135","149","284","39","45","46","49","46","52","32","33","22","25","33","35","28","30","38","41"
"10938  :  โรงพยาบาลโนนคูณ","9","7","16","14","19","33","16","8","24","44","27","71","54","64","118","137","125","262","29","29","25","28","22","22","31","33","39","43","30","34","47","49","39","40"
"10939  :  โรงพยาบาลศรีรัตนะ","0","0","0","1","0","1","5","0","5","3","5","8","1","2","3","10","7","17","0","0","0","0","0","0","0","0","0","0","3","3","10","10","4","4"
"10940  :  โรงพยาบาลวังหิน","8","7","15","3","60","63","12","22","34","33","27","60","98","81","179","154","197","351","40","48","39","49","44","59","47","52","30","34","46","48","40","49","65","72"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","3","4","7","4","126","130","11","41","52","20","21","41","51","60","111","89","252","341","19","20","65","65","21","24","59","62","15","15","57","57","34","36","71","76"
"10942  :  โรงพยาบาลภูสิงห์","11","7","18","15","12","27","18","13","31","28","20","48","62","44","106","134","96","230","34","37","33","34","29","33","21","24","30","33","14","17","41","43","28","30"
"10943  :  โรงพยาบาลเมืองจันทร์","4","11","15","8","5","13","10","14","24","23","24","47","66","103","169","111","157","268","45","50","63","65","30","37","35","39","7","7","24","24","29","29","35","35"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","0","0","0","1","2","3","0","1","1","0","0","0","2","4","6","3","7","10","1","1","0","0","0","0","1","1","0","0","3","3","2","2","3","3"
"28014  :  โรงพยาบาลพยุห์","16","18","34","16","20","36","21","15","36","28","49","77","95","117","212","176","219","395","33","38","31","35","38","49","50","55","41","43","64","71","64","77","74","80"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","18","10","28","6","5","11","4","8","12","9","12","21","30","60","90","67","95","162","21","24","17","18","2","2","9","9","3","3","15","17","41","41","54","55"
"28016  :  โรงพยาบาลศิลาลาด","4","0","4","0","2","2","4","3","7","8","14","22","36","54","90","52","73","125","12","12","9","12","9","10","15","15","7","7","19","23","24","24","30","31"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","21","24","45","50","97","147","81","130","211","207","212","419","324","375","699","683","838","1,521","214","226","239","247","149","154","185","191","147","151","171","179","173","180","243","264"
"10944  :  โรงพยาบาลศรีเมืองใหม่","15","21","36","12","157","169","12","62","74","28","32","60","78","61","139","145","333","478","22","23","86","88","25","27","70","71","55","59","81","83","43","44","96","96"
"10945  :  โรงพยาบาลโขงเจียม","3","4","7","5","4","9","5","9","14","9","7","16","12","28","40","34","52","86","3","3","5","5","3","3","7","7","11","11","20","22","17","18","20","20"
"10946  :  โรงพยาบาลเขื่องใน","23","14","37","8","16","24","13","16","29","30","34","64","39","48","87","113","128","241","20","20","33","33","14","14","17","17","42","42","45","46","37","37","33","33"
"10947  :  โรงพยาบาลเขมราฐ","1","7","8","3","293","296","4","112","116","9","8","17","19","31","50","36","451","487","5","5","120","120","4","4","107","107","14","14","86","86","13","14","138","138"
"10948  :  โรงพยาบาลนาจะหลวย","8","7","15","13","13","26","21","8","29","19","35","54","47","54","101","108","117","225","16","17","12","12","32","32","27","28","29","31","31","37","31","30","47","48"
"10949  :  โรงพยาบาลน้ำยืน","9","14","23","5","209","214","8","68","76","10","20","30","24","29","53","56","340","396","3","3","79","79","9","9","90","91","19","19","86","86","25","26","85","85"
"10950  :  โรงพยาบาลบุณฑริก","30","19","49","26","243","269","34","92","126","60","90","150","108","118","226","258","562","820","73","80","164","169","69","74","116","120","61","64","134","136","55","56","148","152"
"10951  :  โรงพยาบาลตระการพืชผล","4","7","11","7","131","138","22","63","85","24","31","55","82","62","144","139","294","433","10","10","57","58","29","29","64","66","26","27","78","79","74","80","95","100"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","30","16","46","20","85","105","25","38","63","64","91","155","155","203","358","294","433","727","63","73","98","103","76","92","97","108","69","83","105","111","86","107","133","144"
"10953  :  โรงพยาบาลม่วงสามสิบ","3","0","3","1","0","1","11","5","16","14","21","35","53","34","87","82","60","142","23","25","20","22","29","30","25","26","29","30","15","16","1","1","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","30","29","59","27","76","103","37","70","107","64","108","172","171","161","332","329","444","773","94","98","129","131","102","102","114","114","90","90","97","99","43","43","104","105"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","3","5","8","4","25","29","4","24","28","9","18","27","19","13","32","39","85","124","8","8","24","24","9","9","10","10","7","7","21","22","15","16","30","30"
"10957  :  โรงพยาบาลตาลสุม","2","2","4","1","3","4","4","5","9","3","8","11","14","15","29","24","33","57","9","10","14","14","8","8","10","10","5","5","4","4","2","2","5","5"
"10958  :  โรงพยาบาลโพธิ์ไทร","2","3","5","1","106","107","7","44","51","11","13","24","22","32","54","43","198","241","4","4","55","55","15","15","51","51","6","6","35","35","18","18","57","58"
"10959  :  โรงพยาบาลสำโรง","8","13","21","13","21","34","17","20","37","39","51","90","102","124","226","179","229","408","40","43","51","60","51","60","51","53","39","39","48","50","49","53","79","82"
"10960  :  โรงพยาบาลดอนมดแดง","6","7","13","4","5","9","10","11","21","21","19","40","44","61","105","85","103","188","24","25","27","30","26","27","43","48","21","22","14","15","14","14","19","19"
"10961  :  โรงพยาบาลสิรินธร","10","6","16","12","14","26","12","10","22","22","25","47","59","74","133","115","129","244","34","36","33","34","25","25","30","32","25","28","33","37","31","33","33","37"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","11","7","18","6","10","16","13","14","27","17","30","47","66","74","140","113","135","248","37","43","36","40","33","34","28","29","26","27","42","44","17","20","29","31"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","105","88","193","37","76","113","49","85","134","91","92","183","162","111","273","444","452","896","94","96","138","138","109","104","70","68","123","124","100","104","118","119","144","146"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","1","0","1","0","0","0","0","1","1","2","3","5","3","4","7","2","2","2","2","1","1","2","2","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","14","6","20","37","36","73","34","48","82","60","94","154","112","149","261","257","333","590","53","53","93","96","69","74","82","83","55","56","74","77","80","80","84","85"
"24032  :  โรงพยาบาลนาตาล","5","2","7","1","3","4","2","0","2","4","8","12","15","20","35","27","33","60","5","5","5","5","8","8","9","9","3","3","5","5","11","11","14","14"
"24821  :  โรงพยาบาลนาเยีย","16","16","32","6","25","31","9","40","49","43","106","149","102","129","231","176","316","492","54","57","101","104","50","56","71","77","24","28","44","46","48","51","100","109"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","22","12","34","12","31","43","18","21","39","27","79","106","66","104","170","145","247","392","36","42","50","51","32","36","53","54","45","49","88","94","32","35","56","57"
"27968  :  โรงพยาบาลน้ำขุ่น","13","12","25","20","10","30","21","18","39","37","44","81","45","59","104","136","143","279","22","25","23","23","27","27","28","28","35","35","27","27","52","52","65","67"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1","0","1","0","0","0","1","1","2","3","4","7","4","1","5","9","6","15","3","3","0","0","0","0","1","1","4","4","2","2","2","2","3","3"
"10701  :  โรงพยาบาลยโสธร","1","0","1","0","1","1","0","6","6","1","5","6","8","19","27","10","31","41","3","3","2","2","2","2","2","2","2","2","20","20","3","3","7","7"
"10963  :  โรงพยาบาลทรายมูล","0","0","0","2","0","2","1","4","5","8","12","20","33","26","59","44","42","86","6","7","9","9","14","14","7","7","15","16","12","15","9","10","14","14"
"10964  :  โรงพยาบาลกุดชุม","10","13","23","10","23","33","47","58","105","61","108","169","117","195","312","245","397","642","56","61","75","85","76","84","137","140","80","87","107","118","33","37","78","82"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3","8","11","7","26","33","9","13","22","15","35","50","27","69","96","61","151","212","12","12","26","29","18","17","29","33","12","12","42","47","19","20","54","55"
"10966  :  โรงพยาบาลป่าติ้ว","1","1","2","2","1","3","4","4","8","11","18","29","55","43","98","73","67","140","22","27","15","16","21","25","13","14","18","22","22","24","12","14","17","17"
"10967  :  โรงพยาบาลมหาชนะชัย","6","4","10","11","8","19","6","13","19","31","36","67","69","113","182","123","174","297","31","34","27","29","24","25","56","58","42","43","55","55","26","28","36","39"
"10968  :  โรงพยาบาลค้อวัง","2","3","5","0","5","5","13","9","22","8","11","19","23","32","55","46","60","106","5","5","17","17","11","12","12","12","14","14","11","11","16","16","20","21"
"10969  :  โรงพยาบาลไทยเจริญ","5","5","10","3","4","7","3","7","10","3","32","35","32","61","93","46","109","155","4","4","9","9","10","10","25","27","12","12","23","24","20","20","52","54"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","0","1","1","1","1","2","6","5","11","15","14","29","16","39","55","38","60","98","13","13","23","23","13","13","18","18","4","4","9","9","8","8","10","10"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","2","3","5","0","3","3","3","4","7","7","11","18","28","9","37","40","30","70","14","15","6","6","14","14","12","12","7","8","8","9","5","6","4","4"
"10702  :  โรงพยาบาลชัยภูมิ","15","18","33","48","105","153","161","140","301","346","388","734","833","832","1,665","1,403","1,483","2,886","307","326","357","378","325","350","307","329","359","382","325","346","412","439","494","523"
"10970  :  โรงพยาบาลบ้านเขว้า","11","12","23","13","9","22","8","17","25","23","23","46","74","70","144","129","131","260","20","22","28","31","32","38","23","24","40","44","48","49","37","42","32","33"
"10971  :  โรงพยาบาลคอนสวรรค์","4","1","5","4","5","9","6","9","15","19","30","49","43","56","99","76","101","177","28","28","38","38","10","10","15","15","17","17","30","33","21","23","18","20"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","15","8","23","11","16","27","13","15","28","49","56","105","138","147","285","226","242","468","59","63","65","67","48","51","55","57","61","67","50","53","58","63","72","75"
"10973  :  โรงพยาบาลหนองบัวแดง","19","13","32","14","58","72","26","51","77","67","91","158","196","186","382","322","399","721","81","82","107","116","74","75","92","94","71","82","76","82","96","101","124","134"
"10974  :  โรงพยาบาลจัตุรัส","16","9","25","13","75","88","43","36","79","81","83","164","232","235","467","385","438","823","102","109","91","96","82","88","107","112","101","107","101","109","100","105","139","149"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","41","22","63","17","63","80","47","55","102","78","72","150","239","215","454","422","427","849","137","89","125","83","138","98","120","85","79","63","92","62","68","64","90","85"
"10976  :  โรงพยาบาลหนองบัวระเหว","5","4","9","3","4","7","6","8","14","16","20","36","36","38","74","66","74","140","26","26","26","28","14","14","27","27","12","12","12","12","14","14","9","10"
"10977  :  โรงพยาบาลเทพสถิต","14","10","24","10","17","27","13","18","31","40","58","98","144","121","265","221","224","445","68","76","67","78","58","71","61","68","44","50","51","58","51","57","45","54"
