"โรงพยาบาล","ได้รับบริการ(คน)","พบประวัติคลอด(คน)","จำนวนบริการ(ครั้ง)","บริการพบประวัติ(ครั้ง)","บริการล่าช้า (คน)","บริการเกิน 90 วัน (คน)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"10859  :  โรงพยาบาลบ้านสร้าง","1","1","1","1","3","3","3","3","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","8","4","8","4","31","15","31","15","4","1","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","11","4","8","3","37","17","26","12","6","2","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","2","1","2","1","0","0","0","0","2","1","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","47","7","29","7","64","17","40","17","31","2","0","0"
"10863  :  โรงพยาบาลปากพลี","11","1","3","1","0","0","0","0","9","1","0","0"
"10864  :  โรงพยาบาลบ้านนา","42","5","23","5","11","11","11","11","29","0","0","0"
"10865  :  โรงพยาบาลองครักษ์","24","7","20","7","66","26","54","26","10","0","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","39","10","29","9","84","48","74","44","16","1","0","0"
"10866  :  โรงพยาบาลคลองหาด","135","133","122","120","497","497","481","481","36","36","2","2"
"10867  :  โรงพยาบาลตาพระยา","142","114","132","109","510","477","484","462","12","5","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","48","40","41","40","197","172","177","172","12","5","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","70","35","51","28","160","129","128","110","36","11","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","33","31","15","15","91","91","51","51","19","17","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","8","6","6","4","25","23","15","13","6","4","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","35","0","9","0","98","0","25","0","31","0","0","0"
"10871  :  โรงพยาบาลครบุรี","35","13","23","11","38","14","23","9","22","7","0","0"
"10872  :  โรงพยาบาลเสิงสาง","16","14","13","12","59","52","48","45","13","11","0","0"
"10873  :  โรงพยาบาลคง","13","4","8","3","31","9","23","5","8","2","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","29","27","28","26","133","127","131","125","1","1","0","0"
"10875  :  โรงพยาบาลจักราช","1","1","1","1","3","3","3","3","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","2","0","0","0","0","0","0","0","2","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","2","0","1","0","2","0","0","0","1","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","65","60","62","57","89","78","88","77","7","7","0","0"
"10879  :  โรงพยาบาลโนนสูง","2","0","0","0","6","0","0","0","2","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","26","24","15","15","9","8","0","0","15","12","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","28","22","26","21","104","80","98","79","6","4","0","0"
"10882  :  โรงพยาบาลประทาย","0","0","0","0","0","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","10","3","4","1","15","2","6","1","9","2","0","0"
"10884  :  โรงพยาบาลพิมาย","37","19","23","14","92","60","56","43","31","17","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","9","4","7","4","26","16","25","16","7","3","0","0"
"10886  :  โรงพยาบาลชุมพวง","15","9","13","8","0","0","0","0","8","5","0","0"
"10887  :  โรงพยาบาลสูงเนิน","51","18","39","16","70","64","61","55","17","4","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","1","0","1","0","1","0","1","0","1","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","380","300","353","298","913","826","884","838","147","117","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","53","24","29","17","115","79","86","64","27","9","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","123","96","108","87","299","267","283","255","18","10","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","3","0","0","0","0","0","0","0","3","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","33","26","20","16","0","0","0","0","13","10","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","2","1","1","1","6","1","1","1","2","1","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","11","3","7","2","35","13","22","9","8","1","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","8","2","6","2","13","10","13","10","4","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","5","0","3","0","7","0","3","0","3","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","1","1","1","1","1","1","1","1","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","21","6","19","6","84","21","78","21","12","3","0","0"
"10895  :  โรงพยาบาลคูเมือง","43","31","40","31","174","118","166","118","21","18","0","0"
"10896  :  โรงพยาบาลกระสัง","8","5","5","4","0","0","0","0","4","1","0","0"
"10897  :  โรงพยาบาลนางรอง","6","4","5","3","17","12","16","11","4","3","0","0"
"10898  :  โรงพยาบาลหนองกี่","0","0","0","0","0","0","0","0","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","38","22","30","18","58","46","45","39","13","5","0","0"
"10900  :  โรงพยาบาลประโคนชัย","24","9","10","2","12","7","3","0","17","7","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","69","62","62","57","60","54","54","49","15","12","0","0"
"10902  :  โรงพยาบาลพุทไธสง","1","1","1","1","2","2","2","2","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","107","105","99","98","191","187","178","176","12","11","0","0"
"10906  :  โรงพยาบาลปะคำ","106","92","59","54","135","131","64","64","50","39","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","13","7","7","3","0","0","0","0","7","4","1","1"
"10908  :  โรงพยาบาลหนองหงส์","92","80","48","45","204","195","134","133","49","39","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","1","0","1","0","4","0","4","0","1","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","0","0","0","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","7","5","7","5","18","18","18","18","3","3","0","0"
"10912  :  โรงพยาบาลชำนิ","24","15","14","7","30","29","11","10","17","12","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","18","17","17","16","25","25","24","24","1","1","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","10","4","10","4","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","0","0","0","0","0","0","0","0","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","18","16","18","16","53","48","53","48","8","7","0","0"
"10668  :  โรงพยาบาลสุรินทร์","1","0","1","0","0","0","0","0","1","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","84","78","72","72","343","343","343","343","14","8","0","0"
"10916  :  โรงพยาบาลท่าตูม","21","18","18","16","56","56","53","53","6","3","0","0"
"10917  :  โรงพยาบาลจอมพระ","173","44","142","31","375","69","320","46","47","9","0","0"
"10918  :  โรงพยาบาลปราสาท","126","110","121","110","349","349","349","349","33","24","0","0"
"10919  :  โรงพยาบาลกาบเชิง","152","148","146","143","707","697","694","685","8","6","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","68","58","62","55","297","276","286","266","51","44","0","0"
"10921  :  โรงพยาบาลสนม","0","0","0","0","0","0","0","0","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","93","77","82","73","162","155","150","146","23","15","0","0"
"10923  :  โรงพยาบาลสังขะ","202","197","193","191","923","918","911","906","38","34","0","0"
"10924  :  โรงพยาบาลลำดวน","53","50","50","47","216","214","216","214","14","13","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","21","15","21","15","4","4","4","4","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","55","44","53","43","227","170","222","165","11","4","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","3","0","0","0","0","0","0","0","3","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","43","20","36","18","13","10","11","8","17","10","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","11","8","9","7","3","1","2","1","6","3","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","9","3","7","3","9","3","7","3","6","2","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","1","0","1","0","0","0","0","0","1","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","15","4","6","3","0","0","0","0","10","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","50","34","40","31","214","67","178","62","12","2","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","4","2","3","2","0","0","0","0","1","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","61","20","51","20","147","29","120","29","29","2","0","0"
"10930  :  โรงพยาบาลขุขันธ์","155","151","143","140","171","169","161","159","89","87","0","0"
"10931  :  โรงพยาบาลไพรบึง","9","8","9","8","0","0","0","0","2","2","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","2","1","2","1","3","0","3","0","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","113","61","93","57","480","268","403","254","39","10","0","0"
"10934  :  โรงพยาบาลราษีไศล","1","0","1","0","0","0","0","0","1","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","41","14","26","11","32","9","20","9","17","3","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","1","1","1","1","0","0","0","0","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","5","1","2","0","21","5","9","0","3","1","0","0"
"10938  :  โรงพยาบาลโนนคูณ","0","0","0","0","0","0","0","0","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","9","5","7","5","29","24","29","24","5","3","0","0"
"10940  :  โรงพยาบาลวังหิน","64","61","55","53","236","223","219","209","12","8","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","92","2","80","2","135","2","120","2","20","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","71","66","69","65","298","295","296","294","2","1","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","21","19","16","15","96","76","80","62","9","7","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","15","4","14","4","65","19","60","19","11","3","0","0"
"28014  :  โรงพยาบาลพยุห์","15","12","11","9","44","33","32","26","6","3","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","7","2","5","2","0","0","0","0","4","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","29","5","22","3","111","18","80","8","19","3","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","146","143","138","135","643","634","653","644","23","21","0","0"
"10945  :  โรงพยาบาลโขงเจียม","50","48","42","41","189","184","180","175","9","8","0","0"
"10946  :  โรงพยาบาลเขื่องใน","88","85","84","82","377","371","365","359","11","9","0","0"
"10947  :  โรงพยาบาลเขมราฐ","175","174","174","174","834","834","840","840","3","2","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","56","56","49","49","252","252","221","221","7","7","0","0"
"10949  :  โรงพยาบาลน้ำยืน","181","162","171","156","256","251","256","251","26","17","0","0"
"10950  :  โรงพยาบาลบุณฑริก","159","158","155","154","727","723","727","723","7","7","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","47","46","47","46","222","222","222","222","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","40","36","37","34","169","154","165","150","11","10","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","145","119","140","116","363","332","357","326","68","54","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","17","12","15","12","4","0","2","0","12","8","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","132","110","126","110","492","470","509","489","25","16","0","0"
"10957  :  โรงพยาบาลตาลสุม","13","12","12","11","59","58","57","56","6","6","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","107","103","104","100","465","456","464","455","12","10","0","0"
"10959  :  โรงพยาบาลสำโรง","74","74","72","72","278","278","283","283","4","4","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","46","44","35","35","136","136","133","133","19","17","4","4"
"10961  :  โรงพยาบาลสิรินธร","120","117","118","115","558","551","555","548","2","2","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","3","1","1","0","1","0","1","0","2","1","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","484","23","470","22","2,208","105","2,174","101","310","15","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","22","1","18","1","53","5","53","5","12","1","0","0"
"24032  :  โรงพยาบาลนาตาล","16","16","16","16","36","36","36","36","1","1","0","0"
"24821  :  โรงพยาบาลนาเยีย","1","0","0","0","0","0","0","0","1","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","8","8","7","7","35","35","34","34","1","1","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","70","65","68","63","300","285","308","293","11","10","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","28","28","27","27","140","140","135","135","5","5","0","0"
"10701  :  โรงพยาบาลยโสธร","3","3","1","1","7","7","3","3","3","3","0","0"
"10963  :  โรงพยาบาลทรายมูล","8","8","5","5","36","36","24","24","5","5","0","0"
"10964  :  โรงพยาบาลกุดชุม","38","38","29","29","100","100","73","73","12","12","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","9","7","4","3","29","29","14","14","5","4","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","18","13","17","12","42","21","37","19","6","5","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","10","10","4","4","12","12","6","6","6","6","0","0"
"10968  :  โรงพยาบาลค้อวัง","28","17","17","10","120","71","68","38","27","17","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","27","27","22","22","102","102","80","80","23","23","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","22","22","22","22","42","42","42","42","2","2","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","4","3","3","3","16","15","15","15","1","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","14","12","13","12","49","49","49","49","5","4","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","37","26","32","24","42","37","40","35","8","4","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","15","11","13","10","45","39","37","34","5","4","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","75","62","62","57","103","99","93","92","22","14","0","0"
"10973  :  โรงพยาบาลหนองบัวแดง","4","3","2","2","0","0","0","0","4","3","0","0"
"10974  :  โรงพยาบาลจัตุรัส","134","93","123","87","336","231","315","222","22","13","0","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","19","11","18","11","28","14","28","14","3","0","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","10","10","9","9","13","13","12","12","1","1","0","0"
"10977  :  โรงพยาบาลเทพสถิต","2","1","2","1","3","0","3","0","1","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","143","118","106","91","366","350","280","271","44","30","1","1"
"10979  :  โรงพยาบาลบ้านแท่น","25","25","21","21","79","79","69","69","8","8","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","80","66","53","46","237","205","186","168","32","21","0","0"
"10981  :  โรงพยาบาลคอนสาร","2","0","1","0","1","0","0","0","1","0","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","47","46","46","45","190","188","189","187","3","3","0","0"
"10983  :  โรงพยาบาลเนินสง่า","33","20","28","19","41","39","40","38","8","1","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","15","8","7","7","15","15","15","15","10","3","0","0"
"10985  :  โรงพยาบาลชานุมาน","17","16","15","14","44","42","38","36","15","14","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","57","52","49","44","280","255","245","220","21","18","1","1"
"10987  :  โรงพยาบาลพนา","22","9","12","7","25","14","18","12","15","5","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","2","2","0","0","10","6","0","0","2","2","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","39","30","26","20","75","68","60","55","16","12","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","23","22","21","20","86","86","79","79","9","9","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","261","164","247","158","781","526","757","516","15","7","0","0"
"11041  :  โรงพยาบาลพรเจริญ","60","54","56","51","222","206","216","201","8","6","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","169","160","164","155","782","771","757","746","7","7","0","0"
"11046  :  โรงพยาบาลเซกา","0","0","0","0","0","0","0","0","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","101","99","93","92","400","400","383","383","9","8","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","29","18","19","12","121","83","84","56","10","6","0","0"
"11049  :  โรงพยาบาลศรีวิไล","72","71","52","51","274","269","206","201","22","22","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","2","1","2","1","0","0","0","0","0","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","6","1","2","1","0","0","0","0","5","1","0","0"
"10991  :  โรงพยาบาลนากลาง","41","39","37","35","192","186","172","166","5","5","0","0"
"10992  :  โรงพยาบาลโนนสัง","34","29","21","18","5","3","5","3","14","12","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","4","2","2","1","2","1","2","1","2","1","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","10","9","10","9","31","29","31","29","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","17","12","12","11","25","23","21","19","6","2","0","0"
"10670  :  โรงพยาบาลขอนแก่น","35","5","15","4","98","18","40","14","31","3","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","72","70","71","70","341","341","341","341","1","0","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","2","0","2","0","0","0","0","0","1","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","70","54","67","53","327","179","314","175","10","3","0","0"
"10999  :  โรงพยาบาลสีชมพู","94","77","83","71","332","305","304","284","39","30","0","0"
"11000  :  โรงพยาบาลน้ำพอง","180","173","133","128","846","834","663","657","74","71","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","41","40","40","40","189","186","187","186","1","0","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","55","48","49","48","258","224","231","224","22","16","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","73","64","54","48","280","263","216","197","19","16","0","0"
"11004  :  โรงพยาบาลพล","123","97","103","90","358","334","367","351","51","33","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","22","21","20","19","108","103","98","93","6","5","0","0"
"11006  :  โรงพยาบาลแวงน้อย","42","42","35","35","63","63","52","52","16","16","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","227","185","207","176","667","655","652","649","51","38","0","0"
"11008  :  โรงพยาบาลภูเวียง","15","11","12","10","49","40","44","40","4","1","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","106","105","71","70","394","390","267","263","50","49","0","0"
"11010  :  โรงพยาบาลชนบท","32","31","32","31","99","96","99","96","1","0","0","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","21","21","19","19","103","103","93","93","6","6","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","70","68","69","68","338","331","337","332","9","8","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","64","55","58","53","269","234","251","229","53","45","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0","0","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","79","69","71","65","31","23","25","18","36","30","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","44","39","37","37","155","146","144","144","22","17","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0","0","0","0","0","0","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0","0","0","0","0","0","0","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0","0","0","0","0","0","0","0","0","0"
"77652  :  โรงพยาบาลโนนศิลา","10","9","8","8","43","40","36","36","5","4","0","0"
"10671  :  โรงพยาบาลอุดรธานี","29","8","8","4","119","35","34","18","25","6","0","0"
"11013  :  โรงพยาบาลกุดจับ","2","2","2","2","6","6","6","6","0","0","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","82","74","77","72","383","359","363","350","5","2","0","0"
"11015  :  โรงพยาบาลกุมภวาปี","164","164","157","157","803","803","773","773","7","7","0","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","7","2","6","2","2","2","2","2","4","2","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","51","47","47","43","207","203","196","192","7","7","0","0"
"11018  :  โรงพยาบาลหนองหาน","250","248","242","242","1,201","1,199","1,232","1,232","84","82","2","2"
"11019  :  โรงพยาบาลทุ่งฝน","26","23","19","16","98","91","70","63","8","7","0","0"
"11020  :  โรงพยาบาลไชยวาน","100","99","92","92","490","489","467","467","11","10","1","1"
"11021  :  โรงพยาบาลศรีธาตุ","1","0","0","0","0","0","0","0","1","0","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","71","68","66","65","316","314","305","304","7","5","0","0"
"11023  :  โรงพยาบาลบ้านผือ","477","467","456","450","2,338","2,311","2,263","2,242","24","20","0","0"
"11024  :  โรงพยาบาลน้ำโสม","96","95","93","93","396","391","382","382","7","6","0","0"
"11025  :  โรงพยาบาลเพ็ญ","40","39","39","38","78","78","75","75","2","2","0","0"
"11026  :  โรงพยาบาลสร้างคอม","47","46","40","39","200","197","171","168","8","8","0","0"
"11027  :  โรงพยาบาลหนองแสง","0","0","0","0","0","0","0","0","0","0","0","0"
"11028  :  โรงพยาบาลนายูง","16","12","13","11","38","34","38","34","3","1","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","20","18","15","15","0","0","0","0","6","4","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","415","412","391","391","1,926","1,924","1,896","1,896","27","24","0","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","13","11","11","10","0","0","0","0","4","2","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0","0","0"
"10705  :  โรงพยาบาลเลย","29","23","24","23","119","109","110","110","9","3","0","0"
"11030  :  โรงพยาบาลนาด้วง","13","12","11","10","58","55","48","45","2","2","0","0"
"11031  :  โรงพยาบาลเชียงคาน","31","30","24","23","126","126","96","96","10","9","0","0"
"11032  :  โรงพยาบาลปากชม","58","57","41","41","281","276","204","204","18","17","0","0"
"11033  :  โรงพยาบาลนาแห้ว","33","22","24","16","56","46","39","35","12","7","0","0"
"11034  :  โรงพยาบาลภูเรือ","41","35","34","29","193","166","158","136","8","7","0","0"
"11035  :  โรงพยาบาลท่าลี่","8","8","8","8","34","34","34","34","0","0","0","0"
"11036  :  โรงพยาบาลวังสะพุง","13","13","12","12","61","61","56","56","1","1","0","0"
"11037  :  โรงพยาบาลภูกระดึง","32","28","26","23","140","133","115","108","6","5","0","0"
"11038  :  โรงพยาบาลภูหลวง","46","46","40","40","214","214","188","188","7","7","0","0"
"11039  :  โรงพยาบาลผาขาว","1","0","1","0","0","0","0","0","1","0","0","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","121","104","87","74","394","384","279","271","38","32","0","0"
