"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","29,616,329.08","29,405,728.35","210,600.73","0.71","4,537,148.21","4,501,269.10","35,879.11","0.79","8,601,788.28","8,520,204.19","81,584.09","0.95","3,243,133.20","3,224,148.73","18,984.47","0.59","13,234,259.39","13,160,106.33","74,153.06","0.56"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","14,364,284.35","14,138,989.85","225,294.50","1.57","3,792,888.90","3,736,553.40","56,335.50","1.49","3,478,191.95","3,411,660.95","66,531.00","1.91","3,748,041.95","3,694,850.95","53,191.00","1.42","3,345,161.55","3,295,924.55","49,237.00","1.47"
"23578  :  โรงพยาบาลแคนดง","11,356,983.18","11,149,418.68","207,564.50","1.83","2,691,707.47","2,649,285.97","42,421.50","1.58","2,869,709.42","2,822,902.42","46,807.00","1.63","2,904,951.49","2,858,187.74","46,763.75","1.61","2,890,614.80","2,819,042.55","71,572.25","2.48"
"28020  :  โรงพยาบาลบ้านด่าน","9,246,686.00","9,102,242.00","144,444.00","1.56","2,195,523.00","2,167,064.50","28,458.50","1.30","2,390,770.00","2,349,745.50","41,024.50","1.72","2,330,919.00","2,300,691.00","30,228.00","1.30","2,329,474.00","2,284,741.00","44,733.00","1.92"
"10668  :  โรงพยาบาลสุรินทร์","393,503,258.20","392,583,095.85","920,162.35","0.23","99,849,871.51","99,666,722.50","183,149.01","0.18","97,250,650.52","96,977,708.90","272,941.62","0.28","97,332,479.47","97,078,377.90","254,101.57","0.26","99,070,256.70","98,860,286.55","209,970.15","0.21"
"10915  :  โรงพยาบาลชุมพลบุรี","41,320,824.90","40,653,756.65","667,068.25","1.61","12,597,701.80","12,381,535.80","216,166.00","1.72","12,787,869.80","12,592,611.80","195,258.00","1.53","7,146,993.90","7,051,116.90","95,877.00","1.34","8,788,259.40","8,628,492.15","159,767.25","1.82"
"10916  :  โรงพยาบาลท่าตูม","58,981,400.84","58,269,190.84","712,210.00","1.21","14,562,184.50","14,412,805.50","149,379.00","1.03","14,682,632.24","14,448,849.24","233,783.00","1.59","14,503,317.34","14,344,399.34","158,918.00","1.10","15,233,266.76","15,063,136.76","170,130.00","1.12"
"10917  :  โรงพยาบาลจอมพระ","17,855,546.75","17,261,669.00","593,877.75","3.33","4,009,330.25","3,934,824.25","74,506.00","1.86","3,870,521.75","3,780,547.25","89,974.50","2.32","5,413,022.25","5,201,246.50","211,775.75","3.91","4,562,672.50","4,345,051.00","217,621.50","4.77"
"10918  :  โรงพยาบาลปราสาท","87,853,963.09","85,720,918.34","2,133,044.75","2.43","21,716,235.45","21,294,074.95","422,160.50","1.94","21,491,799.68","20,971,615.18","520,184.50","2.42","21,574,159.84","20,985,160.59","588,999.25","2.73","23,071,768.12","22,470,067.62","601,700.50","2.61"
"10919  :  โรงพยาบาลกาบเชิง","16,823,994.98","15,585,613.65","1,238,381.33","7.36","4,217,054.21","3,920,766.71","296,287.50","7.03","4,102,901.36","3,790,447.31","312,454.05","7.62","4,188,231.27","3,919,923.49","268,307.78","6.41","4,315,808.14","3,954,476.14","361,332.00","8.37"
"10920  :  โรงพยาบาลรัตนบุรี","49,505,065.83","49,066,852.18","438,213.65","0.89","13,517,058.33","13,368,138.58","148,919.75","1.10","7,632,585.41","7,534,522.91","98,062.50","1.28","20,609,819.10","20,529,087.91","80,731.19","0.39","7,745,602.99","7,635,102.78","110,500.21","1.43"
"10921  :  โรงพยาบาลสนม","7,972,365.44","7,730,702.61","241,662.83","3.03","1,971,071.00","1,921,575.39","49,495.61","2.51","1,900,308.29","1,842,509.76","57,798.53","3.04","1,964,018.59","1,905,083.59","58,935.00","3.00","2,136,967.56","2,061,533.87","75,433.69","3.53"
"10922  :  โรงพยาบาลศีขรภูมิ","45,719,825.69","45,030,469.91","689,355.78","1.51","12,056,103.11","11,901,444.35","154,658.76","1.28","11,297,380.29","11,100,237.66","197,142.63","1.75","10,951,471.08","10,787,144.58","164,326.50","1.50","11,414,871.21","11,241,643.32","173,227.89","1.52"
"10923  :  โรงพยาบาลสังขะ","41,881,125.95","40,531,013.95","1,350,112.00","3.22","11,300,769.90","10,988,483.40","312,286.50","2.76","9,876,020.15","9,563,716.65","312,303.50","3.16","10,191,403.40","9,842,412.40","348,991.00","3.42","10,512,932.50","10,136,401.50","376,531.00","3.58"
"10924  :  โรงพยาบาลลำดวน","18,339,442.61","17,276,693.11","1,062,749.50","5.79","4,730,243.11","4,491,684.11","238,559.00","5.04","4,491,662.82","4,202,619.82","289,043.00","6.44","4,403,658.46","4,119,760.96","283,897.50","6.45","4,713,878.22","4,462,628.22","251,250.00","5.33"
"10925  :  โรงพยาบาลสำโรงทาบ","14,028,348.65","13,864,116.15","164,232.50","1.17","3,569,376.30","3,519,600.80","49,775.50","1.39","3,642,638.80","3,599,001.30","43,637.50","1.20","3,650,140.05","3,614,750.05","35,390.00","0.97","3,166,193.50","3,130,764.00","35,429.50","1.12"
"10926  :  โรงพยาบาลบัวเชด","14,760,130.00","14,453,676.50","306,453.50","2.08","4,072,300.25","4,007,394.25","64,906.00","1.59","3,695,878.75","3,597,649.75","98,229.00","2.66","3,384,181.50","3,316,048.50","68,133.00","2.01","3,607,769.50","3,532,584.00","75,185.50","2.08"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","47,409,161.00","47,409,161.00","0.00","0.00","11,286,357.50","11,286,357.50","0.00","0.00","11,930,534.50","11,930,534.50","0.00","0.00","11,633,920.00","11,633,920.00","0.00","0.00","12,558,349.00","12,558,349.00","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","9,177,946.02","8,845,889.02","332,057.00","3.62","2,167,985.12","2,083,306.12","84,679.00","3.91","2,151,958.88","2,066,007.88","85,951.00","3.99","2,366,125.71","2,290,899.71","75,226.00","3.18","2,491,876.31","2,405,675.31","86,201.00","3.46"
"27842  :  โรงพยาบาลเขวาสินรินทร์","7,552,374.60","7,199,771.10","352,603.50","4.67","1,886,227.20","1,783,142.70","103,084.50","5.47","1,808,625.50","1,721,704.00","86,921.50","4.81","1,862,738.55","1,777,442.55","85,296.00","4.58","1,994,783.35","1,917,481.85","77,301.50","3.88"
"27843  :  โรงพยาบาลศรีณรงค์","8,490,931.21","8,277,525.64","213,405.57","2.51","2,159,495.09","2,104,033.54","55,461.55","2.57","2,172,917.30","2,100,564.45","72,352.85","3.33","2,210,344.18","2,168,425.35","41,918.83","1.90","1,948,174.64","1,904,502.30","43,672.34","2.24"
"27844  :  โรงพยาบาลโนนนารายณ์","9,946,646.14","9,563,851.99","382,794.15","3.85","2,351,283.05","2,284,886.15","66,396.90","2.82","2,527,907.86","2,417,205.41","110,702.45","4.38","2,526,120.01","2,441,399.21","84,720.80","3.35","2,541,335.22","2,420,361.22","120,974.00","4.76"
"10700  :  โรงพยาบาลศรีสะเกษ","263,565,729.05","263,026,242.48","539,486.57","0.20","64,571,057.95","64,434,971.28","136,086.67","0.21","66,384,462.75","66,242,212.35","142,250.40","0.21","65,477,960.33","65,348,660.83","129,299.50","0.20","67,132,248.02","67,000,398.02","131,850.00","0.20"
"10927  :  โรงพยาบาลยางชุมน้อย","13,339,365.85","12,594,057.02","745,308.83","5.59","3,294,812.65","3,153,393.66","141,418.99","4.29","3,190,335.07","3,012,656.04","177,679.03","5.57","3,287,155.90","3,098,023.67","189,132.23","5.75","3,567,062.23","3,329,983.65","237,078.58","6.65"
"10928  :  โรงพยาบาลกันทรารมย์","48,006,164.17","47,289,503.92","716,660.25","1.49","11,849,925.03","11,679,165.33","170,759.70","1.44","11,772,893.27","11,561,766.22","211,127.05","1.79","12,029,644.83","11,870,085.98","159,558.85","1.33","12,353,701.04","12,178,486.39","175,214.65","1.42"
"10929  :  โรงพยาบาลกันทรลักษ์","54,047,922.56","53,381,201.61","666,720.95","1.23","13,652,759.70","13,487,825.35","164,934.35","1.21","12,809,258.07","12,617,449.69","191,808.38","1.50","13,505,472.11","13,363,059.10","142,413.01","1.05","14,080,432.68","13,912,867.47","167,565.21","1.19"
"10930  :  โรงพยาบาลขุขันธ์","59,732,444.26","59,523,000.01","209,444.25","0.35","15,821,578.53","15,768,086.03","53,492.50","0.34","14,597,356.06","14,544,019.81","53,336.25","0.37","14,602,542.48","14,555,429.48","47,113.00","0.32","14,710,967.19","14,655,464.69","55,502.50","0.38"
"10931  :  โรงพยาบาลไพรบึง","14,201,609.10","13,976,218.34","225,390.76","1.59","3,267,131.15","3,224,016.05","43,115.10","1.32","3,367,193.06","3,296,770.67","70,422.39","2.09","3,664,641.44","3,614,954.52","49,686.92","1.36","3,902,643.45","3,840,477.10","62,166.35","1.59"
"10932  :  โรงพยาบาลปรางค์กู่","21,362,842.30","20,917,657.25","445,185.05","2.08","5,027,915.07","4,943,005.67","84,909.40","1.69","5,128,890.35","5,033,534.55","95,355.80","1.86","5,493,014.94","5,401,419.54","91,595.40","1.67","5,713,021.94","5,539,697.49","173,324.45","3.03"
"10933  :  โรงพยาบาลขุนหาญ","36,184,360.17","34,685,240.59","1,499,119.58","4.14","8,871,425.78","8,524,179.83","347,245.95","3.91","8,692,546.08","8,248,673.44","443,872.64","5.11","9,174,454.26","8,857,909.37","316,544.89","3.45","9,445,934.05","9,054,477.95","391,456.10","4.14"
"10934  :  โรงพยาบาลราษีไศล","38,676,643.30","38,104,196.54","572,446.76","1.48","9,624,802.20","9,470,732.13","154,070.07","1.60","9,473,365.35","9,320,573.95","152,791.40","1.61","9,953,547.28","9,817,591.09","135,956.19","1.37","9,624,928.47","9,495,299.37","129,629.10","1.35"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","24,692,676.27","24,232,479.86","460,196.41","1.86","6,119,622.42","6,012,240.75","107,381.67","1.75","6,062,467.14","5,933,607.23","128,859.91","2.13","6,183,330.40","6,076,250.92","107,079.48","1.73","6,327,256.31","6,210,380.96","116,875.35","1.85"
"10936  :  โรงพยาบาลบึงบูรพ์","4,400,351.85","4,249,537.83","150,814.02","3.43","1,162,259.36","1,129,440.59","32,818.77","2.82","1,063,513.13","1,028,585.38","34,927.75","3.28","1,059,090.26","1,032,892.76","26,197.50","2.47","1,115,489.10","1,058,619.10","56,870.00","5.10"
"10937  :  โรงพยาบาลห้วยทับทัน","10,594,891.64","10,169,354.74","425,536.90","4.02","2,632,824.74","2,535,290.93","97,533.81","3.70","2,768,767.01","2,654,118.84","114,648.17","4.14","2,555,997.44","2,457,259.43","98,738.01","3.86","2,637,302.45","2,522,685.54","114,616.91","4.35"
"10938  :  โรงพยาบาลโนนคูณ","13,369,903.76","13,134,280.88","235,622.88","1.76","3,459,955.88","3,402,033.76","57,922.12","1.67","3,415,224.96","3,343,339.62","71,885.34","2.10","3,298,577.40","3,239,865.03","58,712.37","1.78","3,196,145.52","3,149,042.47","47,103.05","1.47"
"10939  :  โรงพยาบาลศรีรัตนะ","24,341,116.51","24,069,290.01","271,826.50","1.12","4,776,421.49","4,712,016.99","64,404.50","1.35","10,015,933.38","9,949,333.38","66,600.00","0.66","4,616,130.09","4,546,405.09","69,725.00","1.51","4,932,631.55","4,861,534.55","71,097.00","1.44"
"10940  :  โรงพยาบาลวังหิน","12,620,013.67","12,235,215.41","384,798.26","3.05","3,355,002.95","3,265,741.79","89,261.16","2.66","3,455,422.67","3,336,084.57","119,338.10","3.45","3,106,553.08","3,027,941.58","78,611.50","2.53","2,703,034.97","2,605,447.47","97,587.50","3.61"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","11,883,130.51","11,775,969.16","107,161.35","0.90","2,788,412.38","2,765,174.13","23,238.25","0.83","2,979,590.86","2,954,594.16","24,996.70","0.84","2,944,735.08","2,918,925.78","25,809.30","0.88","3,170,392.19","3,137,275.09","33,117.10","1.04"
"10942  :  โรงพยาบาลภูสิงห์","14,927,070.04","14,694,817.01","232,253.03","1.56","3,625,125.70","3,581,059.09","44,066.61","1.22","3,681,644.11","3,630,432.83","51,211.28","1.39","3,761,556.37","3,698,042.53","63,513.84","1.69","3,858,743.86","3,785,282.56","73,461.30","1.90"
"10943  :  โรงพยาบาลเมืองจันทร์","3,515,583.33","3,378,287.62","137,295.71","3.91","847,777.82","821,901.31","25,876.51","3.05","902,447.57","857,169.54","45,278.03","5.02","861,708.05","827,968.92","33,739.13","3.92","903,649.89","871,247.85","32,402.04","3.59"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","14,418,215.59","14,111,257.09","306,958.50","2.13","3,638,736.05","3,551,566.55","87,169.50","2.40","3,501,511.62","3,428,652.62","72,859.00","2.08","3,715,419.97","3,645,412.47","70,007.50","1.88","3,562,547.95","3,485,625.45","76,922.50","2.16"
"28014  :  โรงพยาบาลพยุห์","7,742,168.11","7,568,353.65","173,814.46","2.25","2,139,248.57","2,088,054.37","51,194.20","2.39","1,932,852.81","1,891,455.08","41,397.73","2.14","1,815,799.11","1,784,156.51","31,642.60","1.74","1,854,267.62","1,804,687.69","49,579.93","2.67"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","3,890,938.74","3,823,715.53","67,223.21","1.73","943,958.49","927,142.99","16,815.50","1.78","968,234.59","948,411.09","19,823.50","2.05","965,089.23","950,673.27","14,415.96","1.49","1,013,656.43","997,488.18","16,168.25","1.60"
"28016  :  โรงพยาบาลศิลาลาด","6,948,620.73","6,800,165.73","148,455.00","2.14","1,801,003.59","1,759,622.09","41,381.50","2.30","1,840,027.39","1,795,389.39","44,638.00","2.43","1,938,807.38","1,901,873.38","36,934.00","1.90","1,368,782.37","1,343,280.87","25,501.50","1.86"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","742,245,468.63","739,621,250.12","2,624,218.51","0.35","191,507,507.23","190,841,257.16","666,250.07","0.35","184,670,455.40","183,956,546.49","713,908.91","0.39","185,234,111.22","184,617,521.98","616,589.24","0.33","180,833,394.78","180,205,924.49","627,470.29","0.35"
"10944  :  โรงพยาบาลศรีเมืองใหม่","21,230,825.97","20,348,176.72","882,649.25","4.16","4,820,613.47","4,668,828.72","151,784.75","3.15","5,488,241.94","5,269,965.44","218,276.50","3.98","5,279,691.75","5,097,517.75","182,174.00","3.45","5,642,278.81","5,311,864.81","330,414.00","5.86"
"10945  :  โรงพยาบาลโขงเจียม","10,357,390.50","10,032,543.50","324,847.00","3.14","2,577,153.75","2,483,733.75","93,420.00","3.62","2,463,555.75","2,404,773.75","58,782.00","2.39","2,511,758.75","2,440,879.75","70,879.00","2.82","2,804,922.25","2,703,156.25","101,766.00","3.63"
"10946  :  โรงพยาบาลเขื่องใน","46,864,182.50","46,691,598.50","172,584.00","0.37","15,246,557.00","15,186,346.00","60,211.00","0.39","11,411,514.00","11,361,359.00","50,155.00","0.44","13,988,984.00","13,945,776.00","43,208.00","0.31","6,217,127.50","6,198,117.50","19,010.00","0.31"
"10947  :  โรงพยาบาลเขมราฐ","34,836,430.63","34,200,997.13","635,433.50","1.82","6,412,450.52","6,298,229.42","114,221.10","1.78","9,681,456.87","9,494,984.77","186,472.10","1.93","9,361,125.98","9,191,770.68","169,355.30","1.81","9,381,397.26","9,216,012.26","165,385.00","1.76"
"10948  :  โรงพยาบาลนาจะหลวย","16,954,840.40","16,461,358.40","493,482.00","2.91","4,174,379.90","4,060,022.40","114,357.50","2.74","3,982,889.60","3,863,902.10","118,987.50","2.99","4,166,540.30","4,061,445.30","105,095.00","2.52","4,631,030.60","4,475,988.60","155,042.00","3.35"
"10949  :  โรงพยาบาลน้ำยืน","20,512,459.41","20,228,788.81","283,670.60","1.38","4,963,614.61","4,894,731.01","68,883.60","1.39","5,033,468.90","4,964,935.90","68,533.00","1.36","5,280,519.50","5,214,293.50","66,226.00","1.25","5,234,856.40","5,154,828.40","80,028.00","1.53"
"10950  :  โรงพยาบาลบุณฑริก","22,089,890.49","21,736,649.55","353,240.94","1.60","5,409,254.93","5,305,396.72","103,858.21","1.92","5,506,653.86","5,410,010.89","96,642.97","1.76","5,419,957.27","5,341,531.93","78,425.34","1.45","5,754,024.43","5,679,710.01","74,314.42","1.29"
"10951  :  โรงพยาบาลตระการพืชผล","54,685,352.50","53,735,719.00","949,633.50","1.74","12,954,473.45","12,771,125.25","183,348.20","1.42","13,187,857.70","12,965,359.70","222,498.00","1.69","13,863,978.70","13,644,682.20","219,296.50","1.58","14,679,042.65","14,354,551.85","324,490.80","2.21"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","25,276,261.50","24,292,197.50","984,064.00","3.89","6,323,024.75","6,056,249.75","266,775.00","4.22","6,538,546.50","6,275,399.50","263,147.00","4.02","6,186,949.50","5,948,843.00","238,106.50","3.85","6,227,740.75","6,011,705.25","216,035.50","3.47"
"10953  :  โรงพยาบาลม่วงสามสิบ","26,187,782.27","25,892,482.62","295,299.65","1.13","5,850,674.39","5,778,537.59","72,136.80","1.23","6,604,330.52","6,520,870.82","83,459.70","1.26","6,488,356.40","6,424,451.95","63,904.45","0.98","7,244,420.96","7,168,622.26","75,798.70","1.05"
"10954  :  โรงพยาบาลวารินชำราบ","118,767,483.34","117,982,787.84","784,695.50","0.66","28,823,212.59","28,634,843.09","188,369.50","0.65","30,673,839.04","30,452,809.54","221,029.50","0.72","30,545,171.66","30,358,328.66","186,843.00","0.61","28,725,260.05","28,536,806.55","188,453.50","0.66"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","53,846,178.54","53,240,127.04","606,051.50","1.13","13,147,888.80","12,992,563.30","155,325.50","1.18","13,252,412.24","13,116,887.74","135,524.50","1.02","13,262,808.50","13,131,062.50","131,746.00","0.99","14,183,069.00","13,999,613.50","183,455.50","1.29"
"10957  :  โรงพยาบาลตาลสุม","10,320,028.67","10,143,442.07","176,586.60","1.71","2,537,884.22","2,482,966.12","54,918.10","2.16","2,555,630.58","2,517,349.58","38,281.00","1.50","2,665,900.56","2,624,765.06","41,135.50","1.54","2,560,613.31","2,518,361.31","42,252.00","1.65"
"10958  :  โรงพยาบาลโพธิ์ไทร","13,102,033.95","12,840,272.45","261,761.50","2.00","3,321,907.74","3,276,104.99","45,802.75","1.38","3,190,577.59","3,127,628.59","62,949.00","1.97","3,408,217.55","3,343,019.80","65,197.75","1.91","3,181,331.07","3,093,519.07","87,812.00","2.76"
"10959  :  โรงพยาบาลสำโรง","21,999,388.16","21,306,658.16","692,730.00","3.15","4,875,893.66","4,712,067.66","163,826.00","3.36","5,437,813.68","5,279,768.93","158,044.75","2.91","6,051,018.35","5,872,883.60","178,134.75","2.94","5,634,662.47","5,441,937.97","192,724.50","3.42"
"10960  :  โรงพยาบาลดอนมดแดง","9,199,734.60","8,957,039.70","242,694.90","2.64","2,374,921.01","2,332,373.66","42,547.35","1.79","2,368,047.92","2,309,380.72","58,667.20","2.48","2,340,709.75","2,274,976.40","65,733.35","2.81","2,116,055.92","2,040,308.92","75,747.00","3.58"
"10961  :  โรงพยาบาลสิรินธร","15,939,606.74","15,770,247.24","169,359.50","1.06","3,943,310.25","3,898,997.25","44,313.00","1.12","3,934,541.39","3,887,266.64","47,274.75","1.20","3,995,911.54","3,948,946.54","46,965.00","1.18","4,065,843.56","4,035,036.81","30,806.75","0.76"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","9,954,539.99","9,649,597.44","304,942.55","3.06","2,448,899.83","2,350,899.83","98,000.00","4.00","2,427,237.81","2,330,543.81","96,694.00","3.98","2,517,429.03","2,463,135.48","54,293.55","2.16","2,560,973.32","2,505,018.32","55,955.00","2.18"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","78,766,441.00","77,759,891.00","1,006,550.00","1.28","20,028,568.50","19,742,601.00","285,967.50","1.43","21,781,113.00","21,507,775.50","273,337.50","1.25","21,621,936.00","21,346,286.00","275,650.00","1.27","15,334,823.50","15,163,228.50","171,595.00","1.12"
"11495  :  โรงพยาบาลกองบิน 21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","30.00","30.00","0.00","0.00","30.00","30.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","69,057,835.50","69,056,727.25","1,108.25","0.00","17,603,570.75","17,603,206.50","364.25","0.00","17,099,071.25","17,098,606.25","465.00","0.00","17,688,100.75","17,687,899.25","201.50","0.00","16,667,092.75","16,667,015.25","77.50","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","1,788,447.55","1,722,665.05","65,782.50","3.68","374,594.20","355,808.70","18,785.50","5.01","463,237.50","447,826.00","15,411.50","3.33","521,350.80","504,927.80","16,423.00","3.15","429,265.05","414,102.55","15,162.50","3.53"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","58,594,450.25","57,541,465.00","1,052,985.25","1.80","16,191,682.25","15,896,444.00","295,238.25","1.82","14,808,364.00","14,560,078.00","248,286.00","1.68","13,982,499.00","13,757,759.25","224,739.75","1.61","13,611,905.00","13,327,183.75","284,721.25","2.09"
"24032  :  โรงพยาบาลนาตาล","8,313,981.90","8,188,289.80","125,692.10","1.51","1,925,845.87","1,902,258.77","23,587.10","1.22","1,977,315.76","1,933,935.46","43,380.30","2.19","2,078,660.65","2,056,851.85","21,808.80","1.05","2,332,159.62","2,295,243.72","36,915.90","1.58"
"24821  :  โรงพยาบาลนาเยีย","8,942,926.27","8,333,063.27","609,863.00","6.82","2,156,430.40","2,002,789.40","153,641.00","7.12","2,182,443.58","2,046,816.58","135,627.00","6.21","2,201,246.26","2,056,524.76","144,721.50","6.57","2,402,806.03","2,226,932.53","175,873.50","7.32"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","7,901,859.28","7,611,253.71","290,605.57","3.68","2,023,903.06","1,962,803.15","61,099.91","3.02","1,951,219.25","1,874,170.41","77,048.84","3.95","1,859,787.58","1,785,179.68","74,607.90","4.01","2,066,949.39","1,989,100.47","77,848.92","3.77"
"27968  :  โรงพยาบาลน้ำขุ่น","8,961,331.80","8,836,407.80","124,924.00","1.39","2,157,949.80","2,137,128.80","20,821.00","0.96","2,207,336.00","2,175,023.00","32,313.00","1.46","2,279,207.00","2,240,808.00","38,399.00","1.68","2,316,839.00","2,283,448.00","33,391.00","1.44"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","7,950,858.00","7,887,326.00","63,532.00","0.80","1,885,794.00","1,876,351.50","9,442.50","0.50","1,996,294.50","1,982,272.00","14,022.50","0.70","2,031,960.50","2,013,623.00","18,337.50","0.90","2,036,809.00","2,015,079.50","21,729.50","1.07"
"10701  :  โรงพยาบาลยโสธร","143,274,744.30","142,995,593.70","279,150.60","0.19","32,930,489.37","32,878,381.97","52,107.40","0.16","42,847,357.27","42,760,699.07","86,658.20","0.20","33,181,638.79","33,113,462.19","68,176.60","0.21","34,315,258.87","34,243,050.47","72,208.40","0.21"
"10963  :  โรงพยาบาลทรายมูล","9,217,164.00","8,874,522.75","342,641.25","3.72","2,390,794.75","2,307,317.75","83,477.00","3.49","2,145,158.25","2,031,513.25","113,645.00","5.30","2,402,492.25","2,294,732.00","107,760.25","4.49","2,278,718.75","2,240,959.75","37,759.00","1.66"
"10964  :  โรงพยาบาลกุดชุม","16,648,382.26","16,061,475.01","586,907.25","3.53","3,999,932.51","3,853,508.76","146,423.75","3.66","3,954,413.00","3,798,068.75","156,344.25","3.95","4,305,080.50","4,163,438.50","141,642.00","3.29","4,388,956.25","4,246,459.00","142,497.25","3.25"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","19,767,853.80","19,315,433.05","452,420.75","2.29","5,164,041.15","5,041,751.40","122,289.75","2.37","4,893,405.75","4,784,068.25","109,337.50","2.23","4,911,761.45","4,807,924.45","103,837.00","2.11","4,798,645.45","4,681,688.95","116,956.50","2.44"
"10966  :  โรงพยาบาลป่าติ้ว","11,743,871.42","11,434,503.88","309,367.54","2.63","2,886,779.46","2,804,575.49","82,203.97","2.85","2,978,866.06","2,893,468.81","85,397.25","2.87","3,037,566.53","2,962,934.98","74,631.55","2.46","2,840,659.37","2,773,524.60","67,134.77","2.36"
"10967  :  โรงพยาบาลมหาชนะชัย","16,558,468.69","16,188,733.24","369,735.45","2.23","4,128,339.30","4,033,157.80","95,181.50","2.31","4,215,953.68","4,108,176.93","107,776.75","2.56","4,358,028.18","4,263,529.13","94,499.05","2.17","3,856,147.53","3,783,869.38","72,278.15","1.87"
"10968  :  โรงพยาบาลค้อวัง","8,144,903.01","7,985,142.51","159,760.50","1.96","1,968,433.23","1,926,519.73","41,913.50","2.13","2,043,603.47","1,994,668.97","48,934.50","2.39","1,969,374.91","1,932,136.41","37,238.50","1.89","2,163,491.40","2,131,817.40","31,674.00","1.46"
"10969  :  โรงพยาบาลไทยเจริญ","9,597,878.36","9,362,912.61","234,965.75","2.45","2,377,157.57","2,315,005.57","62,152.00","2.61","2,413,835.00","2,340,468.75","73,366.25","3.04","2,345,093.85","2,283,768.60","61,325.25","2.62","2,461,791.94","2,423,669.69","38,122.25","1.55"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","48,269,160.02","48,104,448.67","164,711.35","0.34","12,052,213.91","12,006,810.41","45,403.50","0.38","12,098,024.34","12,064,337.19","33,687.15","0.28","11,933,548.20","11,908,059.70","25,488.50","0.21","12,185,373.57","12,125,241.37","60,132.20","0.49"
"11921  :  โรงพยาบาลนายแพทย์หาญ","5,147,514.05","5,006,102.05","141,412.00","2.75","1,318,122.05","1,245,758.05","72,364.00","5.49","1,328,982.70","1,262,850.20","66,132.50","4.98","1,205,262.75","1,203,675.75","1,587.00","0.13","1,295,146.55","1,293,818.05","1,328.50","0.10"
"04007  :  โรงพยาบาลซับใหญ่","5,289,478.75","5,175,096.75","114,382.00","2.16","1,273,366.15","1,247,040.65","26,325.50","2.07","1,306,027.45","1,268,780.95","37,246.50","2.85","1,358,280.50","1,330,262.50","28,018.00","2.06","1,351,804.65","1,329,012.65","22,792.00","1.69"
"10702  :  โรงพยาบาลชัยภูมิ","308,105,098.68","306,754,045.47","1,351,053.21","0.44","76,344,200.86","76,016,440.48","327,760.38","0.43","75,401,896.34","75,073,723.89","328,172.45","0.44","78,933,055.43","78,604,479.84","328,575.59","0.42","77,425,946.05","77,059,401.26","366,544.79","0.47"
