"โรงพยาบาล","รวมทั้งปีงบประมาณ แยกรายกลุ่มอายุ(คน)","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"0-14","15-29","30-44","45-59","60+","รวมทุกกลุ่ม","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง"
"ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10662  :  โรงพยาบาลชลบุรี","144","150","294","885","1,419","2,304","1,114","1,995","3,109","1,842","3,396","5,238","3,754","7,034","10,788","7,739","13,994","21,733","1,780","2,271","3,475","4,505","1,665","2,069","3,255","4,075","1,579","1,862","2,963","3,626","2,715","3,134","4,301","5,057"
"10817  :  โรงพยาบาลบ้านบึง","473","416","889","2,299","2,826","5,125","1,872","2,102","3,974","1,168","1,781","2,949","1,481","2,651","4,132","7,293","9,776","17,069","1,761","2,068","2,431","3,113","1,456","1,693","2,252","2,743","1,411","1,659","1,887","2,220","2,665","3,044","3,206","3,712"
"10818  :  โรงพยาบาลหนองใหญ่","57","70","127","509","552","1,061","527","543","1,070","516","864","1,380","710","1,098","1,808","2,319","3,127","5,446","641","783","873","1,075","472","601","696","901","438","562","655","808","768","844","903","1,002"
"10819  :  โรงพยาบาลบางละมุง","190","167","357","486","729","1,215","642","887","1,529","831","1,403","2,234","1,393","2,599","3,992","3,542","5,785","9,327","1,043","1,289","1,687","2,251","794","1,003","1,392","1,874","732","885","1,230","1,489","973","1,150","1,476","1,713"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","58","47","105","203","275","478","220","293","513","237","446","683","251","364","615","969","1,425","2,394","266","550","423","800","231","442","321","611","224","381","343","622","248","267","338","382"
"10821  :  โรงพยาบาลพานทอง","162","164","326","879","1,090","1,969","689","896","1,585","561","828","1,389","944","1,670","2,614","3,235","4,648","7,883","801","963","1,212","1,472","694","841","1,094","1,312","596","692","859","984","1,144","1,283","1,483","1,680"
"10822  :  โรงพยาบาลพนัสนิคม","237","207","444","1,153","1,471","2,624","1,219","1,618","2,837","1,199","2,283","3,482","1,842","3,634","5,476","5,650","9,213","14,863","1,493","2,460","2,524","4,528","1,134","1,679","2,068","3,386","982","1,231","1,767","2,388","2,041","2,345","2,854","3,452"
"10823  :  โรงพยาบาลแหลมฉบัง","152","126","278","536","631","1,167","458","662","1,120","525","922","1,447","608","1,192","1,800","2,279","3,533","5,812","436","743","823","1,480","447","641","738","1,176","443","506","651","746","953","1,065","1,321","1,482"
"10824  :  โรงพยาบาลเกาะสีชัง","17","17","34","53","75","128","73","120","193","119","236","355","199","397","596","461","845","1,306","71","104","148","222","92","127","168","248","135","196","262","389","163","227","267","382"
"10825  :  โรงพยาบาลสัตหีบกม10","63","50","113","66","158","224","115","199","314","154","457","611","526","871","1,397","924","1,735","2,659","237","417","485","986","255","461","450","850","223","370","436","858","209","244","364","465"
"10826  :  โรงพยาบาลบ่อทอง","27","65","92","230","307","537","213","347","560","261","454","715","502","818","1,320","1,233","1,991","3,224","414","525","675","818","297","353","464","543","275","328","460","536","247","299","392","468"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1","1","2","25","22","47","50","47","97","113","201","314","288","352","640","477","623","1,100","116","127","141","163","117","125","149","158","117","127","161","182","127","135","172","191"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","12","9","21","256","67","323","232","147","379","428","520","948","431","578","1,009","1,359","1,321","2,680","160","169","132","140","552","715","516","729","362","528","375","528","285","384","298","392"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","1","6","7","126","210","336","209","389","598","232","649","881","346","977","1,323","914","2,231","3,145","211","239","547","618","190","209","516","577","205","228","476","548","308","341","692","788"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","3","4","7","37","102","139","104","256","360","204","167","371","348","529","877","21","32","60","74","119","213","172","260","85","124","106","142","123","205","191","320"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","15","5","20","192","314","506","213","345","558","286","969","1,255","1,236","3,045","4,281","1,942","4,678","6,620","485","555","1,208","1,409","501","564","1,219","1,416","473","552","1,144","1,343","483","578","1,107","1,367"
"28005  :  โรงพยาบาลเมืองพัทยา","97","95","192","964","1,402","2,366","992","1,541","2,533","639","1,360","1,999","440","1,008","1,448","3,132","5,406","8,538","947","1,074","1,660","1,977","688","786","1,222","1,424","610","699","1,076","1,230","887","1,014","1,448","1,662"
"28006  :  โรงพยาบาลเกาะจันทร์","58","64","122","339","360","699","309","410","719","329","624","953","523","873","1,396","1,558","2,331","3,889","429","773","588","1,154","437","672","697","1,099","288","421","461","751","404","482","585","738"
"10663  :  โรงพยาบาลระยอง","254","249","503","1,668","1,849","3,517","1,952","2,505","4,457","2,212","4,408","6,620","3,532","7,161","10,693","9,618","16,172","25,790","2,747","3,117","4,506","5,222","2,402","2,712","3,943","4,569","2,277","2,619","3,975","4,564","2,192","2,489","3,748","4,364"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","98","85","183","500","553","1,053","512","601","1,113","456","564","1,020","284","567","851","1,850","2,370","4,220","640","715","768","883","405","448","517","615","338","379","447","523","467","526","638","729"
"10828  :  โรงพยาบาลบ้านฉาง","53","36","89","123","216","339","160","220","380","248","630","878","651","1,517","2,168","1,235","2,619","3,854","438","502","872","1,074","316","359","705","809","253","299","540","639","228","263","502","586"
"10829  :  โรงพยาบาลแกลง","65","51","116","322","455","777","345","501","846","573","858","1,431","1,610","2,409","4,019","2,915","4,274","7,189","779","951","1,122","1,353","674","853","1,031","1,227","669","782","998","1,144","793","919","1,123","1,289"
"10830  :  โรงพยาบาลวังจันทร์","43","33","76","134","185","319","149","221","370","249","265","514","345","364","709","920","1,068","1,988","262","309","297","363","233","284","266","320","206","254","239","294","219","286","266","340"
"10831  :  โรงพยาบาลบ้านค่าย","126","119","245","422","572","994","509","740","1,249","469","1,053","1,522","710","1,497","2,207","2,236","3,981","6,217","625","748","992","1,170","534","647","901","1,104","537","636","871","1,079","540","625","1,217","1,378"
"10832  :  โรงพยาบาลปลวกแดง","35","32","67","378","402","780","281","314","595","147","286","433","99","201","300","940","1,235","2,175","210","256","329","398","220","254","314","366","218","233","288","305","292","303","304","316"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","57","63","120","97","196","293","146","297","443","269","652","921","623","867","1,490","1,192","2,075","3,267","366","442","666","855","292","375","515","688","277","349","497","636","257","322","397","544"
"23962  :  โรงพยาบาลนิคมพัฒนา","188","176","364","459","613","1,072","484","626","1,110","434","908","1,342","614","1,277","1,891","2,179","3,600","5,779","550","687","933","1,184","480","605","819","1,035","402","498","722","949","752","837","1,126","1,275"
"10664  :  โรงพยาบาลพระปกเกล้า","100","86","186","201","287","488","310","460","770","684","1,261","1,945","1,375","2,471","3,846","2,670","4,565","7,235","789","1,097","1,432","1,921","696","893","1,228","1,552","597","743","939","1,162","588","745","966","1,244"
"10834  :  โรงพยาบาลขลุง","33","33","66","105","144","249","129","270","399","319","601","920","744","960","1,704","1,330","2,008","3,338","349","505","586","892","321","446","470","690","335","478","462","720","325","475","490","772"
"10835  :  โรงพยาบาลท่าใหม่","23","27","50","82","121","203","124","136","260","128","273","401","300","573","873","657","1,130","1,787","173","223","303","362","171","213","304","358","158","188","262","296","155","174","261","303"
"10836  :  โรงพยาบาลเขาสุกิม","37","21","58","135","200","335","234","334","568","335","573","908","389","635","1,024","1,130","1,763","2,893","270","344","497","706","227","306","453","628","102","113","151","174","531","550","662","695"
"10837  :  โรงพยาบาลสองพี่น้อง","20","22","42","91","109","200","85","135","220","101","173","274","217","304","521","514","743","1,257","175","208","219","260","83","93","129","150","108","132","179","216","148","186","216","282"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","9","12","21","47","84","131","111","145","256","157","266","423","344","418","762","668","925","1,593","257","307","359","439","173","207","239","280","129","152","165","199","109","126","162","207"
"10839  :  โรงพยาบาลมะขาม","29","23","52","117","142","259","115","172","287","196","222","418","311","348","659","768","907","1,675","264","369","325","473","181","364","236","569","182","265","208","298","141","184","138","174"
"10840  :  โรงพยาบาลแหลมสิงห์","17","12","29","50","51","101","57","65","122","123","190","313","315","494","809","562","812","1,374","213","565","301","619","146","324","229","417","112","136","163","199","91","119","119","151"
"10841  :  โรงพยาบาลสอยดาว","61","42","103","138","200","338","221","390","611","375","673","1,048","752","1,125","1,877","1,547","2,430","3,977","479","637","759","1,068","386","491","578","761","275","342","453","528","407","485","640","871"
"10842  :  โรงพยาบาลแก่งหางแมว","55","41","96","76","136","212","99","174","273","137","269","406","330","408","738","697","1,028","1,725","210","267","339","463","160","203","229","303","152","188","246","290","175","215","214","264"
"10843  :  โรงพยาบาลนายายอาม","39","44","83","183","302","485","292","473","765","467","846","1,313","848","1,467","2,315","1,829","3,132","4,961","468","584","896","1,173","461","592","774","975","422","519","726","911","478","606","736","1,011"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","34","31","65","137","222","359","163","328","491","351","702","1,053","745","1,273","2,018","1,430","2,556","3,986","443","656","816","1,340","325","427","601","839","322","396","554","764","340","472","585","886"
"10696  :  โรงพยาบาลตราด","41","34","75","186","219","405","262","466","728","437","794","1,231","896","1,744","2,640","1,822","3,257","5,079","517","656","903","1,143","435","525","817","1,021","408","489","749","937","462","521","788","945"
"10845  :  โรงพยาบาลคลองใหญ่","10","7","17","11","51","62","42","75","117","121","203","324","131","259","390","315","595","910","99","165","173","312","80","126","144","262","71","126","134","250","65","148","144","286"
"10846  :  โรงพยาบาลเขาสมิง","2","7","9","34","41","75","65","112","177","128","259","387","324","597","921","553","1,016","1,569","178","211","322","397","161","178","290","341","106","116","214","241","108","122","190","208"
"10847  :  โรงพยาบาลบ่อไร่","29","25","54","36","50","86","44","71","115","84","121","205","167","251","418","360","518","878","96","116","167","201","67","87","120","152","63","77","87","99","134","160","144","173"
"10848  :  โรงพยาบาลแหลมงอบ","12","14","26","40","74","114","166","266","432","326","575","901","548","702","1,250","1,092","1,631","2,723","335","505","474","699","289","412","416","583","228","313","357","483","240","312","384","534"
"10849  :  โรงพยาบาลเกาะกูด","6","4","10","24","29","53","15","30","45","7","24","31","23","26","49","75","113","188","28","30","39","41","23","24","38","40","10","10","26","28","14","17","10","13"
"13816  :  โรงพยาบาลเกาะช้าง","2","2","4","13","29","42","17","38","55","20","39","59","19","37","56","71","145","216","18","33","49","72","16","17","27","35","18","19","33","39","19","21","36","40"
"10697  :  โรงพยาบาลพุทธโสธร","79","89","168","573","853","1,426","563","1,002","1,565","586","1,283","1,869","953","1,779","2,732","2,754","5,006","7,760","815","959","1,461","1,814","670","787","1,215","1,492","621","708","1,162","1,359","648","747","1,168","1,424"
"10833  :  โรงพยาบาลท่าตะเกียบ","61","80","141","109","202","311","182","233","415","392","615","1,007","834","1,251","2,085","1,578","2,381","3,959","435","570","699","897","408","512","636","785","375","475","558","674","360","423","488","565"
"10850  :  โรงพยาบาลบางคล้า","29","40","69","221","362","583","242","438","680","271","584","855","608","1,133","1,741","1,371","2,557","3,928","384","499","666","857","356","446","665","798","311","395","598","744","320","349","628","681"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","60","75","135","171","271","442","171","333","504","256","469","725","389","698","1,087","1,047","1,846","2,893","328","389","624","727","295","346","472","551","242","291","412","465","182","221","338","374"
"10852  :  โรงพยาบาลบางปะกง","32","44","76","160","209","369","133","195","328","218","347","565","748","1,106","1,854","1,291","1,901","3,192","461","544","677","799","295","351","434","520","266","316","411","488","269","298","379","427"
"10853  :  โรงพยาบาลบ้านโพธิ์","95","88","183","246","296","542","206","283","489","308","379","687","882","1,177","2,059","1,737","2,223","3,960","420","506","593","719","356","424","431","508","386","468","457","525","575","668","742","860"
"10854  :  โรงพยาบาลพนมสารคาม","173","142","315","459","599","1,058","589","743","1,332","777","1,355","2,132","1,791","2,971","4,762","3,789","5,810","9,599","1,131","1,523","1,780","2,575","1,096","1,446","1,696","2,280","884","1,073","1,259","1,535","678","811","1,075","1,274"
"10855  :  โรงพยาบาลสนามชัยเขต","35","29","64","119","177","296","113","206","319","195","297","492","599","756","1,355","1,061","1,465","2,526","287","365","435","534","276","348","369","446","255","315","309","369","243","308","352","443"
"10856  :  โรงพยาบาลแปลงยาว","63","56","119","346","412","758","350","447","797","370","492","862","668","964","1,632","1,797","2,371","4,168","480","576","668","828","489","622","590","742","375","436","476","558","453","517","637","746"
"13747  :  โรงพยาบาลราชสาส์น","12","14","26","60","74","134","71","144","215","110","267","377","208","434","642","461","933","1,394","170","267","331","569","115","159","228","330","81","104","194","263","95","109","180","213"
"31327  :  โรงพยาบาลคลองเขื่อน","13","12","25","60","108","168","78","109","187","129","226","355","282","500","782","562","955","1,517","149","188","294","397","121","156","224","301","143","187","222","310","149","186","215","291"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","155","140","295","2,284","2,834","5,118","3,263","4,340","7,603","3,410","5,754","9,164","4,971","8,532","13,503","14,083","21,600","35,683","3,844","5,231","6,180","8,710","3,508","4,682","5,255","7,328","3,037","4,064","4,652","6,266","3,696","4,834","5,520","7,344"
"10857  :  โรงพยาบาลกบินทร์บุรี","70","85","155","499","770","1,269","718","1,029","1,747","943","1,629","2,572","1,674","2,899","4,573","3,904","6,412","10,316","1,209","1,475","2,109","2,633","1,050","1,273","1,763","2,156","896","1,070","1,346","1,584","749","896","1,194","1,381"
"10858  :  โรงพยาบาลนาดี","75","76","151","313","487","800","274","479","753","347","637","984","594","1,003","1,597","1,603","2,682","4,285","395","473","685","816","421","496","744","879","386","471","668","801","401","471","585","686"
"10859  :  โรงพยาบาลบ้านสร้าง","34","27","61","104","149","253","71","157","228","129","294","423","370","684","1,054","708","1,311","2,019","212","279","457","603","202","245","365","434","147","184","257","299","147","180","232","283"
"10860  :  โรงพยาบาลประจันตคาม","45","38","83","270","290","560","293","353","646","304","657","961","662","1,347","2,009","1,574","2,685","4,259","320","363","575","646","444","518","797","911","436","493","721","812","374","427","592","675"
"10861  :  โรงพยาบาลศรีมหาโพธิ","77","87","164","623","774","1,397","763","851","1,614","461","778","1,239","630","1,010","1,640","2,554","3,500","6,054","848","972","1,176","1,329","712","814","959","1,074","646","750","863","982","348","382","502","546"
"10862  :  โรงพยาบาลศรีมโหสถ","80","61","141","182","270","452","184","289","473","202","499","701","495","852","1,347","1,143","1,971","3,114","358","464","554","773","263","317","481","601","225","285","415","542","297","372","521","676"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","78","73","151","272","429","701","386","918","1,304","731","1,530","2,261","1,913","3,113","5,026","3,380","6,063","9,443","947","1,279","1,783","2,512","825","1,082","1,499","2,055","747","940","1,263","1,685","861","1,094","1,518","2,014"
"10863  :  โรงพยาบาลปากพลี","25","16","41","86","94","180","171","283","454","469","881","1,350","845","984","1,829","1,596","2,258","3,854","549","1,096","815","1,445","496","988","711","1,306","287","360","376","470","264","323","356","439"
"10864  :  โรงพยาบาลบ้านนา","5","5","10","25","34","59","81","156","237","210","487","697","499","771","1,270","820","1,453","2,273","377","569","739","999","282","395","483","635","104","143","145","206","57","84","86","124"
"10865  :  โรงพยาบาลองครักษ์","24","22","46","155","212","367","214","390","604","396","830","1,226","821","1,226","2,047","1,610","2,680","4,290","376","564","717","1,101","335","469","622","937","398","570","695","990","501","581","646","812"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","5","4","9","62","111","173","135","405","540","388","1,287","1,675","1,390","2,819","4,209","1,980","4,626","6,606","591","710","1,328","1,616","559","651","1,353","1,570","429","498","1,008","1,162","401","447","937","1,062"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","66","64","130","225","380","605","354","624","978","677","1,077","1,754","1,480","2,037","3,517","2,802","4,182","6,984","930","1,136","1,511","1,767","743","874","1,086","1,377","444","494","639","722","685","856","946","1,156"
"10866  :  โรงพยาบาลคลองหาด","10","7","17","20","19","39","24","35","59","52","67","119","103","97","200","209","225","434","25","29","16","16","45","50","45","47","66","72","68","76","73","92","96","104"
"10867  :  โรงพยาบาลตาพระยา","43","28","71","66","174","240","131","265","396","333","714","1,047","504","963","1,467","1,077","2,144","3,221","227","263","444","539","291","326","599","671","372","423","777","890","187","212","324","385"
"10868  :  โรงพยาบาลวังน้ำเย็น","81","60","141","196","344","540","429","682","1,111","793","1,723","2,516","1,375","2,474","3,849","2,874","5,283","8,157","638","802","1,252","1,589","661","864","1,262","1,649","708","917","1,297","1,690","867","1,110","1,472","1,929"
"10869  :  โรงพยาบาลวัฒนานคร","62","63","125","177","346","523","415","874","1,289","654","1,345","1,999","857","1,232","2,089","2,165","3,860","6,025","541","813","1,021","1,615","529","800","966","1,597","449","636","765","1,149","646","962","1,108","1,815"
"10870  :  โรงพยาบาลอรัญประเทศ","78","70","148","285","300","585","275","350","625","463","650","1,113","1,077","1,429","2,506","2,178","2,799","4,977","538","659","748","909","628","964","738","951","455","589","588","715","557","667","725","860"
"13817  :  โรงพยาบาลเขาฉกรรจ์","80","80","160","104","154","258","130","229","359","267","730","997","690","1,267","1,957","1,271","2,460","3,731","345","421","674","785","408","484","755","892","304","356","568","672","214","242","463","515"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","1","0","1","84","17","101","148","73","221","86","44","130","34","52","86","353","186","539","120","142","57","71","87","106","40","48","77","103","40","51","69","86","49","62"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","42","28","70","186","388","574","268","560","828","354","903","1,257","602","1,352","1,954","1,452","3,231","4,683","588","693","1,213","1,443","479","587","1,058","1,312","190","204","512","558","195","214","448","509"
"10871  :  โรงพยาบาลครบุรี","88","79","167","184","335","519","214","473","687","308","690","998","802","1,362","2,164","1,596","2,939","4,535","479","610","862","1,045","396","503","749","935","347","438","649","815","374","484","679","852"
"10872  :  โรงพยาบาลเสิงสาง","174","184","358","252","418","670","276","527","803","329","673","1,002","606","947","1,553","1,637","2,749","4,386","560","671","897","1,104","448","532","758","910","310","368","571","692","319","395","523","632"
"10873  :  โรงพยาบาลคง","49","57","106","92","146","238","113","177","290","181","431","612","458","733","1,191","893","1,544","2,437","255","308","462","530","227","270","418","498","185","226","337","406","226","271","327","386"
"10874  :  โรงพยาบาลบ้านเหลื่อม","91","70","161","63","102","165","70","179","249","213","447","660","437","874","1,311","874","1,672","2,546","251","330","485","595","306","357","623","747","169","208","314","369","148","182","250","325"
"10875  :  โรงพยาบาลจักราช","95","86","181","144","262","406","186","345","531","401","889","1,290","1,331","1,948","3,279","2,157","3,530","5,687","599","809","1,066","1,380","567","758","971","1,271","536","694","818","1,028","455","576","675","864"
"10876  :  โรงพยาบาลโชคชัย","91","108","199","371","569","940","332","546","878","419","780","1,199","1,053","1,602","2,655","2,266","3,605","5,871","757","929","1,231","1,515","614","732","982","1,224","465","544","737","860","430","503","655","770"
"10877  :  โรงพยาบาลด่านขุนทด","212","193","405","422","669","1,091","487","809","1,296","751","1,831","2,582","1,904","2,947","4,851","3,776","6,449","10,225","1,174","1,351","1,994","2,290","1,077","1,270","1,964","2,287","829","963","1,367","1,567","696","810","1,124","1,262"
"10878  :  โรงพยาบาลโนนไทย","154","155","309","229","427","656","203","392","595","248","473","721","456","723","1,179","1,290","2,170","3,460","415","484","671","772","362","403","629","722","249","299","463","520","264","292","407","463"
"10879  :  โรงพยาบาลโนนสูง","113","103","216","178","347","525","211","323","534","406","660","1,066","1,113","1,447","2,560","2,021","2,880","4,901","475","573","631","753","473","567","645","763","491","602","761","912","582","700","843","946"
"10880  :  โรงพยาบาลขามสะแกแสง","29","28","57","103","170","273","119","261","380","242","726","968","496","962","1,458","989","2,147","3,136","312","355","630","766","316","425","781","1,178","215","269","487","640","146","191","249","399"
"10881  :  โรงพยาบาลบัวใหญ่","178","166","344","221","330","551","268","381","649","414","749","1,163","1,211","1,648","2,859","2,292","3,274","5,566","710","954","1,118","1,564","640","854","885","1,221","479","644","673","837","463","620","598","778"
"10882  :  โรงพยาบาลประทาย","106","101","207","114","146","260","103","221","324","257","515","772","587","984","1,571","1,167","1,967","3,134","425","509","736","891","324","381","579","680","233","280","371","428","185","251","281","333"
"10883  :  โรงพยาบาลปักธงชัย","156","162","318","358","575","933","347","429","776","394","629","1,023","1,038","1,326","2,364","2,293","3,121","5,414","694","827","990","1,158","620","765","944","1,105","471","566","596","689","508","619","591","685"
"10884  :  โรงพยาบาลพิมาย","97","108","205","258","404","662","285","521","806","446","946","1,392","1,176","1,800","2,976","2,262","3,779","6,041","720","886","1,281","1,590","630","819","1,064","1,339","457","565","741","907","455","566","693","889"
"10885  :  โรงพยาบาลห้วยแถลง","191","190","381","139","339","478","179","308","487","363","739","1,102","866","1,311","2,177","1,738","2,887","4,625","604","769","971","1,267","497","655","853","1,164","395","533","661","890","242","285","402","456"
"10886  :  โรงพยาบาลชุมพวง","79","86","165","127","254","381","168","320","488","359","758","1,117","898","1,255","2,153","1,631","2,673","4,304","346","393","571","657","491","577","838","964","360","412","596","675","434","520","668","809"
"10887  :  โรงพยาบาลสูงเนิน","93","111","204","749","1,114","1,863","751","1,059","1,810","757","1,336","2,093","1,357","2,252","3,609","3,707","5,872","9,579","1,126","1,396","1,844","2,242","1,221","1,466","1,999","2,382","987","1,146","1,506","1,707","373","394","523","563"
"10888  :  โรงพยาบาลขามทะเลสอ","48","78","126","328","403","731","385","497","882","347","693","1,040","618","986","1,604","1,726","2,657","4,383","563","671","903","1,112","497","625","797","1,030","366","442","523","654","300","352","434","547"
"10889  :  โรงพยาบาลสีคิ้ว","139","138","277","407","763","1,170","428","748","1,176","576","893","1,469","1,169","1,586","2,755","2,719","4,128","6,847","772","945","1,137","1,376","673","841","1,203","1,564","649","766","865","1,054","625","753","923","1,106"
"10890  :  โรงพยาบาลปากช่องนานา","87","117","204","558","841","1,399","760","1,018","1,778","955","1,635","2,590","1,923","2,777","4,700","4,283","6,388","10,671","1,394","1,632","2,138","2,506","1,378","1,623","2,110","2,429","920","1,101","1,281","1,515","591","674","859","941"
"10891  :  โรงพยาบาลหนองบุญมาก","83","71","154","332","514","846","331","525","856","437","860","1,297","785","1,173","1,958","1,968","3,143","5,111","585","687","950","1,195","497","581","849","1,048","397","459","684","791","489","547","660","739"
"10892  :  โรงพยาบาลแก้งสนามนาง","95","102","197","125","145","270","132","210","342","181","392","573","464","647","1,111","997","1,496","2,493","280","319","396","448","249","277","400","453","199","222","348","408","269","326","352","398"
"10893  :  โรงพยาบาลโนนแดง","80","92","172","139","213","352","137","191","328","220","534","754","672","1,143","1,815","1,248","2,173","3,421","284","327","530","646","305","354","552","670","259","302","483","548","400","487","608","716"
"10894  :  โรงพยาบาลวังน้ำเขียว","16","15","31","28","64","92","44","80","124","76","173","249","160","225","385","324","557","881","91","105","190","203","79","98","153","164","85","103","126","148","69","85","88","95"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","39","43","82","566","216","782","221","380","601","322","603","925","860","1,251","2,111","2,008","2,493","4,501","696","772","798","893","544","601","705","798","401","464","518","571","367","421","472","527"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","62","76","138","78","128","206","86","170","256","196","468","664","357","657","1,014","779","1,499","2,278","330","403","645","801","192","232","393","445","159","184","297","350","98","111","164","178"
"11608  :  โรงพยาบาลลำทะเมนชัย","43","46","89","42","66","108","73","122","195","86","189","275","223","381","604","467","804","1,271","145","171","246","301","139","170","246","302","92","112","143","177","91","110","169","218"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","27","28","55","59","98","157","65","86","151","111","251","362","196","442","638","458","905","1,363","143","158","343","390","79","86","143","160","55","60","123","133","181","194","296","321"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","2","2","0","0","0","0","2","2","1","1","2","5","3","8","6","8","14","0","0","2","2","1","1","5","5","4","4","1","1","1","1","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","21","11","32","29","43","72","80","160","240","51","144","195","117","265","382","298","623","921","106","122","185","213","75","79","157","176","45","55","127","145","72","76","154","181"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","1","1","65","38","103","89","115","204","113","197","310","117","168","285","384","519","903","17","19","51","68","11","11","26","26","154","306","170","291","202","397","272","459"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","1","1","4","8","12","4","11","15","8","20","28","2","2","7","8","1","1","6","6","3","3","1","1","2","2","6","6"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","109","89","198","137","312","449","134","273","407","211","426","637","380","664","1,044","971","1,764","2,735","307","398","595","856","275","384","510","724","196","262","363","481","193","244","296","362"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","156","159","315","610","1,104","1,714","549","826","1,375","595","943","1,538","1,412","1,890","3,302","3,322","4,922","8,244","1,014","1,215","1,525","1,820","892","1,075","1,383","1,628","752","902","1,093","1,303","664","786","921","1,080"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","34","38","72","738","1,460","2,198","708","1,275","1,983","533","1,029","1,562","554","933","1,487","2,567","4,735","7,302","930","987","1,761","1,893","498","520","915","963","778","868","1,405","1,554","361","389","654","702"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","97","88","185","220","320","540","205","336","541","300","586","886","672","1,071","1,743","1,494","2,401","3,895","486","610","755","924","392","475","622","777","291","351","469","561","325","417","555","692"
"27839  :  โรงพยาบาลบัวลาย","71","61","132","52","104","156","101","131","232","219","271","490","399","504","903","842","1,071","1,913","261","335","345","486","221","276","275","423","178","245","235","359","182","254","216","318"
"27840  :  โรงพยาบาลสีดา","29","31","60","95","93","188","185","203","388","579","1,138","1,717","1,163","1,768","2,931","2,051","3,233","5,284","472","554","804","932","723","921","1,159","1,565","193","207","235","255","663","823","1,035","1,322"
"27841  :  โรงพยาบาลเทพารักษ์","112","96","208","113","190","303","115","276","391","206","543","749","440","677","1,117","986","1,782","2,768","341","402","611","749","253","318","463","556","233","296","416","547","159","197","292","338"
"10667  :  โรงพยาบาลบุรีรัมย์","85","69","154","489","822","1,311","444","876","1,320","437","961","1,398","635","1,140","1,775","2,090","3,868","5,958","719","803","1,267","1,461","567","643","1,044","1,175","433","491","785","874","371","433","772","889"
"10895  :  โรงพยาบาลคูเมือง","334","315","649","384","651","1,035","604","742","1,346","1,094","1,849","2,943","1,763","2,675","4,438","4,179","6,232","10,411","1,102","1,501","1,757","2,350","1,277","1,753","1,812","2,410","970","1,308","1,415","1,865","830","1,112","1,248","1,618"
