"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด"
"ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10920  :  โรงพยาบาลรัตนบุรี","5,371","9,650","4,111","7,377","8,158","13,911","6,238","10,596","110","208","70","131","12,052","21,820","9,286","16,736","1,737","4,065","1,309","3,085","2,236","5,316","1,740","4,130","53","118","38","84","3,570","8,736","2,763","6,774","1,783","3,530","1,362","2,700","1,689","3,565","1,236","2,614","30","57","15","28","3,081","6,563","2,325","4,938","904","987","687","750","1,701","2,014","1,279","1,520","16","17","12","13","2,371","2,841","1,797","2,154","947","1,068","753","842","2,532","3,016","1,983","2,332","11","16","5","6","3,030","3,680","2,401","2,870"
"10921  :  โรงพยาบาลสนม","4,855","5,991","3,966","4,850","1,080","1,149","846","896","0","0","0","0","5,517","6,817","4,519","5,538","1,469","1,799","1,202","1,454","387","420","303","326","0","0","0","0","1,682","2,082","1,383","1,694","768","911","611","722","321","332","253","261","0","0","0","0","1,017","1,199","813","955","1,117","1,386","918","1,135","91","95","71","73","0","0","0","0","1,169","1,446","961","1,185","1,501","1,895","1,235","1,539","281","302","219","236","0","0","0","0","1,649","2,090","1,362","1,704"
"10922  :  โรงพยาบาลศีขรภูมิ","6,798","7,895","5,206","5,953","365","432","180","219","1,170","1,438","915","1,131","7,841","9,324","6,026","7,043","1,913","2,200","1,509","1,725","76","92","45","60","287","353","225","283","2,051","2,398","1,615","1,883","1,329","1,551","978","1,110","88","106","33","41","241","298","187","227","1,577","1,899","1,167","1,354","1,358","1,593","1,004","1,157","87","106","37","44","267","322","201","241","1,604","1,933","1,196","1,407","2,198","2,551","1,715","1,961","114","128","65","74","375","465","302","380","2,609","3,094","2,048","2,399"
"10923  :  โรงพยาบาลสังขะ","19,939","25,423","16,061","19,874","286","308","189","202","1,093","1,440","676","842","20,143","25,745","16,208","20,102","4,945","6,366","3,959","4,906","81","88","52","56","49","50","34","35","5,005","6,455","4,003","4,972","4,503","5,786","3,609","4,484","78","83","59","62","312","403","194","236","4,546","5,859","3,643","4,541","4,603","5,828","3,707","4,582","59","65","33","37","365","486","222","276","4,646","5,894","3,737","4,625","5,888","7,443","4,786","5,902","68","72","45","47","367","501","226","295","5,946","7,537","4,825","5,964"
"10924  :  โรงพยาบาลลำดวน","3,646","4,014","2,923","3,220","8,488","9,878","6,838","7,908","0","0","0","0","10,908","12,989","8,816","10,445","1,146","1,261","923","1,012","2,223","2,613","1,799","2,097","0","0","0","0","2,943","3,551","2,392","2,860","968","1,076","756","842","1,937","2,243","1,533","1,775","0","0","0","0","2,591","3,092","2,056","2,450","759","817","635","687","1,871","2,181","1,495","1,738","0","0","0","0","2,412","2,855","1,955","2,318","773","860","609","679","2,457","2,841","2,011","2,298","0","0","0","0","2,962","3,491","2,413","2,817"
"10925  :  โรงพยาบาลสำโรงทาบ","1,031","1,167","758","830","5,512","7,133","4,520","5,898","0","0","0","0","6,152","7,978","5,005","6,508","237","275","183","203","1,505","1,914","1,218","1,562","0","0","0","0","1,647","2,106","1,339","1,714","267","298","192","207","1,237","1,657","996","1,353","0","0","0","0","1,406","1,880","1,121","1,513","187","210","140","156","1,083","1,440","904","1,207","0","0","0","0","1,222","1,610","1,009","1,332","340","384","243","264","1,687","2,122","1,402","1,776","0","0","0","0","1,877","2,382","1,536","1,949"
"10926  :  โรงพยาบาลบัวเชด","2,264","2,528","1,611","1,744","1,631","1,745","1,210","1,286","0","0","0","0","3,239","3,663","2,362","2,600","519","575","377","407","497","536","383","406","0","0","0","0","801","905","604","664","511","569","347","378","380","419","267","290","0","0","0","0","739","841","519","575","522","584","371","405","341","362","256","274","0","0","0","0","745","839","541","601","712","800","516","554","413","428","304","316","0","0","0","0","954","1,078","698","760"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","902","1,110","695","825","4,004","4,755","3,187","3,715","702","826","440","490","4,908","6,054","3,866","4,610","255","333","186","237","979","1,182","769","890","40","42","22","22","1,189","1,483","929","1,113","224","262","184","207","914","1,108","709","844","175","209","102","115","1,166","1,455","904","1,082","218","264","161","189","663","775","518","600","163","209","88","106","909","1,142","693","834","205","251","164","192","1,448","1,690","1,191","1,381","324","366","228","247","1,644","1,974","1,340","1,581"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,172","1,355","907","1,031","1,885","2,098","1,529","1,690","161","198","130","159","2,747","3,224","2,198","2,554","339","392","267","305","632","697","520","575","50","56","45","51","837","982","680","799","235","274","181","212","514","574","409","456","37","42","31","35","682","798","542","632","293","348","232","273","378","428","314","348","33","42","27","34","601","721","489","578","305","341","227","241","361","399","286","311","41","58","27","39","627","723","487","545"
"27843  :  โรงพยาบาลศรีณรงค์","5,528","6,601","4,873","5,794","997","1,116","880","985","0","0","0","0","5,932","7,178","5,228","6,303","1,527","1,856","1,342","1,621","220","243","188","205","0","0","0","0","1,610","1,967","1,412","1,715","1,388","1,651","1,208","1,432","385","437","334","382","0","0","0","0","1,543","1,879","1,341","1,629","1,083","1,265","968","1,125","303","333","280","307","0","0","0","0","1,221","1,454","1,095","1,300","1,530","1,829","1,355","1,616","89","103","78","91","0","0","0","0","1,558","1,878","1,380","1,659"
"27844  :  โรงพยาบาลโนนนารายณ์","638","749","473","554","2,721","3,216","2,278","2,701","0","0","0","0","3,020","3,618","2,527","3,028","256","290","150","170","797","932","617","727","0","0","0","0","871","1,032","668","793","136","163","117","141","523","626","451","544","0","0","0","0","600","726","519","633","101","120","84","99","497","589","426","506","0","0","0","0","552","662","473","570","145","176","122","144","904","1,069","784","924","0","0","0","0","997","1,198","867","1,032"
"10700  :  โรงพยาบาลศรีสะเกษ","4,500","5,271","1,889","2,247","5,112","5,480","1,931","2,048","1","1","0","0","9,184","10,414","3,679","4,180","1,076","1,219","501","578","1,291","1,388","510","536","0","0","0","0","2,248","2,510","970","1,079","1,215","1,415","475","557","1,215","1,310","396","413","1","1","0","0","2,308","2,620","832","937","1,091","1,303","408","509","942","999","322","341","0","0","0","0","1,963","2,252","714","839","1,118","1,334","505","603","1,664","1,783","703","758","0","0","0","0","2,665","3,032","1,163","1,325"
"10927  :  โรงพยาบาลยางชุมน้อย","5,299","7,300","2,396","3,106","1,107","1,311","511","616","50","51","28","28","5,666","7,730","2,560","3,291","989","1,382","226","256","180","203","53","55","1","1","0","0","1,071","1,475","254","284","1,779","2,449","1,029","1,403","380","463","232","289","21","21","10","10","1,854","2,549","1,073","1,461","1,099","1,544","788","1,045","195","256","131","173","15","16","12","12","1,177","1,631","845","1,109","1,432","1,925","353","402","352","389","95","99","13","13","6","6","1,564","2,075","388","437"
"10928  :  โรงพยาบาลกันทรารมย์","3,791","4,121","2,330","2,539","7,409","8,451","4,768","5,468","0","0","0","0","9,776","11,249","6,279","7,265","738","830","515","573","1,995","2,353","1,472","1,730","0","0","0","0","2,461","2,929","1,809","2,144","660","723","459","498","1,582","1,843","1,188","1,375","0","0","0","0","2,005","2,349","1,492","1,737","990","1,065","638","687","1,275","1,425","789","891","0","0","0","0","1,983","2,252","1,258","1,442","1,403","1,503","718","781","2,557","2,830","1,319","1,472","0","0","0","0","3,327","3,719","1,720","1,942"
"10929  :  โรงพยาบาลกันทรลักษ์","10,931","12,621","6,197","7,205","3,483","3,762","1,804","1,952","0","0","0","0","12,002","13,945","6,772","7,902","2,972","3,338","1,274","1,428","993","1,047","387","416","0","0","0","0","3,280","3,693","1,412","1,587","2,343","2,826","1,805","2,164","858","943","617","673","0","0","0","0","2,579","3,128","1,979","2,378","2,414","2,800","1,486","1,736","738","804","407","444","0","0","0","0","2,660","3,110","1,625","1,911","3,202","3,657","1,632","1,877","894","968","393","419","0","0","0","0","3,483","4,014","1,756","2,026"
"10930  :  โรงพยาบาลขุขันธ์","3,225","3,937","2,530","3,062","2,085","2,249","1,535","1,642","0","0","0","0","5,106","6,033","3,926","4,595","824","1,019","623","764","798","860","610","654","0","0","0","0","1,557","1,831","1,191","1,385","749","897","580","698","486","524","334","359","0","0","0","0","1,197","1,395","888","1,036","715","879","566","685","328","360","246","264","0","0","0","0","1,003","1,208","783","926","937","1,142","761","915","473","505","345","365","0","0","0","0","1,349","1,599","1,064","1,248"
"10931  :  โรงพยาบาลไพรบึง","1,148","1,274","866","973","3,403","3,885","2,570","2,970","125","133","100","107","4,457","5,148","3,364","3,930","313","340","214","238","1,146","1,285","772","886","31","32","21","22","1,410","1,593","952","1,100","304","344","249","285","843","998","727","866","28","32","27","31","1,105","1,332","940","1,141","300","333","256","284","602","696","503","585","55","58","47","49","916","1,067","771","899","231","257","147","166","812","906","568","633","11","11","5","5","1,026","1,156","701","790"
"10932  :  โรงพยาบาลปรางค์กู่","5,491","6,131","4,251","4,762","3,076","3,522","2,400","2,732","18","18","12","12","7,786","9,025","6,069","7,037","1,456","1,643","1,067","1,212","646","723","462","514","5","5","0","0","1,958","2,248","1,430","1,646","1,269","1,423","1,024","1,150","639","740","509","582","0","0","0","0","1,750","2,054","1,413","1,657","1,216","1,346","956","1,061","669","770","532","611","0","0","0","0","1,725","1,991","1,363","1,575","1,550","1,719","1,204","1,339","1,122","1,289","897","1,025","13","13","12","12","2,353","2,732","1,863","2,159"
"10933  :  โรงพยาบาลขุนหาญ","4,308","8,872","2,981","6,432","9,910","15,954","7,949","12,883","133","315","96","233","11,212","18,430","8,697","13,977","865","1,696","539","1,137","2,400","3,583","1,896","2,808","0","0","0","0","2,629","4,029","2,006","2,970","1,174","2,381","855","1,774","2,509","4,061","2,002","3,255","0","0","0","0","2,803","4,594","2,170","3,487","1,039","2,250","727","1,680","2,020","3,447","1,610","2,801","23","33","16","25","2,408","4,155","1,853","3,163","1,230","2,545","860","1,841","2,981","4,863","2,441","4,019","110","282","80","208","3,372","5,652","2,668","4,357"
"10934  :  โรงพยาบาลราษีไศล","2,817","3,186","1,473","1,645","5,179","5,765","2,574","2,840","3","3","3","3","7,642","8,723","3,865","4,362","534","567","304","323","1,251","1,371","617","677","2","2","2","2","1,727","1,897","896","981","543","595","348","383","1,219","1,382","640","720","1","1","1","1","1,714","1,951","958","1,088","668","767","326","378","1,007","1,126","601","663","0","0","0","0","1,568","1,816","858","988","1,072","1,257","495","561","1,702","1,886","716","780","0","0","0","0","2,633","3,059","1,153","1,305"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","3,028","3,693","1,172","1,345","7,958","9,040","3,382","3,770","0","0","0","0","10,331","12,221","4,315","4,909","765","927","282","323","2,055","2,326","962","1,070","0","0","0","0","2,693","3,165","1,203","1,368","596","742","193","234","1,680","1,943","514","563","0","0","0","0","2,176","2,624","685","779","573","714","207","239","1,550","1,759","703","802","0","0","0","0","2,017","2,393","880","1,017","1,094","1,310","490","549","2,673","3,012","1,203","1,335","0","0","0","0","3,445","4,039","1,547","1,745"
"10936  :  โรงพยาบาลบึงบูรพ์","2,978","3,664","1,985","2,445","5","7","2","3","1","2","1","2","2,981","3,672","1,987","2,450","979","1,164","602","730","1","2","0","0","0","0","0","0","979","1,165","602","730","522","608","390","456","1","2","1","2","0","0","0","0","523","610","391","458","440","554","294","373","1","1","1","1","1","2","1","2","441","557","295","376","1,037","1,338","699","886","2","2","0","0","0","0","0","0","1,038","1,340","699","886"
"10937  :  โรงพยาบาลห้วยทับทัน","6,143","7,978","2,768","3,331","122","145","46","52","9","9","3","3","6,206","8,076","2,795","3,366","1,701","2,172","1,312","1,589","26","29","18","19","2","2","1","1","1,716","2,192","1,325","1,603","1,468","1,909","849","1,042","31","38","20","25","3","3","2","2","1,483","1,933","859","1,058","1,177","1,647","42","44","31","40","0","0","1","1","0","0","1,191","1,672","42","44","1,797","2,250","565","656","34","38","8","8","3","3","0","0","1,816","2,279","569","661"
"10938  :  โรงพยาบาลโนนคูณ","1,172","1,915","544","674","1,607","1,743","1,051","1,129","0","0","0","0","2,699","3,628","1,565","1,786","304","488","158","191","318","339","216","229","0","0","0","0","604","823","373","420","258","467","128","173","333","360","236","247","0","0","0","0","577","823","357","418","290","456","140","172","282","304","217","234","0","0","0","0","553","752","346","399","320","504","118","138","674","740","382","419","0","0","0","0","965","1,230","489","549"
"10939  :  โรงพยาบาลศรีรัตนะ","440","578","377","474","21","27","17","23","0","0","0","0","451","603","387","497","37","40","34","37","1","1","0","0","0","0","0","0","38","41","34","37","100","114","89","100","2","2","2","2","0","0","0","0","102","116","91","102","131","198","110","162","5","11","5","11","0","0","0","0","132","209","111","173","172","226","144","175","13","13","10","10","0","0","0","0","179","237","151","185"
"10940  :  โรงพยาบาลวังหิน","3,060","3,805","2,289","2,853","1,337","1,622","966","1,166","242","275","185","212","3,466","4,340","2,603","3,250","996","1,243","764","945","454","552","314","378","129","148","107","124","1,062","1,328","811","1,001","812","998","600","745","234","271","176","203","97","111","66","76","876","1,088","653","815","490","614","370","461","303","363","222","263","7","7","6","6","633","801","486","610","762","950","555","702","346","436","254","322","9","9","6","6","895","1,123","653","824"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","1,137","1,228","999","1,078","2,021","2,255","1,725","1,922","0","0","0","0","2,917","3,283","2,518","2,831","269","295","251","274","597","662","517","574","0","0","0","0","804","908","712","804","163","176","144","155","519","597","434","496","0","0","0","0","660","758","562","642","186","202","161","174","381","426","330","368","0","0","0","0","538","603","465","519","519","555","443","475","524","570","444","484","0","0","0","0","915","1,014","779","866"
"10942  :  โรงพยาบาลภูสิงห์","1,565","2,328","1,320","2,003","6,296","8,339","5,331","7,093","554","728","477","631","7,067","9,497","5,985","8,079","383","543","330","469","1,643","2,139","1,410","1,837","138","181","124","165","1,780","2,350","1,533","2,024","431","669","375","586","1,483","2,029","1,259","1,734","146","209","125","178","1,652","2,293","1,408","1,966","376","615","308","532","1,260","1,763","1,055","1,497","166","220","137","184","1,484","2,085","1,236","1,761","375","501","307","416","1,910","2,408","1,607","2,025","104","118","91","104","2,151","2,769","1,808","2,328"
"10943  :  โรงพยาบาลเมืองจันทร์","894","1,469","422","543","1,874","2,128","1,235","1,403","0","0","0","0","2,550","3,460","1,555","1,875","349","614","212","283","467","547","370","429","0","0","0","0","722","1,094","533","678","200","336","59","74","410","463","233","257","0","0","0","0","563","777","284","326","181","313","77","98","418","467","281","316","0","0","0","0","566","763","342","406","164","206","74","88","579","651","351","401","0","0","0","0","699","826","396","465"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,234","1,632","587","768","663","728","310","340","0","0","0","0","1,742","2,246","838","1,070","102","144","34","50","146","172","66","82","0","0","0","0","215","301","91","130","373","530","191","263","180","198","72","75","0","0","0","0","499","682","244","325","268","347","127","154","101","112","55","61","0","0","0","0","341","433","167","201","491","611","235","301","236","246","117","122","0","0","0","0","687","830","336","414"
"28014  :  โรงพยาบาลพยุห์","2,108","2,333","1,317","1,478","606","644","321","340","0","0","0","0","2,345","2,619","1,454","1,638","418","445","225","240","87","93","26","28","0","0","0","0","467","503","244","262","345","384","209","236","106","114","37","38","0","0","0","0","393","444","233","264","522","579","315","356","181","193","102","109","0","0","0","0","599","674","367","417","823","925","568","646","232","244","156","165","0","0","0","0","886","998","610","695"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1,057","1,221","603","678","0","0","0","0","0","0","0","0","1,057","1,221","603","678","315","375","138","159","0","0","0","0","0","0","0","0","315","375","138","159","292","329","133","148","0","0","0","0","0","0","0","0","292","329","133","148","184","224","133","150","0","0","0","0","0","0","0","0","184","224","133","150","266","293","199","221","0","0","0","0","0","0","0","0","266","293","199","221"
"28016  :  โรงพยาบาลศิลาลาด","1,232","1,393","452","496","1,120","1,254","401","426","0","0","0","0","2,278","2,609","830","911","262","297","111","121","203","217","79","82","0","0","0","0","455","510","187","202","269","293","108","114","196","222","100","105","0","0","0","0","447","503","198","213","340","387","121","138","269","296","68","71","0","0","0","0","586","672","183","206","361","416","112","123","452","519","154","168","0","0","0","0","790","924","262","290"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","22,912","26,924","9,059","10,621","7,753","8,941","1,724","1,981","147","155","88","92","29,087","34,567","10,592","12,440","5,748","6,844","2,589","3,068","2,181","2,536","621","700","44","49","28","29","7,571","9,100","3,152","3,723","5,831","6,883","2,367","2,801","2,020","2,357","462","535","47","49","28","30","7,424","8,884","2,780","3,292","5,571","6,509","2,025","2,337","1,525","1,736","301","351","26","26","14","14","6,745","7,942","2,282","2,650","5,762","6,688","2,078","2,415","2,027","2,312","340","395","30","31","18","19","7,347","8,641","2,378","2,775"
"10944  :  โรงพยาบาลศรีเมืองใหม่","3,075","3,697","2,608","3,126","5,380","6,692","4,595","5,603","93","313","87","303","6,114","7,683","5,164","6,366","810","954","682","780","1,141","1,364","953","1,097","16","57","14","52","1,341","1,612","1,113","1,285","849","994","715","846","1,167","1,432","1,018","1,223","20","65","19","63","1,406","1,744","1,198","1,461","755","932","645","797","1,242","1,600","1,055","1,333","30","93","29","92","1,401","1,834","1,180","1,514","661","817","566","703","1,830","2,296","1,569","1,950","27","98","25","96","1,966","2,493","1,673","2,106"
"10945  :  โรงพยาบาลโขงเจียม","1,496","2,090","1,120","1,561","543","707","404","522","0","0","0","0","1,737","2,561","1,297","1,894","310","395","247","314","153","222","111","158","0","0","0","0","404","584","316","451","353","540","276","423","111","136","84","107","0","0","0","0","395","632","308","496","385","547","281","398","143","184","111","142","0","0","0","0","433","640","318","463","448","608","316","426","136","165","98","115","0","0","0","0","505","705","355","484"
"10946  :  โรงพยาบาลเขื่องใน","903","1,136","578","710","3,999","4,495","3,095","3,431","0","0","0","0","4,673","5,506","3,547","4,069","264","323","183","219","999","1,147","755","854","0","0","0","0","1,185","1,424","895","1,045","235","298","154","191","994","1,114","740","819","0","0","0","0","1,169","1,373","857","986","178","221","109","134","836","928","658","721","0","0","0","0","972","1,133","744","844","226","294","132","166","1,170","1,306","942","1,037","0","0","0","0","1,347","1,576","1,051","1,194"
"10947  :  โรงพยาบาลเขมราฐ","2,391","2,928","1,569","1,901","2,645","3,071","1,719","1,978","0","0","0","0","4,190","5,212","2,762","3,390","733","887","490","587","695","805","428","488","0","0","0","0","1,157","1,417","742","894","483","626","336","423","591","693","404","480","0","0","0","0","914","1,173","633","809","527","654","346","440","639","747","416","485","0","0","0","0","949","1,218","621","802","648","761","397","451","720","826","471","525","0","0","0","0","1,170","1,404","766","885"
"10948  :  โรงพยาบาลนาจะหลวย","6,056","8,743","4,541","5,716","448","497","302","329","0","0","0","0","6,179","8,940","4,645","5,869","1,473","2,046","1,076","1,272","119","130","80","85","0","0","0","0","1,505","2,097","1,106","1,314","1,383","2,051","1,022","1,308","134","155","82","94","0","0","0","0","1,417","2,107","1,048","1,349","1,435","2,090","1,056","1,336","101","108","76","81","0","0","0","0","1,467","2,137","1,082","1,374","1,765","2,556","1,387","1,800","94","104","64","69","0","0","0","0","1,790","2,599","1,409","1,832"
"10949  :  โรงพยาบาลน้ำยืน","2,029","2,329","1,456","1,625","2,204","2,586","1,496","1,638","0","0","0","0","3,580","4,283","2,524","2,857","450","507","316","348","651","743","448","481","0","0","0","0","902","1,050","630","695","498","574","369","406","533","633","356","405","0","0","0","0","841","1,017","594","682","460","527","315","355","421","534","253","283","0","0","0","0","733","914","475","546","621","721","456","516","599","676","439","469","0","0","0","0","1,104","1,302","825","934"
"10950  :  โรงพยาบาลบุณฑริก","4,880","5,853","4,099","4,841","5,676","6,559","4,680","5,323","0","0","0","0","9,054","11,026","7,588","9,088","1,341","1,607","1,127","1,326","1,313","1,540","1,070","1,228","0","0","0","0","2,115","2,594","1,769","2,130","958","1,159","783","924","1,252","1,419","1,009","1,123","0","0","0","0","1,929","2,310","1,587","1,852","976","1,160","812","949","1,122","1,337","903","1,046","0","0","0","0","1,885","2,313","1,546","1,850","1,605","1,927","1,377","1,642","1,989","2,263","1,698","1,926","0","0","0","0","3,125","3,809","2,686","3,256"
"10951  :  โรงพยาบาลตระการพืชผล","2,511","3,192","1,737","2,130","1,993","2,533","1,420","1,814","0","0","0","0","3,734","4,944","2,648","3,418","709","898","496","612","444","558","307","396","0","0","0","0","975","1,287","691","898","706","910","483","601","455","591","317","420","0","0","0","0","970","1,291","676","880","565","692","394","456","528","669","379","471","0","0","0","0","879","1,141","622","775","531","692","364","461","566","715","417","527","0","0","0","0","910","1,225","659","865"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","7,172","13,257","5,603","8,902","1,085","1,207","778","824","0","0","0","0","7,717","14,146","6,051","9,505","1,755","3,276","1,369","2,221","175","188","111","113","0","0","0","0","1,846","3,423","1,439","2,311","1,578","3,164","1,176","2,012","160","175","101","105","0","0","0","0","1,678","3,310","1,250","2,105","1,594","3,025","1,229","1,935","289","329","201","209","0","0","0","0","1,773","3,310","1,383","2,124","2,245","3,792","1,829","2,734","461","515","365","397","0","0","0","0","2,420","4,103","1,979","2,965"
"10953  :  โรงพยาบาลม่วงสามสิบ","2,439","2,949","2,001","2,425","3,844","4,543","3,146","3,727","200","219","172","191","5,333","6,551","4,362","5,369","456","562","370","457","1,005","1,207","815","980","32","33","24","25","1,346","1,668","1,089","1,349","719","876","591","722","969","1,178","795","969","85","93","77","85","1,379","1,752","1,131","1,441","629","759","514","623","785","922","640","758","35","36","30","31","1,157","1,415","949","1,166","635","752","526","623","1,085","1,236","896","1,020","48","57","41","50","1,451","1,716","1,193","1,413"
"10954  :  โรงพยาบาลวารินชำราบ","3,794","4,416","2,295","2,605","6,523","7,373","4,213","4,711","683","738","433","456","9,855","11,530","6,347","7,259","775","951","456","549","1,614","1,815","1,039","1,138","263","273","203","209","2,364","2,779","1,502","1,712","715","886","464","556","1,280","1,459","809","918","129","142","82","91","1,974","2,369","1,297","1,525","667","759","428","463","1,072","1,212","740","830","108","117","71","76","1,728","1,984","1,183","1,321","1,637","1,820","947","1,037","2,557","2,887","1,625","1,825","183","206","77","80","3,789","4,398","2,365","2,701"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","3,056","3,849","1,565","1,777","3,281","3,564","2,230","2,421","0","0","0","0","4,760","5,768","2,842","3,201","1,110","1,348","641","709","858","984","568","654","0","0","0","0","1,173","1,467","695","813","906","1,059","520","582","775","830","497","532","0","0","0","0","1,068","1,244","640","718","488","612","229","268","650","692","455","484","0","0","0","0","1,065","1,243","653","727","552","830","175","218","998","1,058","710","751","0","0","0","0","1,454","1,814","854","943"
"10957  :  โรงพยาบาลตาลสุม","2,819","5,439","1,933","3,020","1,268","1,524","954","1,145","0","0","0","0","3,795","6,837","2,728","4,085","718","1,377","503","786","371","448","279","331","0","0","0","0","985","1,770","719","1,079","794","1,882","552","994","334","411","242","301","0","0","0","0","1,032","2,243","743","1,266","701","1,290","467","717","264","310","196","234","0","0","0","0","921","1,592","643","944","606","890","411","523","299","355","237","279","0","0","0","0","857","1,232","623","796"
"10958  :  โรงพยาบาลโพธิ์ไทร","1,961","2,324","1,510","1,758","1,943","2,100","1,561","1,674","0","0","0","0","3,367","3,944","2,693","3,100","616","721","503","577","528","555","440","460","0","0","0","0","975","1,139","816","933","560","685","428","512","436","485","335","367","0","0","0","0","842","1,022","652","776","341","379","227","244","384","408","286","300","0","0","0","0","625","693","460","496","444","539","352","425","595","652","500","547","0","0","0","0","925","1,090","765","895"
"10959  :  โรงพยาบาลสำโรง","2,129","2,347","1,500","1,628","5,399","6,567","4,041","4,923","14","14","8","8","6,436","7,888","4,822","5,876","559","600","391","414","1,370","1,664","1,025","1,239","0","0","0","0","1,669","2,053","1,242","1,515","473","537","323","365","1,271","1,578","909","1,143","0","0","0","0","1,477","1,836","1,056","1,318","356","398","229","253","1,001","1,229","725","900","5","5","2","2","1,149","1,418","832","1,028","741","812","557","596","1,757","2,096","1,382","1,641","9","9","6","6","2,141","2,581","1,692","2,015"
"10960  :  โรงพยาบาลดอนมดแดง","4,391","5,468","3,417","4,266","1,770","2,026","1,419","1,619","0","0","0","0","5,501","6,965","4,317","5,467","1,056","1,332","823","1,042","433","472","350","376","0","0","0","0","1,358","1,710","1,070","1,343","1,110","1,355","848","1,048","419","483","332","381","0","0","0","0","1,364","1,695","1,049","1,315","964","1,256","741","970","296","350","233","273","0","0","0","0","1,131","1,491","876","1,156","1,261","1,525","1,005","1,206","622","721","504","589","0","0","0","0","1,648","2,069","1,322","1,653"
"10961  :  โรงพยาบาลสิรินธร","1,990","2,539","1,548","2,007","4,262","5,162","3,336","4,005","0","0","0","0","5,622","7,177","4,424","5,616","415","506","325","399","755","859","585","670","0","0","0","0","1,092","1,306","854","1,025","438","532","353","441","803","934","604","697","0","0","0","0","1,120","1,372","872","1,069","541","684","419","539","887","1,076","677","806","0","0","0","0","1,237","1,588","954","1,213","596","817","451","628","1,817","2,293","1,470","1,832","0","0","0","0","2,173","2,911","1,744","2,309"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1,828","2,139","1,445","1,685","3,694","4,533","3,064","3,719","0","0","0","0","4,963","6,496","4,063","5,253","491","583","377","444","980","1,217","803","979","0","0","0","0","1,320","1,748","1,062","1,381","581","678","458","532","894","1,091","731","877","0","0","0","0","1,270","1,682","1,025","1,333","436","508","327","384","806","970","670","801","0","0","0","0","1,129","1,461","915","1,170","320","370","283","325","1,014","1,255","860","1,062","0","0","0","0","1,244","1,605","1,061","1,369"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","6,905","10,532","2,816","3,562","5,862","7,486","2,085","2,495","107","126","27","40","11,177","16,623","4,479","5,628","1,786","2,538","783","981","1,349","1,728","498","596","9","9","3","3","2,826","3,980","1,185","1,480","1,764","2,766","713","925","1,404","1,737","492","580","41","47","9","12","2,806","4,185","1,101","1,396","1,651","2,522","652","805","1,288","1,595","449","530","29","35","6","10","2,536","3,798","1,010","1,246","1,704","2,706","668","851","1,821","2,426","646","789","28","35","9","15","3,009","4,660","1,183","1,506"
