"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"10893  :  โรงพยาบาลโนนแดง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27839  :  โรงพยาบาลบัวลาย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27840  :  โรงพยาบาลสีดา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","342,166,076.76","341,721,342.01","444,734.75","0.13","98,026,854.75","97,859,846.25","167,008.50","0.17","102,058,630.25","101,962,752.25","95,878.00","0.09","66,742,757.00","66,653,028.00","89,729.00","0.13","75,337,834.76","75,245,715.51","92,119.25","0.12"
"10895  :  โรงพยาบาลคูเมือง","16,206,400.75","14,649,041.25","1,557,359.50","9.61","4,279,450.25","3,632,089.75","647,360.50","15.13","3,859,671.00","3,477,758.00","381,913.00","9.89","3,844,397.00","3,584,713.00","259,684.00","6.75","4,222,882.50","3,954,480.50","268,402.00","6.36"
"10896  :  โรงพยาบาลกระสัง","13,516,499.00","13,262,825.50","253,673.50","1.88","3,716,797.00","3,636,052.50","80,744.50","2.17","3,213,309.50","3,158,745.00","54,564.50","1.70","3,084,981.50","3,029,994.00","54,987.50","1.78","3,501,411.00","3,438,034.00","63,377.00","1.81"
"10897  :  โรงพยาบาลนางรอง","71,165,602.75","70,888,550.25","277,052.50","0.39","28,491,990.50","28,382,866.50","109,124.00","0.38","20,029,728.00","19,941,655.75","88,072.25","0.44","6,362.00","6,200.00","162.00","2.55","22,637,522.25","22,557,828.00","79,694.25","0.35"
"10898  :  โรงพยาบาลหนองกี่","26,495,381.50","25,976,325.50","519,056.00","1.96","7,335,816.25","7,170,267.50","165,548.75","2.26","7,137,542.75","7,009,250.75","128,292.00","1.80","7,360,530.25","7,234,112.75","126,417.50","1.72","4,661,492.25","4,562,694.50","98,797.75","2.12"
"10899  :  โรงพยาบาลละหานทราย","18,843,164.77","18,398,027.27","445,137.50","2.36","4,478,422.78","4,333,703.78","144,719.00","3.23","4,792,914.77","4,670,573.27","122,341.50","2.55","4,771,731.48","4,670,203.48","101,528.00","2.13","4,800,095.74","4,723,546.74","76,549.00","1.59"
"10900  :  โรงพยาบาลประโคนชัย","46,419,174.00","45,073,569.75","1,345,604.25","2.90","11,808,011.05","11,407,595.55","400,415.50","3.39","11,353,930.10","11,017,751.10","336,179.00","2.96","11,613,910.70","11,336,720.70","277,190.00","2.39","11,643,322.15","11,311,502.40","331,819.75","2.85"
"10901  :  โรงพยาบาลบ้านกรวด","16,090,424.76","15,664,419.26","426,005.50","2.65","4,156,904.75","4,029,739.25","127,165.50","3.06","4,281,091.91","4,166,960.91","114,131.00","2.67","4,061,999.65","3,969,592.40","92,407.25","2.27","3,590,428.45","3,498,126.70","92,301.75","2.57"
"10902  :  โรงพยาบาลพุทไธสง","29,096,800.00","28,576,323.00","520,477.00","1.79","7,508,358.50","7,358,036.50","150,322.00","2.00","7,191,413.00","7,044,747.00","146,666.00","2.04","6,911,593.50","6,807,489.50","104,104.00","1.51","7,485,435.00","7,366,050.00","119,385.00","1.59"
"10904  :  โรงพยาบาลลำปลายมาศ","20,673,650.97","20,395,343.82","278,307.15","1.35","5,359,624.84","5,295,431.84","64,193.00","1.20","5,812,509.43","5,726,747.18","85,762.25","1.48","5,549,745.02","5,482,943.32","66,801.70","1.20","3,951,771.68","3,890,221.48","61,550.20","1.56"
"10905  :  โรงพยาบาลสตึก","20,549,408.50","20,264,006.00","285,402.50","1.39","4,468,609.00","4,387,708.25","80,900.75","1.81","4,906,133.25","4,830,769.75","75,363.50","1.54","7,989,249.25","7,894,865.00","94,384.25","1.18","3,185,417.00","3,150,663.00","34,754.00","1.09"
"10906  :  โรงพยาบาลปะคำ","10,679,376.05","10,311,162.96","368,213.09","3.45","2,820,729.35","2,680,979.03","139,750.32","4.95","2,988,187.02","2,889,712.49","98,474.53","3.30","2,834,999.83","2,761,200.51","73,799.32","2.60","2,035,459.85","1,979,270.93","56,188.92","2.76"
"10907  :  โรงพยาบาลนาโพธิ์","18,510,127.90","18,040,564.90","469,563.00","2.54","4,678,054.70","4,555,942.70","122,112.00","2.61","4,487,063.50","4,362,620.50","124,443.00","2.77","4,600,383.20","4,505,466.20","94,917.00","2.06","4,744,626.50","4,616,535.50","128,091.00","2.70"
"10908  :  โรงพยาบาลหนองหงส์","11,860,206.00","11,499,242.75","360,963.25","3.04","3,030,475.50","2,921,210.75","109,264.75","3.61","2,997,355.00","2,901,686.50","95,668.50","3.19","2,897,491.75","2,823,527.25","73,964.50","2.55","2,934,883.75","2,852,818.25","82,065.50","2.80"
"10909  :  โรงพยาบาลพลับพลาชัย","11,357,971.90","11,207,672.90","150,299.00","1.32","2,823,087.55","2,781,420.05","41,667.50","1.48","2,604,798.85","2,563,814.85","40,984.00","1.57","3,090,343.50","3,057,831.50","32,512.00","1.05","2,839,742.00","2,804,606.50","35,135.50","1.24"
"10910  :  โรงพยาบาลห้วยราช","9,808,775.50","9,535,954.25","272,821.25","2.78","2,473,774.75","2,394,318.75","79,456.00","3.21","2,392,443.25","2,314,990.00","77,453.25","3.24","2,366,157.50","2,311,589.75","54,567.75","2.31","2,576,400.00","2,515,055.75","61,344.25","2.38"
"10911  :  โรงพยาบาลโนนสุวรรณ","9,311,272.00","8,525,404.50","785,867.50","8.44","2,273,350.25","2,051,315.75","222,034.50","9.77","2,189,130.25","2,014,741.50","174,388.75","7.97","2,499,636.05","2,239,837.55","259,798.50","10.39","2,349,155.45","2,219,509.70","129,645.75","5.52"
"10912  :  โรงพยาบาลชำนิ","9,468,175.54","8,930,598.54","537,577.00","5.68","2,279,077.47","2,138,712.97","140,364.50","6.16","2,378,529.82","2,240,777.82","137,752.00","5.79","2,333,625.25","2,201,537.25","132,088.00","5.66","2,476,943.00","2,349,570.50","127,372.50","5.14"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","10,633,499.01","10,206,449.31","427,049.70","4.02","2,866,433.71","2,768,652.01","97,781.70","3.41","2,818,911.68","2,686,489.18","132,422.50","4.70","2,704,976.30","2,609,083.60","95,892.70","3.55","2,243,177.32","2,142,224.52","100,952.80","4.50"
"10914  :  โรงพยาบาลโนนดินแดง","9,209,506.99","8,773,209.54","436,297.45","4.74","2,148,989.44","2,060,012.44","88,977.00","4.14","2,262,353.34","2,165,849.89","96,503.45","4.27","2,458,182.25","2,336,569.25","121,613.00","4.95","2,339,981.96","2,210,777.96","129,204.00","5.52"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","3,461,039.67","3,414,819.63","46,220.04","1.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3,461,039.67","3,414,819.63","46,220.04","1.34"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","10,967,196.99","10,671,502.99","295,694.00","2.70","2,474,533.75","2,413,813.75","60,720.00","2.45","2,775,413.69","2,698,619.69","76,794.00","2.77","2,678,574.20","2,614,882.70","63,691.50","2.38","3,038,675.35","2,944,186.85","94,488.50","3.11"
"23578  :  โรงพยาบาลแคนดง","9,051,846.63","8,732,460.38","319,386.25","3.53","2,228,284.39","2,134,861.39","93,423.00","4.19","2,290,011.75","2,211,009.75","79,002.00","3.45","2,213,689.24","2,150,104.24","63,585.00","2.87","2,319,861.25","2,236,485.00","83,376.25","3.59"
"28020  :  โรงพยาบาลบ้านด่าน","2,355,223.00","2,293,515.50","61,707.50","2.62","598,147.25","573,603.50","24,543.75","4.10","547,833.50","529,644.50","18,189.00","3.32","575,642.75","566,543.75","9,099.00","1.58","633,599.50","623,723.75","9,875.75","1.56"
"10668  :  โรงพยาบาลสุรินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10916  :  โรงพยาบาลท่าตูม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10917  :  โรงพยาบาลจอมพระ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10918  :  โรงพยาบาลปราสาท","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10919  :  โรงพยาบาลกาบเชิง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10921  :  โรงพยาบาลสนม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10923  :  โรงพยาบาลสังขะ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10924  :  โรงพยาบาลลำดวน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10926  :  โรงพยาบาลบัวเชด","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","193,826,205.69","193,388,203.27","438,002.42","0.23","42,291,876.91","42,183,821.46","108,055.45","0.26","47,241,778.07","47,114,869.08","126,908.99","0.27","49,742,795.51","49,644,165.28","98,630.23","0.20","54,549,755.20","54,445,347.45","104,407.75","0.19"
"10927  :  โรงพยาบาลยางชุมน้อย","10,179,462.43","9,515,920.94","663,541.49","6.52","2,393,151.56","2,240,373.56","152,778.00","6.38","2,406,900.38","2,274,020.38","132,880.00","5.52","2,576,027.42","2,425,335.77","150,691.65","5.85","2,803,383.07","2,576,191.23","227,191.84","8.10"
"10928  :  โรงพยาบาลกันทรารมย์","38,535,560.17","38,224,464.39","311,095.78","0.81","9,653,685.97","9,566,950.97","86,735.00","0.90","9,164,928.26","9,074,125.26","90,803.00","0.99","10,165,088.70","10,097,176.70","67,912.00","0.67","9,551,857.24","9,486,211.46","65,645.78","0.69"
"10929  :  โรงพยาบาลกันทรลักษ์","45,297,475.83","44,539,312.86","758,162.97","1.67","11,108,777.69","10,907,883.25","200,894.44","1.81","11,835,585.27","11,600,167.75","235,417.52","1.99","12,020,703.18","11,850,047.30","170,655.88","1.42","10,332,409.69","10,181,214.56","151,195.13","1.46"
"10930  :  โรงพยาบาลขุขันธ์","44,616,742.71","44,284,842.46","331,900.25","0.74","10,583,188.97","10,486,323.97","96,865.00","0.92","10,272,252.75","10,197,949.50","74,303.25","0.72","11,303,646.02","11,227,347.77","76,298.25","0.67","12,457,654.97","12,373,221.22","84,433.75","0.68"
"10931  :  โรงพยาบาลไพรบึง","11,161,615.68","10,920,294.92","241,320.76","2.16","2,504,800.34","2,443,113.99","61,686.35","2.46","2,967,188.43","2,901,485.87","65,702.56","2.21","2,825,355.43","2,771,451.28","53,904.15","1.91","2,864,271.48","2,804,243.78","60,027.70","2.10"
"10932  :  โรงพยาบาลปรางค์กู่","14,140,825.88","13,895,214.04","245,611.84","1.74","3,413,511.09","3,368,866.09","44,645.00","1.31","3,437,242.77","3,386,217.77","51,025.00","1.48","3,677,008.12","3,612,388.18","64,619.94","1.76","3,613,063.90","3,527,742.00","85,321.90","2.36"
"10933  :  โรงพยาบาลขุนหาญ","27,039,061.15","26,051,469.92","987,591.23","3.65","6,174,338.14","5,880,123.69","294,214.45","4.77","6,000,002.69","5,782,467.54","217,535.15","3.63","6,316,435.40","6,112,496.42","203,938.98","3.23","8,548,284.92","8,276,382.27","271,902.65","3.18"
"10934  :  โรงพยาบาลราษีไศล","36,607,450.99","36,040,958.99","566,492.00","1.55","8,918,647.90","8,769,063.20","149,584.70","1.68","8,934,059.02","8,775,209.42","158,849.60","1.78","9,518,901.14","9,392,542.74","126,358.40","1.33","9,235,842.93","9,104,143.63","131,699.30","1.43"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","23,048,257.22","22,785,461.76","262,795.46","1.14","5,954,044.63","5,880,874.06","73,170.57","1.23","5,846,874.91","5,784,359.34","62,515.57","1.07","5,720,508.04","5,660,288.64","60,219.40","1.05","5,526,829.64","5,459,939.72","66,889.92","1.21"
"10936  :  โรงพยาบาลบึงบูรพ์","6,107,445.38","6,045,317.11","62,128.27","1.02","1,492,545.07","1,472,982.57","19,562.50","1.31","1,672,248.02","1,655,632.79","16,615.23","0.99","1,513,066.70","1,499,470.51","13,596.19","0.90","1,429,585.59","1,417,231.24","12,354.35","0.86"
"10937  :  โรงพยาบาลห้วยทับทัน","6,483,002.44","6,287,648.19","195,354.25","3.01","1,447,388.54","1,412,091.00","35,297.54","2.44","1,397,844.22","1,351,217.16","46,627.06","3.34","1,822,942.98","1,776,601.31","46,341.67","2.54","1,814,826.70","1,747,738.72","67,087.98","3.70"
"10938  :  โรงพยาบาลโนนคูณ","8,735,207.29","8,706,399.49","28,807.80","0.33","2,065,774.28","2,058,464.28","7,310.00","0.35","1,980,368.36","1,973,423.36","6,945.00","0.35","2,328,666.84","2,321,296.24","7,370.60","0.32","2,360,397.81","2,353,215.61","7,182.20","0.30"
"10939  :  โรงพยาบาลศรีรัตนะ","17,948,736.52","17,913,506.10","35,230.42","0.20","4,838,844.64","4,818,213.91","20,630.73","0.43","4,447,457.05","4,441,067.77","6,389.28","0.14","4,446,827.18","4,444,112.81","2,714.37","0.06","4,215,607.65","4,210,111.61","5,496.04","0.13"
"10940  :  โรงพยาบาลวังหิน","10,477,716.31","10,376,444.36","101,271.95","0.97","2,719,362.97","2,695,698.12","23,664.85","0.87","2,606,445.13","2,579,230.88","27,214.25","1.04","2,512,689.64","2,491,737.64","20,952.00","0.83","2,639,218.57","2,609,777.72","29,440.85","1.12"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","7,987,439.79","7,945,457.99","41,981.80","0.53","2,008,036.63","2,003,918.63","4,118.00","0.21","1,922,994.21","1,918,558.21","4,436.00","0.23","2,089,911.47","2,079,643.47","10,268.00","0.49","1,966,497.48","1,943,337.68","23,159.80","1.18"
"10942  :  โรงพยาบาลภูสิงห์","13,500,967.94","13,441,396.43","59,571.51","0.44","3,060,518.61","3,048,635.61","11,883.00","0.39","3,252,174.07","3,236,884.57","15,289.50","0.47","3,572,567.47","3,562,017.97","10,549.50","0.30","3,615,707.79","3,593,858.28","21,849.51","0.60"
"10943  :  โรงพยาบาลเมืองจันทร์","3,361,597.76","3,259,321.72","102,276.04","3.04","823,499.48","795,934.88","27,564.60","3.35","872,213.07","851,910.99","20,302.08","2.33","829,605.09","803,589.52","26,015.57","3.14","836,280.12","807,886.33","28,393.79","3.40"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","11,301,861.44","11,250,258.41","51,603.03","0.46","2,868,831.92","2,852,769.90","16,062.02","0.56","2,917,493.88","2,899,191.87","18,302.01","0.63","2,711,642.81","2,701,874.31","9,768.50","0.36","2,803,892.83","2,796,422.33","7,470.50","0.27"
"28014  :  โรงพยาบาลพยุห์","5,721,222.53","5,649,069.53","72,153.00","1.26","1,366,411.01","1,346,716.01","19,695.00","1.44","1,558,487.58","1,532,334.58","26,153.00","1.68","1,484,812.48","1,474,641.48","10,171.00","0.69","1,311,511.46","1,295,377.46","16,134.00","1.23"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","2,060,587.83","2,029,979.85","30,607.98","1.49","501,889.23","496,249.61","5,639.62","1.12","517,956.49","508,465.49","9,491.00","1.83","508,451.53","502,315.52","6,136.01","1.21","532,290.58","522,949.23","9,341.35","1.75"
"28016  :  โรงพยาบาลศิลาลาด","3,636,733.36","3,538,749.66","97,983.70","2.69","567,869.10","541,577.10","26,292.00","4.63","700,174.64","677,447.14","22,727.50","3.25","1,193,233.90","1,174,614.90","18,619.00","1.56","1,175,455.72","1,145,110.52","30,345.20","2.58"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10945  :  โรงพยาบาลโขงเจียม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10947  :  โรงพยาบาลเขมราฐ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10950  :  โรงพยาบาลบุณฑริก","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10957  :  โรงพยาบาลตาลสุม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10959  :  โรงพยาบาลสำโรง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10961  :  โรงพยาบาลสิรินธร","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
