"ชื่อยาสมุนไพร","จำนวนจ่ายรวมทุกสิทธิ(ครั้ง)","จำนวนจ่ายรวมสิทธิ UC(ครั้ง)","จำนวนที่จ่ายรวมทุกสิทธิ(หน่วยนับ)","มูลค่ารวมทุกสิทธิ(บาท)"
"บรรเทาริดสีดวงทวาร (รพ.ลี้), ยาแคปซูล","133","110","322","17,290.00"
"แคปซูลกระชายดำ, ยาแคปซูล","130","109","2,544","11,146.20"
"ชงสมุนไพรผสมช้าพลู, ยาผง","127","22","382","35,512.00"
"น้ำมันไพลขมิ้น, ยาเข้าน้ำมัน","121","101","2,615","11,266.00"
"ทิงเจอร์พลู, ทิงเจอร์","117","75","121","3,003.00"
"แคปซูลบัวบก, ยาแคปซูล","115","13","11,852","14,654.00"
"แก้ไอมะขาม , ยาน้ำ","115","102","156","2,496.00"
"ประสะมะแว้ง ตราหินทอง ชนิดเม็ด, ยาลูกกลอน","114","111","117","1,024.00"
"แก้ไข้บอระเพ็ด แคปซูล, ยาแคปซูล","113","108","709","29,390.00"
"โคคลาน, ยาต้ม","108","100","110","3,140.00"
"บำรุงเลือด (รพ.ห้วยยอด), ยาลูกกลอน","106","94","163","8,934.00"
"ประสะน้ำนม, ยาต้ม","103","47","199","10,404.00"
"ใบหม่อน-ใบเตย, ยาชง","101","90","210","2,251.50"
"ตำรับเบาหวาน, ยาแคปซูล","101","77","3,864","21,258.00"
"น้ำมันไพลมะกรูด, ยาเข้าน้ำมัน","97","63","123","13,374.00"
"ยาถ่าย (รพ.ห้วยพูล), ยาแคปซูล","88","43","1,158","14,612.00"
"แคปซี บาล์ม, ขี้ผึ้ง","87","67","87","4,176.00"
"บำรุงเลือด (รพ.พนัสนิคม), ยาแคปซูล","86","71","287","7,446.00"
"แก้ไอเบอร์ 8, ยาแคปซูล","85","54","4,572","2,286.00"
"การ์ซิดีน, ยาน้ำ","85","59","116","5,154.00"
"บำรุงน้ำนม, ยาต้ม","85","75","86","3,653.00"
"ดมสมุนไพร, ยาดม","84","45","84","2,265.00"
"แก้กษัยแคปซูลสูตร 1, ยาแคปซูล","81","78","1,005","2,010.00"
"ช้าพลู, ยาชง","79","72","82","1,492.00"
"ทองพันชั่ง, ยาชง","79","22","597","4,227.00"
"แคปซูลผสมหญ้าปักกิ่ง ตราพระอินทร์, ยาแคปซูล","79","43","4,089","10,832.50"
"ต้มบำรุงโลหิต, ยาต้ม","73","23","265","104,700.00"
"วาโย 6, ยาแคปซูล","71","0","399","9,015.00"
"อมรสบ๊วย, ยาลูกกลอน","71","21","129","1,281.50"
"หอมหทัยทิพย์, ยาผง","71","32","154","10,472.00"
"กล่อมนางนอน, ยาแคปซูล","71","58","3,026","6,903.00"
"ระย่อมลมสูง, ยาแคปซูล","70","3","208","84,720.00"
"พอนส์ทั่ม, ยาแคปซูล","70","50","1,938","3,988.00"
"ขี้ผึ้งผสมพญายอ, ขี้ผึ้ง","70","24","101","3,707.00"
"หม่องสมุนไพรวังพรมตราหมอเฉลิม, ขี้ผึ้ง","68","53","68","3,183.00"
"น้ำมันมะพร้าว, ยาเข้าน้ำมัน","68","10","96","10,460.00"
"อมสมุนไพรผสมมะแว้งรสบ๊วย, ยาเม็ด","66","60","825","1,022.50"
"โบโม่ ออรัลเจล, เจล","66","49","107","1,070.00"
"มะตูม, ยาผง","66","37","165","4,181.80"
"มธุรเมหะ (รพ.วังน้ำเย็น), ยาลูกกลอน","64","55","1,193","21,265.00"
"ยาถ่าย (รพ.ประโคนชัย), ยาแคปซูล","64","56","1,062","11,882.50"
"ทศเบญจกูล  , ยาแคปซูล","61","60","2,930","3,411.30"
"แก้กษัยสูตร 1 , ยาต้ม","60","49","1,750","1,750.00"
"ตำรับกระเทียมแคปซูล, ยาแคปซูล","59","41","3,535","266,490.00"
"ยาธาตุชนิดแคปซูล ร้านเจริญสุขกรุ๊ป, ยาแคปซูล","59","20","4,451","6,676.50"
"สัตถกวาตะ, ยาแคปซูล","59","48","4,340","2,170.00"
"ตรีเกสรมาศ / พิกัดเกสรมาศ, ยาชง","57","0","85","2,550.00"
"ทิงเจอร์พญายอ, ทิงเจอร์","56","45","61","1,364.00"
"แคปซูลหญ้าปักกิ่ง ตราธงทอง, ยาแคปซูล","54","14","2,945","5,880.00"
"ลม เบอร์ 65, ยาแคปซูล","53","42","5,348","3,208.80"
"หม่องน้ำมันว่าน, ขี้ผึ้ง","50","45","51","2,834.08"
"ตำรับบัวบก, ยาลูกกลอน","49","35","60","4,784.20"
"ขับลม, ยาน้ำ","48","40","48","1,960.00"
"ตำรับมะเร็ง, ยาต้ม","47","5","48","600.00"
"ตำรับมะระรวม  , ยาแคปซูล","45","38","1,472","3,591.00"
"เซนน่า, ยาแคปซูล","44","39","880","1,126.40"
"ขับลมเบอร์ 2, อื่นๆ","44","32","57","1,260.00"
"บรรเทาหวัดแพ้อากาศ , ยาแคปซูล","44","29","2,833","3,399.20"
"แคปซูลขิง ตราช่อเขียวมะกอก, ยาแคปซูล","44","40","300","7,049.60"
"ยาทาสะเก็ดเงิน, ขี้ผึ้ง","44","0","153","9,180.00"
"ริดสีดวงแคปซูล, ยาแคปซูล","44","25","558","3,645.00"
"เจลผสมพญายอ ตราไตรแว็ก, เจล","44","23","48","3,144.62"
"ย่านางแดง, ยาชง","43","43","419","1,773.00"
"แก้อัมพฤกษ์ อัมพาต(กาบเชิง), ยาผง","43","35","72","3,240.00"
"แคปซูลส้มแขก, ยาแคปซูล","43","16","3,435","13,845.00"
"ตำรับหญ้าหนวดแมว สูตร 2, ยาต้ม","43","42","75","1,334.00"
"ฝาง, ยาต้ม","42","41","413","1,640.00"
"แคปซูลผสมกระเทียม ตราพระอินทร์, ยาแคปซูล","41","8","164","3,683.00"
"ทิพย์โอสถ, ยาลูกกลอน","41","28","69","4,656.40"
"พอกสมุนไพร, ยาพอก","39","0","71","3,550.00"
"บำรุงโลหิตเบอร์ 71, ยาแคปซูล","39","30","4,754","2,377.00"
"แก้ไอมะขามป้อม ตราอภัยภูเบศร สูตร 2, ยาลูกกลอน","39","28","365","1,283.00"
"กำจัดเหา, ยาน้ำแขวนตะกอน","37","27","37","2,194.00"
"ผสมโคคลาน สูตรตำรับที่ ๓, ยาต้ม","37","28","36","1,985.00"
"มหาจักรใหญ่, ยาแคปซูล","36","10","1,040","2,080.00"
"กษัยเบอร์ 50, ยาแคปซูล","36","29","1,123","786.10"
"อายุวัฒนะ, ยาลูกกลอน","35","27","95","2,156.00"
"ระบายเบอร์ 9 , ยาเม็ด","35","35","800","800.00"
"แคปซูลว่านชักมดลูก พริน , ยาแคปซูล","35","31","3,280","6,560.00"
"กวาดสมานลิ้นขาวละออเภสัช ชนิดเม็ด, ยาเม็ด","35","30","63","486.00"
"แก้ผื่นคัน/แก้ผื่นคันน้ำเหลืองเสีย, ยาต้ม","34","33","38","722.00"
"แก้ร้อนใน, อื่นๆ","34","24","3,632","4,120.00"
"ยาถ่าย, ยาแคปซูล","34","28","510","255.00"
"หอมเบอร์ 80, ยาแคปซูล","33","26","3,546","4,609.80"
"แคปซูลหญ้าหนวดแมว ตราธันยพรสมุนไพร, ยาแคปซูล","32","3","3,084","4,382.00"
"ยาถ่าย (รพ.พนัสนิคม), ยาแคปซูล","32","10","45","3,500.00"
"มธุรเมหะ (รพ.สมเด็จพระยุพราชสายบุรี), ยาต้ม","32","23","38","1,345.00"
"น้ำมันไพลผสมใบบักบก ตราโกมุทประสานกาย, ยาเข้าน้ำมัน","32","30","32","2,125.00"
"บรรเทาอาการปวดเมื่อยตามร่างกาย, ยาเม็ด","32","29","960","1,440.00"
"บำรุงเลือด (สถาบันวิจัยการแพทย์แผนไทย), ยาแคปซูล","31","15","3,210","6,420.00"
"กวาดสมานลิ้นขาวละออเภสัช ชนิดผง, ยาผง","30","26","33","317.40"
"ยาพอกดูดพิษ, ยาพอก","30","7","76","5,092.00"
"ตรีกฏุก, ยาแคปซูล","30","3","53","10,710.00"
"ตรีธาตุ, ยาแคปซูล","29","20","1,610","2,415.00"
"หอมชนิดผง ตราหินทอง, ยาผง","29","28","263","7,890.00"
"บำรุงเลือด (รพ.บางซ้าย), ยาแคปซูล","28","2","80","4,800.00"
"หอมเบอร์ 24, ยาแคปซูล","28","21","2,163","6,489.00"
"แก้ท้องเสียเบอร์ 12, ยาแคปซูล","27","25","378","478.00"
"น้ำนมราชสีห์, ยาต้ม","27","0","69","2,865.00"
"แคปซูลผสมเพชรสังฆาต ตราปาริฉัตร, ยาแคปซูล","26","20","860","1,270.20"
"ยาน้ำสะเก็ดเงิน, ยาน้ำ","26","0","54","3,060.00"
"แก้ไข้ตราลีลา, ยาเม็ด","26","21","416","1,032.50"
"ทับทิม, ยาชง","25","15","37","270.00"
"บรรเทาริดสีดวงทวาร ชนิดแคปซูล, ยาแคปซูล","24","16","1,148","2,646.40"
"ขับลมเบอร์ 39, ยาแคปซูล","24","19","1,770","2,124.00"
"ริดสีดวงทวารแคปซูล สูตร 1, ยาแคปซูล","24","18","412","1,615.90"
"แคปซูลผสมมะรุม, ยาแคปซูล","24","11","2,240","4,455.00"
"แคปซูลใบแปะก๊วย, ยาแคปซูล","24","0","33","2,805.00"
"แก้แผลร้อนใน ทีเอฟดี, ยาผง","23","21","871","1,306.50"
"โรคภูมิแพ้, ยาแคปซูล","23","4","384","1,980.00"
"สมุนไพรคำฝอย โกฐหัวบัว, ยาชง","23","16","26","670.00"
"เบญจอำมฤตย์ , ยาแคปซูล","22","3","2,762","14,770.00"
"มะรุมสกัดชนิดเม็ดเครื่องหมายการค้าขาวละออ, ยาเม็ด","22","8","2,110","4,500.70"
"แคปซูลว่านชักมดลูก ตราธันยพรสมุนไพร, ยาแคปซูล","21","5","24","1,992.00"
"ยาต้มสะเก็ดเงิน, ยาต้ม","20","0","37","6,660.00"
"ยาพอกสะเก็ดเงิน, ยาพอก","20","6","56","50,960.00"
"หอมเบอร์ 20 , ยาแคปซูล","19","11","851","670.10"
"หอมระย่อม, ยาแคปซูล","18","14","1,043","1,668.80"
"กระชาย, ยาแคปซูล","18","6","69","2,690.00"
"วิสัมพญาใหญ่, ยาผง","17","2","281","1,177.50"
"คลายเส้น (รพ.กุดชุม), ยาลูกกลอน","16","10","1,285","1,349.00"
"น้ำมันสมุนไพร, ยาเข้าน้ำมัน","16","12","42","8,390.00"
"แคปซูลกวาวเครือขาว, ยาแคปซูล","15","3","17","2,737.00"
"ยาดมสมุนไพร, ยาดม","15","0","24","600.00"
"กษัยเบอร์ 2, ยาแคปซูล","15","14","552","615.50"
"อมแก้ไอมะแว้ง, ยาลูกกลอน","15","15","15","117.15"
"แคปซูลอบเชย ตราธงทอง, ยาแคปซูล","15","14","111","481.00"
"ตำรับรากสามสิบ, ยาต้ม","14","0","37","1,850.00"
"แคปซูลดอกคำฝอย ตราธันยพรสมุนไพร, ยาแคปซูล","14","0","16","1,424.00"
"แคปซูลกระชายดำ ตราธันยพรสมุนไพร, ยาแคปซูล","14","0","19","1,957.00"
"แคปซูลอบเชย ตราธันยพรสมุนไพร, ยาแคปซูล","12","1","13","1,417.00"
"แคปซูลบอระเพ็ด ตราธันยพรสมุนไพร, ยาแคปซูล","12","1","12","906.00"
"เดมม่าครีม, ครีม","12","8","14","702.00"
"บรรเทาริดสีดวงทวาร สูตร 2, ยาแคปซูล","11","4","719","924.00"
"ขับพิษสูตร 2, ยาผง","11","11","35","2,625.00"
"อายุวัตนะ , ยาแคปซูล","11","6","400","400.00"
"โคเพนครีม, ครีม","10","10","10","615.00"
"หม่องสุคนธ์ทิพย์, ขี้ผึ้ง","9","6","9","185.00"
"ตำรับโลดทะนงแดง  , ยาผง","9","8","13","774.26"
"ขับลมเบอร์ 11, ยาผง","9","9","1,202","1,202.00"
"หม่องสมุนไพร ตราไอยรา, ขี้ผึ้ง","8","7","8","200.00"
"ลม เบอร์ 66, ยาแคปซูล","8","7","740","370.00"
"คลายเส้น (รพ.กาบเชิง), ยาลูกกลอน","8","8","302","610.00"
"ประคบใบหน้า/เต้านม, ยาประคบ","8","0","14","710.00"
"บำรุงโลหิตเบอร์ 43, ยาแคปซูล","7","7","505","606.00"
"แก้ทรางตานขโมย, อื่นๆ","7","3","137","307.50"
"น้ำมันว่าน (รพ.ละงู), ยาเข้าน้ำมัน","7","7","8","362.00"
"ตำรับหญ้าขัดมอญ สูตร 1, ยาต้ม","7","7","7","196.00"
"แก้มุตตังพิการ(รพ.กุดชุม), ยาต้ม","7","7","7","438.00"
"หลังคลอด (รพ.พิษณูโลก), ยาผง","7","3","7","270.00"
"ลมปะกัง, ยาต้ม","6","5","6","180.00"
"ถอนพิษไข้, ยาแคปซูล","6","5","25","35.00"
"อาบสมุนไพร, ยาต้ม","6","0","12","780.00"
"กวาดสมานลิ้น(ยาสามัญประจำบ้าน), ยาผง","6","6","9","68.90"
"มธุรเมหะ (อายุรเวทศิริราช), ยาแคปซูล","6","1","880","1,056.00"
"ขมเม็ดน้ำเต้าทอง, ยาเม็ด","6","6","120","120.00"
"แคปซูลว่านชักมดลูก ตราสามหมี, ยาแคปซูล","6","6","160","60.80"
"ยาถ่าย สูตร 3, ยาผง","6","6","60","120.00"
"น้ำมันไพลในน้ำมันงา, ยาเข้าน้ำมัน","5","2","6","459.00"
"แคปซูลพริกไทยดำ, ยาแคปซูล","5","3","500","380.00"
"มธุรเมหะ (รพ.อู่ทอง), ยาแคปซูล","5","4","484","1,270.00"
"ขมิ้นชัน-มะขามป้อม, ยาแคปซูล","4","3","80","240.00"
"มหานิลแท่งทอง, ยาเม็ด","4","4","215","215.00"
"บำรุงเลือด, ยาต้ม","4","0","92","1,171.00"
"อินทรีย์ธาตุประชุม, ยาแคปซูล","3","0","336","672.00"
"แก้ลมขัดในข้อ (รพ.นาจะหลวย), ยาแคปซูล","3","3","130","130.00"
"แก้หวัด-แพ้อากาศ, ยาแคปซูล","3","3","80","133.60"
"บรรเทาริดสีดวงทวาร , ยาเม็ด","3","0","200","300.00"
"ตำรับข่อย, ยาลูกกลอน","3","3","22","50.00"
"แคปซูลเพชรสังฆาต ตราธันยพรสมุนไพร, ยาแคปซูล","3","3","140","220.00"
"อบหลังคลอด, ยาต้ม","2","2","6","1,440.00"
"ตำรับลูกใต้ใบ  , ยาต้ม","2","2","2","26.00"
"น้ำมันทาแก้คัน, ยาเข้าน้ำมัน","2","2","2","100.00"
"แคปซูลผสมไพล ตราทีเอฟดี, ยาแคปซูล","2","1","21","21.00"
"บำรุงเลือด (ศูนย์บริการทางการแพทย์แผนไทย ม.ราชมงคลอีสาน), ยาผง","2","2","3","45.00"
"ผงสมุนไพรป้ายปาก ตราคาโนโลน, ยาผง","2","1","8","0.00"
"บำรุงน้ำนม สูตรอภัยภูเบศร, ยาต้ม","2","2","2","200.00"
"ยาดมโบราณ, ยาดม","2","2","2","60.00"
"ยาดมพรีราน่าเนเจอร์, ยาน้ำ","2","2","2","50.00"
"บำรุงโลหิตสตรี, ยาแคปซูล","2","1","2","40.00"
"ยาถ่าย (รพ.พานทอง), ยาแคปซูล","1","0","1","60.00"
"ตรีธารทิพย์/พิกัดตรีธารทิพย์, ยาต้ม","1","1","1","0.00"
"หลังคลอด (รพ.ตระการพืชผล), ยาต้ม","1","1","4","100.00"
"แก้คัน, ยาน้ำแขวนตะกอน","1","1","1","117.00"
"แก้เข่าบวม, ยาเข้าน้ำมัน","1","1","1","0.00"
"น้ำมันว่าน (วิทยาลัยการแพทย์แผนไทย ม.ราชมงคลธัญบุรี), ยาเข้าน้ำมัน","1","1","1","30.00"
"ขับพิษเบอร์ 1 , ยาแคปซูล","1","0","30","30.00"
"แคปซูลมะระขี้นก, ยาแคปซูล","1","0","30","30.00"
"บรรเทาริดสีดวงทวาร (ร้านเกรียงไกรเภสัช), ยาแคปซูล","1","0","30","52.50"
"ประสะน้ำนม (ศูนย์บริการทางการแพทย์แผนไทย ม.ราชมงคลอีสาน), ยาผง","1","1","1","50.00"
"แก้น้ำนมมาน้อย, ยาต้ม","1","1","1","0.00"
"แก้ลิ้นเป็นฝ้า, อื่นๆ","1","1","1","26.00"
"คลายเส้น (รพ.ตระการพืชผล), ยาแคปซูล","1","0","60","60.00"
"แคปซูลชุมเห็ดเทศ ตราช่อเขียวมะกอก, ยาแคปซูล","0","0","0","0.00"
"หลังคลอด (รพ.เอราวัณ), ยาต้ม","0","0","0","0.00"
"แก้ไอมะขามป้อม ตราเวชกร, ยาน้ำ","0","0","0","0.00"
"อมรสกานพลู, ยาลูกกลอน","0","0","0","0.00"
"เฮอร์ปิ เจล, เจล","0","0","0","0.00"
"แก้ไอผสมมะขามป้อม ตราวังหลัง, ยาน้ำ","0","0","0","0.00"
"แก้ไอกานพลู , ยาลูกกลอน","0","0","0","0.00"
"แก้โลหิตตังพิการ (รพ.ตระการพืชผล), ยาแคปซูล","0","0","0","0.00"
"น้ำมันกาสลัก, ยาเข้าน้ำมัน","0","0","0","0.00"
"ยาดมสมุนไพร เมืองศรีภูมิ, ยาดม","0","0","0","0.00"
"ฟีก้าครีม, ครีม","0","0","0","0.00"
"รักษาวัยทอง, ยาต้ม","0","0","0","0.00"
"เกสรทั้ง ๕, ยาต้ม","0","0","0","0.00"
"ตรีหอม , ยาแคปซูล","0","0","0","0.00"
