"ชื่อยาสมุนไพร","จำนวนจ่ายรวมทุกสิทธิ(ครั้ง)","จำนวนจ่ายรวมสิทธิ UC(ครั้ง)","จำนวนที่จ่ายรวมทุกสิทธิ(หน่วยนับ)","มูลค่ารวมทุกสิทธิ(บาท)"
"คลายกล้ามเนื้อ, ยาต้ม","457","233","1,710","36,877.00"
"ขับลมเบอร์ 2, อื่นๆ","456","266","863","58,954.00"
"น้ำมันทาถูนวด , ยาเข้าน้ำมัน","453","375","480","14,825.00"
"ลูกใต้ใบ เครื่องหมายการค้าดอกว่าน, ยาเม็ด","450","329","101,883","154,129.50"
"อายุวัฒนะ, ยาลูกกลอน","437","343","10,339","25,566.00"
"ยาอมหญ้าดอกขาว, ยาลูกกลอน","435","391","1,072","13,049.25"
"สเปรย์ตะไคร้หอม, ยาน้ำ","422","241","551","40,011.96"
"แก้ปวดกล้ามเนื้อ, ยาแคปซูล","413","376","11,528","19,484.20"
"โบโม่ ออรัลเจล, เจล","412","336","694","7,007.00"
"แก้กษัย, ยาแคปซูล","409","299","13,751","27,502.00"
"น้ำมันมะกอก, ยาเข้าน้ำมัน","405","315","514","41,271.38"
"ขับลมเบอร์ 1    , ยาแคปซูล","404","388","11,245","13,233.00"
"บรรเทาริดสีดวงทวาร (รพ.เทิง), ยาแคปซูล","403","270","20,686","36,629.50"
"ดองมะกรูด แผนไทย, ยาน้ำ","402","0","1,027","92,430.00"
"แก้ไอผสมมะขามป้อม, ยาน้ำ","399","258","492","7,872.00"
"แคปซูลขับลมบำรุงธาตุ, ยาแคปซูล","391","352","10,128","14,308.20"
"น้ำมันเขียว, ยาเข้าน้ำมัน","388","50","728","83,460.00"
"บำรุงน้ำนม, ยาต้ม","387","257","1,709","33,886.50"
"เบญจอำมฤตย์ , ยาแคปซูล","387","124","27,575","145,319.00"
"แคปซูลดอกคำฝอย ตราธงทอง, ยาแคปซูล","386","317","13,621","24,976.70"
"มธุรเมหะ (รพ.อู่ทอง), ยาแคปซูล","377","320","90,284","186,558.00"
"วรรณฉวี , ยาต้ม","373","3","39,117","517,369.50"
"แก้เริม งูสวัด /แก้เริม งูสวัด สุกใส, ยาน้ำ","372","286","441","13,523.20"
"หญ้าลูกใต้ใบ, ยาแคปซูล","366","123","16,876","42,548.40"
"ระย่อมลมสูง, ยาแคปซูล","360","79","1,037","123,367.00"
"ผสมเถาวัลย์เปรียง สูตรตำรับที่ ๒, ยาแคปซูล","355","312","10,524","14,174.40"
"วัฒนะ, ยาแคปซูล","353","9","2,685","45,108.35"
"หลังคลอด, ยาต้ม","348","293","1,327","83,349.00"
"ยากระเพาะอาหาร, ยาแคปซูล","347","317","7,181","13,894.60"
"แก้ไอสมุนไพรบ๊วย, ยาลูกกลอน","345","16","717","7,428.50"
"ยาระบายชนิดน้ำผสมฝักคูณ, ยาน้ำ","340","160","998","35,033.60"
"บรรเทาริดสีดวงทวาร ชนิดแคปซูล, ยาแคปซูล","339","282","12,883","24,021.40"
"บำรุงเลือด (รพ.บ้านนา), ยาแคปซูล","338","8","662","52,960.00"
"ยาระบายส้มแขกชนิดเม็ด เครื่องหมายการค้าดอกว่าน, ยาเม็ด","335","305","20,266","32,709.00"
"หม่องสูตรไพล ตราบี-บาล์ม, ขี้ผึ้ง","333","119","491","22,397.00"
"ดมสมุนไพร, ยาดม","332","238","333","9,627.00"
"แคปซูลผสมหญ้าปักกิ่ง ตราพระอินทร์, ยาแคปซูล","320","223","14,001","55,323.40"
"น้ำมันคลายกล้ามเนื้อ, ยาเข้าน้ำมัน","319","298","319","19,140.00"
"แก้เจ็บคอ , อื่นๆ","311","277","5,702","9,194.75"
"หอมหทัยทิพย์, ยาผง","311","179","690","25,644.00"
"แก้โรคผิวหนัง ตำรับที่ 2, ยาน้ำ","308","4","2,555","155,855.00"
"เถาเอ็นอ่อน, ยาแคปซูล","306","176","3,244","27,888.00"
"แห้ม/แฮ่ม, ยาแคปซูล","301","7","769","64,453.00"
"ขี้ผึ้งผสมพญายอ, ขี้ผึ้ง","301","213","366","9,943.00"
"หม่องฟ้าทะลายโจร, ขี้ผึ้ง","301","1","861","26,715.00"
"ตำรับมะระรวม  , ยาแคปซูล","301","273","9,854","18,166.05"
"แก้ปวดเมื่อย สูตรอภัยภูเบศร, ยาต้ม","299","94","981","94,789.00"
"สมุนไพรคำฝอยผสมเก๊กฮวย, ยาชง","299","0","8,884","50,280.00"
"แคปซูลหญ้าปักกิ่ง ตราธงทอง, ยาแคปซูล","295","98","16,918","56,123.11"
"ยาพอกดูดพิษ, ยาพอก","287","217","476","24,242.00"
"ลดไข้เบอร์ 1, ยาแคปซูล","285","269","5,340","5,904.00"
"เทพรังษี  , ยาต้ม","285","5","1,176","418,656.00"
"ตำรับกษัยเส้น, ยาต้ม","283","0","21,461","12,876.60"
"แก้พัทธะปิตตะ , ยาต้ม","281","7","1,221","434,676.00"
"ทิพย์โอสถ, ยาลูกกลอน","277","154","9,592","46,100.78"
"แคปซูลผสมใบบัวบก, ยาแคปซูล","276","67","4,807","15,504.00"
"ผสมเพชรสังฆาตสูตรตำรับที่ 1, ยาแคปซูล","272","165","18,848","32,642.00"
"แก้ไอมะขามป้อม สูตรเย็น, ยาน้ำ","267","147","345","5,347.50"
"พนาเพรียว , ยาแคปซูล","267","200","3,876","7,674.00"
"ผิดสำแดง, ยาต้ม","266","247","264","4,325.00"
"มหานิลแท่งทอง, ยาผง","265","0","20,565","7,883.35"
"หม่องไพล/บาล์มไพล/ไพลบาล์ม/ขี้ผึ้งไพล, ขี้ผึ้ง","260","209","338","7,724.80"
"ยาธาตุชนิดแคปซูล ร้านเจริญสุขกรุ๊ป, ยาแคปซูล","256","114","15,430","23,595.00"
"คลายเส้น, ยาแคปซูล","253","138","565","16,350.00"
"แคปซูลหญ้าปักกิ่ง, ยาแคปซูล","253","158","10,745","34,657.90"
"ประสะน้ำนม 1, ยาแคปซูล","246","127","8,136","16,331.50"
"นมนาง, ยาต้ม","246","9","1,415","30,324.00"
"อมแก้ไอมะขามป้อม, ยาลูกกลอน","246","217","330","8,244.00"
"ข่า, เจล","245","207","343","5,958.00"
"โคเพนครีม, ครีม","237","159","234","6,052.00"
"แก้โรคผิวหนัง ตำรับที่ 1, ยาแคปซูล","233","19","63,482","158,705.00"
"อัมรินทร์, ยาแคปซูล","231","105","6,799","32,715.55"
"ตำรับตะแบกป่า , ยาต้ม","221","143","5,727","26,327.00"
"น้ำมันสมุนไพร, ยาเข้าน้ำมัน","217","205","3,777","15,324.00"
"กษัยเบอร์ 50, ยาลูกกลอน","216","167","10,540","10,540.00"
"แก้แพ้อากาศ, ยาลูกกลอน","207","138","8,096","16,097.00"
"แก้โลหิตตังพิการ (รพ.ตระการพืชผล), ยาแคปซูล","205","127","2,853","46,256.00"
"แคปซูลสมุนไพรผสมเพชรสังฆาต, ยาแคปซูล","205","94","7,611","16,080.75"
"แก้คัน, ยาน้ำแขวนตะกอน","203","149","222","22,247.50"
"แก้ไอมะกรูด, ยาน้ำ","203","63","429","12,870.00"
"เพกา, ยาแคปซูล","201","39","2,215","39,606.90"
"แก้ปิหกังพิการ, ยาแคปซูล","198","14","44,310","110,775.00"
"เจนิสต้า, ยาแคปซูล","196","104","13,829","24,338.25"
"แก้อัมพฤกษ์ อัมพาต(รพ.ประโคนชัย), ยาต้ม","196","155","345","17,250.00"
"บุก, ยาแคปซูล","191","0","6,180","22,726.00"
"ทองพันชั่ง, ยาชง","190","127","1,393","6,426.00"
"แก้นหารูพิการ , ยาแคปซูล","189","4","43,985","110,017.50"
"พอกสมุนไพร, ยาพอก","188","60","2,809","15,224.05"
"ยาดมสมุนไพร, ยาดม","187","80","216","6,195.00"
"คลายเส้น (รพ.กุดชุม), ยาลูกกลอน","182","122","9,969","10,481.00"
"บำรุงเลือด (รพ.พนัสนิคม), ยาแคปซูล","177","151","3,630","8,763.00"
"แก้เรื้อนมูลนก, ยาเข้าน้ำมัน","176","4","1,875","114,375.00"
"หม่องขาว ตราวังหลัง , ขี้ผึ้ง","175","11","286","7,436.00"
"ขมิ้นชัน-มะขามป้อม, ยาแคปซูล","175","131","2,855","19,266.00"
"มธุรเมหะ (รพ.สมเด็จพระยุพราชสายบุรี), ยาต้ม","171","106","297","12,633.00"
"กวาดสมานลิ้นขาวละออเภสัช ชนิดเม็ด, ยาเม็ด","171","151","680","4,158.80"
"แคปซูลอบเชย ตราธงทอง, ยาแคปซูล","167","100","3,491","10,196.00"
"ชงสมุนไพรผสมช้าพลู, ยาผง","166","82","1,157","30,082.00"
"ประสะเปราะใหญ่, ยาผง","163","111","5,837","10,467.78"
"ผสมเพชรสังฆาต สูตรตำรับที่ ๒, ยาต้ม","162","107","4,141","23,521.50"
"แก้ไอสมุนไพรฟ้าทะลายโจร, ยาลูกกลอน","161","10","333","3,470.00"
"วาตาพินาศ (รพ.พระปกเกล้า), ยาแคปซูล","152","15","20,016","50,040.00"
"บรรเทาอาการปวดเมื่อยและแมลงกัดต่อย, ขี้ผึ้ง","152","118","201","7,610.00"
"วิสัมพญาใหญ่, ยาผง","151","128","4,058","5,799.90"
"ยาอมบ้วนปากอดบุหรี่ ตราห้วยเฮิร์บ, ยาน้ำ","150","130","155","3,393.00"
"ช้าพลู, ยาชง","141","92","1,112","71,327.80"
"บรรเทาริดสีดวงทวาร (รพ.พล), ยาแคปซูล","133","102","4,278","6,762.70"
"กล่อมนางนอน, ยาแคปซูล","133","17","18,471","36,023.00"
"แก้น้ำนมพิการ(รพ.กุดชุม), ยาผง","132","76","225","6,675.00"
"สัตถกวาตะ, ยาลูกกลอน","130","0","15,400","22,860.00"
"ฮีโมรินชนิดเม็ด, ยาเม็ด","130","106","1,690","2,535.00"
"แก้ไอสมุนไพรสูตร 1, ยาเม็ด","129","120","167","3,780.00"
"ตรีเกสรมาศ / พิกัดเกสรมาศ, ยาชง","129","0","8,894","3,793.80"
"ยาถ่าย (รพ.พานทอง), ยาแคปซูล","127","91","12,403","18,761.50"
"แก้กษัยสูตร 1 , ยาต้ม","121","72","2,359","28,984.00"
"ย่านางแดง, ยาชง","120","79","556","3,688.60"
"โรคภูมิแพ้, ยาแคปซูล","119","32","1,417","12,480.00"
"หม่องสุคนธ์ทิพย์, ขี้ผึ้ง","119","118","120","3,600.00"
"กษัยเบอร์ 1, ยาแคปซูล","118","0","11,602","17,700.00"
"แก้ยกนังพิการสูตร 2, ยาแคปซูล","117","0","35,475","88,687.50"
"บำรุงเลือด (รพ.สรรคบุรี), ยาแคปซูล","114","6","13,580","16,975.00"
"แก้ไอ สูตร 1, ยาลูกกลอน","112","20","118","5,337.40"
"นันทไกรวาทใหญ่, ยาแคปซูล","112","2","20,599","51,497.50"
"แคปซูลส้มแขก, ยาแคปซูล","112","50","4,686","100,940.00"
"แก้ลมจับโปง , ยาต้ม","111","5","506","180,136.00"
"วาโย 6, ยาแคปซูล","110","19","747","13,645.00"
"บำรุงเลือด (รพ.บางซ้าย), ยาแคปซูล","110","24","1,062","11,070.00"
"แคปซูลผสมเพชรสังฆาต ตราปาริฉัตร, ยาแคปซูล","108","77","2,393","6,024.30"
"ริดสีดวงแคปซูล, ยาแคปซูล","107","50","2,369","8,983.00"
"ขามแสง Herb Life, ยาแคปซูล","105","66","340","8,200.00"
"ประสะน้ำนม, ยาแคปซูล","101","59","387","9,940.00"
"เกสรทั้ง 5, ยาชง","101","2","170","5,100.00"
"หอมเบอร์ 47, ยาเม็ด","101","60","4,420","4,420.00"
"แก้ร้อนใน, อื่นๆ","100","77","6,744","46,406.00"
"ตวงกนก, ยาน้ำแขวนตะกอน","99","4","257","15,677.00"
"แคปซูลขิง ตราช่อเขียวมะกอก, ยาแคปซูล","99","98","3,006","6,235.88"
"แก้โลหิตตังพิการ (รพ.เรณูนคร), ยาแคปซูล","99","36","304","30,400.00"
"ผงโยคี ของบริษัทโยคี (1997) จำกัด, ยาผง","97","0","6,267","4,073.55"
"แก้อัมพฤกษ์ อัมพาตสูตร 1 (รพ.พระปกเกล้า), ยาแคปซูล","95","5","24,888","62,220.00"
"ยาทาสะเก็ดเงิน, ขี้ผึ้ง","95","60","366","21,660.00"
"ตำรับโลดทะนงแดง  , ยาผง","93","48","157","10,398.00"
"แก้ท้องเสีย, อื่นๆ","92","83","92","1,291.00"
"ประสะมะแว้ง ตราหินทอง ชนิดเม็ด, ยาลูกกลอน","92","78","130","715.00"
"แก้กษัยแคปซูลสูตร 1, ยาแคปซูล","90","88","1,401","2,802.00"
"ส้มโอมือ, ยาผง","90","22","90","5,310.00"
"ธาตุผสมอบเชย, ยาน้ำ","87","20","137","4,517.00"
"ผสมโคคลาน สูตรตำรับที่ ๓, ยาต้ม","86","59","88","3,416.00"
"ยาถ่าย (รพ.ประโคนชัย), ยาแคปซูล","85","62","609","6,450.00"
"ตรีกฏุก, ยาแคปซูล","80","31","178","16,020.00"
"แก้ตะโจพิการ , ยาผง","79","68","138","3,450.00"
"คลายเส้น สูตร 1, ยาแคปซูล","78","31","6,124","7,410.00"
"แก้ไอผสมมะแว้ง ตราวังหลัง, ยาน้ำ","78","72","98","1,918.00"
"แก้ท้องเสียเบอร์ 12, ยาแคปซูล","76","70","351","6,812.00"
"กำจัดเหา, ยาน้ำแขวนตะกอน","75","63","93","4,427.00"
"ตำรับบัวบก, ยาลูกกลอน","71","45","825","4,273.83"
"ยาระบาย ตราพรีราน่า, ยาแคปซูล","70","62","892","3,961.00"
"รักษาวัยทอง, ยาต้ม","70","27","77","3,556.00"
"แคปซูลผสมมะรุม, ยาแคปซูล","69","6","1,064","31,879.00"
"แคปซูลกระชายดำ, ยาแคปซูล","68","54","1,639","56,337.00"
"ฝรั่ง, ยาชง","68","62","293","1,702.25"
"บรรเทาริดสีดวงทวาร (อายุรเวทศิริราช), ยาผง","67","28","1,047","3,940.25"
"แช่เท้าสมุนไพร, ยาแช่","65","56","65","1,950.00"
"บรรเทาริดสีดวงทวาร (วิทยาลัยการแพทย์แผนไทย ม.ราชมงคลธัญบุรี), ยาแคปซูล","64","48","1,837","2,851.00"
"แก้ไอเบอร์ 8, ยาแคปซูล","63","42","267","874.50"
"ปรับธาตุ / ประจำธาตุ  , ยาแคปซูล","62","54","2,904","5,808.00"
"กวาดสมานลิ้นขาวละออเภสัช ชนิดผง, ยาผง","62","52","70","518.10"
"ผสมขมิ้นชัน, ยาแคปซูล","61","58","1,130","1,254.40"
"ยาน้ำสะเก็ดเงิน, ยาน้ำ","60","33","224","12,520.00"
"สามว่าน, ยาต้ม","60","28","94","5,280.00"
"ขี้ผึ้งตราโอสถทิพย์, ขี้ผึ้ง","59","42","66","5,215.00"
"บำรุงเลือด (รพ.เทิง), ยาแคปซูล","59","46","1,460","2,190.00"
"มธุรเมหะ (รพ.กาบเชิง), ยาต้ม","58","47","85","3,070.00"
"ประสะน้ำนม (รพ.หนองสองห้อง), ยาต้ม","57","49","64","3,840.00"
"แคปซูลหญ้าหนวดแมว ตราธันยพรสมุนไพร, ยาแคปซูล","55","14","4,984","7,476.00"
"ผสมกระเทียมสกัดชนิดเม็ดเครื่องหมายกการค้าขาวละออ, ยาเม็ด","55","15","5,416","16,279.50"
"ใบหม่อน-ใบเตย, ยาชง","55","35","110","2,092.50"
"ขมเม็ดน้ำเต้าทอง, ยาเม็ด","54","36","709","709.00"
"น้ำนมราชสีห์, ยาต้ม","53","8","149","6,275.00"
"อมรสกานพลู, ยาลูกกลอน","53","42","59","1,394.00"
"ทิงเจอร์พญายอ, ทิงเจอร์","53","41","65","2,114.00"
"คลายเส้น สูตร 2, ยาแคปซูล","53","19","5,550","7,095.00"
"ขับปัสสาวะ, อื่นๆ","52","35","69","3,450.00"
"อินทรีย์ธาตุประชุม, ยาแคปซูล","52","48","4,528","9,056.00"
"แคปซูลบัวบก, ยาแคปซูล","52","3","5,186","7,779.00"
"ขับพิษสูตร 2, ยาผง","51","51","69","5,175.00"
"แคปซูลบำรุงน้ำนม, ยาแคปซูล","51","19","2,800","6,183.00"
"บรรเทาริดสีดวงทวาร (รพ.แม่แจ่ม), ยาลูกกลอน","48","34","1,526","5,732.50"
"แคปซูลมะระขี้นก, ยาแคปซูล","48","44","1,035","3,705.00"
"กษัยเส้นแสงสว่างตราค้างคาว, ยาแคปซูล","46","22","46","1,605.00"
"พรายเลือดพรายลม, ยาต้ม","46","24","68","3,607.70"
"แก้ไอผสมมาลัคคา, ยาน้ำ","46","26","45","1,701.00"
"ทิพย์เกสร, ยาแคปซูล","45","9","10,310","25,775.00"
"แก้มดลูกอักเสบ , ยาแคปซูล","44","5","12,245","30,612.50"
"แก้ลูกอ่อน / ลูกแก่ , ยาต้ม","44","1","1,624","32,480.00"
"แก้ฝีมะเร็งทรวง, ยาน้ำแขวนตะกอน","43","16","74","13,320.00"
"ทศเบญจกูล  , ยาแคปซูล","43","31","704","3,446.40"
"น้ำมันทาแก้คัน, ยาเข้าน้ำมัน","43","7","54","2,700.00"
"ตำรับมะเร็ง, ยาต้ม","43","4","47","4,054.00"
"ขับลม, ยาน้ำ","42","40","176","732.00"
"เกษราธิคุณ/เกสราธิคุณ, ยาต้ม","41","4","881","14,709.96"
"ยาต้มสะเก็ดเงิน, ยาต้ม","41","33","66","11,880.00"
"ยาถ่าย (รพ.พนัสนิคม), ยาแคปซูล","41","12","47","3,760.00"
"ยาพอกสะเก็ดเงิน, ยาพอก","40","13","277","38,780.00"
"แคปซูลดอกคำฝอย, ยาแคปซูล","40","38","2,244","12,241.60"
"ตำรับข่อย, ยาลูกกลอน","40","22","77","1,695.00"
"ทาพระเส้น, ครีม","39","34","78","1,560.00"
"แฮงคนชาย, ยาแคปซูล","39","7","104","15,600.00"
"ยาต้มเบาหวาน ตำรับที่ 1, ยาต้ม","38","27","26","4,160.00"
"บรรเทาริดสีดวงทวาร (รพ.ลี้), ยาแคปซูล","38","37","1,324","1,492.48"
"ริดสีดวงทวารแคปซูล สูตร 2, ยาแคปซูล","36","29","112","4,816.00"
"แก้มุตตังพิการ(รพ.กุดชุม), ยาต้ม","36","31","51","3,316.00"
"แก้ยกนังหย่อน สูตร 3, ยาลูกกลอน","35","0","8,584","55,796.00"
"ประสะน้ำนม 2, ยาเม็ด","35","15","1,901","4,582.20"
"แคปซูลขมิ้นเครือ, ยาแคปซูล","34","34","582","1,164.00"
"แคปซูลเพชรสังฆาต ตราธันยพรสมุนไพร, ยาแคปซูล","33","27","916","1,794.00"
"กระเพาะอาหาร, ยาต้ม","33","33","75","1,912.50"
"แคปซี บาล์ม, ขี้ผึ้ง","33","26","34","1,666.00"
"เทพรังษี สูตร 1, ยาต้ม","33","1","148","52,688.00"
"แก้โรคผิวหนัง, ครีม","33","23","192","1,670.00"
"แก้อพัทธปิตตะกำเริบ สูตร 2, ยาลูกกลอน","33","0","8,255","53,657.50"
"บรรเทาริดสีดวงทวาร , ยาเม็ด","33","9","1,674","2,645.00"
"เดมม่าครีม, ครีม","32","29","32","1,616.00"
"แก้อพัทธปิตตะหย่อน สูตร 4, ยาลูกกลอน","32","1","8,865","57,622.50"
"สมุนไพรคำฝอย โกฐหัวบัว, ยาชง","32","29","165","1,320.00"
"ผสมเถาวัลย์เปรียง สูตรตำรับที่ ๑, ยาแคปซูล","32","28","705","1,125.00"
"น้ำมันมะพร้าว, ยาเข้าน้ำมัน","31","6","37","4,080.00"
"ระบายเบอร์ 9 , ยาแคปซูล","30","22","355","2,070.00"
"ผงชาพยัพเมฆ ตราลูกไก่คู่, ยาผง","30","0","2,175","7,400.88"
"บำรุงเลือด (รพ.กาบเชิง), ยาต้ม","30","20","38","2,390.00"
"แก้ปัสสาวะพิการ, ยาต้ม","30","0","2,678","1,740.70"
"แก้อันตังพิการ , ยาแคปซูล","29","0","5,530","16,590.00"
"เขียว เบอร์ 15, ยาชง","29","0","1,065","266.25"
"แก้ลมขัดในข้อ (รพ.นาจะหลวย), ยาแคปซูล","29","20","141","2,250.00"
"ตำรับกระเทียมแคปซูล, ยาแคปซูล","29","7","4,080","8,160.00"
"แก้ไอสมุนไพรส้ม, ยาลูกกลอน","29","13","52","526.00"
"มธุรเมหะ (อายุรเวทศิริราช), ยาแคปซูล","28","23","1,642","4,169.00"
"บรรเทาริดสีดวงทวาร (ร้านเกรียงไกรเภสัช), ยาแคปซูล","28","21","1,110","1,665.00"
"บำรุงน้ำนม สูตรอภัยภูเบศร, ยาต้ม","28","14","81","2,402.00"
"แคปซูลพริกไทยดำ, ยาแคปซูล","27","6","2,260","2,392.50"
"ผสมเพชรสังฆาต สูตรตำรับที่ ๑, ยาแคปซูล","27","25","646","8,853.00"
"กานพลูผสมหญ้าดอกขาว, ยาน้ำ","27","21","133","2,161.00"
"สี่ว่าน, ยาแคปซูล","27","23","27","22.41"
"จิตรารมณ์, ยาแคปซูล","26","3","3,620","7,240.00"
"แก้ไอน้ำฝาง, ยาน้ำแขวนตะกอน","26","22","26","390.00"
"บรรเทาริดสีดวงทวาร (รพ.กบินทร์บุรี), ยาลูกกลอน","26","19","38","1,398.00"
"ทับทิม, ยาชง","25","17","28","180.00"
"บำรุงเลือด (รพ.ห้วยยอด), ยาลูกกลอน","25","24","334","962.00"
"บอระเพ็ดพุงช้าง, ยาแคปซูล","25","0","273","2,702.00"
"ยาถ่าย สูตร 3, ยาผง","25","18","62","580.00"
"แก้พัทธปิตตะหย่อน สูตร 3, ยาต้ม","25","0","104","37,024.00"
"ผสมกระเทียม, ยาแคปซูล","25","24","520","1,040.00"
"แก้พัทธปิตตะหย่อน สูตร 2, ยาต้ม","24","0","101","35,956.00"
"บรรเทาหวัดแพ้อากาศ , ยาแคปซูล","24","9","920","1,840.00"
"ทับทิมไทย, ยาแคปซูล","22","14","22","138.20"
"ผสมเถาวัลย์เปรียง, ยาแคปซูล","22","18","168","2,370.00"
"แคปซูลสมุนไพรตราฟิตเน่, ยาแคปซูล","22","21","628","5,552.50"
"พระขรรค์ชัย สูตร 2, ยาลูกกลอน","22","0","3,070","19,955.00"
"แก้แผลร้อนใน ทีเอฟดี, ยาผง","22","20","1,165","1,747.50"
"เกสรทั้ง ๕, ยาต้ม","21","0","30","1,500.00"
"แคปซูลอบเชย ตราธันยพรสมุนไพร, ยาแคปซูล","20","16","491","55,658.00"
"หอมเบอร์ 20 , ยาเม็ด","20","5","1,390","1,390.00"
"ลดไขมันในเส้นเลือด สูตร 2, ยาแคปซูล","20","20","1,740","1,770.00"
"กษัยเบอร์ 2, ยาเม็ด","19","3","1,410","2,115.00"
"ทาแก้ปวดตามข้อ, ยาดอง","19","8","35","1,050.00"
"อาบสมุนไพร, ยาต้ม","19","0","51","2,265.00"
"เซนน่า, ยาแคปซูล","19","18","340","510.00"
"ชากระตุ้นน้ำนม, ยาชง","19","12","46","1,702.00"
"แก้ประจำเดือนจะหมด, ยาแคปซูล","18","5","44","4,400.00"
"แก้ริดสีดวงจมูก  , ยาแคปซูล","18","16","26","910.00"
"ปทุมเกสรา , ยาต้ม","18","0","43","12,814.00"
"ลมปะกัง, ยาต้ม","18","10","18","637.00"
"แคปซูลบอระเพ็ด ตราธันยพรสมุนไพร, ยาแคปซูล","17","10","19","1,710.00"
"แก้ลิ้นเป็นฝ้า, อื่นๆ","17","15","17","408.00"
"ตจวรรณ สูตร 1, ยาต้ม","16","0","69","16,629.00"
"มุตกิต, ยาต้ม","16","0","68","20,264.00"
"ตำรับหญ้าขัดมอญ สูตร 1, ยาต้ม","16","15","64","876.00"
"บำรุงน้ำนม (รพ.พนา), ยาชง","16","4","26","780.00"
"ประคบใบหน้า/เต้านม, ยาประคบ","16","2","34","1,610.00"
"หญ้ายุ่ม/หญ้าฮี๋ยุ่ม, ยาแคปซูล","15","2","39","7,020.00"
"เจลผสมพญายอ ตราไตรแว็ก, เจล","15","11","19","1,257.50"
"หม่องพญายอ, ขี้ผึ้ง","15","1","15","375.00"
"สามสิบ, ยาแคปซูล","15","2","34","3,400.00"
"แก้ลมจับโปงกำเริบ, ยาต้ม","15","0","64","22,784.00"
"แก้ลมจับโปงหย่อน, ยาต้ม","14","0","50","17,800.00"
"แก้ไข้ตราลีลา, ยาเม็ด","14","14","280","1,400.00"
"ลม เบอร์ 66, ยาลูกกลอน","14","0","1,920","1,920.00"
"ขมิ้นอ้อย, ยาแคปซูล","14","8","210","980.00"
"บำรุงโลหิตสตรี, ยาแคปซูล","14","13","15","300.00"
"ตรีผลา/พิกัดตรีผลา, ยาต้ม","14","2","18","1,710.00"
"บรรเทาริดสีดวงทวาร สูตร 1 , ยาแคปซูล","13","9","312","468.00"
"หอมเบอร์ 79, ยาเม็ด","13","5","967","1,450.50"
"หม่องน้ำมันว่าน, ขี้ผึ้ง","13","11","19","767.00"
"ตำรับรากสามสิบ, ยาต้ม","13","0","24","1,200.00"
"แสงหมึก, ยาเม็ด","13","12","15","150.00"
"แก้อพัทธปิตตะพิการ สูตร 4, ยาลูกกลอน","13","1","3,495","22,717.50"
"หม่องสมุนไพรวังพรมตราหมอเฉลิม, ขี้ผึ้ง","13","1","30","2,405.00"
"กวาดสมานลิ้น(ยาสามัญประจำบ้าน), ยาผง","12","9","24","172.80"
"ประสะผิวภายนอก , ยาน้ำ","11","11","12","240.00"
"แก้โรคผิวหนังตำรับที่ 3, ยาน้ำ","11","0","154","9,394.00"
"พิมเสนน้ำ ตราหินทอง, ยาน้ำ","10","10","10","160.00"
"บำรุงโลหิตเบอร์ 71, ยาเม็ด","10","2","359","538.50"
"หอมเบอร์ 24, ยาแคปซูล","10","3","771","973.00"
"ถอนพิษประดง, ยาเม็ด","10","2","800","800.00"
"แก้หทัยวาตะ, ยาแคปซูล","10","1","3,195","9,585.00"
"ยากระตุ้นน้ำนม, ยาต้ม","9","4","413","1,428.50"
"ธาตุสมดุลย์, ยาผง","9","9","9","342.00"
"ชลบาล์มแก้ปวด, ขี้ผึ้ง","9","7","9","189.00"
"แก้ผื่นคัน/แก้ผื่นคันน้ำเหลืองเสีย, ยาต้ม","9","7","13","526.00"
"แองจูลา แคปซูล, ยาแคปซูล","8","6","130","130.00"
"โลวิเริม, ครีม","8","8","8","720.00"
"บำรุงโลหิตสำหรับสตรี, ยาแคปซูล","8","6","8","896.00"
"บำรุงโลหิตเบอร์ 30 , ยาแคปซูล","7","0","530","530.00"
"พอกสมุนไพรสูตรเย็น, ยาผง","7","0","91","2,730.00"
"หอมระย่อม, ยาแคปซูล","7","0","270","540.00"
"แก้ทรางตานขโมย, อื่นๆ","7","2","92","375.00"
"ฟอกโลหิต , ยาต้ม","7","0","26","6,266.00"
"พอกสมุนไพรเข่า, ยาพอก","7","6","7","350.00"
"วรรณฉวี สูตร 3, ยาต้ม","6","0","30","7,230.00"
"ต้มแก้ปวดเมื่อย, ยาต้ม","6","1","17","442.00"
"แก้พัทธปิตตะพิการ สูตร 3, ยาต้ม","6","0","24","8,544.00"
"ลม เบอร์ 65, ยาลูกกลอน","5","0","600","900.00"
"แก้ตานซางสูตร 1, ยาต้ม","5","0","15","2,745.00"
"ตำรับแก้น้ำนมพิการ, ยาน้ำ","5","2","14","490.00"
"แก้ไข้(รพ.ราชสาส์น), ยาแคปซูล","5","5","32","319.50"
"บำรุงหัวใจ, ยาต้ม","5","2","5","350.00"
"หลังคลอด (รพ.เอราวัณ), ยาต้ม","5","5","5","200.00"
"แก้มังสังพิการ, ยาแคปซูล","5","0","1,080","2,700.00"
"แก้ทุราวาสา , ยาต้ม","5","0","15","2,235.00"
"เขียวหอมใหญ่, ยาผง","5","5","9","405.00"
"แก้อัมพฤกษ์ อัมพาตสูตร 1 (รพ.เทิง), ยาแคปซูล","5","4","252","252.00"
"บรรเทาริดสีดวงทวาร (รพ.พระปกเกล้า), ยาแคปซูล","5","3","345","688.00"
"นันทไกรวาทน้อย, ยาเม็ด","4","0","1,800","1,800.00"
