"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด"
"ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10896  :  โรงพยาบาลกระสัง","86","85","76","74","94","95","82","84","0","0","0","0","178","178","156","156","18","19","17","17","44","46","41","43","0","0","0","0","61","64","57","59","15","13","13","11","26","25","23","23","0","0","0","0","41","38","36","34","20","20","17","17","10","10","6","6","0","0","0","0","30","30","23","23","33","33","29","29","14","14","12","12","0","0","0","0","46","46","40","40"
"10897  :  โรงพยาบาลนางรอง","19","19","9","9","742","783","507","536","0","0","0","0","752","793","513","542","5","5","1","1","200","210","97","99","0","0","0","0","201","211","98","100","11","11","6","6","186","194","134","141","0","0","0","0","192","200","137","144","2","2","2","2","122","129","96","101","0","0","0","0","124","131","98","103","1","1","0","0","234","250","180","195","0","0","0","0","235","251","180","195"
"10898  :  โรงพยาบาลหนองกี่","128","134","110","116","396","409","309","320","0","0","0","0","506","528","404","424","18","18","16","16","72","75","56","58","0","0","0","0","88","92","70","73","71","76","62","67","128","134","102","107","0","0","0","0","184","197","152","164","21","22","17","18","84","86","61","63","0","0","0","0","105","108","78","81","18","18","15","15","112","114","90","92","0","0","0","0","129","131","104","106"
"10899  :  โรงพยาบาลละหานทราย","558","600","476","510","0","0","0","0","0","0","0","0","558","600","476","510","154","163","130","138","0","0","0","0","0","0","0","0","154","163","130","138","113","120","90","96","0","0","0","0","0","0","0","0","113","120","90","96","89","94","78","82","0","0","0","0","0","0","0","0","89","94","78","82","202","223","178","194","0","0","0","0","0","0","0","0","202","223","178","194"
"10900  :  โรงพยาบาลประโคนชัย","302","307","251","255","905","938","744","777","0","0","0","0","1,110","1,159","909","956","64","65","54","55","169","177","143","151","0","0","0","0","210","222","175","186","81","81","65","65","209","219","167","177","0","0","0","0","270","281","217","228","70","72","59","60","251","258","203","210","0","0","0","0","303","316","244","256","87","89","73","75","276","284","231","239","0","0","0","0","327","340","273","286"
"10901  :  โรงพยาบาลบ้านกรวด","324","339","276","289","0","0","0","0","6","6","6","6","329","344","281","294","87","93","73","79","0","0","0","0","2","2","2","2","89","95","75","81","96","98","84","86","0","0","0","0","4","4","4","4","99","101","87","89","70","74","61","65","0","0","0","0","0","0","0","0","70","74","61","65","71","74","58","59","0","0","0","0","0","0","0","0","71","74","58","59"
"10902  :  โรงพยาบาลพุทไธสง","251","252","199","200","452","484","362","392","0","0","0","0","602","639","475","510","27","27","22","22","96","99","70","72","0","0","0","0","116","119","87","89","58","58","46","46","116","124","92","100","0","0","0","0","144","152","112","120","39","39","36","36","107","115","89","96","0","0","0","0","120","130","100","109","127","128","95","96","133","146","111","124","0","0","0","0","222","238","176","192"
"10904  :  โรงพยาบาลลำปลายมาศ","1,221","1,266","1,016","1,053","96","96","75","75","0","0","0","0","1,265","1,310","1,054","1,091","350","374","279","299","32","32","28","28","0","0","0","0","367","391","296","316","332","341","290","298","21","21","18","18","0","0","0","0","344","353","299","307","182","182","155","155","17","17","10","10","0","0","0","0","187","187","159","159","357","369","292","301","26","26","19","19","0","0","0","0","367","379","300","309"
"10905  :  โรงพยาบาลสตึก","434","452","363","377","4","4","3","3","1","1","1","1","436","455","364","379","141","149","115","123","0","0","0","0","0","0","0","0","141","149","115","123","122","129","106","110","0","0","0","0","0","0","0","0","122","129","106","110","93","93","76","76","0","0","0","0","0","0","0","0","93","93","76","76","78","81","66","68","4","4","3","3","1","1","1","1","80","84","67","70"
"10906  :  โรงพยาบาลปะคำ","752","807","595","641","42","43","34","35","0","0","0","0","752","807","595","641","220","237","173","188","42","43","34","35","0","0","0","0","220","237","173","188","144","151","118","123","0","0","0","0","0","0","0","0","144","151","118","123","189","203","149","162","0","0","0","0","0","0","0","0","189","203","149","162","199","216","155","168","0","0","0","0","0","0","0","0","199","216","155","168"
"10907  :  โรงพยาบาลนาโพธิ์","379","421","282","318","6","6","3","3","0","0","0","0","383","425","284","320","107","123","83","96","1","1","1","1","0","0","0","0","107","123","83","96","99","105","75","80","1","1","1","1","0","0","0","0","100","106","76","81","87","101","60","72","2","2","1","1","0","0","0","0","89","103","61","73","86","92","64","70","2","2","0","0","0","0","0","0","87","93","64","70"
"10908  :  โรงพยาบาลหนองหงส์","806","870","691","748","5","6","5","6","0","0","0","0","807","871","692","749","183","194","156","164","0","0","0","0","0","0","0","0","183","194","156","164","216","232","185","200","1","1","1","1","0","0","0","0","216","232","185","200","213","234","178","196","2","2","2","2","0","0","0","0","213","234","178","196","194","210","172","188","2","3","2","3","0","0","0","0","195","211","173","189"
"10909  :  โรงพยาบาลพลับพลาชัย","187","191","163","168","0","0","0","0","0","0","0","0","187","191","163","168","25","25","20","20","0","0","0","0","0","0","0","0","25","25","20","20","19","19","17","17","0","0","0","0","0","0","0","0","19","19","17","17","56","58","49","51","0","0","0","0","0","0","0","0","56","58","49","51","87","89","77","80","0","0","0","0","0","0","0","0","87","89","77","80"
"10910  :  โรงพยาบาลห้วยราช","258","281","223","240","30","30","27","27","0","0","0","0","268","291","231","248","43","45","37","39","8","8","7","7","0","0","0","0","47","49","40","42","42","45","37","39","5","5","5","5","0","0","0","0","45","48","40","42","72","83","60","66","5","5","5","5","0","0","0","0","73","84","61","67","101","108","89","96","12","12","10","10","0","0","0","0","103","110","90","97"
"10911  :  โรงพยาบาลโนนสุวรรณ","481","525","433","477","250","277","224","248","0","0","0","0","646","728","580","658","141","149","125","133","48","50","44","46","0","0","0","0","165","177","146","158","107","120","96","109","82","90","72","79","0","0","0","0","162","184","145","166","124","143","115","134","47","57","44","53","0","0","0","0","152","187","141","175","109","113","97","101","73","80","64","70","0","0","0","0","167","180","148","159"
"10912  :  โรงพยาบาลชำนิ","745","758","642","654","254","262","222","223","1","1","1","1","912","937","793","811","127","127","114","113","39","42","35","35","0","0","0","0","160","163","145","145","295","300","259","264","95","97","85","86","0","0","0","0","342","352","303","312","163","162","134","134","74","72","64","60","0","0","0","0","216","214","180","177","160","169","135","143","46","51","38","42","1","1","1","1","194","208","165","177"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","631","695","493","548","42","42","29","29","1","1","1","1","639","703","496","551","176","190","133","145","21","21","15","15","1","1","1","1","180","194","135","147","200","224","155","176","9","9","6","6","0","0","0","0","201","225","155","176","130","147","110","125","6","6","4","4","0","0","0","0","131","148","110","125","125","134","95","102","6","6","4","4","0","0","0","0","127","136","96","103"
"10914  :  โรงพยาบาลโนนดินแดง","623","657","511","540","67","68","47","48","0","0","0","0","647","684","530","562","170","178","143","150","22","22","15","15","0","0","0","0","175","184","146","154","143","151","120","128","16","17","13","14","0","0","0","0","149","157","125","133","142","146","112","114","12","12","7","7","0","0","0","0","145","151","114","118","168","182","136","148","17","17","12","12","0","0","0","0","178","192","145","157"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","5","5","0","0","0","0","0","0","0","0","0","0","5","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","3","3","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","508","554","320","354","0","0","0","0","0","0","0","0","508","554","320","354","183","198","114","125","0","0","0","0","0","0","0","0","183","198","114","125","148","167","97","110","0","0","0","0","0","0","0","0","148","167","97","110","76","85","48","55","0","0","0","0","0","0","0","0","76","85","48","55","101","104","61","64","0","0","0","0","0","0","0","0","101","104","61","64"
"23578  :  โรงพยาบาลแคนดง","334","352","301","318","242","255","214","226","0","0","0","0","525","561","469","503","95","101","85","91","49","51","42","44","0","0","0","0","130","138","116","124","63","67","54","58","49","54","43","48","0","0","0","0","104","115","90","101","72","74","68","70","62","67","58","62","0","0","0","0","125","134","117","125","104","110","94","99","82","83","71","72","0","0","0","0","166","174","146","153"
"28020  :  โรงพยาบาลบ้านด่าน","59","68","49","54","173","187","147","158","0","0","0","0","218","242","185","201","8","8","7","7","0","0","0","0","0","0","0","0","8","8","7","7","17","18","15","16","14","14","13","13","0","0","0","0","28","29","25","26","14","15","13","14","57","62","51","54","0","0","0","0","67","73","60","64","20","27","14","17","102","111","83","91","0","0","0","0","115","132","93","104"
"10668  :  โรงพยาบาลสุรินทร์","32","34","18","20","89","89","62","62","0","0","0","0","119","121","80","82","6","6","5","5","27","27","20","20","0","0","0","0","33","33","25","25","3","3","2","2","22","22","13","13","0","0","0","0","25","25","15","15","9","9","7","7","19","19","15","15","0","0","0","0","28","28","22","22","14","16","4","6","21","21","14","14","0","0","0","0","33","35","18","20"
"10915  :  โรงพยาบาลชุมพลบุรี","94","91","86","84","188","156","156","133","0","0","0","0","265","235","229","208","10","8","9","7","74","60","64","52","0","0","0","0","80","66","69","57","14","12","12","10","45","35","35","28","0","0","0","0","53","42","43","35","17","15","15","14","32","26","28","24","0","0","0","0","46","39","42","37","53","56","50","53","37","35","29","29","0","0","0","0","86","88","75","79"
"10916  :  โรงพยาบาลท่าตูม","75","75","64","64","237","239","189","190","2","2","2","2","298","303","239","243","12","12","11","11","47","47","40","40","0","0","0","0","55","55","47","47","23","24","20","21","56","56","41","41","0","0","0","0","76","77","58","59","20","20","15","15","20","20","13","13","1","1","1","1","39","40","27","28","20","19","18","17","114","116","95","96","1","1","1","1","128","131","107","109"
"10917  :  โรงพยาบาลจอมพระ","114","114","97","97","415","462","367","406","0","0","0","0","513","562","450","491","8","8","8","8","128","140","109","118","0","0","0","0","130","144","111","122","24","24","22","22","113","127","103","116","0","0","0","0","135","149","123","136","41","41","31","31","74","85","70","80","0","0","0","0","110","121","97","107","41","41","36","36","100","110","85","92","0","0","0","0","138","148","119","126"
"10918  :  โรงพยาบาลปราสาท","477","519","386","418","1,014","1,062","821","860","0","0","0","0","1,417","1,524","1,149","1,235","102","114","81","93","252","267","210","223","0","0","0","0","335","369","275","305","119","125","96","100","291","304","225","235","0","0","0","0","386","411","303","323","149","166","120","134","225","237","181","191","0","0","0","0","358","388","288","313","107","114","89","91","246","254","205","211","0","0","0","0","338","356","283","294"
"10919  :  โรงพยาบาลกาบเชิง","1,487","1,629","1,311","1,446","636","651","517","531","79","81","74","76","1,937","2,108","1,662","1,821","396","430","343","376","188","191","154","157","17","17","16","16","530","569","449","487","336","368","295","324","141","145","118","121","35","37","32","34","438","481","376","413","316","351","282","316","135","137","107","109","10","10","10","10","407","445","349","386","439","480","391","430","172","178","138","144","17","17","16","16","562","613","488","535"
"10920  :  โรงพยาบาลรัตนบุรี","241","247","190","194","1,116","1,171","943","994","116","115","94","93","1,410","1,482","1,179","1,241","78","80","60","60","260","277","216","232","36","37","30","31","355","378","291","309","53","55","40","42","301","319","256","271","50","50","38","38","380","404","318","337","66","68","54","56","196","201","165","170","16","14","14","12","269","277","225","233","44","44","36","36","359","374","306","321","14","14","12","12","406","423","345","362"
"10921  :  โรงพยาบาลสนม","420","451","338","364","29","29","15","15","0","0","0","0","434","466","348","374","123","128","103","106","5","5","1","1","0","0","0","0","125","130","103","106","114","123","87","96","10","10","4","4","0","0","0","0","120","129","91","100","97","109","82","92","10","10","8","8","0","0","0","0","103","115","88","98","86","91","66","70","4","4","2","2","0","0","0","0","86","92","66","70"
"10922  :  โรงพยาบาลศีขรภูมิ","578","605","511","533","552","553","423","424","0","0","0","0","1,127","1,156","931","955","131","139","114","120","121","121","88","88","0","0","0","0","252","260","202","208","126","130","111","113","139","140","105","106","0","0","0","0","263","269","214","218","103","115","91","103","144","144","113","113","0","0","0","0","246","258","203","215","218","221","195","197","148","148","117","117","0","0","0","0","366","369","312","314"
"10923  :  โรงพยาบาลสังขะ","1,513","1,589","1,241","1,307","256","256","194","194","0","0","0","0","1,559","1,636","1,278","1,345","369","384","310","321","52","52","41","41","0","0","0","0","382","398","319","331","342","352","279","289","63","63","41","41","0","0","0","0","344","354","279","289","342","361","289","308","64","64","53","53","0","0","0","0","350","369","296","315","460","492","363","389","77","77","59","59","0","0","0","0","483","515","384","410"
"10924  :  โรงพยาบาลลำดวน","1,841","1,937","1,529","1,611","2,801","3,035","2,347","2,543","0","0","0","0","4,223","4,639","3,551","3,898","404","419","329","340","651","715","546","594","0","0","0","0","959","1,054","808","880","361","375","298","312","741","794","629","677","0","0","0","0","1,012","1,093","856","928","503","538","427","458","718","775","589","640","0","0","0","0","1,112","1,232","924","1,029","573","605","475","501","691","751","583","632","0","0","0","0","1,140","1,260","963","1,061"
"10925  :  โรงพยาบาลสำโรงทาบ","19","19","17","17","197","203","171","177","0","0","0","0","216","222","188","194","3","3","3","3","24","26","22","24","0","0","0","0","27","29","25","27","4","4","4","4","21","21","16","16","0","0","0","0","25","25","20","20","4","4","4","4","25","25","22","22","0","0","0","0","29","29","26","26","8","8","6","6","127","131","111","115","0","0","0","0","135","139","117","121"
"10926  :  โรงพยาบาลบัวเชด","63","63","51","51","108","108","76","76","0","0","0","0","164","164","121","121","20","20","16","16","45","45","31","31","0","0","0","0","63","63","46","46","24","24","21","21","26","26","19","19","0","0","0","0","48","48","38","38","14","14","10","10","26","26","19","19","0","0","0","0","37","37","26","26","5","5","4","4","11","11","7","7","0","0","0","0","16","16","11","11"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","88","95","72","77","195","205","157","165","4","4","3","3","264","282","214","228","22","23","17","18","32","32","26","26","0","0","0","0","52","53","42","43","31","33","25","26","55","59","40","43","4","4","3","3","76","83","56","61","21","23","17","18","46","51","36","40","0","0","0","0","64","71","51","56","14","16","13","15","62","63","55","56","0","0","0","0","72","75","65","68"
"27842  :  โรงพยาบาลเขวาสินรินทร์","37","37","28","28","28","28","25","25","0","0","0","0","63","63","51","51","8","8","6","6","5","5","5","5","0","0","0","0","13","13","11","11","12","12","9","9","6","6","5","5","0","0","0","0","18","18","14","14","7","7","6","6","9","9","8","8","0","0","0","0","15","15","13","13","10","10","7","7","8","8","7","7","0","0","0","0","17","17","13","13"
"27843  :  โรงพยาบาลศรีณรงค์","407","416","355","362","40","40","37","37","11","11","8","8","430","440","377","385","129","133","114","117","10","10","9","9","0","0","0","0","135","140","119","123","111","114","92","94","6","6","6","6","1","1","0","0","114","117","95","97","101","103","86","88","13","13","12","12","10","10","8","8","108","110","93","95","66","66","63","63","11","11","10","10","0","0","0","0","73","73","70","70"
"27844  :  โรงพยาบาลโนนนารายณ์","4","4","3","3","165","170","151","156","0","0","0","0","168","174","153","159","1","1","1","1","67","70","63","66","0","0","0","0","67","71","63","67","1","1","0","0","27","27","23","23","0","0","0","0","28","28","23","23","0","0","0","0","24","25","22","23","0","0","0","0","24","25","22","23","2","2","2","2","47","48","43","44","0","0","0","0","49","50","45","46"
"10700  :  โรงพยาบาลศรีสะเกษ","20","20","7","7","83","83","29","29","0","0","0","0","102","102","35","35","10","10","6","6","15","15","7","7","0","0","0","0","25","25","13","13","1","1","1","1","17","17","7","7","0","0","0","0","17","17","7","7","2","2","0","0","25","25","6","6","0","0","0","0","27","27","6","6","7","7","0","0","26","26","9","9","0","0","0","0","33","33","9","9"
"10927  :  โรงพยาบาลยางชุมน้อย","142","143","36","36","15","15","4","4","0","0","0","0","151","152","37","37","43","44","0","0","5","5","0","0","0","0","0","0","48","49","0","0","26","26","0","0","1","1","0","0","0","0","0","0","27","27","0","0","35","35","10","10","6","6","2","2","0","0","0","0","37","37","11","11","38","38","26","26","3","3","2","2","0","0","0","0","39","39","26","26"
"10928  :  โรงพยาบาลกันทรารมย์","82","85","52","54","645","718","434","499","0","0","0","0","695","773","463","530","24","24","12","12","125","135","74","80","0","0","0","0","140","152","81","88","29","31","18","20","202","226","137","160","0","0","0","0","222","246","149","172","20","21","14","14","145","165","103","121","0","0","0","0","156","179","110","129","9","9","8","8","173","192","120","138","0","0","0","0","177","196","123","141"
"10929  :  โรงพยาบาลกันทรลักษ์","3,941","4,027","1,177","1,204","234","237","99","101","0","0","0","0","4,042","4,135","1,227","1,257","1,038","1,060","111","112","45","46","6","6","0","0","0","0","1,059","1,083","114","115","994","1,023","147","147","44","44","5","5","0","0","0","0","1,008","1,038","149","149","863","880","277","285","54","54","27","27","0","0","0","0","890","908","292","300","1,046","1,064","642","660","91","93","61","63","0","0","0","0","1,085","1,106","672","693"
"10930  :  โรงพยาบาลขุขันธ์","114","116","93","95","121","121","97","97","0","0","0","0","230","232","187","189","24","24","19","19","34","34","26","26","0","0","0","0","56","56","44","44","25","26","19","20","35","35","29","29","0","0","0","0","58","59","46","47","28","28","21","21","17","17","14","14","0","0","0","0","44","44","35","35","37","38","34","35","35","35","28","28","0","0","0","0","72","73","62","63"
"10931  :  โรงพยาบาลไพรบึง","28","28","13","13","435","470","343","374","0","0","0","0","459","494","354","385","1","1","1","1","110","125","96","108","0","0","0","0","111","126","97","109","1","1","1","1","96","106","87","97","0","0","0","0","97","107","88","98","10","10","7","7","109","117","100","108","0","0","0","0","117","125","106","114","16","16","4","4","120","122","60","61","0","0","0","0","134","136","63","64"
"10932  :  โรงพยาบาลปรางค์กู่","242","254","178","188","262","276","204","215","0","0","0","0","472","500","356","379","90","96","75","80","75","78","66","68","0","0","0","0","156","166","133","141","60","61","36","37","78","82","52","55","0","0","0","0","126","133","80","86","52","56","41","44","52","56","45","49","0","0","0","0","99","106","81","87","40","41","26","27","57","60","41","43","0","0","0","0","91","95","62","65"
"10933  :  โรงพยาบาลขุนหาญ","117","121","69","72","334","347","265","276","0","0","0","0","450","466","333","346","43","44","21","21","52","52","41","41","0","0","0","0","95","96","62","62","27","28","17","18","71","71","55","55","0","0","0","0","98","99","72","73","31","31","22","22","77","77","51","51","0","0","0","0","108","108","73","73","16","18","9","11","134","147","118","129","0","0","0","0","149","163","126","138"
"10934  :  โรงพยาบาลราษีไศล","247","249","131","133","907","956","479","511","0","0","0","0","1,116","1,177","586","626","93","94","68","69","231","250","188","207","0","0","0","0","310","336","243","268","39","39","25","25","225","239","110","117","0","0","0","0","257","271","130","137","58","58","18","18","190","200","61","67","0","0","0","0","237","250","73","80","57","58","20","21","261","267","120","120","0","0","0","0","312","320","140","141"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","15","15","11","11","527","561","345","367","0","0","0","0","540","575","354","377","3","3","3","3","126","135","99","104","0","0","0","0","129","138","102","107","2","2","2","2","107","111","43","43","0","0","0","0","109","113","45","45","3","3","2","2","78","87","63","71","0","0","0","0","80","90","64","73","7","7","4","4","216","228","140","149","0","0","0","0","222","234","143","152"
"10936  :  โรงพยาบาลบึงบูรพ์","95","97","69","70","2","2","2","2","0","0","0","0","97","99","71","72","16","16","8","8","0","0","0","0","0","0","0","0","16","16","8","8","15","16","12","13","0","0","0","0","0","0","0","0","15","16","12","13","13","13","10","10","0","0","0","0","0","0","0","0","13","13","10","10","51","52","39","39","2","2","2","2","0","0","0","0","53","54","41","41"
"10937  :  โรงพยาบาลห้วยทับทัน","169","176","143","149","10","10","10","10","0","0","0","0","175","182","149","155","40","42","36","38","2","2","2","2","0","0","0","0","41","43","37","39","47","51","33","36","4","4","4","4","0","0","0","0","49","53","35","38","34","34","32","32","2","2","2","2","0","0","0","0","35","35","33","33","48","49","42","43","2","2","2","2","0","0","0","0","50","51","44","45"
"10938  :  โรงพยาบาลโนนคูณ","6","6","3","3","88","90","52","53","0","0","0","0","94","96","55","56","0","0","0","0","10","10","8","8","0","0","0","0","10","10","8","8","2","2","2","2","26","27","14","14","0","0","0","0","28","29","16","16","0","0","0","0","19","20","17","18","0","0","0","0","19","20","17","18","4","4","1","1","33","33","13","13","0","0","0","0","37","37","14","14"
"10939  :  โรงพยาบาลศรีรัตนะ","11","12","8","9","0","0","0","0","0","0","0","0","11","12","8","9","2","2","0","0","0","0","0","0","0","0","0","0","2","2","0","0","7","8","6","7","0","0","0","0","0","0","0","0","7","8","6","7","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1"
"10940  :  โรงพยาบาลวังหิน","227","239","152","161","250","263","166","176","0","0","0","0","252","265","168","178","47","49","31","33","54","56","38","40","0","0","0","0","54","56","38","40","81","84","52","55","84","87","54","57","0","0","0","0","84","87","54","57","54","55","42","43","53","54","41","42","0","0","0","0","54","55","42","43","45","51","27","30","59","66","33","37","0","0","0","0","60","67","34","38"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","10","10","10","10","315","332","268","280","0","0","0","0","325","342","278","290","0","0","0","0","78","81","66","69","0","0","0","0","78","81","66","69","1","1","1","1","88","94","72","78","0","0","0","0","89","95","73","79","6","6","6","6","83","87","72","74","0","0","0","0","89","93","78","80","3","3","3","3","66","70","58","59","0","0","0","0","69","73","61","62"
"10942  :  โรงพยาบาลภูสิงห์","6","6","6","6","27","27","22","22","0","0","0","0","33","33","28","28","2","2","2","2","10","10","7","7","0","0","0","0","12","12","9","9","1","1","1","1","9","9","8","8","0","0","0","0","10","10","9","9","0","0","0","0","3","3","3","3","0","0","0","0","3","3","3","3","3","3","3","3","5","5","4","4","0","0","0","0","8","8","7","7"
"10943  :  โรงพยาบาลเมืองจันทร์","19","19","7","7","173","182","99","103","0","0","0","0","186","195","104","108","0","0","0","0","34","35","27","28","0","0","0","0","34","35","27","28","0","0","0","0","42","45","36","38","0","0","0","0","42","45","36","38","7","7","6","6","36","37","30","31","0","0","0","0","41","42","34","35","12","12","1","1","61","65","6","6","0","0","0","0","69","73","7","7"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1","1","0","0","4","4","2","2","0","0","0","0","5","5","2","2","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","3","2","2","0","0","0","0","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","53","54","21","21","23","23","7","7","0","0","0","0","72","74","26","26","6","6","0","0","7","7","0","0","0","0","0","0","13","13","0","0","21","22","3","3","4","4","0","0","0","0","0","0","23","25","3","3","3","3","3","3","3","3","2","2","0","0","0","0","6","6","5","5","23","23","15","15","9","9","5","5","0","0","0","0","30","30","18","18"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","113","117","74","78","0","0","0","0","0","0","0","0","113","117","74","78","29","29","18","18","0","0","0","0","0","0","0","0","29","29","18","18","42","44","19","21","0","0","0","0","0","0","0","0","42","44","19","21","26","27","24","25","0","0","0","0","0","0","0","0","26","27","24","25","16","17","13","14","0","0","0","0","0","0","0","0","16","17","13","14"
"28016  :  โรงพยาบาลศิลาลาด","6","6","4","4","1","1","1","1","0","0","0","0","7","7","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","4","4","1","1","1","1","0","0","0","0","7","7","5","5"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
