"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10871  :  โรงพยาบาลครบุรี","9,891","975","9.86","2,536","236","9.31","2,472","261","10.56","2,435","240","10.56","2,448","238","9.72"
"10872  :  โรงพยาบาลเสิงสาง","5,292","327","6.18","1,263","86","6.81","1,080","79","7.31","1,317","59","7.31","1,632","103","6.31"
"10873  :  โรงพยาบาลคง","4,231","283","6.69","1,029","77","7.48","902","49","5.43","1,064","46","5.43","1,236","111","8.98"
"10874  :  โรงพยาบาลบ้านเหลื่อม","2,720","209","7.68","629","33","5.25","601","39","6.49","729","58","6.49","761","79","10.38"
"10875  :  โรงพยาบาลจักราช","4,764","582","12.22","1,236","149","12.06","1,062","144","13.56","1,194","118","13.56","1,272","171","13.44"
"10876  :  โรงพยาบาลโชคชัย","8,134","1,106","13.60","2,082","250","12.01","1,882","234","12.43","2,122","278","12.43","2,048","344","16.80"
"10877  :  โรงพยาบาลด่านขุนทด","9,052","1,532","16.92","2,197","374","17.02","2,042","356","17.43","2,317","341","17.43","2,496","461","18.47"
"10878  :  โรงพยาบาลโนนไทย","5,332","1,002","18.79","1,291","289","22.39","1,124","192","17.08","1,340","252","17.08","1,577","269","17.06"
"10879  :  โรงพยาบาลโนนสูง","5,634","859","15.25","1,419","261","18.39","1,312","181","13.80","1,500","207","13.80","1,403","210","14.97"
"10880  :  โรงพยาบาลขามสะแกแสง","3,157","156","4.94","804","41","5.10","711","38","5.34","715","44","5.34","927","33","3.56"
"10881  :  โรงพยาบาลบัวใหญ่","12,820","1,661","12.96","2,902","427","14.71","2,814","416","14.78","3,277","350","14.78","3,827","468","12.23"
"10882  :  โรงพยาบาลประทาย","6,314","776","12.29","1,711","200","11.69","1,557","160","10.28","1,387","172","10.28","1,659","244","14.71"
"10883  :  โรงพยาบาลปักธงชัย","8,472","1,188","14.02","2,118","289","13.64","1,860","248","13.33","2,115","275","13.33","2,379","376","15.80"
"10884  :  โรงพยาบาลพิมาย","15,830","1,292","8.16","3,967","406","10.23","3,794","235","6.19","3,961","278","6.19","4,108","373","9.08"
"10885  :  โรงพยาบาลห้วยแถลง","4,660","1,027","22.04","1,214","345","28.42","1,004","224","22.31","1,090","180","22.31","1,352","278","20.56"
"10886  :  โรงพยาบาลชุมพวง","6,137","868","14.14","1,626","261","16.05","1,594","200","12.55","1,421","182","12.55","1,496","225","15.04"
"10887  :  โรงพยาบาลสูงเนิน","6,346","1,115","17.57","1,695","293","17.29","1,513","245","16.19","1,451","188","16.19","1,687","389","23.06"
"10888  :  โรงพยาบาลขามทะเลสอ","2,696","359","13.32","704","101","14.35","600","94","15.67","591","51","15.67","801","113","14.11"
"10889  :  โรงพยาบาลสีคิ้ว","9,738","1,103","11.33","2,557","355","13.88","2,277","290","12.74","2,310","230","12.74","2,594","228","8.79"
"10890  :  โรงพยาบาลปากช่องนานา","13,715","1,133","8.26","4,206","240","5.71","3,762","267","7.10","3,686","309","7.10","2,061","317","15.38"
"10891  :  โรงพยาบาลหนองบุญมาก","4,511","297","6.58","1,173","69","5.88","1,101","68","6.18","1,055","37","6.18","1,182","123","10.41"
"10892  :  โรงพยาบาลแก้งสนามนาง","2,086","293","14.05","615","92","14.96","544","77","14.15","496","77","14.15","431","47","10.90"
"10893  :  โรงพยาบาลโนนแดง","2,326","272","11.69","579","64","11.05","594","81","13.64","575","59","13.64","578","68","11.76"
"10894  :  โรงพยาบาลวังน้ำเขียว","3,298","356","10.79","797","110","13.80","766","107","13.97","863","66","13.97","872","73","8.37"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","5,591","0","0.00","1,547","0","0.00","1,252","0","0.00","1,210","0","0.00","1,582","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","2,216","157","7.08","519","42","8.09","448","24","5.36","607","20","5.36","642","71","11.06"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,632","224","13.73","473","81","17.12","384","55","14.32","423","30","14.32","352","58","16.48"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","2,115","30","1.42","673","14","2.08","576","13","2.26","380","2","2.26","486","1","0.21"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","2,536","15","0.59","778","5","0.64","632","7","1.11","550","3","1.11","576","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","312","32","10.26","122","13","10.66","56","6","10.71","75","7","10.71","59","6","10.17"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","2,928","1","0.03","790","0","0.00","692","0","0.00","923","1","0.00","523","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","6","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","1,917","158","8.24","599","26","4.34","510","45","8.82","532","39","8.82","276","48","17.39"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","16,398","1,014","6.18","3,804","301","7.91","3,823","225","5.89","4,257","215","5.89","4,514","273","6.05"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","1,445","7","0.48","1","0","0.00","449","0","0.00","995","7","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,959","274","13.99","496","63","12.70","358","59","16.48","476","53","16.48","629","99","15.74"
"27839  :  โรงพยาบาลบัวลาย","1,037","129","12.44","238","30","12.61","278","30","10.79","315","39","10.79","206","30","14.56"
"27840  :  โรงพยาบาลสีดา","757","10","1.32","116","3","2.59","225","2","0.89","207","2","0.89","209","3","1.44"
"27841  :  โรงพยาบาลเทพารักษ์","691","134","19.39","184","33","17.93","205","54","26.34","158","22","26.34","144","25","17.36"
"10667  :  โรงพยาบาลบุรีรัมย์","63,211","151","0.24","16,391","39","0.24","15,037","33","0.22","15,921","43","0.22","15,862","36","0.23"
"10895  :  โรงพยาบาลคูเมือง","6,390","2,813","44.02","1,652","761","46.07","1,457","617","42.35","1,537","595","42.35","1,744","840","48.17"
"10896  :  โรงพยาบาลกระสัง","5,021","234","4.66","1,258","53","4.21","1,133","40","3.53","1,320","70","3.53","1,310","71","5.42"
"10897  :  โรงพยาบาลนางรอง","22,644","1,297","5.73","6,132","469","7.65","5,303","326","6.15","5,448","206","6.15","5,761","296","5.14"
"10898  :  โรงพยาบาลหนองกี่","5,812","670","11.53","1,580","144","9.11","1,226","163","13.30","1,431","133","13.30","1,575","230","14.60"
"10899  :  โรงพยาบาลละหานทราย","8,491","1,237","14.57","2,360","308","13.05","2,049","344","16.79","2,082","252","16.79","2,000","333","16.65"
"10900  :  โรงพยาบาลประโคนชัย","11,139","1,198","10.76","2,873","338","11.76","2,704","256","9.47","2,668","270","9.47","2,894","334","11.54"
"10901  :  โรงพยาบาลบ้านกรวด","3,864","396","10.25","1,171","127","10.85","1,030","90","8.74","1,217","88","8.74","446","91","20.40"
"10902  :  โรงพยาบาลพุทไธสง","5,505","1,174","21.33","1,369","287","20.96","1,266","261","20.62","1,297","249","20.62","1,573","377","23.97"
"10904  :  โรงพยาบาลลำปลายมาศ","14,346","1,430","9.97","3,750","412","10.99","3,484","327","9.39","3,523","295","9.39","3,589","396","11.03"
"10905  :  โรงพยาบาลสตึก","6,462","705","10.91","1,597","224","14.03","1,336","103","7.71","1,680","131","7.71","1,849","247","13.36"
"10906  :  โรงพยาบาลปะคำ","3,478","957","27.52","888","293","33.00","845","200","23.67","897","197","23.67","848","267","31.49"
"10907  :  โรงพยาบาลนาโพธิ์","2,755","460","16.70","699","121","17.31","623","100","16.05","658","93","16.05","775","146","18.84"
"10908  :  โรงพยาบาลหนองหงส์","5,046","1,189","23.56","1,308","331","25.31","1,242","315","25.36","1,221","226","25.36","1,275","317","24.86"
"10909  :  โรงพยาบาลพลับพลาชัย","3,630","136","3.75","964","50","5.19","809","39","4.82","838","24","4.82","1,019","23","2.26"
"10910  :  โรงพยาบาลห้วยราช","2,725","368","13.50","649","89","13.71","595","95","15.97","726","82","15.97","755","102","13.51"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,256","431","19.10","587","126","21.47","448","116","25.89","524","114","25.89","697","75","10.76"
"10912  :  โรงพยาบาลชำนิ","3,220","925","28.73","869","289","33.26","786","206","26.21","844","238","26.21","721","192","26.63"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","3,230","525","16.25","756","133","17.59","679","109","16.05","735","99","16.05","1,060","184","17.36"
"10914  :  โรงพยาบาลโนนดินแดง","2,793","638","22.84","724","150","20.72","641","149","23.24","695","135","23.24","733","204","27.83"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","37","4","10.81","11","2","18.18","15","0","0.00","10","1","0.00","1","1","100.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","3,099","454","14.65","774","124","16.02","650","102","15.69","796","98","15.69","879","130","14.79"
"23578  :  โรงพยาบาลแคนดง","3,153","659","20.90","838","141","16.83","721","168","23.30","749","145","23.30","845","205","24.26"
"28020  :  โรงพยาบาลบ้านด่าน","4,428","482","10.89","869","104","11.97","1,054","126","11.95","1,147","145","11.95","1,358","107","7.88"
"10668  :  โรงพยาบาลสุรินทร์","60,606","309","0.51","15,701","69","0.44","14,659","107","0.73","14,570","61","0.73","15,676","72","0.46"
"10915  :  โรงพยาบาลชุมพลบุรี","4,425","366","8.27","1,110","101","9.10","1,017","83","8.16","1,147","93","8.16","1,151","89","7.73"
"10916  :  โรงพยาบาลท่าตูม","9,011","737","8.18","1,996","213","10.67","2,156","156","7.24","2,231","149","7.24","2,628","219","8.33"
"10917  :  โรงพยาบาลจอมพระ","3,750","394","10.51","892","96","10.76","989","100","10.11","896","80","10.11","973","118","12.13"
"10918  :  โรงพยาบาลปราสาท","17,453","1,966","11.26","4,315","463","10.73","4,022","413","10.27","4,269","430","10.27","4,847","660","13.62"
"10919  :  โรงพยาบาลกาบเชิง","6,043","2,299","38.04","1,420","552","38.87","1,349","526","38.99","1,489","517","38.99","1,785","704","39.44"
"10920  :  โรงพยาบาลรัตนบุรี","11,599","2,532","21.83","2,663","630","23.66","2,670","603","22.58","3,174","600","22.58","3,092","699","22.61"
"10921  :  โรงพยาบาลสนม","2,982","365","12.24","713","95","13.32","718","64","8.91","843","114","8.91","708","92","12.99"
"10922  :  โรงพยาบาลศีขรภูมิ","24,232","1,949","8.04","5,734","470","8.20","5,798","435","7.50","5,858","421","7.50","6,842","623","9.11"
"10923  :  โรงพยาบาลสังขะ","19,548","3,918","20.04","3,924","699","17.81","4,951","854","17.25","4,847","1,074","17.25","5,826","1,291","22.16"
"10924  :  โรงพยาบาลลำดวน","12,416","4,338","34.94","2,981","1,095","36.73","3,031","1,017","33.55","3,375","1,123","33.55","3,029","1,103","36.41"
"10925  :  โรงพยาบาลสำโรงทาบ","4,328","586","13.54","1,122","145","12.92","1,017","145","14.26","1,019","122","14.26","1,170","174","14.87"
"10926  :  โรงพยาบาลบัวเชด","3,150","84","2.67","840","17","2.02","776","16","2.06","727","20","2.06","807","31","3.84"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","370","0","0.00","96","0","0.00","52","0","0.00","96","0","0.00","126","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2,674","341","12.75","685","101","14.74","636","103","16.19","571","44","16.19","782","93","11.89"
"27842  :  โรงพยาบาลเขวาสินรินทร์","2,017","61","3.02","577","21","3.64","508","18","3.54","455","6","3.54","477","16","3.35"
"27843  :  โรงพยาบาลศรีณรงค์","2,897","650","22.44","734","124","16.89","714","150","21.01","782","145","21.01","667","231","34.63"
"27844  :  โรงพยาบาลโนนนารายณ์","2,405","210","8.73","587","40","6.81","544","32","5.88","571","41","5.88","703","97","13.80"
"10700  :  โรงพยาบาลศรีสะเกษ","35,301","120","0.34","12,720","24","0.19","11,646","41","0.35","5,843","27","0.35","5,092","28","0.55"
"10927  :  โรงพยาบาลยางชุมน้อย","2,581","145","5.62","628","31","4.94","597","35","5.86","730","30","5.86","626","49","7.83"
"10928  :  โรงพยาบาลกันทรารมย์","7,452","1,182","15.86","1,857","314","16.91","1,689","248","14.68","1,882","268","14.68","2,024","352","17.39"
"10929  :  โรงพยาบาลกันทรลักษ์","17,266","9,035","52.33","4,407","2,068","46.93","4,359","3,205","73.53","4,125","2,018","73.53","4,375","1,744","39.86"
"10930  :  โรงพยาบาลขุขันธ์","8,751","688","7.86","2,377","191","8.04","2,114","170","8.04","2,191","142","8.04","2,069","185","8.94"
"10931  :  โรงพยาบาลไพรบึง","3,319","455","13.71","880","141","16.02","794","109","13.73","831","86","13.73","814","119","14.62"
"10932  :  โรงพยาบาลปรางค์กู่","5,536","703","12.70","1,413","129","9.13","1,285","163","12.68","1,405","162","12.68","1,433","249","17.38"
"10933  :  โรงพยาบาลขุนหาญ","8,612","1,143","13.27","1,935","240","12.40","1,910","210","10.99","2,346","238","10.99","2,421","455","18.79"
"10934  :  โรงพยาบาลราษีไศล","7,779","1,240","15.94","2,001","295","14.74","1,801","248","13.77","1,994","272","13.77","1,983","425","21.43"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","9,839","1,278","12.99","2,353","287","12.20","2,151","277","12.88","2,406","325","12.88","2,929","389","13.28"
"10936  :  โรงพยาบาลบึงบูรพ์","1,500","91","6.07","460","33","7.17","259","7","2.70","346","13","2.70","435","38","8.74"
"10937  :  โรงพยาบาลห้วยทับทัน","2,242","258","11.51","639","48","7.51","519","56","10.79","602","65","10.79","482","89","18.46"
"10938  :  โรงพยาบาลโนนคูณ","2,438","103","4.22","661","11","1.66","630","11","1.75","691","15","1.75","456","66","14.47"
"10939  :  โรงพยาบาลศรีรัตนะ","4,395","12","0.27","1,175","3","0.26","1,011","2","0.20","1,151","5","0.20","1,058","2","0.19"
"10940  :  โรงพยาบาลวังหิน","2,446","291","11.90","742","77","10.38","672","73","10.86","779","65","10.86","253","76","30.04"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,131","296","13.89","628","105","16.72","479","59","12.32","493","59","12.32","531","73","13.75"
"10942  :  โรงพยาบาลภูสิงห์","1,988","282","14.19","607","68","11.20","575","64","11.13","640","67","11.13","166","83","50.00"
"10943  :  โรงพยาบาลเมืองจันทร์","1,444","253","17.52","429","76","17.72","423","47","11.11","371","54","11.11","221","76","34.39"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","2,015","15","0.74","426","0","0.00","489","3","0.61","490","4","0.61","610","8","1.31"
"28014  :  โรงพยาบาลพยุห์","1,757","185","10.53","448","31","6.92","412","17","4.13","385","43","4.13","512","94","18.36"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","2,092","126","6.02","481","39","8.11","505","31","6.14","569","21","6.14","537","35","6.52"
"28016  :  โรงพยาบาลศิลาลาด","881","105","11.92","154","14","9.09","192","22","11.46","261","26","11.46","274","43","15.69"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","87,516","5,761","6.58","23,184","1,700","7.33","21,674","1,360","6.27","21,410","1,344","6.27","21,248","1,357","6.39"
"10944  :  โรงพยาบาลศรีเมืองใหม่","4,957","493","9.95","1,115","113","10.13","1,097","128","11.67","1,272","124","11.67","1,473","128","8.69"
"10945  :  โรงพยาบาลโขงเจียม","2,644","17","0.64","598","6","1.00","644","2","0.31","709","3","0.31","693","6","0.87"
"10946  :  โรงพยาบาลเขื่องใน","6,671","212","3.18","1,681","50","2.97","1,757","58","3.30","1,818","53","3.30","1,415","51","3.60"
"10947  :  โรงพยาบาลเขมราฐ","4,845","585","12.07","1,299","164","12.63","1,315","141","10.72","1,130","136","10.72","1,101","144","13.08"
"10948  :  โรงพยาบาลนาจะหลวย","2,832","186","6.57","641","51","7.96","642","55","8.57","719","36","8.57","830","44","5.30"
"10949  :  โรงพยาบาลน้ำยืน","5,124","441","8.61","1,274","129","10.13","1,239","109","8.80","1,293","112","8.80","1,318","91","6.90"
"10950  :  โรงพยาบาลบุณฑริก","5,359","919","17.15","1,235","234","18.95","1,325","214","16.15","1,355","206","16.15","1,444","265","18.35"
"10951  :  โรงพยาบาลตระการพืชผล","13,034","451","3.46","2,631","169","6.42","2,847","113","3.97","3,691","83","3.97","3,865","86","2.23"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3,494","473","13.54","740","63","8.51","716","59","8.24","929","137","8.24","1,109","214","19.30"
"10953  :  โรงพยาบาลม่วงสามสิบ","5,449","282","5.18","1,330","59","4.44","1,286","62","4.82","1,350","52","4.82","1,483","109","7.35"
"10954  :  โรงพยาบาลวารินชำราบ","20,043","663","3.31","4,579","203","4.43","4,725","125","2.65","5,100","121","2.65","5,639","214","3.79"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","10,057","339","3.37","2,651","80","3.02","2,093","77","3.68","2,601","52","3.68","2,712","130","4.79"
"10957  :  โรงพยาบาลตาลสุม","1,702","108","6.35","331","18","5.44","384","36","9.38","429","22","9.38","558","32","5.73"
"10958  :  โรงพยาบาลโพธิ์ไทร","3,490","240","6.88","774","84","10.85","751","57","7.59","968","45","7.59","997","54","5.42"
"10959  :  โรงพยาบาลสำโรง","3,774","445","11.79","949","130","13.70","826","85","10.29","924","81","10.29","1,075","149","13.86"
"10960  :  โรงพยาบาลดอนมดแดง","2,108","215","10.20","434","43","9.91","471","47","9.98","573","65","9.98","630","60","9.52"
"10961  :  โรงพยาบาลสิรินธร","4,079","310","7.60","1,025","55","5.37","983","65","6.61","1,031","59","6.61","1,040","131","12.60"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1,720","176","10.23","418","48","11.48","355","19","5.35","457","40","5.35","490","69","14.08"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","23,517","784","3.33","5,958","220","3.69","5,244","155","2.96","5,944","155","2.96","6,371","254","3.99"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","1,914","11","0.57","414","2","0.48","494","3","0.61","574","4","0.61","432","2","0.46"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","1,434","0","0.00","430","0","0.00","343","0","0.00","204","0","0.00","457","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","11,262","470","4.17","2,668","72","2.70","2,616","69","2.64","2,545","106","2.64","3,433","223","6.50"
"24032  :  โรงพยาบาลนาตาล","2,218","24","1.08","367","4","1.09","488","1","0.20","672","4","0.20","691","15","2.17"
"24821  :  โรงพยาบาลนาเยีย","2,529","525","20.76","586","84","14.33","641","63","9.83","678","177","9.83","624","201","32.21"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1,834","515","28.08","309","95","30.74","432","116","26.85","525","120","26.85","568","184","32.39"
"27968  :  โรงพยาบาลน้ำขุ่น","1,149","175","15.23","258","35","13.57","310","38","12.26","292","51","12.26","289","51","17.65"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","900","6","0.67","178","0","0.00","195","3","1.54","259","2","1.54","268","1","0.37"
"10701  :  โรงพยาบาลยโสธร","33,934","17","0.05","8,362","13","0.16","7,888","0","0.00","8,686","2","0.00","8,998","2","0.02"
"10963  :  โรงพยาบาลทรายมูล","1,588","109","6.86","407","25","6.14","325","23","7.08","446","35","7.08","410","26","6.34"
"10964  :  โรงพยาบาลกุดชุม","4,105","634","15.44","1,052","150","14.26","890","131","14.72","1,053","156","14.72","1,110","197","17.75"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","4,884","143","2.93","1,166","21","1.80","972","38","3.91","1,367","32","3.91","1,379","52","3.77"
"10966  :  โรงพยาบาลป่าติ้ว","2,788","207","7.42","729","72","9.88","678","59","8.70","695","45","8.70","686","31","4.52"
"10967  :  โรงพยาบาลมหาชนะชัย","3,834","282","7.36","1,016","57","5.61","853","70","8.21","1,002","87","8.21","963","68","7.06"
"10968  :  โรงพยาบาลค้อวัง","1,955","120","6.14","483","19","3.93","437","24","5.49","495","35","5.49","540","42","7.78"
"10969  :  โรงพยาบาลไทยเจริญ","2,445","133","5.44","595","25","4.20","540","39","7.22","668","39","7.22","642","30","4.67"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","10,432","121","1.16","2,403","21","0.87","2,605","21","0.81","2,695","35","0.81","2,729","44","1.61"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","581","55","9.47","169","20","11.83","138","6","4.35","150","10","4.35","124","19","15.32"
"10702  :  โรงพยาบาลชัยภูมิ","42,054","2,934","6.98","10,207","762","7.47","9,794","767","7.83","10,466","631","7.83","11,587","774","6.68"
"10970  :  โรงพยาบาลบ้านเขว้า","3,710","257","6.93","1,013","76","7.50","842","53","6.29","1,052","76","6.29","803","52","6.48"
"10971  :  โรงพยาบาลคอนสวรรค์","3,860","188","4.87","1,063","62","5.83","973","45","4.62","870","26","4.62","954","55","5.77"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","6,707","480","7.16","1,699","102","6.00","1,642","90","5.48","1,737","106","5.48","1,629","182","11.17"
"10973  :  โรงพยาบาลหนองบัวแดง","7,020","827","11.78","1,682","214","12.72","1,680","189","11.25","1,892","163","11.25","1,766","261","14.78"
"10974  :  โรงพยาบาลจัตุรัส","6,084","987","16.22","1,667","345","20.70","1,552","230","14.82","1,453","182","14.82","1,412","230","16.29"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","4,496","640","14.23","1,103","138","12.51","991","117","11.81","1,112","120","11.81","1,290","265","20.54"
"10976  :  โรงพยาบาลหนองบัวระเหว","2,932","130","4.43","726","27","3.72","700","30","4.29","717","37","4.29","789","36","4.56"
"10977  :  โรงพยาบาลเทพสถิต","2,439","457","18.74","586","111","18.94","491","91","18.53","587","111","18.53","775","144","18.58"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","15,327","2,006","13.09","3,819","446","11.68","3,699","409","11.06","3,744","498","11.06","4,065","653","16.06"
"10979  :  โรงพยาบาลบ้านแท่น","3,776","305","8.08","939","86","9.16","1,037","103","9.93","927","49","9.93","873","67","7.67"
"10980  :  โรงพยาบาลแก้งคร้อ","6,985","533","7.63","1,918","124","6.47","1,711","133","7.77","1,575","100","7.77","1,781","176","9.88"
"10981  :  โรงพยาบาลคอนสาร","5,190","676","13.03","1,260","216","17.14","1,286","152","11.82","1,372","165","11.82","1,272","143","11.24"
"10982  :  โรงพยาบาลภักดีชุมพล","2,402","412","17.15","639","117","18.31","560","111","19.82","662","91","19.82","541","93","17.19"
"10983  :  โรงพยาบาลเนินสง่า","2,120","254","11.98","604","90","14.90","520","61","11.73","553","76","11.73","443","27","6.09"
"10703  :  โรงพยาบาลอำนาจเจริญ","24,271","1,063","4.38","6,019","237","3.94","5,956","199","3.34","6,502","260","3.34","5,794","367","6.33"
"10985  :  โรงพยาบาลชานุมาน","2,895","653","22.56","764","178","23.30","619","143","23.10","729","169","23.10","783","163","20.82"
"10986  :  โรงพยาบาลปทุมราชวงศา","3,505","671","19.14","890","161","18.09","783","169","21.58","938","164","21.58","894","177","19.80"
"10987  :  โรงพยาบาลพนา","2,040","213","10.44","522","77","14.75","520","51","9.81","484","36","9.81","514","49","9.53"
"10988  :  โรงพยาบาลเสนางคนิคม","2,340","711","30.38","567","190","33.51","535","164","30.65","606","173","30.65","632","184","29.11"
"10989  :  โรงพยาบาลหัวตะพาน","4,098","356","8.69","919","44","4.79","897","75","8.36","1,176","75","8.36","1,106","162","14.65"
"10990  :  โรงพยาบาลลืออำนาจ","2,462","744","30.22","641","202","31.51","601","187","31.11","585","166","31.11","635","189","29.76"
"11040  :  โรงพยาบาลบึงกาฬ","16,361","1,110","6.78","3,692","232","6.28","3,830","229","5.98","4,064","293","5.98","4,775","356","7.46"
"11041  :  โรงพยาบาลพรเจริญ","3,587","251","7.00","746","59","7.91","804","44","5.47","1,002","48","5.47","1,035","100","9.66"
"11043  :  โรงพยาบาลโซ่พิสัย","4,230","450","10.64","815","101","12.39","1,022","95","9.30","1,101","99","9.30","1,292","155","12.00"
"11046  :  โรงพยาบาลเซกา","5,934","1,676","28.24","1,693","359","21.20","1,172","363","30.97","1,136","349","30.97","1,933","605","31.30"
"11047  :  โรงพยาบาลปากคาด","2,804","415","14.80","578","71","12.28","578","63","10.90","812","121","10.90","836","160","19.14"
"11048  :  โรงพยาบาลบึงโขงหลง","3,889","606","15.58","843","139","16.49","876","117","13.36","1,005","145","13.36","1,165","205","17.60"
"11049  :  โรงพยาบาลศรีวิไล","2,845","182","6.40","664","23","3.46","692","32","4.62","708","54","4.62","781","73","9.35"
"11050  :  โรงพยาบาลบุ่งคล้า","1,096","119","10.86","220","27","12.27","226","25","11.06","272","31","11.06","378","36","9.52"
"10704  :  โรงพยาบาลหนองบัวลำภู","22,781","578","2.54","5,383","171","3.18","5,265","138","2.62","5,910","119","2.62","6,223","150","2.41"
"10991  :  โรงพยาบาลนากลาง","3,233","615","19.02","862","144","16.71","919","104","11.32","747","98","11.32","705","269","38.16"
"10992  :  โรงพยาบาลโนนสัง","1,867","441","23.62","489","137","28.02","464","97","20.91","445","96","20.91","469","111","23.67"
"10993  :  โรงพยาบาลศรีบุญเรือง","6,326","525","8.30","1,439","94","6.53","1,535","163","10.62","1,637","124","10.62","1,715","144","8.40"
"10994  :  โรงพยาบาลสุวรรณคูหา","2,031","193","9.50","613","44","7.18","662","54","8.16","282","43","8.16","474","52","10.97"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","2,203","271","12.30","559","88","15.74","446","70","15.70","495","49","15.70","703","64","9.10"
"10670  :  โรงพยาบาลขอนแก่น","77,027","92","0.12","19,496","22","0.11","18,605","31","0.17","18,791","21","0.17","20,135","18","0.09"
"10995  :  โรงพยาบาลบ้านฝาง","4,191","333","7.95","1,137","90","7.92","930","63","6.77","1,018","72","6.77","1,106","108","9.76"
"10996  :  โรงพยาบาลพระยืน","2,721","0","0.00","592","0","0.00","582","0","0.00","745","0","0.00","802","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","6,242","1,055","16.90","1,872","329","17.57","1,679","283","16.86","1,786","227","16.86","905","216","23.87"
"10998  :  โรงพยาบาลชุมแพ","24,270","1,602","6.60","5,982","333","5.57","5,909","353","5.97","6,025","387","5.97","6,354","529","8.33"
"10999  :  โรงพยาบาลสีชมพู","5,266","129","2.45","1,254","30","2.39","1,246","39","3.13","1,285","24","3.13","1,481","36","2.43"
