"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ในสถานบริการ","นอกสถานบริการ","รวมในและนอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ"
"บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"10923  :  โรงพยาบาลสังขะ","17,336","10,321","2,256","691","358","207","4,797","2,200","2,142","622","4","3","4","3","0","0","4","3","4","3","17,340","10,324","2,260","694","358","207","4,801","2,203","2,146","625","8,889","5,890","953","338","57","51","1,555","726","937","329","3","3","3","3","0","0","3","3","3","3","5,061","2,885","839","324","217","125","2,659","1,391","2,659","1,391","1","0","1","0","0","0","1","0","1","0","2,639","1,406","171","24","81","30","292","77","0","24","0","0","0","0","0","0","0","0","0","0","747","140","293","5","3","1","291","6","290","5","0","0","0","0","0","0","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","5,288","4,423","3,138","2,801","299","290","2,329","2,188","2,229","2,107","86","86","35","35","0","0","7","7","3","3","5,374","4,509","3,173","2,836","299","290","2,336","2,195","2,232","2,110","1,439","1,262","1,315","1,193","161","159","920","856","880","822","53","53","29","29","0","0","6","6","2","2","1,621","1,357","1,002","907","87","82","665","633","665","633","33","33","6","6","0","0","1","1","1","1","1,501","1,188","650","554","51","49","588","552","0","545","0","0","0","0","0","0","0","0","0","0","727","616","171","147","0","0","156","147","153","146","0","0","0","0","0","0","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","7,621","6,392","1,906","1,205","331","330","2,279","1,579","1,894","1,198","2","2","0","0","0","0","0","0","0","0","7,623","6,394","1,906","1,205","331","330","2,279","1,579","1,894","1,198","2,047","1,771","557","352","119","119","697","493","552","350","0","0","0","0","0","0","0","0","0","0","3,699","3,319","623","400","93","93","829","607","829","607","0","0","0","0","0","0","0","0","0","0","1,608","1,116","658","426","118","117","683","451","0","421","2","2","0","0","0","0","0","0","0","0","267","186","68","27","1","1","70","28","68","27","0","0","0","0","0","0","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","7,242","5,646","1,490","750","212","144","1,626","827","1,455","728","2","1","2","1","0","0","2","1","2","1","7,244","5,647","1,492","751","212","144","1,628","828","1,457","729","2,290","1,862","561","247","47","40","646","284","557","244","0","0","0","0","0","0","0","0","0","0","1,999","1,588","652","364","92","58","677","377","677","377","0","0","0","0","0","0","0","0","0","0","1,304","975","242","116","58","33","235","110","0","110","2","1","2","1","0","0","2","1","2","1","1,649","1,221","35","23","15","13","68","56","35","23","0","0","0","0","0","0","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","7,777","94","174","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7,777","94","174","0","2","0","0","0","0","0","2,344","15","26","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,352","20","54","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1,453","30","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,628","29","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","4,052","2,670","719","253","32","24","722","260","703","251","1","1","0","0","0","0","0","0","0","0","4,053","2,671","719","253","32","24","722","260","703","251","1,325","900","255","92","26","22","256","93","249","90","0","0","0","0","0","0","0","0","0","0","1,092","706","245","91","5","1","253","95","253","95","0","0","0","0","0","0","0","0","0","0","1,194","809","198","67","1","1","201","69","0","67","1","1","0","0","0","0","0","0","0","0","441","255","21","3","0","0","12","3","12","3","0","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","3,276","2,503","740","532","96","63","746","687","522","489","0","0","0","0","0","0","0","0","0","0","3,276","2,503","740","532","96","63","746","687","522","489","775","559","256","177","36","15","351","320","166","159","0","0","0","0","0","0","0","0","0","0","2,103","1,706","258","174","27","16","204","188","204","188","0","0","0","0","0","0","0","0","0","0","329","224","217","174","33","32","185","173","0","171","0","0","0","0","0","0","0","0","0","0","69","14","9","7","0","0","6","6","6","6","0","0","0","0","0","0","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","2,780","1,925","2,230","1,478","21","2","2,393","1,629","2,223","1,473","0","0","0","0","0","0","0","0","0","0","2,780","1,925","2,230","1,478","21","2","2,393","1,629","2,223","1,473","815","539","735","468","0","0","805","538","733","467","0","0","0","0","0","0","0","0","0","0","988","635","878","555","11","0","954","623","954","623","0","0","0","0","0","0","0","0","0","0","612","425","556","394","9","1","571","405","0","394","0","0","0","0","0","0","0","0","0","0","365","326","61","61","1","1","63","63","59","59","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","6,790","5,272","3,854","2,775","847","466","5,027","3,941","3,237","2,171","0","0","0","0","0","0","0","0","0","0","6,790","5,272","3,854","2,775","847","466","5,027","3,941","3,237","2,171","2,123","1,666","1,139","799","432","169","1,723","1,373","1,044","704","0","0","0","0","0","0","0","0","0","0","1,782","1,367","1,031","705","241","164","1,455","1,126","1,455","1,126","0","0","0","0","0","0","0","0","0","0","1,650","1,387","948","747","83","60","1,115","909","0","527","0","0","0","0","0","0","0","0","0","0","1,235","852","736","524","91","73","734","533","541","340","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","2,448","820","1,265","253","160","100","1,233","274","1,160","234","0","0","0","0","0","0","0","0","0","0","2,448","820","1,265","253","160","100","1,233","274","1,160","234","990","322","525","95","67","35","518","94","511","94","0","0","0","0","0","0","0","0","0","0","855","302","449","96","64","44","424","94","424","94","0","0","0","0","0","0","0","0","0","0","223","82","108","27","20","15","100","34","0","20","0","0","0","0","0","0","0","0","0","0","380","114","183","35","9","6","191","52","152","32","0","0","0","0","0","0","0","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","0","0","1,498","456","135","73","1,496","454","1,478","447","0","0","1","1","0","0","1","1","0","0","0","0","1,499","457","135","73","1,497","455","1,478","447","0","0","447","187","86","53","443","187","438","183","0","0","1","1","0","0","1","1","0","0","0","0","457","156","37","14","461","158","461","158","0","0","0","0","0","0","0","0","0","0","0","0","363","41","6","2","361","38","0","38","0","0","0","0","0","0","0","0","0","0","0","0","231","72","6","4","231","71","229","71","0","0","0","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","1,795","859","1,935","1,056","394","313","1,971","1,077","1,922","1,052","2","1","0","0","0","0","0","0","0","0","1,797","860","1,935","1,056","394","313","1,971","1,077","1,922","1,052","685","340","750","393","146","94","762","397","744","391","0","0","0","0","0","0","0","0","0","0","609","324","635","352","103","76","648","362","648","362","0","0","0","0","0","0","0","0","0","0","204","71","196","93","34","34","205","98","0","93","0","0","0","0","0","0","0","0","0","0","297","124","354","218","111","109","356","220","351","218","2","1","0","0","0","0","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","2,868","1,297","2,121","865","409","140","2,178","929","2,063","850","81","63","1","1","0","0","0","0","0","0","2,949","1,360","2,122","866","409","140","2,178","929","2,063","850","1,272","571","998","421","250","43","1,002","445","940","406","35","29","1","1","0","0","0","0","0","0","1,095","508","848","330","90","51","885","361","885","361","41","29","0","0","0","0","0","0","0","0","268","139","119","60","29","29","130","66","0","60","5","5","0","0","0","0","0","0","0","0","233","79","156","54","40","17","161","57","156","54","0","0","0","0","0","0","0","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","678","552","929","825","601","497","1,818","1,697","732","663","12","12","2","2","0","0","3","2","1","1","690","564","931","827","601","497","1,821","1,699","733","664","113","81","280","236","216","164","474","434","199","172","3","3","1","1","0","0","1","0","0","0","246","189","274","243","153","116","555","517","555","517","7","7","1","1","0","0","2","2","1","1","191","171","211","195","115","106","379","355","0","159","2","2","0","0","0","0","0","0","0","0","128","111","164","151","117","111","410","391","142","130","0","0","0","0","0","0","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","0","0","1,243","918","363","303","1,254","944","1,220","917","0","0","0","0","0","0","0","0","0","0","0","0","1,243","918","363","303","1,254","944","1,220","917","0","0","618","498","104","72","624","512","608","498","0","0","0","0","0","0","0","0","0","0","0","0","339","236","103","82","330","236","330","236","0","0","0","0","0","0","0","0","0","0","0","0","191","117","95","88","202","128","0","117","0","0","0","0","0","0","0","0","0","0","0","0","95","67","61","61","98","68","95","67","0","0","0","0","0","0","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","44","16","331","141","25","14","332","142","331","141","0","0","0","0","0","0","0","0","0","0","44","16","331","141","25","14","332","142","331","141","0","0","92","24","0","0","92","24","92","24","0","0","0","0","0","0","0","0","0","0","5","0","110","51","4","2","110","51","110","51","0","0","0","0","0","0","0","0","0","0","19","6","91","39","21","12","91","39","0","39","0","0","0","0","0","0","0","0","0","0","20","10","38","27","0","0","39","28","38","27","0","0","0","0","0","0","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","21,168","13,036","12,885","6,787","490","253","18,944","12,410","12,868","6,783","10","8","8","6","0","0","9","7","8","6","21,178","13,044","12,893","6,793","490","253","18,953","12,417","12,876","6,789","5,347","2,486","3,420","1,305","173","61","4,848","2,396","3,411","1,303","7","6","6","5","0","0","6","5","6","5","6,764","4,781","4,192","2,597","140","67","6,270","4,629","6,270","4,629","3","2","2","1","0","0","3","2","2","1","4,865","3,244","2,820","1,582","70","50","4,356","3,087","0","1,582","0","0","0","0","0","0","0","0","0","0","4,192","2,525","2,453","1,303","107","75","3,470","2,298","2,452","1,303","0","0","0","0","0","0","0","0","0","0"
"10934  :  โรงพยาบาลราษีไศล","1,107","816","2,030","1,400","819","537","2,043","1,405","2,027","1,398","0","0","0","0","0","0","0","0","0","0","1,107","816","2,030","1,400","819","537","2,043","1,405","2,027","1,398","327","124","706","248","328","107","712","248","705","247","0","0","0","0","0","0","0","0","0","0","321","268","543","442","202","164","547","446","547","446","0","0","0","0","0","0","0","0","0","0","234","200","393","324","138","115","395","325","0","324","0","0","0","0","0","0","0","0","0","0","225","224","388","386","151","151","389","386","388","386","0","0","0","0","0","0","0","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","56","28","777","325","29","27","1,021","516","769","322","0","0","0","0","0","0","0","0","0","0","56","28","777","325","29","27","1,021","516","769","322","13","8","385","161","20","18","542","287","381","159","0","0","0","0","0","0","0","0","0","0","18","10","298","139","9","9","342","173","342","173","0","0","0","0","0","0","0","0","0","0","10","2","59","23","0","0","89","43","0","23","0","0","0","0","0","0","0","0","0","0","15","8","35","2","0","0","48","13","34","2","0","0","0","0","0","0","0","0","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","1,342","826","445","191","29","23","503","240","445","191","4","4","4","4","0","0","4","4","4","4","1,346","830","449","195","29","23","507","244","449","195","898","592","186","97","28","22","244","146","186","97","4","4","4","4","0","0","4","4","4","4","284","153","156","53","0","0","156","53","156","53","0","0","0","0","0","0","0","0","0","0","122","69","69","25","1","1","69","25","0","25","0","0","0","0","0","0","0","0","0","0","38","12","34","16","0","0","34","16","34","16","0","0","0","0","0","0","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","55","27","1,200","474","200","125","741","317","711","302","0","0","0","0","0","0","0","0","0","0","55","27","1,200","474","200","125","741","317","711","302","24","7","698","209","92","34","340","98","325","92","0","0","0","0","0","0","0","0","0","0","21","14","379","201","79","64","292","160","292","160","0","0","0","0","0","0","0","0","0","0","10","6","115","61","29","27","100","55","0","52","0","0","0","0","0","0","0","0","0","0","0","0","8","3","0","0","9","4","8","3","0","0","0","0","0","0","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","1,833","1,173","1,516","826","99","56","1,608","915","1,470","817","8","6","1","1","0","0","1","1","1","1","1,841","1,179","1,517","827","99","56","1,609","916","1,471","818","379","232","739","495","42","21","761","525","718","494","0","0","0","0","0","0","0","0","0","0","449","292","348","151","32","15","376","179","376","179","0","0","0","0","0","0","0","0","0","0","620","398","354","162","25","20","379","183","0","161","0","0","0","0","0","0","0","0","0","0","385","251","75","18","0","0","92","28","72","15","8","6","1","1","0","0","1","1","1","1"
"10939  :  โรงพยาบาลศรีรัตนะ","97","85","1,687","871","399","368","1,677","864","1,677","864","11","11","0","0","0","0","0","0","0","0","108","96","1,687","871","399","368","1,677","864","1,677","864","36","31","714","419","204","194","707","414","707","414","4","4","0","0","0","0","0","0","0","0","33","30","465","281","159","151","464","280","464","280","5","5","0","0","0","0","0","0","0","0","17","14","358","149","36","23","356","148","0","148","2","2","0","0","0","0","0","0","0","0","11","10","150","22","0","0","150","22","150","22","0","0","0","0","0","0","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","1,170","978","1,529","1,156","896","860","1,507","1,143","1,481","1,128","0","0","0","0","0","0","0","0","0","0","1,170","978","1,529","1,156","896","860","1,507","1,143","1,481","1,128","806","690","543","410","256","233","504","385","497","382","0","0","0","0","0","0","0","0","0","0","314","252","371","263","201","197","384","272","384","272","0","0","0","0","0","0","0","0","0","0","49","36","333","250","217","212","336","253","0","250","0","0","0","0","0","0","0","0","0","0","1","0","282","233","222","218","283","233","281","233","0","0","0","0","0","0","0","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","1","1","1,127","814","320","312","799","478","771","467","0","0","1","1","0","0","0","0","0","0","1","1","1,128","815","320","312","799","478","771","467","0","0","345","236","115","107","312","201","295","194","0","0","0","0","0","0","0","0","0","0","1","1","477","382","159","159","307","208","307","208","0","0","1","1","0","0","0","0","0","0","0","0","216","159","33","33","109","51","0","48","0","0","0","0","0","0","0","0","0","0","0","0","89","37","13","13","71","18","70","18","0","0","0","0","0","0","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","0","0","1,888","1,721","2,615","2,543","2,647","2,486","1,812","1,685","0","0","9","9","0","0","9","9","9","9","0","0","1,897","1,730","2,615","2,543","2,656","2,495","1,821","1,694","0","0","685","625","1,557","1,521","944","891","647","600","0","0","0","0","0","0","0","0","0","0","0","0","790","709","962","928","1,211","1,134","1,211","1,134","0","0","9","9","0","0","9","9","9","9","0","0","311","300","96","94","363","355","0","298","0","0","0","0","0","0","0","0","0","0","0","0","102","87","0","0","129","106","101","87","0","0","0","0","0","0","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","0","0","836","365","158","94","1,190","772","776","360","0","0","269","266","0","0","658","655","267","264","0","0","1,105","631","158","94","1,848","1,427","1,043","624","0","0","319","178","72","43","621","503","291","174","0","0","34","34","0","0","142","142","33","33","0","0","260","109","65","36","311","183","311","183","0","0","203","200","0","0","473","470","202","199","0","0","221","76","19","13","222","84","0","76","0","0","32","32","0","0","43","43","32","32","0","0","36","2","2","2","36","2","36","2","0","0","0","0","0","0","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","343","199","1,387","504","707","227","903","364","893","360","52","45","108","82","4","2","105","80","105","80","395","244","1,495","586","711","229","1,008","444","998","440","53","27","527","203","304","102","313","138","307","136","0","0","1","1","0","0","1","1","1","1","177","115","524","200","253","85","315","135","315","135","32","27","53","38","4","2","50","36","50","36","100","50","230","88","109","35","189","80","0","79","20","18","54","43","0","0","54","43","54","43","13","7","106","13","41","5","86","11","84","10","0","0","0","0","0","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","0","0","379","222","90","81","468","284","367","212","8","8","3","3","0","0","3","3","0","0","8","8","382","225","90","81","471","287","367","212","0","0","187","106","49","43","232","134","176","97","0","0","0","0","0","0","0","0","0","0","0","0","98","58","10","8","127","82","127","82","0","0","3","3","0","0","0","0","0","0","0","0","81","49","31","30","93","59","0","49","8","8","0","0","0","0","3","3","0","0","0","0","13","9","0","0","16","9","12","8","0","0","0","0","0","0","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","31","26","665","347","139","128","675","354","662","345","0","0","0","0","0","0","0","0","0","0","31","26","665","347","139","128","675","354","662","345","0","0","145","62","65","59","150","67","143","61","0","0","0","0","0","0","0","0","0","0","12","11","141","44","49","44","147","47","147","47","0","0","0","0","0","0","0","0","0","0","19","15","336","215","25","25","335","214","0","214","0","0","0","0","0","0","0","0","0","0","0","0","43","26","0","0","43","26","43","26","0","0","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","0","0","436","267","193","181","742","570","420","258","2","1","3","3","0","0","0","0","0","0","2","1","439","270","193","181","742","570","420","258","0","0","158","91","17","13","160","94","153","88","2","1","3","3","0","0","0","0","0","0","0","0","179","117","170","164","479","420","479","420","0","0","0","0","0","0","0","0","0","0","0","0","50","27","4","4","50","24","0","23","0","0","0","0","0","0","0","0","0","0","0","0","49","32","2","0","53","32","48","31","0","0","0","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","4,482","72","4,505","72","29","3","4,510","72","4,504","72","0","0","0","0","0","0","0","0","0","0","4,482","72","4,505","72","29","3","4,510","72","4,504","72","1,887","32","1,902","32","19","2","1,904","32","1,902","32","0","0","0","0","0","0","0","0","0","0","1,700","33","1,709","33","10","1","1,711","33","1,711","33","0","0","0","0","0","0","0","0","0","0","731","6","730","6","0","0","731","6","0","6","0","0","0","0","0","0","0","0","0","0","164","1","164","1","0","0","164","1","164","1","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","6,087","5,335","2,618","2,046","3,211","2,877","2,363","2,000","2,295","1,934","2","2","0","0","0","0","0","0","0","0","6,089","5,337","2,618","2,046","3,211","2,877","2,363","2,000","2,295","1,934","1,511","1,233","944","694","1,384","1,231","789","638","770","619","0","0","0","0","0","0","0","0","0","0","1,944","1,676","942","750","923","818","902","766","902","766","0","0","0","0","0","0","0","0","0","0","2,376","2,192","717","587","889","813","657","581","0","578","0","0","0","0","0","0","0","0","0","0","256","234","15","15","15","15","15","15","15","15","2","2","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","5,505","4,867","4,235","3,754","2,027","1,900","4,710","4,286","4,160","3,752","0","0","0","0","0","0","0","0","0","0","5,505","4,867","4,235","3,754","2,027","1,900","4,710","4,286","4,160","3,752","1,658","1,465","1,128","987","776","731","1,279","1,194","1,065","987","0","0","0","0","0","0","0","0","0","0","1,718","1,598","1,196","1,095","532","498","1,468","1,368","1,468","1,368","0","0","0","0","0","0","0","0","0","0","1,237","1,075","1,050","919","488","459","1,101","970","0","917","0","0","0","0","0","0","0","0","0","0","892","729","861","753","231","212","862","754","859","753","0","0","0","0","0","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","1,556","657","1,591","687","94","83","1,657","750","1,578","679","755","744","814","802","0","0","797","785","774","762","2,311","1,401","2,405","1,489","94","83","2,454","1,535","2,352","1,441","821","381","845","390","44","38","879","424","838","385","315","310","303","298","0","0","305","300","303","298","604","251","595","247","19","17","624","274","624","274","405","399","479","472","0","0","460","453","439","432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131","25","151","50","31","28","154","52","150","50","35","35","32","32","0","0","32","32","32","32"
"10947  :  โรงพยาบาลเขมราฐ","3,277","1,609","2,606","1,355","581","212","2,208","1,308","2,138","1,270","0","0","0","0","0","0","0","0","0","0","3,277","1,609","2,606","1,355","581","212","2,208","1,308","2,138","1,270","1,082","544","956","521","291","86","730","486","713","476","0","0","0","0","0","0","0","0","0","0","978","547","860","504","167","62","738","488","738","488","0","0","0","0","0","0","0","0","0","0","526","244","321","152","43","13","293","157","0","150","0","0","0","0","0","0","0","0","0","0","691","274","469","178","80","51","447","177","435","177","0","0","0","0","0","0","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","1,630","750","992","524","227","227","993","526","983","520","0","0","0","0","0","0","0","0","0","0","1,630","750","992","524","227","227","993","526","983","520","813","478","393","174","20","20","400","180","392","174","0","0","0","0","0","0","0","0","0","0","472","164","386","180","65","65","381","177","381","177","0","0","0","0","0","0","0","0","0","0","181","48","177","142","118","118","176","141","0","141","0","0","0","0","0","0","0","0","0","0","164","60","36","28","24","24","36","28","36","28","0","0","0","0","0","0","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","831","684","1,204","887","513","387","1,337","1,023","1,121","841","0","0","0","0","0","0","0","0","0","0","831","684","1,204","887","513","387","1,337","1,023","1,121","841","397","341","464","325","155","92","511","386","405","293","0","0","0","0","0","0","0","0","0","0","384","329","504","359","152","93","564","414","564","414","0","0","0","0","0","0","0","0","0","0","49","13","103","71","74","70","128","90","0","71","0","0","0","0","0","0","0","0","0","0","1","1","133","132","132","132","134","133","133","132","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","3","1","2,561","1,249","469","464","2,521","1,201","2,504","1,194","0","0","7","7","0","0","7","7","7","7","3","1","2,568","1,256","469","464","2,528","1,208","2,511","1,201","0","0","708","316","45","45","670","272","662","271","0","0","0","0","0","0","0","0","0","0","2","0","940","536","272","272","943","537","943","537","0","0","7","7","0","0","7","7","7","7","1","1","812","382","152","147","806","376","0","374","0","0","0","0","0","0","0","0","0","0","0","0","101","15","0","0","102","16","101","15","0","0","0","0","0","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","2,517","1,680","5,017","4,457","1,778","1,770","4,857","4,706","4,412","4,268","0","0","2","2","1","1","2","2","2","2","2,517","1,680","5,019","4,459","1,779","1,771","4,859","4,708","4,414","4,270","938","803","1,997","1,787","673","670","2,140","2,074","1,707","1,646","0","0","2","2","1","1","2","2","2","2","843","656","1,844","1,654","438","433","1,669","1,622","1,669","1,622","0","0","0","0","0","0","0","0","0","0","338","132","684","589","320","320","609","584","0","584","0","0","0","0","0","0","0","0","0","0","398","89","492","427","347","347","439","426","439","426","0","0","0","0","0","0","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","1,004","908","2,182","1,257","331","331","1,798","870","1,753","830","0","0","0","0","0","0","0","0","0","0","1,004","908","2,182","1,257","331","331","1,798","870","1,753","830","613","546","1,419","695","147","147","1,339","613","1,318","596","0","0","0","0","0","0","0","0","0","0","376","358","661","519","145","145","359","217","359","217","0","0","0","0","0","0","0","0","0","0","15","4","100","41","37","37","98","38","0","38","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","2,775","2,594","3,118","2,046","1,884","1,361","2,668","2,589","1,807","1,778","0","0","0","0","0","0","0","0","0","0","2,775","2,594","3,118","2,046","1,884","1,361","2,668","2,589","1,807","1,778","823","750","1,107","736","666","478","794","782","619","615","0","0","0","0","0","0","0","0","0","0","1,033","966","1,079","695","608","410","1,252","1,210","1,252","1,210","0","0","0","0","0","0","0","0","0","0","457","439","458","295","253","194","303","295","0","261","0","0","0","0","0","0","0","0","0","0","462","439","474","320","357","279","319","302","315","300","0","0","0","0","0","0","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","2,564","2,151","78","78","383","359","380","356","2","2","0","0","0","0","0","0","0","0","2","2","2,564","2,151","78","78","383","359","380","356","0","0","1,750","1,449","1","1","142","133","141","132","0","0","0","0","0","0","0","0","0","0","0","0","542","463","68","68","185","175","185","175","2","2","0","0","0","0","0","0","0","0","0","0","237","208","9","9","52","47","0","47","0","0","0","0","0","0","0","0","0","0","0","0","35","31","0","0","4","4","4","4","0","0","0","0","0","0","0","0","0","0"
