"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด"
"ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","91","92","43","44","172","176","91","95","0","0","0","0","250","255","128","133","40","41","19","20","64","67","39","42","0","0","0","0","101","105","57","61","49","49","22","22","80","81","38","39","0","0","0","0","119","120","55","56","2","2","2","2","28","28","14","14","0","0","0","0","30","30","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10766  :  โรงพยาบาลลำลูกกา","91","92","74","75","2","2","2","2","0","0","0","0","91","92","74","75","31","32","29","30","0","0","0","0","0","0","0","0","31","32","29","30","42","42","28","28","0","0","0","0","0","0","0","0","42","42","28","28","18","18","17","17","2","2","2","2","0","0","0","0","18","18","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10767  :  โรงพยาบาลสามโคก","2,176","2,166","1,198","1,191","561","547","284","274","0","0","0","0","2,420","2,398","1,350","1,335","38","36","33","31","3","3","3","3","0","0","0","0","41","39","36","34","1,575","1,567","803","798","525","511","259","249","0","0","0","0","1,799","1,779","940","927","563","563","362","362","33","33","22","22","0","0","0","0","580","580","374","374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","66","66","1","1","76","76","0","0","0","0","0","0","105","105","1","1","5","5","1","1","0","0","0","0","0","0","0","0","5","5","1","1","51","51","0","0","54","54","0","0","0","0","0","0","78","78","0","0","10","10","0","0","22","22","0","0","0","0","0","0","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","933","1,121","564","695","648","664","347","356","0","0","0","0","1,520","1,728","874","1,017","379","463","273","341","199","204","138","142","0","0","0","0","562","653","398","472","359","432","263","324","305","311","196","201","0","0","0","0","635","715","438","505","195","226","28","30","144","149","13","13","0","0","0","0","323","360","38","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10688  :  โรงพยาบาลเสนา","384","438","272","319","259","252","151","148","0","0","0","0","613","663","401","447","140","174","105","131","99","107","68","74","0","0","0","0","222","266","159","192","146","161","102","118","95","80","55","46","0","0","0","0","233","234","153","161","98","103","65","70","65","65","28","28","0","0","0","0","158","163","89","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10768  :  โรงพยาบาลท่าเรือ","131","137","67","73","135","135","49","49","0","0","0","0","263","269","114","120","32","33","27","28","24","24","11","11","0","0","0","0","56","57","38","39","32","37","22","27","111","111","38","38","0","0","0","0","140","145","58","63","67","67","18","18","0","0","0","0","0","0","0","0","67","67","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","3,867","3,882","2,384","2,395","16","17","14","15","0","0","0","0","3,872","3,890","2,389","2,403","298","304","155","159","3","3","3","3","0","0","0","0","300","306","157","161","2,123","2,131","1,258","1,264","11","12","9","10","0","0","0","0","2,125","2,135","1,260","1,268","1,446","1,447","971","972","2","2","2","2","0","0","0","0","1,447","1,449","972","974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10770  :  โรงพยาบาลบางไทร","67","69","60","62","118","119","36","37","0","0","0","0","178","184","89","95","23","24","20","21","22","23","10","11","0","0","0","0","43","46","28","31","34","34","30","30","49","49","18","18","0","0","0","0","80","81","45","46","10","11","10","11","47","47","8","8","0","0","0","0","55","57","16","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10771  :  โรงพยาบาลบางบาล","15","15","14","14","509","509","301","301","0","0","0","0","521","521","313","313","6","6","6","6","35","35","24","24","0","0","0","0","40","40","29","29","7","7","6","6","362","362","218","218","0","0","0","0","367","367","223","223","2","2","2","2","112","112","59","59","0","0","0","0","114","114","61","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10772  :  โรงพยาบาลบางปะอิน","324","324","129","129","1,134","1,153","584","600","0","0","0","0","1,430","1,452","702","720","116","116","45","45","376","381","176","181","0","0","0","0","491","496","220","225","113","113","47","47","486","495","247","254","0","0","0","0","590","601","290","298","95","95","37","37","272","277","161","165","0","0","0","0","349","355","192","197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10773  :  โรงพยาบาลบางปะหัน","321","323","152","154","154","159","105","108","23","23","14","14","479","491","255","265","44","45","28","29","68","68","41","41","10","10","6","6","117","119","71","73","263","263","112","112","53","56","37","40","7","7","4","4","314","319","145","150","14","15","12","13","33","35","27","27","6","6","4","4","48","53","39","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10774  :  โรงพยาบาลผักไห่","630","637","346","353","2","2","1","1","0","0","0","0","631","638","346","353","115","120","91","96","1","1","1","1","0","0","0","0","115","120","91","96","515","517","255","257","1","1","0","0","0","0","0","0","516","518","255","257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10775  :  โรงพยาบาลภาชี","75","76","54","55","477","480","261","264","0","0","0","0","537","540","306","309","25","26","16","17","74","76","37","39","0","0","0","0","95","97","51","53","36","36","27","27","280","281","145","146","0","0","0","0","310","311","169","170","14","14","11","11","123","123","79","79","0","0","0","0","132","132","86","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10776  :  โรงพยาบาลลาดบัวหลวง","48","50","43","45","1,016","1,020","447","451","0","0","0","0","1,052","1,059","482","489","23","24","22","23","116","117","73","74","0","0","0","0","137","139","93","95","16","17","14","15","736","739","321","324","0","0","0","0","746","751","331","336","9","9","7","7","164","164","53","53","0","0","0","0","169","169","58","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10777  :  โรงพยาบาลวังน้อย","77","80","69","72","87","87","69","69","5","5","4","4","159","165","133","139","39","42","36","39","36","36","29","29","5","5","4","4","74","78","64","68","30","30","27","27","40","40","34","34","0","0","0","0","66","68","57","59","8","8","6","6","11","11","6","6","0","0","0","0","19","19","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10778  :  โรงพยาบาลบางซ้าย","27","27","19","19","176","175","103","103","0","0","0","0","191","190","115","115","3","3","3","3","49","48","33","33","0","0","0","0","51","50","35","35","19","19","12","12","125","125","69","69","0","0","0","0","133","133","75","75","5","5","4","4","2","2","1","1","0","0","0","0","7","7","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","38","39","27","28","1,058","1,058","193","193","0","0","0","0","1,089","1,090","216","217","10","10","8","8","53","53","34","34","0","0","0","0","62","62","42","42","19","19","11","11","393","393","94","94","0","0","0","0","408","408","103","103","9","10","8","9","612","612","65","65","0","0","0","0","619","620","71","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10780  :  โรงพยาบาลมหาราช","110","112","53","55","0","0","0","0","10","10","0","0","115","117","53","55","36","37","27","28","0","0","0","0","0","0","0","0","36","37","27","28","60","61","26","27","0","0","0","0","7","7","0","0","64","65","26","27","14","14","0","0","0","0","0","0","3","3","0","0","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","93","104","65","73","220","220","70","70","0","0","0","0","289","301","124","133","34","43","23","30","21","21","10","10","0","0","0","0","52","61","32","39","30","32","24","25","84","84","26","26","0","0","0","0","111","113","49","50","29","29","18","18","115","115","34","34","0","0","0","0","126","127","43","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","64","66","49","51","6","6","4","4","0","0","0","0","70","72","53","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","4","4","3","3","3","3","0","0","0","0","9","9","7","7","58","60","45","47","3","3","1","1","0","0","0","0","61","63","46","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10782  :  โรงพยาบาลไชโย","104","105","50","51","1","1","1","1","0","0","0","0","105","106","51","52","11","12","9","10","1","1","1","1","0","0","0","0","12","13","10","11","24","24","12","12","0","0","0","0","0","0","0","0","24","24","12","12","69","69","29","29","0","0","0","0","0","0","0","0","69","69","29","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","443","442","186","186","0","0","0","0","13","13","9","9","456","455","195","195","6","6","3","3","0","0","0","0","6","6","5","5","12","12","8","8","321","320","142","142","0","0","0","0","1","1","0","0","322","321","142","142","116","116","41","41","0","0","0","0","6","6","4","4","122","122","45","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10785  :  โรงพยาบาลโพธิ์ทอง","188","192","130","133","44","44","26","26","0","0","0","0","225","230","151","155","50","52","40","42","4","4","2","2","0","0","0","0","54","56","42","44","109","111","71","72","21","21","12","12","0","0","0","0","127","130","81","83","29","29","19","19","19","19","12","12","0","0","0","0","44","44","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10786  :  โรงพยาบาลแสวงหา","397","399","259","261","127","127","97","97","0","0","0","0","514","517","349","351","33","34","21","22","30","30","23","23","0","0","0","0","60","62","43","44","181","182","117","118","42","42","30","30","0","0","0","0","218","219","143","144","183","183","121","121","55","55","44","44","0","0","0","0","236","236","163","163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","1,762","1,793","1,285","1,317","7","7","2","2","10","11","9","10","1,770","1,801","1,289","1,321","159","181","128","149","2","2","1","1","7","8","6","7","164","186","131","152","979","982","708","714","2","2","0","0","2","2","2","2","981","984","708","714","624","630","449","454","3","3","1","1","1","1","1","1","625","631","450","455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10788  :  โรงพยาบาลสามโก้","20","20","17","17","0","0","0","0","12","13","7","8","30","31","22","23","8","8","8","8","0","0","0","0","5","6","4","5","12","13","11","12","6","6","4","4","0","0","0","0","4","4","1","1","9","9","4","4","6","6","5","5","0","0","0","0","3","3","2","2","9","9","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","519","519","299","299","1,004","1,023","620","634","0","0","0","0","1,519","1,538","917","931","5","5","3","3","296","302","181","185","0","0","0","0","300","306","183","187","511","511","295","295","590","600","368","375","0","0","0","0","1,098","1,108","662","669","3","3","1","1","118","121","71","74","0","0","0","0","121","124","72","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10691  :  โรงพยาบาลบ้านหมี่","24","25","4","5","237","242","147","151","0","0","0","0","258","264","151","156","2","3","2","3","102","106","74","78","0","0","0","0","104","109","76","81","22","22","2","2","75","76","40","40","0","0","0","0","94","95","42","42","0","0","0","0","60","60","33","33","0","0","0","0","60","60","33","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","348","376","233","258","6","6","5","5","0","0","0","0","350","379","235","261","113","122","89","97","1","1","1","1","0","0","0","0","114","123","90","98","145","160","90","104","4","4","3","3","0","0","0","0","146","162","91","106","90","94","54","57","1","1","1","1","0","0","0","0","90","94","54","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10791  :  โรงพยาบาลชัยบาดาล","383","392","288","296","619","619","291","292","1","1","1","1","988","998","572","582","110","112","90","92","88","90","68","70","1","1","1","1","194","198","156","160","105","112","82","88","404","403","169","169","0","0","0","0","501","508","246","253","168","168","116","116","127","126","54","53","0","0","0","0","293","292","170","169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10792  :  โรงพยาบาลท่าวุ้ง","18","18","5","5","854","857","250","252","0","0","0","0","861","864","255","257","2","2","2","2","81","81","26","26","0","0","0","0","83","83","28","28","16","16","3","3","753","756","209","211","0","0","0","0","758","761","212","214","0","0","0","0","20","20","15","15","0","0","0","0","20","20","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10793  :  โรงพยาบาลท่าหลวง","167","172","100","104","4","4","4","4","0","0","0","0","170","175","103","107","34","36","31","33","2","2","2","2","0","0","0","0","36","38","33","35","91","94","46","48","1","1","1","1","0","0","0","0","91","94","46","48","42","42","23","23","1","1","1","1","0","0","0","0","43","43","24","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","16","20","13","17","92","94","48","50","0","0","0","0","107","113","60","66","10","12","8","10","23","24","19","20","0","0","0","0","33","36","27","30","4","6","4","6","63","64","26","27","0","0","0","0","66","69","29","32","2","2","1","1","6","6","3","3","0","0","0","0","8","8","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","63","65","57","59","390","396","196","202","0","0","0","0","444","454","245","255","30","32","30","32","104","107","89","92","0","0","0","0","130","135","115","120","21","21","18","18","147","149","78","80","0","0","0","0","165","168","94","97","12","12","9","9","139","140","29","30","0","0","0","0","149","151","36","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10796  :  โรงพยาบาลลำสนธิ","92","92","66","66","135","144","105","113","0","0","0","0","222","231","169","177","0","0","0","0","33","39","30","36","0","0","0","0","33","39","30","36","24","24","18","18","48","51","36","38","0","0","0","0","68","71","52","54","68","68","48","48","54","54","39","39","0","0","0","0","121","121","87","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10797  :  โรงพยาบาลหนองม่วง","24","24","12","12","82","82","40","40","0","0","0","0","105","105","51","51","10","10","9","9","30","30","23","23","0","0","0","0","39","39","31","31","10","10","3","3","43","43","12","12","0","0","0","0","53","53","15","15","4","4","0","0","9","9","5","5","0","0","0","0","13","13","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","788","783","420","422","1,862","1,856","1,044","1,037","24","24","17","17","2,577","2,578","1,418","1,421","254","231","148","136","110","93","76","63","22","22","15","15","342","304","208","184","375","387","192","201","1,128","1,137","623","628","1","1","1","1","1,471","1,499","795","815","159","165","80","85","624","626","345","346","1","1","1","1","764","775","415","422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10693  :  โรงพยาบาลอินทร์บุรี","120","120","74","74","145","148","105","108","320","320","198","198","577","580","374","377","4","4","1","1","25","26","18","19","1","1","1","1","30","31","20","21","94","94","59","59","64","66","47","49","88","88","59","59","244","246","164","166","22","22","14","14","56","56","40","40","231","231","138","138","303","303","190","190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10798  :  โรงพยาบาลบางระจัน","117","121","89","93","20","20","17","17","0","0","0","0","132","137","102","107","13","14","12","13","5","5","4","4","0","0","0","0","17","18","15","16","75","78","51","54","8","8","6","6","0","0","0","0","82","85","57","60","29","29","26","26","7","7","7","7","0","0","0","0","33","34","30","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","373","371","189","193","369","369","177","177","0","0","0","0","573","571","285","289","20","22","13","17","11","11","8","8","0","0","0","0","30","32","21","25","215","210","114","113","190","190","110","110","0","0","0","0","290","285","164","163","138","139","62","63","168","168","59","59","0","0","0","0","253","254","100","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","300","301","126","127","513","514","248","249","0","0","0","0","750","752","350","352","5","5","3","3","32","32","18","18","0","0","0","0","36","36","20","20","145","146","65","66","111","112","52","53","0","0","0","0","231","233","109","111","150","150","58","58","370","370","178","178","0","0","0","0","483","483","221","221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10801  :  โรงพยาบาลท่าช้าง","208","208","122","122","458","458","233","233","615","615","338","338","1,080","1,080","602","602","1","1","0","0","59","59","26","26","45","45","28","28","96","96","49","49","120","120","77","77","269","269","146","146","165","165","87","87","473","473","270","270","87","87","45","45","130","130","61","61","405","405","223","223","511","511","283","283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","20","20","13","13","1,804","1,847","1,169","1,195","2","2","0","0","1,817","1,861","1,176","1,203","5","5","3","3","464","482","357","370","0","0","0","0","468","486","359","372","4","4","3","3","870","886","520","527","0","0","0","0","872","889","521","529","11","11","7","7","470","479","292","298","2","2","0","0","477","486","296","302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","51","51","39","39","160","160","110","110","22","23","19","20","212","213","152","153","15","15","14","14","19","19","16","16","10","10","8","8","42","42","36","36","27","27","17","17","92","92","57","57","8","9","8","9","113","114","73","74","9","9","8","8","49","49","37","37","4","4","3","3","57","57","43","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","20","20","14","14","132","131","104","104","11","13","8","10","161","163","125","128","4","4","4","4","10","10","8","8","9","9","7","7","23","23","19","19","4","4","3","3","79","77","63","62","2","4","1","3","85","85","67","68","12","12","7","7","43","44","33","34","0","0","0","0","53","55","39","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10804  :  โรงพยาบาลสรรพยา","18","18","13","13","123","123","12","12","0","0","0","0","140","140","25","25","10","10","9","9","5","5","2","2","0","0","0","0","15","15","11","11","4","4","3","3","34","34","3","3","0","0","0","0","38","38","6","6","4","4","1","1","84","84","7","7","0","0","0","0","87","87","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","1,020","1,002","768","762","975","954","728","720","1","1","1","1","1,145","1,132","878","877","129","127","110","109","99","97","84","83","0","0","0","0","173","172","148","148","512","497","375","371","513","498","376","373","0","0","0","0","570","559","428","428","379","378","283","282","363","359","268","264","1","1","1","1","402","401","302","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10806  :  โรงพยาบาลหันคา","193","198","166","171","2","2","2","2","0","0","0","0","195","200","168","173","36","39","33","36","0","0","0","0","0","0","0","0","36","39","33","36","100","102","82","84","2","2","2","2","0","0","0","0","102","104","84","86","57","57","51","51","0","0","0","0","0","0","0","0","57","57","51","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","26","27","23","24","99","101","75","76","7","7","7","7","124","127","98","100","8","8","8","8","23","24","17","18","0","0","0","0","31","32","25","26","11","12","9","10","51","52","39","39","1","1","1","1","60","62","47","48","7","7","6","6","25","25","19","19","6","6","6","6","33","33","26","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","1,605","1,683","984","1,037","0","0","0","0","7,513","7,655","5,011","5,113","8,495","8,738","5,554","5,723","683","719","479","502","0","0","0","0","3,392","3,454","2,262","2,310","3,792","3,903","2,540","2,619","804","846","424","454","0","0","0","0","3,317","3,392","2,227","2,280","3,840","3,965","2,453","2,540","118","118","81","81","0","0","0","0","804","809","522","523","863","870","561","564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","83","83","39","39","297","298","169","169","119","120","53","53","435","437","235","235","0","0","0","0","3","3","3","3","0","0","0","0","3","3","3","3","68","68","31","31","242","243","141","141","106","107","50","50","362","364","199","199","15","15","8","8","52","52","25","25","13","13","3","3","70","70","33","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","1,915","1,932","1,039","1,049","0","0","0","0","284","284","159","159","2,000","2,017","1,085","1,095","497","506","294","300","0","0","0","0","40","40","20","20","516","525","304","310","1,020","1,027","508","512","0","0","0","0","158","158","91","91","1,076","1,083","537","541","398","399","237","237","0","0","0","0","86","86","48","48","408","409","244","244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","1,302","1,308","629","635","1,207","1,209","568","572","10","10","9","9","1,351","1,358","655","663","105","107","85","87","84","86","70","72","0","0","0","0","110","112","89","91","1,097","1,097","466","467","1,032","1,032","428","430","9","9","8","8","1,131","1,132","480","483","100","104","78","81","91","91","70","70","1","1","1","1","110","114","86","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","152","157","109","113","404","407","296","299","11","11","9","9","476","486","352","361","80","81","57","57","190","191","132","133","0","0","0","0","217","220","156","158","56","59","40","43","135","136","102","103","5","5","3","3","166","171","124","129","16","17","12","13","79","80","62","63","6","6","6","6","93","95","72","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10810  :  โรงพยาบาลหนองแซง","463","466","292","296","1","1","1","1","0","0","0","0","463","466","292","296","22","26","15","19","0","0","0","0","0","0","0","0","22","26","15","19","161","160","96","96","0","0","0","0","0","0","0","0","161","160","96","96","280","280","181","181","1","1","1","1","0","0","0","0","280","280","181","181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","77","79","44","46","130","133","77","79","1","1","0","0","176","184","98","105","13","13","11","11","17","17","15","15","0","0","0","0","29","29","25","25","51","52","23","24","90","90","47","48","1","1","0","0","119","123","54","59","13","14","10","11","23","26","15","16","0","0","0","0","28","32","19","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","44","44","20","20","314","316","68","68","125","125","7","7","358","361","81","81","11","11","10","10","55","56","32","32","0","0","0","0","61","62","37","37","11","11","6","6","166","167","30","30","68","68","4","4","192","194","34","34","22","22","4","4","93","93","6","6","57","57","3","3","105","105","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","44","45","27","27","124","124","62","62","20","20","5","5","159","160","83","83","10","11","3","3","36","36","14","14","7","7","0","0","45","46","17","17","22","22","14","14","70","70","34","34","12","12","4","4","87","87","45","45","12","12","10","10","18","18","14","14","1","1","1","1","27","27","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","98","105","59","64","0","0","0","0","244","243","89","88","331","338","141","146","41","43","28","30","0","0","0","0","115","115","55","55","146","149","76","79","34","39","21","24","0","0","0","0","126","125","33","32","159","163","54","56","23","23","10","10","0","0","0","0","3","3","1","1","26","26","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10815  :  โรงพยาบาลมวกเหล็ก","437","439","138","139","1,300","1,304","532","533","0","0","0","0","1,453","1,460","579","582","319","319","83","83","555","557","175","175","0","0","0","0","663","666","198","199","84","85","35","35","660","662","303","304","0","0","0","0","686","689","316","317","34","35","20","21","85","85","54","54","0","0","0","0","104","105","65","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","220","202","60","59","414","384","197","190","0","0","0","0","442","412","220","212","34","34","27","27","59","60","45","46","0","0","0","0","71","73","55","56","167","149","24","23","302","271","115","107","0","0","0","0","313","281","124","115","19","19","9","9","53","53","37","37","0","0","0","0","58","58","41","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11485  :  โรงพยาบาลค่ายอดิศร","13","13","0","0","317","317","0","0","0","0","0","0","328","328","0","0","11","11","0","0","148","148","0","0","0","0","0","0","157","157","0","0","1","1","0","0","166","166","0","0","0","0","0","0","167","167","0","0","1","1","0","0","3","3","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","4,601","4,715","3,118","3,214","3","3","1","1","0","0","0","0","4,604","4,718","3,119","3,215","1,348","1,391","886","922","2","2","1","1","0","0","0","0","1,350","1,393","887","923","2,872","2,939","1,954","2,010","0","0","0","0","0","0","0","0","2,872","2,939","1,954","2,010","381","385","278","282","1","1","0","0","0","0","0","0","382","386","278","282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
