"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,284,424.00","1,283,368.00","1,056.00","0.08","350,407.00","350,180.00","227.00","0.06","338,910.00","338,490.00","420.00","0.12","280,888.70","280,647.70","241.00","0.09","314,218.30","314,050.30","168.00","0.05"
"10821  :  โรงพยาบาลพานทอง","6,739,020.77","6,725,737.77","13,283.00","0.20","1,640,175.21","1,637,828.71","2,346.50","0.14","1,440,534.88","1,438,258.88","2,276.00","0.16","1,791,161.12","1,788,978.12","2,183.00","0.12","1,867,149.56","1,860,672.06","6,477.50","0.35"
"10822  :  โรงพยาบาลพนัสนิคม","15,411,137.00","15,359,969.00","51,168.00","0.33","3,592,834.50","3,575,514.50","17,320.00","0.48","3,736,728.50","3,722,010.50","14,718.00","0.39","3,748,525.50","3,739,975.50","8,550.00","0.23","4,333,048.50","4,322,468.50","10,580.00","0.24"
"10823  :  โรงพยาบาลแหลมฉบัง","12,907,711.00","12,834,643.25","73,067.75","0.57","3,283,620.25","3,274,487.25","9,133.00","0.28","3,134,842.50","3,128,298.75","6,543.75","0.21","3,266,685.75","3,235,756.25","30,929.50","0.95","3,222,562.50","3,196,101.00","26,461.50","0.82"
"10824  :  โรงพยาบาลเกาะสีชัง","264,759.74","262,614.74","2,145.00","0.81","61,778.50","61,655.50","123.00","0.20","69,122.96","68,127.46","995.50","1.44","68,900.10","68,310.60","589.50","0.86","64,958.18","64,521.18","437.00","0.67"
"10825  :  โรงพยาบาลสัตหีบกม10","3,295,413.60","3,295,245.06","168.54","0.01","857,614.41","857,588.91","25.50","0.00","677,283.90","677,224.40","59.50","0.01","777,500.52","777,499.02","1.50","0.00","983,014.77","982,932.73","82.04","0.01"
"10826  :  โรงพยาบาลบ่อทอง","5,032,319.15","5,023,719.15","8,600.00","0.17","1,097,451.05","1,095,397.05","2,054.00","0.19","1,197,662.50","1,195,918.00","1,744.50","0.15","1,528,605.35","1,527,307.35","1,298.00","0.08","1,208,600.25","1,205,096.75","3,503.50","0.29"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","354,260.75","354,097.75","163.00","0.05","103,945.75","103,945.75","0.00","0.00","66,245.25","66,245.25","0.00","0.00","83,069.00","83,069.00","0.00","0.00","101,000.75","100,837.75","163.00","0.16"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","219,615,656.05","219,615,656.05","0.00","0.00","40,511,427.45","40,511,427.45","0.00","0.00","59,140,847.40","59,140,847.40","0.00","0.00","59,894,146.50","59,894,146.50","0.00","0.00","60,069,234.70","60,069,234.70","0.00","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","9,655,998.50","9,651,158.50","4,840.00","0.05","1,346,695.00","1,346,430.00","265.00","0.02","3,175,175.50","3,174,038.50","1,137.00","0.04","2,130,694.50","2,129,477.50","1,217.00","0.06","3,003,433.50","3,001,212.50","2,221.00","0.07"
"28005  :  โรงพยาบาลเมืองพัทยา","144,217,029.50","144,205,348.00","11,681.50","0.01","33,290,618.75","33,290,172.25","446.50","0.00","54,122,543.50","54,119,333.00","3,210.50","0.01","39,694,565.00","39,690,356.50","4,208.50","0.01","17,109,302.25","17,105,486.25","3,816.00","0.02"
"28006  :  โรงพยาบาลเกาะจันทร์","1,144,292.04","1,140,142.79","4,149.25","0.36","163,209.39","162,431.64","777.75","0.48","300,579.25","299,387.00","1,192.25","0.40","308,342.90","307,480.90","862.00","0.28","372,160.50","370,843.25","1,317.25","0.35"
"10663  :  โรงพยาบาลระยอง","15,468,888,173.84","15,462,027,269.59","6,860,904.25","0.04","1,423,255,371.31","1,421,751,033.31","1,504,338.00","0.11","2,271,983,302.18","2,270,549,123.68","1,434,178.50","0.06","1,421,153,763.10","1,419,221,340.10","1,932,423.00","0.14","10,352,495,737.25","10,350,505,772.50","1,989,964.75","0.02"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","7,631,051.55","7,501,217.80","129,833.75","1.70","1,938,876.95","1,902,143.45","36,733.50","1.89","1,897,603.35","1,867,636.60","29,966.75","1.58","1,726,929.45","1,700,558.70","26,370.75","1.53","2,067,641.80","2,030,879.05","36,762.75","1.78"
"10828  :  โรงพยาบาลบ้านฉาง","2,194,887.00","2,193,331.50","1,555.50","0.07","214,694.50","214,694.50","0.00","0.00","480,337.37","480,337.37","0.00","0.00","599,061.85","598,751.10","310.75","0.05","900,793.28","899,548.53","1,244.75","0.14"
"10829  :  โรงพยาบาลแกลง","12,396,923.83","12,334,941.27","61,982.56","0.50","2,890,124.04","2,878,876.56","11,247.48","0.39","2,775,352.65","2,757,089.62","18,263.03","0.66","3,119,220.71","3,102,645.68","16,575.03","0.53","3,612,226.43","3,596,329.41","15,897.02","0.44"
"10830  :  โรงพยาบาลวังจันทร์","1,675,778.00","1,675,643.00","135.00","0.01","491,888.00","491,878.00","10.00","0.00","367,920.00","367,830.00","90.00","0.02","396,220.50","396,220.50","0.00","0.00","419,749.50","419,714.50","35.00","0.01"
"10831  :  โรงพยาบาลบ้านค่าย","2,684,155.05","2,680,733.30","3,421.75","0.13","640,861.90","640,516.90","345.00","0.05","553,241.35","552,833.85","407.50","0.07","674,593.05","673,478.30","1,114.75","0.17","815,458.75","813,904.25","1,554.50","0.19"
"10832  :  โรงพยาบาลปลวกแดง","1,304,953.44","1,304,023.93","929.51","0.07","326,409.96","325,959.95","450.01","0.14","282,177.39","281,956.39","221.00","0.08","269,191.30","269,039.80","151.50","0.06","427,174.79","427,067.79","107.00","0.03"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","735,452.10","730,462.29","4,989.81","0.68","141,108.87","140,611.06","497.81","0.35","198,065.86","197,079.61","986.25","0.50","195,083.10","193,880.60","1,202.50","0.62","201,194.27","198,891.02","2,303.25","1.14"
"23962  :  โรงพยาบาลนิคมพัฒนา","667,621.80","665,004.30","2,617.50","0.39","168,499.55","167,591.55","908.00","0.54","171,868.15","171,300.65","567.50","0.33","138,113.60","137,427.60","686.00","0.50","189,140.50","188,684.50","456.00","0.24"
"10664  :  โรงพยาบาลพระปกเกล้า","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10834  :  โรงพยาบาลขลุง","727,008.95","710,345.95","16,663.00","2.29","173,108.85","167,366.85","5,742.00","3.32","147,493.70","143,762.20","3,731.50","2.53","157,481.70","155,072.70","2,409.00","1.53","248,924.70","244,144.20","4,780.50","1.92"
"10835  :  โรงพยาบาลท่าใหม่","1,358,023.50","1,357,190.00","833.50","0.06","385,744.75","385,592.50","152.25","0.04","312,914.25","312,684.00","230.25","0.07","387,691.25","387,498.50","192.75","0.05","271,673.25","271,415.00","258.25","0.10"
"10836  :  โรงพยาบาลเขาสุกิม","7,101,827.70","7,079,585.70","22,242.00","0.31","5,196,560.15","5,189,279.15","7,281.00","0.14","778,906.75","774,394.75","4,512.00","0.58","541,402.55","536,566.55","4,836.00","0.89","584,958.25","579,345.25","5,613.00","0.96"
"10837  :  โรงพยาบาลสองพี่น้อง","1,104,232.41","1,103,859.91","372.50","0.03","389,303.95","389,276.95","27.00","0.01","244,648.69","244,510.19","138.50","0.06","264,128.28","264,091.28","37.00","0.01","206,151.49","205,981.49","170.00","0.08"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","2,280,280.10","2,276,204.60","4,075.50","0.18","486,508.00","485,681.00","827.00","0.17","592,733.00","591,912.50","820.50","0.14","616,620.50","615,729.50","891.00","0.14","584,418.60","582,881.60","1,537.00","0.26"
"10839  :  โรงพยาบาลมะขาม","1,398,986.55","1,391,898.55","7,088.00","0.51","307,550.25","305,834.75","1,715.50","0.56","331,707.00","329,089.00","2,618.00","0.79","417,082.25","415,769.75","1,312.50","0.31","342,647.05","341,205.05","1,442.00","0.42"
"10840  :  โรงพยาบาลแหลมสิงห์","2,213,132.75","2,201,504.25","11,628.50","0.53","654,319.50","651,301.50","3,018.00","0.46","592,911.25","589,337.25","3,574.00","0.60","442,040.75","439,994.75","2,046.00","0.46","523,861.25","520,870.75","2,990.50","0.57"
"10841  :  โรงพยาบาลสอยดาว","2,921,047.50","2,893,534.25","27,513.25","0.94","691,429.25","685,303.75","6,125.50","0.89","796,396.50","786,701.00","9,695.50","1.22","635,347.25","630,026.75","5,320.50","0.84","797,874.50","791,502.75","6,371.75","0.80"
"10842  :  โรงพยาบาลแก่งหางแมว","1,882,700.19","1,874,419.19","8,281.00","0.44","483,952.62","483,127.12","825.50","0.17","502,074.53","499,812.53","2,262.00","0.45","352,384.89","350,341.39","2,043.50","0.58","544,288.15","541,138.15","3,150.00","0.58"
"10843  :  โรงพยาบาลนายายอาม","1,833,836.00","1,814,885.50","18,950.50","1.03","469,115.00","465,088.50","4,026.50","0.86","464,830.50","459,944.00","4,886.50","1.05","405,418.50","401,710.00","3,708.50","0.91","494,472.00","488,143.00","6,329.00","1.28"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,515,325.00","1,495,991.25","19,333.75","1.28","412,187.50","405,902.25","6,285.25","1.52","397,243.50","391,564.50","5,679.00","1.43","352,269.25","348,436.75","3,832.50","1.09","353,624.75","350,087.75","3,537.00","1.00"
"10696  :  โรงพยาบาลตราด","656,758,919.17","656,300,751.67","458,167.50","0.07","259,043,526.77","259,017,493.77","26,033.00","0.01","197,478,667.55","197,301,969.55","176,698.00","0.09","187,327,739.19","187,079,790.69","247,948.50","0.13","12,908,985.66","12,901,497.66","7,488.00","0.06"
"10845  :  โรงพยาบาลคลองใหญ่","1,430,710.06","1,427,319.31","3,390.75","0.24","410,138.20","409,077.20","1,061.00","0.26","277,692.18","276,947.93","744.25","0.27","285,987.75","284,520.75","1,467.00","0.51","456,891.93","456,773.43","118.50","0.03"
"10846  :  โรงพยาบาลเขาสมิง","1,360,253.50","1,357,962.00","2,291.50","0.17","335,075.00","334,603.00","472.00","0.14","356,818.00","356,298.50","519.50","0.15","346,178.50","345,617.50","561.00","0.16","322,182.00","321,443.00","739.00","0.23"
"10847  :  โรงพยาบาลบ่อไร่","1,206,900.00","1,193,400.50","13,499.50","1.12","358,204.50","354,664.00","3,540.50","0.99","316,487.75","311,785.75","4,702.00","1.49","297,143.75","294,549.75","2,594.00","0.87","235,064.00","232,401.00","2,663.00","1.13"
"10848  :  โรงพยาบาลแหลมงอบ","1,191,674.22","1,186,901.72","4,772.50","0.40","329,092.51","328,281.26","811.25","0.25","286,024.41","284,353.41","1,671.00","0.58","288,276.51","287,505.01","771.50","0.27","288,280.79","286,762.04","1,518.75","0.53"
"10849  :  โรงพยาบาลเกาะกูด","50,202.35","49,899.85","302.50","0.60","18,559.10","18,359.10","200.00","1.08","5,214.60","5,214.60","0.00","0.00","9,348.20","9,245.70","102.50","1.10","17,080.45","17,080.45","0.00","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","864,650.36","859,846.26","4,804.10","0.56","263,929.96","262,355.36","1,574.60","0.60","222,277.79","220,468.29","1,809.50","0.81","202,103.58","201,348.58","755.00","0.37","176,339.03","175,674.03","665.00","0.38"
"10697  :  โรงพยาบาลพุทธโสธร","2,231,913.26","2,229,919.51","1,993.75","0.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30,566.50","30,566.50","0.00","0.00","2,201,346.76","2,199,353.01","1,993.75","0.09"
"10833  :  โรงพยาบาลท่าตะเกียบ","2,713,780.50","2,695,034.50","18,746.00","0.69","651,963.00","647,127.00","4,836.00","0.74","678,752.50","673,364.50","5,388.00","0.79","705,914.50","701,247.50","4,667.00","0.66","677,150.50","673,295.50","3,855.00","0.57"
"10850  :  โรงพยาบาลบางคล้า","1,831,066.00","1,808,924.75","22,141.25","1.21","523,696.00","518,887.00","4,809.00","0.92","463,227.75","459,301.00","3,926.75","0.85","376,198.25","370,723.75","5,474.50","1.46","467,944.00","460,013.00","7,931.00","1.69"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","4,908,798.20","4,890,418.20","18,380.00","0.37","975,393.96","970,896.46","4,497.50","0.46","1,179,223.99","1,174,622.99","4,601.00","0.39","1,331,388.90","1,326,569.40","4,819.50","0.36","1,422,791.35","1,418,329.35","4,462.00","0.31"
"10852  :  โรงพยาบาลบางปะกง","6,047,673.50","6,034,567.00","13,106.50","0.22","1,506,988.00","1,504,432.00","2,556.00","0.17","1,417,386.50","1,414,107.00","3,279.50","0.23","1,425,535.00","1,421,646.50","3,888.50","0.27","1,697,764.00","1,694,381.50","3,382.50","0.20"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,882,159.66","3,840,955.16","41,204.50","1.06","766,759.30","753,923.40","12,835.90","1.67","1,189,339.65","1,178,563.45","10,776.20","0.91","882,899.19","874,937.89","7,961.30","0.90","1,043,161.52","1,033,530.42","9,631.10","0.92"
"10854  :  โรงพยาบาลพนมสารคาม","7,614,140.17","7,582,082.67","32,057.50","0.42","1,694,262.54","1,686,050.04","8,212.50","0.48","1,732,729.62","1,726,057.62","6,672.00","0.39","1,682,754.66","1,676,164.16","6,590.50","0.39","2,504,393.35","2,493,810.85","10,582.50","0.42"
"10855  :  โรงพยาบาลสนามชัยเขต","7,322,867.75","7,310,738.75","12,129.00","0.17","1,636,465.75","1,633,611.75","2,854.00","0.17","2,198,363.25","2,195,647.75","2,715.50","0.12","1,637,005.75","1,634,822.75","2,183.00","0.13","1,851,033.00","1,846,656.50","4,376.50","0.24"
"10856  :  โรงพยาบาลแปลงยาว","3,381,488.47","3,371,049.97","10,438.50","0.31","952,496.47","950,714.97","1,781.50","0.19","803,250.25","800,031.25","3,219.00","0.40","694,601.80","691,888.80","2,713.00","0.39","931,139.95","928,414.95","2,725.00","0.29"
"13747  :  โรงพยาบาลราชสาส์น","1,000,931.99","997,677.99","3,254.00","0.33","226,293.40","225,382.40","911.00","0.40","306,327.89","305,739.89","588.00","0.19","172,909.00","172,349.50","559.50","0.32","295,401.70","294,206.20","1,195.50","0.40"
"31327  :  โรงพยาบาลคลองเขื่อน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","3,055,990,789.81","3,055,868,248.56","122,541.25","0.00","3,055,989,547.31","3,055,867,006.06","122,541.25","0.00","1,242.50","1,242.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","24,027,031.31","23,980,885.41","46,145.90","0.19","4,834,708.80","4,824,075.85","10,632.95","0.22","5,200,962.35","5,190,015.40","10,946.95","0.21","7,571,986.77","7,560,136.02","11,850.75","0.16","6,419,373.39","6,406,658.14","12,715.25","0.20"
"10858  :  โรงพยาบาลนาดี","1,501,666.59","1,492,916.09","8,750.50","0.58","421,102.68","419,429.43","1,673.25","0.40","344,353.22","341,924.72","2,428.50","0.71","333,548.01","331,912.76","1,635.25","0.49","402,662.68","399,649.18","3,013.50","0.75"
"10859  :  โรงพยาบาลบ้านสร้าง","837,207.25","825,783.25","11,424.00","1.36","235,642.50","233,130.00","2,512.50","1.07","205,633.75","202,109.75","3,524.00","1.71","188,441.00","186,345.00","2,096.00","1.11","207,490.00","204,198.50","3,291.50","1.59"
"10860  :  โรงพยาบาลประจันตคาม","203,693.25","203,410.25","283.00","0.14","63,412.75","63,350.75","62.00","0.10","13.50","13.50","0.00","0.00","90,804.75","90,583.75","221.00","0.24","49,462.25","49,462.25","0.00","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","853,164.38","849,509.13","3,655.25","0.43","336,516.25","335,037.00","1,479.25","0.44","7,203.00","7,128.00","75.00","1.04","343,825.88","342,445.13","1,380.75","0.40","165,619.25","164,899.00","720.25","0.43"
"10862  :  โรงพยาบาลศรีมโหสถ","887,108.00","882,019.50","5,088.50","0.57","139,666.50","138,902.50","764.00","0.55","168,457.50","167,349.50","1,108.00","0.66","228,236.00","226,897.00","1,339.00","0.59","350,748.00","348,870.50","1,877.50","0.54"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","2,730,179.00","2,730,179.00","0.00","0.00","943,311.00","943,311.00","0.00","0.00","660,344.50","660,344.50","0.00","0.00","807,461.50","807,461.50","0.00","0.00","319,062.00","319,062.00","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","41,857,618.23","41,793,166.48","64,451.75","0.15","9,730,933.23","9,712,765.48","18,167.75","0.19","8,596,261.44","8,586,001.94","10,259.50","0.12","10,173,756.50","10,158,522.75","15,233.75","0.15","13,356,667.06","13,335,876.31","20,790.75","0.16"
"10863  :  โรงพยาบาลปากพลี","748,896.00","747,836.00","1,060.00","0.14","191,543.50","191,543.50","0.00","0.00","177,067.00","177,067.00","0.00","0.00","183,665.00","182,965.00","700.00","0.38","196,620.50","196,260.50","360.00","0.18"
"10864  :  โรงพยาบาลบ้านนา","3,323,946.57","3,322,381.57","1,565.00","0.05","846,023.26","845,863.26","160.00","0.02","1,016,496.23","1,015,376.23","1,120.00","0.11","623,021.17","622,856.17","165.00","0.03","838,405.91","838,285.91","120.00","0.01"
"10865  :  โรงพยาบาลองครักษ์","2,258,262.03","2,257,682.03","580.00","0.03","619,274.61","619,155.61","119.00","0.02","598,500.61","598,220.61","280.00","0.05","524,347.04","524,228.04","119.00","0.02","516,139.77","516,077.77","62.00","0.01"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","453,876,108.25","453,872,135.25","3,973.00","0.00","118,711,633.50","118,711,023.50","610.00","0.00","124,508,858.00","124,506,557.00","2,301.00","0.00","104,310,087.50","104,309,320.50","767.00","0.00","106,345,529.25","106,345,234.25","295.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","264,052,215.84","263,866,439.84","185,776.00","0.07","170,649,812.51","170,553,973.26","95,839.25","0.06","65,251,650.76","65,188,762.26","62,888.50","0.10","12,742,674.29","12,725,991.54","16,682.75","0.13","15,408,078.28","15,397,712.78","10,365.50","0.07"
"10866  :  โรงพยาบาลคลองหาด","6,269,442.06","6,267,570.56","1,871.50","0.03","2,945,435.00","2,945,435.00","0.00","0.00","2,091,149.00","2,090,936.00","213.00","0.01","629,763.85","628,341.35","1,422.50","0.23","603,094.21","602,858.21","236.00","0.04"
"10867  :  โรงพยาบาลตาพระยา","5,270,889.07","5,260,260.07","10,629.00","0.20","2,410,586.91","2,407,510.91","3,076.00","0.13","1,345,462.99","1,342,723.49","2,739.50","0.20","696,077.53","693,572.03","2,505.50","0.36","818,761.64","816,453.64","2,308.00","0.28"
"10868  :  โรงพยาบาลวังน้ำเย็น","11,275,985.64","11,248,450.74","27,534.90","0.24","5,668,929.85","5,664,348.70","4,581.15","0.08","3,160,799.55","3,146,565.80","14,233.75","0.45","1,066,271.84","1,059,136.84","7,135.00","0.67","1,379,984.40","1,378,399.40","1,585.00","0.11"
"10869  :  โรงพยาบาลวัฒนานคร","5,113,469.16","4,979,550.16","133,919.00","2.62","2,601,312.50","2,529,523.00","71,789.50","2.76","1,103,831.24","1,080,099.74","23,731.50","2.15","633,100.02","620,861.52","12,238.50","1.93","775,225.40","749,065.90","26,159.50","3.37"
"10870  :  โรงพยาบาลอรัญประเทศ","24,251,021.62","24,244,681.62","6,340.00","0.03","11,581,937.17","11,581,707.67","229.50","0.00","5,289,103.57","5,288,506.07","597.50","0.01","3,858,344.66","3,855,151.66","3,193.00","0.08","3,521,636.22","3,519,316.22","2,320.00","0.07"
"13817  :  โรงพยาบาลเขาฉกรรจ์","5,193,758.98","5,185,990.39","7,768.59","0.15","2,741,105.77","2,736,860.39","4,245.38","0.15","1,443,366.74","1,442,422.13","944.61","0.07","542,174.35","540,933.54","1,240.81","0.23","467,112.12","465,774.33","1,337.79","0.29"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","8,718,794.00","8,718,794.00","0.00","0.00","7,067,682.25","7,067,682.25","0.00","0.00","1,236,129.75","1,236,129.75","0.00","0.00","224,731.25","224,731.25","0.00","0.00","190,250.75","190,250.75","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10871  :  โรงพยาบาลครบุรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10872  :  โรงพยาบาลเสิงสาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10873  :  โรงพยาบาลคง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10875  :  โรงพยาบาลจักราช","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10876  :  โรงพยาบาลโชคชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10878  :  โรงพยาบาลโนนไทย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10879  :  โรงพยาบาลโนนสูง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10882  :  โรงพยาบาลประทาย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10883  :  โรงพยาบาลปักธงชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10884  :  โรงพยาบาลพิมาย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10886  :  โรงพยาบาลชุมพวง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10887  :  โรงพยาบาลสูงเนิน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10893  :  โรงพยาบาลโนนแดง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
