"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จ่ายยาสมุนไพรทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC"
"ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ"
"10853  :  โรงพยาบาลบ้านโพธิ์","8,187","10,337","4,614","5,616","2,067","2,588","1,070","1,311","1,881","2,387","1,066","1,280","1,888","2,384","1,054","1,291","2,351","2,978","1,424","1,734"
"10854  :  โรงพยาบาลพนมสารคาม","18,308","22,918","10,393","12,606","4,760","7,003","2,699","3,792","4,381","5,400","2,486","2,951","4,237","4,988","2,428","2,787","4,930","5,527","2,780","3,076"
"10855  :  โรงพยาบาลสนามชัยเขต","5,384","6,279","3,453","3,969","1,411","1,680","882","1,036","1,323","1,541","813","948","1,192","1,438","773","918","1,458","1,620","985","1,067"
"10856  :  โรงพยาบาลแปลงยาว","8,241","9,656","3,525","4,110","2,363","2,757","924","1,061","2,116","2,546","925","1,096","1,783","2,118","836","1,002","1,979","2,235","840","951"
"13747  :  โรงพยาบาลราชสาส์น","5,031","7,617","3,063","4,431","1,440","2,093","875","1,245","1,244","1,856","728","1,031","1,234","1,958","755","1,136","1,113","1,710","705","1,019"
"31327  :  โรงพยาบาลคลองเขื่อน","3,383","4,497","2,253","2,954","859","1,116","552","703","922","1,213","622","808","805","1,131","569","798","797","1,037","510","645"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","56,880","90,157","24,644","36,533","13,496","21,845","5,662","8,526","14,308","23,328","6,285","9,616","13,913","21,981","5,997","8,854","15,163","23,003","6,700","9,537"
"10857  :  โรงพยาบาลกบินทร์บุรี","24,341","28,295","12,336","14,323","5,954","6,926","2,950","3,429","6,113","6,982","2,994","3,426","5,276","6,043","2,760","3,159","6,998","8,344","3,632","4,309"
"10858  :  โรงพยาบาลนาดี","4,831","5,564","2,528","2,866","1,291","1,473","653","726","1,141","1,274","610","667","996","1,162","539","622","1,403","1,655","726","851"
"10859  :  โรงพยาบาลบ้านสร้าง","3,293","3,611","2,063","2,217","905","969","550","586","815","869","510","537","645","719","416","453","928","1,054","587","641"
"10860  :  โรงพยาบาลประจันตคาม","2,877","3,233","1,657","1,842","598","682","328","371","667","738","388","416","544","617","309","349","1,068","1,196","632","706"
"10861  :  โรงพยาบาลศรีมหาโพธิ","10,642","11,215","4,183","4,445","2,773","2,947","1,047","1,123","2,633","2,784","1,038","1,099","2,488","2,614","992","1,049","2,748","2,870","1,106","1,174"
"10862  :  โรงพยาบาลศรีมโหสถ","5,098","5,530","2,958","3,214","1,359","1,526","813","919","1,144","1,246","678","738","1,160","1,240","658","700","1,435","1,518","809","857"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","18,394","20,944","7,925","8,509","4,363","4,968","1,895","2,035","4,940","5,619","2,132","2,304","4,176","4,770","1,808","1,940","4,915","5,587","2,090","2,230"
"10863  :  โรงพยาบาลปากพลี","10,025","10,980","899","1,023","2,186","2,424","234","256","3,053","3,416","279","334","2,163","2,331","195","227","2,623","2,809","191","206"
"10864  :  โรงพยาบาลบ้านนา","9,554","16,631","357","492","3,873","6,995","117","147","2,473","4,315","130","189","1,492","2,446","49","69","1,716","2,875","61","87"
"10865  :  โรงพยาบาลองครักษ์","5,000","9,608","1,559","2,454","1,071","2,241","273","515","1,168","2,391","295","575","1,142","2,250","360","568","1,619","2,726","631","796"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","2,348","2,363","342","342","630","632","83","83","446","449","39","39","575","578","100","100","697","704","120","120"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","5,776","5,879","722","733","1,213","1,232","147","147","1,278","1,298","152","152","1,561","1,599","193","200","1,724","1,750","230","234"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","12,254","14,242","6,556","7,404","3,805","4,515","2,112","2,442","2,911","3,346","1,439","1,603","2,707","3,117","1,475","1,637","2,831","3,264","1,530","1,722"
"10866  :  โรงพยาบาลคลองหาด","424","442","335","343","114","118","88","88","146","155","108","115","104","105","86","86","60","64","53","54"
"10867  :  โรงพยาบาลตาพระยา","4,387","4,802","3,452","3,723","1,452","1,660","1,108","1,232","810","891","615","678","899","971","710","761","1,226","1,280","1,019","1,052"
"10868  :  โรงพยาบาลวังน้ำเย็น","11,062","14,318","8,383","10,767","2,582","3,462","1,947","2,589","3,376","4,235","2,490","3,092","2,722","3,473","2,108","2,651","2,382","3,148","1,838","2,435"
"10869  :  โรงพยาบาลวัฒนานคร","15,824","21,640","8,171","10,560","5,845","8,133","3,036","4,002","4,486","6,282","2,260","3,021","2,728","3,678","1,368","1,698","2,765","3,547","1,507","1,839"
"10870  :  โรงพยาบาลอรัญประเทศ","7,270","7,796","4,944","5,263","1,799","1,941","1,180","1,255","1,855","2,041","1,223","1,339","1,697","1,829","1,185","1,266","1,919","1,985","1,356","1,403"
"13817  :  โรงพยาบาลเขาฉกรรจ์","5,594","6,310","4,665","5,248","1,827","2,128","1,495","1,715","1,399","1,585","1,175","1,336","965","1,070","826","926","1,403","1,527","1,169","1,271"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","10,109","11,017","2,418","2,560","3,126","3,455","740","794","2,943","3,201","686","718","2,439","2,654","590","627","1,601","1,707","402","421"
"10871  :  โรงพยาบาลครบุรี","10,402","12,916","7,627","9,266","2,615","3,297","1,844","2,255","2,930","3,629","2,121","2,578","2,412","2,973","1,815","2,197","2,445","3,017","1,847","2,236"
"10872  :  โรงพยาบาลเสิงสาง","8,091","9,501","5,846","6,710","2,170","2,642","1,488","1,770","2,254","2,653","1,609","1,837","1,671","1,925","1,234","1,398","1,996","2,281","1,515","1,705"
"10873  :  โรงพยาบาลคง","4,707","5,664","3,739","4,450","1,377","1,674","1,094","1,320","1,173","1,371","896","1,027","889","1,054","705","827","1,268","1,565","1,044","1,276"
"10874  :  โรงพยาบาลบ้านเหลื่อม","4,283","4,856","3,293","3,673","1,306","1,572","981","1,156","1,024","1,144","783","861","844","907","666","709","1,109","1,233","863","947"
"10875  :  โรงพยาบาลจักราช","10,147","13,189","7,326","9,213","2,709","3,587","1,859","2,380","2,791","3,675","1,984","2,503","2,236","2,834","1,654","2,052","2,411","3,093","1,829","2,278"
"10876  :  โรงพยาบาลโชคชัย","16,288","19,752","8,191","9,927","4,507","5,562","2,243","2,788","4,062","4,888","2,178","2,609","4,067","4,899","1,809","2,187","3,652","4,403","1,961","2,343"
"10877  :  โรงพยาบาลด่านขุนทด","24,032","28,605","18,286","21,718","6,143","7,026","4,614","5,239","6,048","7,067","4,549","5,323","5,386","6,342","4,231","4,986","6,455","8,170","4,892","6,170"
"10878  :  โรงพยาบาลโนนไทย","7,492","8,744","5,108","5,788","2,149","2,568","1,358","1,565","2,166","2,518","1,412","1,582","1,542","1,757","1,133","1,265","1,635","1,901","1,205","1,376"
"10879  :  โรงพยาบาลโนนสูง","14,975","20,797","11,176","15,435","4,383","8,161","3,250","6,047","4,309","5,380","3,136","3,893","3,348","3,853","2,520","2,883","2,935","3,403","2,270","2,612"
"10880  :  โรงพยาบาลขามสะแกแสง","25,248","26,630","19,126","19,623","7,047","7,392","5,446","5,568","6,533","6,909","4,961","5,075","5,775","6,084","4,358","4,482","5,893","6,245","4,361","4,498"
"10881  :  โรงพยาบาลบัวใหญ่","18,255","20,907","12,755","14,453","5,079","6,025","3,457","4,026","4,946","5,652","3,436","3,906","4,229","4,755","3,042","3,383","4,001","4,475","2,820","3,138"
"10882  :  โรงพยาบาลประทาย","9,196","10,157","7,257","7,953","2,433","2,677","1,920","2,105","2,522","2,848","1,959","2,186","1,999","2,205","1,570","1,710","2,242","2,427","1,808","1,952"
"10883  :  โรงพยาบาลปักธงชัย","10,074","12,803","6,283","7,694","2,892","3,694","1,724","2,113","2,570","3,039","1,619","1,855","2,205","2,719","1,425","1,719","2,407","3,351","1,515","2,007"
"10884  :  โรงพยาบาลพิมาย","8,006","9,253","5,233","5,966","1,922","2,178","1,211","1,362","2,137","2,485","1,390","1,588","2,327","2,760","1,538","1,784","1,620","1,830","1,094","1,232"
"10885  :  โรงพยาบาลห้วยแถลง","14,967","17,042","12,397","14,044","4,511","5,200","3,715","4,266","3,597","4,092","2,935","3,318","2,958","3,339","2,483","2,785","3,901","4,411","3,264","3,675"
"10886  :  โรงพยาบาลชุมพวง","5,442","6,637","4,166","5,029","1,257","1,506","960","1,137","1,455","1,787","1,118","1,355","1,245","1,548","967","1,202","1,485","1,796","1,121","1,335"
"10887  :  โรงพยาบาลสูงเนิน","21,277","26,986","9,020","11,246","7,370","9,369","2,540","3,211","5,542","7,281","2,497","3,208","3,844","4,812","1,912","2,344","4,521","5,524","2,071","2,483"
"10888  :  โรงพยาบาลขามทะเลสอ","6,241","8,147","3,026","3,766","1,736","2,351","754","962","1,580","1,986","739","901","1,429","1,903","731","929","1,496","1,907","802","974"
"10889  :  โรงพยาบาลสีคิ้ว","11,129","13,948","6,233","7,470","3,743","4,941","2,056","2,618","2,754","3,344","1,540","1,808","2,232","2,711","1,295","1,493","2,400","2,952","1,342","1,551"
"10890  :  โรงพยาบาลปากช่องนานา","18,823","24,742","9,762","12,783","6,275","7,874","3,061","3,826","4,214","5,395","2,212","2,866","3,851","5,224","2,095","2,842","4,483","6,249","2,394","3,249"
"10891  :  โรงพยาบาลหนองบุญมาก","9,723","12,720","6,245","7,931","2,665","3,543","1,685","2,176","2,546","3,535","1,638","2,189","2,035","2,634","1,301","1,640","2,477","3,008","1,621","1,926"
"10892  :  โรงพยาบาลแก้งสนามนาง","3,044","3,863","2,291","2,876","835","1,079","643","828","763","975","567","718","648","849","460","585","798","960","621","745"
"10893  :  โรงพยาบาลโนนแดง","3,793","4,916","2,889","3,760","914","1,119","714","878","669","791","445","534","825","1,077","628","815","1,385","1,929","1,102","1,533"
"10894  :  โรงพยาบาลวังน้ำเขียว","2,671","3,159","1,950","2,266","667","714","484","507","598","659","407","435","566","666","424","489","840","1,120","635","835"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","7,366","7,896","808","822","2,461","2,639","282","283","2,434","2,612","211","217","1,690","1,785","288","295","781","860","27","27"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","2,945","3,280","2,401","2,637","871","974","698","763","989","1,097","814","894","556","649","462","531","529","560","427","449"
"11608  :  โรงพยาบาลลำทะเมนชัย","3,272","4,142","2,466","3,007","1,029","1,328","790","995","826","1,027","627","750","783","1,023","575","708","634","764","474","554"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","169","245","150","215","50","71","43","58","43","67","37","58","33","51","30","46","43","56","40","53"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","12","13","2","2","6","6","0","0","3","3","0","0","2","3","1","1","1","1","1","1"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","3,593","4,746","10","14","1,038","1,339","0","0","1,177","1,664","2","2","688","899","8","12","690","844","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","105","105","7","7","14","14","1","1","33","33","3","3","30","30","2","2","28","28","1","1"
"14161  :  โรงพยาบาลกองบิน กองบิน1","36","36","4","4","3","3","0","0","11","11","2","2","12","12","1","1","10","10","1","1"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","5,470","7,224","4,341","5,673","1,751","2,233","1,429","1,822","1,426","1,938","1,108","1,483","1,182","1,609","937","1,260","1,111","1,444","867","1,108"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","16,457","19,364","6,299","7,316","4,633","5,360","1,716","1,938","4,664","5,546","1,682","1,985","3,541","4,235","1,454","1,720","3,619","4,223","1,447","1,673"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","8,468","9,060","2,102","2,225","2,466","2,609","600","630","2,197","2,386","427","456","1,499","1,598","369","388","2,306","2,467","706","751"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","9,171","11,733","6,001","7,589","2,565","3,321","1,666","2,145","2,374","3,057","1,539","1,951","2,134","2,677","1,438","1,775","2,098","2,678","1,358","1,718"
"27839  :  โรงพยาบาลบัวลาย","4,398","5,290","3,614","4,332","1,304","1,519","1,055","1,221","1,231","1,564","1,020","1,285","822","1,009","674","821","1,041","1,198","865","1,005"
"27840  :  โรงพยาบาลสีดา","558","570","428","437","116","121","90","93","132","136","102","106","145","146","116","116","165","167","120","122"
"27841  :  โรงพยาบาลเทพารักษ์","6,912","9,905","5,747","8,145","1,614","2,305","1,338","1,879","1,371","2,012","1,129","1,629","1,535","2,195","1,292","1,828","2,392","3,393","1,988","2,809"
"10667  :  โรงพยาบาลบุรีรัมย์","4,051","5,444","2,096","2,595","20","21","6","6","15","15","4","4","1,419","2,006","696","889","2,597","3,402","1,390","1,696"
"10895  :  โรงพยาบาลคูเมือง","41,203","72,208","30,073","52,707","11,167","20,555","8,889","16,279","10,342","18,444","8,371","14,844","10,129","17,313","7,032","12,007","9,565","15,896","5,781","9,577"
"10896  :  โรงพยาบาลกระสัง","4,952","5,922","4,092","4,925","1,361","1,710","1,107","1,407","1,084","1,248","881","1,015","1,088","1,294","934","1,118","1,419","1,670","1,170","1,385"
"10897  :  โรงพยาบาลนางรอง","12,126","15,351","6,479","7,965","3,405","4,549","1,831","2,379","3,280","4,142","1,823","2,225","2,300","2,835","1,386","1,664","3,141","3,825","1,439","1,697"
"10898  :  โรงพยาบาลหนองกี่","15,849","20,728","9,935","12,723","4,838","6,395","2,739","3,584","4,461","5,936","2,532","3,282","2,848","3,579","2,028","2,500","3,702","4,818","2,636","3,357"
"10899  :  โรงพยาบาลละหานทราย","11,145","12,970","8,975","10,171","2,844","3,336","2,289","2,597","3,059","3,635","2,461","2,833","2,472","2,826","1,994","2,226","2,770","3,173","2,231","2,515"
"10900  :  โรงพยาบาลประโคนชัย","21,956","24,684","16,812","18,760","5,447","6,032","4,137","4,538","5,522","6,214","4,104","4,550","5,037","5,507","3,932","4,264","5,950","6,931","4,639","5,408"
"10901  :  โรงพยาบาลบ้านกรวด","8,266","12,400","6,562","9,624","2,128","3,892","1,653","2,968","1,944","3,218","1,528","2,481","1,692","2,392","1,361","1,864","2,502","2,898","2,020","2,311"
"10902  :  โรงพยาบาลพุทไธสง","9,136","11,249","6,759","8,254","2,742","3,490","1,949","2,487","2,548","3,159","1,872","2,294","1,737","2,172","1,294","1,579","2,109","2,428","1,644","1,894"
"10904  :  โรงพยาบาลลำปลายมาศ","18,061","20,604","11,542","12,831","4,595","5,304","2,773","3,150","5,788","6,550","3,076","3,412","3,433","3,977","2,504","2,792","4,245","4,773","3,189","3,477"
"10905  :  โรงพยาบาลสตึก","11,863","20,535","8,423","14,212","3,490","6,759","2,595","4,900","2,725","5,181","1,932","3,584","2,527","4,316","1,720","2,815","3,121","4,279","2,176","2,913"
"10906  :  โรงพยาบาลปะคำ","9,711","13,215","7,389","10,018","2,581","3,414","1,684","2,223","2,414","3,353","1,893","2,610","2,127","2,988","1,728","2,407","2,589","3,460","2,084","2,778"
"10907  :  โรงพยาบาลนาโพธิ์","11,813","15,904","8,796","11,904","3,229","4,177","2,414","3,133","3,029","4,130","2,252","3,113","2,775","3,845","2,047","2,856","2,780","3,752","2,083","2,802"
"10908  :  โรงพยาบาลหนองหงส์","16,469","19,794","12,864","15,162","4,598","5,571","3,534","4,165","4,509","5,602","3,457","4,218","3,741","4,472","2,977","3,511","3,621","4,149","2,896","3,268"
"10909  :  โรงพยาบาลพลับพลาชัย","3,274","3,578","2,764","3,013","728","747","602","612","1,004","1,044","824","856","734","784","626","670","808","1,003","712","875"
"10910  :  โรงพยาบาลห้วยราช","4,237","5,376","3,152","3,985","1,084","1,444","794","1,053","1,033","1,328","729","930","854","1,059","641","799","1,266","1,545","988","1,203"
"10911  :  โรงพยาบาลโนนสุวรรณ","3,212","3,780","2,573","2,950","837","990","655","748","964","1,132","776","903","672","812","547","638","739","846","595","661"
"10912  :  โรงพยาบาลชำนิ","8,888","11,085","7,021","8,580","2,600","3,315","2,039","2,537","2,160","2,671","1,614","1,953","1,846","2,263","1,510","1,824","2,282","2,836","1,858","2,266"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","4,058","4,639","2,897","3,253","1,042","1,183","706","787","1,186","1,375","835","942","913","1,054","667","762","917","1,027","689","762"
"10914  :  โรงพยาบาลโนนดินแดง","9,446","11,996","7,390","9,366","2,267","2,801","1,723","2,120","2,415","3,106","1,883","2,411","2,230","2,848","1,748","2,226","2,534","3,241","2,036","2,609"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","94","102","5","5","0","0","0","0","16","17","0","0","42","46","1","1","36","39","4","4"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","6,391","7,016","4,001","4,341","1,952","2,136","1,205","1,300","1,611","1,817","1,004","1,116","1,250","1,352","807","868","1,578","1,711","985","1,057"
"23578  :  โรงพยาบาลแคนดง","8,543","10,716","7,131","8,934","2,199","3,164","1,800","2,576","2,338","2,748","1,927","2,265","2,049","2,477","1,749","2,114","1,957","2,327","1,655","1,979"
"28020  :  โรงพยาบาลบ้านด่าน","3,517","3,887","2,624","2,851","349","393","225","249","802","875","600","647","1,126","1,251","861","940","1,240","1,368","938","1,015"
"10668  :  โรงพยาบาลสุรินทร์","9,448","13,312","3,937","5,226","2,356","3,105","928","1,150","2,729","3,862","1,160","1,560","2,003","3,011","841","1,208","2,360","3,334","1,008","1,308"
"10915  :  โรงพยาบาลชุมพลบุรี","10,030","13,094","7,605","9,741","2,846","3,544","2,171","2,657","2,681","3,479","2,042","2,589","2,471","3,162","1,875","2,341","2,032","2,909","1,517","2,154"
"10916  :  โรงพยาบาลท่าตูม","13,656","16,268","9,807","11,551","3,416","4,139","2,206","2,658","3,565","4,415","2,654","3,236","2,780","3,201","2,037","2,325","3,895","4,513","2,910","3,332"
"10917  :  โรงพยาบาลจอมพระ","9,589","11,742","7,643","9,277","2,751","3,477","2,156","2,721","2,353","2,945","1,865","2,316","1,940","2,358","1,575","1,882","2,545","2,962","2,047","2,358"
"10918  :  โรงพยาบาลปราสาท","24,246","30,330","16,455","20,280","6,272","8,132","4,217","5,360","5,940","7,797","4,052","5,200","5,199","6,264","3,576","4,257","6,835","8,137","4,610","5,463"
"10919  :  โรงพยาบาลกาบเชิง","21,139","31,500","16,493","24,437","5,537","8,321","4,256","6,347","5,082","7,662","3,932","5,886","4,961","7,257","3,916","5,707","5,559","8,260","4,389","6,497"
"10920  :  โรงพยาบาลรัตนบุรี","12,980","15,937","9,813","11,943","3,622","4,471","2,712","3,311","3,013","3,869","2,159","2,736","2,613","3,181","1,974","2,388","3,732","4,416","2,968","3,508"
"10921  :  โรงพยาบาลสนม","6,719","8,312","5,291","6,470","1,999","2,565","1,599","2,026","1,230","1,434","953","1,095","1,509","1,835","1,166","1,395","1,981","2,478","1,573","1,954"
"10922  :  โรงพยาบาลศีขรภูมิ","12,030","14,529","8,970","10,618","3,072","3,740","2,259","2,664","3,125","3,811","2,242","2,650","2,483","3,021","1,862","2,246","3,350","3,957","2,607","3,058"
"10923  :  โรงพยาบาลสังขะ","26,041","33,614","20,226","25,642","6,548","8,643","5,076","6,531","6,701","8,812","5,123","6,611","6,139","7,848","4,881","6,179","6,653","8,311","5,146","6,321"
"10924  :  โรงพยาบาลลำดวน","13,878","18,516","11,573","15,827","2,910","3,212","2,308","2,523","2,785","3,206","2,264","2,607","3,300","4,545","2,824","3,986","4,883","7,553","4,177","6,711"
"10925  :  โรงพยาบาลสำโรงทาบ","7,742","9,545","6,483","7,922","1,864","2,309","1,540","1,879","1,812","2,203","1,517","1,826","1,684","2,024","1,419","1,692","2,382","3,009","2,007","2,525"
"10926  :  โรงพยาบาลบัวเชด","4,623","6,504","3,376","4,633","1,150","1,606","801","1,076","1,233","1,880","865","1,322","1,061","1,582","808","1,194","1,179","1,436","902","1,041"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","7,035","9,330","5,456","6,991","1,468","1,871","1,106","1,328","1,953","2,592","1,530","1,966","1,816","2,460","1,416","1,862","1,798","2,407","1,404","1,835"
"27842  :  โรงพยาบาลเขวาสินรินทร์","3,590","4,716","2,915","3,843","692","815","518","609","692","863","517","627","777","1,041","663","891","1,429","1,997","1,217","1,716"
"27843  :  โรงพยาบาลศรีณรงค์","5,848","7,568","5,015","6,450","1,727","2,490","1,482","2,120","1,756","2,368","1,506","2,022","1,228","1,457","1,060","1,247","1,137","1,253","967","1,061"
"27844  :  โรงพยาบาลโนนนารายณ์","4,585","5,608","3,796","4,586","1,001","1,124","816","905","1,254","1,579","1,041","1,284","1,048","1,338","843","1,059","1,282","1,567","1,096","1,338"
"10700  :  โรงพยาบาลศรีสะเกษ","10,321","10,906","4,088","4,259","2,793","2,969","1,047","1,096","2,802","2,971","970","1,019","1,965","2,053","851","875","2,761","2,913","1,220","1,269"
"10927  :  โรงพยาบาลยางชุมน้อย","10,465","16,307","3,196","4,930","2,318","3,583","610","932","2,683","4,201","861","1,328","2,583","4,351","796","1,338","2,881","4,172","929","1,332"
"10928  :  โรงพยาบาลกันทรารมย์","11,758","14,188","6,991","8,509","2,657","3,456","2,122","2,756","2,834","3,584","2,205","2,769","2,278","2,645","764","852","3,989","4,503","1,900","2,132"
"10929  :  โรงพยาบาลกันทรลักษ์","14,628","17,915","6,948","8,351","3,684","4,498","1,746","2,087","3,775","4,731","2,020","2,458","3,234","4,000","1,398","1,710","3,935","4,686","1,784","2,096"
"10930  :  โรงพยาบาลขุขันธ์","5,677","6,114","4,293","4,552","1,515","1,583","1,168","1,202","1,580","1,692","1,193","1,255","1,409","1,584","1,027","1,135","1,173","1,255","905","960"
"10931  :  โรงพยาบาลไพรบึง","4,057","5,043","2,959","3,594","852","1,363","551","845","1,007","1,113","837","908","841","1,017","730","887","1,357","1,550","841","954"
"10932  :  โรงพยาบาลปรางค์กู่","11,652","13,870","7,060","8,400","2,581","3,096","1,353","1,599","2,747","3,443","1,901","2,378","2,678","3,185","1,481","1,770","3,646","4,146","2,325","2,653"
"10933  :  โรงพยาบาลขุนหาญ","20,024","32,589","14,220","23,784","5,581","9,261","4,076","6,875","4,936","8,127","3,540","5,933","4,017","6,383","2,633","4,336","5,490","8,818","3,971","6,640"
"10934  :  โรงพยาบาลราษีไศล","11,791","14,333","5,092","6,134","2,679","3,177","1,084","1,285","3,344","4,107","1,492","1,813","2,684","3,297","992","1,199","3,084","3,752","1,524","1,837"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","13,753","19,026","6,610","8,958","3,557","5,120","1,686","2,360","3,395","4,771","1,612","2,249","2,633","3,482","1,619","2,091","4,168","5,653","1,693","2,258"
"10936  :  โรงพยาบาลบึงบูรพ์","3,140","5,007","1,911","3,151","835","1,426","451","795","784","1,311","532","939","630","986","303","496","891","1,284","625","921"
"10937  :  โรงพยาบาลห้วยทับทัน","9,863","10,738","6,356","6,895","2,265","2,449","648","691","2,827","3,148","1,985","2,208","2,079","2,251","1,585","1,714","2,692","2,890","2,138","2,282"
"10938  :  โรงพยาบาลโนนคูณ","5,505","6,219","2,928","3,320","1,198","1,409","550","659","1,178","1,312","670","755","1,437","1,596","709","782","1,692","1,902","999","1,124"
"10939  :  โรงพยาบาลศรีรัตนะ","1,104","1,248","814","846","221","238","165","165","238","279","175","181","333","383","250","267","312","348","224","233"
"10940  :  โรงพยาบาลวังหิน","5,728","8,411","4,300","6,272","1,114","1,594","778","1,116","1,732","2,349","1,377","1,872","1,252","1,967","951","1,482","1,630","2,501","1,194","1,802"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","3,071","3,266","1,236","1,300","748","803","281","297","744","792","257","272","537","562","240","250","1,042","1,109","458","481"
"10942  :  โรงพยาบาลภูสิงห์","7,380","9,257","5,676","7,105","2,223","2,926","1,895","2,480","1,992","2,601","1,647","2,126","1,379","1,671","1,072","1,281","1,786","2,059","1,062","1,218"
"10943  :  โรงพยาบาลเมืองจันทร์","2,877","3,247","1,518","1,720","902","999","506","546","761","830","380","421","570","704","391","497","644","714","241","256"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","2,788","3,381","1,040","1,226","480","555","165","181","734","881","292","331","805","1,024","398","497","769","921","185","217"
"28014  :  โรงพยาบาลพยุห์","4,826","7,520","3,426","5,365","892","1,170","581","757","1,380","2,350","1,018","1,749","1,133","1,786","793","1,245","1,421","2,214","1,034","1,614"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1,491","1,750","826","985","289","301","145","147","251","302","149","176","280","372","152","221","671","775","380","441"
"28016  :  โรงพยาบาลศิลาลาด","3,730","4,231","1,384","1,540","846","912","183","196","874","999","398","439","973","1,126","212","245","1,037","1,194","591","660"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","33,420","36,961","10,912","11,459","8,567","9,553","2,898","3,039","8,410","9,352","2,829","2,977","7,735","8,498","2,542","2,664","8,708","9,558","2,643","2,779"
"10944  :  โรงพยาบาลศรีเมืองใหม่","8,259","11,838","6,531","9,479","1,710","2,790","1,339","2,277","1,880","2,715","1,464","2,148","2,009","2,806","1,564","2,190","2,660","3,527","2,164","2,864"
"10945  :  โรงพยาบาลโขงเจียม","7,780","9,744","6,274","7,853","644","750","491","573","854","1,270","625","975","3,145","4,023","2,497","3,179","3,137","3,701","2,661","3,126"
"10946  :  โรงพยาบาลเขื่องใน","7,185","7,708","4,672","5,018","1,553","1,676","1,039","1,147","1,757","1,855","1,107","1,164","2,024","2,163","1,295","1,374","1,851","2,014","1,231","1,333"
"10947  :  โรงพยาบาลเขมราฐ","7,855","9,158","5,366","5,974","1,491","1,762","928","1,034","1,732","2,076","1,104","1,252","1,921","2,217","1,357","1,510","2,711","3,103","1,977","2,178"
"10948  :  โรงพยาบาลนาจะหลวย","9,576","11,908","6,741","8,205","2,160","2,684","1,467","1,789","2,380","2,904","1,640","1,964","2,216","2,571","1,546","1,735","2,820","3,749","2,088","2,717"
"10949  :  โรงพยาบาลน้ำยืน","4,667","5,387","3,240","3,583","1,220","1,400","874","962","1,021","1,189","686","762","1,080","1,239","721","785","1,346","1,559","959","1,074"
"10950  :  โรงพยาบาลบุณฑริก","11,364","14,406","9,382","11,824","2,885","3,721","2,376","3,063","2,780","3,496","2,251","2,801","2,623","3,224","2,161","2,647","3,076","3,965","2,594","3,313"
