"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ในสถานบริการ","นอกสถานบริการ","รวมในและนอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ"
"บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","3,300","1,016","2,712","881","611","150","2,703","877","0","0","0","0","0","0","0","0","0","0","0","0","3,300","1,016","2,712","881","611","150","2,703","877","0","0","676","200","542","157","139","43","540","156","0","0","0","0","0","0","0","0","0","0","0","0","1,833","557","1,470","490","377","78","1,468","489","1,468","489","0","0","0","0","0","0","0","0","0","0","791","259","700","234","95","29","695","232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","3,340","1,959","1,516","721","1,140","564","1,531","730","0","0","6","5","6","5","5","4","6","5","0","0","3,346","1,964","1,522","726","1,145","568","1,537","735","0","0","825","524","426","237","387","200","421","234","0","0","1","1","1","1","0","0","1","1","0","0","1,165","773","406","214","356","186","418","222","418","222","2","2","2","2","2","2","2","2","0","0","661","332","311","133","222","104","314","134","0","0","0","0","0","0","0","0","0","0","0","0","689","330","373","137","175","74","378","140","0","0","3","2","3","2","3","2","3","2","0","0"
"10896  :  โรงพยาบาลกระสัง","1,268","834","795","479","30","9","794","497","0","0","0","0","0","0","0","0","0","0","0","0","1,268","834","795","479","30","9","794","497","0","0","252","144","181","110","13","2","198","119","0","0","0","0","0","0","0","0","0","0","0","0","375","260","196","122","5","1","191","126","191","126","0","0","0","0","0","0","0","0","0","0","345","215","216","114","6","4","203","114","0","0","0","0","0","0","0","0","0","0","0","0","296","215","202","133","6","2","202","138","0","0","0","0","0","0","0","0","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","1,234","563","748","219","91","13","685","207","0","0","6","4","6","4","0","0","0","0","0","0","1,240","567","754","223","91","13","685","207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","808","416","381","107","54","7","341","100","341","100","3","1","3","1","0","0","0","0","0","0","426","147","367","112","37","6","344","107","0","0","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","6,789","550","6,326","404","472","7","5,702","395","0","0","0","0","0","0","0","0","0","0","0","0","6,789","550","6,326","404","472","7","5,702","395","0","0","1,628","228","1,396","100","80","2","1,302","98","0","0","0","0","0","0","0","0","0","0","0","0","1,613","127","1,532","121","131","0","1,373","118","1,373","118","0","0","0","0","0","0","0","0","0","0","1,839","106","1,776","102","96","1","1,601","97","0","0","0","0","0","0","0","0","0","0","0","0","1,709","89","1,622","81","165","4","1,426","82","0","0","0","0","0","0","0","0","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","4,639","2,811","4,411","2,739","580","372","4,149","2,569","0","0","0","0","0","0","0","0","0","0","0","0","4,639","2,811","4,411","2,739","580","372","4,149","2,569","0","0","993","650","933","629","187","136","913","611","0","0","0","0","0","0","0","0","0","0","0","0","1,133","665","1,036","640","191","115","979","605","979","605","0","0","0","0","0","0","0","0","0","0","1,155","666","1,118","652","77","44","1,088","642","0","0","0","0","0","0","0","0","0","0","0","0","1,358","830","1,324","818","125","77","1,169","711","0","0","0","0","0","0","0","0","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","2,665","1,699","1,907","1,165","53","26","1,917","1,178","0","0","0","0","0","0","0","0","0","0","0","0","2,665","1,699","1,907","1,165","53","26","1,917","1,178","0","0","710","456","473","277","14","10","469","276","0","0","0","0","0","0","0","0","0","0","0","0","718","469","399","234","17","7","405","235","405","235","0","0","0","0","0","0","0","0","0","0","588","360","520","324","10","2","520","327","0","0","0","0","0","0","0","0","0","0","0","0","649","414","515","330","12","7","523","340","0","0","0","0","0","0","0","0","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","8,323","7,307","3,951","3,488","189","171","3,944","3,488","0","0","4","4","4","4","1","1","4","4","0","0","8,327","7,311","3,955","3,492","190","172","3,948","3,492","0","0","2,297","2,071","1,206","1,114","94","91","1,200","1,114","0","0","4","4","4","4","1","1","4","4","0","0","1,752","1,541","907","789","43","36","908","790","908","790","0","0","0","0","0","0","0","0","0","0","1,579","1,385","899","786","34","30","897","785","0","0","0","0","0","0","0","0","0","0","0","0","2,695","2,310","939","799","18","14","939","799","0","0","0","0","0","0","0","0","0","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","3,938","2,432","2,531","1,542","376","47","2,522","1,559","0","0","1","1","0","0","0","0","0","0","0","0","3,939","2,433","2,531","1,542","376","47","2,522","1,559","0","0","1,631","1,162","691","437","58","16","696","440","0","0","0","0","0","0","0","0","0","0","0","0","544","272","468","254","84","12","457","258","457","258","0","0","0","0","0","0","0","0","0","0","1,011","581","741","448","113","9","737","453","0","0","1","1","0","0","0","0","0","0","0","0","752","417","631","403","121","10","632","408","0","0","0","0","0","0","0","0","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","4,455","2,621","1,901","980","292","141","1,765","935","0","0","0","0","0","0","0","0","0","0","0","0","4,455","2,621","1,901","980","292","141","1,765","935","0","0","458","317","430","292","59","42","398","275","0","0","0","0","0","0","0","0","0","0","0","0","1,381","801","388","168","2","0","397","173","397","173","0","0","0","0","0","0","0","0","0","0","1,076","570","524","216","36","9","497","210","0","0","0","0","0","0","0","0","0","0","0","0","1,540","933","559","304","195","90","473","277","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","7,820","3,781","6,709","3,123","5,892","2,475","6,694","3,125","0","0","0","0","0","0","0","0","0","0","0","0","7,820","3,781","6,709","3,123","5,892","2,475","6,694","3,125","0","0","1,496","638","1,393","579","1,483","631","1,390","580","0","0","0","0","0","0","0","0","0","0","0","0","2,379","1,280","1,817","890","1,695","783","1,810","890","1,810","890","0","0","0","0","0","0","0","0","0","0","1,808","854","1,635","798","1,283","525","1,635","798","0","0","0","0","0","0","0","0","0","0","0","0","2,137","1,009","1,864","856","1,431","536","1,859","857","0","0","0","0","0","0","0","0","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","2,587","1,268","2,021","1,026","727","324","1,850","961","0","0","0","0","0","0","0","0","0","0","0","0","2,587","1,268","2,021","1,026","727","324","1,850","961","0","0","548","277","431","231","169","73","368","200","0","0","0","0","0","0","0","0","0","0","0","0","741","376","553","300","201","74","516","293","516","293","0","0","0","0","0","0","0","0","0","0","781","353","628","296","209","84","575","275","0","0","0","0","0","0","0","0","0","0","0","0","517","262","409","199","148","93","391","193","0","0","0","0","0","0","0","0","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","1,568","826","1,527","815","574","281","999","551","0","0","8","7","8","7","0","0","8","7","0","0","1,576","833","1,535","822","574","281","1,007","558","0","0","389","190","372","188","135","70","254","119","0","0","3","2","3","2","0","0","3","2","0","0","384","205","377","199","125","60","259","147","259","147","1","1","1","1","0","0","1","1","0","0","312","158","303","157","97","41","214","117","0","0","0","0","0","0","0","0","0","0","0","0","483","273","475","271","217","110","272","168","0","0","4","4","4","4","0","0","4","4","0","0"
"10908  :  โรงพยาบาลหนองหงส์","4,853","3,566","1,134","567","832","394","1,129","557","0","0","10","8","7","7","0","0","6","6","0","0","4,863","3,574","1,141","574","832","394","1,135","563","0","0","1,540","1,161","314","166","225","105","314","163","0","0","0","0","0","0","0","0","0","0","0","0","1,888","1,428","330","182","258","140","324","176","324","176","8","6","5","5","0","0","4","4","0","0","922","638","261","102","181","71","263","103","0","0","2","2","2","2","0","0","2","2","0","0","503","339","229","117","168","78","228","115","0","0","0","0","0","0","0","0","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","2,851","2,265","1,655","1,223","67","22","1,491","1,100","0","0","0","0","0","0","0","0","0","0","0","0","2,851","2,265","1,655","1,223","67","22","1,491","1,100","0","0","173","108","167","102","3","1","166","104","0","0","0","0","0","0","0","0","0","0","0","0","491","394","487","393","0","0","357","274","357","274","0","0","0","0","0","0","0","0","0","0","940","765","489","369","28","12","475","366","0","0","0","0","0","0","0","0","0","0","0","0","1,247","998","512","359","36","9","493","356","0","0","0","0","0","0","0","0","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","1,736","1,024","515","215","160","78","383","146","0","0","33","18","33","18","0","0","24","17","0","0","1,769","1,042","548","233","160","78","407","163","0","0","805","660","174","136","85","54","98","87","0","0","10","9","10","9","0","0","9","8","0","0","465","364","122","79","39","24","89","59","89","59","16","9","16","9","0","0","13","9","0","0","264","0","98","0","12","0","88","0","0","0","7","0","7","0","0","0","2","0","0","0","202","0","121","0","24","0","108","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,115","1,480","1,936","1,352","159","71","1,936","1,400","0","0","0","0","0","0","0","0","0","0","0","0","2,115","1,480","1,936","1,352","159","71","1,936","1,400","0","0","409","280","397","274","15","7","393","273","0","0","0","0","0","0","0","0","0","0","0","0","676","458","606","406","113","49","552","404","552","404","0","0","0","0","0","0","0","0","0","0","575","411","515","369","19","5","550","404","0","0","0","0","0","0","0","0","0","0","0","0","455","331","418","303","12","10","441","319","0","0","0","0","0","0","0","0","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","3,031","1,973","2,588","1,609","1,845","1,231","2,525","1,579","0","0","9","5","9","5","4","3","9","5","0","0","3,040","1,978","2,597","1,614","1,849","1,234","2,534","1,584","0","0","814","557","593","367","87","68","568","351","0","0","0","0","0","0","0","0","0","0","0","0","839","573","662","424","507","369","652","421","652","421","9","5","9","5","4","3","9","5","0","0","604","348","587","333","542","326","580","330","0","0","0","0","0","0","0","0","0","0","0","0","774","495","746","485","709","468","725","477","0","0","0","0","0","0","0","0","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","4,834","2,848","4,227","2,381","245","239","3,767","2,276","0","0","14","12","14","12","0","0","14","12","0","0","4,848","2,860","4,241","2,393","245","239","3,781","2,288","0","0","1,010","520","997","517","54","52","758","444","0","0","0","0","0","0","0","0","0","0","0","0","1,096","618","1,090","617","69","69","1,004","599","1,004","599","14","12","14","12","0","0","14","12","0","0","1,141","658","1,127","658","51","47","1,054","649","0","0","0","0","0","0","0","0","0","0","0","0","1,587","1,052","1,013","589","71","71","951","584","0","0","0","0","0","0","0","0","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","2,679","1,813","1,551","958","1,173","763","2,508","1,719","0","0","19","13","10","8","10","8","18","13","0","0","2,698","1,826","1,561","966","1,183","771","2,526","1,732","0","0","1,030","752","501","334","440","308","1,011","742","0","0","11","9","10","8","10","8","10","9","0","0","672","444","394","223","329","198","656","434","656","434","8","4","0","0","0","0","8","4","0","0","711","453","449","271","307","193","601","391","0","0","0","0","0","0","0","0","0","0","0","0","266","164","207","130","97","64","240","152","0","0","0","0","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,619","893","2,612","893","403","107","2,211","784","0","0","0","0","0","0","0","0","0","0","0","0","2,619","893","2,612","893","403","107","2,211","784","0","0","978","396","973","396","129","39","845","356","0","0","0","0","0","0","0","0","0","0","0","0","673","248","672","248","61","16","614","232","614","232","0","0","0","0","0","0","0","0","0","0","575","135","574","135","123","20","452","115","0","0","0","0","0","0","0","0","0","0","0","0","393","114","393","114","90","32","300","81","0","0","0","0","0","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","2,206","1,749","1,220","864","895","712","1,110","793","0","0","21","21","21","21","0","0","21","21","0","0","2,227","1,770","1,241","885","895","712","1,131","814","0","0","280","154","272","148","80","56","195","94","0","0","9","9","9","9","0","0","9","9","0","0","854","686","451","328","321","252","425","305","425","305","10","10","10","10","0","0","10","10","0","0","672","578","281","232","294","244","287","238","0","0","2","2","2","2","0","0","2","2","0","0","400","331","216","156","200","160","203","156","0","0","0","0","0","0","0","0","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","429","377","409","370","234","218","363","323","0","0","0","0","0","0","0","0","0","0","0","0","429","377","409","370","234","218","363","323","0","0","298","269","285","266","198","183","268","249","0","0","0","0","0","0","0","0","0","0","0","0","126","107","120","104","36","35","90","73","90","73","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
