"โรงพยาบาล","ได้รับบริการ(คน)","พบประวัติคลอด(คน)","จำนวนบริการ(ครั้ง)","บริการพบประวัติ(ครั้ง)","บริการล่าช้า (คน)","บริการเกิน 90 วัน (คน)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"10859  :  โรงพยาบาลบ้านสร้าง","4","4","4","4","10","10","10","10","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","10","7","8","6","34","19","25","15","7","5","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","19","9","13","7","30","11","16","7","11","4","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","9","6","8","5","9","5","8","4","2","2","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","48","14","28","9","63","31","42","27","35","8","0","0"
"10863  :  โรงพยาบาลปากพลี","7","3","3","2","0","0","0","0","6","2","0","0"
"10864  :  โรงพยาบาลบ้านนา","37","5","12","2","3","3","0","0","32","3","0","0"
"10865  :  โรงพยาบาลองครักษ์","25","12","15","9","80","57","59","45","18","8","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","19","5","13","3","26","21","20","15","10","3","0","0"
"10866  :  โรงพยาบาลคลองหาด","77","76","54","53","95","94","59","58","25","25","0","0"
"10867  :  โรงพยาบาลตาพระยา","94","88","78","76","413","411","353","353","16","12","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","52","35","29","23","193","148","117","106","36","21","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","38","10","20","7","64","39","54","33","22","3","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","14","9","5","3","29","16","12","6","10","6","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","2","1","2","1","5","2","5","2","1","0","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","100","24","38","10","43","0","18","0","94","24","0","0"
"10871  :  โรงพยาบาลครบุรี","75","44","38","30","167","88","79","55","42","16","0","0"
"10872  :  โรงพยาบาลเสิงสาง","25","19","15","10","62","52","37","30","21","15","0","0"
"10873  :  โรงพยาบาลคง","8","4","6","4","0","0","0","0","2","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","61","58","44","43","193","193","139","139","18","15","0","0"
"10875  :  โรงพยาบาลจักราช","25","25","12","12","32","32","20","20","14","14","0","0"
"10876  :  โรงพยาบาลโชคชัย","78","59","67","53","81","63","70","55","13","7","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","7","6","1","1","11","9","0","0","7","5","0","0"
"10878  :  โรงพยาบาลโนนไทย","80","78","78","77","103","102","101","101","3","2","0","0"
"10879  :  โรงพยาบาลโนนสูง","3","1","1","1","12","2","2","2","2","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","25","24","9","9","10","10","8","8","17","16","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","138","126","128","119","591","557","566","538","51","46","0","0"
"10882  :  โรงพยาบาลประทาย","0","0","0","0","0","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","117","108","58","54","226","210","116","109","87","79","0","0"
"10884  :  โรงพยาบาลพิมาย","90","45","72","39","226","115","185","97","49","23","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","14","10","6","6","53","41","22","22","8","4","0","0"
"10886  :  โรงพยาบาลชุมพวง","176","144","161","137","452","449","431","428","46","26","0","0"
"10887  :  โรงพยาบาลสูงเนิน","48","23","30","20","123","102","97","87","21","3","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","2","1","1","1","3","3","3","3","2","1","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","323","271","233","195","901","792","712","623","137","112","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","49","20","10","5","150","86","35","17","40","15","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","114","57","95","48","229","148","206","136","20","4","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","37","36","28","27","161","161","130","130","11","11","0","0"
"10893  :  โรงพยาบาลโนนแดง","30","23","14","11","106","89","49","47","16","12","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","7","6","3","3","10","10","1","1","4","3","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","1","0","0","0","0","0","0","0","1","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","2","2","0","0","5","5","0","0","2","2","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","2","2","2","2","1","1","1","1","1","1","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1","1","0","0","0","0","0","0","1","1","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","34","29","22","21","91","76","59","56","16","11","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","16","9","7","5","38","27","17","15","12","5","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","6","0","3","0","12","0","8","0","4","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","11","10","10","9","17","16","16","15","2","1","0","0"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","1","0","0","0","2","0","0","0","1","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","20","4","19","3","90","15","85","10","9","2","0","0"
"10895  :  โรงพยาบาลคูเมือง","14","6","10","5","42","25","29","21","7","3","0","0"
"10896  :  โรงพยาบาลกระสัง","20","16","18","15","0","0","0","0","2","1","0","0"
"10897  :  โรงพยาบาลนางรอง","10","7","2","1","30","27","5","4","9","5","0","0"
"10898  :  โรงพยาบาลหนองกี่","9","6","5","5","0","0","0","0","4","1","0","0"
"10899  :  โรงพยาบาลละหานทราย","38","23","22","16","110","84","64","60","19","10","0","0"
"10900  :  โรงพยาบาลประโคนชัย","24","6","15","3","100","20","63","8","15","4","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","59","43","28","22","74","57","28","22","39","26","0","0"
"10902  :  โรงพยาบาลพุทไธสง","4","3","2","1","16","12","8","4","3","2","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","16","14","14","13","34","32","31","29","2","1","0","0"
"10905  :  โรงพยาบาลสตึก","119","101","70","57","232","213","133","118","60","50","0","0"
"10906  :  โรงพยาบาลปะคำ","96","75","19","13","163","147","48","39","83","66","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","6","5","0","0","0","0","0","0","6","5","0","0"
"10908  :  โรงพยาบาลหนองหงส์","89","77","22","18","189","163","51","40","71","61","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","3","1","3","1","3","0","3","0","2","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","1","1","1","1","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","9","6","6","4","17","15","12","10","4","3","0","0"
"10912  :  โรงพยาบาลชำนิ","12","5","3","2","22","17","10","10","10","3","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","18","16","9","9","29","29","18","18","9","7","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","54","41","19","11","60","47","15","10","35","26","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","0","0","0","0","0","0","0","0","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","11","9","11","9","28","28","28","28","3","3","0","0"
"10668  :  โรงพยาบาลสุรินทร์","18","4","14","3","0","0","0","0","10","2","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","71","63","60","54","256","244","232","220","17","15","0","0"
"10916  :  โรงพยาบาลท่าตูม","76","70","69","67","297","297","287","287","28","24","0","0"
"10917  :  โรงพยาบาลจอมพระ","58","28","55","27","112","65","108","65","9","3","0","0"
"10918  :  โรงพยาบาลปราสาท","44","34","41","34","110","110","110","110","10","4","0","0"
"10919  :  โรงพยาบาลกาบเชิง","98","96","94","93","372","365","363","360","8","7","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","21","7","13","5","47","15","29","10","14","4","0","0"
"10921  :  โรงพยาบาลสนม","23","19","9","6","73","62","30","24","17","14","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","124","119","88","87","433","432","334","334","59","54","0","0"
"10923  :  โรงพยาบาลสังขะ","118","113","117","112","512","503","514","506","27","22","0","0"
"10924  :  โรงพยาบาลลำดวน","66","63","33","32","259","259","137","137","38","36","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","37","36","37","36","59","59","59","59","5","4","0","0"
"10926  :  โรงพยาบาลบัวเชด","35","31","18","15","142","140","73","71","18","17","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","4","0","2","0","0","0","0","0","4","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","26","9","20","6","7","6","3","3","14","6","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","10","5","9","5","2","1","2","1","7","3","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","17","12","10","7","55","43","35","25","11","8","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","3","1","1","1","0","0","0","0","2","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","26","6","21","6","89","16","72","16","13","1","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","45","21","40","21","186","49","175","49","13","1","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","104","75","97","73","265","186","259","194","39","26","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","103","57","91","54","391","159","354","154","53","18","0","0"
"10930  :  โรงพยาบาลขุขันธ์","199","192","188","182","216","214","204","202","108","103","0","0"
"10931  :  โรงพยาบาลไพรบึง","46","37","44","36","99","77","97","76","6","2","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","6","2","4","2","9","2","5","2","4","2","0","0"
"10933  :  โรงพยาบาลขุนหาญ","117","63","108","62","498","192","469","188","35","7","0","0"
"10934  :  โรงพยาบาลราษีไศล","47","42","45","42","199","151","200","153","11","7","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","39","34","35","33","152","60","147","60","22","9","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","9","6","9","6","45","30","45","30","4","2","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","21","17","16","13","52","41","42","32","9","6","0","0"
"10938  :  โรงพยาบาลโนนคูณ","30","24","28","24","32","26","30","26","11","8","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","99","92","97","90","420","368","415","363","42","39","0","0"
"10940  :  โรงพยาบาลวังหิน","158","147","145","137","638","606","627","601","20","15","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","77","19","72","17","265","86","249","76","5","2","0","0"
"10942  :  โรงพยาบาลภูสิงห์","125","120","125","120","557","345","557","345","9","5","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","37","32","31","28","172","148","146","128","8","5","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","18","4","16","4","57","7","55","7","12","0","0","0"
"28014  :  โรงพยาบาลพยุห์","23","17","19","15","67","37","53","28","12","7","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","2","2","2","2","2","2","2","2","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","12","10","11","10","36","28","40","28","6","2","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","21","1","21","1","69","5","69","5","4","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","241","228","220","214","1,044","1,010","1,022","993","33","25","1","0"
"10945  :  โรงพยาบาลโขงเจียม","81","79","73","73","321","321","307","307","8","6","0","0"
"10946  :  โรงพยาบาลเขื่องใน","83","78","83","78","357","352","357","352","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","148","140","143","138","683","671","679","669","6","3","1","1"
"10948  :  โรงพยาบาลนาจะหลวย","77","77","43","43","352","352","194","194","36","36","0","0"
"10949  :  โรงพยาบาลน้ำยืน","152","138","142","133","432","431","427","426","21","14","1","0"
"10950  :  โรงพยาบาลบุณฑริก","224","223","213","212","1,063","1,057","1,029","1,023","57","57","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","329","327","311","311","1,527","1,527","1,475","1,475","20","18","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","119","114","111","107","447","436","429","418","53","48","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","248","205","223","188","995","934","919","874","95","80","1","1"
"10954  :  โรงพยาบาลวารินชำราบ","11","5","8","3","11","11","7","7","6","2","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","274","230","259","222","1,036","982","1,035","983","30","17","4","3"
"10957  :  โรงพยาบาลตาลสุม","50","49","46","46","222","221","212","212","22","21","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","119","111","118","110","543","512","544","513","47","44","0","0"
"10959  :  โรงพยาบาลสำโรง","58","55","56","54","237","237","241","241","3","2","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","33","27","28","23","127","115","127","112","13","9","0","0"
"10961  :  โรงพยาบาลสิรินธร","144","124","138","122","648","568","638","564","8","4","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","55","55","50","50","242","242","231","231","6","6","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","384","250","349","225","1,661","1,112","1,531","1,005","207","105","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","16","11","12","8","44","44","32","32","10","7","0","0"
"24032  :  โรงพยาบาลนาตาล","125","116","103","98","437","428","372","367","52","46","0","0"
"24821  :  โรงพยาบาลนาเยีย","16","12","15","12","38","36","37","37","11","8","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","33","33","32","32","120","118","115","113","21","20","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","97","94","84","82","427","425","390","389","29","28","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","9","7","7","6","45","35","35","30","3","2","0","0"
"10701  :  โรงพยาบาลยโสธร","1","1","1","1","1","1","1","1","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","12","12","7","7","59","59","34","34","5","5","0","0"
"10964  :  โรงพยาบาลกุดชุม","41","41","37","37","89","89","79","79","8","8","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","8","5","3","2","27","25","12","10","6","4","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","19","15","19","15","44","37","44","37","3","2","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","28","26","23","21","120","118","99","97","10","10","0","0"
"10968  :  โรงพยาบาลค้อวัง","17","9","14","7","76","28","61","23","16","5","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","30","29","27","27","138","137","127","127","20","19","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","11","9","9","9","29","24","24","24","4","2","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","5","3","3","2","17","9","10","7","2","1","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","10","5","9","4","20","20","16","16","4","2","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","16","13","13","10","17","17","14","14","3","3","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","7","3","4","2","20","9","7","4","5","1","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","97","73","55","43","131","108","91","71","54","37","0","0"
"10973  :  โรงพยาบาลหนองบัวแดง","83","81","75","73","95","94","86","85","43","41","0","0"
"10974  :  โรงพยาบาลจัตุรัส","194","119","175","107","494","347","443","309","31","19","2","2"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","9","3","7","3","28","11","23","11","4","2","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","37","37","31","31","47","47","38","38","13","13","0","0"
"10977  :  โรงพยาบาลเทพสถิต","12","9","6","6","16","13","8","8","7","4","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","107","84","84","69","392","362","339","318","28","17","0","0"
"10979  :  โรงพยาบาลบ้านแท่น","3","3","3","3","9","9","9","9","0","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","120","105","28","23","231","204","56","47","97","86","0","0"
"10981  :  โรงพยาบาลคอนสาร","5","3","3","3","21","14","14","14","4","2","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","40","40","38","38","181","180","171","170","4","4","0","0"
"10983  :  โรงพยาบาลเนินสง่า","33","23","26","18","51","50","35","34","8","5","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","14","4","5","3","17","17","12","12","9","1","0","0"
"10985  :  โรงพยาบาลชานุมาน","14","14","9","9","17","17","12","12","8","8","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","41","36","27","26","189","175","135","130","22","18","0","0"
"10987  :  โรงพยาบาลพนา","25","9","13","8","22","10","10","10","20","3","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","28","24","14","12","119","104","56","48","20","17","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","27","25","22","21","84","82","67","66","5","4","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","63","45","30","21","240","158","103","74","45","27","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","426","293","252","179","959","763","614","490","179","115","1","1"
"11041  :  โรงพยาบาลพรเจริญ","63","55","54","49","274","249","250","225","16","11","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","184","178","173","169","875","865","830","820","13","11","0","0"
"11046  :  โรงพยาบาลเซกา","0","0","0","0","0","0","0","0","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","111","109","110","108","499","489","498","488","1","1","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","108","93","106","93","526","458","518","458","4","1","0","0"
"11049  :  โรงพยาบาลศรีวิไล","26","21","22","18","90","66","76","57","4","3","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","5","0","3","0","0","0","0","0","2","0","0","0"
"10991  :  โรงพยาบาลนากลาง","15","15","5","5","75","75","25","25","10","10","0","0"
"10992  :  โรงพยาบาลโนนสัง","22","15","12","10","2","1","2","1","10","5","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","7","0","2","0","4","0","3","0","5","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","14","9","11","9","44","34","39","34","4","1","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","6","1","5","1","16","2","12","2","1","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","52","16","37","12","197","59","136","41","26","4","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","68","61","65","60","312","302","309","299","6","2","0","0"
"10996  :  โรงพยาบาลพระยืน","54","44","50","41","143","113","138","109","16","15","0","0"
"10997  :  โรงพยาบาลหนองเรือ","42","37","36","35","189","169","165","160","6","2","0","0"
"10998  :  โรงพยาบาลชุมแพ","88","77","63","57","383","336","290","251","42","32","0","0"
"10999  :  โรงพยาบาลสีชมพู","76","47","63","38","285","147","244","120","30","15","0","0"
"11000  :  โรงพยาบาลน้ำพอง","139","131","122","116","648","621","574","552","29","25","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","55","52","48","46","261","249","232","221","7","6","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","46","37","39","35","183","166","174","159","9","4","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","49","36","39","31","166","134","131","118","14","8","0","0"
"11004  :  โรงพยาบาลพล","132","119","114","108","531","530","513","512","58","48","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","17","17","17","17","82","82","82","82","5","5","0","0"
"11006  :  โรงพยาบาลแวงน้อย","29","28","23","22","97","96","76","75","8","8","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","269","229","237","202","758","756","741","739","101","95","0","0"
"11008  :  โรงพยาบาลภูเวียง","6","2","2","1","13","4","4","1","4","1","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","108","97","82","80","351","332","291","290","42","32","0","0"
"11010  :  โรงพยาบาลชนบท","78","69","69","64","185","183","171","170","16","12","1","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","39","31","30","25","190","152","145","122","9","6","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","42","42","39","39","205","205","191","191","14","14","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","70","63","59","56","254","251","238","235","31","25","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","2","0","1","0","2","0","1","0","1","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","60","41","42","32","224","161","165","132","32","21","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","34","29","32","29","132","109","123","110","18","14","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","3","3","1","1","6","6","1","1","3","3","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","6","6","4","4","24","24","14","14","3","3","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","54","48","47","44","229","209","207","196","35","29","0","0"
"77652  :  โรงพยาบาลโนนศิลา","26","24","23","22","125","119","113","110","3","2","0","0"
"10671  :  โรงพยาบาลอุดรธานี","19","4","4","1","61","13","14","2","18","3","0","0"
"11013  :  โรงพยาบาลกุดจับ","12","11","8","8","10","6","2","2","4","3","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","108","105","96","94","521","508","461","453","12","11","0","0"
"11015  :  โรงพยาบาลกุมภวาปี","134","130","129","126","619","618","599","598","7","5","0","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","6","3","3","3","14","10","10","10","4","1","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","60","53","55","50","246","229","230","216","7","3","0","0"
"11018  :  โรงพยาบาลหนองหาน","287","287","276","276","1,369","1,369","1,330","1,330","24","24","0","0"
"11019  :  โรงพยาบาลทุ่งฝน","27","27","12","12","102","102","44","44","15","15","0","0"
"11020  :  โรงพยาบาลไชยวาน","85","85","82","82","411","411","405","405","13","13","1","1"
"11021  :  โรงพยาบาลศรีธาตุ","1","0","1","0","0","0","0","0","0","0","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","117","116","112","111","568","568","545","545","6","6","0","0"
"11023  :  โรงพยาบาลบ้านผือ","431","416","411","401","2,013","1,983","1,950","1,931","23","16","0","0"
"11024  :  โรงพยาบาลน้ำโสม","140","134","123","120","608","608","546","546","37","33","0","0"
"11025  :  โรงพยาบาลเพ็ญ","26","26","21","21","28","28","26","26","5","5","0","0"
"11026  :  โรงพยาบาลสร้างคอม","17","17","8","8","65","65","26","26","10","10","0","0"
"11027  :  โรงพยาบาลหนองแสง","1","1","0","0","1","1","0","0","1","1","0","0"
"11028  :  โรงพยาบาลนายูง","83","82","78","78","363","362","358","358","53","52","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","12","8","8","6","0","0","0","0","4","2","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","445","437","422","415","2,082","2,078","2,022","2,018","24","23","0","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","33","25","29","23","54","42","49","42","12","7","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","5","1","5","1","3","1","3","1","1","0","0","0"
"10705  :  โรงพยาบาลเลย","18","16","17","15","76","75","73","72","3","3","0","0"
"11030  :  โรงพยาบาลนาด้วง","9","8","2","1","45","40","10","5","7","7","0","0"
"11031  :  โรงพยาบาลเชียงคาน","34","27","30","24","154","135","134","120","7","5","0","0"
"11032  :  โรงพยาบาลปากชม","35","34","16","16","175","170","80","80","19","18","0","0"
"11033  :  โรงพยาบาลนาแห้ว","16","12","11","9","55","37","36","28","6","3","0","0"
"11034  :  โรงพยาบาลภูเรือ","50","43","46","40","240","213","220","198","4","3","0","0"
"11035  :  โรงพยาบาลท่าลี่","11","7","10","6","29","23","28","22","1","1","0","0"
"11036  :  โรงพยาบาลวังสะพุง","14","14","10","10","59","59","41","41","4","4","0","0"
"11037  :  โรงพยาบาลภูกระดึง","76","73","60","57","347","342","282","277","20","20","0","0"
"11038  :  โรงพยาบาลภูหลวง","26","25","10","10","112","107","43","43","16","15","0","0"
"11039  :  โรงพยาบาลผาขาว","23","22","21","20","110","110","101","101","2","2","0","0"
