"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","10,203,307.75","10,179,168.00","24,139.75","0.24","4,953,487.50","4,946,146.50","7,341.00","0.15","4,343,561.75","4,333,482.25","10,079.50","0.23","906,258.50","899,539.25","6,719.25","0.74","0.00","0.00","0.00","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","7,050,540.20","7,045,824.20","4,716.00","0.07","4,109,387.80","4,107,246.80","2,141.00","0.05","2,941,152.40","2,938,577.40","2,575.00","0.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","1,970,497.02","1,931,415.52","39,081.50","1.98","537,150.68","536,143.68","1,007.00","0.19","1,039,929.89","1,003,926.39","36,003.50","3.46","393,416.45","391,345.45","2,071.00","0.53","0.00","0.00","0.00","0.00"
"10663  :  โรงพยาบาลระยอง","18,308,636,878.90","18,295,300,303.90","13,336,575.00","0.07","14,425,437,101.67","14,418,439,821.92","6,997,279.75","0.05","3,642,245,232.23","3,637,279,306.48","4,965,925.75","0.14","240,954,545.00","239,581,175.50","1,373,369.50","0.57","0.00","0.00","0.00","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","9,944,000.75","9,848,233.00","95,767.75","0.96","4,432,616.50","4,383,043.00","49,573.50","1.12","4,048,396.00","4,009,282.00","39,114.00","0.97","1,462,988.25","1,455,908.00","7,080.25","0.48","0.00","0.00","0.00","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","1,425,083.16","1,412,761.13","12,322.03","0.86","671,307.30","666,722.96","4,584.34","0.68","586,681.66","580,613.21","6,068.45","1.03","167,094.20","165,424.96","1,669.24","1.00","0.00","0.00","0.00","0.00"
"10829  :  โรงพยาบาลแกลง","9,703,978.39","9,341,015.68","362,962.71","3.74","3,344,052.16","3,252,002.97","92,049.19","2.75","3,908,200.21","3,739,231.39","168,968.82","4.32","2,451,726.02","2,349,781.32","101,944.70","4.16","0.00","0.00","0.00","0.00"
"10830  :  โรงพยาบาลวังจันทร์","1,269,293.50","1,254,398.50","14,895.00","1.17","536,964.50","524,196.50","12,768.00","2.38","556,493.00","554,814.00","1,679.00","0.30","175,836.00","175,388.00","448.00","0.25","0.00","0.00","0.00","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","1,264,003.40","1,230,323.90","33,679.50","2.66","335,035.60","326,502.10","8,533.50","2.55","651,430.05","627,308.55","24,121.50","3.70","277,537.75","276,513.25","1,024.50","0.37","0.00","0.00","0.00","0.00"
"10832  :  โรงพยาบาลปลวกแดง","2,707,018.09","2,701,904.09","5,114.00","0.19","1,123,208.83","1,121,656.83","1,552.00","0.14","1,012,627.91","1,009,065.91","3,562.00","0.35","571,181.35","571,181.35","0.00","0.00","0.00","0.00","0.00","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","588,658.31","576,745.81","11,912.50","2.02","231,155.83","224,920.83","6,235.00","2.70","225,366.89","220,274.89","5,092.00","2.26","132,135.59","131,550.09","585.50","0.44","0.00","0.00","0.00","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","572,757.75","545,663.50","27,094.25","4.73","270,928.75","255,052.75","15,876.00","5.86","227,940.25","219,788.50","8,151.75","3.58","73,888.75","70,822.25","3,066.50","4.15","0.00","0.00","0.00","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","160,126,841.50","159,975,870.50","150,971.00","0.09","76,005,945.00","75,937,682.50","68,262.50","0.09","76,670,496.00","76,595,377.00","75,119.00","0.10","7,450,400.50","7,442,811.00","7,589.50","0.10","0.00","0.00","0.00","0.00"
"10834  :  โรงพยาบาลขลุง","1,822,647.84","1,814,327.84","8,320.00","0.46","783,621.72","779,335.22","4,286.50","0.55","672,286.14","669,340.14","2,946.00","0.44","366,739.98","365,652.48","1,087.50","0.30","0.00","0.00","0.00","0.00"
"10835  :  โรงพยาบาลท่าใหม่","1,373,677.27","1,370,029.27","3,648.00","0.27","548,646.55","547,314.55","1,332.00","0.24","677,383.90","675,087.90","2,296.00","0.34","147,646.82","147,626.82","20.00","0.01","0.00","0.00","0.00","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","291,566.25","278,548.00","13,018.25","4.46","119,642.25","117,031.75","2,610.50","2.18","118,354.50","113,631.50","4,723.00","3.99","53,569.50","47,884.75","5,684.75","10.61","0.00","0.00","0.00","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","3,058,791.95","3,054,681.95","4,110.00","0.13","1,023,323.35","1,022,170.85","1,152.50","0.11","1,862,936.03","1,860,722.03","2,214.00","0.12","172,532.57","171,789.07","743.50","0.43","0.00","0.00","0.00","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","1,476,194.00","1,448,036.00","28,158.00","1.91","674,044.00","661,774.00","12,270.00","1.82","535,779.00","523,354.50","12,424.50","2.32","266,371.00","262,907.50","3,463.50","1.30","0.00","0.00","0.00","0.00"
"10839  :  โรงพยาบาลมะขาม","999,017.24","991,277.74","7,739.50","0.77","343,952.99","342,558.49","1,394.50","0.41","547,190.50","541,738.50","5,452.00","1.00","107,873.75","106,980.75","893.00","0.83","0.00","0.00","0.00","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","174,504.50","172,415.50","2,089.00","1.20","174,504.50","172,415.50","2,089.00","1.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10841  :  โรงพยาบาลสอยดาว","2,145,960.00","2,133,848.25","12,111.75","0.56","1,033,048.50","1,027,595.00","5,453.50","0.53","917,792.25","911,807.75","5,984.50","0.65","195,119.25","194,445.50","673.75","0.35","0.00","0.00","0.00","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","858,692.99","845,713.99","12,979.00","1.51","313,942.66","311,016.66","2,926.00","0.93","394,826.84","387,220.84","7,606.00","1.93","149,923.49","147,476.49","2,447.00","1.63","0.00","0.00","0.00","0.00"
"10843  :  โรงพยาบาลนายายอาม","1,624,525.70","1,608,460.70","16,065.00","0.99","917,687.20","916,103.20","1,584.00","0.17","569,309.30","561,255.80","8,053.50","1.41","137,529.20","131,101.70","6,427.50","4.67","0.00","0.00","0.00","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","879,433.00","871,353.25","8,079.75","0.92","329,347.25","327,290.75","2,056.50","0.62","330,604.25","326,272.00","4,332.25","1.31","219,481.50","217,790.50","1,691.00","0.77","0.00","0.00","0.00","0.00"
"10696  :  โรงพยาบาลตราด","29,864,008.50","29,809,672.50","54,336.00","0.18","13,577,244.25","13,541,462.25","35,782.00","0.26","13,399,430.25","13,385,110.25","14,320.00","0.11","2,887,334.00","2,883,100.00","4,234.00","0.15","0.00","0.00","0.00","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","3,164,666.51","3,163,987.91","678.60","0.02","1,376,823.47","1,376,698.47","125.00","0.01","1,482,923.36","1,482,521.76","401.60","0.03","304,919.68","304,767.68","152.00","0.05","0.00","0.00","0.00","0.00"
"10846  :  โรงพยาบาลเขาสมิง","258,185.75","250,820.75","7,365.00","2.85","214,956.50","207,796.50","7,160.00","3.33","43,229.25","43,024.25","205.00","0.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10847  :  โรงพยาบาลบ่อไร่","738,541.10","724,911.10","13,630.00","1.85","414,074.35","409,222.35","4,852.00","1.17","273,059.75","266,709.75","6,350.00","2.33","51,407.00","48,979.00","2,428.00","4.72","0.00","0.00","0.00","0.00"
"10848  :  โรงพยาบาลแหลมงอบ","1,685,554.60","1,683,630.10","1,924.50","0.11","1,027,118.23","1,026,154.23","964.00","0.09","475,991.18","475,144.18","847.00","0.18","182,445.19","182,331.69","113.50","0.06","0.00","0.00","0.00","0.00"
"10849  :  โรงพยาบาลเกาะกูด","102,081.25","95,124.25","6,957.00","6.82","68,649.25","63,168.25","5,481.00","7.98","19,935.25","18,552.25","1,383.00","6.94","13,496.75","13,403.75","93.00","0.69","0.00","0.00","0.00","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","2,051,684.50","2,050,268.50","1,416.00","0.07","212,385.75","212,289.75","96.00","0.05","1,779,147.50","1,777,827.50","1,320.00","0.07","60,151.25","60,151.25","0.00","0.00","0.00","0.00","0.00","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","58,774,955.25","58,705,221.25","69,734.00","0.12","26,155,937.00","26,146,743.00","9,194.00","0.04","26,496,587.75","26,454,627.75","41,960.00","0.16","6,122,430.50","6,103,850.50","18,580.00","0.30","0.00","0.00","0.00","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","1,715,967.50","1,707,026.75","8,940.75","0.52","719,124.00","715,794.00","3,330.00","0.46","708,383.75","704,965.00","3,418.75","0.48","288,459.75","286,267.75","2,192.00","0.76","0.00","0.00","0.00","0.00"
"10850  :  โรงพยาบาลบางคล้า","1,221,458.00","1,139,756.75","81,701.25","6.69","587,688.75","564,022.25","23,666.50","4.03","530,824.75","481,222.75","49,602.00","9.34","102,944.50","94,511.75","8,432.75","8.19","0.00","0.00","0.00","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","2,158,305.25","2,153,589.00","4,716.25","0.22","920,744.71","918,904.46","1,840.25","0.20","936,082.96","933,868.96","2,214.00","0.24","301,477.58","300,815.58","662.00","0.22","0.00","0.00","0.00","0.00"
"10852  :  โรงพยาบาลบางปะกง","3,269,252.10","3,251,553.10","17,699.00","0.54","1,244,856.70","1,238,826.95","6,029.75","0.48","1,327,338.95","1,319,273.70","8,065.25","0.61","697,056.45","693,452.45","3,604.00","0.52","0.00","0.00","0.00","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,798,809.68","1,742,595.68","56,214.00","3.13","640,899.18","634,066.18","6,833.00","1.07","716,489.50","680,366.50","36,123.00","5.04","441,421.00","428,163.00","13,258.00","3.00","0.00","0.00","0.00","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","13,968,583.35","13,902,858.85","65,724.50","0.47","4,300,266.20","4,280,447.20","19,819.00","0.46","6,914,085.90","6,873,681.40","40,404.50","0.58","2,754,231.25","2,748,730.25","5,501.00","0.20","0.00","0.00","0.00","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","8,759,169.05","8,736,470.55","22,698.50","0.26","4,619,666.30","4,609,899.05","9,767.25","0.21","3,366,417.00","3,357,089.00","9,328.00","0.28","773,085.75","769,482.50","3,603.25","0.47","0.00","0.00","0.00","0.00"
"10856  :  โรงพยาบาลแปลงยาว","4,627,697.45","4,440,245.45","187,452.00","4.05","1,315,326.35","1,296,758.85","18,567.50","1.41","2,613,639.58","2,501,328.58","112,311.00","4.30","698,731.52","642,158.02","56,573.50","8.10","0.00","0.00","0.00","0.00"
"13747  :  โรงพยาบาลราชสาส์น","808,718.17","807,837.17","881.00","0.11","257,285.79","257,006.79","279.00","0.11","431,724.98","431,200.98","524.00","0.12","119,707.40","119,629.40","78.00","0.07","0.00","0.00","0.00","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","217,245.96","185,590.46","31,655.50","14.57","82,205.75","81,244.75","961.00","1.17","99,851.25","84,874.25","14,977.00","15.00","35,188.96","19,471.46","15,717.50","44.67","0.00","0.00","0.00","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","72,206,272.30","71,946,630.05","259,642.25","0.36","32,113,316.80","32,005,683.30","107,633.50","0.34","28,135,202.75","28,021,188.25","114,014.50","0.41","11,957,752.75","11,919,758.50","37,994.25","0.32","0.00","0.00","0.00","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","26,511,220.02","26,328,620.02","182,600.00","0.69","20,150,754.10","20,056,984.35","93,769.75","0.47","4,917,028.86","4,842,586.11","74,442.75","1.51","1,443,437.06","1,429,049.56","14,387.50","1.00","0.00","0.00","0.00","0.00"
"10858  :  โรงพยาบาลนาดี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","264,891.50","238,195.75","26,695.75","10.08","103,357.75","100,455.75","2,902.00","2.81","161,533.75","137,740.00","23,793.75","14.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10860  :  โรงพยาบาลประจันตคาม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","581,222.67","570,201.67","11,021.00","1.90","141,169.59","135,971.59","5,198.00","3.68","233,206.50","228,849.50","4,357.00","1.87","206,846.58","205,380.58","1,466.00","0.71","0.00","0.00","0.00","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","37,164,730.42","37,030,762.92","133,967.50","0.36","16,961,333.75","16,939,397.50","21,936.25","0.13","15,524,073.34","15,443,452.84","80,620.50","0.52","4,679,323.33","4,647,912.58","31,410.75","0.67","0.00","0.00","0.00","0.00"
"10863  :  โรงพยาบาลปากพลี","237,337.50","233,795.50","3,542.00","1.49","76,405.25","75,795.25","610.00","0.80","80,731.50","78,479.50","2,252.00","2.79","80,200.75","79,520.75","680.00","0.85","0.00","0.00","0.00","0.00"
"10864  :  โรงพยาบาลบ้านนา","1,209,104.15","1,176,389.15","32,715.00","2.71","524,650.15","505,140.15","19,510.00","3.72","567,200.25","554,670.25","12,530.00","2.21","117,253.75","116,578.75","675.00","0.58","0.00","0.00","0.00","0.00"
"10865  :  โรงพยาบาลองครักษ์","998,578.80","907,266.30","91,312.50","9.14","288,642.84","276,581.09","12,061.75","4.18","436,611.97","369,255.72","67,356.25","15.43","273,323.99","261,429.49","11,894.50","4.35","0.00","0.00","0.00","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","304,095,031.25","304,089,765.25","5,266.00","0.00","119,272,166.50","119,268,972.50","3,194.00","0.00","121,052,282.25","121,051,439.25","843.00","0.00","63,770,582.50","63,769,353.50","1,229.00","0.00","0.00","0.00","0.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","53,913,770.67","53,748,498.53","165,272.14","0.31","19,994,352.55","19,950,717.41","43,635.14","0.22","28,874,603.21","28,772,117.46","102,485.75","0.35","5,044,814.91","5,025,663.66","19,151.25","0.38","0.00","0.00","0.00","0.00"
"10866  :  โรงพยาบาลคลองหาด","1,779,298.65","1,776,212.15","3,086.50","0.17","537,959.85","537,380.85","579.00","0.11","735,869.00","733,678.00","2,191.00","0.30","505,469.80","505,153.30","316.50","0.06","0.00","0.00","0.00","0.00"
"10867  :  โรงพยาบาลตาพระยา","1,371,515.16","1,354,085.16","17,430.00","1.27","521,135.66","515,109.66","6,026.00","1.16","459,988.25","450,481.25","9,507.00","2.07","390,391.25","388,494.25","1,897.00","0.49","0.00","0.00","0.00","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","4,132,036.47","4,105,257.25","26,779.22","0.65","1,294,671.02","1,285,641.00","9,030.02","0.70","2,115,685.20","2,102,350.00","13,335.20","0.63","721,680.25","717,266.25","4,414.00","0.61","0.00","0.00","0.00","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","1,785,121.94","1,736,005.94","49,116.00","2.75","697,441.19","671,237.19","26,204.00","3.76","825,636.93","807,420.43","18,216.50","2.21","262,043.82","257,348.32","4,695.50","1.79","0.00","0.00","0.00","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","19,998,284.64","19,944,928.22","53,356.42","0.27","9,808,368.09","9,787,496.20","20,871.89","0.21","7,273,127.54","7,247,753.40","25,374.14","0.35","2,916,789.01","2,909,678.62","7,110.39","0.24","0.00","0.00","0.00","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","2,891,791.47","2,854,888.97","36,902.50","1.28","786,929.99","777,712.24","9,217.75","1.17","1,207,366.73","1,188,125.48","19,241.25","1.59","897,494.75","889,051.25","8,443.50","0.94","0.00","0.00","0.00","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","1,202,203.75","1,174,184.25","28,019.50","2.33","471,371.75","459,357.75","12,014.00","2.55","481,526.75","471,750.75","9,776.00","2.03","249,305.25","243,075.75","6,229.50","2.50","0.00","0.00","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","301,352,596,927.47","301,342,152,206.47","10,444,721.00","0.00","195,476,807,984.38","195,472,183,336.13","4,624,648.25","0.00","93,814,458,185.87","93,810,292,305.62","4,165,880.25","0.00","12,061,330,757.22","12,059,676,564.72","1,654,192.50","0.01","0.00","0.00","0.00","0.00"
"10871  :  โรงพยาบาลครบุรี","14,741,295.81","14,680,664.31","60,631.50","0.41","7,063,706.74","7,029,082.74","34,624.00","0.49","6,233,997.02","6,213,052.02","20,945.00","0.34","1,443,592.05","1,438,529.55","5,062.50","0.35","0.00","0.00","0.00","0.00"
"10872  :  โรงพยาบาลเสิงสาง","6,375,032.20","6,357,808.50","17,223.70","0.27","1,162,521.75","1,158,728.75","3,793.00","0.33","3,385,260.20","3,374,328.50","10,931.70","0.32","1,827,250.25","1,824,751.25","2,499.00","0.14","0.00","0.00","0.00","0.00"
"10873  :  โรงพยาบาลคง","4,727,977.72","4,717,944.22","10,033.50","0.21","1,059,519.78","1,056,832.28","2,687.50","0.25","2,591,332.27","2,586,178.27","5,154.00","0.20","1,077,125.67","1,074,933.67","2,192.00","0.20","0.00","0.00","0.00","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,495,108.20","1,490,308.20","4,800.00","0.32","577,134.65","574,875.65","2,259.00","0.39","544,960.15","543,130.15","1,830.00","0.34","373,013.40","372,302.40","711.00","0.19","0.00","0.00","0.00","0.00"
"10875  :  โรงพยาบาลจักราช","8,853,272.26","8,809,101.26","44,171.00","0.50","2,402,834.36","2,380,436.86","22,397.50","0.93","5,393,403.61","5,375,594.61","17,809.00","0.33","1,057,034.29","1,053,069.79","3,964.50","0.38","0.00","0.00","0.00","0.00"
"10876  :  โรงพยาบาลโชคชัย","14,601,694.25","14,586,503.25","15,191.00","0.10","4,823,993.50","4,817,799.50","6,194.00","0.13","6,804,719.75","6,799,387.75","5,332.00","0.08","2,972,981.00","2,969,316.00","3,665.00","0.12","0.00","0.00","0.00","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","11,695,354.50","11,673,691.00","21,663.50","0.19","3,945,519.00","3,937,784.50","7,734.50","0.20","5,388,297.25","5,378,873.75","9,423.50","0.17","2,361,538.25","2,357,032.75","4,505.50","0.19","0.00","0.00","0.00","0.00"
"10878  :  โรงพยาบาลโนนไทย","3,721,285.90","3,688,954.90","32,331.00","0.87","1,499,659.65","1,490,537.65","9,122.00","0.61","1,207,988.10","1,189,855.10","18,133.00","1.50","1,013,638.15","1,008,562.15","5,076.00","0.50","0.00","0.00","0.00","0.00"
"10879  :  โรงพยาบาลโนนสูง","9,909,469.85","9,881,274.35","28,195.50","0.28","3,520,139.10","3,512,604.60","7,534.50","0.21","5,088,791.25","5,071,987.75","16,803.50","0.33","1,300,539.50","1,296,682.00","3,857.50","0.30","0.00","0.00","0.00","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","6,545,763.56","6,522,797.81","22,965.75","0.35","1,273,354.52","1,269,613.27","3,741.25","0.29","3,914,317.50","3,903,966.75","10,350.75","0.26","1,358,091.54","1,349,217.79","8,873.75","0.65","0.00","0.00","0.00","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","30,047,056.11","30,014,336.11","32,720.00","0.11","11,623,041.96","11,612,447.96","10,594.00","0.09","12,382,150.91","12,367,688.91","14,462.00","0.12","6,041,863.24","6,034,199.24","7,664.00","0.13","0.00","0.00","0.00","0.00"
"10882  :  โรงพยาบาลประทาย","14,699,234.10","14,674,541.10","24,693.00","0.17","2,956,967.50","2,947,305.50","9,662.00","0.33","8,851,640.80","8,840,758.80","10,882.00","0.12","2,890,625.80","2,886,476.80","4,149.00","0.14","0.00","0.00","0.00","0.00"
"10883  :  โรงพยาบาลปักธงชัย","6,843,067.50","6,792,928.75","50,138.75","0.73","2,939,262.50","2,920,778.25","18,484.25","0.63","3,516,823.75","3,490,589.25","26,234.50","0.75","386,981.25","381,561.25","5,420.00","1.40","0.00","0.00","0.00","0.00"
"10884  :  โรงพยาบาลพิมาย","20,200,540.65","20,168,056.65","32,484.00","0.16","6,640,316.31","6,628,958.81","11,357.50","0.17","8,750,391.61","8,737,605.11","12,786.50","0.15","4,809,832.73","4,801,492.73","8,340.00","0.17","0.00","0.00","0.00","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","11,843,127.88","11,824,847.38","18,280.50","0.15","2,318,678.17","2,313,134.67","5,543.50","0.24","4,373,049.70","4,365,182.70","7,867.00","0.18","5,151,400.01","5,146,530.01","4,870.00","0.09","0.00","0.00","0.00","0.00"
"10886  :  โรงพยาบาลชุมพวง","5,157,390.90","5,126,592.65","30,798.25","0.60","1,527,230.60","1,517,802.35","9,428.25","0.62","2,369,796.00","2,355,405.50","14,390.50","0.61","1,260,364.30","1,253,384.80","6,979.50","0.55","0.00","0.00","0.00","0.00"
"10887  :  โรงพยาบาลสูงเนิน","10,676,372.50","10,597,553.50","78,819.00","0.74","3,176,944.50","3,150,899.50","26,045.00","0.82","5,343,892.50","5,294,151.50","49,741.00","0.93","2,155,535.50","2,152,502.50","3,033.00","0.14","0.00","0.00","0.00","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","4,500,582.99","4,495,968.99","4,614.00","0.10","1,530,712.90","1,529,489.90","1,223.00","0.08","2,007,097.22","2,004,681.22","2,416.00","0.12","962,772.87","961,797.87","975.00","0.10","0.00","0.00","0.00","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","12,151,191.80","12,032,240.80","118,951.00","0.98","6,303,048.80","6,251,396.30","51,652.50","0.82","4,613,217.50","4,550,179.50","63,038.00","1.37","1,234,925.50","1,230,665.00","4,260.50","0.35","0.00","0.00","0.00","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","27,637,183.00","27,567,833.00","69,350.00","0.25","12,936,187.00","12,913,836.75","22,350.25","0.17","11,910,157.25","11,876,287.25","33,870.00","0.28","2,790,838.75","2,777,709.00","13,129.75","0.47","0.00","0.00","0.00","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","4,490,636.02","4,478,195.52","12,440.50","0.28","1,687,552.02","1,686,093.02","1,459.00","0.09","1,906,793.79","1,897,811.29","8,982.50","0.47","896,290.21","894,291.21","1,999.00","0.22","0.00","0.00","0.00","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","1,920,525.93","1,883,151.93","37,374.00","1.95","677,005.51","674,838.01","2,167.50","0.32","954,488.29","943,437.79","11,050.50","1.16","289,032.13","264,876.13","24,156.00","8.36","0.00","0.00","0.00","0.00"
"10893  :  โรงพยาบาลโนนแดง","3,839,433.22","3,815,087.47","24,345.75","0.63","862,329.47","852,757.22","9,572.25","1.11","1,873,797.56","1,862,588.06","11,209.50","0.60","1,103,306.19","1,099,742.19","3,564.00","0.32","0.00","0.00","0.00","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","412,621.25","412,004.25","617.00","0.15","41,277.00","41,257.00","20.00","0.05","371,344.25","370,747.25","597.00","0.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,172,705.10","1,170,364.10","2,341.00","0.20","354,476.18","353,600.18","876.00","0.25","589,314.77","588,332.77","982.00","0.17","228,914.15","228,431.15","483.00","0.21","0.00","0.00","0.00","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,051,340.10","1,047,262.10","4,078.00","0.39","415,447.48","413,894.48","1,553.00","0.37","516,893.06","514,908.06","1,985.00","0.38","118,999.56","118,459.56","540.00","0.45","0.00","0.00","0.00","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","3,742,365.30","3,328,198.00","414,167.30","11.07","1,467,596.00","1,377,208.00","90,388.00","6.16","1,839,415.00","1,571,120.00","268,295.00","14.59","435,354.30","379,870.00","55,484.30","12.74","0.00","0.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","5,239,577.00","5,239,577.00","0.00","0.00","1,835,778.00","1,835,778.00","0.00","0.00","1,690,394.00","1,690,394.00","0.00","0.00","1,713,405.00","1,713,405.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","66,054.96","65,897.96","157.00","0.24","58,204.96","58,170.96","34.00","0.06","2,772.00","2,772.00","0.00","0.00","5,078.00","4,955.00","123.00","2.42","0.00","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","3,630,983.55","3,617,970.05","13,013.50","0.36","1,458,998.65","1,454,514.65","4,484.00","0.31","2,032,384.45","2,025,981.95","6,402.50","0.32","139,600.45","137,473.45","2,127.00","1.52","0.00","0.00","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","1,790,606.00","1,781,092.50","9,513.50","0.53","1,232,215.50","1,226,208.00","6,007.50","0.49","540,282.50","536,808.50","3,474.00","0.64","18,108.00","18,076.00","32.00","0.18","0.00","0.00","0.00","0.00"
