"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด"
"ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10905  :  โรงพยาบาลสตึก","3,796","5,631","2,509","3,654","2,074","2,396","1,516","1,739","0","0","0","0","5,163","7,382","3,565","4,958","1,195","1,695","824","1,125","736","853","539","611","0","0","0","0","1,696","2,333","1,217","1,598","983","1,440","648","932","648","744","477","545","0","0","0","0","1,395","1,954","963","1,318","775","1,229","469","753","415","473","292","336","0","0","0","0","1,043","1,578","663","1,002","843","1,267","568","844","275","326","208","247","0","0","0","0","1,029","1,517","722","1,040"
"10906  :  โรงพยาบาลปะคำ","3,152","3,854","2,461","3,020","44","46","41","43","4","5","0","0","3,176","3,890","2,483","3,052","904","1,109","715","876","4","4","4","4","0","0","0","0","905","1,112","716","879","899","1,098","706","863","12","13","11","12","1","1","0","0","906","1,109","712","872","797","969","630","774","17","17","17","17","3","4","0","0","807","984","640","788","552","678","410","507","11","12","9","10","0","0","0","0","558","685","415","513"
"10907  :  โรงพยาบาลนาโพธิ์","8,155","10,979","6,051","8,135","47","48","31","31","9","9","8","8","8,189","11,024","6,076","8,166","1,343","1,676","964","1,189","2","3","1","1","6","6","5","5","1,349","1,683","969","1,195","1,163","1,428","817","992","18","18","13","13","2","2","2","2","1,172","1,440","823","1,000","2,461","3,373","1,842","2,537","12","12","6","6","1","1","1","1","2,469","3,384","1,847","2,543","3,188","4,502","2,428","3,417","15","15","11","11","0","0","0","0","3,199","4,517","2,437","3,428"
"10908  :  โรงพยาบาลหนองหงส์","5,483","7,076","4,119","5,140","265","359","183","269","0","0","0","0","5,620","7,316","4,220","5,326","1,625","2,124","1,248","1,584","65","87","48","70","0","0","0","0","1,655","2,177","1,273","1,630","1,731","2,253","1,302","1,638","90","112","68","87","0","0","0","0","1,772","2,319","1,335","1,691","1,220","1,592","893","1,110","65","83","38","54","0","0","0","0","1,254","1,652","914","1,152","907","1,107","676","808","45","77","29","58","0","0","0","0","939","1,168","698","853"
"10909  :  โรงพยาบาลพลับพลาชัย","962","1,069","802","893","677","729","548","587","19","27","8","12","1,477","1,651","1,216","1,354","343","392","294","336","249","264","215","227","0","0","0","0","527","597","455","516","291","315","244","265","269","290","216","230","7","10","3","5","490","540","402","439","246","275","204","228","122","135","93","103","3","6","2","4","339","382","276","309","82","87","60","64","37","40","24","27","9","11","3","3","121","132","83","90"
"10910  :  โรงพยาบาลห้วยราช","1,350","2,576","1,016","1,933","299","314","238","252","20","22","14","16","1,438","2,690","1,081","2,020","430","759","310","507","85","92","68","75","0","0","0","0","447","782","322","524","382","633","280","418","104","110","83","88","4","6","3","5","407","666","299","444","307","797","240","688","69","71","53","55","8","8","6","6","323","820","250","704","231","387","186","320","41","41","34","34","8","8","5","5","261","422","210","348"
"10911  :  โรงพยาบาลโนนสุวรรณ","1,221","1,410","863","969","158","168","99","106","18","26","9","12","1,369","1,591","960","1,082","406","464","333","369","55","60","40","43","6","7","5","6","461","529","374","417","353","394","215","238","37","39","23","25","3","7","1","3","388","437","235","264","228","281","162","190","46","49","28","30","6","7","3","3","270","334","191","222","234","271","153","172","20","20","8","8","3","5","0","0","250","291","160","179"
"10912  :  โรงพยาบาลชำนิ","1,894","2,279","1,300","1,454","1,400","1,583","1,123","1,264","30","32","22","24","3,042","3,678","2,266","2,604","412","471","293","321","492","541","400","438","14","15","10","11","841","970","654","735","534","640","383","436","432","488","341","388","10","11","9","10","885","1,067","674","788","452","560","288","328","239","278","181","204","2","2","0","0","634","796","436","506","496","608","336","369","237","276","201","234","4","4","3","3","682","845","502","575"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1,872","2,196","1,382","1,636","274","297","183","197","57","63","42","47","2,038","2,407","1,495","1,784","659","742","498","567","100","105","61","65","13","15","11","13","715","815","535","620","628","762","449","549","81","90","53","58","20","21","12","13","669","819","473","584","385","470","288","354","63","66","48","49","12","13","10","10","426","516","320","388","200","222","147","166","30","36","21","25","12","14","9","11","228","257","167","192"
"10914  :  โรงพยาบาลโนนดินแดง","4,207","5,514","3,179","4,199","305","330","216","230","67","69","35","35","4,317","5,679","3,253","4,307","1,406","1,872","1,055","1,420","112","125","81","90","13","14","9","9","1,442","1,927","1,081","1,462","1,284","1,671","983","1,293","82","86","60","62","10","10","8","8","1,315","1,709","1,006","1,321","831","1,093","641","847","65","70","48","51","3","3","3","3","849","1,117","655","866","686","878","500","639","46","49","27","27","41","42","15","15","711","926","511","658"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","1,447","1,508","14","15","19","19","2","2","2","2","0","0","1,453","1,514","15","16","251","252","0","0","8","8","0","0","0","0","0","0","253","254","0","0","271","274","3","3","9","9","1","1","1","1","0","0","274","277","4","4","466","496","7","7","2","2","1","1","1","1","0","0","467","497","7","7","459","486","4","5","0","0","0","0","0","0","0","0","459","486","4","5"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,903","3,552","1,902","2,334","56","69","32","43","38","38","5","5","2,969","3,642","1,931","2,375","761","933","495","617","17","22","11","15","0","0","0","0","774","952","504","631","899","1,082","608","739","29","35","16","22","0","0","0","0","917","1,109","619","757","752","930","514","626","7","8","5","6","0","0","0","0","757","935","518","630","491","607","285","352","3","4","0","0","38","38","5","5","521","646","290","357"
"23578  :  โรงพยาบาลแคนดง","4,065","4,895","3,301","3,993","95","117","58","76","65","76","33","39","4,149","5,029","3,356","4,076","1,145","1,397","955","1,176","11","11","4","4","0","0","0","0","1,152","1,405","958","1,179","1,281","1,579","1,038","1,282","51","67","31","44","52","62","29","34","1,336","1,669","1,075","1,339","964","1,128","775","902","29","32","20","22","9","10","4","5","981","1,156","787","919","675","791","533","633","4","7","3","6","4","4","0","0","680","799","536","639"
"28020  :  โรงพยาบาลบ้านด่าน","1,688","1,974","1,209","1,390","952","1,104","737","860","9","11","8","10","2,273","2,738","1,690","2,010","471","542","349","402","308","364","238","284","2","2","2","2","635","772","482","587","500","561","375","419","282","323","212","241","1","1","1","1","683","787","517","592","397","476","273","322","214","242","166","191","3","3","3","3","531","646","389","466","320","395","212","247","148","175","121","144","3","5","2","4","424","533","302","365"
"10668  :  โรงพยาบาลสุรินทร์","2,945","3,567","1,231","1,415","5,318","5,912","2,664","2,926","205","279","86","142","7,625","8,877","3,705","4,203","689","838","294","338","1,247","1,382","624","686","27","38","10","13","1,745","2,021","839","943","963","1,181","419","485","1,414","1,605","705","789","46","57","16","21","2,130","2,533","1,037","1,188","578","691","229","258","1,138","1,243","538","583","40","57","21","38","1,625","1,860","755","848","715","857","289","334","1,519","1,682","797","868","92","127","39","70","2,125","2,463","1,074","1,224"
"10915  :  โรงพยาบาลชุมพลบุรี","2,470","3,793","1,635","2,113","255","322","109","118","75","81","52","58","2,507","3,883","1,651","2,144","811","1,202","551","709","35","54","15","19","1","1","1","1","816","1,224","553","714","584","1,000","386","521","65","81","20","21","15","15","8","8","604","1,040","393","534","523","804","345","444","110","135","62","64","46","51","35","40","528","819","350","455","552","787","353","439","45","52","12","14","13","14","8","9","559","800","355","441"
"10916  :  โรงพยาบาลท่าตูม","2,499","3,425","1,811","2,433","3,421","4,024","2,606","3,051","1,321","1,478","1,015","1,132","6,350","8,373","4,799","6,230","557","747","344","413","968","1,073","743","829","493","565","374","430","1,858","2,313","1,365","1,624","503","616","321","383","838","945","671","751","307","336","248","272","1,517","1,816","1,143","1,342","744","1,068","623","892","815","1,006","622","775","327","367","246","269","1,600","2,270","1,262","1,808","695","994","523","745","800","1,000","570","696","194","210","147","161","1,375","1,974","1,029","1,456"
"10917  :  โรงพยาบาลจอมพระ","3,872","4,647","2,769","3,358","4,223","5,375","2,912","3,741","56","75","37","53","6,870","8,952","4,993","6,551","868","1,045","705","857","1,259","1,670","984","1,291","0","0","0","0","1,895","2,548","1,504","2,018","1,007","1,253","786","968","1,195","1,565","930","1,205","37","54","27","42","1,902","2,573","1,496","2,016","844","1,007","661","784","745","890","590","710","12","13","6","7","1,369","1,691","1,084","1,335","1,153","1,342","617","749","1,024","1,250","408","535","7","8","4","4","1,704","2,140","909","1,182"
"10918  :  โรงพยาบาลปราสาท","8,185","9,748","5,448","6,500","6,906","7,919","4,487","5,152","0","0","0","0","13,239","15,988","8,944","10,760","2,439","2,991","1,652","2,002","2,115","2,436","1,427","1,627","0","0","0","0","4,083","5,053","2,796","3,409","2,060","2,438","1,402","1,646","1,744","2,027","1,154","1,338","0","0","0","0","3,476","4,196","2,360","2,815","1,601","1,903","1,110","1,322","1,199","1,371","809","939","0","0","0","0","2,593","3,097","1,801","2,158","2,085","2,416","1,284","1,530","1,848","2,085","1,097","1,248","0","0","0","0","3,087","3,642","1,987","2,378"
"10919  :  โรงพยาบาลกาบเชิง","8,274","10,375","6,397","7,971","3,792","4,664","2,866","3,512","71","90","37","49","10,316","13,422","7,946","10,234","2,300","2,898","1,814","2,275","1,044","1,328","797","1,005","0","0","0","0","2,860","3,767","2,251","2,940","2,126","2,670","1,648","2,054","1,032","1,274","774","951","22","27","14","16","2,689","3,508","2,070","2,674","2,073","2,613","1,628","2,032","917","1,128","689","850","33","47","21","31","2,563","3,361","1,988","2,573","1,775","2,194","1,307","1,610","799","934","606","706","16","16","2","2","2,204","2,786","1,637","2,047"
"10920  :  โรงพยาบาลรัตนบุรี","1,067","1,293","636","727","4,900","6,177","3,671","4,568","13","17","8","9","5,534","7,051","4,100","5,110","372","451","241","282","1,644","2,049","1,245","1,535","1","2","1","2","1,872","2,362","1,402","1,736","342","420","223","252","1,517","1,940","1,155","1,465","4","7","0","0","1,719","2,228","1,303","1,654","180","207","94","107","931","1,151","703","877","8","8","7","7","1,039","1,296","772","966","173","215","78","86","808","1,037","568","691","0","0","0","0","904","1,165","623","754"
"10921  :  โรงพยาบาลสนม","3,270","4,174","2,526","3,157","374","408","259","284","950","1,112","694","825","4,160","5,405","3,175","4,056","1,011","1,305","803","1,014","100","104","65","68","327","388","240","291","1,306","1,716","1,017","1,314","1,005","1,297","787","999","152","172","110","124","300","354","228","275","1,313","1,726","1,018","1,325","621","751","477","563","65","71","43","48","182","207","136","157","794","975","605","726","633","821","459","581","57","61","41","44","141","163","90","102","747","988","535","691"
"10922  :  โรงพยาบาลศีขรภูมิ","4,857","5,744","3,486","4,068","355","424","263","317","644","791","452","566","5,622","6,789","4,092","4,877","1,610","1,883","1,186","1,385","106","121","86","99","121","143","88","107","1,799","2,121","1,335","1,575","1,447","1,710","1,061","1,213","119","152","79","99","225","280","160","200","1,711","2,085","1,263","1,489","946","1,114","670","788","73","85","54","66","175","213","123","152","1,132","1,369","821","987","854","1,037","569","682","57","66","44","53","123","155","81","107","980","1,214","673","826"
"10923  :  โรงพยาบาลสังขะ","11,111","14,139","8,215","9,842","196","224","142","160","0","0","0","0","11,237","14,326","8,308","9,981","3,397","4,483","2,578","3,150","47","53","33","36","0","0","0","0","3,422","4,530","2,595","3,183","2,983","3,849","2,235","2,721","53","64","40","49","0","0","0","0","3,011","3,899","2,253","2,760","2,404","2,904","1,774","2,085","56","62","42","46","0","0","0","0","2,450","2,957","1,809","2,124","2,327","2,903","1,628","1,886","40","45","27","29","0","0","0","0","2,354","2,940","1,651","1,914"
"10924  :  โรงพยาบาลลำดวน","4,342","4,966","3,437","3,928","9,812","12,412","7,950","10,113","383","408","269","279","12,432","15,969","10,028","12,897","1,321","1,544","1,063","1,247","2,980","3,974","2,456","3,332","7","9","4","5","3,599","4,869","2,960","4,062","1,398","1,579","1,136","1,284","2,944","3,640","2,366","2,931","141","149","96","98","3,737","4,751","3,024","3,828","902","1,019","687","767","2,384","2,973","1,911","2,368","197","210","141","147","3,062","3,864","2,425","3,023","721","824","551","630","1,504","1,825","1,217","1,482","38","40","28","29","2,034","2,485","1,619","1,984"
"10925  :  โรงพยาบาลสำโรงทาบ","915","1,080","630","745","2,369","2,824","1,831","2,199","10","10","0","0","3,077","3,744","2,336","2,835","127","147","92","107","852","1,040","720","885","0","0","0","0","943","1,152","789","970","245","277","166","184","780","918","599","716","4","4","0","0","955","1,152","725","874","410","516","296","376","596","722","411","495","6","6","0","0","928","1,176","657","821","133","140","76","78","141","144","101","103","0","0","0","0","251","264","165","170"
"10926  :  โรงพยาบาลบัวเชด","3,560","4,169","2,669","3,123","462","500","302","323","26","28","15","17","3,784","4,488","2,815","3,327","949","1,070","722","807","109","114","74","76","5","6","5","6","996","1,138","754","852","1,022","1,229","780","944","126","144","86","97","5","5","2","2","1,072","1,316","812","999","834","988","612","723","116","128","66","72","9","10","5","6","896","1,075","645","769","755","882","555","649","111","114","76","78","7","7","3","3","820","959","604","707"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","69","74","0","0","0","0","0","0","0","0","0","0","69","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","2","2","0","0","67","72","0","0","0","0","0","0","0","0","0","0","67","72","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2,519","3,172","1,815","2,139","2,682","3,413","2,010","2,505","81","110","66","90","4,121","5,381","3,136","3,939","658","830","478","559","696","878","539","658","0","0","0","0","1,073","1,389","828","1,017","796","972","582","675","848","1,062","641","788","30","42","21","31","1,274","1,639","975","1,216","658","816","488","569","669","815","507","608","44","59","38","50","1,059","1,348","820","1,008","407","554","267","336","469","658","323","451","7","9","7","9","715","1,005","513","698"
"27842  :  โรงพยาบาลเขวาสินรินทร์","4,239","5,230","3,335","4,075","1,834","2,193","1,428","1,665","158","173","126","138","5,324","6,663","4,215","5,210","1,328","1,614","1,037","1,249","759","876","620","708","82","89","73","80","1,802","2,229","1,438","1,758","1,236","1,565","982","1,231","537","657","415","493","43","46","31","33","1,522","1,946","1,215","1,525","887","1,085","692","842","314","390","242","287","19","21","12","13","1,066","1,337","834","1,038","788","966","624","753","224","270","151","177","14","17","10","12","934","1,151","728","889"
"27843  :  โรงพยาบาลศรีณรงค์","3,040","3,406","2,485","2,749","206","224","151","157","1,080","1,232","945","1,086","3,534","4,047","2,915","3,304","751","837","644","715","40","46","22","24","227","252","201","225","759","849","649","723","802","903","655","720","35","41","21","22","238","264","210","234","812","918","664","732","691","787","569","639","31","34","16","17","257","297","230","267","841","987","702","817","796","879","617","675","100","103","92","94","358","419","304","360","1,122","1,293","900","1,032"
"27844  :  โรงพยาบาลโนนนารายณ์","1,316","1,587","1,057","1,288","2,123","2,616","1,649","2,037","77","86","49","56","3,323","4,189","2,625","3,326","424","531","334","425","597","747","499","629","0","0","0","0","957","1,248","791","1,038","291","352","242","298","631","762","511","614","10","12","8","9","890","1,107","729","910","252","314","218","269","355","444","298","373","55","62","37","43","624","798","525","673","349","390","263","296","540","663","341","421","12","12","4","4","852","1,036","580","705"
"10700  :  โรงพยาบาลศรีสะเกษ","7,524","8,946","3,689","4,346","874","934","422","447","205","212","76","78","7,870","9,369","3,841","4,526","1,376","1,565","696","792","596","644","288","312","0","0","0","0","1,693","1,934","845","964","2,616","3,089","1,336","1,565","268","280","133","134","191","196","71","71","2,632","3,122","1,338","1,568","1,765","2,114","836","1,003","4","4","1","1","7","8","2","3","1,772","2,125","837","1,006","1,767","2,178","821","986","6","6","0","0","7","8","3","4","1,773","2,188","821","988"
"10927  :  โรงพยาบาลยางชุมน้อย","5,373","7,248","2,641","3,302","916","1,116","362","433","177","183","120","123","5,799","7,864","2,872","3,608","2,222","2,974","1,323","1,716","358","468","174","222","115","115","88","88","2,401","3,215","1,449","1,884","1,368","1,863","761","950","305","352","129","145","41","46","25","28","1,498","2,060","828","1,043","919","1,293","194","215","147","175","25","28","14","15","4","4","993","1,405","215","239","864","1,118","363","421","106","121","34","38","7","7","3","3","907","1,184","380","442"
"10928  :  โรงพยาบาลกันทรารมย์","4,405","4,955","3,223","3,631","3,112","3,602","2,356","2,750","36","39","24","26","6,916","8,031","5,146","6,002","1,339","1,539","1,019","1,177","939","1,079","754","874","0","0","0","0","2,017","2,371","1,578","1,864","1,187","1,323","912","1,014","997","1,160","781","914","5","7","1","2","2,018","2,338","1,573","1,823","702","766","499","542","525","599","357","408","28","29","21","22","1,157","1,311","809","917","1,177","1,327","793","898","651","764","464","554","3","3","2","2","1,724","2,011","1,186","1,398"
"10929  :  โรงพยาบาลกันทรลักษ์","7,114","8,505","4,967","5,932","802","851","448","478","3","3","0","0","7,395","8,847","5,126","6,123","2,155","2,676","1,645","2,011","176","189","122","131","0","0","0","0","2,220","2,758","1,697","2,075","2,122","2,553","1,598","1,895","189","205","118","127","0","0","0","0","2,168","2,618","1,630","1,938","1,458","1,744","1,065","1,288","166","171","103","108","0","0","0","0","1,506","1,801","1,100","1,329","1,379","1,532","659","738","271","286","105","112","3","3","0","0","1,501","1,670","699","781"
"10930  :  โรงพยาบาลขุขันธ์","4,554","5,293","3,620","4,144","628","932","471","673","25","26","5","5","5,023","6,141","3,974","4,747","848","994","681","773","161","241","124","189","2","2","2","2","955","1,194","768","931","1,196","1,402","984","1,124","243","353","171","228","18","18","2","2","1,373","1,726","1,102","1,322","1,150","1,337","918","1,061","136","188","108","144","5","6","1","1","1,267","1,520","1,014","1,199","1,360","1,560","1,037","1,186","88","150","68","112","0","0","0","0","1,428","1,701","1,090","1,295"
"10931  :  โรงพยาบาลไพรบึง","2,002","2,454","1,576","1,931","374","406","268","287","11","12","4","4","2,226","2,760","1,754","2,157","521","638","425","519","114","132","87","96","2","2","2","2","600","752","495","606","552","672","415","515","96","101","60","62","2","2","0","0","599","741","446","557","512","644","410","511","69","73","55","59","3","3","1","1","546","686","439","545","417","500","326","386","95","100","66","70","4","5","1","1","481","581","374","449"
"10932  :  โรงพยาบาลปรางค์กู่","5,973","6,732","3,143","3,611","2,417","2,822","1,374","1,622","2","3","0","0","7,766","8,991","4,182","4,934","1,865","2,114","1,028","1,186","744","848","449","510","0","0","0","0","2,388","2,772","1,358","1,594","1,703","1,915","936","1,063","796","920","462","542","1","2","0","0","2,306","2,658","1,289","1,504","1,197","1,366","578","680","455","548","230","284","1","1","0","0","1,541","1,802","749","903","1,208","1,337","601","682","422","506","233","286","0","0","0","0","1,531","1,759","786","933"
"10933  :  โรงพยาบาลขุนหาญ","8,418","14,455","6,007","10,548","9,666","16,142","6,835","11,621","273","300","190","208","13,415","21,837","9,434","15,205","2,360","3,664","1,298","2,055","2,633","4,150","1,443","2,268","77","87","45","49","3,788","5,728","2,084","3,077","2,349","4,263","1,918","3,571","2,822","4,935","2,292","4,048","89","97","66","73","3,685","6,308","2,935","4,999","1,905","3,271","1,514","2,580","2,055","3,502","1,596","2,717","62","63","51","52","2,928","4,849","2,274","3,662","1,804","3,257","1,277","2,342","2,156","3,555","1,504","2,588","45","53","28","34","3,014","4,952","2,141","3,467"
"10934  :  โรงพยาบาลราษีไศล","7,122","9,279","4,236","5,426","4,419","5,197","2,771","3,271","9","14","1","1","10,236","13,228","6,084","7,766","1,996","2,568","635","744","1,186","1,370","375","414","0","0","0","0","2,954","3,739","948","1,095","1,806","2,444","1,137","1,543","1,167","1,402","796","970","3","5","0","0","2,706","3,603","1,760","2,343","1,550","2,057","1,025","1,372","887","1,065","605","747","4","6","1","1","2,253","2,952","1,506","1,996","1,770","2,210","1,439","1,767","1,179","1,360","995","1,140","2","3","0","0","2,323","2,934","1,870","2,332"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","3,555","4,702","2,642","3,425","2,984","3,482","2,182","2,510","11","14","3","4","5,773","7,459","4,325","5,488","1,304","1,829","984","1,396","1,049","1,229","777","886","0","0","0","0","2,040","2,762","1,541","2,089","868","1,148","621","790","892","1,021","661","745","1","1","1","1","1,532","1,949","1,129","1,390","735","934","561","691","554","639","404","458","3","4","2","3","1,146","1,439","875","1,073","648","791","476","548","489","593","340","421","7","9","0","0","1,055","1,309","780","936"
"10936  :  โรงพยาบาลบึงบูรพ์","1,306","1,632","796","987","1","1","1","1","0","0","0","0","1,307","1,633","797","988","461","593","277","356","1","1","1","1","0","0","0","0","462","594","278","357","400","505","232","287","0","0","0","0","0","0","0","0","400","505","232","287","293","361","194","240","0","0","0","0","0","0","0","0","293","361","194","240","152","173","93","104","0","0","0","0","0","0","0","0","152","173","93","104"
"10937  :  โรงพยาบาลห้วยทับทัน","5,531","6,596","3,424","4,067","13","14","8","9","15","16","6","7","5,545","6,616","3,432","4,079","1,943","2,288","701","787","0","0","0","0","12","12","3","3","1,945","2,292","702","788","1,528","1,787","1,077","1,268","8","8","5","5","3","4","3","4","1,536","1,797","1,082","1,275","956","1,185","765","950","4","5","2","3","0","0","0","0","959","1,190","766","953","1,104","1,336","881","1,062","1","1","1","1","0","0","0","0","1,105","1,337","882","1,063"
"10938  :  โรงพยาบาลโนนคูณ","2,257","2,615","1,692","1,952","351","373","253","267","6","8","2","3","2,407","2,802","1,811","2,095","484","560","383","440","150","157","113","119","0","0","0","0","550","642","435","503","584","674","455","523","122","132","88","95","1","2","0","0","642","743","501","576","563","662","440","509","68","71","50","51","2","3","2","3","588","695","460","535","626","719","414","480","11","13","2","2","3","3","0","0","627","722","415","481"
"10939  :  โรงพยาบาลศรีรัตนะ","3,587","4,660","2,682","3,323","130","403","103","371","2","6","1","3","3,684","5,048","2,771","3,693","1,108","1,452","844","1,043","54","185","52","183","0","0","0","0","1,152","1,636","887","1,226","1,081","1,406","826","1,048","42","160","35","152","0","0","0","0","1,118","1,564","860","1,199","810","1,032","586","704","21","45","10","30","2","6","1","3","819","1,070","593","735","588","770","426","528","13","13","6","6","0","0","0","0","595","778","431","533"
"10940  :  โรงพยาบาลวังหิน","4,346","5,159","3,655","4,292","148","178","116","146","8","8","5","5","4,429","5,303","3,715","4,412","1,579","1,871","1,342","1,576","72","75","51","54","0","0","0","0","1,608","1,914","1,361","1,608","1,371","1,583","1,172","1,331","16","17","10","11","5","5","3","3","1,382","1,602","1,175","1,342","556","699","429","536","18","23","14","19","0","0","0","0","566","718","436","552","840","1,006","712","849","42","63","41","62","3","3","2","2","873","1,069","743","910"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,304","2,782","1,773","2,054","91","109","69","77","109","123","79","87","2,386","2,929","1,833","2,158","797","966","629","731","22","23","16","16","49","55","35","39","822","1,013","644","765","692","827","552","629","26","33","19","22","41","48","29","32","718","880","569","661","378","469","299","354","23","31","17","21","11","12","9","10","396","497","315","376","437","520","293","340","20","22","17","18","8","8","6","6","450","539","305","356"
"10942  :  โรงพยาบาลภูสิงห์","6,600","7,841","5,951","7,042","2,692","2,768","2,565","2,626","6","7","2","2","6,981","8,281","6,302","7,441","2,384","2,794","2,216","2,584","1,190","1,236","1,150","1,189","2","2","2","2","2,518","2,952","2,337","2,724","2,461","2,902","2,245","2,627","1,190","1,213","1,134","1,150","3","3","0","0","2,615","3,079","2,390","2,790","1,091","1,296","951","1,134","256","259","239","242","0","0","0","0","1,150","1,362","1,009","1,199","664","849","539","697","56","60","42","45","1","2","0","0","698","888","566","728"
"10943  :  โรงพยาบาลเมืองจันทร์","660","1,241","404","573","708","831","525","618","3","5","1","2","1,297","2,039","906","1,177","172","363","103","169","226","263","171","198","0","0","0","0","385","620","274","367","183","360","103","159","215","257","156","180","2","4","1","2","377","612","253","338","180","357","118","154","127","148","93","112","0","0","0","0","295","499","207","264","125","161","80","91","140","163","105","128","1","1","0","0","240","308","172","208"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","2,332","3,361","1,365","1,966","1,925","2,587","1,011","1,297","175","201","79","89","3,395","4,962","2,003","2,843","760","1,163","461","702","591","840","319","415","19","25","6","6","1,073","1,692","664","992","824","1,269","481","737","599","873","296","413","119","133","67","75","1,108","1,732","648","985","568","713","355","449","407","510","228","281","27","33","4","6","773","1,025","470","617","180","216","68","78","328","364","168","188","10","10","2","2","441","513","221","249"
"28014  :  โรงพยาบาลพยุห์","2,629","2,980","2,112","2,411","812","858","642","680","3","3","0","0","2,719","3,092","2,182","2,499","837","941","645","729","320","339","241","257","0","0","0","0","870","983","669","760","777","878","633","716","293","313","242","259","0","0","0","0","801","908","656","744","470","550","388","459","133","140","109","114","2","2","0","0","488","570","400","472","545","611","446","507","66","66","50","50","1","1","0","0","560","631","457","523"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","706","835","505","580","189","211","137","157","0","0","0","0","806","953","578","669","270","318","210","239","64","74","50","60","0","0","0","0","300","357","232","269","193","226","146","171","47","52","32","35","0","0","0","0","218","254","161","188","144","178","92","107","54","59","35","40","0","0","0","0","175","212","115","133","99","113","57","63","24","26","20","22","0","0","0","0","113","130","70","79"
"28016  :  โรงพยาบาลศิลาลาด","2,595","3,437","2,132","2,806","1,090","1,364","875","1,080","2","3","0","0","3,189","4,313","2,631","3,523","738","1,007","618","836","314","410","262","341","0","0","0","0","937","1,305","789","1,090","828","1,144","691","941","390","488","321","399","2","3","0","0","1,021","1,437","853","1,182","493","620","405","505","203","248","167","195","0","0","0","0","615","792","508","641","536","666","418","524","183","218","125","145","0","0","0","0","616","779","481","610"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","19,619","22,547","7,265","8,207","4,521","5,575","1,272","1,509","0","0","0","0","22,926","26,916","8,356","9,525","4,996","5,801","1,911","2,181","1,296","1,612","354","417","0","0","0","0","5,978","7,105","2,216","2,546","5,105","5,904","1,861","2,143","1,141","1,397","302","358","0","0","0","0","5,961","7,025","2,129","2,463","4,810","5,430","1,758","1,950","1,117","1,363","337","405","0","0","0","0","5,638","6,527","2,044","2,303","4,708","5,412","1,735","1,933","967","1,203","279","329","0","0","0","0","5,349","6,259","1,967","2,213"
