"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","3","3","2","2","1","1","0","0","0","0","0","0","2","2","2","2","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10819  :  โรงพยาบาลบางละมุง","6","6","5","5","0","0","0","0","3","3","3","3","1","1","1","1","2","2","1","1"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10821  :  โรงพยาบาลพานทอง","19","19","14","14","3","3","2","2","5","5","5","5","6","6","3","3","5","5","4","4"
"10822  :  โรงพยาบาลพนัสนิคม","14","14","12","12","11","11","9","9","1","1","1","1","0","0","0","0","2","2","2","2"
"10823  :  โรงพยาบาลแหลมฉบัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10824  :  โรงพยาบาลเกาะสีชัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","6","6","6","6","1","1","1","1","1","1","1","1","4","4","4","4","0","0","0","0"
"10826  :  โรงพยาบาลบ่อทอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","3","3","3","3","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1"
"10663  :  โรงพยาบาลระยอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","680","679","419","419","169","169","109","109","195","195","121","121","172","171","108","108","144","144","81","81"
"10828  :  โรงพยาบาลบ้านฉาง","18","18","17","17","2","2","2","2","5","5","5","5","6","6","6","6","5","5","4","4"
"10829  :  โรงพยาบาลแกลง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10830  :  โรงพยาบาลวังจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10831  :  โรงพยาบาลบ้านค่าย","20","21","14","15","5","5","5","5","5","5","1","1","5","5","4","4","5","6","4","5"
"10832  :  โรงพยาบาลปลวกแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"23962  :  โรงพยาบาลนิคมพัฒนา","7","7","5","5","0","0","0","0","6","6","4","4","1","1","1","1","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","1"
"10834  :  โรงพยาบาลขลุง","4","3","4","3","0","0","0","0","1","1","1","1","2","1","2","1","1","1","1","1"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","1","1","1","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","2","2","1","1","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","2","2","2","2","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1"
"10841  :  โรงพยาบาลสอยดาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10696  :  โรงพยาบาลตราด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","2","4","1","3","2","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"10850  :  โรงพยาบาลบางคล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","16","16","12","12","4","4","3","3","4","4","4","4","4","4","2","2","4","4","3","3"
"10852  :  โรงพยาบาลบางปะกง","143","143","91","91","2","2","2","2","21","21","13","13","53","53","36","36","67","67","40","40"
"10853  :  โรงพยาบาลบ้านโพธิ์","76","80","42","46","15","15","8","8","21","23","12","14","15","16","9","10","25","26","13","14"
"10854  :  โรงพยาบาลพนมสารคาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10855  :  โรงพยาบาลสนามชัยเขต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10856  :  โรงพยาบาลแปลงยาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13747  :  โรงพยาบาลราชสาส์น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","209","211","60","60","82","83","31","31","53","53","15","15","31","32","7","7","43","43","7","7"
"10857  :  โรงพยาบาลกบินทร์บุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10858  :  โรงพยาบาลนาดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","11","11","11","11","1","1","1","1","2","2","2","2","2","2","2","2","6","6","6","6"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","3","3","3","3","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","2"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","6","6","6","6","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2"
"10863  :  โรงพยาบาลปากพลี","3","3","3","3","2","2","2","2","1","1","1","1","0","0","0","0","0","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10865  :  โรงพยาบาลองครักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","36","36","14","14","8","8","4","4","22","22","7","7","6","6","3","3","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","636","636","382","382","161","161","94","94","149","149","86","86","137","137","87","87","189","189","115","115"
"10866  :  โรงพยาบาลคลองหาด","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
"10867  :  โรงพยาบาลตาพระยา","7","7","7","7","1","1","1","1","2","2","2","2","0","0","0","0","4","4","4","4"
"10868  :  โรงพยาบาลวังน้ำเย็น","150","151","103","104","30","30","18","18","61","61","41","41","45","45","34","34","14","15","10","11"
"10869  :  โรงพยาบาลวัฒนานคร","296","311","203","217","69","69","37","37","83","85","65","66","66","71","46","51","78","86","55","63"
"10870  :  โรงพยาบาลอรัญประเทศ","7","7","5","5","0","0","0","0","7","7","5","5","0","0","0","0","0","0","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","94","98","83","85","38","38","33","33","26","27","26","27","5","5","4","4","25","28","20","21"
"10895  :  โรงพยาบาลคูเมือง","24","24","22","22","1","1","0","0","5","5","5","5","7","7","6","6","11","11","11","11"
"10896  :  โรงพยาบาลกระสัง","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"10897  :  โรงพยาบาลนางรอง","17","17","8","8","1","1","1","1","3","3","1","1","7","7","4","4","6","6","2","2"
"10898  :  โรงพยาบาลหนองกี่","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","4","5","4","5","1","1","1","1","1","1","1","1","2","3","2","3","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","2","2","1","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0"
"10902  :  โรงพยาบาลพุทไธสง","5","5","4","4","1","1","0","0","0","0","0","0","4","4","4","4","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","2","2","2","2","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","5","5","4","4","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"10914  :  โรงพยาบาลโนนดินแดง","3","3","2","2","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","6","7","5","6","2","3","2","3","1","1","1","1","1","1","1","1","2","2","1","1"
"10668  :  โรงพยาบาลสุรินทร์","31","32","22","23","1","1","1","1","2","2","1","1","14","15","11","12","14","14","9","9"
"10915  :  โรงพยาบาลชุมพลบุรี","1","1","1","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","237","238","157","158","104","104","68","68","106","106","65","65","10","10","7","7","17","18","17","18"
"10917  :  โรงพยาบาลจอมพระ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","7","7","7","7","4","4","4","4","2","2","2","2","0","0","0","0","1","1","1","1"
"10919  :  โรงพยาบาลกาบเชิง","25","25","21","21","11","11","8","8","6","6","5","5","1","1","1","1","7","7","7","7"
"10920  :  โรงพยาบาลรัตนบุรี","985","995","663","671","268","273","195","198","234","235","164","164","247","247","160","161","236","240","144","148"
"10921  :  โรงพยาบาลสนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","8","8","8","8","0","0","0","0","3","3","3","3","3","3","3","3","2","2","2","2"
"10923  :  โรงพยาบาลสังขะ","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"10924  :  โรงพยาบาลลำดวน","897","924","686","709","233","240","186","190","201","202","151","154","301","315","230","243","162","167","119","122"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","5","5","3","3","0","0","0","0","0","0","0","0","5","5","3","3","0","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","7,652","7,927","3,964","4,151","18","18","1","1","2,096","2,143","205","206","3,005","3,103","1,720","1,791","2,533","2,663","2,038","2,153"
"10930  :  โรงพยาบาลขุขันธ์","539","540","423","424","159","160","126","127","139","139","115","115","117","117","88","88","124","124","94","94"
"10931  :  โรงพยาบาลไพรบึง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","3","3","2","2","1","1","1","1","2","2","1","1","0","0","0","0","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10934  :  โรงพยาบาลราษีไศล","115","115","53","53","39","39","24","24","37","37","23","23","26","26","4","4","13","13","2","2"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","3","3","2","2","0","0","0","0","1","1","0","0","1","1","1","1","1","1","1","1"
"10936  :  โรงพยาบาลบึงบูรพ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
