"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จ่ายยาสมุนไพรทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC"
"ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ"
"10884  :  โรงพยาบาลพิมาย","748","782","587","613","151","153","113","115","177","179","143","143","251","276","200","221","169","174","131","134"
"10885  :  โรงพยาบาลห้วยแถลง","731","813","642","713","268","283","237","248","187","202","167","182","129","154","115","136","147","174","123","147"
"10886  :  โรงพยาบาลชุมพวง","639","679","532","563","195","207","163","174","159","174","123","133","141","148","123","129","144","150","123","127"
"10887  :  โรงพยาบาลสูงเนิน","910","1,230","645","873","307","392","214","274","235","375","169","272","180","238","131","173","188","225","131","154"
"10888  :  โรงพยาบาลขามทะเลสอ","432","492","354","398","115","141","93","113","90","107","73","86","109","119","92","99","118","125","96","100"
"10889  :  โรงพยาบาลสีคิ้ว","1,033","1,396","820","1,092","308","401","256","330","261","364","209","279","225","323","171","248","239","308","184","235"
"10890  :  โรงพยาบาลปากช่องนานา","2,111","2,913","1,561","1,882","506","1,011","378","478","569","618","426","466","493","548","365","406","543","736","392","532"
"10891  :  โรงพยาบาลหนองบุญมาก","329","382","297","348","78","87","72","81","75","84","70","78","74","85","64","75","102","126","91","114"
"10892  :  โรงพยาบาลแก้งสนามนาง","134","182","119","157","28","40","26","36","33","39","31","37","32","44","25","33","41","59","37","51"
"10893  :  โรงพยาบาลโนนแดง","243","351","198","281","55","78","48","68","54","74","43","57","63","85","48","63","71","114","59","93"
"10894  :  โรงพยาบาลวังน้ำเขียว","345","371","288","310","85","91","70","75","64","70","51","54","75","84","61","70","121","126","106","111"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","242","255","203","212","80","83","71","72","81","86","62","66","44","49","36","40","37","37","34","34"
"11608  :  โรงพยาบาลลำทะเมนชัย","237","257","217","235","92","102","86","95","45","50","42","46","52","54","48","50","48","51","41","44"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","30","37","29","36","7","10","7","10","0","0","0","0","11","12","11","12","12","15","11","14"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","3","3","2","2"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","145","155","114","124","57","64","45","52","39","39","28","28","22","23","17","18","27","29","24","26"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","967","1,113","704","804","246","275","189","208","250","280","174","191","248","271","181","197","223","287","160","208"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","84","85","0","0","33","34","0","0","18","18","0","0","18","18","0","0","15","15","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","356","407","305","349","83","108","66","90","107","122","94","104","87","93","73","79","79","84","72","76"
"27839  :  โรงพยาบาลบัวลาย","96","104","90","97","41","46","40","44","26","27","24","25","14","15","12","13","15","16","14","15"
"27840  :  โรงพยาบาลสีดา","36","40","32","36","8","10","7","9","5","5","5","5","10","11","9","10","13","14","11","12"
"27841  :  โรงพยาบาลเทพารักษ์","201","262","182","238","28","38","27","37","31","47","26","41","62","78","58","72","80","99","71","88"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","2,631","11,517","2,209","8,026","705","3,403","598","2,428","701","3,509","582","2,485","652","3,074","550","1,866","573","1,531","479","1,247"
"10896  :  โรงพยาบาลกระสัง","175","196","153","173","65","67","59","61","37","41","32","36","27","30","26","29","46","58","36","47"
"10897  :  โรงพยาบาลนางรอง","888","1,040","685","797","240","280","184","215","289","308","217","228","157","183","124","143","202","269","160","211"
"10898  :  โรงพยาบาลหนองกี่","899","1,274","722","1,001","230","315","186","255","212","370","165","273","194","274","157","219","263","315","214","254"
"10899  :  โรงพยาบาลละหานทราย","1,101","1,156","919","965","290","304","243","256","334","346","282","291","248","263","207","219","229","243","187","199"
"10900  :  โรงพยาบาลประโคนชัย","1,203","1,323","1,010","1,114","312","326","260","273","269","303","229","260","284","311","239","262","338","383","282","319"
"10901  :  โรงพยาบาลบ้านกรวด","362","402","307","339","106","119","87","97","72","81","62","69","58","70","50","60","126","132","108","113"
"10902  :  โรงพยาบาลพุทไธสง","989","1,119","781","872","302","356","233","267","259","293","203","229","194","214","155","170","234","256","190","206"
"10904  :  โรงพยาบาลลำปลายมาศ","2,129","2,916","1,470","2,037","546","842","391","616","552","836","386","580","479","645","313","428","552","593","380","413"
"10905  :  โรงพยาบาลสตึก","787","1,319","668","1,137","250","472","215","415","153","258","121","210","159","280","135","239","225","309","197","273"
"10906  :  โรงพยาบาลปะคำ","661","958","548","797","236","352","194","285","155","226","132","197","124","194","100","164","146","186","122","151"
"10907  :  โรงพยาบาลนาโพธิ์","420","485","323","367","165","192","124","139","110","125","85","95","88","106","73","89","57","62","41","44"
"10908  :  โรงพยาบาลหนองหงส์","811","903","697","774","225","249","200","220","222","245","191","209","179","198","149","166","185","211","157","179"
"10909  :  โรงพยาบาลพลับพลาชัย","305","321","262","275","70","74","56","58","104","108","93","97","79","82","67","69","52","57","46","51"
"10910  :  โรงพยาบาลห้วยราช","325","361","281","308","89","103","72","83","79","86","73","80","62","69","54","60","95","103","82","85"
"10911  :  โรงพยาบาลโนนสุวรรณ","373","414","330","366","76","82","69","75","118","138","108","125","100","107","90","96","79","87","63","70"
"10912  :  โรงพยาบาลชำนิ","528","612","456","535","124","150","109","133","134","156","112","133","139","158","121","140","131","148","114","129"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","524","553","385","407","158","168","102","110","134","143","102","108","125","131","98","103","107","111","83","86"
"10914  :  โรงพยาบาลโนนดินแดง","784","1,050","655","858","162","203","132","160","210","293","173","237","211","285","180","236","201","269","170","225"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","1","2","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","386","416","257","276","103","105","67","68","81","96","54","65","81","86","56","58","121","129","80","85"
"23578  :  โรงพยาบาลแคนดง","673","920","575","784","162","258","136","217","201","269","174","236","159","202","133","169","151","191","132","162"
"28020  :  โรงพยาบาลบ้านด่าน","386","433","317","356","20","20","17","17","72","82","58","65","157","185","126","150","137","146","116","124"
"10668  :  โรงพยาบาลสุรินทร์","598","666","378","403","131","135","90","91","176","182","113","117","124","149","64","74","167","200","111","121"
"10915  :  โรงพยาบาลชุมพลบุรี","249","472","211","390","51","116","43","96","51","110","43","90","76","169","64","138","71","77","61","66"
"10916  :  โรงพยาบาลท่าตูม","711","864","563","683","206","274","162","216","219","270","171","209","129","152","109","129","157","168","121","129"
"10917  :  โรงพยาบาลจอมพระ","513","634","448","551","121","186","103","156","158","193","137","169","109","117","100","106","125","138","108","120"
"10918  :  โรงพยาบาลปราสาท","2,306","2,498","1,858","2,000","642","699","512","559","623","693","505","552","504","529","398","417","537","577","443","472"
"10919  :  โรงพยาบาลกาบเชิง","2,524","4,122","2,135","3,476","625","1,012","513","832","613","1,007","521","840","611","1,029","522","883","675","1,074","579","921"
"10920  :  โรงพยาบาลรัตนบุรี","1,216","1,326","997","1,082","301","333","249","276","240","266","189","208","327","350","270","290","348","377","289","308"
"10921  :  โรงพยาบาลสนม","599","794","495","659","84","102","70","85","53","60","43","50","129","159","104","132","333","473","278","392"
"10922  :  โรงพยาบาลศีขรภูมิ","2,230","2,377","1,829","1,948","541","585","426","460","528","548","434","452","428","452","352","375","733","792","617","661"
"10923  :  โรงพยาบาลสังขะ","3,859","4,518","3,103","3,646","1,056","1,256","843","1,006","1,006","1,228","833","1,015","866","996","685","787","931","1,038","742","838"
"10924  :  โรงพยาบาลลำดวน","3,761","4,573","3,143","3,777","782","869","626","690","1,017","1,215","853","1,004","1,160","1,357","998","1,156","802","1,132","666","927"
"10925  :  โรงพยาบาลสำโรงทาบ","625","689","558","611","165","172","149","153","147","153","130","134","134","155","119","139","179","209","160","185"
"10926  :  โรงพยาบาลบัวเชด","163","174","132","140","45","50","34","36","40","43","34","37","27","28","22","23","51","53","42","44"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","347","416","293","352","71","87","54","68","93","110","80","95","94","113","82","100","89","106","77","89"
"27842  :  โรงพยาบาลเขวาสินรินทร์","120","126","107","113","7","7","6","6","23","23","22","22","20","22","17","19","70","74","62","66"
"27843  :  โรงพยาบาลศรีณรงค์","519","674","466","609","190","276","173","254","153","189","133","164","94","116","87","108","82","93","73","83"
"27844  :  โรงพยาบาลโนนนารายณ์","285","317","260","290","51","55","45","48","50","55","47","52","73","86","71","84","111","121","97","106"
"10700  :  โรงพยาบาลศรีสะเกษ","151","151","94","94","52","52","40","40","31","31","20","20","21","21","18","18","47","47","16","16"
"10927  :  โรงพยาบาลยางชุมน้อย","344","457","155","196","88","107","27","30","89","120","45","60","70","118","22","34","97","112","61","72"
"10928  :  โรงพยาบาลกันทรารมย์","1,329","1,538","1,137","1,308","358","408","318","364","332","386","288","338","283","325","240","275","356","419","291","331"
"10929  :  โรงพยาบาลกันทรลักษ์","4,049","4,984","693","796","1,124","1,214","197","209","952","1,057","151","158","939","1,110","177","190","1,034","1,603","168","239"
"10930  :  โรงพยาบาลขุขันธ์","217","241","187","210","63","68","56","61","77","93","67","82","70","73","58","61","7","7","6","6"
"10931  :  โรงพยาบาลไพรบึง","344","430","232","304","112","190","101","170","87","90","31","31","56","58","22","23","89","92","78","80"
"10932  :  โรงพยาบาลปรางค์กู่","940","1,040","621","691","231","257","205","229","204","224","108","115","221","236","89","96","284","323","219","251"
"10933  :  โรงพยาบาลขุนหาญ","1,518","1,901","971","1,184","398","488","334","408","367","469","207","266","292","360","186","219","461","584","244","291"
"10934  :  โรงพยาบาลราษีไศล","1,528","1,772","803","929","345","376","143","157","391","461","175","199","354","416","154","180","438","519","331","393"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","1,449","1,710","573","659","392","494","152","193","316","383","120","136","296","317","167","180","445","516","134","150"
"10936  :  โรงพยาบาลบึงบูรพ์","150","216","113","163","46","69","31","48","19","29","14","21","30","42","23","32","55","76","45","62"
"10937  :  โรงพยาบาลห้วยทับทัน","312","342","284","312","95","103","89","95","86","94","74","82","60","66","56","62","71","79","65","73"
"10938  :  โรงพยาบาลโนนคูณ","278","331","241","287","57","85","51","76","55","64","50","58","77","85","69","77","89","97","71","76"
"10939  :  โรงพยาบาลศรีรัตนะ","17","17","15","15","0","0","0","0","0","0","0","0","3","3","3","3","14","14","12","12"
"10940  :  โรงพยาบาลวังหิน","413","529","346","438","98","125","87","109","111","132","95","115","82","106","72","93","122","166","92","121"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","355","358","107","107","85","85","22","22","86","86","35","35","72","74","18","18","112","113","32","32"
"10942  :  โรงพยาบาลภูสิงห์","251","263","218","226","71","77","63","67","57","58","50","51","50","53","41","43","73","75","64","65"
"10943  :  โรงพยาบาลเมืองจันทร์","287","325","262","298","115","132","107","124","76","84","70","77","32","41","31","39","64","68","54","58"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","10","10","5","5","1","1","1","1","1","1","1","1","3","3","2","2","5","5","1","1"
"28014  :  โรงพยาบาลพยุห์","449","551","376","462","74","84","65","73","104","133","92","118","114","139","103","125","157","195","116","146"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","170","212","139","175","42","43","26","26","11","13","8","10","20","26","18","23","97","130","87","116"
"28016  :  โรงพยาบาลศิลาลาด","135","142","127","133","24","25","23","24","25","25","22","22","30","31","29","30","56","61","53","57"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","1,596","1,663","1,071","1,109","475","493","340","348","346","360","231","242","330","345","210","219","445","465","290","300"
"10944  :  โรงพยาบาลศรีเมืองใหม่","491","846","403","691","111","304","97","264","98","190","76","149","142","160","112","124","140","192","118","154"
"10945  :  โรงพยาบาลโขงเจียม","89","102","77","90","8","8","7","7","10","15","9","14","33","38","30","35","38","41","31","34"
"10946  :  โรงพยาบาลเขื่องใน","244","249","191","194","53","53","42","42","31","32","22","22","90","93","74","76","70","71","53","54"
"10947  :  โรงพยาบาลเขมราฐ","488","492","329","333","125","125","85","85","111","111","74","74","100","102","70","72","152","154","100","102"
"10948  :  โรงพยาบาลนาจะหลวย","238","267","193","216","29","29","24","24","61","65","50","53","69","80","57","67","79","93","62","72"
"10949  :  โรงพยาบาลน้ำยืน","398","663","323","534","82","149","65","116","100","174","76","130","105","172","86","140","111","168","96","148"
"10950  :  โรงพยาบาลบุณฑริก","856","920","712","766","251","263","213","222","195","212","153","168","201","208","168","174","209","237","178","202"
"10951  :  โรงพยาบาลตระการพืชผล","449","465","340","351","68","70","48","48","95","96","71","71","106","110","81","85","180","189","140","147"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","831","1,036","622","783","176","229","140","184","202","225","165","185","201","241","106","129","252","341","211","285"
"10953  :  โรงพยาบาลม่วงสามสิบ","151","155","126","130","47","48","35","36","56","57","50","51","47","49","40","42","1","1","1","1"
"10954  :  โรงพยาบาลวารินชำราบ","782","801","622","636","229","234","190","194","216","224","166","172","189","190","146","146","148","153","120","124"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","126","183","92","128","32","66","19","38","19","39","17","33","29","30","23","23","46","48","33","34"
"10957  :  โรงพยาบาลตาลสุม","58","108","49","91","24","46","20","40","18","29","16","26","9","16","7","12","7","17","6","13"
"10958  :  โรงพยาบาลโพธิ์ไทร","247","371","188","281","59","97","39","62","70","99","54","77","41","66","33","52","77","109","62","90"
"10959  :  โรงพยาบาลสำโรง","443","488","396","434","103","113","91","98","114","121","102","108","91","100","83","91","135","154","120","137"
"10960  :  โรงพยาบาลดอนมดแดง","202","220","183","199","55","58","48","50","77","85","71","79","37","40","33","36","33","37","31","34"
"10961  :  โรงพยาบาลสิรินธร","262","282","214","234","70","73","54","57","57","63","49","55","65","67","49","51","70","79","62","71"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","268","302","231","260","83","92","72","80","63","67","59","62","71","81","58","66","51","62","42","52"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","907","1,229","470","634","234","306","96","129","175","246","94","129","229","302","127","168","269","375","153","208"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","7","7","7","7","4","4","4","4","3","3","3","3","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","606","680","299","331","149","172","70","78","157","174","83","90","134","153","71","81","166","181","75","82"
"24032  :  โรงพยาบาลนาตาล","60","93","52","83","10","13","9","12","17","24","15","22","8","13","6","11","25","43","22","38"
"24821  :  โรงพยาบาลนาเยีย","528","584","497","550","161","179","153","170","133","156","124","145","74","77","70","73","160","172","150","162"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","418","502","385","460","93","108","80","90","90","109","86","105","143","181","133","169","92","104","86","96"
"27968  :  โรงพยาบาลน้ำขุ่น","284","355","260","326","48","62","43","57","55","73","52","67","62","80","58","76","119","140","107","126"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","15","18","12","14","3","4","2","3","1","1","1","1","6","8","5","6","5","5","4","4"
"10701  :  โรงพยาบาลยโสธร","41","41","34","34","5","5","4","4","4","4","4","4","22","22","18","18","10","10","8","8"
"10963  :  โรงพยาบาลทรายมูล","92","94","75","76","16","16","14","14","21","21","15","15","31","33","23","24","24","24","23","23"
"10964  :  โรงพยาบาลกุดชุม","696","803","586","669","146","166","125","140","226","258","184","209","205","247","175","212","119","132","102","108"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","225","236","189","196","41","42","38","39","50","53","38","38","59","61","51","52","75","80","62","67"
"10966  :  โรงพยาบาลป่าติ้ว","160","162","137","139","43","44","36","37","40","40","37","37","46","46","39","39","31","32","25","26"
"10967  :  โรงพยาบาลมหาชนะชัย","315","339","268","290","67","73","52","58","83","86","70","73","98","108","84","92","67","72","62","67"
"10968  :  โรงพยาบาลค้อวัง","108","115","94","100","22","22","21","21","24","24","20","20","25","27","21","23","37","42","32","36"
"10969  :  โรงพยาบาลไทยเจริญ","161","167","144","150","13","13","12","12","37","39","32","34","36","36","34","34","75","79","66","70"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","98","102","76","79","36","37","28","29","31","34","22","24","13","13","11","11","18","18","15","15"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","74","82","60","67","21","21","17","17","26","30","20","23","17","21","14","18","10","10","9","9"
"10702  :  โรงพยาบาลชัยภูมิ","3,106","3,566","2,289","2,630","725","932","551","712","688","867","491","627","729","755","550","569","964","1,012","697","722"
"10970  :  โรงพยาบาลบ้านเขว้า","292","301","232","239","57","59","40","42","64","65","51","51","96","97","75","75","75","80","66","71"
"10971  :  โรงพยาบาลคอนสวรรค์","184","203","155","171","66","70","52","55","25","26","20","21","50","56","48","54","43","51","35","41"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","498","776","439","678","131","301","114","260","108","171","93","144","121","153","112","142","138","151","120","132"
"10973  :  โรงพยาบาลหนองบัวแดง","773","857","675","737","200","220","179","195","169","183","144","156","166","183","141","153","238","271","211","233"
"10974  :  โรงพยาบาลจัตุรัส","884","1,113","695","853","206","273","171","227","203","260","161","203","217","270","174","204","258","310","189","219"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","655","1,186","536","965","172","310","145","260","194","406","154","314","132","237","114","205","157","233","123","186"
"10976  :  โรงพยาบาลหนองบัวระเหว","149","203","118","162","58","110","48","91","42","42","34","34","25","26","18","19","24","25","18","18"
"10977  :  โรงพยาบาลเทพสถิต","553","636","520","603","157","188","149","180","152","176","146","170","120","140","111","131","124","132","114","122"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","2,526","3,700","1,485","2,092","712","1,168","415","647","556","926","337","534","648","938","391","532","610","668","342","379"
"10979  :  โรงพยาบาลบ้านแท่น","323","366","281","317","98","112","84","97","65","72","60","66","57","61","47","50","103","121","90","104"
"10980  :  โรงพยาบาลแก้งคร้อ","660","879","531","720","229","306","186","253","206","301","172","255","204","251","157","196","21","21","16","16"
"10981  :  โรงพยาบาลคอนสาร","635","771","536","651","187","213","165","186","176","253","147","215","177","204","153","176","95","101","71","74"
"10982  :  โรงพยาบาลภักดีชุมพล","308","392","266","314","96","106","79","89","88","138","77","110","79","83","69","72","45","65","41","43"
"10983  :  โรงพยาบาลเนินสง่า","152","160","139","146","37","38","35","36","52","55","47","50","34","35","31","32","29","32","26","28"
"10703  :  โรงพยาบาลอำนาจเจริญ","1,055","1,504","831","1,186","251","309","199","244","231","321","181","247","241","359","188","272","332","515","263","423"
"10985  :  โรงพยาบาลชานุมาน","635","907","509","696","170","257","133","194","138","196","105","138","147","201","124","164","180","253","147","200"
"10986  :  โรงพยาบาลปทุมราชวงศา","571","761","466","613","145","193","119","157","148","193","118","151","146","192","125","161","132","183","104","144"
"10987  :  โรงพยาบาลพนา","197","276","159","224","43","64","37","57","24","30","19","24","51","65","41","52","79","117","62","91"
"10988  :  โรงพยาบาลเสนางคนิคม","789","1,023","634","824","178","225","145","182","171","223","138","179","210","274","171","227","230","301","180","236"
"10989  :  โรงพยาบาลหัวตะพาน","465","546","378","436","123","141","104","119","85","107","63","79","126","141","105","116","131","157","106","122"
"10990  :  โรงพยาบาลลืออำนาจ","700","953","594","811","176","222","145","181","166","201","138","168","192","264","165","228","166","266","146","234"
"11040  :  โรงพยาบาลบึงกาฬ","1,026","1,065","725","754","317","331","225","234","380","393","258","268","198","206","140","147","131","135","102","105"
"11041  :  โรงพยาบาลพรเจริญ","329","355","289","309","72","81","63","70","84","87","78","81","79","84","66","69","94","103","82","89"
"11043  :  โรงพยาบาลโซ่พิสัย","366","416","313","357","88","90","74","76","58","64","46","51","48","57","43","52","172","205","150","178"
"11046  :  โรงพยาบาลเซกา","1,539","1,920","1,325","1,649","409","509","346","430","367","455","317","395","337","430","287","369","426","526","375","455"
"11047  :  โรงพยาบาลปากคาด","419","467","341","374","85","96","62","69","91","101","76","84","108","117","91","100","135","153","112","121"
"11048  :  โรงพยาบาลบึงโขงหลง","571","638","406","454","108","114","78","82","152","168","111","126","153","186","110","132","158","170","107","114"
"11049  :  โรงพยาบาลศรีวิไล","302","317","255","266","78","82","60","63","78","81","72","75","85","90","74","77","61","64","49","51"
"11050  :  โรงพยาบาลบุ่งคล้า","193","220","156","180","33","37","27","31","41","44","36","39","36","41","28","31","83","98","65","79"
"10704  :  โรงพยาบาลหนองบัวลำภู","524","547","398","417","147","156","100","107","149","156","118","123","98","102","78","82","130","133","102","105"
"10991  :  โรงพยาบาลนากลาง","769","894","654","763","181","211","154","182","199","226","168","194","171","209","137","166","218","248","195","221"
"10992  :  โรงพยาบาลโนนสัง","620","830","527","707","191","289","158","247","113","160","96","137","139","171","120","142","177","210","153","181"
"10993  :  โรงพยาบาลศรีบุญเรือง","493","524","432","456","161","172","140","148","94","100","83","89","103","109","87","91","135","143","122","128"
"10994  :  โรงพยาบาลสุวรรณคูหา","147","150","133","136","49","49","45","45","43","45","39","41","25","26","23","24","30","30","26","26"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","281","307","253","276","64","68","55","59","55","60","50","54","78","84","72","78","84","95","76","85"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","308","326","252","263","83","86","68","70","73","76","59","60","55","56","45","46","97","108","80","87"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","1,374","1,488","1,186","1,284","423","465","351","384","372","400","332","357","270","291","232","252","309","332","271","291"
"10998  :  โรงพยาบาลชุมแพ","2,160","2,398","1,689","1,878","562","608","438","475","520","609","426","505","514","551","386","408","564","630","439","490"
"10999  :  โรงพยาบาลสีชมพู","61","74","56","67","29","38","26","33","19","23","18","22","3","3","2","2","10","10","10","10"
"11000  :  โรงพยาบาลน้ำพอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","602","776","452","578","216","311","157","226","128","167","96","128","130","146","101","108","128","152","98","116"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","388","449","325","373","124","146","103","117","111","136","98","122","91","103","75","84","62","64","49","50"
"11004  :  โรงพยาบาลพล","815","946","435","494","155","237","79","106","175","199","83","97","187","203","91","102","298","307","182","189"
"11005  :  โรงพยาบาลแวงใหญ่","355","427","285","345","94","112","73","89","88","111","69","90","92","111","74","88","81","93","69","78"
"11006  :  โรงพยาบาลแวงน้อย","378","683","314","584","107","234","89","204","82","204","73","182","84","120","67","94","105","125","85","104"
"11007  :  โรงพยาบาลหนองสองห้อง","750","1,055","650","921","161","211","132","173","201","293","175","256","166","233","144","201","222","318","199","291"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","635","899","591","842","149","224","138","210","169","253","159","238","154","206","144","193","163","216","150","201"
"11010  :  โรงพยาบาลชนบท","358","427","305","362","67","109","53","87","71","74","51","53","110","126","101","114","110","118","100","108"
"11011  :  โรงพยาบาลเขาสวนกวาง","111","138","95","117","18","24","14","20","25","37","20","28","26","30","23","26","42","47","38","43"
"11012  :  โรงพยาบาลภูผาม่าน","78","80","67","68","18","18","16","16","12","13","12","13","17","18","16","16","31","31","23","23"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","232","251","153","163","72","86","47","55","31","32","19","20","56","59","39","39","73","74","48","49"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","378","426","301","341","93","111","76","92","99","120","79","95","98","105","80","86","88","90","66","68"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","81","87","69","74","27","29","22","24","28","30","22","23","14","15","13","14","12","13","12","13"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
