"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด","ED","NON ED","OTHER","บริการทั้งหมด"
"ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC","ทั้งหมด","UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10818  :  โรงพยาบาลหนองใหญ่","2,933","3,265","1,695","1,921","5,636","6,616","2,242","2,689","1","1","0","0","7,343","8,716","3,356","4,054","709","778","384","426","1,378","1,632","539","653","1","1","0","0","1,788","2,119","795","957","735","828","430","490","1,563","1,857","663","787","0","0","0","0","1,963","2,370","932","1,128","764","849","429","485","1,491","1,730","522","623","0","0","0","0","1,931","2,265","804","962","725","810","452","520","1,204","1,397","518","626","0","0","0","0","1,661","1,962","825","1,007"
"10819  :  โรงพยาบาลบางละมุง","11,613","13,087","6,481","7,295","13,128","14,693","6,956","7,898","0","0","0","0","20,086","23,138","11,147","12,968","3,569","4,179","1,917","2,256","2,891","3,279","1,577","1,816","0","0","0","0","5,160","6,139","2,842","3,430","3,139","3,457","1,789","1,978","4,354","4,907","2,269","2,582","0","0","0","0","6,058","6,942","3,351","3,880","2,416","2,684","1,338","1,471","3,139","3,513","1,616","1,848","0","0","0","0","4,597","5,256","2,498","2,880","2,489","2,767","1,437","1,590","2,744","2,994","1,494","1,652","0","0","0","0","4,271","4,801","2,456","2,778"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","2,034","4,771","836","2,205","1,290","1,439","547","650","0","0","0","0","2,997","5,857","1,265","2,695","503","1,215","203","560","373","413","151","177","0","0","0","0","818","1,566","333","704","559","1,225","217","559","431","468","187","212","0","0","0","0","871","1,572","362","721","447","1,033","177","453","243","271","104","121","0","0","0","0","618","1,228","259","548","525","1,298","239","633","243","287","105","140","0","0","0","0","690","1,491","311","722"
"10821  :  โรงพยาบาลพานทอง","5,700","7,354","2,855","4,185","9,609","10,869","3,534","4,099","0","0","0","0","13,467","16,555","5,708","7,684","1,399","1,845","719","1,082","2,305","2,658","863","1,035","0","0","0","0","3,289","4,119","1,405","1,958","1,569","1,929","717","996","2,811","3,205","1,003","1,170","0","0","0","0","3,811","4,621","1,526","1,991","1,297","1,706","691","1,023","2,170","2,426","780","901","0","0","0","0","3,099","3,790","1,332","1,798","1,435","1,874","728","1,084","2,323","2,580","888","993","0","0","0","0","3,268","4,025","1,445","1,937"
"10822  :  โรงพยาบาลพนัสนิคม","6,858","12,083","3,357","7,297","6,979","7,663","2,656","2,899","0","0","0","0","12,922","18,938","5,659","9,887","1,670","3,085","870","2,006","1,053","1,176","462","518","0","0","0","0","2,354","3,909","1,178","2,377","1,551","2,929","805","1,864","1,794","1,979","733","804","0","0","0","0","3,124","4,719","1,450","2,592","1,548","2,772","847","1,810","1,851","2,029","751","820","0","0","0","0","3,232","4,660","1,533","2,580","2,089","3,297","835","1,617","2,281","2,479","710","757","0","0","0","0","4,212","5,650","1,498","2,338"
"10823  :  โรงพยาบาลแหลมฉบัง","4,365","7,283","2,778","4,341","3,606","3,987","2,264","2,519","11","12","6","6","6,843","10,190","4,385","6,218","853","1,639","518","936","996","1,107","617","689","3","3","3","3","1,610","2,522","993","1,490","1,201","1,918","772","1,169","1,137","1,264","707","787","4","4","2","2","2,034","2,904","1,310","1,793","994","1,625","628","957","727","788","458","502","4","5","1","1","1,454","2,148","935","1,309","1,317","2,101","860","1,279","746","828","482","541","0","0","0","0","1,745","2,616","1,147","1,626"
"10824  :  โรงพยาบาลเกาะสีชัง","1,129","3,028","714","2,103","383","545","221","336","21","36","17","32","1,414","3,533","884","2,429","299","1,181","201","873","117","236","70","151","4","10","4","10","389","1,397","255","1,014","286","629","180","419","128","146","69","82","4","4","3","3","384","759","232","494","235","569","142","380","83","97","48","60","7","8","5","6","294","660","180","439","309","649","191","431","55","66","34","43","6","14","5","13","347","717","217","482"
"10825  :  โรงพยาบาลสัตหีบกม10","2,446","5,261","1,887","4,432","2,800","3,438","1,948","2,328","23","33","6","6","4,429","7,641","3,330","6,076","875","1,918","685","1,655","971","1,202","701","853","11","18","3","3","1,554","2,731","1,193","2,235","718","1,511","533","1,241","945","1,157","615","743","2","5","0","0","1,414","2,352","1,012","1,799","447","898","362","763","474","583","345","403","3","3","1","1","774","1,287","603","1,025","406","934","307","773","410","496","287","329","7","7","2","2","687","1,271","522","1,017"
"10826  :  โรงพยาบาลบ่อทอง","3,627","4,331","2,052","2,568","2,947","3,454","1,622","1,951","0","0","0","0","5,869","7,219","3,323","4,224","783","941","449","567","581","672","337","401","0","0","0","0","1,222","1,502","709","907","876","1,054","486","612","765","876","438","511","0","0","0","0","1,473","1,798","839","1,057","973","1,167","553","703","736","867","386","475","0","0","0","0","1,515","1,867","849","1,098","995","1,169","564","686","865","1,039","461","564","0","0","0","0","1,659","2,052","926","1,162"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1,130","1,258","11","15","15","17","3","4","0","0","0","0","1,142","1,273","14","19","263","294","3","5","2","3","2","3","0","0","0","0","265","297","5","8","296","331","1","1","2","2","1","1","0","0","0","0","297","332","2","2","297","322","5","5","9","10","0","0","0","0","0","0","304","331","5","5","274","311","2","4","2","2","0","0","0","0","0","0","276","313","2","4"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","1,100","1,203","18","21","2,190","2,401","159","173","45","49","0","0","3,031","3,391","173","193","393","454","9","11","855","983","64","73","4","4","0","0","1,147","1,358","72","84","337","366","3","4","782","843","46","48","17","19","0","0","1,037","1,144","48","52","207","211","4","4","210","216","11","11","7","7","0","0","364","376","14","14","163","172","2","2","343","359","38","41","17","19","0","0","483","513","39","43"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","303","393","7","9","174","230","0","0","16","17","0","0","381","517","7","9","86","116","2","3","46","68","0","0","0","0","0","0","108","151","2","3","52","64","2","2","33","41","0","0","3","3","0","0","69","87","2","2","58","73","2","3","38","43","0","0","3","3","0","0","73","94","2","3","107","140","1","1","57","78","0","0","10","11","0","0","131","185","1","1"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","75","94","28","32","0","0","0","0","75","94","28","32","0","0","0","0","21","29","11","12","0","0","0","0","21","29","11","12","0","0","0","0","21","25","7","8","0","0","0","0","21","25","7","8","0","0","0","0","19","20","6","6","0","0","0","0","19","20","6","6","0","0","0","0","14","20","4","6","0","0","0","0","14","20","4","6"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","3,442","3,992","594","696","4,293","4,741","882","952","0","0","0","0","7,125","8,288","1,430","1,621","812","935","137","158","1,052","1,153","190","202","0","0","0","0","1,696","1,974","314","357","966","1,140","168","207","1,261","1,367","295","311","0","0","0","0","2,099","2,423","454","513","812","929","130","150","1,048","1,154","208","229","0","0","0","0","1,715","1,976","325","369","852","988","159","181","932","1,067","189","210","0","0","0","0","1,615","1,915","337","382"
"28005  :  โรงพยาบาลเมืองพัทยา","2,186","2,391","1,059","1,143","7,714","8,179","3,564","3,741","121","130","49","55","9,643","10,394","4,546","4,859","588","620","233","245","2,274","2,411","853","898","28","29","10","10","2,737","2,922","1,046","1,110","463","500","246","268","2,298","2,441","1,170","1,229","24","27","12","14","2,714","2,925","1,403","1,500","554","588","292","308","1,715","1,803","838","870","31","35","15","18","2,228","2,374","1,117","1,181","581","683","288","322","1,427","1,524","703","744","38","39","12","13","1,964","2,173","980","1,068"
"28006  :  โรงพยาบาลเกาะจันทร์","1,355","1,712","807","1,050","3,422","4,006","1,832","2,223","1,296","4,875","672","2,755","5,154","9,574","2,729","5,325","410","511","235","304","775","896","419","498","278","924","145","520","1,221","2,086","647","1,154","422","510","256","319","936","1,093","486","589","346","1,340","175","741","1,439","2,679","756","1,474","257","327","157","202","842","989","475","584","319","1,217","158","656","1,233","2,320","673","1,295","266","364","159","225","869","1,028","452","552","353","1,394","194","838","1,261","2,489","653","1,402"
"10663  :  โรงพยาบาลระยอง","18,908","23,685","8,916","11,142","8,873","10,521","2,758","3,219","1,002","1,168","247","279","26,684","33,614","11,358","14,130","4,400","5,082","2,078","2,380","1,996","2,229","603","652","121","128","13","14","6,103","7,119","2,595","2,955","4,621","7,163","2,111","3,311","2,324","3,314","673","965","247","347","33","43","6,648","10,249","2,701","4,191","4,607","5,303","2,220","2,551","2,071","2,245","620","657","196","211","41","42","6,427","7,439","2,760","3,160","5,280","6,137","2,507","2,900","2,482","2,733","862","945","438","482","160","180","7,506","8,807","3,302","3,824"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,372","1,596","527","606","4,124","4,592","1,251","1,360","17","17","12","12","5,046","5,719","1,713","1,911","352","398","146","165","876","981","292","318","1","1","0","0","1,114","1,269","415","467","356","427","132","157","957","1,089","303","329","15","15","11","11","1,199","1,396","428","479","349","398","127","141","1,267","1,376","339","361","0","0","0","0","1,501","1,655","444","483","315","373","122","143","1,024","1,146","317","352","1","1","1","1","1,232","1,399","426","482"
"10828  :  โรงพยาบาลบ้านฉาง","1,377","1,614","589","708","1,989","2,245","698","807","297","328","113","133","3,339","3,928","1,299","1,568","162","172","32","35","263","306","77","94","0","0","0","0","376","432","100","121","166","193","62","67","545","608","184","206","90","93","28","28","723","825","252","283","264","319","112","136","570","629","190","214","134","148","47","56","876","1,024","328","390","785","930","383","470","611","702","247","293","73","87","38","49","1,364","1,647","619","774"
"10829  :  โรงพยาบาลแกลง","5,257","5,905","2,463","2,790","3,023","3,296","1,125","1,211","0","0","0","0","7,645","8,616","3,378","3,812","1,327","1,460","630","698","694","746","259","271","0","0","0","0","1,877","2,076","840","927","1,389","1,546","487","539","943","1,022","280","302","0","0","0","0","2,150","2,399","722","796","1,352","1,519","647","730","749","837","284","309","0","0","0","0","1,922","2,186","866","979","1,189","1,380","699","823","637","691","302","329","0","0","0","0","1,696","1,955","950","1,110"
"10830  :  โรงพยาบาลวังจันทร์","1,557","1,839","835","961","0","0","0","0","118","128","62","66","1,657","1,958","890","1,023","468","569","269","321","0","0","0","0","0","0","0","0","468","569","269","321","416","508","227","265","0","0","0","0","0","0","0","0","416","508","227","265","326","376","165","186","0","0","0","0","0","0","0","0","326","376","165","186","347","386","174","189","0","0","0","0","118","128","62","66","447","505","229","251"
"10831  :  โรงพยาบาลบ้านค่าย","3,700","4,186","1,933","2,129","5,203","5,855","2,662","2,939","56","63","9","10","7,753","8,974","4,108","4,615","766","868","377","405","960","1,095","447","476","18","21","1","1","1,458","1,721","717","789","1,082","1,205","545","583","1,725","1,943","909","1,013","18","20","4","5","2,339","2,696","1,244","1,390","921","1,025","473","517","1,345","1,492","669","736","11","11","2","2","2,030","2,307","1,053","1,173","931","1,088","538","624","1,173","1,325","637","714","9","11","2","2","1,926","2,250","1,094","1,263"
"10832  :  โรงพยาบาลปลวกแดง","126","170","38","51","746","760","148","149","0","0","0","0","866","928","184","199","58","75","14","16","155","156","19","19","0","0","0","0","211","230","32","34","32","42","16","22","281","286","72","73","0","0","0","0","311","328","87","95","17","23","5","9","195","198","40","40","0","0","0","0","211","220","45","49","19","30","3","4","115","120","17","17","0","0","0","0","133","150","20","21"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","3,171","4,697","2,475","3,688","465","669","362","523","8","9","4","4","3,322","4,936","2,591","3,873","755","1,164","598","927","119","179","100","148","1","1","1","1","785","1,216","624","974","858","1,273","669","1,008","98","149","80","124","2","2","1","1","878","1,316","686","1,045","740","1,046","588","825","81","117","59","86","1","1","0","0","768","1,084","607","852","818","1,214","620","928","167","224","123","165","4","5","2","2","891","1,320","674","1,002"
"23962  :  โรงพยาบาลนิคมพัฒนา","2,337","2,808","1,496","1,871","4,592","5,400","2,657","3,197","0","0","0","0","5,727","6,999","3,424","4,317","554","677","335","430","904","1,080","499","611","0","0","0","0","1,172","1,456","676","867","715","874","444","563","1,365","1,642","800","982","0","0","0","0","1,705","2,130","1,011","1,298","552","661","398","492","1,128","1,297","649","768","0","0","0","0","1,406","1,681","864","1,070","516","596","319","386","1,195","1,381","709","836","0","0","0","0","1,444","1,732","873","1,082"
"10664  :  โรงพยาบาลพระปกเกล้า","4,631","6,051","2,177","2,763","3,185","4,137","1,274","1,523","1,610","1,860","901","1,047","7,529","9,768","3,650","4,494","1,013","1,333","732","973","476","711","297","443","600","702","411","494","1,629","2,176","1,110","1,483","1,187","1,431","615","742","510","665","193","235","742","856","409","464","1,877","2,307","963","1,150","1,123","1,523","388","497","853","1,099","254","272","215","238","71","75","1,773","2,352","657","790","1,308","1,764","442","551","1,346","1,662","530","573","53","64","10","14","2,250","2,933","920","1,071"
"10834  :  โรงพยาบาลขลุง","1,508","2,316","688","936","2,701","3,505","1,704","2,157","110","139","19","19","3,652","5,160","2,180","2,841","323","468","154","202","592","783","377","486","21","26","7","7","781","1,088","475","632","356","516","173","236","724","957","468","606","23","31","2","2","940","1,322","581","773","395","592","182","227","665","830","404","497","34","38","9","9","926","1,268","540","670","434","740","179","271","720","935","455","568","32","44","1","1","1,005","1,482","584","766"
"10835  :  โรงพยาบาลท่าใหม่","1,034","1,254","653","824","32","34","8","8","141","160","73","83","1,194","1,439","726","909","227","280","152","192","12","12","2","2","35","37","18","19","271","328","170","212","271","326","177","222","6","6","4","4","30","31","18","19","306","362","198","244","257","309","158","199","5","5","0","0","30","32","15","17","290","344","171","214","279","339","166","211","9","11","2","2","46","60","22","28","327","405","187","239"
"10836  :  โรงพยาบาลเขาสุกิม","1,446","1,846","929","1,182","1,415","1,568","968","1,086","45","58","17","23","2,210","2,755","1,466","1,826","422","517","267","322","309","340","201","226","16","19","8","9","424","524","267","324","383","531","243","334","389","423","266","291","12","14","2","2","541","720","350","464","264","332","165","209","314","343","216","238","2","2","1","1","533","632","354","420","377","466","254","317","403","462","285","331","15","23","6","11","712","879","495","618"
"10837  :  โรงพยาบาลสองพี่น้อง","1,887","2,245","1,189","1,452","2,033","2,394","1,202","1,447","75","75","45","45","3,498","4,294","2,175","2,733","459","549","295","361","416","480","248","286","11","11","4","4","788","959","499","615","549","657","359","442","546","662","322","402","64","64","41","41","971","1,212","616","789","508","603","296","366","515","583","284","334","0","0","0","0","900","1,090","523","661","371","436","239","283","556","669","348","425","0","0","0","0","839","1,033","537","668"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","792","918","529","592","1,635","1,853","1,188","1,327","0","0","0","0","2,294","2,673","1,650","1,862","180","205","121","135","388","436","276","304","0","0","0","0","535","616","382","428","182","198","132","141","377","411","270","291","0","0","0","0","528","587","385","418","205","246","131","152","386","438","277","305","0","0","0","0","557","657","392","443","225","269","145","164","484","568","365","427","0","0","0","0","674","813","491","573"
"10839  :  โรงพยาบาลมะขาม","664","816","307","347","2,593","3,027","1,511","1,777","0","0","0","0","2,884","3,447","1,634","1,935","179","225","93","111","597","728","383","469","0","0","0","0","673","839","422","523","165","194","83","90","674","780","420","485","0","0","0","0","729","852","444","516","132","163","62","67","668","763","331","385","0","0","0","0","731","852","360","416","188","234","69","79","654","756","377","438","0","0","0","0","751","904","408","480"
"10840  :  โรงพยาบาลแหลมสิงห์","2,420","4,006","1,234","1,535","853","1,185","409","465","0","0","0","0","2,704","4,532","1,422","1,776","589","961","283","361","257","350","128","148","0","0","0","0","670","1,118","339","438","558","928","294","365","254","338","138","164","0","0","0","0","644","1,078","354","450","629","962","317","389","161","221","75","81","0","0","0","0","681","1,052","352","427","644","1,155","340","420","181","276","68","72","0","0","0","0","709","1,284","377","461"
"10841  :  โรงพยาบาลสอยดาว","1,733","2,640","969","1,346","2,034","2,352","1,415","1,597","0","0","0","0","3,538","4,802","2,301","2,874","406","612","233","316","512","602","355","403","0","0","0","0","860","1,162","562","697","349","524","181","243","552","655","385","447","0","0","0","0","838","1,122","543","672","419","634","229","319","458","521","314","349","0","0","0","0","820","1,107","521","647","559","870","326","468","512","574","361","398","0","0","0","0","1,020","1,411","675","858"
"10842  :  โรงพยาบาลแก่งหางแมว","1,358","1,816","1,030","1,328","2,946","3,616","2,345","2,874","0","0","0","0","3,829","4,959","3,024","3,857","294","404","226","302","591","729","468","574","0","0","0","0","778","1,026","614","794","436","592","347","464","1,018","1,260","827","1,026","0","0","0","0","1,281","1,673","1,033","1,343","344","440","252","311","664","822","521","650","0","0","0","0","894","1,152","692","887","284","380","205","251","673","805","529","624","0","0","0","0","876","1,108","685","833"
"10843  :  โรงพยาบาลนายายอาม","4,169","5,294","2,831","3,471","5,275","6,669","3,711","4,626","104","128","8","9","7,821","10,389","5,490","7,066","956","1,189","652","805","1,289","1,670","908","1,183","10","10","1","1","1,840","2,454","1,300","1,729","1,035","1,271","711","865","1,614","1,990","1,176","1,447","19","21","0","0","2,184","2,811","1,589","2,013","1,005","1,271","679","818","1,162","1,448","800","972","25","29","4","4","1,832","2,393","1,262","1,581","1,173","1,563","789","983","1,210","1,561","827","1,024","50","68","3","4","1,965","2,731","1,339","1,743"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","5,125","6,191","3,596","4,328","0","0","0","0","17","20","12","14","5,135","6,210","3,604","4,341","1,290","1,567","913","1,115","0","0","0","0","2","2","2","2","1,292","1,569","915","1,117","1,237","1,524","873","1,064","0","0","0","0","3","4","3","4","1,238","1,528","874","1,068","1,267","1,483","858","998","0","0","0","0","6","7","5","6","1,270","1,489","861","1,003","1,331","1,617","952","1,151","0","0","0","0","6","7","2","2","1,335","1,624","954","1,153"
"10696  :  โรงพยาบาลตราด","1,613","2,061","697","907","5,454","6,688","2,997","3,694","0","0","0","0","6,400","8,065","3,448","4,324","398","515","194","258","1,166","1,483","637","825","0","0","0","0","1,401","1,825","762","1,002","385","512","157","220","1,308","1,599","689","843","0","0","0","0","1,524","1,934","787","989","377","474","161","205","1,386","1,684","770","939","0","0","0","0","1,602","1,991","873","1,082","453","560","185","224","1,594","1,922","901","1,087","0","0","0","0","1,873","2,315","1,026","1,251"
"10845  :  โรงพยาบาลคลองใหญ่","1,708","2,445","682","796","570","614","333","345","2","2","0","0","2,105","2,912","925","1,058","470","691","182","217","52","58","23","24","0","0","0","0","486","711","188","223","351","491","117","133","91","98","41","42","1","1","0","0","405","558","141","160","491","663","224","249","291","305","185","189","0","0","0","0","708","904","366","398","396","600","159","197","136","153","84","90","1","1","0","0","506","739","230","277"
"10846  :  โรงพยาบาลเขาสมิง","2,406","2,787","1,552","1,734","1,423","1,575","870","966","0","0","0","0","3,584","4,190","2,303","2,600","607","729","372","429","290","320","183","200","0","0","0","0","852","1,014","532","606","603","698","386","436","332","379","208","234","0","0","0","0","865","1,024","558","640","655","729","452","497","358","390","202","223","0","0","0","0","957","1,081","634","704","541","631","342","372","443","486","277","309","0","0","0","0","910","1,071","579","650"
"10847  :  โรงพยาบาลบ่อไร่","651","823","387","448","1,339","1,582","926","1,058","11","12","1","1","1,876","2,336","1,263","1,473","137","176","59","66","291","351","200","231","2","2","0","0","408","516","255","293","159","215","96","120","352","423","237","275","4","5","0","0","471","612","310","381","177","207","115","128","389","445","271","303","2","2","0","0","532","629","370","420","178","225","117","134","307","363","218","249","3","3","1","1","465","579","328","379"
"10848  :  โรงพยาบาลแหลมงอบ","2,556","3,488","81","90","2,689","3,808","286","328","9","9","2","2","3,335","4,974","362","416","684","971","19","23","657","954","42","52","2","2","1","1","829","1,295","60","76","662","881","25","25","618","828","52","61","0","0","0","0","822","1,183","75","84","601","812","21","23","733","1,051","111","124","5","5","0","0","869","1,285","131","147","609","824","16","19","681","975","81","91","2","2","1","1","815","1,211","96","109"
"10849  :  โรงพยาบาลเกาะกูด","115","128","51","57","220","232","104","110","2","3","1","1","301","330","141","153","45","52","24","27","39","43","18","19","0","0","0","0","74","88","38","43","21","25","7","8","76","80","37","40","1","2","0","0","87","95","39","42","18","19","7","8","27","29","13","14","0","0","0","0","44","47","20","22","31","32","13","14","78","80","36","37","1","1","1","1","96","100","44","46"
"13816  :  โรงพยาบาลเกาะช้าง","340","476","126","148","279","344","92","99","10","14","6","10","541","750","207","244","67","101","24","30","92","124","28","28","3","6","2","5","133","201","49","59","86","125","27","34","61","68","15","17","4","5","4","5","135","184","42","53","91","124","39","43","64","79","28","32","1","1","0","0","136","185","62","71","96","126","36","41","62","73","21","22","2","2","0","0","137","180","54","61"
"10697  :  โรงพยาบาลพุทธโสธร","7,158","8,494","2,286","2,690","6,042","6,775","1,815","2,032","43","49","17","18","11,580","13,607","3,687","4,289","2,375","2,839","798","947","1,392","1,571","412","460","10","12","6","6","3,328","3,941","1,089","1,277","1,762","2,065","583","664","1,784","2,022","507","578","13","16","2","2","3,123","3,647","973","1,122","1,489","1,743","446","517","1,205","1,321","343","375","13","14","6","7","2,369","2,748","725","828","1,532","1,847","459","562","1,661","1,861","553","619","7","7","3","3","2,760","3,271","900","1,062"
"10833  :  โรงพยาบาลท่าตะเกียบ","3,825","4,597","3,241","3,879","2,934","3,463","2,463","2,894","0","0","0","0","5,627","6,948","4,807","5,909","1,103","1,387","926","1,163","471","566","397","476","0","0","0","0","1,354","1,735","1,151","1,475","1,185","1,357","1,022","1,157","765","867","649","724","0","0","0","0","1,583","1,865","1,370","1,599","849","1,015","713","853","724","852","604","716","0","0","0","0","1,291","1,587","1,093","1,343","688","838","580","706","974","1,178","813","978","0","0","0","0","1,399","1,761","1,193","1,492"
"10850  :  โรงพยาบาลบางคล้า","3,717","4,567","1,983","2,503","2,521","2,903","1,235","1,446","359","455","184","233","5,334","6,692","2,808","3,604","950","1,165","494","627","528","603","268","320","62","86","29","39","1,236","1,545","644","830","1,011","1,250","528","661","726","833","356","406","112","140","58","72","1,495","1,869","777","980","801","1,006","430","563","528","611","257","301","100","129","59","75","1,171","1,502","622","821","955","1,146","531","652","739","856","354","419","85","100","38","47","1,432","1,776","765","973"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","1,222","1,420","915","1,071","4,012","4,422","2,629","2,816","0","0","0","0","5,125","5,770","3,499","3,864","365","448","265","327","695","740","435","457","0","0","0","0","1,039","1,179","687","779","296","331","215","242","1,276","1,413","739","795","0","0","0","0","1,545","1,728","944","1,032","256","291","193","222","823","911","514","552","0","0","0","0","1,054","1,185","698","768","305","350","242","280","1,218","1,358","941","1,012","0","0","0","0","1,487","1,678","1,170","1,285"
"10852  :  โรงพยาบาลบางปะกง","3,121","3,623","2,139","2,486","1,136","1,189","620","653","132","153","111","131","4,045","4,650","2,684","3,104","529","622","371","431","220","230","106","113","6","6","5","5","696","799","453","517","811","953","562","663","352","367","197","208","37","43","30","35","1,085","1,259","725","849","717","845","488","573","255","264","146","151","45","50","38","43","945","1,096","631","733","1,064","1,203","718","819","309","328","171","181","44","54","38","48","1,319","1,496","875","1,005"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,843","4,481","2,138","2,457","5,097","6,402","3,089","4,004","1","1","0","0","6,935","8,797","4,177","5,386","1,014","1,167","569","642","1,214","1,552","697","942","0","0","0","0","1,726","2,197","1,015","1,327","1,041","1,233","551","645","1,409","1,789","837","1,098","0","0","0","0","1,878","2,429","1,098","1,448","759","890","437","506","1,127","1,394","700","891","0","0","0","0","1,497","1,880","929","1,184","1,029","1,191","581","664","1,347","1,667","855","1,073","1","1","0","0","1,834","2,291","1,135","1,427"
"10854  :  โรงพยาบาลพนมสารคาม","7,327","9,554","4,242","5,753","9,416","10,908","5,258","6,108","87","103","50","57","14,271","18,170","8,133","10,721","2,306","3,009","1,258","1,711","2,262","2,633","1,270","1,490","87","103","50","57","3,601","4,633","2,034","2,699","2,607","3,318","1,448","1,893","1,344","1,510","832","937","0","0","0","0","3,609","4,596","2,046","2,678","1,423","1,838","885","1,194","2,457","2,822","1,350","1,551","0","0","0","0","3,138","3,964","1,854","2,437","991","1,389","651","955","3,353","3,943","1,806","2,130","0","0","0","0","3,923","4,977","2,199","2,907"
"10855  :  โรงพยาบาลสนามชัยเขต","1,852","2,091","1,057","1,177","3,051","3,705","2,073","2,596","0","0","0","0","4,332","5,265","2,821","3,492","427","479","243","270","767","934","510","643","0","0","0","0","1,074","1,312","678","854","544","625","302","339","882","1,060","572","706","0","0","0","0","1,209","1,474","761","938","441","492","250","280","678","821","482","609","0","0","0","0","992","1,189","665","822","440","495","262","288","724","890","509","638","0","0","0","0","1,057","1,290","717","878"
"10856  :  โรงพยาบาลแปลงยาว","2,406","3,062","1,483","1,915","4,116","4,645","1,545","1,785","19","21","9","11","6,175","7,428","2,860","3,560","512","671","309","411","1,168","1,331","402","453","6","8","3","5","1,595","1,934","668","830","568","759","366","500","1,236","1,392","468","547","6","6","3","3","1,704","2,071","785","1,005","734","886","438","541","916","1,011","335","382","5","5","2","2","1,569","1,835","730","889","592","746","370","463","796","911","340","403","2","2","1","1","1,307","1,588","677","836"
"13747  :  โรงพยาบาลราชสาส์น","1,633","2,350","883","1,280","1,871","2,506","953","1,299","2","2","1","1","2,732","3,961","1,509","2,221","426","618","243","361","436","587","227","308","0","0","0","0","658","961","371","553","447","630","235","338","550","747","285","384","1","1","0","0","768","1,117","428","627","370","541","205","308","419","561","209","296","1","1","1","1","631","913","345","524","390","561","200","273","466","611","232","311","0","0","0","0","675","970","365","517"
"31327  :  โรงพยาบาลคลองเขื่อน","581","680","394","460","1,737","2,056","1,183","1,409","8","8","6","6","2,073","2,525","1,430","1,744","172","199","113","124","457","570","297","371","2","2","1","1","562","718","372","466","177","209","113","138","486","564","335","391","2","2","2","2","569","687","393","477","133","150","95","107","332","391","225","270","2","2","1","1","417","502","289","355","99","122","73","91","462","531","326","377","2","2","2","2","525","618","376","446"
