"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ในสถานบริการ","นอกสถานบริการ","รวมในและนอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ"
"บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"10686  :  โรงพยาบาลพระนั่งเกล้า","10,514","2,543","6,627","360","67","0","6,582","350","6,568","350","0","0","0","0","0","0","0","0","0","0","10,514","2,543","6,627","360","67","0","6,582","350","6,568","350","4,057","791","3,007","139","20","0","2,995","138","2,994","138","0","0","0","0","0","0","0","0","0","0","5,204","1,448","2,858","183","35","0","2,841","176","2,841","176","0","0","0","0","0","0","0","0","0","0","1,253","304","762","38","12","0","746","36","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10756  :  โรงพยาบาลบางกรวย","35","0","35","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","35","0","35","0","0","0","2","0","2","0","12","0","12","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10757  :  โรงพยาบาลบางใหญ่","7","5","2,606","488","18","1","402","87","402","87","0","0","0","0","0","0","0","0","0","0","7","5","2,606","488","18","1","402","87","402","87","2","0","878","152","3","0","125","19","125","19","0","0","0","0","0","0","0","0","0","0","1","1","991","206","2","0","192","46","192","46","0","0","0","0","0","0","0","0","0","0","4","4","737","130","13","1","85","22","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10758  :  โรงพยาบาลบางบัวทอง","424","4","87","79","2","1","2","1","2","1","0","0","0","0","0","0","0","0","0","0","424","4","87","79","2","1","2","1","2","1","132","2","19","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","219","1","46","43","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","73","1","22","20","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10759  :  โรงพยาบาลไทรน้อย","3,643","48","3,575","46","3","0","3,570","46","3,570","46","0","0","0","0","0","0","0","0","0","0","3,643","48","3,575","46","3","0","3,570","46","3,570","46","1,522","26","1,496","25","2","0","1,496","25","1,496","25","0","0","0","0","0","0","0","0","0","0","1,372","13","1,351","12","1","0","1,347","12","1,347","12","0","0","0","0","0","0","0","0","0","0","749","9","728","9","0","0","727","9","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10760  :  โรงพยาบาลปากเกร็ด","0","0","3,815","6","6","0","5","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","3,816","6","6","0","5","0","5","0","0","0","1,652","2","3","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1,715","4","3","0","3","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","432","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","432","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","233","3","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","199","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1,104","2","1,120","2","16","0","830","2","829","2","0","0","0","0","0","0","0","0","0","0","1,104","2","1,120","2","16","0","830","2","829","2","523","1","524","1","10","0","383","1","383","1","0","0","0","0","0","0","0","0","0","0","446","1","450","1","6","0","337","1","337","1","0","0","0","0","0","0","0","0","0","0","135","0","146","0","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","769","184","6,535","71","187","1","6,358","31","6,355","31","0","0","0","0","0","0","0","0","0","0","769","184","6,535","71","187","1","6,358","31","6,355","31","276","73","2,784","23","102","1","2,712","14","2,710","14","0","0","0","0","0","0","0","0","0","0","379","89","2,941","36","72","0","2,869","15","2,869","15","0","0","0","0","0","0","0","0","0","0","114","22","810","12","13","0","777","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10761  :  โรงพยาบาลคลองหลวง","1","0","6,917","2,626","5","5","6,892","2,616","6,890","2,614","0","0","0","0","0","0","0","0","0","0","1","0","6,917","2,626","5","5","6,892","2,616","6,890","2,614","0","0","2,201","602","0","0","2,191","600","2,189","598","0","0","0","0","0","0","0","0","0","0","1","0","3,402","1,650","4","4","3,394","1,645","3,394","1,645","0","0","0","0","0","0","0","0","0","0","0","0","1,314","374","1","1","1,307","371","0","371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10762  :  โรงพยาบาลธัญบุรี","0","0","6,129","5,011","647","349","6,113","4,997","6,107","4,994","0","0","1","1","0","0","1","1","1","1","0","0","6,130","5,012","647","349","6,114","4,998","6,108","4,995","0","0","592","158","207","58","589","156","587","156","0","0","0","0","0","0","0","0","0","0","0","0","2,916","2,434","440","291","2,906","2,426","2,906","2,426","0","0","1","1","0","0","1","1","1","1","0","0","2,621","2,419","0","0","2,618","2,415","0","2,414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","567","451","4","0","4","0","6","2","4","0","0","0","0","0","0","0","0","0","0","0","567","451","4","0","4","0","6","2","4","0","44","13","2","0","2","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","239","206","2","0","2","0","4","2","4","2","0","0","0","0","0","0","0","0","0","0","284","232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10764  :  โรงพยาบาลหนองเสือ","223","112","1,639","874","9","8","57","28","21","10","1","1","3","3","0","0","0","0","0","0","224","113","1,642","877","9","8","57","28","21","10","123","57","487","248","0","0","34","12","8","0","1","1","1","1","0","0","0","0","0","0","86","48","678","369","8","8","23","16","23","16","0","0","0","0","0","0","0","0","0","0","14","7","474","257","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","0","0","386","101","0","0","100","100","99","99","0","0","0","0","0","0","0","0","0","0","0","0","386","101","0","0","100","100","99","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","334","81","0","0","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","52","20","0","0","20","20","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10766  :  โรงพยาบาลลำลูกกา","737","35","693","25","4","1","686","25","686","25","0","0","0","0","0","0","0","0","0","0","737","35","693","25","4","1","686","25","686","25","142","10","138","9","1","1","133","9","133","9","0","0","0","0","0","0","0","0","0","0","400","17","373","10","3","0","373","10","373","10","0","0","0","0","0","0","0","0","0","0","195","8","182","6","0","0","180","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10767  :  โรงพยาบาลสามโคก","14","6","330","166","0","0","327","167","325","165","0","0","0","0","0","0","0","0","0","0","14","6","330","166","0","0","327","167","325","165","3","0","54","8","0","0","52","8","52","8","0","0","0","0","0","0","0","0","0","0","6","2","170","102","0","0","169","103","169","103","0","0","0","0","0","0","0","0","0","0","5","4","106","56","0","0","106","56","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10688  :  โรงพยาบาลเสนา","0","0","1,468","158","15","0","1,463","157","1,458","156","0","0","0","0","0","0","0","0","0","0","0","0","1,468","158","15","0","1,463","157","1,458","156","0","0","424","42","0","0","419","41","417","40","0","0","0","0","0","0","0","0","0","0","0","0","669","71","15","0","667","71","667","71","0","0","0","0","0","0","0","0","0","0","0","0","375","45","0","0","377","45","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10768  :  โรงพยาบาลท่าเรือ","0","0","1,115","134","0","0","1,094","134","1,094","134","0","0","0","0","0","0","0","0","0","0","0","0","1,115","134","0","0","1,094","134","1,094","134","0","0","217","19","0","0","217","19","217","19","0","0","0","0","0","0","0","0","0","0","0","0","692","80","0","0","673","80","673","80","0","0","0","0","0","0","0","0","0","0","0","0","206","35","0","0","204","35","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","308","74","208","44","0","0","17","5","17","5","0","0","0","0","0","0","0","0","0","0","308","74","208","44","0","0","17","5","17","5","83","18","60","14","0","0","5","3","5","3","0","0","0","0","0","0","0","0","0","0","164","48","110","27","0","0","8","2","8","2","0","0","0","0","0","0","0","0","0","0","61","8","38","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10770  :  โรงพยาบาลบางไทร","0","0","374","14","9","1","355","10","351","10","0","0","0","0","0","0","0","0","0","0","0","0","374","14","9","1","355","10","351","10","0","0","137","2","0","0","129","2","129","2","0","0","0","0","0","0","0","0","0","0","0","0","174","7","4","1","162","3","162","3","0","0","0","0","0","0","0","0","0","0","0","0","63","5","5","0","64","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10771  :  โรงพยาบาลบางบาล","118","7","94","1","1","0","98","2","93","1","0","0","0","0","0","0","0","0","0","0","118","7","94","1","1","0","98","2","93","1","44","2","36","1","0","0","35","1","35","1","0","0","0","0","0","0","0","0","0","0","54","3","43","0","0","0","44","0","44","0","0","0","0","0","0","0","0","0","0","0","20","2","15","0","1","0","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10772  :  โรงพยาบาลบางปะอิน","128","27","4,776","175","10","0","10","0","10","0","0","0","0","0","0","0","0","0","0","0","128","27","4,776","175","10","0","10","0","10","0","31","9","1,491","62","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","51","13","1,993","68","4","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","46","5","1,292","45","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10773  :  โรงพยาบาลบางปะหัน","1","0","857","495","4","0","893","509","856","494","0","0","0","0","0","0","0","0","0","0","1","0","857","495","4","0","893","509","856","494","0","0","285","149","0","0","297","154","285","149","0","0","0","0","0","0","0","0","0","0","1","0","423","240","0","0","438","245","438","245","0","0","0","0","0","0","0","0","0","0","0","0","149","106","4","0","158","110","0","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10774  :  โรงพยาบาลผักไห่","5","0","1,555","193","6","5","1,553","191","1,552","191","0","0","0","0","0","0","0","0","0","0","5","0","1,555","193","6","5","1,553","191","1,552","191","3","0","630","61","1","0","630","61","630","61","0","0","0","0","0","0","0","0","0","0","1","0","649","91","3","3","647","90","647","90","0","0","0","0","0","0","0","0","0","0","1","0","276","41","2","2","276","40","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10775  :  โรงพยาบาลภาชี","7","3","374","164","5","2","294","135","278","129","0","0","0","0","0","0","0","0","0","0","7","3","374","164","5","2","294","135","278","129","0","0","127","49","4","1","34","15","32","15","0","0","0","0","0","0","0","0","0","0","5","2","208","96","1","1","220","101","220","101","0","0","0","0","0","0","0","0","0","0","2","1","39","19","0","0","40","19","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10776  :  โรงพยาบาลลาดบัวหลวง","4","0","1,296","572","3","0","475","180","436","177","0","0","5","1","0","0","0","0","0","0","4","0","1,301","573","3","0","475","180","436","177","0","0","384","152","0","0","383","151","372","150","0","0","0","0","0","0","0","0","0","0","3","0","678","300","3","0","79","26","79","26","0","0","1","1","0","0","0","0","0","0","1","0","234","120","0","0","13","3","0","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10777  :  โรงพยาบาลวังน้อย","40","6","1,186","208","9","0","1,075","184","1,073","184","0","0","0","0","0","0","0","0","0","0","40","6","1,186","208","9","0","1,075","184","1,073","184","14","2","346","49","1","0","312","39","312","39","0","0","0","0","0","0","0","0","0","0","13","3","507","106","7","0","451","97","451","97","0","0","0","0","0","0","0","0","0","0","13","1","333","53","1","0","312","48","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10778  :  โรงพยาบาลบางซ้าย","217","201","157","19","1","0","129","18","127","17","3","3","4","4","0","0","4","4","4","4","220","204","161","23","1","0","133","22","131","21","1","1","63","4","0","0","43","3","43","3","0","0","0","0","0","0","0","0","0","0","187","174","73","14","1","0","67","14","67","14","3","3","4","4","0","0","4","4","4","4","29","26","21","1","0","0","19","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","6,492","3,139","2,561","638","0","0","1,854","462","1,841","450","277","142","44","43","0","0","0","0","0","0","6,769","3,281","2,605","681","0","0","1,854","462","1,841","450","2,397","1,127","736","123","0","0","628","116","628","116","223","103","7","6","0","0","0","0","0","0","2,888","1,466","1,171","363","0","0","847","278","847","278","48","36","36","36","0","0","0","0","0","0","1,207","546","654","152","0","0","379","68","0","65","6","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10780  :  โรงพยาบาลมหาราช","1,253","124","1,244","120","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1,253","124","1,244","120","0","0","1","1","0","0","451","35","447","34","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","613","72","607","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","189","17","190","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","1,983","267","1,902","252","4","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","1,983","267","1,902","252","4","1","2","0","2","0","172","26","140","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,185","138","1,158","134","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","626","103","604","101","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","501","103","4,907","117","45","1","4,701","32","4,698","32","247","36","2,507","51","115","2","2,451","13","2,451","13","748","139","7,414","168","160","3","7,152","45","7,149","45","169","32","1,999","42","19","0","1,932","11","1,929","11","105","19","920","15","43","2","906","4","906","4","198","42","2,068","60","16","0","1,971","16","1,971","16","92","10","1,167","30","50","0","1,133","7","1,133","7","134","29","840","15","10","1","798","5","0","5","50","7","420","6","22","0","412","2","412","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10782  :  โรงพยาบาลไชโย","4,037","150","4,050","151","0","0","4,042","151","4,042","151","0","0","0","0","0","0","0","0","0","0","4,037","150","4,050","151","0","0","4,042","151","4,042","151","1,614","51","1,620","52","0","0","1,620","52","1,620","52","0","0","0","0","0","0","0","0","0","0","1,511","62","1,521","62","0","0","1,513","62","1,513","62","0","0","0","0","0","0","0","0","0","0","912","37","909","37","0","0","909","37","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","2,637","308","2,172","183","35","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2,637","308","2,172","183","35","3","1","0","0","0","936","91","806","57","14","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1,171","160","984","98","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","530","57","382","28","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
