"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","5","5","5","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10819  :  โรงพยาบาลบางละมุง","11","12","9","10","3","4","3","4","3","3","3","3","3","3","2","2","2","2","1","1"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10821  :  โรงพยาบาลพานทอง","53","60","45","52","7","9","7","9","14","16","12","14","14","17","11","14","18","18","15","15"
"10822  :  โรงพยาบาลพนัสนิคม","666","665","266","266","211","210","91","91","179","179","76","76","122","122","46","46","154","154","53","53"
"10823  :  โรงพยาบาลแหลมฉบัง","87","87","53","53","81","81","49","49","2","2","2","2","4","4","2","2","0","0","0","0"
"10824  :  โรงพยาบาลเกาะสีชัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","5","5","5","5","1","1","1","1","0","0","0","0","3","3","3","3","1","1","1","1"
"10826  :  โรงพยาบาลบ่อทอง","19","21","16","18","4","4","2","2","3","5","3","5","6","6","5","5","6","6","6","6"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","17","17","12","12","12","12","10","10","1","1","0","0","2","2","1","1","2","2","1","1"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","112","112","111","111","0","0","0","0","2","2","2","2","55","55","54","54","55","55","55","55"
"28006  :  โรงพยาบาลเกาะจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10663  :  โรงพยาบาลระยอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","904","904","538","538","274","274","158","158","253","253","157","157","225","225","136","136","152","152","87","87"
"10828  :  โรงพยาบาลบ้านฉาง","7","8","7","8","3","4","3","4","0","0","0","0","1","1","1","1","3","3","3","3"
"10829  :  โรงพยาบาลแกลง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10830  :  โรงพยาบาลวังจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10831  :  โรงพยาบาลบ้านค่าย","29","31","23","24","6","6","6","6","11","11","8","8","10","12","7","8","2","2","2","2"
"10832  :  โรงพยาบาลปลวกแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","6","6","6","6","1","1","1","1","1","1","1","1","3","3","3","3","1","1","1","1"
"23962  :  โรงพยาบาลนิคมพัฒนา","6","6","3","3","0","0","0","0","2","2","1","1","2","2","1","1","2","2","1","1"
"10664  :  โรงพยาบาลพระปกเกล้า","12","13","11","12","2","3","2","3","6","6","5","5","2","2","2","2","2","2","2","2"
"10834  :  โรงพยาบาลขลุง","12","12","9","9","3","3","2","2","5","5","4","4","2","2","1","1","2","2","2","2"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","2","3","1","2","1","2","1","2","1","1","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10696  :  โรงพยาบาลตราด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","4","4","4","4","2","2","2","2","1","1","1","1","0","0","0","0","1","1","1","1"
"10850  :  โรงพยาบาลบางคล้า","6","6","3","3","1","1","1","1","0","0","0","0","1","1","0","0","4","4","2","2"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","22","26","19","23","4","6","3","5","8","8","7","7","6","7","5","6","4","5","4","5"
"10852  :  โรงพยาบาลบางปะกง","24","24","22","22","4","4","4","4","2","2","1","1","11","11","11","11","7","7","6","6"
"10853  :  โรงพยาบาลบ้านโพธิ์","100","101","60","61","32","32","18","18","22","22","14","14","13","14","8","9","33","33","20","20"
"10854  :  โรงพยาบาลพนมสารคาม","31","31","19","19","3","3","1","1","6","6","5","5","3","3","0","0","19","19","13","13"
"10855  :  โรงพยาบาลสนามชัยเขต","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"10856  :  โรงพยาบาลแปลงยาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13747  :  โรงพยาบาลราชสาส์น","8","8","8","8","1","1","1","1","3","3","3","3","4","4","4","4","0","0","0","0"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","1,402","1,428","596","611","311","315","129","131","343","351","155","159","380","390","154","159","368","372","158","162"
"10857  :  โรงพยาบาลกบินทร์บุรี","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
"10858  :  โรงพยาบาลนาดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","10","10","10","10","7","7","7","7","1","1","1","1","0","0","0","0","2","2","2","2"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","21","22","18","19","6","7","5","6","6","6","5","5","6","6","5","5","3","3","3","3"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10863  :  โรงพยาบาลปากพลี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","5","5","5","5","0","0","0","0","3","3","3","3","2","2","2","2","0","0","0","0"
"10865  :  โรงพยาบาลองครักษ์","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","533","523","317","309","141","131","82","74","130","130","64","64","126","126","86","86","136","136","85","85"
"10866  :  โรงพยาบาลคลองหาด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10867  :  โรงพยาบาลตาพระยา","23","23","18","18","3","3","2","2","5","5","4","4","14","14","11","11","1","1","1","1"
"10868  :  โรงพยาบาลวังน้ำเย็น","337","248","269","195","141","87","104","61","146","112","129","98","24","24","19","19","26","25","17","17"
"10869  :  โรงพยาบาลวัฒนานคร","322","366","245","273","47","43","41","37","81","89","61","67","75","98","49","61","119","136","94","108"
"10870  :  โรงพยาบาลอรัญประเทศ","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","42","33","26","21","12","7","7","4","16","12","8","6","7","7","7","7","7","7","4","4"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","3","3","0","0","1","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","6","6","4","4","2","2","2","2","1","1","1","1","1","1","0","0","2","2","1","1"
"10871  :  โรงพยาบาลครบุรี","19","20","11","12","4","4","2","2","7","8","3","4","5","5","4","4","3","3","2","2"
"10872  :  โรงพยาบาลเสิงสาง","13","13","12","12","5","5","5","5","8","8","7","7","0","0","0","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","3","3","2","2","0","0","0","0","2","2","1","1","1","1","1","1","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","10","10","9","9","5","5","4","4","1","1","1","1","2","2","2","2","2","2","2","2"
"10875  :  โรงพยาบาลจักราช","5","5","5","5","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1"
"10876  :  โรงพยาบาลโชคชัย","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","5","5","4","4","0","0","0","0","2","2","2","2","1","1","0","0","2","2","2","2"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","40","40","34","34","6","6","4","4","13","13","11","11","15","15","13","13","6","6","6","6"
"10882  :  โรงพยาบาลประทาย","41","47","39","45","4","4","4","4","14","16","14","16","14","17","13","16","9","10","8","9"
"10883  :  โรงพยาบาลปักธงชัย","44","44","41","41","8","8","8","8","6","6","6","6","22","22","21","21","8","8","6","6"
"10884  :  โรงพยาบาลพิมาย","44","46","37","39","25","25","22","22","6","6","5","5","10","12","8","10","3","3","2","2"
"10885  :  โรงพยาบาลห้วยแถลง","5","5","5","5","3","3","3","3","0","0","0","0","0","0","0","0","2","2","2","2"
"10886  :  โรงพยาบาลชุมพวง","30","31","23","24","13","13","10","10","7","7","6","6","8","9","6","7","2","2","1","1"
"10887  :  โรงพยาบาลสูงเนิน","628","634","458","465","168","168","127","127","169","170","118","120","128","130","93","95","163","166","120","123"
"10888  :  โรงพยาบาลขามทะเลสอ","5","3","3","2","4","2","2","1","0","0","0","0","1","1","1","1","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","7","7","6","6","3","3","2","2","1","1","1","1","3","3","3","3","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","46","45","39","38","6","5","4","3","7","7","6","6","7","7","6","6","26","26","23","23"
"10891  :  โรงพยาบาลหนองบุญมาก","2","2","2","2","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1"
"10892  :  โรงพยาบาลแก้งสนามนาง","2","2","2","2","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","12","13","11","12","3","3","3","3","4","4","3","3","3","3","3","3","2","3","2","3"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","16","16","15","15","15","15","14","14","1","1","1","1","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"27841  :  โรงพยาบาลเทพารักษ์","7","7","6","6","2","2","2","2","1","1","0","0","1","1","1","1","3","3","3","3"
"10667  :  โรงพยาบาลบุรีรัมย์","130","130","86","86","38","38","16","16","27","27","22","22","42","42","29","29","23","23","19","19"
"10895  :  โรงพยาบาลคูเมือง","9","7","8","6","8","6","7","5","1","1","1","1","0","0","0","0","0","0","0","0"
"10896  :  โรงพยาบาลกระสัง","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"10897  :  โรงพยาบาลนางรอง","4","4","2","2","1","1","0","0","1","1","0","0","1","1","1","1","1","1","1","1"
"10898  :  โรงพยาบาลหนองกี่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","6","6","5","5","2","2","2","2","2","2","2","2","1","1","0","0","1","1","1","1"
"10900  :  โรงพยาบาลประโคนชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","2","2","2","2","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","20","20","18","18","3","3","2","2","9","9","9","9","8","8","7","7","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","435","454","368","387","0","0","0","0","0","0","0","0","435","454","368","387","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","6","6","6","6","0","0","0","0","1","1","1","1","1","1","1","1","4","4","4","4"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","2","2","2","2","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","1","1","1","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","4","4","3","3","2","2","1","1","2","2","2","2","0","0","0","0","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","2","2","2","2","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","7","7","5","5","5","5","4","4","1","1","1","1","1","1","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","4","3","3","2","0","0","0","0","1","1","0","0","3","2","3","2","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","129","133","103","107","26","28","20","22","23","23","17","17","39","40","32","33","41","42","34","35"
"10919  :  โรงพยาบาลกาบเชิง","44","46","33","35","1","1","1","1","9","9","4","4","20","22","17","19","14","14","11","11"
"10920  :  โรงพยาบาลรัตนบุรี","1,105","1,136","754","770","285","295","197","205","245","251","164","167","263","268","186","189","312","322","207","209"
"10921  :  โรงพยาบาลสนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","13","13","12","12","1","1","1","1","4","4","4","4","5","5","5","5","3","3","2","2"
"10924  :  โรงพยาบาลลำดวน","115","116","88","89","106","107","83","84","8","8","4","4","0","0","0","0","1","1","1","1"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","23","23","19","19","1","1","0","0","5","5","5","5","6","6","6","6","11","11","8","8"
"10927  :  โรงพยาบาลยางชุมน้อย","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","2","2","2","2","1","1","1","1","0","0","0","0","1","1","1","1","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","8,098","8,379","1,561","1,578","848","859","144","144","1,024","1,034","384","388","2,949","3,077","461","467","3,277","3,409","572","579"
"10930  :  โรงพยาบาลขุขันธ์","362","363","288","289","128","128","106","106","127","128","100","101","73","73","62","62","34","34","20","20"
"10931  :  โรงพยาบาลไพรบึง","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","6","6","2","2","2","2","0","0","3","3","1","1","0","0","0","0","1","1","1","1"
"10934  :  โรงพยาบาลราษีไศล","318","318","111","111","121","121","25","25","57","57","28","28","90","90","30","30","50","50","28","28"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","11","11","3","3","1","1","0","0","4","4","0","0","4","4","3","3","2","2","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","3,645","3,647","1,946","1,948","978","978","516","516","880","880","456","456","885","885","467","467","902","904","507","509"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","3","3","3","3","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"10951  :  โรงพยาบาลตระการพืชผล","2","2","1","1","0","0","0","0","0","0","0","0","2","2","1","1","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","51","51","38","38","0","0","0","0","1","1","1","1","16","16","12","12","34","34","25","25"
"10954  :  โรงพยาบาลวารินชำราบ","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","1","1","1","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","2","2","2","2","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
