"โรงพยาบาล","ได้รับบริการ(คน)","พบประวัติคลอด(คน)","จำนวนบริการ(ครั้ง)","บริการพบประวัติ(ครั้ง)","บริการล่าช้า (คน)","บริการเกิน 90 วัน (คน)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"10859  :  โรงพยาบาลบ้านสร้าง","8","6","8","6","22","15","22","15","1","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","11","5","9","5","37","12","29","12","3","0","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","30","19","20","11","64","54","40","30","20","14","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","26","16","26","16","89","61","89","61","10","2","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","43","7","31","7","43","12","28","12","31","4","0","0"
"10863  :  โรงพยาบาลปากพลี","3","0","1","0","0","0","0","0","3","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","36","5","16","4","8","8","7","7","29","3","0","0"
"10865  :  โรงพยาบาลองครักษ์","35","21","26","15","125","91","90","66","26","15","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","11","5","6","4","22","22","17","17","8","4","0","0"
"10866  :  โรงพยาบาลคลองหาด","44","42","40","38","119","118","103","102","5","5","3","3"
"10867  :  โรงพยาบาลตาพระยา","98","87","81","74","427","404","353","345","19","14","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","25","13","16","9","81","60","57","41","20","11","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","49","31","43","30","153","149","151","148","11","1","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","37","31","28","25","144","141","118","115","9","6","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","5","4","5","4","9","9","9","9","0","0","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","68","27","51","23","45","0","33","0","63","27","0","0"
"10871  :  โรงพยาบาลครบุรี","39","18","29","16","157","72","123","65","22","7","0","0"
"10872  :  โรงพยาบาลเสิงสาง","32","26","25","23","75","66","63","58","19","14","0","0"
"10873  :  โรงพยาบาลคง","1","0","1","0","0","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","55","52","48","46","188","188","162","162","13","12","0","0"
"10875  :  โรงพยาบาลจักราช","55","54","44","44","67","65","55","55","11","10","0","0"
"10876  :  โรงพยาบาลโชคชัย","102","94","98","92","128","122","124","121","5","3","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","98","91","75","69","314","310","251","250","40","36","0","0"
"10878  :  โรงพยาบาลโนนไทย","74","72","71","70","337","334","326","326","5","3","0","0"
"10879  :  โรงพยาบาลโนนสูง","7","6","3","3","6","4","0","0","5","4","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","38","37","23","23","3","3","2","2","18","17","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","134","129","128","124","629","612","607","591","34","32","0","0"
"10882  :  โรงพยาบาลประทาย","1","0","1","0","0","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","44","42","26","25","133","131","85","85","26","24","0","0"
"10884  :  โรงพยาบาลพิมาย","73","30","52","24","201","80","142","63","42","11","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","31","30","22","21","149","144","107","102","10","9","0","0"
"10886  :  โรงพยาบาลชุมพวง","241","158","220","149","745","743","725","723","37","15","0","0"
"10887  :  โรงพยาบาลสูงเนิน","33","6","17","4","48","29","35","20","20","2","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0","0","0","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","200","152","150","116","696","595","525","470","94","67","1","1"
"10890  :  โรงพยาบาลปากช่องนานา","40","13","17","4","108","42","47","17","27","9","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","74","50","64","46","149","114","137","105","11","4","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","25","23","21","19","87","85","75","75","6","5","0","0"
"10893  :  โรงพยาบาลโนนแดง","31","31","20","20","139","137","91","89","11","11","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","3","3","2","2","1","1","0","0","2","2","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","3","0","0","0","0","0","0","0","3","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","23","21","20","18","109","103","96","90","12","11","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","13","9","9","7","43","32","31","25","11","7","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","70","59","54","48","243","221","181","172","26","17","1","1"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","8","5","6","4","21","13","14","9","6","3","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","6","0","1","0","11","0","1","0","6","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","13","10","9","9","38","30","29","29","8","5","0","0"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","1","1","1","1","4","4","4","4","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","13","2","12","2","47","7","42","7","6","1","0","0"
"10895  :  โรงพยาบาลคูเมือง","70","58","65","55","284","247","269","240","19","13","0","0"
"10896  :  โรงพยาบาลกระสัง","9","6","9","6","7","4","7","4","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","35","27","35","27","85","85","85","85","5","3","0","0"
"10898  :  โรงพยาบาลหนองกี่","22","22","20","20","62","62","56","56","5","5","0","0"
"10899  :  โรงพยาบาลละหานทราย","67","60","53","51","221","212","181","180","19","14","0","0"
"10900  :  โรงพยาบาลประโคนชัย","22","9","13","4","93","42","61","19","14","6","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","60","54","44","39","113","103","89","79","21","17","0","0"
"10902  :  โรงพยาบาลพุทไธสง","4","1","3","0","15","0","15","0","4","1","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","92","63","79","56","145","116","116","96","18","10","0","0"
"10905  :  โรงพยาบาลสตึก","79","68","71","62","138","134","126","123","14","9","0","0"
"10906  :  โรงพยาบาลปะคำ","97","78","56","48","170","153","92","85","47","34","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","9","6","7","4","0","0","0","0","5","3","0","0"
"10908  :  โรงพยาบาลหนองหงส์","52","44","32","27","157","144","101","92","26","22","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","7","3","3","1","14","8","11","5","7","3","0","0"
"10910  :  โรงพยาบาลห้วยราช","6","6","4","4","2","2","2","2","3","3","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","33","27","25","19","86","72","71","57","15","13","0","0"
"10912  :  โรงพยาบาลชำนิ","22","17","13","11","72","65","43","43","17","12","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","16","14","2","2","17","16","2","2","14","12","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","58","40","20","16","194","66","75","30","40","19","5","4"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","0","0","0","0","0","0","0","0","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","29","28","29","28","103","102","103","102","21","21","0","0"
"10668  :  โรงพยาบาลสุรินทร์","25","6","19","3","1","0","1","0","18","4","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","35","28","26","21","63","57","49","46","11","8","0","0"
"10916  :  โรงพยาบาลท่าตูม","87","83","83","80","383","383","373","373","21","20","0","0"
"10917  :  โรงพยาบาลจอมพระ","111","27","106","26","182","76","177","75","16","2","0","0"
"10918  :  โรงพยาบาลปราสาท","14","8","12","8","3","3","3","3","4","1","0","0"
"10919  :  โรงพยาบาลกาบเชิง","43","39","42","38","131","126","126","121","4","1","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","150","141","142","134","274","268","267","263","41","31","0","0"
"10921  :  โรงพยาบาลสนม","20","19","18","17","36","34","34","32","2","2","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","78","75","71","69","318","315","297","294","11","10","0","0"
"10923  :  โรงพยาบาลสังขะ","112","112","105","105","422","422","417","417","69","69","0","0"
"10924  :  โรงพยาบาลลำดวน","80","78","65","63","335","334","280","279","17","16","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","76","73","44","43","170","169","169","169","42","39","1","1"
"10926  :  โรงพยาบาลบัวเชด","34","25","31","24","64","64","64","64","13","8","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","3","0","0","0","0","0","0","0","3","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","87","47","75","42","122","87","104","76","20","7","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","11","8","11","8","13","11","13","11","7","3","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","15","11","11","8","24","19","14","13","9","6","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","67","54","56","46","126","111","107","93","42","34","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","30","12","22","10","87","33","76","28","17","5","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","52","32","47","30","230","90","215","86","19","3","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","103","93","97","89","389","289","378","278","32","25","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","73","47","66","44","284","177","257","163","33","18","0","0"
"10930  :  โรงพยาบาลขุขันธ์","181","168","173","164","361","352","365","356","30","24","0","0"
"10931  :  โรงพยาบาลไพรบึง","68","64","67","63","295","265","292","261","2","2","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","8","7","8","7","31","14","32","14","2","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","230","129","212","125","729","283","647","270","54","13","1","0"
"10934  :  โรงพยาบาลราษีไศล","177","171","171","165","842","631","834","617","23","19","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","37","31","36","30","144","129","144","129","19","18","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","16","15","16","15","76","66","79","66","8","6","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","51","40","47","40","199","165","189","165","28","22","0","0"
"10938  :  โรงพยาบาลโนนคูณ","39","36","34","34","169","157","166","155","15","11","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","195","186","190","182","904","871","883","855","98","94","0","0"
"10940  :  โรงพยาบาลวังหิน","209","198","194","184","936","885","946","904","29","21","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","177","168","169","161","396","329","386","322","104","96","3","1"
"10942  :  โรงพยาบาลภูสิงห์","137","136","137","136","634","617","635","618","38","37","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","30","28","30","28","148","139","148","139","5","4","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","63","25","59","25","301","115","290","115","32","13","0","0"
"28014  :  โรงพยาบาลพยุห์","36","31","34","29","147","120","141","114","13","12","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","29","20","29","20","144","94","144","94","17","9","0","0"
"28016  :  โรงพยาบาลศิลาลาด","8","5","8","5","26","9","26","9","4","1","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","7","2","5","2","29","9","20","9","4","1","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","248","240","225","224","1,037","1,031","1,001","997","49","42","0","0"
"10945  :  โรงพยาบาลโขงเจียม","95","94","88","87","446","441","427","422","18","17","0","0"
"10946  :  โรงพยาบาลเขื่องใน","79","73","76","73","225","219","222","219","7","2","0","0"
"10947  :  โรงพยาบาลเขมราฐ","89","73","82","71","366","335","354","336","8","2","1","1"
"10948  :  โรงพยาบาลนาจะหลวย","83","81","76","74","391","391","356","356","11","10","0","0"
"10949  :  โรงพยาบาลน้ำยืน","110","107","92","90","280","280","229","229","18","17","0","0"
"10950  :  โรงพยาบาลบุณฑริก","90","90","77","77","395","395","353","353","15","15","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","375","372","361","358","1,745","1,745","1,702","1,702","137","136","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","93","92","90","89","405","404","393","392","28","28","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","321","242","290","223","1,020","1,006","938","933","107","75","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","11","11","7","7","29","29","21","21","10","10","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","347","321","339","316","1,493","1,480","1,492","1,482","17","9","0","0"
"10957  :  โรงพยาบาลตาลสุม","73","73","67","67","322","322","312","312","31","31","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","106","102","104","100","413","400","408","395","41","40","0","0"
"10959  :  โรงพยาบาลสำโรง","37","37","37","37","156","156","157","157","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","4","2","3","2","6","4","6","4","2","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","65","63","64","63","281","276","281","276","1","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","45","44","40","40","199","199","186","186","10","9","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","338","331","228","225","1,520","1,502","1,048","1,042","135","129","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","56","56","54","54","258","258","248","248","19","19","0","0"
"24032  :  โรงพยาบาลนาตาล","68","63","62","57","222","207","210","195","20","19","0","0"
"24821  :  โรงพยาบาลนาเยีย","34","34","26","26","98","98","78","78","13","13","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","45","43","41","39","131","128","124","121","28","27","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","86","83","74","72","354","345","303","297","41","40","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","35","31","31","28","159","143","153","138","7","5","0","0"
"10701  :  โรงพยาบาลยโสธร","14","13","14","13","30","30","30","30","10","9","0","0"
"10963  :  โรงพยาบาลทรายมูล","19","19","17","17","94","94","84","84","3","3","0","0"
"10964  :  โรงพยาบาลกุดชุม","33","31","25","23","86","86","67","67","16","15","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","2","1","1","1","1","1","1","1","1","0","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","21","14","19","13","40","40","35","35","9","5","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","39","36","35","33","168","161","157","151","13","11","0","0"
"10968  :  โรงพยาบาลค้อวัง","13","6","12","6","61","24","56","24","11","5","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","27","27","23","23","126","126","106","106","13","13","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","20","18","18","18","67","57","57","57","2","0","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","15","13","14","12","55","49","51","45","1","1","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","12","6","10","5","33","29","24","24","7","2","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","7","6","5","4","11","11","9","9","2","2","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","9","5","7","5","29","16","26","16","4","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","87","73","62","55","166","157","133","128","41","30","0","0"
"10973  :  โรงพยาบาลหนองบัวแดง","49","47","46","44","65","62","62","59","5","5","0","0"
"10974  :  โรงพยาบาลจัตุรัส","192","133","161","111","483","364","413","306","36","24","0","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","48","39","45","38","168","142","161","144","15","11","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","35","35","32","32","36","36","33","33","3","3","1","1"
"10977  :  โรงพยาบาลเทพสถิต","17","9","5","3","23","12","6","3","12","5","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","216","200","185","177","994","965","875","854","36","24","0","0"
"10979  :  โรงพยาบาลบ้านแท่น","11","8","9","7","32","25","26","24","5","2","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","136","133","91","89","267","264","177","175","48","47","0","0"
"10981  :  โรงพยาบาลคอนสาร","3","2","2","2","8","6","6","6","3","2","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","49","49","46","46","207","207","195","195","3","3","0","0"
"10983  :  โรงพยาบาลเนินสง่า","33","30","30","28","105","105","100","100","14","12","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","13","1","5","1","5","4","5","4","11","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","86","85","77","77","142","140","128","128","36","35","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","59","57","54","53","280","271","264","259","28","27","0","0"
"10987  :  โรงพยาบาลพนา","14","11","10","9","22","16","16","14","10","7","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","29","26","26","24","131","116","120","110","17","14","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","36","30","32","27","130","127","119","116","13","12","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","51","47","46","43","223","176","209","166","13","12","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","527","425","252","213","991","856","477","430","279","210","0","0"
"11041  :  โรงพยาบาลพรเจริญ","68","51","52","45","173","166","157","151","21","8","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","130","125","124","122","608","608","598","598","8","5","1","1"
"11046  :  โรงพยาบาลเซกา","39","39","36","36","173","173","161","161","3","3","0","0"
"11047  :  โรงพยาบาลปากคาด","134","134","126","126","625","625","587","587","21","21","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","138","123","130","119","662","605","631","585","9","4","0","0"
"11049  :  โรงพยาบาลศรีวิไล","56","47","48","43","243","212","217","199","9","4","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","20","18","16","15","40","34","36","31","5","4","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","3","2","2","1","0","0","0","0","2","1","0","0"
"10991  :  โรงพยาบาลนากลาง","34","34","10","10","161","159","50","50","26","25","0","0"
"10992  :  โรงพยาบาลโนนสัง","8","6","5","4","33","26","19","16","5","4","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","1","1","1","1","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","115","111","108","104","544","527","524","507","13","13","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","7","4","4","3","32","19","19","14","3","1","0","0"
"10670  :  โรงพยาบาลขอนแก่น","42","14","25","9","176","61","97","36","27","9","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","58","55","54","52","254","250","239","235","5","3","0","0"
"10996  :  โรงพยาบาลพระยืน","37","36","36","36","111","108","108","108","11","10","0","0"
"10997  :  โรงพยาบาลหนองเรือ","32","29","26","25","135","130","111","111","7","5","0","0"
"10998  :  โรงพยาบาลชุมแพ","58","53","54","52","275","251","264","253","20","17","0","0"
"10999  :  โรงพยาบาลสีชมพู","61","49","47","38","216","197","159","152","22","15","0","0"
"11000  :  โรงพยาบาลน้ำพอง","139","128","127","118","633","587","587","546","22","19","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","43","43","40","40","211","211","196","196","4","4","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","48","39","35","33","184","180","155","154","30","23","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","35","29","22","19","119","118","82","82","15","11","0","0"
"11004  :  โรงพยาบาลพล","34","9","23","7","121","25","86","17","15","2","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","54","52","50","48","248","240","236","228","15","14","0","0"
"11006  :  โรงพยาบาลแวงน้อย","14","13","12","12","64","62","57","57","2","1","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","108","93","96","89","400","396","384","383","56","47","0","0"
"11008  :  โรงพยาบาลภูเวียง","6","5","3","3","7","6","3","3","3","2","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","83","77","65","63","293","282","237","230","43","37","1","1"
"11010  :  โรงพยาบาลชนบท","40","37","37","35","107","106","101","100","10","8","0","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","60","41","57","39","296","201","281","191","3","2","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","23","22","23","22","93","90","93","90","13","13","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","181","173","172","168","849","817","823","807","89","84","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0","0","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","93","87","79","75","233","226","180","173","21","18","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","16","12","12","9","40","25","36","25","9","6","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","22","20","19","18","49","45","42","41","15","14","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","19","19","15","15","72","72","59","59","12","12","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","52","51","45","44","243","238","215","210","40","39","0","0"
"77652  :  โรงพยาบาลโนนศิลา","36","34","32","32","157","154","144","144","4","2","0","0"
"10671  :  โรงพยาบาลอุดรธานี","31","16","15","12","99","48","52","40","19","5","0","0"
"11013  :  โรงพยาบาลกุดจับ","55","54","35","35","174","169","110","110","20","19","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","128","128","127","127","631","631","646","646","41","41","0","0"
"11015  :  โรงพยาบาลกุมภวาปี","91","80","79","70","361","358","314","314","13","10","0","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","10","5","8","4","28","12","26","10","4","1","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","31","27","26","23","120","108","101","90","6","5","0","0"
"11018  :  โรงพยาบาลหนองหาน","183","182","178","178","748","744","732","732","40","39","1","1"
"11019  :  โรงพยาบาลทุ่งฝน","52","51","39","38","208","207","150","149","14","14","0","0"
"11020  :  โรงพยาบาลไชยวาน","70","70","50","50","344","344","310","310","25","25","5","5"
"11021  :  โรงพยาบาลศรีธาตุ","17","15","17","15","52","51","52","51","1","1","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","107","107","100","100","493","493","461","461","9","9","0","0"
"11023  :  โรงพยาบาลบ้านผือ","321","302","306","293","1,489","1,442","1,440","1,401","23","14","0","0"
"11024  :  โรงพยาบาลน้ำโสม","145","145","131","131","700","700","632","632","42","42","0","0"
"11025  :  โรงพยาบาลเพ็ญ","119","118","109","108","267","267","246","246","58","57","0","0"
"11026  :  โรงพยาบาลสร้างคอม","80","79","48","48","388","383","237","237","33","32","0","0"
"11027  :  โรงพยาบาลหนองแสง","0","0","0","0","0","0","0","0","0","0","0","0"
"11028  :  โรงพยาบาลนายูง","101","96","91","89","448","448","416","416","48","45","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","11","11","11","11","0","0","0","0","0","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","314","305","291","286","1,450","1,449","1,404","1,404","35","31","0","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","61","56","55","50","52","45","53","46","24","22","1","1"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","2","1","2","1","5","1","5","1","0","0","0","0"
"10705  :  โรงพยาบาลเลย","22","22","20","20","92","92","85","85","5","5","0","0"
"11030  :  โรงพยาบาลนาด้วง","43","37","34","29","168","143","141","120","22","20","0","0"
"11031  :  โรงพยาบาลเชียงคาน","48","48","48","48","237","237","237","237","7","7","0","0"
"11032  :  โรงพยาบาลปากชม","131","131","122","122","624","624","591","591","9","9","0","0"
"11033  :  โรงพยาบาลนาแห้ว","19","12","17","11","55","44","52","41","7","4","0","0"
"11034  :  โรงพยาบาลภูเรือ","52","45","49","44","241","215","231","210","20","17","0","0"
"11035  :  โรงพยาบาลท่าลี่","48","44","48","44","234","215","234","215","11","11","0","0"
"11036  :  โรงพยาบาลวังสะพุง","43","42","41","40","212","207","207","202","16","16","0","0"
"11037  :  โรงพยาบาลภูกระดึง","66","62","60","57","289","283","273","268","21","19","0","0"
"11038  :  โรงพยาบาลภูหลวง","18","17","13","13","42","42","32","32","8","7","0","0"
"11039  :  โรงพยาบาลผาขาว","19","18","16","15","69","69","63","63","5","5","0","0"
