"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","164,957","7,516","4.56","44,164","2,380","5.39","43,903","2,234","5.09","34,415","1,267","3.68","42,475","1,635","3.85"
"10866  :  โรงพยาบาลคลองหาด","48,146","859","1.78","13,690","164","1.20","12,770","303","2.37","9,406","123","1.31","12,280","269","2.19"
"10867  :  โรงพยาบาลตาพระยา","48,437","6,280","12.97","13,714","2,712","19.78","13,064","2,399","18.36","9,860","293","2.97","11,799","876","7.42"
"10868  :  โรงพยาบาลวังน้ำเย็น","68,219","6,738","9.88","20,193","1,783","8.83","18,229","1,997","10.96","13,516","1,080","7.99","16,281","1,878","11.53"
"10869  :  โรงพยาบาลวัฒนานคร","74,385","6,553","8.81","21,155","1,960","9.26","20,027","2,054","10.26","15,270","1,034","6.77","17,933","1,505","8.39"
"10870  :  โรงพยาบาลอรัญประเทศ","95,956","8,886","9.26","27,609","3,086","11.18","25,381","2,695","10.62","18,759","1,475","7.86","24,207","1,630","6.73"
"13817  :  โรงพยาบาลเขาฉกรรจ์","53,126","3,501","6.59","14,630","1,231","8.41","15,824","1,197","7.56","9,751","414","4.25","12,921","659","5.10"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","22,316","622","2.79","8,392","312","3.72","4,152","158","3.81","4,308","64","1.49","5,464","88","1.61"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","180,496","2,692","1.49","37,785","789","2.09","30,889","905","2.93","26,256","417","1.59","85,566","581","0.68"
"10871  :  โรงพยาบาลครบุรี","107,312","7,842","7.31","32,681","2,597","7.95","31,522","2,267","7.19","19,139","1,329","6.94","23,970","1,649","6.88"
"10872  :  โรงพยาบาลเสิงสาง","70,669","7,625","10.79","20,571","2,532","12.31","20,790","2,728","13.12","12,741","963","7.56","16,567","1,402","8.46"
"10873  :  โรงพยาบาลคง","58,456","5,164","8.83","16,472","1,773","10.76","16,995","1,815","10.68","10,748","621","5.78","14,241","955","6.71"
"10874  :  โรงพยาบาลบ้านเหลื่อม","42,793","9,215","21.53","11,346","2,637","23.24","12,893","2,812","21.81","8,266","1,618","19.57","10,288","2,148","20.88"
"10875  :  โรงพยาบาลจักราช","75,983","10,008","13.17","22,636","3,300","14.58","21,287","3,272","15.37","14,579","1,486","10.19","17,481","1,950","11.15"
"10876  :  โรงพยาบาลโชคชัย","67,396","7,495","11.12","19,877","2,337","11.76","17,742","2,351","13.25","12,845","1,183","9.21","16,932","1,624","9.59"
"10877  :  โรงพยาบาลด่านขุนทด","136,089","13,437","9.87","41,533","4,147","9.98","39,661","3,959","9.98","25,058","1,929","7.70","29,837","3,402","11.40"
"10878  :  โรงพยาบาลโนนไทย","67,947","14,837","21.84","20,357","4,490","22.06","18,934","4,771","25.20","12,972","2,866","22.09","15,684","2,710","17.28"
"10879  :  โรงพยาบาลโนนสูง","91,916","8,859","9.64","24,374","2,511","10.30","28,038","2,994","10.68","17,325","1,276","7.37","22,179","2,078","9.37"
"10880  :  โรงพยาบาลขามสะแกแสง","64,741","10,436","16.12","17,255","2,930","16.98","20,118","4,091","20.34","11,842","1,033","8.72","15,526","2,382","15.34"
"10881  :  โรงพยาบาลบัวใหญ่","98,564","11,750","11.92","27,775","3,598","12.95","27,793","4,166","14.99","19,276","1,758","9.12","23,720","2,228","9.39"
"10882  :  โรงพยาบาลประทาย","82,105","7,376","8.98","23,166","2,400","10.36","22,586","2,643","11.70","17,056","986","5.78","19,297","1,347","6.98"
"10883  :  โรงพยาบาลปักธงชัย","112,617","29,091","25.83","32,951","8,068","24.48","30,326","7,907","26.07","21,715","5,904","27.19","27,625","7,212","26.11"
"10884  :  โรงพยาบาลพิมาย","118,224","8,714","7.37","34,410","3,505","10.19","31,913","2,597","8.14","23,607","1,079","4.57","28,294","1,533","5.42"
"10885  :  โรงพยาบาลห้วยแถลง","80,657","10,350","12.83","21,923","2,912","13.28","22,785","3,623","15.90","16,390","1,549","9.45","19,559","2,266","11.59"
"10886  :  โรงพยาบาลชุมพวง","82,600","8,092","9.80","23,497","2,083","8.86","24,871","2,958","11.89","16,354","1,282","7.84","17,878","1,769","9.89"
"10887  :  โรงพยาบาลสูงเนิน","77,227","11,374","14.73","20,762","3,359","16.18","21,847","3,560","16.30","15,155","1,798","11.86","19,463","2,657","13.65"
"10888  :  โรงพยาบาลขามทะเลสอ","35,067","4,799","13.69","10,565","1,459","13.81","9,589","1,459","15.22","7,180","844","11.75","7,733","1,037","13.41"
"10889  :  โรงพยาบาลสีคิ้ว","105,080","7,019","6.68","30,753","2,062","6.71","29,437","2,405","8.17","20,092","959","4.77","24,798","1,593","6.42"
"10890  :  โรงพยาบาลปากช่องนานา","193,614","11,248","5.81","57,679","3,187","5.53","55,464","3,750","6.76","40,586","1,749","4.31","39,885","2,562","6.42"
"10891  :  โรงพยาบาลหนองบุญมาก","57,957","6,316","10.90","17,592","1,664","9.46","17,053","1,902","11.15","9,846","1,208","12.27","13,466","1,542","11.45"
"10892  :  โรงพยาบาลแก้งสนามนาง","47,082","9,257","19.66","12,388","3,079","24.85","14,862","3,657","24.61","9,855","1,597","16.20","9,977","924","9.26"
"10893  :  โรงพยาบาลโนนแดง","38,422","4,845","12.61","10,400","1,724","16.58","11,275","1,707","15.14","7,759","623","8.03","8,988","791","8.80"
"10894  :  โรงพยาบาลวังน้ำเขียว","41,816","5,126","12.26","12,797","1,793","14.01","12,514","1,867","14.92","8,550","809","9.46","7,955","657","8.26"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","18,907","1,511","7.99","6,316","409","6.48","4,732","458","9.68","3,266","201","6.15","4,593","443","9.65"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","36,528","6,713","18.38","10,011","1,861","18.59","10,118","2,054","20.30","7,726","1,239","16.04","8,673","1,559","17.98"
"11608  :  โรงพยาบาลลำทะเมนชัย","30,552","2,403","7.87","10,001","863","8.63","10,036","985","9.81","4,972","265","5.33","5,543","290","5.23"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","25,796","1,823","7.07","8,505","577","6.78","7,130","598","8.39","5,051","347","6.87","5,110","301","5.89"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","15,258","8","0.05","4,014","0","0.00","4,146","3","0.07","3,275","4","0.12","3,823","1","0.03"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","98","4","4.08","35","1","2.86","29","3","10.34","14","0","0.00","20","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","51,597","2","0.00","13,580","2","0.01","12,766","0","0.00","12,655","0","0.00","12,596","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","1,293","10","0.77","393","4","1.02","408","4","0.98","116","1","0.86","376","1","0.27"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","48,524","5,584","11.51","14,643","1,737","11.86","14,188","2,106","14.84","7,260","557","7.67","12,433","1,184","9.52"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","88,591","9,781","11.04","24,711","2,713","10.98","24,166","3,326","13.76","17,084","1,518","8.89","22,630","2,224","9.83"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","38,949","5,423","13.92","12,727","1,703","13.38","9,549","1,707","17.88","7,128","779","10.93","9,545","1,234","12.93"
"27839  :  โรงพยาบาลบัวลาย","28,566","3,918","13.72","7,756","1,151","14.84","7,931","1,391","17.54","5,679","612","10.78","7,200","764","10.61"
"27840  :  โรงพยาบาลสีดา","24,404","6,640","27.21","6,958","1,723","24.76","7,375","1,871","25.37","5,652","1,818","32.17","4,419","1,228","27.79"
"27841  :  โรงพยาบาลเทพารักษ์","34,634","7,695","22.22","9,904","2,541","25.66","9,517","2,482","26.08","6,598","1,187","17.99","8,615","1,485","17.24"
"10667  :  โรงพยาบาลบุรีรัมย์","298,132","8,977","3.01","82,872","2,890","3.49","79,651","3,084","3.87","56,919","936","1.64","78,690","2,067","2.63"
"10895  :  โรงพยาบาลคูเมือง","66,496","13,612","20.47","20,020","4,112","20.54","20,459","4,435","21.68","10,954","2,000","18.26","15,063","3,065","20.35"
"10896  :  โรงพยาบาลกระสัง","80,703","5,599","6.94","24,613","2,143","8.71","22,319","1,407","6.30","15,635","688","4.40","18,136","1,361","7.50"
"10897  :  โรงพยาบาลนางรอง","153,081","6,510","4.25","42,460","1,989","4.68","44,090","2,664","6.04","29,674","654","2.20","36,857","1,203","3.26"
"10898  :  โรงพยาบาลหนองกี่","62,960","6,883","10.93","18,992","1,984","10.45","17,129","2,016","11.77","11,614","1,169","10.07","15,225","1,714","11.26"
"10899  :  โรงพยาบาลละหานทราย","88,395","19,128","21.64","27,083","5,638","20.82","25,788","6,394","24.79","13,888","3,675","26.46","21,636","3,421","15.81"
"10900  :  โรงพยาบาลประโคนชัย","113,739","11,326","9.96","32,058","3,793","11.83","32,846","3,608","10.98","21,131","1,466","6.94","27,704","2,459","8.88"
"10901  :  โรงพยาบาลบ้านกรวด","81,934","18,963","23.14","24,376","5,181","21.25","23,580","6,256","26.53","14,030","3,477","24.78","19,948","4,049","20.30"
"10902  :  โรงพยาบาลพุทไธสง","59,881","4,770","7.97","17,802","1,651","9.27","16,750","1,846","11.02","11,277","522","4.63","14,052","751","5.34"
"10904  :  โรงพยาบาลลำปลายมาศ","130,916","7,803","5.96","36,862","2,519","6.83","37,019","2,925","7.90","24,867","668","2.69","32,168","1,691","5.26"
"10905  :  โรงพยาบาลสตึก","97,725","9,549","9.77","26,167","3,314","12.66","28,529","2,985","10.46","17,657","1,120","6.34","25,372","2,130","8.40"
"10906  :  โรงพยาบาลปะคำ","44,567","7,485","16.79","13,269","2,802","21.12","13,215","2,739","20.73","7,520","742","9.87","10,563","1,202","11.38"
"10907  :  โรงพยาบาลนาโพธิ์","40,668","5,864","14.42","11,712","2,012","17.18","12,172","2,017","16.57","6,917","570","8.24","9,867","1,265","12.82"
"10908  :  โรงพยาบาลหนองหงส์","66,060","5,896","8.93","18,050","1,624","9.00","20,941","1,830","8.74","11,820","880","7.45","15,249","1,562","10.24"
"10909  :  โรงพยาบาลพลับพลาชัย","53,285","3,144","5.90","15,024","917","6.10","15,044","1,327","8.82","10,025","257","2.56","13,192","643","4.87"
"10910  :  โรงพยาบาลห้วยราช","29,649","2,715","9.16","8,546","1,008","11.79","8,947","1,025","11.46","5,428","301","5.55","6,728","381","5.66"
"10911  :  โรงพยาบาลโนนสุวรรณ","33,494","3,445","10.29","9,080","1,006","11.08","9,817","1,109","11.30","5,939","495","8.33","8,658","835","9.64"
"10912  :  โรงพยาบาลชำนิ","46,243","5,742","12.42","12,528","1,665","13.29","14,487","2,086","14.40","7,361","557","7.57","11,867","1,434","12.08"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","34,687","3,076","8.87","10,040","901","8.97","9,562","980","10.25","6,440","389","6.04","8,645","806","9.32"
"10914  :  โรงพยาบาลโนนดินแดง","38,878","7,825","20.13","10,927","2,348","21.49","11,128","2,585","23.23","7,168","1,115","15.56","9,655","1,777","18.40"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","992","49","4.94","351","15","4.27","286","20","6.99","187","8","4.28","168","6","3.57"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","40,756","3,472","8.52","12,154","1,106","9.10","11,110","1,232","11.09","8,044","423","5.26","9,448","711","7.53"
"23578  :  โรงพยาบาลแคนดง","37,189","5,652","15.20","10,094","1,767","17.51","9,811","1,667","16.99","7,328","731","9.98","9,956","1,487","14.94"
"28020  :  โรงพยาบาลบ้านด่าน","34,003","4,302","12.65","9,870","1,201","12.17","10,436","1,392","13.34","5,463","464","8.49","8,234","1,245","15.12"
"10668  :  โรงพยาบาลสุรินทร์","313,839","6,089","1.94","83,798","1,880","2.24","82,328","2,013","2.45","65,680","910","1.39","82,033","1,286","1.57"
"10915  :  โรงพยาบาลชุมพลบุรี","69,931","12,447","17.80","18,648","4,011","21.51","18,628","3,806","20.43","14,629","2,187","14.95","18,026","2,443","13.55"
"10916  :  โรงพยาบาลท่าตูม","111,369","13,114","11.78","31,142","3,166","10.17","31,669","3,982","12.57","21,595","2,573","11.91","26,963","3,393","12.58"
"10917  :  โรงพยาบาลจอมพระ","54,348","12,411","22.84","15,771","3,466","21.98","15,269","3,437","22.51","10,508","2,086","19.85","12,800","3,422","26.73"
"10918  :  โรงพยาบาลปราสาท","157,508","18,414","11.69","45,505","5,634","12.38","43,018","5,750","13.37","29,471","3,000","10.18","39,514","4,030","10.20"
"10919  :  โรงพยาบาลกาบเชิง","53,582","15,425","28.79","15,412","4,164","27.02","15,267","4,502","29.49","9,524","2,834","29.76","13,379","3,925","29.34"
"10920  :  โรงพยาบาลรัตนบุรี","105,108","18,938","18.02","27,995","5,673","20.26","31,875","5,828","18.28","19,269","3,251","16.87","25,969","4,186","16.12"
"10921  :  โรงพยาบาลสนม","48,352","8,382","17.34","14,399","2,578","17.90","13,805","3,037","22.00","8,967","1,182","13.18","11,181","1,585","14.18"
"10922  :  โรงพยาบาลศีขรภูมิ","133,167","9,811","7.37","36,259","3,041","8.39","39,924","3,395","8.50","26,426","1,215","4.60","30,558","2,160","7.07"
"10923  :  โรงพยาบาลสังขะ","109,012","32,265","29.60","31,796","5,551","17.46","29,885","8,743","29.26","20,663","7,195","34.82","26,668","10,776","40.41"
"10924  :  โรงพยาบาลลำดวน","77,104","17,267","22.39","21,860","4,771","21.83","21,866","5,245","23.99","14,814","2,678","18.08","18,564","4,573","24.63"
"10925  :  โรงพยาบาลสำโรงทาบ","61,128","10,500","17.18","16,830","2,103","12.50","16,740","2,343","14.00","11,735","2,515","21.43","15,823","3,539","22.37"
"10926  :  โรงพยาบาลบัวเชด","50,571","9,340","18.47","14,972","2,934","19.60","13,454","2,451","18.22","9,439","1,971","20.88","12,706","1,984","15.61"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","2,497","64","2.56","885","13","1.47","683","20","2.93","344","4","1.16","585","27","4.62"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","46,537","8,143","17.50","12,488","2,226","17.83","14,964","2,659","17.77","8,037","1,372","17.07","11,048","1,886","17.07"
"27842  :  โรงพยาบาลเขวาสินรินทร์","37,903","9,411","24.83","10,538","2,656","25.20","11,207","2,938","26.22","7,143","1,729","24.21","9,015","2,088","23.16"
"27843  :  โรงพยาบาลศรีณรงค์","31,736","7,653","24.11","9,140","2,124","23.24","9,322","2,232","23.94","5,851","1,422","24.30","7,423","1,875","25.26"
"27844  :  โรงพยาบาลโนนนารายณ์","38,456","8,120","21.12","10,493","2,179","20.77","10,222","2,258","22.09","7,919","1,538","19.42","9,822","2,145","21.84"
"10700  :  โรงพยาบาลศรีสะเกษ","257,493","4,490","1.74","77,973","1,340","1.72","73,149","1,484","2.03","55,480","688","1.24","50,891","978","1.92"
"10927  :  โรงพยาบาลยางชุมน้อย","35,308","5,701","16.15","6,660","1,113","16.71","10,834","1,703","15.72","9,124","1,669","18.29","8,690","1,216","13.99"
"10928  :  โรงพยาบาลกันทรารมย์","80,562","8,638","10.72","21,388","2,319","10.84","25,634","3,207","12.51","15,979","1,395","8.73","17,561","1,717","9.78"
"10929  :  โรงพยาบาลกันทรลักษ์","144,794","15,043","10.39","39,067","4,114","10.53","37,612","3,851","10.24","29,155","2,155","7.39","38,960","4,923","12.64"
"10930  :  โรงพยาบาลขุขันธ์","121,763","5,409","4.44","33,018","1,220","3.69","33,379","1,619","4.85","24,470","1,220","4.99","30,896","1,350","4.37"
"10931  :  โรงพยาบาลไพรบึง","51,987","3,986","7.67","15,617","1,475","9.44","17,035","1,382","8.11","8,351","424","5.08","10,984","705","6.42"
"10932  :  โรงพยาบาลปรางค์กู่","39,267","6,760","17.22","5,806","1,231","21.20","11,235","2,408","21.43","12,792","1,835","14.34","9,434","1,286","13.63"
"10933  :  โรงพยาบาลขุนหาญ","58,401","10,357","17.73","17,614","2,733","15.52","12,826","2,798","21.82","13,820","2,061","14.91","14,141","2,765","19.55"
"10934  :  โรงพยาบาลราษีไศล","54,147","9,537","17.61","14,489","2,493","17.21","13,990","2,895","20.69","13,599","2,307","16.96","12,069","1,842","15.26"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","100,677","8,762","8.70","30,180","3,030","10.04","29,259","2,844","9.72","19,842","1,280","6.45","21,396","1,608","7.52"
"10936  :  โรงพยาบาลบึงบูรพ์","19,098","4,201","22.00","6,000","1,395","23.25","5,372","1,397","26.01","3,205","638","19.91","4,521","771","17.05"
"10937  :  โรงพยาบาลห้วยทับทัน","40,784","7,081","17.36","10,657","1,822","17.10","13,439","2,647","19.70","7,971","1,047","13.14","8,717","1,565","17.95"
"10938  :  โรงพยาบาลโนนคูณ","48,226","5,844","12.12","11,523","1,604","13.92","13,460","2,324","17.27","10,792","708","6.56","12,451","1,208","9.70"
"10939  :  โรงพยาบาลศรีรัตนะ","67,765","4,971","7.34","18,655","1,121","6.01","18,619","1,452","7.80","13,377","824","6.16","17,114","1,574","9.20"
"10940  :  โรงพยาบาลวังหิน","50,168","8,489","16.92","15,306","3,181","20.78","14,106","2,728","19.34","9,466","1,462","15.44","11,290","1,118","9.90"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","44,281","4,333","9.79","6,904","638","9.24","14,913","2,214","14.85","10,813","577","5.34","11,651","904","7.76"
"10942  :  โรงพยาบาลภูสิงห์","64,828","7,883","12.16","18,096","1,735","9.59","19,687","2,959","15.03","11,960","1,258","10.52","15,085","1,931","12.80"
"10943  :  โรงพยาบาลเมืองจันทร์","28,596","5,138","17.97","9,064","1,278","14.10","9,420","2,013","21.37","3,746","516","13.77","6,366","1,331","20.91"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","34,775","2,637","7.58","9,934","1,014","10.21","11,128","864","7.76","7,314","324","4.43","6,399","435","6.80"
"28014  :  โรงพยาบาลพยุห์","36,205","4,437","12.26","10,256","1,368","13.34","10,257","1,605","15.65","6,514","517","7.94","9,178","947","10.32"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","21,491","3,938","18.32","6,817","1,285","18.85","6,076","1,320","21.72","4,815","793","16.47","3,783","540","14.27"
"28016  :  โรงพยาบาลศิลาลาด","10,758","1,860","17.29","2,373","414","17.45","2,368","560","23.65","2,972","299","10.06","3,045","587","19.28"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","209,862","10,824","5.16","60,774","3,471","5.71","58,137","3,096","5.33","50,639","2,484","4.91","40,312","1,773","4.40"
"10944  :  โรงพยาบาลศรีเมืองใหม่","93,543","22,531","24.09","24,562","6,005","24.45","26,857","6,562","24.43","19,983","4,750","23.77","22,141","5,214","23.55"
"10945  :  โรงพยาบาลโขงเจียม","40,492","7,756","19.15","11,245","2,283","20.30","11,186","2,348","20.99","7,425","1,244","16.75","10,636","1,881","17.69"
"10946  :  โรงพยาบาลเขื่องใน","106,627","6,248","5.86","32,839","3,820","11.63","29,670","1,386","4.67","25,756","307","1.19","18,362","735","4.00"
"10947  :  โรงพยาบาลเขมราฐ","77,515","6,817","8.79","22,890","2,400","10.48","21,852","2,328","10.65","13,889","698","5.03","18,884","1,391","7.37"
"10948  :  โรงพยาบาลนาจะหลวย","60,903","6,726","11.04","17,433","1,888","10.83","16,804","1,912","11.38","12,194","1,206","9.89","14,472","1,720","11.89"
"10949  :  โรงพยาบาลน้ำยืน","68,374","2,699","3.95","21,527","837","3.89","18,938","1,054","5.57","12,649","220","1.74","15,260","588","3.85"
"10950  :  โรงพยาบาลบุณฑริก","54,833","3,215","5.86","21,872","1,495","6.84","24,509","1,544","6.30","7,907","165","2.09","545","11","2.02"
"10951  :  โรงพยาบาลตระการพืชผล","125,973","19,123","15.18","34,460","6,311","18.31","35,054","6,581","18.77","24,640","2,209","8.97","31,819","4,022","12.64"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","55,285","6,995","12.65","15,103","1,900","12.58","17,283","2,617","15.14","9,249","681","7.36","13,650","1,797","13.16"
"10953  :  โรงพยาบาลม่วงสามสิบ","91,236","11,391","12.49","26,333","4,169","15.83","24,257","3,338","13.76","18,030","1,513","8.39","22,616","2,371","10.48"
"10954  :  โรงพยาบาลวารินชำราบ","190,107","13,619","7.16","56,768","4,059","7.15","55,599","4,885","8.79","37,038","1,644","4.44","40,702","3,031","7.45"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","150,438","12,765","8.49","40,835","5,041","12.34","43,790","3,850","8.79","29,023","1,554","5.35","36,790","2,320","6.31"
"10957  :  โรงพยาบาลตาลสุม","33,179","4,673","14.08","11,286","1,904","16.87","10,556","1,731","16.40","6,665","425","6.38","4,672","613","13.12"
"10958  :  โรงพยาบาลโพธิ์ไทร","51,003","7,231","14.18","14,046","1,769","12.59","14,225","2,760","19.40","10,044","1,290","12.84","12,688","1,412","11.13"
"10959  :  โรงพยาบาลสำโรง","66,001","6,658","10.09","16,971","1,992","11.74","16,929","2,432","14.37","14,206","909","6.40","17,895","1,325","7.40"
"10960  :  โรงพยาบาลดอนมดแดง","36,048","6,377","17.69","10,080","1,884","18.69","10,245","2,153","21.02","7,108","944","13.28","8,615","1,396","16.20"
"10961  :  โรงพยาบาลสิรินธร","60,085","8,227","13.69","16,637","2,428","14.59","16,822","2,429","14.44","11,990","1,078","8.99","14,636","2,292","15.66"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","42,763","5,613","13.13","12,477","2,115","16.95","13,229","2,062","15.59","6,138","190","3.10","10,919","1,246","11.41"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","183,908","20,407","11.10","48,770","5,742","11.77","50,784","5,827","11.47","37,743","4,011","10.63","46,611","4,827","10.36"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","11,826","128","1.08","2,739","35","1.28","3,505","39","1.11","2,294","17","0.74","3,288","37","1.13"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","1,143","0","0.00","1,143","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","55,347","4","0.01","14,482","0","0.00","14,760","3","0.02","12,691","1","0.01","13,414","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","1,507","17","1.13","518","8","1.54","353","5","1.42","114","1","0.88","522","3","0.57"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","117,130","13,126","11.21","34,176","4,024","11.77","31,916","4,400","13.79","22,434","1,901","8.47","28,604","2,801","9.79"
"24032  :  โรงพยาบาลนาตาล","39,435","2,837","7.19","11,862","1,128","9.51","11,653","820","7.04","8,553","517","6.04","7,367","372","5.05"
"24821  :  โรงพยาบาลนาเยีย","39,912","10,848","27.18","10,751","3,085","28.70","12,021","3,449","28.69","7,382","1,579","21.39","9,758","2,735","28.03"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","32,621","6,318","19.37","8,928","1,863","20.87","9,590","2,201","22.95","5,835","850","14.57","8,268","1,404","16.98"
"27968  :  โรงพยาบาลน้ำขุ่น","32,759","2,644","8.07","8,391","870","10.37","9,130","652","7.14","6,106","76","1.24","9,132","1,046","11.45"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","27,504","3,319","12.07","7,423","1,089","14.67","7,856","1,075","13.68","5,106","292","5.72","7,119","863","12.12"
"10701  :  โรงพยาบาลยโสธร","162,063","48,988","30.23","43,119","9,972","23.13","43,258","14,961","34.59","33,496","11,834","35.33","42,190","12,221","28.97"
"10963  :  โรงพยาบาลทรายมูล","32,445","5,116","15.77","8,950","2,032","22.70","9,670","1,549","16.02","6,271","709","11.31","7,554","826","10.93"
"10964  :  โรงพยาบาลกุดชุม","64,427","12,831","19.92","18,144","2,507","13.82","17,622","4,495","25.51","12,362","2,294","18.56","16,299","3,535","21.69"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","71,380","5,071","7.10","19,063","1,600","8.39","20,835","1,734","8.32","13,331","392","2.94","18,151","1,345","7.41"
"10966  :  โรงพยาบาลป่าติ้ว","47,650","4,170","8.75","12,046","1,157","9.60","13,398","1,323","9.87","10,061","881","8.76","12,145","809","6.66"
"10967  :  โรงพยาบาลมหาชนะชัย","62,379","9,006","14.44","16,324","2,868","17.57","18,794","2,841","15.12","12,542","1,429","11.39","14,719","1,868","12.69"
"10968  :  โรงพยาบาลค้อวัง","27,004","3,999","14.81","6,909","988","14.30","8,125","1,222","15.04","5,717","707","12.37","6,253","1,082","17.30"
"10969  :  โรงพยาบาลไทยเจริญ","36,742","11,638","31.67","8,724","2,301","26.38","10,821","2,955","27.31","7,604","2,782","36.59","9,593","3,600","37.53"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","107,687","6,728","6.25","30,201","1,977","6.55","30,423","2,202","7.24","21,314","1,063","4.99","25,749","1,486","5.77"
"11921  :  โรงพยาบาลนายแพทย์หาญ","5,945","1,082","18.20","1,416","205","14.48","1,625","250","15.38","1,307","277","21.19","1,597","350","21.92"
"04007  :  โรงพยาบาลซับใหญ่","20,348","2,509","12.33","5,877","687","11.69","5,878","1,191","20.26","3,777","253","6.70","4,816","378","7.85"
"10702  :  โรงพยาบาลชัยภูมิ","183,144","9,916","5.41","58,578","3,063","5.23","51,157","3,297","6.44","32,375","1,466","4.53","41,034","2,090","5.09"
"10970  :  โรงพยาบาลบ้านเขว้า","72,935","3,789","5.20","19,262","704","3.65","22,642","1,582","6.99","14,071","304","2.16","16,960","1,199","7.07"
"10971  :  โรงพยาบาลคอนสวรรค์","64,017","5,270","8.23","18,062","1,414","7.83","18,668","1,985","10.63","12,392","565","4.56","14,895","1,306","8.77"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","131,455","15,034","11.44","35,651","4,662","13.08","37,147","5,647","15.20","26,296","1,900","7.23","32,361","2,825","8.73"
"10973  :  โรงพยาบาลหนองบัวแดง","103,287","12,588","12.19","30,809","4,885","15.86","29,136","4,266","14.64","21,124","1,571","7.44","22,218","1,866","8.40"
"10974  :  โรงพยาบาลจัตุรัส","90,569","13,324","14.71","26,439","4,115","15.56","25,455","4,775","18.76","17,181","1,989","11.58","21,494","2,445","11.38"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","75,588","5,518","7.30","20,076","2,178","10.85","20,754","1,914","9.22","16,017","419","2.62","18,741","1,007","5.37"
"10976  :  โรงพยาบาลหนองบัวระเหว","67,342","6,803","10.10","18,746","2,312","12.33","19,163","2,250","11.74","12,722","850","6.68","16,711","1,391","8.32"
