"โรงพยาบาล","B","A","อัตรา(100)"
"10947  :  โรงพยาบาลเขมราฐ","1,707","1","0.06"
"10948  :  โรงพยาบาลนาจะหลวย","1,089","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","759","1","0.13"
"10950  :  โรงพยาบาลบุณฑริก","633","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","553","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","657","1","0.15"
"10953  :  โรงพยาบาลม่วงสามสิบ","544","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","313","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","559","0","0.00"
"10959  :  โรงพยาบาลสำโรง","481","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","323","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","459","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","516","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","2","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","2","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","377","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","1","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","68","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","42","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","90","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","736","1","0.14"
"10966  :  โรงพยาบาลป่าติ้ว","519","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","500","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","258","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","335","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","747","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","168","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","200","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","1","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","759","2","0.26"
"10971  :  โรงพยาบาลคอนสวรรค์","338","8","2.37"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","402","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","977","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","728","9","1.24"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","638","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","256","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","957","1","0.10"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,090","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","559","6","1.07"
"10980  :  โรงพยาบาลแก้งคร้อ","858","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","324","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","216","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","216","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","570","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","477","0","0.00"
"10987  :  โรงพยาบาลพนา","294","1","0.34"
"10988  :  โรงพยาบาลเสนางคนิคม","758","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","251","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","331","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","453","5","1.10"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","0","0","0.00"
"11047  :  โรงพยาบาลปากคาด","525","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","523","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","132","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","7","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","3","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","1","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","90","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","3","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","652","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","559","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","320","0","0.00"
"11004  :  โรงพยาบาลพล","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","4","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","685","0","0.00"
"11010  :  โรงพยาบาลชนบท","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","50","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","1","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","330","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","85","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","406","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","524","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","950","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","116","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","527","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","885","4","0.45"
"11019  :  โรงพยาบาลทุ่งฝน","475","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","797","1","0.13"
"11021  :  โรงพยาบาลศรีธาตุ","319","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","695","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","795","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","823","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","898","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","500","1","0.20"
"11027  :  โรงพยาบาลหนองแสง","243","0","0.00"
"11028  :  โรงพยาบาลนายูง","321","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","342","1","0.29"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","1,208","1","0.08"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","556","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","16","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","1","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00"
"10705  :  โรงพยาบาลเลย","887","0","0.00"
"11030  :  โรงพยาบาลนาด้วง","504","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","666","0","0.00"
"11032  :  โรงพยาบาลปากชม","316","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","82","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","220","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","167","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","668","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","600","1","0.17"
"11038  :  โรงพยาบาลภูหลวง","258","0","0.00"
"11039  :  โรงพยาบาลผาขาว","492","3","0.61"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","433","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","414","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","58","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","1,472","1","0.07"
"11042  :  โรงพยาบาลโพนพิสัย","365","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","527","0","0.00"
"11045  :  โรงพยาบาลสังคม","261","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","1,271","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","770","0","0.00"
"21356  :  โรงพยาบาลสระใคร","183","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","67","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","270","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","92","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","278","1","0.36"
"11052  :  โรงพยาบาลโกสุมพิสัย","1,063","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","391","1","0.26"
"11054  :  โรงพยาบาลเชียงยืน","658","0","0.00"
"11055  :  โรงพยาบาลบรบือ","878","1","0.11"
"11056  :  โรงพยาบาลนาเชือก","370","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","681","2","0.29"
"11058  :  โรงพยาบาลวาปีปทุม","823","1","0.12"
"11059  :  โรงพยาบาลนาดูน","257","1","0.39"
"11060  :  โรงพยาบาลยางสีสุราช","246","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","4,547","11","0.24"
"24704  :  โรงพยาบาลกุดรัง","125","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","43","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","16","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","666","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","412","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","845","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","330","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","1","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","736","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","654","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","506","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","582","4","0.69"
"11070  :  โรงพยาบาลสุวรรณภูมิ","918","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","183","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","388","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","769","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","283","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","373","0","0.00"
"11076  :  โรงพยาบาลจังหาร","276","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","619","1","0.16"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","687","2","0.29"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","89","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","105","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","149","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","567","0","0.00"
"11077  :  โรงพยาบาลนามน","837","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","791","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","397","0","0.00"
"11080  :  โรงพยาบาลเขาวง","619","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","1,111","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","494","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","337","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","632","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","751","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","488","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","907","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","626","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","1,271","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","171","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","183","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","284","0","0.00"
"28791  :  โรงพยาบาลสามชัย","103","8","7.77"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","775","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","338","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","415","7","1.69"
"11092  :  โรงพยาบาลพังโคน","800","1","0.13"
"11093  :  โรงพยาบาลวาริชภูมิ","537","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","193","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","3","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","902","34","3.77"
"11097  :  โรงพยาบาลบ้านม่วง","609","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","888","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","577","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","12","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","437","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","657","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","257","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","2,369","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","1,368","2","0.15"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","195","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","11","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","600","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","229","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","565","0","0.00"
"11107  :  โรงพยาบาลนาทม","193","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","439","0","0.00"
"11109  :  โรงพยาบาลนาแก","454","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","567","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","948","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","533","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","127","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","269","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","2,560","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","355","1","0.28"
"11114  :  โรงพยาบาลดอนตาล","406","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","539","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","359","1","0.28"
"11117  :  โรงพยาบาลหว้านใหญ่","143","1","0.70"
"11118  :  โรงพยาบาลหนองสูง","94","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","416","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","667","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","633","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","567","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","237","0","0.00"
"11125  :  โรงพยาบาลฝาง","792","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","134","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","424","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","334","4","1.20"
"11132  :  โรงพยาบาลฮอด","447","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","115","3","2.61"
"11134  :  โรงพยาบาลอมก๋อย","836","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","179","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","229","1","0.44"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","46","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","114","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","187","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","806","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","901","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","647","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","110","0","0.00"
"10714  :  โรงพยาบาลลำพูน","10","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","479","1","0.21"
"11141  :  โรงพยาบาลบ้านโฮ่ง","376","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","312","11","3.53"
"11144  :  โรงพยาบาลป่าซาง","354","11","3.11"
"11145  :  โรงพยาบาลบ้านธิ","511","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","379","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","98","0","0.00"
"10672  :  โรงพยาบาลลำปาง","3,028","9","0.30"
"11146  :  โรงพยาบาลแม่เมาะ","583","47","8.06"
"11147  :  โรงพยาบาลเกาะคา","85","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","243","1","0.41"
"11149  :  โรงพยาบาลงาว","132","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","318","3","0.94"
"11151  :  โรงพยาบาลวังเหนือ","236","0","0.00"
"11152  :  โรงพยาบาลเถิน","308","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","271","1","0.37"
"11154  :  โรงพยาบาลแม่ทะ","309","1","0.32"
"11155  :  โรงพยาบาลสบปราบ","392","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","568","2","0.35"
"11157  :  โรงพยาบาลเมืองปาน","218","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","1,676","0","0.00"
"11158  :  โรงพยาบาลตรอน","372","1","0.27"
"11159  :  โรงพยาบาลท่าปลา","400","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","240","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","214","2","0.93"
"11162  :  โรงพยาบาลบ้านโคก","222","0","0.00"
"11163  :  โรงพยาบาลพิชัย","277","7","2.53"
"11164  :  โรงพยาบาลลับแล","246","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","233","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","40","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","237","0","0.00"
"11167  :  โรงพยาบาลลอง","412","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00"
"11170  :  โรงพยาบาลสอง","363","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","221","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","129","7","5.43"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","668","0","0.00"
"10716  :  โรงพยาบาลน่าน","1,258","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","155","11","7.10"
"11174  :  โรงพยาบาลบ้านหลวง","107","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","236","29","12.29"
"11176  :  โรงพยาบาลท่าวังผา","219","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","411","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","155","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","176","1","0.57"
"11180  :  โรงพยาบาลนาหมื่น","175","9","5.14"
"11181  :  โรงพยาบาลสันติสุข","148","1","0.68"
"11182  :  โรงพยาบาลบ่อเกลือ","127","7","5.51"
"11183  :  โรงพยาบาลสองแคว","94","10","10.64"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","240","14","5.83"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","213","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","68","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","1","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00"
"11184  :  โรงพยาบาลจุน","213","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","252","0","0.00"
"11187  :  โรงพยาบาลปง","163","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","102","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","2,106","0","0.00"
"11189  :  โรงพยาบาลเทิง","433","18","4.16"
"11190  :  โรงพยาบาลพาน","5","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","114","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","268","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","1,403","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","224","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","661","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","153","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","483","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","234","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","297","1","0.34"
"11201  :  โรงพยาบาลแม่ลาว","120","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","148","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","813","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","121","2","1.65"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","40","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","728","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","270","0","0.00"
"11204  :  โรงพยาบาลปาย","206","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","618","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","273","0","0.00"
"11207  :  โรงพยาบาลสบเมย","168","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","250","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","21","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","342","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","266","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","510","1","0.20"
"11212  :  โรงพยาบาลบรรพตพิสัย","225","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","227","0","0.00"
"11214  :  โรงพยาบาลตาคลี","403","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","443","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","535","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","360","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","398","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","497","0","0.00"
