"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคความดันโลหิตสูง","การเข้าถึงบริการของผู้ป่วยโรคความดันโลหิตสูง","ผู้รับบริการผู้ป่วยนอกด้วยโรคความดันโลหิตสูง"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10843  :  โรงพยาบาลนายายอาม","1,178","1,101","93.46","572","456","29","485","84.79","4,230","15,176"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,179","2,116","97.11","723","501","49","550","76.07","3,016","11,451"
"10696  :  โรงพยาบาลตราด","2,148","1,901","88.50","1,003","700","13","713","71.09","8,936","33,129"
"10845  :  โรงพยาบาลคลองใหญ่","3,656","3,274","89.55","1,515","1,230","110","1,340","88.45","2,236","9,023"
"10846  :  โรงพยาบาลเขาสมิง","3,016","2,199","72.91","985","730","80","810","82.23","4,906","12,368"
"10847  :  โรงพยาบาลบ่อไร่","1,889","1,777","94.07","1,015","857","42","899","88.57","3,297","11,388"
"10848  :  โรงพยาบาลแหลมงอบ","1,594","1,288","80.80","841","684","50","734","87.28","2,646","11,124"
"10849  :  โรงพยาบาลเกาะกูด","491","479","97.56","214","176","9","185","86.45","287","1,370"
"13816  :  โรงพยาบาลเกาะช้าง","350","213","60.86","176","135","10","145","82.39","916","3,833"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0","0","0","0.00","17,929","55,326"
"10833  :  โรงพยาบาลท่าตะเกียบ","1,869","1,734","92.78","476","438","3","441","92.65","2,645","10,201"
"10850  :  โรงพยาบาลบางคล้า","6,908","5,649","81.77","1,954","1,474","142","1,616","82.70","3,958","17,010"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0","0","0","0.00","5,531","23,079"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0","0","0","0.00","5,832","20,053"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,442","1,329","92.16","513","370","41","411","80.12","3,893","16,664"
"10854  :  โรงพยาบาลพนมสารคาม","4,605","3,751","81.45","1,537","1,290","-100","1,190","77.42","6,984","26,754"
"10855  :  โรงพยาบาลสนามชัยเขต","2,419","2,317","95.78","701","550","33","583","83.17","3,116","11,280"
"10856  :  โรงพยาบาลแปลงยาว","3,159","2,713","85.88","835","640","52","692","82.87","3,609","15,255"
"13747  :  โรงพยาบาลราชสาส์น","2,291","2,173","94.85","1,122","897","45","942","83.96","1,361","6,142"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0","0","0.00","1,098","4,182"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","513","342","66.67","199","114","20","134","67.34","15,877","50,580"
"10857  :  โรงพยาบาลกบินทร์บุรี","4,134","3,975","96.15","1,205","974","75","1,049","87.05","7,357","25,573"
"10858  :  โรงพยาบาลนาดี","2,528","2,111","83.50","1,322","982","51","1,033","78.14","4,746","16,631"
"10859  :  โรงพยาบาลบ้านสร้าง","1,458","1,385","94.99","980","681","67","748","76.33","3,565","15,000"
"10860  :  โรงพยาบาลประจันตคาม","2,644","2,222","84.04","1,295","792","186","978","75.52","5,795","24,755"
"10861  :  โรงพยาบาลศรีมหาโพธิ","3,493","3,189","91.30","1,128","1,007","-123","884","78.37","5,513","16,584"
"10862  :  โรงพยาบาลศรีมโหสถ","3,540","2,658","75.08","1,435","2,169","-954","1,215","84.67","5,826","23,943"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","979","258","26.35","376","238","30","268","71.28","3,676","12,341"
"10698  :  โรงพยาบาลนครนายก","6,583","6,060","92.06","1,857","1,339","102","1,441","77.60","11,914","40,860"
"10863  :  โรงพยาบาลปากพลี","604","542","89.74","401","239","61","300","74.81","2,905","9,697"
"10864  :  โรงพยาบาลบ้านนา","2,290","2,070","90.39","1,035","636","117","753","72.75","6,281","22,053"
"10865  :  โรงพยาบาลองครักษ์","1,224","1,058","86.44","577","398","48","446","77.30","4,356","15,224"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0","0","0.00","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0","0","0","0.00","4,459","10,583"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1","0","0.00","1","0","1","1","100.00","11,662","41,909"
"10866  :  โรงพยาบาลคลองหาด","2,887","2,534","87.77","1,186","946","55","1,001","84.40","3,149","12,132"
"10867  :  โรงพยาบาลตาพระยา","2,173","1,643","75.61","585","447","30","477","81.54","3,487","14,330"
"10868  :  โรงพยาบาลวังน้ำเย็น","7,702","5,593","72.62","2,165","1,659","123","1,782","82.31","5,068","18,172"
"10869  :  โรงพยาบาลวัฒนานคร","3,780","2,226","58.89","1,638","1,304","94","1,398","85.35","6,471","29,492"
"10870  :  โรงพยาบาลอรัญประเทศ","4,221","2,649","62.76","1,327","985","30","1,015","76.49","7,556","27,331"
"13817  :  โรงพยาบาลเขาฉกรรจ์","1,642","1,578","96.10","662","523","37","560","84.59","4,839","18,905"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0","0","0","0.00","187","699"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0","0","0.00","10,431","17,006"
"10871  :  โรงพยาบาลครบุรี","3,649","3,467","95.01","1,288","1,038","69","1,107","85.95","9,900","28,965"
"10872  :  โรงพยาบาลเสิงสาง","4,312","3,791","87.92","1,247","940","45","985","78.99","4,128","13,895"
"10873  :  โรงพยาบาลคง","2,709","1,719","63.46","1,234","920","51","971","78.69","4,214","17,100"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,610","1,516","94.16","664","582","11","593","89.31","3,196","12,825"
"10875  :  โรงพยาบาลจักราช","3,055","2,795","91.49","1,016","873","26","899","88.48","5,788","21,687"
"10876  :  โรงพยาบาลโชคชัย","4,091","3,857","94.28","1,759","1,286","110","1,396","79.36","5,406","18,031"
"10877  :  โรงพยาบาลด่านขุนทด","3,989","3,727","93.43","2,599","1,315","155","1,470","56.56","12,033","36,923"
"10878  :  โรงพยาบาลโนนไทย","3,496","3,298","94.34","1,535","1,208","74","1,282","83.52","7,055","21,173"
"10879  :  โรงพยาบาลโนนสูง","3,361","3,255","96.85","1,224","918","109","1,027","83.91","7,162","22,202"
"10880  :  โรงพยาบาลขามสะแกแสง","3,418","3,047","89.15","1,458","1,253","41","1,294","88.75","4,712","19,412"
"10881  :  โรงพยาบาลบัวใหญ่","2,144","2,095","97.71","542","416","15","431","79.52","6,159","19,335"
"10882  :  โรงพยาบาลประทาย","2,835","2,751","97.04","995","771","41","812","81.61","5,642","23,066"
"10883  :  โรงพยาบาลปักธงชัย","2,583","2,327","90.09","788","539","62","601","76.27","10,564","36,275"
"10884  :  โรงพยาบาลพิมาย","3,579","3,039","84.91","1,660","1,192","163","1,355","81.63","11,690","36,908"
"10885  :  โรงพยาบาลห้วยแถลง","2,926","2,705","92.45","1,218","1,028","33","1,061","87.11","6,004","27,751"
"10886  :  โรงพยาบาลชุมพวง","3,085","2,848","92.32","1,564","1,220","44","1,264","80.82","7,596","24,640"
"10887  :  โรงพยาบาลสูงเนิน","7,851","7,071","90.06","3,166","2,318","160","2,478","78.27","8,225","29,408"
"10888  :  โรงพยาบาลขามทะเลสอ","2,040","1,859","91.13","929","693","86","779","83.85","3,966","13,230"
"10889  :  โรงพยาบาลสีคิ้ว","9,671","9,084","93.93","3,175","2,409","273","2,682","84.47","12,247","36,206"
"10890  :  โรงพยาบาลปากช่องนานา","4,837","4,639","95.91","1,249","853","189","1,042","83.43","14,920","45,122"
"10891  :  โรงพยาบาลหนองบุญมาก","1,604","1,572","98.00","614","493","30","523","85.18","6,514","19,565"
"10892  :  โรงพยาบาลแก้งสนามนาง","2,691","2,537","94.28","938","800","18","818","87.21","3,511","15,914"
"10893  :  โรงพยาบาลโนนแดง","2,170","2,139","98.57","903","767","21","788","87.26","3,074","11,340"
"10894  :  โรงพยาบาลวังน้ำเขียว","1,158","1,126","97.24","380","283","17","300","78.95","2,866","11,235"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0","0","0.00","19,344","62,758"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","992","789","79.54","344","310","7","317","92.15","2,463","11,678"
"11608  :  โรงพยาบาลลำทะเมนชัย","2,014","1,863","92.50","597","462","14","476","79.73","2,221","7,257"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","5,555","5,011","90.21","2,047","783","730","1,513","73.91","1,767","8,846"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","6,349","1,581","24.90","2,324","1,148","486","1,634","70.31","1,408","6,398"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0","0","0.00","1,382","3,882"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0","0","0.00","513","2,005"
"14161  :  โรงพยาบาลกองบิน กองบิน1","586","465","79.35","368","161","68","229","62.23","526","1,611"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","1,844","1,762","95.55","858","670","26","696","81.12","3,955","11,214"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","559","244","43.65","215","95","61","156","72.56","5,430","18,760"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0","0","0.00","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,657","1,523","91.91","726","577","65","642","88.43","4,127","12,350"
"27839  :  โรงพยาบาลบัวลาย","1,377","1,216","88.31","437","337","16","353","80.78","2,113","8,365"
"27840  :  โรงพยาบาลสีดา","829","761","91.80","436","363","16","379","86.93","2,158","8,473"
"27841  :  โรงพยาบาลเทพารักษ์","2,947","2,532","85.92","757","597","56","653","86.26","2,014","6,745"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0","0","0.00","19,474","46,723"
"10895  :  โรงพยาบาลคูเมือง","3,237","3,156","97.50","1,160","1,033","21","1,054","90.86","5,515","17,939"
"10896  :  โรงพยาบาลกระสัง","3,038","2,987","98.32","921","806","44","850","92.29","7,345","19,928"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0","0","0","0.00","11,072","37,588"
"10898  :  โรงพยาบาลหนองกี่","3,321","3,138","94.49","1,075","844","47","891","82.88","4,036","13,561"
"10899  :  โรงพยาบาลละหานทราย","3,071","2,912","94.82","964","907","12","919","95.33","5,926","18,714"
"10900  :  โรงพยาบาลประโคนชัย","4,438","3,739","84.25","1,989","1,641","169","1,810","91.00","10,365","36,676"
"10901  :  โรงพยาบาลบ้านกรวด","3,799","3,695","97.26","1,303","1,058","51","1,109","85.11","4,290","16,778"
"10902  :  โรงพยาบาลพุทไธสง","3,175","3,082","97.07","1,371","1,158","55","1,213","88.48","5,211","23,722"
"10904  :  โรงพยาบาลลำปลายมาศ","2","1","50.00","0","0","0","0","0.00","11,109","49,473"
"10905  :  โรงพยาบาลสตึก","5,692","5,527","97.10","1,033","911","42","953","92.26","5,797","21,915"
"10906  :  โรงพยาบาลปะคำ","2,087","1,927","92.33","698","582","31","613","87.82","3,033","10,447"
"10907  :  โรงพยาบาลนาโพธิ์","1,480","1,355","91.55","731","647","9","656","89.74","3,491","12,913"
"10908  :  โรงพยาบาลหนองหงส์","1,616","1,598","98.89","623","556","18","574","92.13","3,449","15,012"
"10909  :  โรงพยาบาลพลับพลาชัย","2,037","1,879","92.24","671","595","21","616","91.80","2,966","13,118"
"10910  :  โรงพยาบาลห้วยราช","1,102","1,026","93.10","405","326","20","346","85.43","2,475","10,921"
"10911  :  โรงพยาบาลโนนสุวรรณ","1,899","1,818","95.73","612","551","13","564","92.16","2,045","7,190"
"10912  :  โรงพยาบาลชำนิ","1,021","948","92.85","537","490","16","506","94.23","2,753","9,471"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1,150","1,074","93.39","523","465","9","474","90.63","2,837","10,356"
"10914  :  โรงพยาบาลโนนดินแดง","3,003","2,826","94.11","1,064","881","25","906","85.15","2,254","8,904"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","209","29","13.88","53","36","8","44","83.02","1,426","9,163"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,032","1,938","95.37","791","634","39","673","85.08","3,909","14,748"
"23578  :  โรงพยาบาลแคนดง","2,558","2,319","90.66","899","759","29","788","87.65","2,503","11,189"
"28020  :  โรงพยาบาลบ้านด่าน","2,661","2,568","96.51","980","897","42","939","95.82","2,446","9,080"
"10668  :  โรงพยาบาลสุรินทร์","83","56","67.47","57","42","5","47","82.46","16,440","55,963"
"10915  :  โรงพยาบาลชุมพลบุรี","2,683","2,467","91.95","787","692","20","712","90.47","4,796","23,181"
"10916  :  โรงพยาบาลท่าตูม","5,789","4,708","81.33","1,962","1,611","59","1,670","85.12","8,644","37,998"
"10917  :  โรงพยาบาลจอมพระ","3,295","2,886","87.59","1,184","898","104","1,002","84.63","4,203","14,624"
"10918  :  โรงพยาบาลปราสาท","3,750","618","16.48","1,365","1,188","56","1,244","91.14","9,056","29,880"
"10919  :  โรงพยาบาลกาบเชิง","2,327","2,082","89.47","504","425","17","442","87.70","2,379","8,795"
"10920  :  โรงพยาบาลรัตนบุรี","3,514","3,251","92.52","1,380","1,152","29","1,181","85.58","7,663","35,493"
"10921  :  โรงพยาบาลสนม","2,111","1,975","93.56","670","558","27","585","87.31","2,647","10,794"
"10922  :  โรงพยาบาลศีขรภูมิ","4,033","3,846","95.36","1,160","993","45","1,038","89.48","8,050","34,459"
"10923  :  โรงพยาบาลสังขะ","3,853","2,224","57.72","954","676","64","740","77.57","5,901","19,212"
"10924  :  โรงพยาบาลลำดวน","2,505","2,264","90.38","1,144","1,010","29","1,039","90.82","5,265","25,372"
"10925  :  โรงพยาบาลสำโรงทาบ","2,487","2,444","98.27","735","641","21","662","90.07","2,597","11,575"
"10926  :  โรงพยาบาลบัวเชด","2,397","2,148","89.61","831","734","11","745","89.65","2,917","10,821"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","258","63","24.42","58","35","14","49","84.48","2,305","7,818"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","1,079","1,041","96.48","313","270","3","273","87.22","2,581","10,142"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,016","947","93.21","334","275","25","300","89.82","2,619","8,369"
"27843  :  โรงพยาบาลศรีณรงค์","1,324","1,124","84.89","354","264","10","274","77.40","2,451","6,997"
"27844  :  โรงพยาบาลโนนนารายณ์","879","683","77.70","259","218","6","224","86.49","2,290","10,369"
"10700  :  โรงพยาบาลศรีสะเกษ","2,455","571","23.26","763","619","72","691","90.56","16,154","60,225"
"10927  :  โรงพยาบาลยางชุมน้อย","2,372","2,264","95.45","762","677","14","691","90.68","3,673","14,099"
"10928  :  โรงพยาบาลกันทรารมย์","3,221","3,049","94.66","1,155","987","34","1,021","88.40","6,957","24,547"
"10929  :  โรงพยาบาลกันทรลักษ์","3,926","3,535","90.04","1,147","923","29","952","83.00","9,526","38,582"
"10930  :  โรงพยาบาลขุขันธ์","3,855","3,325","86.25","1,144","948","43","991","86.63","6,767","28,613"
"10931  :  โรงพยาบาลไพรบึง","3,757","3,591","95.58","1,173","1,002","38","1,040","88.66","3,314","14,721"
"10932  :  โรงพยาบาลปรางค์กู่","2,032","1,523","74.95","561","447","32","479","85.38","3,468","13,730"
"10933  :  โรงพยาบาลขุนหาญ","2,603","2,257","86.71","874","696","24","720","82.38","7,265","25,341"
"10934  :  โรงพยาบาลราษีไศล","2,449","2,373","96.90","866","757","24","781","90.18","5,701","21,953"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","2,353","2,214","94.09","956","831","21","852","89.12","7,148","27,365"
"10936  :  โรงพยาบาลบึงบูรพ์","1,704","1,604","94.13","646","593","19","612","94.74","1,263","5,734"
"10937  :  โรงพยาบาลห้วยทับทัน","1,622","1,513","93.28","498","449","16","465","93.37","2,947","14,175"
"10938  :  โรงพยาบาลโนนคูณ","691","637","92.19","204","190","5","195","95.59","2,723","12,164"
"10939  :  โรงพยาบาลศรีรัตนะ","1,223","1,099","89.86","378","334","2","336","88.89","2,988","11,161"
"10940  :  โรงพยาบาลวังหิน","1,092","1,028","94.14","297","263","12","275","92.59","2,698","7,724"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","724","675","93.23","168","143","3","146","86.90","2,531","10,239"
"10942  :  โรงพยาบาลภูสิงห์","1,382","1,269","91.82","446","387","9","396","88.79","3,482","15,266"
"10943  :  โรงพยาบาลเมืองจันทร์","540","507","93.89","231","219","2","221","95.67","1,638","7,442"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,523","1,385","90.94","472","434","9","443","93.86","2,769","11,872"
"28014  :  โรงพยาบาลพยุห์","860","721","83.84","205","173","9","182","88.78","1,969","6,638"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","779","718","92.17","190","170","6","176","92.63","1,745","5,757"
"28016  :  โรงพยาบาลศิลาลาด","1,264","1,132","89.56","551","504","5","509","92.38","1,844","8,252"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0.00","18,629","49,703"
"10944  :  โรงพยาบาลศรีเมืองใหม่","2,401","2,207","91.92","997","820","41","861","86.36","3,569","15,357"
"10945  :  โรงพยาบาลโขงเจียม","1,682","1,567","93.16","187","103","37","140","74.87","1,828","6,404"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0","0","0.00","12,470","38,577"
"10947  :  โรงพยาบาลเขมราฐ","5,153","4,883","94.76","1,323","875","84","959","72.49","5,273","18,855"
"10948  :  โรงพยาบาลนาจะหลวย","4,946","3,797","76.77","1,011","800","41","841","83.18","3,332","10,403"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0","0","0.00","4,531","15,540"
"10950  :  โรงพยาบาลบุณฑริก","2,400","1,511","62.96","802","654","31","685","85.41","3,841","18,261"
"10951  :  โรงพยาบาลตระการพืชผล","2,251","1,962","87.16","1,028","728","52","780","75.88","8,931","30,238"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","2,390","2,340","97.91","541","467","8","475","87.80","3,681","17,616"
"10953  :  โรงพยาบาลม่วงสามสิบ","2,656","2,378","89.53","1,206","978","58","1,036","85.90","5,372","21,413"
"10954  :  โรงพยาบาลวารินชำราบ","1,043","288","27.61","446","277","66","343","76.91","7,417","21,827"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","2,172","1,413","65.06","1,105","612","177","789","71.40","6,813","25,241"
"10957  :  โรงพยาบาลตาลสุม","1,017","497","48.87","483","399","30","429","88.82","2,412","8,053"
"10958  :  โรงพยาบาลโพธิ์ไทร","1,798","1,751","97.39","647","507","20","527","81.45","2,256","8,201"
"10959  :  โรงพยาบาลสำโรง","2,171","1,373","63.24","540","337","55","392","72.59","3,244","13,085"
"10960  :  โรงพยาบาลดอนมดแดง","1,113","1,016","91.28","414","287","15","302","72.95","1,804","7,661"
"10961  :  โรงพยาบาลสิรินธร","1,151","972","84.45","577","510","8","518","89.77","3,290","15,101"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","2,139","2,024","94.62","474","340","20","360","75.95","2,076","7,955"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0","0","0.00","6,760","21,524"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0","0","0.00","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","2,286","362","15.84","611","449","106","555","90.83","9,232","30,199"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","2,547","49","1.92","571","59","378","437","76.53","126","129"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0","0","0.00","1,550","3,032"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0","0","0.00","505","1,554"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0","0","0.00","8,363","22,362"
"24032  :  โรงพยาบาลนาตาล","145","140","96.55","8","7","0","7","87.50","2,349","7,984"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0","0","0.00","1,780","5,267"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0.00","1,084","3,486"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0","0","0.00","1,268","4,620"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","491","466","94.91","189","128","27","155","82.01","1,527","5,422"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0.00","8,812","23,949"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0","0","0.00","2,403","8,469"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0.00","4,868","14,131"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3,744","3,487","93.14","1,183","981","38","1,019","86.14","4,839","22,986"
"10966  :  โรงพยาบาลป่าติ้ว","3,319","2,923","88.07","896","734","23","757","84.49","2,817","13,352"
"10967  :  โรงพยาบาลมหาชนะชัย","1,878","1,718","91.48","749","566","11","577","77.04","4,582","18,798"
"10968  :  โรงพยาบาลค้อวัง","1,948","1,765","90.61","480","444","6","450","93.75","2,126","8,950"
"10969  :  โรงพยาบาลไทยเจริญ","1,499","1,305","87.06","378","315","9","324","85.71","2,271","9,950"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","3,836","3,258","84.93","1,321","1,134","7","1,141","86.37","7,322","33,641"
"11921  :  โรงพยาบาลนายแพทย์หาญ","762","639","83.86","211","95","86","181","85.78","321","2,784"
"04007  :  โรงพยาบาลซับใหญ่","1,167","1,008","86.38","374","304","8","312","83.42","1,559","6,292"
"10702  :  โรงพยาบาลชัยภูมิ","1","0","0.00","0","0","0","0","0.00","21,084","65,210"
"10970  :  โรงพยาบาลบ้านเขว้า","4,633","3,626","78.26","2,360","2,048","75","2,123","89.96","6,299","36,053"
"10971  :  โรงพยาบาลคอนสวรรค์","2,714","2,683","98.86","852","715","54","769","90.26","4,417","15,500"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","3,560","3,276","92.02","1,228","1,034","23","1,057","86.07","6,739","23,624"
"10973  :  โรงพยาบาลหนองบัวแดง","3,942","2,985","75.72","1,331","1,131","29","1,160","87.15","9,234","25,186"
"10974  :  โรงพยาบาลจัตุรัส","3,539","2,830","79.97","1,344","1,162","25","1,187","88.32","7,900","21,971"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","4,414","3,910","88.58","2,046","1,845","23","1,868","91.30","6,508","28,981"
"10976  :  โรงพยาบาลหนองบัวระเหว","1,818","1,311","72.11","694","528","20","548","78.96","3,565","12,750"
"10977  :  โรงพยาบาลเทพสถิต","3,854","3,464","89.88","1,193","961","14","975","81.73","3,926","9,297"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","7,029","6,128","87.18","2,207","1,844","29","1,873","84.87","8,121","25,733"
"10979  :  โรงพยาบาลบ้านแท่น","3,565","3,269","91.70","1,139","961","15","976","85.69","3,482","14,949"
"10980  :  โรงพยาบาลแก้งคร้อ","4,674","4,163","89.07","1,521","1,106","29","1,135","74.62","6,913","24,665"
"10981  :  โรงพยาบาลคอนสาร","2,269","2,134","94.05","815","672","10","682","83.68","4,991","16,311"
"10982  :  โรงพยาบาลภักดีชุมพล","1,681","1,609","95.72","551","472","14","486","88.20","2,623","9,781"
"10983  :  โรงพยาบาลเนินสง่า","1,103","989","89.66","440","406","8","414","94.09","2,696","10,334"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0.00","10,022","32,970"
"10985  :  โรงพยาบาลชานุมาน","2,742","1,819","66.34","640","524","13","537","83.91","2,324","9,031"
"10986  :  โรงพยาบาลปทุมราชวงศา","2,616","2,421","92.55","706","564","22","586","83.00","2,473","14,522"
"10987  :  โรงพยาบาลพนา","1,838","1,691","92.00","563","525","8","533","94.67","2,803","13,118"
"10988  :  โรงพยาบาลเสนางคนิคม","4,416","3,501","79.28","992","836","52","888","89.52","2,616","9,127"
"10989  :  โรงพยาบาลหัวตะพาน","1,736","1,657","95.45","443","361","13","374","84.42","3,731","10,163"
"10990  :  โรงพยาบาลลืออำนาจ","1,703","1,637","96.12","779","644","28","672","86.26","3,810","16,022"
"11040  :  โรงพยาบาลบึงกาฬ","4,094","3,253","79.46","765","702","4","706","92.29","8,615","55,228"
"11041  :  โรงพยาบาลพรเจริญ","2,687","2,629","97.84","902","750","29","779","86.36","3,810","12,458"
"11043  :  โรงพยาบาลโซ่พิสัย","4,138","3,905","94.37","992","745","13","758","76.41","3,604","13,968"
"11046  :  โรงพยาบาลเซกา","6,273","5,894","93.96","1,474","1,199","22","1,221","82.84","4,845","18,532"
"11047  :  โรงพยาบาลปากคาด","2,728","2,591","94.98","686","626","9","635","92.57","3,224","11,851"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0.00","3,557","11,417"
"11049  :  โรงพยาบาลศรีวิไล","3,997","3,798","95.02","987","820","37","857","86.83","3,071","10,760"
"11050  :  โรงพยาบาลบุ่งคล้า","777","770","99.10","283","257","4","261","92.23","1,681","7,636"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0.00","8,441","23,658"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0","0","0.00","4,723","15,923"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0","0","0.00","5,426","9,886"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0.00","5,730","19,885"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0","0","0.00","4,456","13,920"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0","0","0.00","2,679","9,613"
"10670  :  โรงพยาบาลขอนแก่น","1,766","90","5.10","191","78","11","89","46.60","18,435","44,997"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0.00","4,443","16,950"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0.00","3,520","12,536"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0","0","0.00","8,927","22,361"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0.00","13,432","38,564"
"10999  :  โรงพยาบาลสีชมพู","3,814","3,399","89.12","1,099","792","51","843","76.71","4,968","15,315"
"11000  :  โรงพยาบาลน้ำพอง","3,216","2,982","92.72","1,090","966","27","993","91.10","7,844","28,271"
"11001  :  โรงพยาบาลอุบลรัตน์","1,551","1,359","87.62","736","668","13","681","92.53","4,527","14,955"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0.00","7,481","29,448"
"11003  :  โรงพยาบาลเปือยน้อย","1,412","1,348","95.47","430","383","14","397","92.33","1,630","6,494"
