"โรงพยาบาล","B","A","อัตรา(100)"
"10948  :  โรงพยาบาลนาจะหลวย","926","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","591","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","385","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","278","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","340","1","0.29"
"10954  :  โรงพยาบาลวารินชำราบ","144","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","519","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","218","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","462","0","0.00"
"10959  :  โรงพยาบาลสำโรง","369","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","308","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","465","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","412","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","424","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","269","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","70","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","162","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","72","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","370","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","404","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","244","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","256","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","224","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","647","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","89","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","269","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","719","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","325","3","0.92"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","423","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","766","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","516","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","614","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","272","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","677","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,068","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","583","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","843","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","284","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","239","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","171","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","463","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","447","0","0.00"
"10987  :  โรงพยาบาลพนา","230","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","695","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","245","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","232","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","544","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","483","4","0.83"
"11043  :  โรงพยาบาลโซ่พิสัย","952","0","0.00"
"11046  :  โรงพยาบาลเซกา","978","0","0.00"
"11047  :  โรงพยาบาลปากคาด","445","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","569","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","130","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","536","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","508","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","345","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","239","0","0.00"
"11004  :  โรงพยาบาลพล","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","221","1","0.45"
"11006  :  โรงพยาบาลแวงน้อย","579","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","627","0","0.00"
"11010  :  โรงพยาบาลชนบท","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","1,121","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","63","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","40","1","2.50"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","126","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","56","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","346","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","456","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","734","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","439","7","1.59"
"11018  :  โรงพยาบาลหนองหาน","945","1","0.11"
"11019  :  โรงพยาบาลทุ่งฝน","500","1","0.20"
"11020  :  โรงพยาบาลไชยวาน","770","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","232","1","0.43"
"11022  :  โรงพยาบาลวังสามหมอ","678","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","706","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","885","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","828","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","462","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","476","0","0.00"
"11028  :  โรงพยาบาลนายูง","274","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","269","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","1,117","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00"
"10705  :  โรงพยาบาลเลย","844","0","0.00"
"11030  :  โรงพยาบาลนาด้วง","531","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","565","0","0.00"
"11032  :  โรงพยาบาลปากชม","250","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","109","1","0.92"
"11034  :  โรงพยาบาลภูเรือ","270","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","150","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","621","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","582","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","275","0","0.00"
"11039  :  โรงพยาบาลผาขาว","558","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","427","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","437","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","55","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","1,133","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","335","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","525","0","0.00"
"11045  :  โรงพยาบาลสังคม","161","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","1,124","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","710","0","0.00"
"21356  :  โรงพยาบาลสระใคร","119","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","53","2","3.77"
"28811  :  โรงพยาบาลเฝ้าไร่","219","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","40","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","275","5","1.82"
"11052  :  โรงพยาบาลโกสุมพิสัย","838","1","0.12"
"11053  :  โรงพยาบาลกันทรวิชัย","340","1","0.29"
"11054  :  โรงพยาบาลเชียงยืน","735","0","0.00"
"11055  :  โรงพยาบาลบรบือ","902","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","258","1","0.39"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","711","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","673","2","0.30"
"11059  :  โรงพยาบาลนาดูน","245","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","229","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","5,039","2","0.04"
"24704  :  โรงพยาบาลกุดรัง","160","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","11","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","655","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","431","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","684","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","307","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","466","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","700","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","481","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","513","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","626","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","901","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","203","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","324","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","600","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","284","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","218","0","0.00"
"11076  :  โรงพยาบาลจังหาร","243","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","189","15","7.94"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","337","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","90","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","108","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","137","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","443","0","0.00"
"11077  :  โรงพยาบาลนามน","536","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","711","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","302","0","0.00"
"11080  :  โรงพยาบาลเขาวง","636","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","861","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","526","2","0.38"
"11083  :  โรงพยาบาลสหัสขันธ์","245","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","519","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","641","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","423","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","728","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","584","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","955","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","202","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","162","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","208","0","0.00"
"28791  :  โรงพยาบาลสามชัย","81","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","713","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","298","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","378","0","0.00"
"11092  :  โรงพยาบาลพังโคน","787","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","428","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","194","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","890","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","920","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","463","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","746","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","560","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","134","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","391","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","709","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","230","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,734","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","587","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","190","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","219","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","613","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","233","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","574","0","0.00"
"11107  :  โรงพยาบาลนาทม","199","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","453","0","0.00"
"11109  :  โรงพยาบาลนาแก","386","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","517","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","612","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","543","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","109","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","242","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","1,409","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","320","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","365","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","485","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","280","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","105","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","105","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","458","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","31","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","567","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","377","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","534","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","252","0","0.00"
"11125  :  โรงพยาบาลฝาง","148","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","139","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","314","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","531","1","0.19"
"11133  :  โรงพยาบาลดอยเต่า","140","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","859","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","2","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","134","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","167","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","19","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","165","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","327","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","390","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","1,082","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","133","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","388","1","0.26"
"11141  :  โรงพยาบาลบ้านโฮ่ง","264","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","229","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","334","12","3.59"
"11145  :  โรงพยาบาลบ้านธิ","388","3","0.77"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","423","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","55","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","521","55","10.56"
"11147  :  โรงพยาบาลเกาะคา","62","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","262","5","1.91"
"11149  :  โรงพยาบาลงาว","157","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","218","13","5.96"
"11151  :  โรงพยาบาลวังเหนือ","207","0","0.00"
"11152  :  โรงพยาบาลเถิน","300","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","268","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","223","5","2.24"
"11155  :  โรงพยาบาลสบปราบ","404","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","383","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","191","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","1,827","0","0.00"
"11158  :  โรงพยาบาลตรอน","313","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","396","1","0.25"
"11160  :  โรงพยาบาลน้ำปาด","236","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","212","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","233","3","1.29"
"11163  :  โรงพยาบาลพิชัย","276","6","2.17"
"11164  :  โรงพยาบาลลับแล","313","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","286","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","36","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","219","0","0.00"
"11167  :  โรงพยาบาลลอง","382","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00"
"11170  :  โรงพยาบาลสอง","390","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","155","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","109","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","471","0","0.00"
"10716  :  โรงพยาบาลน่าน","1,077","1","0.09"
"11173  :  โรงพยาบาลแม่จริม","152","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","92","1","1.09"
"11175  :  โรงพยาบาลนาน้อย","188","2","1.06"
"11176  :  โรงพยาบาลท่าวังผา","168","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","623","2","0.32"
"11178  :  โรงพยาบาลทุ่งช้าง","182","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","154","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","143","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","210","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","129","0","0.00"
"11183  :  โรงพยาบาลสองแคว","105","9","8.57"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","256","4","1.56"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","7","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","57","7","12.28"
"25017  :  โรงพยาบาลภูเพียง","61","1","1.64"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00"
"11184  :  โรงพยาบาลจุน","238","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","205","0","0.00"
"11187  :  โรงพยาบาลปง","169","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","1","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","1,533","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","1,515","0","0.00"
"11189  :  โรงพยาบาลเทิง","402","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","96","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","227","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","2,023","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","235","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","535","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","177","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","438","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","209","1","0.48"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","427","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","93","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","198","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","759","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","111","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","30","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","217","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","284","0","0.00"
"11204  :  โรงพยาบาลปาย","324","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","620","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","281","0","0.00"
"11207  :  โรงพยาบาลสบเมย","180","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","279","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","270","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","262","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","527","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","176","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","200","0","0.00"
"11214  :  โรงพยาบาลตาคลี","467","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","358","1","0.28"
"11216  :  โรงพยาบาลไพศาลี","466","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","310","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","358","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","612","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","199","0","0.00"
