"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคความดันโลหิตสูง","การเข้าถึงบริการของผู้ป่วยโรคความดันโลหิตสูง","ผู้รับบริการผู้ป่วยนอกด้วยโรคความดันโลหิตสูง"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10843  :  โรงพยาบาลนายายอาม","1,127","1,064","94.41","550","437","29","466","84.73","4,366","16,751"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,288","2,269","99.17","718","452","58","510","71.03","2,755","10,427"
"10696  :  โรงพยาบาลตราด","2,565","1,986","77.43","1,046","779","16","795","76.00","8,621","37,420"
"10845  :  โรงพยาบาลคลองใหญ่","3,957","3,612","91.28","1,472","1,196","100","1,296","88.04","2,138","9,794"
"10846  :  โรงพยาบาลเขาสมิง","2,925","2,314","79.11","912","681","71","752","82.46","3,603","10,783"
"10847  :  โรงพยาบาลบ่อไร่","1,776","1,609","90.60","909","818","18","836","91.97","3,205","11,784"
"10848  :  โรงพยาบาลแหลมงอบ","1,412","1,175","83.22","789","664","38","702","88.97","2,589","11,297"
"10849  :  โรงพยาบาลเกาะกูด","481","451","93.76","189","153","11","164","86.77","291","1,456"
"13816  :  โรงพยาบาลเกาะช้าง","321","246","76.64","161","127","5","132","81.99","888","3,696"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0","0","0","0.00","20,009","57,315"
"10833  :  โรงพยาบาลท่าตะเกียบ","1,743","1,737","99.66","434","419","2","421","97.00","2,570","10,343"
"10850  :  โรงพยาบาลบางคล้า","6,715","5,199","77.42","1,867","1,446","139","1,585","84.90","3,962","19,596"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0","0","0","0.00","5,461","20,187"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0","0","0","0.00","5,245","21,026"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,312","1,085","82.70","507","380","42","422","83.23","3,877","14,559"
"10854  :  โรงพยาบาลพนมสารคาม","4,549","2,913","64.04","1,467","1,150","56","1,206","82.21","5,952","27,745"
"10855  :  โรงพยาบาลสนามชัยเขต","2,390","1,000","41.84","663","517","33","550","82.96","2,736","9,650"
"10856  :  โรงพยาบาลแปลงยาว","2,896","2,551","88.09","775","580","50","630","81.29","3,377","15,737"
"13747  :  โรงพยาบาลราชสาส์น","2,392","2,282","95.40","1,113","870","44","914","82.12","1,344","6,114"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0","0","0.00","1,036","4,021"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","521","459","88.10","205","238","-74","164","80.00","25,883","55,227"
"10857  :  โรงพยาบาลกบินทร์บุรี","4,041","3,753","92.87","1,201","938","81","1,019","84.85","6,992","23,057"
"10858  :  โรงพยาบาลนาดี","2,234","2,100","94.00","1,247","926","58","984","78.91","3,868","14,869"
"10859  :  โรงพยาบาลบ้านสร้าง","1,247","1,173","94.07","768","531","73","604","78.65","3,394","11,953"
"10860  :  โรงพยาบาลประจันตคาม","3,235","2,372","73.32","1,331","785","215","1,000","75.13","5,668","23,371"
"10861  :  โรงพยาบาลศรีมหาโพธิ","3,126","3,008","96.23","1,022","856","-41","815","79.75","5,323","21,985"
"10862  :  โรงพยาบาลศรีมโหสถ","2,733","2,563","93.78","1,336","1,082","114","1,196","89.52","2,449","11,267"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","2,634","435","16.51","693","410","105","515","74.31","3,655","11,073"
"10698  :  โรงพยาบาลนครนายก","7,239","6,590","91.03","1,859","1,397","108","1,505","80.96","11,759","40,285"
"10863  :  โรงพยาบาลปากพลี","585","536","91.62","402","250","66","316","78.61","2,899","10,227"
"10864  :  โรงพยาบาลบ้านนา","2,352","1,960","83.33","1,016","636","167","803","79.04","5,979","22,324"
"10865  :  โรงพยาบาลองครักษ์","1,246","1,090","87.48","554","370","61","431","77.80","4,463","15,748"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0","0","0.00","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0","0","0","0.00","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1","0","0.00","1","0","1","1","100.00","9,929","39,162"
"10866  :  โรงพยาบาลคลองหาด","3,285","2,959","90.08","1,152","907","38","945","82.03","2,846","10,931"
"10867  :  โรงพยาบาลตาพระยา","2,141","1,521","71.04","554","408","24","432","77.98","3,099","12,201"
"10868  :  โรงพยาบาลวังน้ำเย็น","6,852","5,630","82.17","2,015","1,496","130","1,626","80.69","3,755","14,577"
"10869  :  โรงพยาบาลวัฒนานคร","4,688","3,154","67.28","1,722","1,372","105","1,477","85.77","6,307","27,289"
"10870  :  โรงพยาบาลอรัญประเทศ","4,280","1,040","24.30","1,256","930","28","958","76.27","6,998","25,831"
"13817  :  โรงพยาบาลเขาฉกรรจ์","1,690","1,459","86.33","644","503","26","529","82.14","4,841","19,885"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0","0","0","0.00","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0","0","0.00","15,140","24,726"
"10871  :  โรงพยาบาลครบุรี","3,684","3,608","97.94","1,228","992","72","1,064","86.64","8,747","27,973"
"10872  :  โรงพยาบาลเสิงสาง","4,170","3,827","91.77","1,163","861","60","921","79.19","3,711","14,299"
"10873  :  โรงพยาบาลคง","2,890","1,658","57.37","1,189","923","65","988","83.10","4,094","18,479"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,610","1,537","95.47","659","571","19","590","89.53","3,112","12,927"
"10875  :  โรงพยาบาลจักราช","3,141","2,906","92.52","897","761","39","800","89.19","4,890","18,900"
"10876  :  โรงพยาบาลโชคชัย","4,258","3,929","92.27","1,701","1,287","142","1,429","84.01","8,129","20,686"
"10877  :  โรงพยาบาลด่านขุนทด","4,132","3,693","89.38","2,544","1,208","188","1,396","54.87","11,119","35,345"
"10878  :  โรงพยาบาลโนนไทย","3,807","3,558","93.46","1,508","1,176","117","1,293","85.74","5,042","18,107"
"10879  :  โรงพยาบาลโนนสูง","3,408","3,194","93.72","1,168","869","127","996","85.27","5,078","19,230"
"10880  :  โรงพยาบาลขามสะแกแสง","3,305","3,163","95.70","1,425","1,215","48","1,263","88.63","4,464","19,167"
"10881  :  โรงพยาบาลบัวใหญ่","2,696","2,083","77.26","527","414","-42","372","70.59","6,714","20,308"
"10882  :  โรงพยาบาลประทาย","2,923","2,851","97.54","972","772","42","814","83.74","6,027","22,813"
"10883  :  โรงพยาบาลปักธงชัย","2,583","2,510","97.17","742","481","104","585","78.84","9,942","33,191"
"10884  :  โรงพยาบาลพิมาย","3,532","2,752","77.92","1,535","1,106","121","1,227","79.93","10,642","36,592"
"10885  :  โรงพยาบาลห้วยแถลง","2,912","2,620","89.97","1,170","986","45","1,031","88.12","5,433","26,475"
"10886  :  โรงพยาบาลชุมพวง","3,316","3,061","92.31","1,512","1,185","59","1,244","82.28","7,645","26,276"
"10887  :  โรงพยาบาลสูงเนิน","7,166","6,542","91.29","2,801","2,110","237","2,347","83.79","8,093","30,171"
"10888  :  โรงพยาบาลขามทะเลสอ","2,120","1,931","91.08","934","668","116","784","83.94","3,817","13,134"
"10889  :  โรงพยาบาลสีคิ้ว","9,498","8,754","92.17","3,121","2,403","303","2,706","86.70","8,767","31,096"
"10890  :  โรงพยาบาลปากช่องนานา","4,803","4,648","96.77","1,182","818","175","993","84.01","11,908","41,126"
"10891  :  โรงพยาบาลหนองบุญมาก","1,501","1,459","97.20","609","492","38","530","87.03","6,332","20,558"
"10892  :  โรงพยาบาลแก้งสนามนาง","2,712","2,477","91.33","885","754","17","771","87.12","3,308","15,349"
"10893  :  โรงพยาบาลโนนแดง","2,266","2,158","95.23","841","714","29","743","88.35","2,773","10,476"
"10894  :  โรงพยาบาลวังน้ำเขียว","1,198","1,186","99.00","389","306","20","326","83.80","3,598","13,211"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0","0","0.00","19,349","67,018"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","890","759","85.28","312","280","6","286","91.67","2,467","10,574"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,792","1,680","93.75","507","410","16","426","84.02","1,982","6,813"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","3,939","3,825","97.11","1,438","655","420","1,075","74.76","1,712","9,305"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","6,233","3,141","50.39","2,313","1,177","579","1,756","75.92","1,362","6,821"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0","0","0.00","636","2,119"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0","0","0.00","485","1,504"
"14161  :  โรงพยาบาลกองบิน กองบิน1","538","511","94.98","347","155","83","238","68.59","551","1,954"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","1,899","1,864","98.16","810","651","32","683","84.32","3,856","12,717"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","3,042","2,849","93.66","948","697","76","773","81.54","5,505","20,593"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0","0","0.00","4,658","7,910"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,684","1,543","91.63","709","553","68","621","87.59","4,182","12,417"
"27839  :  โรงพยาบาลบัวลาย","1,190","1,145","96.22","356","269","21","290","81.46","1,740","6,264"
"27840  :  โรงพยาบาลสีดา","814","786","96.56","407","346","18","364","89.43","2,091","8,609"
"27841  :  โรงพยาบาลเทพารักษ์","3,051","2,681","87.87","708","512","66","578","81.64","1,741","5,750"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0","0","0.00","19,496","48,836"
"10895  :  โรงพยาบาลคูเมือง","3,439","3,229","93.89","1,047","1,237","-307","930","88.83","6,989","18,361"
"10896  :  โรงพยาบาลกระสัง","2,824","2,679","94.87","825","715","47","762","92.36","6,818","18,403"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0","0","0","0.00","11,390","41,870"
"10898  :  โรงพยาบาลหนองกี่","3,361","2,791","83.04","1,100","860","42","902","82.00","4,229","14,820"
"10899  :  โรงพยาบาลละหานทราย","3,118","2,928","93.91","857","752","18","770","89.85","5,255","16,831"
"10900  :  โรงพยาบาลประโคนชัย","4,532","3,747","82.68","2,023","1,682","169","1,851","91.50","10,302","35,264"
"10901  :  โรงพยาบาลบ้านกรวด","3,869","3,790","97.96","1,278","1,960","-851","1,109","86.78","7,148","27,233"
"10902  :  โรงพยาบาลพุทไธสง","3,173","2,762","87.05","1,327","1,137","47","1,184","89.22","5,037","26,673"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0","0","0","0.00","10,350","39,862"
"10905  :  โรงพยาบาลสตึก","5,695","5,439","95.50","979","891","40","931","95.10","5,459","20,441"
"10906  :  โรงพยาบาลปะคำ","2,114","2,001","94.65","683","601","27","628","91.95","2,933","11,854"
"10907  :  โรงพยาบาลนาโพธิ์","1,569","1,555","99.11","719","655","20","675","93.88","3,364","13,118"
"10908  :  โรงพยาบาลหนองหงส์","1,656","1,605","96.92","589","510","13","523","88.79","3,128","13,971"
"10909  :  โรงพยาบาลพลับพลาชัย","2,113","1,989","94.13","650","568","28","596","91.69","2,723","10,914"
"10910  :  โรงพยาบาลห้วยราช","1,114","1,021","91.65","404","323","19","342","84.65","2,415","10,238"
"10911  :  โรงพยาบาลโนนสุวรรณ","1,939","1,785","92.06","590","494","28","522","88.47","1,973","6,781"
"10912  :  โรงพยาบาลชำนิ","1,052","1,031","98.00","526","454","24","478","90.87","2,851","9,510"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1,167","1,109","95.03","518","474","15","489","94.40","2,642","11,264"
"10914  :  โรงพยาบาลโนนดินแดง","3,016","2,950","97.81","1,015","906","19","925","91.13","2,191","8,750"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0","0","0","0.00","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1,879","1,782","94.84","757","621","42","663","87.58","3,634","14,115"
"23578  :  โรงพยาบาลแคนดง","2,577","2,370","91.97","841","711","27","738","87.75","2,353","10,591"
"28020  :  โรงพยาบาลบ้านด่าน","2,621","2,323","88.63","822","663","60","723","87.96","2,046","7,403"
"10668  :  โรงพยาบาลสุรินทร์","80","53","66.25","47","44","-3","41","87.23","16,901","58,076"
"10915  :  โรงพยาบาลชุมพลบุรี","3,002","2,848","94.87","784","1,334","-629","705","89.92","8,823","35,562"
"10916  :  โรงพยาบาลท่าตูม","5,577","4,418","79.22","1,803","1,509","58","1,567","86.91","7,978","36,757"
"10917  :  โรงพยาบาลจอมพระ","3,294","2,899","88.01","1,074","777","82","859","79.98","3,581","13,460"
"10918  :  โรงพยาบาลปราสาท","4,138","1,720","41.57","1,350","1,153","56","1,209","89.56","8,613","31,888"
"10919  :  โรงพยาบาลกาบเชิง","2,340","2,142","91.54","479","417","20","437","91.23","3,357","11,859"
"10920  :  โรงพยาบาลรัตนบุรี","3,586","3,276","91.36","1,305","1,098","32","1,130","86.59","7,109","41,004"
"10921  :  โรงพยาบาลสนม","2,118","1,885","89.00","647","566","22","588","90.88","2,632","13,914"
"10922  :  โรงพยาบาลศีขรภูมิ","4,123","4,063","98.54","1,087","892","49","941","86.57","8,951","34,128"
"10923  :  โรงพยาบาลสังขะ","3,543","1,623","45.81","872","629","62","691","79.24","5,954","21,655"
"10924  :  โรงพยาบาลลำดวน","2,380","1,976","83.03","1,066","979","21","1,000","93.81","5,107","25,935"
"10925  :  โรงพยาบาลสำโรงทาบ","2,454","2,329","94.91","672","576","21","597","88.84","2,250","10,266"
"10926  :  โรงพยาบาลบัวเชด","2,511","2,238","89.13","777","680","13","693","89.19","2,828","11,069"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0","0","0","0","0.00","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","1,158","1,088","93.96","297","253","4","257","86.53","2,447","7,685"
"27842  :  โรงพยาบาลเขวาสินรินทร์","992","948","95.56","337","273","27","300","89.02","2,481","8,703"
"27843  :  โรงพยาบาลศรีณรงค์","1,320","1,160","87.88","331","272","5","277","83.69","2,321","7,855"
"27844  :  โรงพยาบาลโนนนารายณ์","887","729","82.19","252","209","10","219","86.90","2,180","9,352"
"10700  :  โรงพยาบาลศรีสะเกษ","1,686","343","20.34","512","419","52","471","91.99","15,657","65,330"
"10927  :  โรงพยาบาลยางชุมน้อย","2,391","2,315","96.82","727","604","24","628","86.38","3,304","12,542"
"10928  :  โรงพยาบาลกันทรารมย์","3,269","2,735","83.66","1,126","992","27","1,019","90.50","6,864","28,001"
"10929  :  โรงพยาบาลกันทรลักษ์","3,855","3,247","84.23","1,089","870","31","901","82.74","8,311","31,962"
"10930  :  โรงพยาบาลขุขันธ์","2,996","2,831","94.49","960","795","36","831","86.56","6,350","30,586"
"10931  :  โรงพยาบาลไพรบึง","3,763","3,487","92.67","1,123","973","39","1,012","90.12","3,292","15,953"
"10932  :  โรงพยาบาลปรางค์กู่","2,056","1,416","68.87","453","362","25","387","85.43","3,182","14,673"
"10933  :  โรงพยาบาลขุนหาญ","2,876","2,715","94.40","859","671","33","704","81.96","6,932","25,043"
"10934  :  โรงพยาบาลราษีไศล","2,589","2,501","96.60","808","733","21","754","93.32","5,547","21,524"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","2,548","2,218","87.05","979","830","33","863","88.15","7,216","30,438"
"10936  :  โรงพยาบาลบึงบูรพ์","922","847","91.87","334","307","10","317","94.91","1,265","6,769"
"10937  :  โรงพยาบาลห้วยทับทัน","1,773","1,257","70.90","477","406","16","422","88.47","2,553","12,441"
"10938  :  โรงพยาบาลโนนคูณ","739","686","92.83","182","160","3","163","89.56","2,547","11,878"
"10939  :  โรงพยาบาลศรีรัตนะ","1,200","1,144","95.33","353","293","9","302","85.55","2,915","12,175"
"10940  :  โรงพยาบาลวังหิน","1,015","981","96.65","246","194","9","203","82.52","2,357","6,432"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","800","716","89.50","159","133","5","138","86.79","2,316","9,450"
"10942  :  โรงพยาบาลภูสิงห์","1,599","1,473","92.12","440","380","9","389","88.41","3,152","15,267"
"10943  :  โรงพยาบาลเมืองจันทร์","567","550","97.00","206","193","2","195","94.66","1,546","7,477"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,548","1,391","89.86","444","338","9","347","78.15","2,332","11,295"
"28014  :  โรงพยาบาลพยุห์","846","756","89.36","204","172","7","179","87.75","2,222","6,838"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","731","707","96.72","169","132","12","144","85.21","1,216","4,907"
"28016  :  โรงพยาบาลศิลาลาด","1,312","1,122","85.52","523","475","5","480","91.78","1,645","7,125"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0.00","19,580","56,191"
"10944  :  โรงพยาบาลศรีเมืองใหม่","1,731","1,647","95.15","501","375","36","411","82.04","3,467","13,985"
"10945  :  โรงพยาบาลโขงเจียม","1,985","1,848","93.10","385","270","36","306","79.48","1,778","6,552"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0","0","0.00","12,162","31,168"
"10947  :  โรงพยาบาลเขมราฐ","4,502","4,264","94.71","669","441","51","492","73.54","5,604","19,401"
"10948  :  โรงพยาบาลนาจะหลวย","4,980","4,338","87.11","1,001","777","34","811","81.02","3,242","9,685"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0","0","0.00","4,274","13,600"
"10950  :  โรงพยาบาลบุณฑริก","2,593","1,370","52.83","756","571","17","588","77.78","3,520","18,251"
"10951  :  โรงพยาบาลตระการพืชผล","1,914","1,772","92.58","268","101","25","126","47.01","9,430","30,650"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","2,760","2,732","98.99","947","849","9","858","90.60","3,466","15,576"
"10953  :  โรงพยาบาลม่วงสามสิบ","2,770","2,693","97.22","1,148","1,026","41","1,067","92.94","5,244","20,939"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0","0","0","0.00","7,276","23,913"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","971","469","48.30","137","5","22","27","19.71","6,264","22,978"
"10957  :  โรงพยาบาลตาลสุม","943","847","89.82","458","347","24","371","81.00","2,259","7,789"
"10958  :  โรงพยาบาลโพธิ์ไทร","1,086","1,080","99.45","148","75","3","78","52.70","2,214","8,462"
"10959  :  โรงพยาบาลสำโรง","2,177","2,064","94.81","378","246","27","273","72.22","3,044","10,940"
"10960  :  โรงพยาบาลดอนมดแดง","1,085","1,039","95.76","414","284","14","298","71.98","1,952","7,197"
"10961  :  โรงพยาบาลสิรินธร","1,034","999","96.62","214","154","6","160","74.77","3,154","14,327"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1,833","1,698","92.64","102","44","14","58","56.86","1,835","7,979"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0","0","0.00","6,239","20,286"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0","0","0.00","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0.00","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","2,868","2,179","75.98","433","192","167","359","82.91","618","2,208"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0","0","0.00","926","3,040"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0","0","0.00","741","1,928"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0","0","0.00","9,524","25,611"
"24032  :  โรงพยาบาลนาตาล","268","252","94.03","32","26","0","26","81.25","2,097","8,132"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0","0","0.00","1,570","4,521"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0.00","1,264","4,077"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0","0","0.00","1,266","4,547"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","486","478","98.35","173","119","21","140","80.92","1,449","5,446"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0.00","10,625","27,396"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0","0","0.00","2,393","8,582"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0.00","3,634","15,573"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3,740","3,585","95.86","1,132","870","51","921","81.36","4,420","21,903"
"10966  :  โรงพยาบาลป่าติ้ว","3,394","2,645","77.93","868","722","22","744","85.71","2,745","13,476"
"10967  :  โรงพยาบาลมหาชนะชัย","2,094","2,007","95.85","815","616","10","626","76.81","4,494","19,278"
"10968  :  โรงพยาบาลค้อวัง","1,902","1,755","92.27","430","400","5","405","94.19","1,963","8,809"
"10969  :  โรงพยาบาลไทยเจริญ","1,426","1,320","92.57","337","274","10","284","84.27","2,074","9,278"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","3,692","3,248","87.97","1,184","1,030","8","1,038","87.67","7,133","32,212"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0","0","0.00","0","0"
"04007  :  โรงพยาบาลซับใหญ่","1,326","1,089","82.13","356","295","7","302","84.83","1,514","6,975"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0","0","0.00","21,659","65,021"
"10970  :  โรงพยาบาลบ้านเขว้า","4,933","4,044","81.98","2,371","2,088","72","2,160","91.10","6,488","38,700"
"10971  :  โรงพยาบาลคอนสวรรค์","3,285","3,254","99.06","1,025","860","61","921","89.85","4,340","16,384"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","3,586","3,396","94.70","1,197","975","38","1,013","84.63","8,851","27,056"
"10973  :  โรงพยาบาลหนองบัวแดง","5,198","4,537","87.28","1,621","1,395","37","1,432","88.34","8,573","26,925"
"10974  :  โรงพยาบาลจัตุรัส","3,545","2,849","80.37","1,299","1,167","21","1,188","91.45","7,603","21,815"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","4,459","4,112","92.22","2,012","1,791","24","1,815","90.21","6,482","28,156"
"10976  :  โรงพยาบาลหนองบัวระเหว","1,807","1,645","91.03","726","539","19","558","76.86","3,347","11,971"
"10977  :  โรงพยาบาลเทพสถิต","4,484","2,396","53.43","1,130","938","18","956","84.60","2,736","9,220"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","7,196","6,915","96.10","2,160","1,831","28","1,859","86.06","7,649","24,866"
"10979  :  โรงพยาบาลบ้านแท่น","3,768","3,453","91.64","1,079","887","17","904","83.78","3,151","15,213"
"10980  :  โรงพยาบาลแก้งคร้อ","4,722","4,455","94.35","1,545","1,204","25","1,229","79.55","7,953","24,598"
"10981  :  โรงพยาบาลคอนสาร","2,198","1,907","86.76","790","668","7","675","85.44","4,886","17,277"
"10982  :  โรงพยาบาลภักดีชุมพล","1,862","1,747","93.82","518","475","5","480","92.66","2,518","9,807"
"10983  :  โรงพยาบาลเนินสง่า","1,096","1,010","92.15","417","370","9","379","90.89","2,593","10,494"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0.00","9,874","35,742"
"10985  :  โรงพยาบาลชานุมาน","2,647","2,383","90.03","601","500","12","512","85.19","2,161","9,059"
"10986  :  โรงพยาบาลปทุมราชวงศา","2,600","2,401","92.35","677","585","23","608","89.81","2,419","11,772"
"10987  :  โรงพยาบาลพนา","2,259","2,153","95.31","628","580","17","597","95.06","2,545","11,910"
"10988  :  โรงพยาบาลเสนางคนิคม","4,311","3,836","88.98","977","827","43","870","89.05","2,485","9,544"
"10989  :  โรงพยาบาลหัวตะพาน","1,740","1,730","99.43","407","340","9","349","85.75","3,557","11,356"
"10990  :  โรงพยาบาลลืออำนาจ","1,886","1,768","93.74","745","633","20","653","87.65","3,692","15,472"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0","0","0","0.00","7,676","46,274"
"11041  :  โรงพยาบาลพรเจริญ","2,837","2,786","98.20","985","905","15","920","93.40","3,784","13,203"
"11043  :  โรงพยาบาลโซ่พิสัย","416","336","80.77","331","283","1","284","85.80","3,498","13,495"
"11046  :  โรงพยาบาลเซกา","34","12","35.29","2","1","0","1","50.00","4,590","15,303"
"11047  :  โรงพยาบาลปากคาด","3,109","2,956","95.08","757","660","15","675","89.17","3,241","12,236"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0.00","3,499","11,388"
"11049  :  โรงพยาบาลศรีวิไล","4,014","3,777","94.10","977","802","42","844","86.39","2,974","10,215"
"11050  :  โรงพยาบาลบุ่งคล้า","754","723","95.89","281","257","3","260","92.53","1,680","7,268"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0.00","8,858","24,393"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0","0","0.00","4,175","14,862"
"10992  :  โรงพยาบาลโนนสัง","2,600","2,530","97.31","689","954","-367","587","85.20","4,764","16,075"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0.00","5,639","18,745"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0","0","0.00","4,379","14,350"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0","0","0.00","2,709","9,819"
"10670  :  โรงพยาบาลขอนแก่น","825","273","33.09","35","18","2","20","57.14","18,710","46,729"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0.00","4,166","17,810"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0.00","3,394","11,456"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0","0","0.00","8,592","24,343"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0.00","12,813","41,855"
"10999  :  โรงพยาบาลสีชมพู","3,647","2,679","73.46","961","730","21","751","78.15","4,854","17,171"
"11000  :  โรงพยาบาลน้ำพอง","3,355","3,089","92.07","967","774","49","823","85.11","7,737","28,229"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0","0","0","0.00","4,334","13,841"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0.00","5,559","17,593"
"11003  :  โรงพยาบาลเปือยน้อย","1,855","1,775","95.69","417","356","18","374","89.69","1,502","6,647"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0","0","0.00","7,333","25,191"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0","0","0","0.00","2,627","10,175"
