"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคเบาหวาน","การเข้าถึงบริการของผู้ป่วยเบาหวาน","ผู้รับบริการผู้ป่วยนอกด้วยโรคเบาหวาน"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10846  :  โรงพยาบาลเขาสมิง","3,130","2,660","84.98","355","267","29","296","83.38","1,601","6,848"
"10847  :  โรงพยาบาลบ่อไร่","2,796","2,487","88.95","348","306","11","317","91.09","1,117","5,344"
"10848  :  โรงพยาบาลแหลมงอบ","1,829","1,550","84.75","307","263","13","276","89.90","895","5,318"
"10849  :  โรงพยาบาลเกาะกูด","584","498","85.27","39","37","0","37","94.87","78","551"
"13816  :  โรงพยาบาลเกาะช้าง","382","325","85.08","78","63","2","65","83.33","418","2,158"
"10697  :  โรงพยาบาลพุทธโสธร","3","1","33.33","0","0","0","0","0.00","6,776","18,392"
"10833  :  โรงพยาบาลท่าตะเกียบ","1,681","1,151","68.47","229","199","4","203","88.65","1,190","6,785"
"10850  :  โรงพยาบาลบางคล้า","8,134","6,429","79.04","756","635","56","691","91.40","1,834","9,073"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0","0","0","0.00","2,383","10,752"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0","0","0","0.00","2,860","13,911"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,636","1,352","82.64","194","134","12","146","75.26","2,087","8,740"
"10854  :  โรงพยาบาลพนมสารคาม","5,333","4,517","84.70","606","478","36","514","84.82","2,435","14,232"
"10855  :  โรงพยาบาลสนามชัยเขต","2,650","2,238","84.45","240","193","13","206","85.83","1,192","5,329"
"10856  :  โรงพยาบาลแปลงยาว","3,614","3,029","83.81","327","264","18","282","86.24","1,684","9,118"
"13747  :  โรงพยาบาลราชสาส์น","2,993","2,779","92.85","435","373","10","383","88.05","572","3,319"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0","0","0.00","265","961"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","542","240","44.28","80","54","6","60","75.00","7,883","32,836"
"10857  :  โรงพยาบาลกบินทร์บุรี","4,191","3,089","73.71","412","369","12","381","92.48","4,614","18,030"
"10858  :  โรงพยาบาลนาดี","3,072","2,580","83.98","433","357","24","381","87.99","1,603","7,442"
"10859  :  โรงพยาบาลบ้านสร้าง","2,033","1,244","61.19","390","275","21","296","75.90","1,229","6,484"
"10860  :  โรงพยาบาลประจันตคาม","3,834","1,112","29.00","550","330","58","388","70.55","2,047","9,414"
"10861  :  โรงพยาบาลศรีมหาโพธิ","3,574","3,104","86.85","406","487","-119","368","90.64","2,162","9,828"
"10862  :  โรงพยาบาลศรีมโหสถ","3,941","2,369","60.11","490","413","36","449","91.63","1,897","11,654"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","1,300","686","52.77","601","419","63","482","80.20","1,616","7,163"
"10698  :  โรงพยาบาลนครนายก","7,933","6,395","80.61","886","661","70","731","82.51","4,913","17,424"
"10863  :  โรงพยาบาลปากพลี","813","709","87.21","172","112","21","133","77.33","1,239","6,065"
"10864  :  โรงพยาบาลบ้านนา","3,053","2,397","78.51","462","395","44","439","95.02","2,968","13,844"
"10865  :  โรงพยาบาลองครักษ์","1,454","1,339","92.09","223","172","24","196","87.89","1,937","8,172"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","59","0","0.00","19","17","1","18","94.74","677","2,922"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0","0","0","0.00","4,721","16,118"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","119","68","57.14","16","12","2","14","87.50","4,714","24,067"
"10866  :  โรงพยาบาลคลองหาด","3,476","3,088","88.84","436","367","8","375","86.01","1,218","5,279"
"10867  :  โรงพยาบาลตาพระยา","2,440","1,769","72.50","278","248","6","254","91.37","1,659","9,763"
"10868  :  โรงพยาบาลวังน้ำเย็น","7,925","7,124","89.89","944","716","56","772","81.78","2,912","11,374"
"10869  :  โรงพยาบาลวัฒนานคร","4,351","2,933","67.41","659","582","29","611","92.72","2,876","17,759"
"10870  :  โรงพยาบาลอรัญประเทศ","4,969","1,224","24.63","574","388","19","407","70.91","3,148","12,101"
"13817  :  โรงพยาบาลเขาฉกรรจ์","1,791","930","51.93","261","221","14","235","90.04","2,304","10,589"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","16","5","31.25","0","0","0","0","0.00","74","278"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0","0","0.00","13,120","34,984"
"10871  :  โรงพยาบาลครบุรี","3,996","3,251","81.36","501","421","32","453","90.42","4,003","11,820"
"10872  :  โรงพยาบาลเสิงสาง","3,846","3,157","82.09","467","408","18","426","91.22","2,496","10,931"
"10873  :  โรงพยาบาลคง","3,312","2,154","65.04","561","477","28","505","90.02","2,294","12,923"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,914","1,399","73.09","284","247","5","252","88.73","1,469","7,892"
"10875  :  โรงพยาบาลจักราช","4,186","90","2.15","442","389","24","413","93.44","2,547","11,042"
"10876  :  โรงพยาบาลโชคชัย","4,695","3,671","78.19","713","491","55","546","76.58","3,055","12,182"
"10877  :  โรงพยาบาลด่านขุนทด","5,035","3,583","71.16","1,638","645","66","711","43.41","5,506","23,839"
"10878  :  โรงพยาบาลโนนไทย","4,594","3,655","79.56","712","568","59","627","88.06","2,373","10,006"
"10879  :  โรงพยาบาลโนนสูง","3,820","2,865","75.00","505","410","52","462","91.49","2,508","12,546"
"10880  :  โรงพยาบาลขามสะแกแสง","4,073","2,939","72.16","541","470","27","497","91.87","1,882","9,973"
"10881  :  โรงพยาบาลบัวใหญ่","2,684","1,746","65.05","377","307","15","322","85.41","4,067","17,563"
"10882  :  โรงพยาบาลประทาย","3,385","1,776","52.47","496","425","28","453","91.33","3,932","24,387"
"10883  :  โรงพยาบาลปักธงชัย","2,704","2,248","83.14","357","150","24","174","48.74","4,669","17,007"
"10884  :  โรงพยาบาลพิมาย","4,016","3,247","80.85","652","477","62","539","82.67","5,009","25,347"
"10885  :  โรงพยาบาลห้วยแถลง","3,379","2,555","75.61","490","443","18","461","94.08","4,555","20,415"
"10886  :  โรงพยาบาลชุมพวง","3,944","2,852","72.31","584","483","15","498","85.27","3,553","14,109"
"10887  :  โรงพยาบาลสูงเนิน","8,164","4,547","55.70","1,163","915","91","1,006","86.50","3,526","14,625"
"10888  :  โรงพยาบาลขามทะเลสอ","9","4","44.44","0","0","0","0","0.00","1,168","4,406"
"10889  :  โรงพยาบาลสีคิ้ว","10,779","6,174","57.28","1,330","1,064","125","1,189","89.40","7,463","30,390"
"10890  :  โรงพยาบาลปากช่องนานา","4,898","4,175","85.24","502","459","-15","444","88.45","6,755","22,969"
"10891  :  โรงพยาบาลหนองบุญมาก","1,820","1,397","76.76","271","215","19","234","86.35","2,525","9,274"
"10892  :  โรงพยาบาลแก้งสนามนาง","3","0","0.00","0","0","0","0","0.00","1,732","11,725"
"10893  :  โรงพยาบาลโนนแดง","2,725","1,904","69.87","355","302","13","315","88.73","1,329","6,255"
"10894  :  โรงพยาบาลวังน้ำเขียว","1,564","1,335","85.36","158","124","16","140","88.61","1,285","6,232"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","9,109","2,112","23.19","1,281","815","205","1,020","79.63","7,901","28,010"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","978","826","84.46","171","153","3","156","91.23","1,231","5,277"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,951","1,718","88.06","265","237","7","244","92.08","1,377","5,339"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","5,353","1,662","31.05","673","296","231","527","78.31","702","4,592"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","8,134","651","8.00","980","497","267","764","77.96","576","3,337"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","949","348","36.67","99","29","57","86","86.87","433","2,000"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","35","7","20.00","6","5","1","6","100.00","167","337"
"14161  :  โรงพยาบาลกองบิน กองบิน1","929","408","43.92","152","105","24","129","84.87","276","978"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","2,308","2,069","89.64","298","248","15","263","88.26","1,668","7,108"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","3,015","2,365","78.44","399","314","30","344","86.22","2,767","11,414"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","3,830","1,322","34.52","736","351","250","601","81.66","1,168","2,150"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","2,007","1,509","75.19","278","221","32","253","91.01","1,424","5,294"
"27839  :  โรงพยาบาลบัวลาย","1,297","1,113","85.81","200","162","5","167","83.50","1,134","5,489"
"27840  :  โรงพยาบาลสีดา","1,114","874","78.46","160","142","8","150","93.75","1,076","5,053"
"27841  :  โรงพยาบาลเทพารักษ์","1,645","1,227","74.59","275","329","-83","246","89.45","906","3,287"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0","0","0.00","10,232","29,636"
"10895  :  โรงพยาบาลคูเมือง","3,783","3,639","96.19","471","438","9","447","94.90","2,681","15,841"
"10896  :  โรงพยาบาลกระสัง","2,992","2,735","91.41","369","340","15","355","96.21","3,006","11,298"
"10897  :  โรงพยาบาลนางรอง","11,250","8,291","73.70","1,280","1,089","49","1,138","88.91","6,161","18,874"
"10898  :  โรงพยาบาลหนองกี่","3,720","2,966","79.73","513","493","7","500","97.47","2,869","15,277"
"10899  :  โรงพยาบาลละหานทราย","4,167","4,062","97.48","397","377","6","383","96.47","2,409","13,545"
"10900  :  โรงพยาบาลประโคนชัย","4,992","4,520","90.54","1,025","890","59","949","92.59","4,581","23,230"
"10901  :  โรงพยาบาลบ้านกรวด","4,544","4,164","91.64","474","418","18","436","91.98","1,746","8,110"
"10902  :  โรงพยาบาลพุทไธสง","3,758","3,149","83.79","781","709","25","734","93.98","2,946","18,114"
"10904  :  โรงพยาบาลลำปลายมาศ","2","1","50.00","2","2","0","2","100.00","5,724","27,928"
"10905  :  โรงพยาบาลสตึก","6,259","5,753","91.92","558","523","17","540","96.77","3,357","13,242"
"10906  :  โรงพยาบาลปะคำ","2,830","2,528","89.33","246","425","-203","222","90.24","2,822","12,378"
"10907  :  โรงพยาบาลนาโพธิ์","1,666","1,615","96.94","394","365","5","370","93.91","1,961","10,244"
"10908  :  โรงพยาบาลหนองหงส์","1,949","1,933","99.18","251","238","5","243","96.81","2,091","10,752"
"10909  :  โรงพยาบาลพลับพลาชัย","2,428","2,123","87.44","283","263","9","272","96.11","1,234","6,266"
"10910  :  โรงพยาบาลห้วยราช","1,337","1,176","87.96","155","149","6","155","100.00","1,103","6,830"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,306","2,011","87.21","296","280","6","286","96.62","1,050","4,805"
"10912  :  โรงพยาบาลชำนิ","1,422","1,309","92.05","170","158","2","160","94.12","1,134","4,942"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1,374","1,291","93.96","215","207","-1","206","95.81","1,449","8,300"
"10914  :  โรงพยาบาลโนนดินแดง","3,359","3,251","96.78","422","397","8","405","95.97","912","4,442"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","1,726","771","44.67","212","100","84","184","86.79","775","3,278"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,553","2,231","87.39","195","173","9","182","93.33","1,575","6,807"
"23578  :  โรงพยาบาลแคนดง","2,998","2,823","94.16","328","307","12","319","97.26","1,040","4,340"
"28020  :  โรงพยาบาลบ้านด่าน","2,944","2,650","90.01","354","316","24","340","96.05","687","3,739"
"10668  :  โรงพยาบาลสุรินทร์","252","166","65.87","52","42","2","44","84.62","16,844","34,674"
"10915  :  โรงพยาบาลชุมพลบุรี","3,457","3,107","89.88","367","629","-292","337","91.83","5,110","26,910"
"10916  :  โรงพยาบาลท่าตูม","6,582","4,985","75.74","727","626","43","669","92.02","3,458","18,305"
"10917  :  โรงพยาบาลจอมพระ","3,524","2,671","75.79","383","335","34","369","96.34","1,482","6,317"
"10918  :  โรงพยาบาลปราสาท","3,831","2,332","60.87","741","699","16","715","96.49","3,995","16,870"
"10919  :  โรงพยาบาลกาบเชิง","2,935","2,281","77.72","201","186","2","188","93.53","1,535","9,856"
"10920  :  โรงพยาบาลรัตนบุรี","4,155","3,562","85.73","582","555","7","562","96.56","3,275","24,996"
"10921  :  โรงพยาบาลสนม","2,330","1,812","77.77","298","280","5","285","95.64","1,306","10,660"
"10922  :  โรงพยาบาลศีขรภูมิ","5,054","4,108","81.28","474","430","19","449","94.73","4,015","16,729"
"10923  :  โรงพยาบาลสังขะ","3,810","2,789","73.20","393","313","24","337","85.75","2,965","12,779"
"10924  :  โรงพยาบาลลำดวน","3,176","2,173","68.42","420","377","10","387","92.14","1,934","11,555"
"10925  :  โรงพยาบาลสำโรงทาบ","2,974","2,715","91.29","240","219","5","224","93.33","916","5,619"
"10926  :  โรงพยาบาลบัวเชด","2,759","2,282","82.71","253","242","3","245","96.84","1,024","4,285"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","492","93","18.90","44","22","13","35","79.55","700","2,478"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","1,329","1,107","83.30","106","100","3","103","97.17","916","3,535"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,153","1,032","89.51","148","132","10","142","95.95","1,111","4,681"
"27843  :  โรงพยาบาลศรีณรงค์","1,464","1,074","73.36","138","129","4","133","96.38","1,085","4,563"
"27844  :  โรงพยาบาลโนนนารายณ์","1,025","947","92.39","108","71","6","77","71.30","686","3,272"
"10700  :  โรงพยาบาลศรีสะเกษ","3,200","335","10.47","273","221","9","230","84.25","8,336","35,115"
"10927  :  โรงพยาบาลยางชุมน้อย","2,693","2,205","81.88","301","262","7","269","89.37","1,332","7,119"
"10928  :  โรงพยาบาลกันทรารมย์","3,652","1,743","47.73","480","403","12","415","86.46","3,825","17,623"
"10929  :  โรงพยาบาลกันทรลักษ์","4,289","3,877","90.39","659","546","24","570","86.49","4,864","24,296"
"10930  :  โรงพยาบาลขุขันธ์","3,538","2,496","70.55","360","310","20","330","91.67","2,536","12,628"
"10931  :  โรงพยาบาลไพรบึง","4,958","4,479","90.34","298","272","11","283","94.97","1,095","5,310"
"10932  :  โรงพยาบาลปรางค์กู่","1,917","992","51.75","207","182","1","183","88.41","1,762","11,139"
"10933  :  โรงพยาบาลขุนหาญ","3,118","1,795","57.57","295","256","10","266","90.17","2,718","12,499"
"10934  :  โรงพยาบาลราษีไศล","2,886","22","0.76","340","326","6","332","97.65","2,665","11,722"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","3,089","2,841","91.97","373","327","6","333","89.28","3,051","13,886"
"10936  :  โรงพยาบาลบึงบูรพ์","2,057","1,332","64.75","219","206","6","212","96.80","532","3,518"
"10937  :  โรงพยาบาลห้วยทับทัน","1,959","1,722","87.90","185","171","4","175","94.59","1,105","5,150"
"10938  :  โรงพยาบาลโนนคูณ","794","481","60.58","139","133","1","134","96.40","1,846","10,955"
"10939  :  โรงพยาบาลศรีรัตนะ","1,411","1,252","88.73","157","135","1","136","86.62","1,638","11,873"
"10940  :  โรงพยาบาลวังหิน","1,177","967","82.16","95","84","7","91","95.79","1,143","4,393"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","885","686","77.51","83","73","3","76","91.57","1,367","6,451"
"10942  :  โรงพยาบาลภูสิงห์","2,176","1,981","91.04","244","235","0","235","96.31","1,282","7,900"
"10943  :  โรงพยาบาลเมืองจันทร์","700","625","89.29","58","57","0","57","98.28","485","3,377"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,830","1,608","87.87","242","218","1","219","90.50","1,653","8,176"
"28014  :  โรงพยาบาลพยุห์","1,029","689","66.96","91","82","6","88","96.70","1,023","4,177"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","865","739","85.43","73","54","3","57","78.08","558","2,093"
"28016  :  โรงพยาบาลศิลาลาด","1,733","986","56.90","214","192","5","197","92.06","850","3,292"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0.00","13,123","45,951"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0","0","0","0.00","2,014","10,330"
"10945  :  โรงพยาบาลโขงเจียม","2,163","1,359","62.83","239","200","11","211","88.28","1,357","7,375"
"10946  :  โรงพยาบาลเขื่องใน","15","10","66.67","2","1","1","2","100.00","2,830","9,080"
"10947  :  โรงพยาบาลเขมราฐ","8,529","5,437","63.75","802","608","36","644","80.30","3,401","14,305"
"10948  :  โรงพยาบาลนาจะหลวย","5,645","4,876","86.38","599","490","31","521","86.98","2,121","9,055"
"10949  :  โรงพยาบาลน้ำยืน","2,620","2,231","85.15","303","345","-93","252","83.17","2,795","12,567"
"10950  :  โรงพยาบาลบุณฑริก","3,101","2,010","64.82","495","422","11","433","87.47","2,375","10,232"
"10951  :  โรงพยาบาลตระการพืชผล","3,949","3,041","77.01","678","408","24","432","63.72","5,200","25,156"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3,580","2,641","73.77","748","582","11","593","79.28","1,998","11,887"
"10953  :  โรงพยาบาลม่วงสามสิบ","3,569","3,259","91.31","541","523","-16","507","93.72","2,880","14,818"
"10954  :  โรงพยาบาลวารินชำราบ","2","1","50.00","1","0","1","1","100.00","4,021","14,856"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0","0","0","0.00","4,229","21,661"
"10957  :  โรงพยาบาลตาลสุม","1,570","1,422","90.57","237","222","8","230","97.05","1,346","6,738"
"10958  :  โรงพยาบาลโพธิ์ไทร","2,862","2,306","80.57","358","306","16","322","89.94","1,332","5,225"
"10959  :  โรงพยาบาลสำโรง","2,652","2,390","90.12","378","319","8","327","86.51","2,741","11,099"
"10960  :  โรงพยาบาลดอนมดแดง","1,252","1,226","97.92","199","175","5","180","90.45","1,141","5,443"
"10961  :  โรงพยาบาลสิรินธร","1,907","1,619","84.90","354","305","4","309","87.29","1,733","9,607"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","2,683","2,485","92.62","392","317","12","329","83.93","1,206","6,948"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","7","3","42.86","0","0","0","0","0.00","5,022","20,821"
"11495  :  โรงพยาบาลกองบิน 21","69","6","8.70","32","0","4","4","12.50","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0.00","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","1,720","975","56.69","458","294","54","348","75.98","381","4,573"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0","0","0.00","609","1,930"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0","0","0.00","180","193"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0","0","0.00","4,427","14,231"
"24032  :  โรงพยาบาลนาตาล","429","292","68.07","77","71","1","72","93.51","1,474","5,282"
"24821  :  โรงพยาบาลนาเยีย","344","318","92.44","40","33","3","36","90.00","1,130","4,962"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0.00","848","2,897"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0","0","0.00","606","2,646"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","629","609","96.82","77","69","4","73","94.81","820","3,717"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0.00","5,187","22,892"
"10963  :  โรงพยาบาลทรายมูล","1","0","0.00","0","0","0","0","0.00","1,665","7,169"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0.00","3,000","13,300"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","4,052","3,763","92.87","680","606","13","619","91.03","3,064","19,138"
"10966  :  โรงพยาบาลป่าติ้ว","3,681","3,279","89.08","386","342","7","349","90.41","1,647","10,193"
"10967  :  โรงพยาบาลมหาชนะชัย","2,644","2,503","94.67","323","283","6","289","89.47","2,280","11,786"
"10968  :  โรงพยาบาลค้อวัง","1,954","1,715","87.77","263","246","3","249","94.68","1,324","7,445"
"10969  :  โรงพยาบาลไทยเจริญ","1,862","1,372","73.68","254","243","0","243","95.67","1,577","9,448"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","4,334","3,625","83.64","700","642","2","644","92.00","4,479","25,578"
"11921  :  โรงพยาบาลนายแพทย์หาญ","878","744","84.74","153","56","66","122","79.74","158","2,185"
"04007  :  โรงพยาบาลซับใหญ่","1,323","579","43.76","134","106","7","113","84.33","514","2,852"
"10702  :  โรงพยาบาลชัยภูมิ","21","10","47.62","2","2","0","2","100.00","11,664","40,072"
"10970  :  โรงพยาบาลบ้านเขว้า","6,069","3,317","54.65","1,167","1,051","30","1,081","92.63","2,535","15,848"
"10971  :  โรงพยาบาลคอนสวรรค์","3,683","3,504","95.14","595","533","19","552","92.77","2,759","13,207"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","3,907","3,180","81.39","659","585","19","604","91.65","5,097","21,179"
"10973  :  โรงพยาบาลหนองบัวแดง","5,153","3,394","65.86","1,207","776","14","790","65.45","4,668","20,590"
"10974  :  โรงพยาบาลจัตุรัส","5,153","3,106","60.28","565","525","13","538","95.22","3,526","13,546"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","5,037","3,745","74.35","866","706","11","717","82.79","2,574","13,304"
"10976  :  โรงพยาบาลหนองบัวระเหว","1,759","146","8.30","191","138","9","147","76.96","1,467","6,951"
"10977  :  โรงพยาบาลเทพสถิต","5,716","1,967","34.41","474","427","13","440","92.83","1,218","5,620"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","7,575","6,781","89.52","1,291","1,162","10","1,172","90.78","5,343","18,892"
"10979  :  โรงพยาบาลบ้านแท่น","4,295","3,571","83.14","660","598","12","610","92.42","2,344","16,157"
"10980  :  โรงพยาบาลแก้งคร้อ","5,383","4,486","83.34","890","804","10","814","91.46","4,653","17,793"
"10981  :  โรงพยาบาลคอนสาร","2,247","1,888","84.02","449","429","-1","428","95.32","3,246","12,941"
"10982  :  โรงพยาบาลภักดีชุมพล","1,854","1,047","56.47","276","246","3","249","90.22","1,359","5,878"
"10983  :  โรงพยาบาลเนินสง่า","1,351","1,132","83.79","156","146","2","148","94.87","1,045","5,475"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0.00","7,925","39,203"
"10985  :  โรงพยาบาลชานุมาน","2,996","1,978","66.02","276","249","6","255","92.39","1,412","9,955"
"10986  :  โรงพยาบาลปทุมราชวงศา","2,877","2,505","87.07","411","401","5","406","98.78","2,062","11,304"
"10987  :  โรงพยาบาลพนา","2,539","2,282","89.88","392","363","7","370","94.39","1,560","11,727"
"10988  :  โรงพยาบาลเสนางคนิคม","4,475","3,449","77.07","636","547","30","577","90.72","1,899","7,133"
"10989  :  โรงพยาบาลหัวตะพาน","1,869","1,473","78.81","213","195","4","199","93.43","2,346","9,806"
"10990  :  โรงพยาบาลลืออำนาจ","2,418","2,176","89.99","287","221","13","234","81.53","1,798","9,571"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0","0","0","0.00","4,657","22,163"
"11041  :  โรงพยาบาลพรเจริญ","3,193","2,615","81.90","522","497","8","505","96.74","2,567","11,201"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0","0","0","0.00","2,460","12,766"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0","0","0","0.00","2,850","10,860"
"11047  :  โรงพยาบาลปากคาด","3,561","2,690","75.54","375","339","7","346","92.27","2,089","10,864"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0.00","1,765","6,527"
"11049  :  โรงพยาบาลศรีวิไล","3,954","2,944","74.46","529","470","14","484","91.49","1,834","7,268"
"11050  :  โรงพยาบาลบุ่งคล้า","925","845","91.35","99","88","1","89","89.90","625","2,920"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0.00","6,675","24,788"
"10991  :  โรงพยาบาลนากลาง","58","29","50.00","0","0","0","0","0.00","3,763","16,927"
"10992  :  โรงพยาบาลโนนสัง","21","5","23.81","0","0","0","0","0.00","2,726","11,593"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0.00","4,618","20,155"
"10994  :  โรงพยาบาลสุวรรณคูหา","5","0","0.00","0","0","0","0","0.00","2,789","11,212"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","21","6","28.57","0","0","0","0","0.00","1,660","6,360"
"10670  :  โรงพยาบาลขอนแก่น","1,485","443","29.83","123","72","19","91","73.98","13,446","40,684"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0.00","2,774","12,550"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0.00","1,789","7,935"
"10997  :  โรงพยาบาลหนองเรือ","1","0","0.00","0","0","0","0","0.00","4,330","15,530"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0.00","7,078","29,380"
"10999  :  โรงพยาบาลสีชมพู","3,786","3,275","86.50","440","408","7","415","94.32","2,840","13,749"
"11000  :  โรงพยาบาลน้ำพอง","3,865","3,688","95.42","547","441","13","454","83.00","4,550","16,735"
"11001  :  โรงพยาบาลอุบลรัตน์","4","0","0.00","0","0","0","0","0.00","2,194","8,621"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0.00","4,452","26,542"
"11003  :  โรงพยาบาลเปือยน้อย","1,662","1,432","86.16","201","171","5","176","87.56","983","4,616"
"11004  :  โรงพยาบาลพล","1","0","0.00","0","0","0","0","0.00","4,489","19,237"
"11005  :  โรงพยาบาลแวงใหญ่","1","0","0.00","0","0","0","0","0.00","1,779","7,865"
"11006  :  โรงพยาบาลแวงน้อย","35","5","14.29","2","1","0","1","50.00","1,981","10,508"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0","0","0.00","2,849","11,380"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0","0","0.00","3,629","18,537"
"11009  :  โรงพยาบาลมัญจาคีรี","4,702","2,956","62.87","701","554","35","589","84.02","4,490","15,314"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0","0","0","0.00","1,915","7,975"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0","0","0.00","1,909","11,603"
"11012  :  โรงพยาบาลภูผาม่าน","1","1","100.00","0","0","0","0","0.00","1,212","6,032"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0","0","0","0.00","6,252","15,051"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0","0","0.00","0","0"
