"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคความดันโลหิตสูง","การเข้าถึงบริการของผู้ป่วยโรคความดันโลหิตสูง","ผู้รับบริการผู้ป่วยนอกด้วยโรคความดันโลหิตสูง"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10843  :  โรงพยาบาลนายายอาม","1,216","1,103","90.71","550","434","31","465","84.55","4,316","16,786"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,274","2,145","94.33","679","458","39","497","73.20","2,663","9,901"
"10696  :  โรงพยาบาลตราด","2,622","2,108","80.40","993","726","20","746","75.13","8,052","36,812"
"10845  :  โรงพยาบาลคลองใหญ่","4,048","3,187","78.73","1,414","1,175","79","1,254","88.68","2,162","10,001"
"10846  :  โรงพยาบาลเขาสมิง","2,793","2,371","84.89","863","660","65","725","84.01","3,475","10,170"
"10847  :  โรงพยาบาลบ่อไร่","2,419","2,085","86.19","924","768","23","791","85.61","3,029","10,491"
"10848  :  โรงพยาบาลแหลมงอบ","1,428","1,138","79.69","778","663","31","694","89.20","2,276","10,509"
"10849  :  โรงพยาบาลเกาะกูด","498","436","87.55","175","144","7","151","86.29","458","1,825"
"13816  :  โรงพยาบาลเกาะช้าง","302","211","69.87","174","138","3","141","81.03","1,017","4,713"
"10697  :  โรงพยาบาลพุทธโสธร","10","4","40.00","5","5","-1","4","80.00","18,598","41,476"
"10833  :  โรงพยาบาลท่าตะเกียบ","1,523","1,376","90.35","397","376","7","383","96.47","2,483","9,895"
"10850  :  โรงพยาบาลบางคล้า","6,875","5,860","85.24","1,821","1,443","134","1,577","86.60","4,020","19,405"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","6","0","0.00","7","4","0","4","57.14","5,081","19,812"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0","0","0","0.00","5,135","22,536"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,283","785","61.18","469","388","22","410","87.42","3,693","14,577"
"10854  :  โรงพยาบาลพนมสารคาม","4,563","4,194","91.91","1,459","1,125","63","1,188","81.43","5,801","26,892"
"10855  :  โรงพยาบาลสนามชัยเขต","2,350","966","41.11","580","488","24","512","88.28","2,569","8,965"
"10856  :  โรงพยาบาลแปลงยาว","3,380","2,996","88.64","734","577","38","615","83.79","3,157","14,196"
"13747  :  โรงพยาบาลราชสาส์น","2,442","2,273","93.08","1,107","895","39","934","84.37","1,372","6,033"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0","0","0.00","954","3,623"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","451","333","73.84","178","129","20","149","83.71","17,503","61,002"
"10857  :  โรงพยาบาลกบินทร์บุรี","4,066","3,657","89.94","1,105","954","80","1,034","93.57","9,404","28,238"
"10858  :  โรงพยาบาลนาดี","2,182","1,826","83.68","1,167","856","68","924","79.18","4,426","15,965"
"10859  :  โรงพยาบาลบ้านสร้าง","1,314","1,256","95.59","826","579","74","653","79.06","3,217","13,902"
"10860  :  โรงพยาบาลประจันตคาม","3,839","2,027","52.80","1,349","763","236","999","74.05","5,286","19,364"
"10861  :  โรงพยาบาลศรีมหาโพธิ","3,249","3,113","95.81","920","983","-151","832","90.43","5,307","22,219"
"10862  :  โรงพยาบาลศรีมโหสถ","2,951","2,754","93.32","1,281","1,015","129","1,144","89.31","3,432","12,024"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","1,438","671","46.66","604","448","46","494","81.79","3,757","14,625"
"10698  :  โรงพยาบาลนครนายก","7,148","6,138","85.87","1,780","1,320","122","1,442","81.01","11,104","37,686"
"10863  :  โรงพยาบาลปากพลี","626","564","90.10","403","258","72","330","81.89","2,767","10,503"
"10864  :  โรงพยาบาลบ้านนา","2,547","2,069","81.23","1,004","718","135","853","84.96","6,104","25,654"
"10865  :  โรงพยาบาลองครักษ์","1,277","1,116","87.39","519","368","46","414","79.77","4,247","14,718"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","39","0","0.00","44","37","2","39","88.64","2,031","7,599"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0","0","0","0.00","5,189","12,306"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","4","0","0.00","5","5","0","5","100.00","13,568","37,623"
"10866  :  โรงพยาบาลคลองหาด","3,208","3,057","95.29","1,059","1,609","-714","895","84.51","4,781","14,406"
"10867  :  โรงพยาบาลตาพระยา","2,186","1,804","82.53","556","826","-370","456","82.01","5,810","18,460"
"10868  :  โรงพยาบาลวังน้ำเย็น","7,224","6,607","91.46","1,933","2,209","-614","1,595","82.51","8,640","21,945"
"10869  :  โรงพยาบาลวัฒนานคร","4,658","3,152","67.67","1,607","2,421","-961","1,460","90.85","10,874","38,738"
"10870  :  โรงพยาบาลอรัญประเทศ","4,268","835","19.56","1,236","825","36","861","69.66","6,619","25,074"
"13817  :  โรงพยาบาลเขาฉกรรจ์","1,718","882","51.34","615","895","-394","501","81.46","8,240","26,498"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","8","1","12.50","1","0","1","1","100.00","184","458"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0","0","0.00","24,032","59,884"
"10871  :  โรงพยาบาลครบุรี","3,689","3,475","94.20","1,164","938","85","1,023","87.89","8,646","25,626"
"10872  :  โรงพยาบาลเสิงสาง","3,636","3,405","93.65","909","704","55","759","83.50","3,492","13,011"
"10873  :  โรงพยาบาลคง","3,010","2,679","89.00","1,128","879","77","956","84.75","4,202","18,512"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,661","1,551","93.38","628","548","17","565","89.97","3,105","12,707"
"10875  :  โรงพยาบาลจักราช","3,154","2,882","91.38","819","688","55","743","90.72","4,597","17,488"
"10876  :  โรงพยาบาลโชคชัย","4,124","3,907","94.74","1,604","1,254","156","1,410","87.91","7,992","22,717"
"10877  :  โรงพยาบาลด่านขุนทด","4,098","3,849","93.92","2,657","1,158","197","1,355","51.00","10,689","33,188"
"10878  :  โรงพยาบาลโนนไทย","3,819","3,550","92.96","1,437","1,111","120","1,231","85.66","4,845","18,256"
"10879  :  โรงพยาบาลโนนสูง","3,425","3,257","95.09","1,138","849","155","1,004","88.22","4,607","18,309"
"10880  :  โรงพยาบาลขามสะแกแสง","3,530","3,239","91.76","1,380","1,141","78","1,219","88.33","4,031","18,250"
"10881  :  โรงพยาบาลบัวใหญ่","2,037","2,031","99.71","503","344","19","363","72.17","5,417","18,815"
"10882  :  โรงพยาบาลประทาย","3,162","2,755","87.13","890","792","29","821","92.25","6,012","23,969"
"10883  :  โรงพยาบาลปักธงชัย","2,559","667","26.06","667","427","105","532","79.76","9,428","29,874"
"10884  :  โรงพยาบาลพิมาย","3,438","3,133","91.13","1,356","944","131","1,075","79.28","10,084","34,036"
"10885  :  โรงพยาบาลห้วยแถลง","2,725","2,616","96.00","1,076","905","58","963","89.50","5,582","25,148"
"10886  :  โรงพยาบาลชุมพวง","3,210","3,052","95.08","1,410","1,093","62","1,155","81.91","6,930","27,563"
"10887  :  โรงพยาบาลสูงเนิน","7,131","6,368","89.30","2,702","2,072","245","2,317","85.75","9,835","30,903"
"10888  :  โรงพยาบาลขามทะเลสอ","2,357","2,068","87.74","967","695","129","824","85.21","3,326","12,070"
"10889  :  โรงพยาบาลสีคิ้ว","9,541","8,749","91.70","3,079","2,410","317","2,727","88.57","11,012","36,013"
"10890  :  โรงพยาบาลปากช่องนานา","4,775","4,603","96.40","1,107","1,030","-59","971","87.71","14,950","43,107"
"10891  :  โรงพยาบาลหนองบุญมาก","1,485","1,404","94.55","580","473","47","520","89.66","6,068","20,559"
"10892  :  โรงพยาบาลแก้งสนามนาง","120","94","78.33","64","49","9","58","90.63","3,060","15,930"
"10893  :  โรงพยาบาลโนนแดง","2,307","2,077","90.03","832","714","33","747","89.78","2,692","9,862"
"10894  :  โรงพยาบาลวังน้ำเขียว","1,402","1,392","99.29","395","308","30","338","85.57","3,440","12,477"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","6,059","3,251","53.66","2,502","1,604","297","1,901","75.98","19,361","63,621"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","935","762","81.50","301","265","10","275","91.36","2,383","10,158"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,874","1,719","91.73","463","367","23","390","84.23","1,810","6,329"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","4,988","4,290","86.01","1,406","671","473","1,144","81.37","1,761","10,178"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","7,409","3,054","41.22","2,326","1,223","669","1,892","81.34","1,384","7,204"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","779","230","29.53","134","24","75","99","73.88","1,072","4,584"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","27","3","11.11","6","1","4","5","83.33","269","632"
"14161  :  โรงพยาบาลกองบิน กองบิน1","584","501","85.79","360","191","77","268","74.44","591","1,673"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","1,948","1,911","98.10","772","620","40","660","85.49","3,734","13,524"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","3,061","2,486","81.22","959","700","100","800","83.42","5,220","19,456"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","122","20","16.39","96","74","7","81","84.38","5,464","17,296"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,695","1,612","95.10","649","496","84","580","89.37","4,080","11,495"
"27839  :  โรงพยาบาลบัวลาย","1,225","1,110","90.61","335","251","12","263","78.51","1,500","5,841"
"27840  :  โรงพยาบาลสีดา","924","859","92.97","408","355","16","371","90.93","2,034","8,361"
"27841  :  โรงพยาบาลเทพารักษ์","2,742","2,424","88.40","628","446","78","524","83.44","1,461","4,452"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0","0","0.00","17,923","45,411"
"10895  :  โรงพยาบาลคูเมือง","3,552","3,260","91.78","987","1,702","-788","914","92.60","9,557","31,242"
"10896  :  โรงพยาบาลกระสัง","2,843","2,640","92.86","791","697","40","737","93.17","5,726","16,999"
"10897  :  โรงพยาบาลนางรอง","10,646","815","7.66","3,416","2,824","184","3,008","88.06","11,178","40,244"
"10898  :  โรงพยาบาลหนองกี่","3,556","3,238","91.06","940","1,020","-183","837","89.04","5,555","13,953"
"10899  :  โรงพยาบาลละหานทราย","3,401","3,155","92.77","896","801","18","819","91.41","5,286","18,485"
"10900  :  โรงพยาบาลประโคนชัย","4,491","3,942","87.78","1,925","1,605","140","1,745","90.65","9,836","34,822"
"10901  :  โรงพยาบาลบ้านกรวด","3,810","3,532","92.70","1,168","1,001","30","1,031","88.27","5,139","19,504"
"10902  :  โรงพยาบาลพุทไธสง","3,205","3,018","94.17","1,310","1,126","46","1,172","89.47","4,835","24,769"
"10904  :  โรงพยาบาลลำปลายมาศ","2","0","0.00","1","0","1","1","100.00","13,516","41,915"
"10905  :  โรงพยาบาลสตึก","5,858","5,678","96.93","942","853","42","895","95.01","5,260","17,377"
"10906  :  โรงพยาบาลปะคำ","2,210","2,103","95.16","645","542","33","575","89.15","3,490","12,009"
"10907  :  โรงพยาบาลนาโพธิ์","1,488","1,434","96.37","713","623","17","640","89.76","3,149","13,537"
"10908  :  โรงพยาบาลหนองหงส์","1,698","1,674","98.59","559","483","12","495","88.55","3,784","14,401"
"10909  :  โรงพยาบาลพลับพลาชัย","2,157","2,041","94.62","590","506","20","526","89.15","2,504","9,481"
"10910  :  โรงพยาบาลห้วยราช","1,196","1,008","84.28","389","327","16","343","88.17","2,450","11,621"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,124","2,007","94.49","582","532","17","549","94.33","1,957","7,191"
"10912  :  โรงพยาบาลชำนิ","1,135","1,037","91.37","524","470","13","483","92.18","2,937","11,764"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1,228","1,145","93.24","495","450","9","459","92.73","2,573","11,908"
"10914  :  โรงพยาบาลโนนดินแดง","3,126","3,022","96.67","979","817","18","835","85.29","2,081","8,665"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","947","66","6.97","227","101","75","176","77.53","1,363","5,982"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,105","1,973","93.73","698","546","37","583","83.52","3,370","13,237"
"23578  :  โรงพยาบาลแคนดง","2,623","2,535","96.65","755","682","19","701","92.85","2,302","9,287"
"28020  :  โรงพยาบาลบ้านด่าน","2,627","2,478","94.33","784","617","67","684","87.24","1,318","5,403"
"10668  :  โรงพยาบาลสุรินทร์","393","87","22.14","130","113","-4","109","83.85","17,446","52,980"
"10915  :  โรงพยาบาลชุมพลบุรี","3,083","1,947","63.15","755","1,291","-616","675","89.40","8,364","39,489"
"10916  :  โรงพยาบาลท่าตูม","5,807","4,908","84.52","1,604","1,584","-146","1,438","89.65","8,682","35,728"
"10917  :  โรงพยาบาลจอมพระ","3,171","2,550","80.42","963","871","-49","822","85.36","3,740","12,691"
"10918  :  โรงพยาบาลปราสาท","3,918","1,648","42.06","1,261","1,103","52","1,155","91.59","7,651","28,100"
"10919  :  โรงพยาบาลกาบเชิง","2,593","2,311","89.12","468","403","16","419","89.53","3,126","12,987"
"10920  :  โรงพยาบาลรัตนบุรี","3,740","3,532","94.44","1,281","1,126","24","1,150","89.77","7,037","32,048"
"10921  :  โรงพยาบาลสนม","2,132","1,938","90.90","643","574","21","595","92.53","2,624","13,172"
"10922  :  โรงพยาบาลศีขรภูมิ","4,790","3,869","80.77","1,045","869","43","912","87.27","8,672","32,107"
"10923  :  โรงพยาบาลสังขะ","3,517","1,612","45.83","791","600","44","644","81.42","5,701","19,595"
"10924  :  โรงพยาบาลลำดวน","2,850","2,409","84.53","1,070","1,252","-279","973","90.93","5,790","24,900"
"10925  :  โรงพยาบาลสำโรงทาบ","2,589","2,409","93.05","641","558","19","577","90.02","2,094","10,305"
"10926  :  โรงพยาบาลบัวเชด","2,567","2,183","85.04","703","592","7","599","85.21","2,511","9,219"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","442","47","10.63","77","45","19","64","83.12","1,652","5,235"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","1,202","1,121","93.26","271","244","1","245","90.41","2,337","7,292"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,013","979","96.64","331","269","30","299","90.33","2,384","9,170"
"27843  :  โรงพยาบาลศรีณรงค์","1,277","1,067","83.56","302","255","8","263","87.09","2,304","8,665"
"27844  :  โรงพยาบาลโนนนารายณ์","968","841","86.88","234","188","9","197","84.19","1,911","8,452"
"10700  :  โรงพยาบาลศรีสะเกษ","5,160","389","7.54","1,119","944","46","990","88.47","14,683","72,472"
"10927  :  โรงพยาบาลยางชุมน้อย","2,411","2,341","97.10","677","583","18","601","88.77","3,133","12,708"
"10928  :  โรงพยาบาลกันทรารมย์","3,296","1,921","58.28","1,056","947","22","969","91.76","7,080","27,004"
"10929  :  โรงพยาบาลกันทรลักษ์","3,893","3,406","87.49","1,058","811","31","842","79.58","7,327","28,642"
"10930  :  โรงพยาบาลขุขันธ์","3,264","1,577","48.31","936","779","38","817","87.29","7,173","27,391"
"10931  :  โรงพยาบาลไพรบึง","4,092","3,701","90.44","1,097","845","47","892","81.31","2,905","13,638"
"10932  :  โรงพยาบาลปรางค์กู่","2,058","822","39.94","408","323","20","343","84.07","2,960","13,556"
"10933  :  โรงพยาบาลขุนหาญ","2,808","1,689","60.15","773","630","22","652","84.35","6,485","24,109"
"10934  :  โรงพยาบาลราษีไศล","2,646","2,398","90.63","752","674","18","692","92.02","5,039","20,594"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","2,606","2,229","85.53","919","773","26","799","86.94","7,422","31,331"
"10936  :  โรงพยาบาลบึงบูรพ์","1,672","1,603","95.87","643","558","18","576","89.58","1,286","6,722"
"10937  :  โรงพยาบาลห้วยทับทัน","1,743","1,449","83.13","448","374","19","393","87.72","2,269","11,197"
"10938  :  โรงพยาบาลโนนคูณ","762","729","95.67","170","161","4","165","97.06","2,412","12,001"
"10939  :  โรงพยาบาลศรีรัตนะ","1,266","1,210","95.58","353","290","9","299","84.70","2,865","13,631"
"10940  :  โรงพยาบาลวังหิน","1,081","985","91.12","266","199","16","215","80.83","2,253","6,238"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","797","703","88.21","141","120","4","124","87.94","2,053","8,126"
"10942  :  โรงพยาบาลภูสิงห์","1,965","1,629","82.90","485","414","6","420","86.60","2,897","13,233"
"10943  :  โรงพยาบาลเมืองจันทร์","608","569","93.59","193","183","3","186","96.37","1,385","6,513"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,700","1,534","90.24","434","333","7","340","78.34","2,186","9,395"
"28014  :  โรงพยาบาลพยุห์","990","817","82.53","218","184","17","201","92.20","2,089","7,000"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","802","750","93.52","166","128","9","137","82.53","1,550","4,852"
"28016  :  โรงพยาบาลศิลาลาด","1,496","901","60.23","481","426","8","434","90.23","1,647","6,389"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0.00","19,631","57,362"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0","0","0","0.00","3,162","12,880"
"10945  :  โรงพยาบาลโขงเจียม","2,158","1,761","81.60","346","274","27","301","86.99","1,695","6,806"
"10946  :  โรงพยาบาลเขื่องใน","1","0","0.00","0","0","0","0","0.00","11,646","37,874"
"10947  :  โรงพยาบาลเขมราฐ","5,427","5,335","98.30","1,316","980","66","1,046","79.48","5,327","18,359"
"10948  :  โรงพยาบาลนาจะหลวย","4,975","4,080","82.01","982","714","58","772","78.62","2,820","9,407"
"10949  :  โรงพยาบาลน้ำยืน","1","0","0.00","0","0","0","0","0.00","3,767","12,796"
"10950  :  โรงพยาบาลบุณฑริก","2,742","1,856","67.69","889","739","19","758","85.26","3,437","16,669"
"10951  :  โรงพยาบาลตระการพืชผล","3,671","3,069","83.60","1,248","824","73","897","71.88","8,717","29,706"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","2,857","2,761","96.64","925","862","9","871","94.16","3,272","15,778"
"10953  :  โรงพยาบาลม่วงสามสิบ","2,825","2,662","94.23","1,079","926","51","977","90.55","4,770","20,016"
"10954  :  โรงพยาบาลวารินชำราบ","3","0","0.00","0","0","0","0","0.00","7,553","25,344"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0","0","0","0.00","5,620","19,535"
"10957  :  โรงพยาบาลตาลสุม","1,313","1,237","94.21","523","442","20","462","88.34","2,154","8,348"
"10958  :  โรงพยาบาลโพธิ์ไทร","1,974","1,949","98.73","679","512","20","532","78.35","2,369","9,792"
"10959  :  โรงพยาบาลสำโรง","2,486","2,248","90.43","559","402","30","432","77.28","2,916","10,110"
"10960  :  โรงพยาบาลดอนมดแดง","1,089","1,055","96.88","396","310","11","321","81.06","2,197","8,255"
"10961  :  โรงพยาบาลสิรินธร","1,884","1,353","71.82","782","601","15","616","78.77","3,192","13,512"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","2,670","2,431","91.05","508","424","19","443","87.20","1,707","8,204"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0","0","0.00","6,275","19,893"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0","0","0.00","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0.00","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","4,560","2,859","62.70","1,016","549","335","884","87.01","627","2,564"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0","0","0.00","1,865","4,672"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","7","0","0.00","0","0","0","0","0.00","869","2,296"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0","0","0.00","8,225","23,092"
"24032  :  โรงพยาบาลนาตาล","382","349","91.36","100","86","4","90","90.00","1,853","6,897"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0","0","0.00","1,486","4,547"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0.00","1,297","4,497"
"27968  :  โรงพยาบาลน้ำขุ่น","1","0","0.00","0","0","0","0","0.00","1,072","4,066"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","506","479","94.66","188","122","33","155","82.45","1,486","6,169"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0.00","8,433","27,138"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0","0","0.00","2,297","8,658"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0.00","3,500","14,807"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3,758","3,566","94.89","1,109","929","41","970","87.47","4,262","22,060"
"10966  :  โรงพยาบาลป่าติ้ว","3,386","2,923","86.33","831","694","18","712","85.68","2,559","13,252"
"10967  :  โรงพยาบาลมหาชนะชัย","2,304","2,110","91.58","738","700","8","708","95.93","4,378","19,395"
"10968  :  โรงพยาบาลค้อวัง","2,194","1,544","70.37","459","413","7","420","91.50","1,884","8,022"
"10969  :  โรงพยาบาลไทยเจริญ","1,384","1,299","93.86","324","280","8","288","88.89","2,037","10,233"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","3,738","3,552","95.02","1,137","998","4","1,002","88.13","6,770","30,675"
"11921  :  โรงพยาบาลนายแพทย์หาญ","815","702","86.13","274","124","116","240","87.59","349","2,674"
"04007  :  โรงพยาบาลซับใหญ่","1,244","625","50.24","369","309","21","330","89.43","1,363","7,127"
"10702  :  โรงพยาบาลชัยภูมิ","20","2","10.00","3","2","0","2","66.67","20,424","60,197"
"10970  :  โรงพยาบาลบ้านเขว้า","5,249","4,016","76.51","2,330","2,035","66","2,101","90.17","6,016","38,293"
"10971  :  โรงพยาบาลคอนสวรรค์","3,571","3,350","93.81","1,021","878","49","927","90.79","4,258","15,685"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","3,585","3,381","94.31","1,149","985","27","1,012","88.08","8,742","27,881"
"10973  :  โรงพยาบาลหนองบัวแดง","5,575","4,047","72.59","1,580","1,362","33","1,395","88.29","7,996","26,841"
"10974  :  โรงพยาบาลจัตุรัส","3,423","2,700","78.88","1,195","1,062","18","1,080","90.38","7,371","22,376"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","4,658","3,869","83.06","1,981","1,801","26","1,827","92.23","6,426","29,369"
"10976  :  โรงพยาบาลหนองบัวระเหว","1,835","1,166","63.54","692","549","17","566","81.79","5,230","14,365"
"10977  :  โรงพยาบาลเทพสถิต","5,396","1,682","31.17","1,144","932","21","953","83.30","3,238","10,456"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","7,310","6,624","90.62","2,037","1,775","25","1,800","88.37","7,464","24,479"
"10979  :  โรงพยาบาลบ้านแท่น","4,039","3,454","85.52","1,018","826","23","849","83.40","2,682","12,871"
"10980  :  โรงพยาบาลแก้งคร้อ","5,070","3,715","73.27","1,470","1,153","35","1,188","80.82","6,702","16,560"
"10981  :  โรงพยาบาลคอนสาร","2,254","2,138","94.85","735","935","-273","662","90.07","5,922","18,872"
"10982  :  โรงพยาบาลภักดีชุมพล","2,175","1,585","72.87","493","523","-64","459","93.10","3,039","8,564"
"10983  :  โรงพยาบาลเนินสง่า","1,130","1,072","94.87","409","373","4","377","92.18","2,504","10,653"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0.00","10,215","47,245"
"10985  :  โรงพยาบาลชานุมาน","2,819","2,713","96.24","575","463","12","475","82.61","1,828","8,114"
"10986  :  โรงพยาบาลปทุมราชวงศา","2,641","2,483","94.02","677","619","12","631","93.21","2,553","12,009"
"10987  :  โรงพยาบาลพนา","2,403","2,286","95.13","618","552","17","569","92.07","2,313","12,928"
"10988  :  โรงพยาบาลเสนางคนิคม","4,386","3,413","77.82","912","787","35","822","90.13","2,183","8,246"
"10989  :  โรงพยาบาลหัวตะพาน","1,753","1,688","96.29","387","311","17","328","84.75","3,216","11,196"
"10990  :  โรงพยาบาลลืออำนาจ","1,994","1,853","92.93","683","603","19","622","91.07","3,526","15,552"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0","0","0","0.00","7,244","42,128"
"11041  :  โรงพยาบาลพรเจริญ","2,957","2,776","93.88","818","692","30","722","88.26","3,314","11,967"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0","0","0","0.00","3,306","12,032"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0","0","0","0.00","4,099","15,586"
"11047  :  โรงพยาบาลปากคาด","3,399","3,245","95.47","753","668","17","685","90.97","3,243","11,787"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0.00","3,469","12,554"
"11049  :  โรงพยาบาลศรีวิไล","3,658","3,497","95.60","964","807","41","848","87.97","2,856","10,127"
"11050  :  โรงพยาบาลบุ่งคล้า","791","759","95.95","273","238","6","244","89.38","1,566","5,938"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0.00","9,541","29,822"
"10991  :  โรงพยาบาลนากลาง","37","4","10.81","1","1","0","1","100.00","4,105","14,689"
"10992  :  โรงพยาบาลโนนสัง","32","14","43.75","2","1","0","1","50.00","2,891","10,933"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0.00","5,226","18,424"
"10994  :  โรงพยาบาลสุวรรณคูหา","10","2","20.00","1","1","0","1","100.00","4,085","13,470"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","15","0","0.00","0","0","0","0","0.00","2,636","9,193"
"10670  :  โรงพยาบาลขอนแก่น","1,546","730","47.22","302","188","33","221","73.18","17,652","45,033"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0.00","4,027","17,258"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0.00","3,135","10,630"
"10997  :  โรงพยาบาลหนองเรือ","1","0","0.00","1","0","0","0","0.00","7,502","21,962"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0.00","12,392","39,907"
"10999  :  โรงพยาบาลสีชมพู","3,545","2,989","84.32","788","646","24","670","85.03","4,314","15,809"
"11000  :  โรงพยาบาลน้ำพอง","3,615","3,261","90.21","928","773","7","780","84.05","7,240","26,293"
"11001  :  โรงพยาบาลอุบลรัตน์","5","0","0.00","0","0","0","0","0.00","4,029","12,631"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0.00","6,581","26,880"
"11003  :  โรงพยาบาลเปือยน้อย","1,586","1,554","97.98","365","339","5","344","94.25","1,373","5,593"
"11004  :  โรงพยาบาลพล","1","0","0.00","0","0","0","0","0.00","6,516","23,490"
