"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคเบาหวาน","การเข้าถึงบริการของผู้ป่วยเบาหวาน","ผู้รับบริการผู้ป่วยนอกด้วยโรคเบาหวาน"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10847  :  โรงพยาบาลบ่อไร่","2,583","1,544","59.78","312","278","9","287","91.99","943","4,725"
"10848  :  โรงพยาบาลแหลมงอบ","1,901","973","51.18","273","229","16","245","89.74","857","4,579"
"10849  :  โรงพยาบาลเกาะกูด","517","405","78.34","36","30","1","31","86.11","75","480"
"13816  :  โรงพยาบาลเกาะช้าง","374","205","54.81","63","51","3","54","85.71","345","2,007"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0","0","0","0.00","5,527","8,142"
"10833  :  โรงพยาบาลท่าตะเกียบ","1,754","1,596","90.99","235","186","4","190","80.85","1,073","11,435"
"10850  :  โรงพยาบาลบางคล้า","7,679","2,959","38.53","848","559","55","614","72.41","1,845","8,073"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0","0","0","0.00","2,387","10,106"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","1","0","0","0","0.00","2,953","13,979"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,540","729","47.34","183","133","10","143","78.14","2,142","9,408"
"10854  :  โรงพยาบาลพนมสารคาม","4,985","3,869","77.61","511","379","26","405","79.26","2,238","13,772"
"10855  :  โรงพยาบาลสนามชัยเขต","2,913","889","30.52","263","210","6","216","82.13","2,067","8,080"
"10856  :  โรงพยาบาลแปลงยาว","3,685","1,916","51.99","302","179","14","193","63.91","1,389","7,883"
"13747  :  โรงพยาบาลราชสาส์น","3,022","2,346","77.63","432","301","13","314","72.69","507","3,374"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0","0","0.00","112","347"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","742","94","12.67","82","59","14","73","89.02","6,811","24,944"
"10857  :  โรงพยาบาลกบินทร์บุรี","5,045","1,155","22.89","502","550","-183","367","73.11","7,444","20,613"
"10858  :  โรงพยาบาลนาดี","3,032","1,064","35.09","350","284","17","301","86.00","1,212","6,521"
"10859  :  โรงพยาบาลบ้านสร้าง","1,281","97","7.57","266","206","6","212","79.70","1,293","6,609"
"10860  :  โรงพยาบาลประจันตคาม","3,880","296","7.63","431","320","64","384","89.10","2,033","10,499"
"10861  :  โรงพยาบาลศรีมหาโพธิ","3,590","2,929","81.59","379","270","19","289","76.25","1,733","8,799"
"10862  :  โรงพยาบาลศรีมโหสถ","3,187","1,983","62.22","413","363","20","383","92.74","1,302","5,689"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","1,265","574","45.38","794","559","96","655","82.49","1,511","6,829"
"10698  :  โรงพยาบาลนครนายก","7,572","5,879","77.64","820","590","72","662","80.73","4,436","15,442"
"10863  :  โรงพยาบาลปากพลี","782","526","67.26","172","113","21","134","77.91","1,098","5,061"
"10864  :  โรงพยาบาลบ้านนา","3,113","1,910","61.36","485","338","57","395","81.44","2,749","11,455"
"10865  :  โรงพยาบาลองครักษ์","1,558","1,031","66.17","215","145","22","167","77.67","1,793","8,194"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","60","10","16.67","18","15","0","15","83.33","556","2,146"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","540","31","5.74","79","45","7","52","65.82","3,610","10,005"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0","0","0","0.00","3,933","19,740"
"10866  :  โรงพยาบาลคลองหาด","3,364","2,643","78.57","382","300","8","308","80.63","1,061","4,774"
"10867  :  โรงพยาบาลตาพระยา","2,265","261","11.52","241","190","7","197","81.74","1,414","6,462"
"10868  :  โรงพยาบาลวังน้ำเย็น","8,766","3,770","43.01","916","614","38","652","71.18","3,008","12,893"
"10869  :  โรงพยาบาลวัฒนานคร","4,292","2,167","50.49","605","480","28","508","83.97","2,488","17,149"
"10870  :  โรงพยาบาลอรัญประเทศ","4,581","1,677","36.61","558","372","12","384","68.82","3,216","13,033"
"13817  :  โรงพยาบาลเขาฉกรรจ์","1,906","298","15.63","257","214","10","224","87.16","2,071","12,191"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","1","1","100.00","0","0","0","0","0.00","94","348"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0","0","0.00","9,728","26,326"
"10871  :  โรงพยาบาลครบุรี","4,312","3,633","84.25","502","412","39","451","89.84","3,251","10,172"
"10872  :  โรงพยาบาลเสิงสาง","3,828","3,282","85.74","432","353","16","369","85.42","2,134","9,080"
"10873  :  โรงพยาบาลคง","3,630","2,672","73.61","477","421","19","440","92.24","1,974","11,286"
"10874  :  โรงพยาบาลบ้านเหลื่อม","2,032","1,710","84.15","274","239","4","243","88.69","1,368","6,490"
"10875  :  โรงพยาบาลจักราช","4,341","2,359","54.34","403","352","27","379","94.04","2,316","11,447"
"10876  :  โรงพยาบาลโชคชัย","5,561","4,216","75.81","615","462","67","529","86.02","2,934","12,564"
"10877  :  โรงพยาบาลด่านขุนทด","5,255","3,798","72.27","1,632","551","65","616","37.75","5,236","22,434"
"10878  :  โรงพยาบาลโนนไทย","3,815","3,460","90.69","343","335","-49","286","83.38","3,132","11,513"
"10879  :  โรงพยาบาลโนนสูง","3,823","1,867","48.84","441","348","43","391","88.66","1,945","10,223"
"10880  :  โรงพยาบาลขามสะแกแสง","4,294","3,455","80.46","490","406","30","436","88.98","1,616","9,928"
"10881  :  โรงพยาบาลบัวใหญ่","2,232","1,551","69.49","307","267","5","272","88.60","3,763","17,413"
"10882  :  โรงพยาบาลประทาย","3,493","2,440","69.85","456","382","20","402","88.16","3,642","20,948"
"10883  :  โรงพยาบาลปักธงชัย","3,112","2,619","84.16","406","167","24","191","47.04","4,044","19,126"
"10884  :  โรงพยาบาลพิมาย","4,264","1,737","40.74","697","535","32","567","81.35","7,221","26,367"
"10885  :  โรงพยาบาลห้วยแถลง","3,812","2,984","78.28","440","386","12","398","90.45","2,794","15,326"
"10886  :  โรงพยาบาลชุมพวง","4,054","2,108","52.00","452","393","12","405","89.60","3,319","14,077"
"10887  :  โรงพยาบาลสูงเนิน","9,259","3,194","34.50","992","792","90","882","88.91","3,170","14,413"
"10888  :  โรงพยาบาลขามทะเลสอ","4","2","50.00","0","0","0","0","0.00","1,211","4,804"
"10889  :  โรงพยาบาลสีคิ้ว","11,862","4,885","41.18","1,212","944","129","1,073","88.53","3,646","13,959"
"10890  :  โรงพยาบาลปากช่องนานา","3,690","2,880","78.05","444","329","62","391","88.06","5,309","21,442"
"10891  :  โรงพยาบาลหนองบุญมาก","1,668","1,423","85.31","187","164","10","174","93.05","2,259","8,846"
"10892  :  โรงพยาบาลแก้งสนามนาง","20","12","60.00","2","2","0","2","100.00","1,765","11,069"
"10893  :  โรงพยาบาลโนนแดง","2,824","2,000","70.82","303","263","12","275","90.76","1,183","5,517"
"10894  :  โรงพยาบาลวังน้ำเขียว","1,588","1,285","80.92","124","99","12","111","89.52","1,100","5,272"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","7,346","2,116","28.80","1,034","731","220","951","91.97","7,810","27,579"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","989","834","84.33","157","137","2","139","88.54","1,055","4,348"
"11608  :  โรงพยาบาลลำทะเมนชัย","2,016","1,859","92.21","261","241","8","249","95.40","1,226","5,880"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","6,459","2,149","33.27","699","301","279","580","82.98","571","3,964"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","8,098","4,938","60.98","827","438","293","731","88.39","526","2,432"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0","0","0.00","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0","0","0.00","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","1,175","655","55.74","173","96","42","138","79.77","256","939"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","2,368","2,114","89.27","263","226","7","233","88.59","1,546","7,929"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","2,978","2,094","70.32","348","283","23","306","87.93","2,176","9,484"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0","0","0.00","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","2,050","1,693","82.59","225","176","28","204","90.67","818","4,282"
"27839  :  โรงพยาบาลบัวลาย","1,380","1,189","86.16","184","127","21","148","80.43","674","3,209"
"27840  :  โรงพยาบาลสีดา","1,387","1,003","72.31","163","135","10","145","88.96","1,087","3,922"
"27841  :  โรงพยาบาลเทพารักษ์","2","1","50.00","0","0","0","0","0.00","310","881"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0","0","0.00","9,260","27,492"
"10895  :  โรงพยาบาลคูเมือง","3,976","2,033","51.13","426","352","9","361","84.74","2,069","14,167"
"10896  :  โรงพยาบาลกระสัง","2,942","2,310","78.52","309","264","9","273","88.35","2,779","10,585"
"10897  :  โรงพยาบาลนางรอง","10,528","3,211","30.50","1,039","862","18","880","84.70","4,625","17,132"
"10898  :  โรงพยาบาลหนองกี่","3,696","2,654","71.81","430","371","9","380","88.37","2,529","9,988"
"10899  :  โรงพยาบาลละหานทราย","4,262","3,507","82.29","378","302","8","310","82.01","2,016","11,945"
"10900  :  โรงพยาบาลประโคนชัย","4,920","3,199","65.02","895","788","21","809","90.39","3,930","22,568"
"10901  :  โรงพยาบาลบ้านกรวด","5,577","4,041","72.46","495","401","19","420","84.85","1,953","9,471"
"10902  :  โรงพยาบาลพุทไธสง","3,795","2,541","66.96","740","649","19","668","90.27","2,738","18,337"
"10904  :  โรงพยาบาลลำปลายมาศ","8","2","25.00","2","1","0","1","50.00","5,503","26,355"
"10905  :  โรงพยาบาลสตึก","5,541","4,393","79.28","545","447","14","461","84.59","3,010","12,660"
"10906  :  โรงพยาบาลปะคำ","2,942","2,145","72.91","216","173","6","179","82.87","1,290","5,830"
"10907  :  โรงพยาบาลนาโพธิ์","1,657","1,143","68.98","374","329","2","331","88.50","1,900","11,500"
"10908  :  โรงพยาบาลหนองหงส์","1,993","1,692","84.90","223","203","2","205","91.93","1,973","10,406"
"10909  :  โรงพยาบาลพลับพลาชัย","2,410","2,003","83.11","257","232","1","233","90.66","1,143","5,689"
"10910  :  โรงพยาบาลห้วยราช","1,308","940","71.87","141","118","4","122","86.52","939","5,825"
"10911  :  โรงพยาบาลโนนสุวรรณ","2,175","400","18.39","246","219","2","221","89.84","974","4,362"
"10912  :  โรงพยาบาลชำนิ","1,468","1,043","71.05","135","98","3","101","74.81","882","3,810"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1,415","1,039","73.43","203","169","1","170","83.74","1,493","8,658"
"10914  :  โรงพยาบาลโนนดินแดง","3,505","2,520","71.90","356","304","6","310","87.08","796","4,789"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","1,544","558","36.14","104","29","52","81","77.88","411","638"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,544","1,935","76.06","212","164","11","175","82.55","1,427","5,939"
"23578  :  โรงพยาบาลแคนดง","2,949","1,874","63.55","314","249","13","262","83.44","867","3,641"
"28020  :  โรงพยาบาลบ้านด่าน","2,356","1,129","47.92","201","167","15","182","90.55","370","2,189"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0","0","0","0.00","7,896","29,516"
"10915  :  โรงพยาบาลชุมพลบุรี","3,389","1,811","53.44","343","286","6","292","85.13","2,387","12,634"
"10916  :  โรงพยาบาลท่าตูม","6,406","4,393","68.58","698","545","33","578","82.81","2,753","15,782"
"10917  :  โรงพยาบาลจอมพระ","3,419","2,569","75.14","386","321","21","342","88.60","1,478","7,936"
"10918  :  โรงพยาบาลปราสาท","4,231","938","22.17","572","471","21","492","86.01","3,434","14,475"
"10919  :  โรงพยาบาลกาบเชิง","2,982","1,150","38.56","223","176","10","186","83.41","1,372","7,340"
"10920  :  โรงพยาบาลรัตนบุรี","4,120","3,455","83.86","545","467","13","480","88.07","2,864","19,173"
"10921  :  โรงพยาบาลสนม","2,371","1,719","72.50","302","247","6","253","83.77","1,186","7,494"
"10922  :  โรงพยาบาลศีขรภูมิ","5,132","1,763","34.35","446","359","18","377","84.53","3,392","15,503"
"10923  :  โรงพยาบาลสังขะ","3,932","1,111","28.26","403","301","15","316","78.41","2,697","13,458"
"10924  :  โรงพยาบาลลำดวน","2,940","2,566","87.28","409","346","7","353","86.31","1,830","12,648"
"10925  :  โรงพยาบาลสำโรงทาบ","2,945","2,358","80.07","228","189","9","198","86.84","991","5,769"
"10926  :  โรงพยาบาลบัวเชด","3,161","625","19.77","268","223","11","234","87.31","861","4,151"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","461","128","27.77","33","23","7","30","90.91","588","1,965"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","1,366","186","13.62","86","65","3","68","79.07","634","2,410"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,160","627","54.05","144","122","11","133","92.36","950","3,144"
"27843  :  โรงพยาบาลศรีณรงค์","1,610","263","16.34","107","85","6","91","85.05","831","3,419"
"27844  :  โรงพยาบาลโนนนารายณ์","971","872","89.80","81","69","4","73","90.12","578","5,258"
"10700  :  โรงพยาบาลศรีสะเกษ","2,264","31","1.37","290","232","5","237","81.72","7,343","31,528"
"10927  :  โรงพยาบาลยางชุมน้อย","2,649","42","1.59","249","214","1","215","86.35","1,251","7,535"
"10928  :  โรงพยาบาลกันทรารมย์","3,548","29","0.82","353","311","2","313","88.67","3,527","16,323"
"10929  :  โรงพยาบาลกันทรลักษ์","4,616","399","8.64","550","423","17","440","80.00","4,391","22,318"
"10930  :  โรงพยาบาลขุขันธ์","3,483","623","17.89","293","256","9","265","90.44","2,114","10,973"
"10931  :  โรงพยาบาลไพรบึง","4,936","294","5.96","237","222","4","226","95.36","933","4,731"
"10932  :  โรงพยาบาลปรางค์กู่","1,654","331","20.01","119","102","0","102","85.71","1,581","7,463"
"10933  :  โรงพยาบาลขุนหาญ","2,817","139","4.93","246","212","2","214","86.99","2,241","10,734"
"10934  :  โรงพยาบาลราษีไศล","2,977","46","1.55","274","241","3","244","89.05","3,022","13,217"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","3,217","31","0.96","175","151","2","153","87.43","2,559","13,110"
"10936  :  โรงพยาบาลบึงบูรพ์","2,080","175","8.41","166","156","0","156","93.98","481","3,279"
"10937  :  โรงพยาบาลห้วยทับทัน","2,004","166","8.28","157","140","2","142","90.45","1,016","5,319"
"10938  :  โรงพยาบาลโนนคูณ","799","74","9.26","114","111","0","111","97.37","1,705","9,131"
"10939  :  โรงพยาบาลศรีรัตนะ","1,382","10","0.72","142","112","0","112","78.87","1,566","7,617"
"10940  :  โรงพยาบาลวังหิน","1,146","5","0.44","64","51","1","52","81.25","1,039","4,653"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","919","13","1.41","66","52","1","53","80.30","1,035","4,983"
"10942  :  โรงพยาบาลภูสิงห์","2,216","51","2.30","189","168","1","169","89.42","1,071","5,669"
"10943  :  โรงพยาบาลเมืองจันทร์","717","122","17.02","44","39","1","40","90.91","390","2,663"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,834","18","0.98","211","178","0","178","84.36","1,570","7,683"
"28014  :  โรงพยาบาลพยุห์","1,857","284","15.29","86","61","9","70","81.40","802","2,869"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","835","3","0.36","59","34","1","35","59.32","422","1,347"
"28016  :  โรงพยาบาลศิลาลาด","1,720","265","15.41","193","150","17","167","86.53","596","3,866"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0.00","13,113","43,729"
"10944  :  โรงพยาบาลศรีเมืองใหม่","34","13","38.24","1","0","1","1","100.00","1,910","8,110"
"10945  :  โรงพยาบาลโขงเจียม","1,855","1,613","86.95","330","283","-82","201","60.91","1,344","7,453"
"10946  :  โรงพยาบาลเขื่องใน","8","6","75.00","1","0","1","1","100.00","2,124","7,257"
"10947  :  โรงพยาบาลเขมราฐ","5,572","107","1.92","976","602","36","638","65.37","3,207","13,789"
"10948  :  โรงพยาบาลนาจะหลวย","6,782","4,578","67.50","729","545","46","591","81.07","1,788","7,596"
"10949  :  โรงพยาบาลน้ำยืน","2,583","76","2.94","508","444","-87","357","70.28","2,381","10,403"
"10950  :  โรงพยาบาลบุณฑริก","2,783","2,027","72.84","527","332","23","355","67.36","1,872","7,951"
"10951  :  โรงพยาบาลตระการพืชผล","2,860","41","1.43","519","558","-165","393","75.72","4,814","20,102"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3,296","389","11.80","819","812","-243","569","69.47","2,109","11,286"
"10953  :  โรงพยาบาลม่วงสามสิบ","574","473","82.40","6","0","1","1","16.67","3,283","15,316"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0","0","0","0.00","3,323","13,517"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","1","0","0.00","0","0","0","0","0.00","5,334","23,583"
"10957  :  โรงพยาบาลตาลสุม","1,544","891","57.71","275","216","10","226","82.18","1,381","6,506"
"10958  :  โรงพยาบาลโพธิ์ไทร","1,571","1,323","84.21","296","222","8","230","77.70","1,064","4,941"
"10959  :  โรงพยาบาลสำโรง","2,708","253","9.34","388","291","21","312","80.41","2,438","9,628"
"10960  :  โรงพยาบาลดอนมดแดง","1,297","15","1.16","222","164","5","169","76.13","796","4,522"
"10961  :  โรงพยาบาลสิรินธร","1,596","66","4.14","571","523","4","527","92.29","2,185","9,043"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","2,787","46","1.65","417","257","6","263","63.07","1,034","4,829"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0","0","0.00","5,768","21,587"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0","0","0.00","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0.00","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","7,021","1,988","28.32","846","451","176","627","74.11","548","4,124"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0","0","0.00","340","552"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0","0","0.00","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0","0","0.00","4,352","13,505"
"24032  :  โรงพยาบาลนาตาล","405","229","56.54","67","39","3","42","62.69","1,306","4,821"
"24821  :  โรงพยาบาลนาเยีย","380","38","10.00","39","28","3","31","79.49","624","2,604"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0.00","335","754"
"27968  :  โรงพยาบาลน้ำขุ่น","4","3","75.00","1","1","0","1","100.00","502","2,236"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","656","571","87.04","79","50","19","69","87.34","407","1,743"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0.00","6,753","24,489"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","1","0","1","1","100.00","1,560","8,020"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0.00","2,993","13,292"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3,961","3,816","96.34","646","553","12","565","87.46","2,934","21,897"
"10966  :  โรงพยาบาลป่าติ้ว","3,586","3,143","87.65","382","305","7","312","81.68","1,571","10,920"
"10967  :  โรงพยาบาลมหาชนะชัย","2,566","2,142","83.48","307","251","2","253","82.41","2,058","12,945"
"10968  :  โรงพยาบาลค้อวัง","2,240","1,733","77.37","245","200","3","203","82.86","1,265","10,840"
"10969  :  โรงพยาบาลไทยเจริญ","1,495","1,221","81.67","229","160","23","183","79.91","1,360","6,804"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","4,116","3,541","86.03","658","564","2","566","86.02","4,249","25,616"
"11921  :  โรงพยาบาลนายแพทย์หาญ","855","722","84.44","134","46","72","118","88.06","151","1,391"
"04007  :  โรงพยาบาลซับใหญ่","1,365","251","18.39","121","77","6","83","68.60","346","1,602"
"10702  :  โรงพยาบาลชัยภูมิ","13","4","30.77","0","0","0","0","0.00","10,367","39,253"
"10970  :  โรงพยาบาลบ้านเขว้า","6,143","3,189","51.91","1,149","993","25","1,018","88.60","2,241","14,017"
"10971  :  โรงพยาบาลคอนสวรรค์","3,581","2,863","79.95","561","469","9","478","85.20","2,693","14,679"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","4,060","2,652","65.32","650","497","12","509","78.31","4,754","17,987"
"10973  :  โรงพยาบาลหนองบัวแดง","5,063","734","14.50","1,158","679","8","687","59.33","4,470","19,872"
"10974  :  โรงพยาบาลจัตุรัส","5,195","616","11.86","556","455","8","463","83.27","3,372","15,120"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","4,704","1,961","41.69","837","590","4","594","70.97","2,492","12,641"
"10976  :  โรงพยาบาลหนองบัวระเหว","2,029","208","10.25","140","48","8","56","40.00","1,351","7,123"
"10977  :  โรงพยาบาลเทพสถิต","5,944","981","16.50","443","357","12","369","83.30","1,363","6,097"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","7,283","5,846","80.27","1,214","1,896","-928","968","79.74","10,178","36,160"
"10979  :  โรงพยาบาลบ้านแท่น","4,209","2,762","65.62","621","517","6","523","84.22","2,159","14,188"
"10980  :  โรงพยาบาลแก้งคร้อ","5,157","1,142","22.14","867","663","14","677","78.09","4,080","17,043"
"10981  :  โรงพยาบาลคอนสาร","2,114","1,683","79.61","456","381","3","384","84.21","2,858","14,874"
"10982  :  โรงพยาบาลภักดีชุมพล","1,619","569","35.15","239","178","4","182","76.15","1,107","4,914"
"10983  :  โรงพยาบาลเนินสง่า","1,337","847","63.35","150","120","0","120","80.00","931","5,036"
"10703  :  โรงพยาบาลอำนาจเจริญ","5,988","4,923","82.21","693","582","30","612","88.31","6,628","23,545"
"10985  :  โรงพยาบาลชานุมาน","2,916","2,472","84.77","296","227","8","235","79.39","1,270","10,129"
"10986  :  โรงพยาบาลปทุมราชวงศา","3,162","2,284","72.23","413","342","11","353","85.47","1,960","10,809"
"10987  :  โรงพยาบาลพนา","2,789","2,528","90.64","399","336","3","339","84.96","1,380","7,648"
"10988  :  โรงพยาบาลเสนางคนิคม","4,236","4,011","94.69","632","518","24","542","85.76","1,767","8,043"
"10989  :  โรงพยาบาลหัวตะพาน","1,820","619","34.01","207","167","2","169","81.64","2,371","10,235"
"10990  :  โรงพยาบาลลืออำนาจ","2,323","2,062","88.76","266","190","3","193","72.56","1,706","9,474"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0","0","0","0.00","4,170","20,866"
"11041  :  โรงพยาบาลพรเจริญ","2,747","2,354","85.69","467","422","2","424","90.79","2,297","9,642"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0","0","0","0.00","2,184","10,683"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0","0","0","0.00","2,223","7,715"
"11047  :  โรงพยาบาลปากคาด","3,039","2,038","67.06","377","344","9","353","93.63","2,668","10,938"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0.00","1,496","5,597"
"11049  :  โรงพยาบาลศรีวิไล","3,377","2,579","76.37","505","427","10","437","86.53","1,719","7,411"
"11050  :  โรงพยาบาลบุ่งคล้า","863","687","79.61","115","112","0","112","97.39","617","4,232"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0.00","6,140","25,606"
"10991  :  โรงพยาบาลนากลาง","53","25","47.17","2","2","0","2","100.00","3,700","18,923"
"10992  :  โรงพยาบาลโนนสัง","26","7","26.92","0","0","0","0","0.00","2,484","10,972"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0.00","4,524","21,007"
"10994  :  โรงพยาบาลสุวรรณคูหา","3","0","0.00","0","0","0","0","0.00","2,742","11,953"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","14","4","28.57","2","0","0","0","0.00","1,575","7,648"
"10670  :  โรงพยาบาลขอนแก่น","3,753","1,214","32.35","431","182","176","358","83.06","14,366","37,991"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0.00","2,440","11,379"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0.00","1,724","8,204"
"10997  :  โรงพยาบาลหนองเรือ","3","0","0.00","0","0","0","0","0.00","5,712","21,454"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0.00","6,268","25,745"
"10999  :  โรงพยาบาลสีชมพู","3,700","45","1.22","335","300","11","311","92.84","2,133","11,838"
"11000  :  โรงพยาบาลน้ำพอง","3,867","2,844","73.55","476","364","18","382","80.25","4,932","18,589"
"11001  :  โรงพยาบาลอุบลรัตน์","7","4","57.14","0","0","0","0","0.00","2,048","10,395"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0.00","3,983","20,434"
"11003  :  โรงพยาบาลเปือยน้อย","1,687","1,305","77.36","179","154","7","161","89.94","1,442","5,603"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0","0","0.00","3,922","16,579"
"11005  :  โรงพยาบาลแวงใหญ่","1","0","0.00","0","0","0","0","0.00","1,469","6,261"
"11006  :  โรงพยาบาลแวงน้อย","29","0","0.00","1","0","1","1","100.00","1,876","7,085"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0","0","0.00","2,716","11,222"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0","0","0.00","4,580","24,204"
"11009  :  โรงพยาบาลมัญจาคีรี","3,985","583","14.63","494","377","33","410","83.00","3,984","13,745"
"11010  :  โรงพยาบาลชนบท","141","25","17.73","8","0","6","6","75.00","2,327","9,835"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0","0","0.00","1,743","8,592"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0","0","0.00","1,027","6,724"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0","0","0","0.00","3,440","14,621"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0","0","0.00","606","2,578"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0","0","0.00","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","1,379","85","6.16","38","0","29","29","76.32","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0","0","0.00","174","262"
