"โรงพยาบาล","การคัดกรองประชากร 35 ปีขึ้นไปที่ไม่ป่วยด้วยโรคความดันโลหิตสูง","การเข้าถึงบริการของผู้ป่วยโรคความดันโลหิตสูง","ผู้รับบริการผู้ป่วยนอกด้วยโรคความดันโลหิตสูง"
"เป้าหมาย(คน)","ผลงาน(คน)","ร้อยละ","จำนวนผู้ป่วยที่ขึ้นทะเบียนในเขตรับผิดชอบ(คน)","ในเขตรับผิดชอบ(คน)","นอกเขตรับผิดชอบ(คน)","รวม(คน)","ร้อยละ","คน","ครั้ง"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","2,252","87","3.86","839","505","72","577","68.77","2,995","7,379"
"10696  :  โรงพยาบาลตราด","1,873","1,252","66.84","912","553","15","568","62.28","7,822","16,265"
"10845  :  โรงพยาบาลคลองใหญ่","3,972","3,297","83.01","1,648","1,256","112","1,368","83.01","2,178","4,673"
"10846  :  โรงพยาบาลเขาสมิง","3,204","888","27.72","1,031","699","101","800","77.59","3,432","7,572"
"10847  :  โรงพยาบาลบ่อไร่","2,019","1,167","57.80","1,044","796","40","836","80.08","3,179","7,362"
"10848  :  โรงพยาบาลแหลมงอบ","1,554","1,310","84.30","848","666","41","707","83.37","2,627","6,734"
"10849  :  โรงพยาบาลเกาะกูด","539","472","87.57","245","222","5","227","92.65","369","1,299"
"13816  :  โรงพยาบาลเกาะช้าง","359","136","37.88","171","123","9","132","77.19","899","2,437"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0","0","0","0.00","12,007","28,535"
"10833  :  โรงพยาบาลท่าตะเกียบ","2,261","127","5.62","581","442","14","456","78.49","2,782","6,342"
"10850  :  โรงพยาบาลบางคล้า","7,132","916","12.84","2,076","1,396","160","1,556","74.95","3,785","8,419"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0","0","0","0.00","4,871","12,870"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0","0","0","0.00","4,769","15,618"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,447","1,378","95.23","513","350","33","383","74.66","3,719","10,162"
"10854  :  โรงพยาบาลพนมสารคาม","4,694","4,516","96.21","1,580","1,068","76","1,144","72.41","5,772","13,211"
"10855  :  โรงพยาบาลสนามชัยเขต","2","0","0.00","0","0","0","0","0.00","2,759","5,936"
"10856  :  โรงพยาบาลแปลงยาว","3,671","2,138","58.24","856","605","53","658","76.87","3,542","9,095"
"13747  :  โรงพยาบาลราชสาส์น","2,343","2,239","95.56","1,271","1,009","32","1,041","81.90","1,560","4,211"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0","0","0.00","1,241","2,964"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","469","275","58.64","173","109","18","127","73.41","14,843","43,139"
"10857  :  โรงพยาบาลกบินทร์บุรี","4,287","4,169","97.25","1,410","1,041","74","1,115","79.08","8,973","19,843"
"10858  :  โรงพยาบาลนาดี","2,260","2,048","90.62","1,460","860","88","948","64.93","3,709","7,185"
"10859  :  โรงพยาบาลบ้านสร้าง","1,467","1,287","87.73","976","619","72","691","70.80","3,674","9,309"
"10860  :  โรงพยาบาลประจันตคาม","2,778","26","0.94","1,403","729","176","905","64.50","5,509","11,877"
"10861  :  โรงพยาบาลศรีมหาโพธิ","3,603","3,217","89.29","1,231","636","96","732","59.46","4,211","7,637"
"10862  :  โรงพยาบาลศรีมโหสถ","3,530","897","25.41","1,520","1,107","115","1,222","80.39","3,038","10,998"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","1,106","581","52.53","403","206","38","244","60.55","3,154","6,251"
"10698  :  โรงพยาบาลนครนายก","6,176","5,262","85.20","2,024","1,335","72","1,407","69.52","12,108","28,629"
"10863  :  โรงพยาบาลปากพลี","654","633","96.79","422","239","61","300","71.09","2,970","5,947"
"10864  :  โรงพยาบาลบ้านนา","2,290","2,038","89.00","1,100","616","103","719","65.36","5,794","12,169"
"10865  :  โรงพยาบาลองครักษ์","1,110","1,018","91.71","565","338","47","385","68.14","4,233","9,472"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0","0","0.00","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0","0","0","0.00","3,352","5,662"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1","0","0.00","0","0","0","0","0.00","11,026","25,681"
"10866  :  โรงพยาบาลคลองหาด","3,010","2,677","88.94","1,274","952","50","1,002","78.65","3,245","7,985"
"10867  :  โรงพยาบาลตาพระยา","2,160","327","15.14","618","441","24","465","75.24","3,627","9,192"
"10868  :  โรงพยาบาลวังน้ำเย็น","8,084","5,881","72.75","2,388","1,687","129","1,816","76.05","5,251","12,265"
"10869  :  โรงพยาบาลวัฒนานคร","3,100","2,961","95.52","1,573","1,409","64","1,473","93.64","7,208","20,298"
"10870  :  โรงพยาบาลอรัญประเทศ","3,243","106","3.27","1,020","665","23","688","67.45","6,453","14,672"
"13817  :  โรงพยาบาลเขาฉกรรจ์","1,595","1,470","92.16","719","577","31","608","84.56","5,282","12,990"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0","0","0","0.00","220","1,297"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0","0","0.00","11,934","19,575"
"10871  :  โรงพยาบาลครบุรี","3,417","3,344","97.86","1,483","1,108","84","1,192","80.38","9,757","20,392"
"10872  :  โรงพยาบาลเสิงสาง","3,970","3,688","92.90","1,307","959","57","1,016","77.74","4,364","9,223"
"10873  :  โรงพยาบาลคง","2,473","1,667","67.41","1,342","970","72","1,042","77.65","4,465","10,919"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,586","1,521","95.90","708","580","27","607","85.73","3,385","9,894"
"10875  :  โรงพยาบาลจักราช","2,823","2,631","93.20","1,107","884","38","922","83.29","5,692","13,073"
"10876  :  โรงพยาบาลโชคชัย","4,007","3,470","86.60","1,909","1,318","174","1,492","78.16","7,810","14,563"
"10877  :  โรงพยาบาลด่านขุนทด","4,038","3,895","96.46","2,497","1,280","185","1,465","58.67","12,544","27,680"
"10878  :  โรงพยาบาลโนนไทย","3,430","3,234","94.29","1,678","1,255","88","1,343","80.04","7,121","14,090"
"10879  :  โรงพยาบาลโนนสูง","3,364","3,305","98.25","1,337","1,115","-62","1,053","78.76","12,567","21,539"
"10880  :  โรงพยาบาลขามสะแกแสง","3,282","3,188","97.14","1,673","1,298","57","1,355","80.99","5,298","13,979"
"10881  :  โรงพยาบาลบัวใหญ่","2,429","2,295","94.48","630","472","23","495","78.57","6,951","16,178"
"10882  :  โรงพยาบาลประทาย","2,717","2,383","87.71","1,044","714","55","769","73.66","5,485","13,624"
"10883  :  โรงพยาบาลปักธงชัย","2,572","863","33.55","973","632","126","758","77.90","11,343","19,562"
"10884  :  โรงพยาบาลพิมาย","3,461","3,324","96.04","1,754","1,269","136","1,405","80.10","13,371","26,453"
"10885  :  โรงพยาบาลห้วยแถลง","3,412","2,548","74.68","1,373","1,116","66","1,182","86.09","5,851","19,117"
"10886  :  โรงพยาบาลชุมพวง","2,954","2,798","94.72","1,714","1,242","66","1,308","76.31","7,034","16,532"
"10887  :  โรงพยาบาลสูงเนิน","8,115","7,307","90.04","3,405","2,176","291","2,467","72.45","8,415","18,911"
"10888  :  โรงพยาบาลขามทะเลสอ","2,131","1,295","60.77","1,058","679","153","832","78.64","3,858","8,614"
"10889  :  โรงพยาบาลสีคิ้ว","6,012","4,946","82.27","2,088","1,440","211","1,651","79.07","12,028","23,315"
"10890  :  โรงพยาบาลปากช่องนานา","5,111","4,987","97.57","1,455","859","269","1,128","77.53","11,174","25,783"
"10891  :  โรงพยาบาลหนองบุญมาก","1,604","1,516","94.51","648","487","44","531","81.94","6,524","13,288"
"10892  :  โรงพยาบาลแก้งสนามนาง","2,542","2,399","94.37","1,004","791","29","820","81.67","3,397","9,054"
"10893  :  โรงพยาบาลโนนแดง","2,061","2,001","97.09","991","812","31","843","85.07","3,273","7,692"
"10894  :  โรงพยาบาลวังน้ำเขียว","1,201","1,107","92.17","453","326","27","353","77.92","3,200","8,983"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0","0","0.00","16,017","25,059"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","911","886","97.26","351","298","6","304","86.61","2,716","7,079"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,841","1,738","94.41","734","521","15","536","73.02","2,521","5,857"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","6,076","5,022","82.65","2,375","667","860","1,527","64.29","1,198","3,302"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","6,585","2,649","40.23","2,530","1,020","610","1,630","64.43","1,178","3,634"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0","0","0.00","1,038","2,762"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0","0","0.00","444","1,402"
"14161  :  โรงพยาบาลกองบิน กองบิน1","636","469","73.74","386","128","74","202","52.33","402","655"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","1,871","1,780","95.14","970","683","32","715","73.71","3,570","6,912"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","575","537","93.39","225","121","37","158","70.22","7,634","14,641"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","265","99","37.36","318","186","6","192","60.38","9,151","21,839"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,469","1,352","92.04","738","569","58","627","84.96","4,360","8,251"
"27839  :  โรงพยาบาลบัวลาย","1,224","1,192","97.39","452","343","20","363","80.31","2,198","5,812"
"27840  :  โรงพยาบาลสีดา","825","758","91.88","470","384","23","407","86.60","2,408","7,120"
"27841  :  โรงพยาบาลเทพารักษ์","2,846","2,712","95.29","844","618","73","691","81.87","2,143","4,919"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0","0","0.00","16,094","31,590"
"10895  :  โรงพยาบาลคูเมือง","3,176","3,036","95.59","1,253","1,401","-331","1,070","85.40","4,340","9,567"
"10896  :  โรงพยาบาลกระสัง","2,586","2,422","93.66","942","780","50","830","88.11","7,691","14,409"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0","0","0","0.00","10,617","19,940"
"10898  :  โรงพยาบาลหนองกี่","3,241","3,068","94.66","1,072","748","43","791","73.79","3,130","7,542"
"10899  :  โรงพยาบาลละหานทราย","3,411","1,586","46.50","1,164","942","36","978","84.02","5,953","13,802"
"10900  :  โรงพยาบาลประโคนชัย","4,660","3,049","65.43","2,122","1,513","160","1,673","78.84","11,024","21,275"
"10901  :  โรงพยาบาลบ้านกรวด","3,673","2,797","76.15","1,218","989","37","1,026","84.24","4,316","14,252"
"10902  :  โรงพยาบาลพุทไธสง","3,157","2,937","93.03","1,407","1,189","48","1,237","87.92","5,356","14,806"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0","0","0","0.00","11,655","39,091"
"10905  :  โรงพยาบาลสตึก","2,947","2,913","98.85","605","506","23","529","87.44","5,888","18,134"
"10906  :  โรงพยาบาลปะคำ","1,847","1,642","88.90","767","636","20","656","85.53","3,185","8,484"
"10907  :  โรงพยาบาลนาโพธิ์","1,518","1,467","96.64","790","722","9","731","92.53","3,618","11,263"
"10908  :  โรงพยาบาลหนองหงส์","1,959","1,942","99.13","745","612","16","628","84.30","3,862","12,808"
"10909  :  โรงพยาบาลพลับพลาชัย","2,353","800","34.00","744","630","23","653","87.77","3,142","8,930"
"10910  :  โรงพยาบาลห้วยราช","1,116","771","69.09","414","330","16","346","83.57","2,489","6,625"
"10911  :  โรงพยาบาลโนนสุวรรณ","1,726","1,634","94.67","641","591","12","603","94.07","2,112","4,592"
"10912  :  โรงพยาบาลชำนิ","1,007","917","91.06","548","454","17","471","85.95","1,886","5,204"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1,088","1,042","95.77","545","464","18","482","88.44","2,682","7,125"
"10914  :  โรงพยาบาลโนนดินแดง","2,373","2,266","95.49","1,103","851","21","872","79.06","2,276","5,710"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","192","22","11.46","34","0","9","9","26.47","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,009","1,837","91.44","799","609","28","637","79.72","4,183","11,424"
"23578  :  โรงพยาบาลแคนดง","2,598","2,279","87.72","1,040","839","36","875","84.13","2,720","8,201"
"28020  :  โรงพยาบาลบ้านด่าน","2,651","2,541","95.85","961","796","43","839","87.30","2,442","6,379"
"10668  :  โรงพยาบาลสุรินทร์","100","66","66.00","63","35","10","45","71.43","14,825","32,492"
"10915  :  โรงพยาบาลชุมพลบุรี","2,842","2,620","92.19","836","680","22","702","83.97","4,870","15,855"
"10916  :  โรงพยาบาลท่าตูม","4,901","3,689","75.27","2,039","1,619","50","1,669","81.85","8,698","25,687"
"10917  :  โรงพยาบาลจอมพระ","3,322","3,018","90.85","1,209","931","76","1,007","83.29","4,283","10,195"
"10918  :  โรงพยาบาลปราสาท","4,026","2,631","65.35","1,413","1,117","61","1,178","83.37","11,643","21,281"
"10919  :  โรงพยาบาลกาบเชิง","2,452","2,401","97.92","569","456","23","479","84.18","2,232","6,043"
"10920  :  โรงพยาบาลรัตนบุรี","3,645","3,581","98.24","1,463","1,368","23","1,391","95.08","9,370","44,491"
"10921  :  โรงพยาบาลสนม","2,145","2,041","95.15","740","542","55","597","80.68","2,456","5,521"
"10922  :  โรงพยาบาลศีขรภูมิ","3,918","3,573","91.19","1,233","1,064","38","1,102","89.38","10,273","27,213"
"10923  :  โรงพยาบาลสังขะ","4,000","927","23.18","1,043","699","68","767","73.54","6,821","15,151"
"10924  :  โรงพยาบาลลำดวน","2,519","2,322","92.18","1,209","1,008","33","1,041","86.10","5,100","15,904"
"10925  :  โรงพยาบาลสำโรงทาบ","2,650","2,438","92.00","838","677","25","702","83.77","2,364","7,674"
"10926  :  โรงพยาบาลบัวเชด","2,338","1,455","62.23","870","711","13","724","83.22","2,963","8,055"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","378","94","24.87","81","42","16","58","71.60","2,193","4,702"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","1,075","978","90.98","328","250","11","261","79.57","2,545","6,460"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,026","984","95.91","350","269","27","296","84.57","2,432","5,059"
"27843  :  โรงพยาบาลศรีณรงค์","1,331","1,288","96.77","406","298","9","307","75.62","2,534","5,489"
"27844  :  โรงพยาบาลโนนนารายณ์","816","750","91.91","261","207","6","213","81.61","2,520","7,349"
"10700  :  โรงพยาบาลศรีสะเกษ","616","23","3.73","50","4","26","30","60.00","13,062","34,037"
"10927  :  โรงพยาบาลยางชุมน้อย","2,360","756","32.03","802","704","17","721","89.90","3,484","9,108"
"10928  :  โรงพยาบาลกันทรารมย์","3,330","2,786","83.66","1,229","1,014","33","1,047","85.19","7,129","18,029"
"10929  :  โรงพยาบาลกันทรลักษ์","3,489","35","1.00","1,088","742","111","853","78.40","9,107","19,059"
"10930  :  โรงพยาบาลขุขันธ์","4,103","12","0.29","1,234","941","43","984","79.74","6,634","15,385"
"10931  :  โรงพยาบาลไพรบึง","4,228","3,935","93.07","1,243","819","49","868","69.83","2,786","7,859"
"10932  :  โรงพยาบาลปรางค์กู่","2,067","1,801","87.13","610","432","17","449","73.61","3,911","11,376"
"10933  :  โรงพยาบาลขุนหาญ","2,871","1,175","40.93","1,023","810","31","841","82.21","7,938","18,548"
"10934  :  โรงพยาบาลราษีไศล","2,397","2,166","90.36","928","790","30","820","88.36","6,050","19,141"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","2,403","688","28.63","990","787","33","820","82.83","8,603","21,092"
"10936  :  โรงพยาบาลบึงบูรพ์","1,642","1,319","80.33","734","658","23","681","92.78","1,394","5,051"
"10937  :  โรงพยาบาลห้วยทับทัน","1,603","1,248","77.85","519","441","10","451","86.90","2,994","8,761"
"10938  :  โรงพยาบาลโนนคูณ","686","611","89.07","205","171","6","177","86.34","2,591","7,747"
"10939  :  โรงพยาบาลศรีรัตนะ","1,533","1,150","75.02","588","529","-70","459","78.06","3,340","6,819"
"10940  :  โรงพยาบาลวังหิน","986","928","94.12","301","243","11","254","84.39","2,592","6,765"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","818","617","75.43","176","153","4","157","89.20","2,799","8,244"
"10942  :  โรงพยาบาลภูสิงห์","1,272","1,199","94.26","503","427","3","430","85.49","3,868","11,144"
"10943  :  โรงพยาบาลเมืองจันทร์","557","517","92.82","267","251","3","254","95.13","1,652","5,347"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,601","1,196","74.70","444","375","13","388","87.39","3,150","10,837"
"28014  :  โรงพยาบาลพยุห์","839","624","74.37","231","190","14","204","88.31","2,077","5,255"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","787","702","89.20","214","153","6","159","74.30","1,359","4,551"
"28016  :  โรงพยาบาลศิลาลาด","1,211","454","37.49","637","585","5","590","92.62","2,559","9,143"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0.00","15,035","30,877"
"10944  :  โรงพยาบาลศรีเมืองใหม่","2,651","2,157","81.37","1,139","814","59","873","76.65","4,115","10,338"
"10945  :  โรงพยาบาลโขงเจียม","2,690","1,467","54.54","581","421","68","489","84.17","2,150","6,260"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0","0","0.00","12,064","22,050"
"10947  :  โรงพยาบาลเขมราฐ","5,209","1,011","19.41","1,631","929","84","1,013","62.11","4,482","8,254"
"10948  :  โรงพยาบาลนาจะหลวย","5,083","38","0.75","1,183","797","56","853","72.10","3,443","7,356"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0","0","0.00","4,330","11,820"
"10950  :  โรงพยาบาลบุณฑริก","1,610","985","61.18","359","183","15","198","55.15","3,804","11,535"
"10951  :  โรงพยาบาลตระการพืชผล","2,109","1,522","72.17","1,038","718","46","764","73.60","5,712","16,346"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","2,747","2,041","74.30","1,096","896","25","921","84.03","3,509","10,122"
"10953  :  โรงพยาบาลม่วงสามสิบ","2,586","2,565","99.19","1,270","930","65","995","78.35","5,049","15,519"
"10954  :  โรงพยาบาลวารินชำราบ","1,212","536","44.22","555","324","79","403","72.61","6,797","14,579"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","2,346","234","9.97","1,062","573","161","734","69.11","6,648","16,914"
"10957  :  โรงพยาบาลตาลสุม","1,141","459","40.23","611","427","33","460","75.29","2,141","5,454"
"10958  :  โรงพยาบาลโพธิ์ไทร","1,824","1,664","91.23","728","457","29","486","66.76","2,132","5,540"
"10959  :  โรงพยาบาลสำโรง","2,108","1,589","75.38","524","343","45","388","74.05","3,416","10,853"
"10960  :  โรงพยาบาลดอนมดแดง","994","310","31.19","398","248","16","264","66.33","1,530","4,785"
"10961  :  โรงพยาบาลสิรินธร","1,692","1,178","69.62","824","541","26","567","68.81","2,341","4,401"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1,880","1,267","67.39","569","388","28","416","73.11","2,274","6,507"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0","0","0.00","6,686","14,295"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0","0","0.00","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","3,113","120","3.85","801","548","109","657","82.02","8,738","22,100"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","1,189","5","0.42","226","0","100","100","44.25","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0","0","0.00","673","2,194"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","7","1","14.29","0","0","0","0","0.00","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0","0","0.00","8,342","16,254"
"24032  :  โรงพยาบาลนาตาล","425","387","91.06","164","128","13","141","85.98","2,633","6,292"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0","0","0.00","2,020","4,418"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0.00","1,083","2,748"
"27968  :  โรงพยาบาลน้ำขุ่น","915","429","46.89","333","195","12","207","62.16","1,136","2,604"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","479","464","96.87","201","128","22","150","74.63","1,545","3,784"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0.00","8,134","14,633"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0","0","0.00","2,074","4,552"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0.00","3,185","8,282"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3,493","1,200","34.35","1,201","916","46","962","80.10","5,016","12,582"
"10966  :  โรงพยาบาลป่าติ้ว","2,929","2,792","95.32","928","782","23","805","86.75","3,104","9,027"
"10967  :  โรงพยาบาลมหาชนะชัย","1,704","1,601","93.96","760","551","21","572","75.26","4,663","14,168"
"10968  :  โรงพยาบาลค้อวัง","1,823","1,740","95.45","554","490","3","493","88.99","2,254","7,607"
"10969  :  โรงพยาบาลไทยเจริญ","1,520","1,454","95.66","434","353","9","362","83.41","2,408","8,902"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","4,179","3,421","81.86","1,366","1,134","10","1,144","83.75","7,511","22,038"
"11921  :  โรงพยาบาลนายแพทย์หาญ","435","414","95.17","202","92","76","168","83.17","303","1,906"
"04007  :  โรงพยาบาลซับใหญ่","1,066","985","92.40","349","255","11","266","76.22","1,572","3,419"
"10702  :  โรงพยาบาลชัยภูมิ","1","0","0.00","0","0","0","0","0.00","19,851","43,374"
"10970  :  โรงพยาบาลบ้านเขว้า","4,170","3,371","80.84","2,516","2,075","85","2,160","85.85","7,056","23,972"
"10971  :  โรงพยาบาลคอนสวรรค์","3,196","3,085","96.53","1,015","832","46","878","86.50","4,590","11,431"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","3,542","3,059","86.36","1,329","1,093","22","1,115","83.90","5,952","14,461"
"10973  :  โรงพยาบาลหนองบัวแดง","3,910","3,416","87.37","1,811","1,406","25","1,431","79.02","9,214","15,230"
"10974  :  โรงพยาบาลจัตุรัส","3,477","2,913","83.78","1,421","1,157","27","1,184","83.32","7,901","14,545"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","4,607","3,335","72.39","2,054","1,763","33","1,796","87.44","6,275","21,120"
"10976  :  โรงพยาบาลหนองบัวระเหว","1,964","770","39.21","795","576","19","595","74.84","3,917","9,034"
"10977  :  โรงพยาบาลเทพสถิต","3,292","15","0.46","1,141","928","19","947","83.00","4,366","7,819"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","7,324","6,630","90.52","2,281","1,808","39","1,847","80.97","7,245","16,152"
"10979  :  โรงพยาบาลบ้านแท่น","2,956","2,529","85.55","967","766","8","774","80.04","3,319","10,167"
"10980  :  โรงพยาบาลแก้งคร้อ","4,712","3,343","70.95","1,558","1,066","35","1,101","70.67","6,794","17,848"
"10981  :  โรงพยาบาลคอนสาร","2,449","2,307","94.20","872","710","8","718","82.34","5,253","11,507"
"10982  :  โรงพยาบาลภักดีชุมพล","1,556","1,435","92.22","639","541","11","552","86.38","2,896","7,554"
"10983  :  โรงพยาบาลเนินสง่า","1,069","986","92.24","506","463","7","470","92.89","2,934","7,346"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0.00","9,192","20,979"
"10985  :  โรงพยาบาลชานุมาน","2,497","2,020","80.90","694","571","9","580","83.57","2,573","6,116"
"10986  :  โรงพยาบาลปทุมราชวงศา","2,682","2,478","92.39","789","628","29","657","83.27","2,861","10,921"
"10987  :  โรงพยาบาลพนา","1,942","1,886","97.12","721","628","15","643","89.18","3,125","9,965"
"10988  :  โรงพยาบาลเสนางคนิคม","4,201","3,573","85.05","1,166","954","45","999","85.68","2,736","6,199"
"10989  :  โรงพยาบาลหัวตะพาน","1,666","1,498","89.92","467","342","12","354","75.80","3,559","6,885"
"10990  :  โรงพยาบาลลืออำนาจ","1,696","1,302","76.77","801","648","28","676","84.39","3,404","10,363"
"11040  :  โรงพยาบาลบึงกาฬ","4,127","3,758","91.06","814","680","7","687","84.40","7,979","32,461"
"11041  :  โรงพยาบาลพรเจริญ","2,626","2,499","95.16","1,043","906","15","921","88.30","4,182","10,195"
"11043  :  โรงพยาบาลโซ่พิสัย","4,633","4,377","94.47","1,261","697","25","722","57.26","2,729","5,669"
"11046  :  โรงพยาบาลเซกา","5,070","2,668","52.62","1,584","1,280","15","1,295","81.76","5,357","12,376"
"11047  :  โรงพยาบาลปากคาด","3,171","2,968","93.60","854","693","15","708","82.90","3,102","8,036"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0.00","3,408","7,282"
"11049  :  โรงพยาบาลศรีวิไล","3,969","2,099","52.88","1,128","939","42","981","86.97","3,344","7,653"
"11050  :  โรงพยาบาลบุ่งคล้า","788","749","95.05","272","212","5","217","79.78","1,484","2,735"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0.00","7,213","14,646"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0","0","0.00","3,811","8,466"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0","0","0.00","3,423","8,637"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0.00","4,712","11,038"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0","0","0.00","4,661","10,243"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","12","7","58.33","0","0","0","0","0.00","3,113","7,686"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0.00","0","0","0","0","0.00","11,662","20,864"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0.00","4,505","9,834"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0.00","3,949","7,802"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0","0","0.00","8,736","13,710"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0.00","12,846","24,215"
"10999  :  โรงพยาบาลสีชมพู","3,538","3,277","92.62","1,185","948","15","963","81.27","5,233","12,650"
"11000  :  โรงพยาบาลน้ำพอง","2,871","1,711","59.60","1,137","854","49","903","79.42","6,785","13,848"
"11001  :  โรงพยาบาลอุบลรัตน์","1,713","1,419","82.84","794","550","16","566","71.28","4,280","10,060"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0.00","7,177","16,792"
"11003  :  โรงพยาบาลเปือยน้อย","1,404","1,348","96.01","486","441","3","444","91.36","1,629","4,718"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0","0","0.00","7,248","17,000"
"11005  :  โรงพยาบาลแวงใหญ่","1,442","1,245","86.34","628","512","16","528","84.08","2,799","7,090"
